global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
2041.2230625877016	3.717139785276004	13.817128183281737	4166591.591239916	2575.4852839090736	10.702102109609768	114.53498956451384	6633124.447632201	2411.217632196792	-2.08760278714999	4.358085396916406	5813970.469816703	2453.0841315615494	1864.465705874416	1.033629	22.182961	0.0860205125214039	0.0447141471758707	0.0132639793	0.0059723717	-0.0343679943	0.0545657252	0.0712830052	-0.0051096678	-0.0177223744	0.0449061426	0.0443412631	-0.0322687366	-0.0684403878	-0.0414433429	-0.0582787466	0.0218194133	0.0123636613	-0.0678810836	0.0143990087	-0.091225896	0.0262944242	0.0122475658	-0.0003754922	-0.0205349568	-0.0240422718	0.0470099452	-0.0228556322	0.0113389938	0.0242675812	0.0058550444	0.0464310566	0.0546199545	-0.0171711559	-0.0350269118	-0.0160731344	-0.0839365264	0.017879268	-0.030018583	0.0416086228	-0.0727165309	-0.0137665363	0.0127226779	0.0427968711	-0.0587350078	0.0065184058	0.0090623717	-0.0150927541	-0.0367266896	-0.0381182092	-0.0365015163	-0.0292709083	-0.0259733286	-0.0308295124	0.0856355995	0.0589416934	-0.0257030216	-0.0399609062	0.0610622653	0.1050706296	0.0399667824	0.0215784844	0.0300838165	-0.0417391372	-0.0069075559	0.0873904755	-0.0635011348	0.0363839178	0.0201820412	-0.0136589565	0.0812344112	0.0523039779	0.0114652683	-0.0319837892	-0.068150957	-0.0888018974	-0.0132670122764579	0.0029771810216345	8.863606835581235e-06	0.0001760136147436	0.0183076908312784	-0.0051306101041888	0.0003351715435736	2.6323160041204212e-05	0.0446471956346243	0.0309666306535305	0.0009589322140321	0.0019933720780364	0.0006077943410832	-0.000560640029229	3.143172423738941e-07	3.694139610527613e-07	-0.0012740988320012	-0.0001760274600616	1.6233278337068215e-06	3.0985666695773373e-08	-0.0003231126143138	-0.0002022543255503	4.0906812203806745e-08	1.0440176152869847e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2037.306669395433	-3.9163931922687434	15.338135636448952	4150618.465163112	2560.236711984657	-15.24857192441641	232.5189457341004	6554812.021394009	2407.069560061977	-4.148072134814811	17.2065024356271	5793983.86697696	2443.667361774276	1859.4864154435904	1.165351	25.009878	0.2463284395635791	0.1247570525519337	0.0107234117	0.0207759801	-0.0472967851	-0.0222042551	-0.0209681881	0.0546037538	0.0898387332	-0.0296776797	-0.0401634027	-0.0681661169	-0.0681993532	-0.0214688487	0.1035205768	-0.0252657492	-0.1142123979	-0.0058475886	-0.0024294519	-0.0353520018	0.0064161398	-0.0403838079	-0.0537342446	-0.0285789729	0.0289686097	-0.0510019803	-0.0437439325	-0.1515779726	-0.0417326643	-0.0656945273	0.0415698099	-0.0150338239	-0.0729766448	-0.0314616388	0.0696686735	0.0601055673	-0.1054131405	0.1070915913	0.0495190747	0.0549823884	-0.0306086538	0.0015589299	0.029501714	-0.0466576885	0.0117588231	0.0125290056	-0.0223236672	-0.0321837626	-0.0277243167	-0.0057249795	-0.0146290913	-0.0768324952	0.0846506795	-0.0226412528	-0.0583386445	0.0466414383	-0.010016738	-0.0859076027	-0.0277960647	0.0177097212	-0.0872999204	0.0745864678	0.0069848799	0.0889431206	0.0173007241	-0.1174022797	-0.0387600397	-0.0358582611	0.008716743	0.0806666498	0.0502984945	0.0078556081	-0.0364731072	-0.0720460343	-0.0903234838	0.0725589084021862	0.0858259206786441	0.0073660886603369	0.0052647951885168	-0.0009878516339938	-0.0192955424652721	9.758508507842206e-07	0.0003723179590291	0.047211535278052	0.0025643396434276	6.5758378068548976e-06	0.0022289290633107	0.0005970217323103	-1.0772608772900076e-05	1.1604909977396367e-10	3.564349488507915e-07	-3.514179857799782e-05	0.0012389570334232	1.2349460072965692e-09	1.5350145306688216e-06	0.0012000104790148	0.0015231230933286	2.319903957430883e-06	1.44002514974533e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2039.379178069532	2.0725086740990264	4.295292204215705	4159067.43194356	2560.17096903238	-0.0657429522771053	0.0043221357741097	6554475.390676196	2412.4988416006604	5.429281538683426	29.477098026288672	5820150.660724528	2447.227155972371	1850.3796788197208	1.045413	22.435846	0.0764997548457124	0.0422348820033911	0.0119905691	0.0294976494	-0.0239278485	-0.0508704013	-0.050524367	0.0321860893	-0.0499799201	-0.0126069337	0.0118300916	-0.0324606583	-0.0587212444	-0.0394990878	-0.0552951971	-0.0982469672	0.0267785656	-0.0169819691	-0.0570830597	-0.035147305	0.0277916381	0.0407673186	0.0437956287	-0.0944961798	-0.0333642056	-0.0073595216	-0.0295213393	-0.0461576579	-0.0182408746	-0.0070036029	0.0145033021	-0.0076975988	-0.0880311309	-0.0701645519	-0.0656593074	-0.0387491686	0.074674792	-0.0098464419	-0.0364911049	-0.0299734856	0.0485821384	-0.0393338709	0.0418744644	-0.0371592123	0.0243934598	0.015994715	-0.0209147159	-0.0252325109	-0.0265317016	0.0125281099	-0.0193655207	-0.038136565	0.0282511317	0.0194104495	0.0368336896	-0.0908828335	-0.084959784	0.0642948873	0.0177289178	0.0158560909	-0.0656904813	0.035887846	-0.0071785834	0.0251662059	0.0053070232	-0.0800815553	-0.0489637624	0.0539280263	0.0130808167	0.0800848332	0.0482579572	0.0042336307	-0.0408607681	-0.0756273945	-0.0912788023	0.0452308549861157	-0.0273280534160705	0.0007468225035116	0.002045830242775	-0.0006984833082128	0.000289368325781	4.878789318518973e-07	8.3734027965299e-08	0.0520045718361714	0.0047930365581194	2.2973199447469115e-05	0.0027044754918635	5.740306491676698e-05	-0.0005396186673935	2.911883061995724e-07	3.295111861838564e-09	0.00014203948002	0.0001771812785979	2.0175213884351984e-08	3.1393205485621324e-08	0.0013649964639381	0.0001649859849232	2.7220375221111345e-08	1.8632153465635168e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2044.8415190526696	5.462340983137665	29.83716901606535	4181376.838041629	2574.9818585866906	14.810889554310506	219.36244938998408	6630531.572050568	2417.9588496183965	5.460008017736072	29.811687553742196	5846524.998447919	2454.1019131820813	1893.2093731453656	1.112146	23.868031	0.2220633704097841	0.1081525460349914	0.0124295034	0.0051950375	-0.0283025885	0.0309051329	0.0245905867	0.0157840188	0.0775226957	-0.0305945525	0.0245697116	-0.003709505	0.0532379644	0.0642783844	0.0619219249	-0.0101396534	0.0253200831	-0.0239828364	0.0379336883	-0.0456184385	-0.0027200552	-0.0869529311	0.096177341	0.0352222857	0.0472687129	-0.0665698202	-0.0544347027	0.035510683	-0.0893465994	0.0309600661	0.0140013208	-0.0054894703	-0.0102770496	0.0984036849	0.0416742717	0.0405288013	-0.0624818338	0.0157695227	-0.0003042004	-0.0301327103	0.0646558493	0.0674693968	-0.0290775238	-0.0322946504	0.0926843196	0.0153169675	-0.0198813218	-0.0193722313	-0.0068429751	-0.0027209003	-0.0381046261	-0.040462048	-0.0229204268	0.0075412399	0.0013505205	0.0909467761	0.0489784404	-0.0721347025	0.0419467878	-0.0494813183	-0.0028128312	0.0583332848	0.0066457014	-0.0132519073	0.1086172462	-0.0441735163	0.0171992847	-0.0143381805	-0.0131057008	0.079489063	0.0461837883	0.0006050152	-0.0451345427	-0.0788794428	-0.0916618636	-0.0309048855929319	-0.0761357405790476	0.00579665099352	0.0009551119535122	-0.0106189018972173	-0.0099204185890045	0.0001127610775027	9.841470498106603e-05	0.0716805949010606	0.0196760230648892	0.00038714588365	0.0051381076853699	5.80167321782714e-05	6.136672615044211e-07	3.765875078423356e-13	3.3659412126452726e-09	-0.0008579990179586	-0.0010000384979786	7.36162314817922e-07	1.0000769974392942e-06	3.902486564134804e-05	-0.0013259715982967	1.758200679489643e-06	1.5229401383252667e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2044.4711943556003	-0.3703246970692362	0.1371403812594215	4179862.464549815	2585.1337578095586	10.151899222867996	103.06105783126785	6682916.54576657	2418.1654887210416	0.2066391026451128	0.0426997187419774	5847524.330841474	2454.786418138352	1848.7769389726432	1.166414	25.032694	0.2379255093723186	0.1252318294446065	0.0127621484	0.0428240895	0.0497716432	-0.036186289	-0.1417795737	0.033257685	0.0079151889	0.1000745164	0.0456976373	-0.000257652	0.0192694785	-0.0582885331	-0.0391603429	-0.0749244359	-0.0080234028	-0.0153045952	-0.0250359511	0.070581311	0.0749797479	-0.0365620479	-0.0156265687	-0.0617899332	0.0292530406	0.015661505	0.1278394002	0.0925683208	-0.0611013132	0.0058024694	-0.0311654006	-0.0800834919	0.0063345285	-0.0966472919	-0.0424031734	0.0195139203	0.0035358053	0.0100318167	-0.0260947704	0.0024142108	0.0733620209	-0.0652089952	-0.0139181323	0.0010604972	0.00057153	0.0173509026	-0.0269275318	-0.0128998504	-0.0179974548	0.0196779376	-0.0265150299	-0.0433767026	0.0230869447	-0.0497812775	0.0102689768	-0.1210345232	-0.0594010805	0.001224943	-0.0700022144	-0.0059743943	-0.0885278906	0.0450703975	0.0003503808	0.0332097896	-0.0162216826	-0.0875798425	-0.0679880893	-0.0111906285	0.0317326286	0.0788794428	0.0440774331	-0.0030245489	-0.0492825193	-0.0817880187	-0.0914702662	0.0602823850757232	0.0911872706686551	0.0083151183319985	0.0036339659504177	-0.0086264353083294	0.0019924665888879	7.441538612879216e-05	3.969923107834585e-06	0.0657568581947245	-0.0059237367063361	3.509065656599366e-05	0.0043239643996411	-0.0001440636451958	-0.000202080377374	4.08364789196471e-08	2.0754333867101347e-08	7.537896296416768e-05	0.0009333779809227	5.681988057553364e-09	8.711944552714625e-07	0.0016800072155133	0.0016409823498719	2.6928230725912736e-06	2.822424244176752e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2046.60761673226	2.136422376659766	4.564300571492564	4188602.7368665016	2576.3260141395663	-8.807743669992306	77.57634855628953	6637455.731132264	2413.824995714853	-4.340493006188808	18.83987953677396	5826551.109937809	2449.0593801852874	1855.8950510294264	1.068578	22.933012	0.0910410680761338	0.0429587425268638	0.0192991315	0.0364253362	0.0152832696	0.019790647	-0.0422750117	0.0437556358	-0.0248899857	0.0083087289	0.0863411175	-0.0309176841	-0.0269719821	0.0428494197	-0.0302466115	0.0238864295	-0.0833137205	-0.0259723347	-0.0005678192	-0.0276376674	0.0722966375	0.0991168136	-0.052732672	-0.005477383	0.1235163227	0.094898285	0.0585220709	0.087193616	-0.1137784541	-0.0545870447	-0.0114544594	-0.05167857	-0.0724805124	0.0272988837	-0.0345740685	-0.0279929863	-0.0474776339	-0.037464429	0.1004023379	-0.0118941614	0.0151743578	-0.0773050265	0.0121066819	-0.0090839758	0.0802897354	0.0188982573	-0.0338014888	-0.0150139324	-0.0067314306	0.0306022163	-0.0262309419	-0.0251452385	-0.0161024365	-0.0221824073	0.1041050361	0.0332743253	-0.073956258	0.0265128216	0.0731609969	-0.0517952051	-0.0385983497	0.0008699021	-0.023922861	-0.0008359314	-0.0520686614	-0.0701136267	-0.0830595603	0.0381497219	-0.038324301	0.078256079	0.0419403596	-0.0066493708	-0.0532931366	-0.0843404568	-0.0907052112	0.0493888772485036	-0.0108935078272196	0.0001186685127816	0.0024392611958677	0.00080703225602	0.0094334675643494	6.513010622567308e-07	8.899031028763219e-05	0.0512805107580263	-0.0144763474366981	0.0002095646351079	0.002629690783604	-0.0006969345178073	-0.0005528708726115	3.0566620178220146e-07	4.857177221112939e-07	0.0005489489501662	0.000473569987202	3.013449498885732e-07	2.2426853277853305e-07	0.0015816931703695	-9.831404514379988e-05	9.665651472537124e-09	2.5017532851935205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2050.367251727308	3.759634995047918	14.134855295988958	4204005.866955794	2579.800641530968	3.474627391401554	12.073035509077972	6655371.350043593	2419.029309843209	5.204314128356145	27.084885546607385	5851702.801880511	2459.99706572136	1912.520405705581	1.145402	24.581751	0.0930020116031471	0.0421975101774293	0.0204258519	0.019246912	0.0035478062	0.0731862861	0.0186243058	0.017059021	0.0670358386	-0.0864992862	-0.0129722491	0.0039426838	0.068173326	-0.0047695221	0.0337316757	-0.028354331	0.0822041135	-0.0890825881	0.0039332743	0.0343638197	0.0295073504	-0.0323384324	-0.0744159725	-0.0382110889	0.0145209739	-0.0294391217	0.0629724644	0.0764560546	0.0779895698	-0.1385533292	0.0137809535	-0.0166843916	0.0734919276	0.0386543282	0.0694130384	-0.0035574244	-0.024747117	0.0131837189	-0.0660241703	-0.075899645	0.0533979858	0.0302098806	0.00917447	-0.0823111611	0.0101722526	0.0214047949	-0.0359416221	0.0227405435	0.010924649	0.0444592365	-0.0313302059	-0.0030258376	-0.0258809639	-0.0500267878	-0.018384239	-0.0483935148	0.0976012334	-0.1159234416	0.0346650515	-0.0549264849	-0.0274615613	0.0681158065	0.0070994358	-0.0394090839	0.0111419735	-0.0039676201	-0.0446475542	0.0326344223	-0.0574384067	0.0776190801	0.0397740572	-0.0102637667	-0.0571552164	-0.086525643	-0.0893714952	0.0355826250420392	-0.0138062522064644	0.0001906125999885	0.0012661232048823	-0.0015324858266296	-0.0023395180826496	2.3485128088206084e-06	5.47334485904446e-06	0.0718691106538145	0.0205885998957882	0.0004238904456688	0.0051651690661702	-0.0009729483841804	-0.000276013866373	7.61836544302275e-08	9.466285582792512e-07	-7.666059372279932e-05	-0.0006256095438889	5.876846629932098e-09	3.913873014050018e-07	0.0013579637522667	-0.0002237294181028	5.0054852524617585e-08	1.8440655524702551e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2042.350060296225	-8.01719143108312	64.27535844263261	4171193.7687919936	2567.495371623212	-12.3052699077557	151.419667502718	6592032.483306617	2412.6147957112444	-6.414514131964552	41.14599154917295	5820710.152484809	2451.9282057770583	1872.5230848814008	1.105314	23.721415	0.1137466289254442	0.0677426961536575	0.0287939808	0.0540093581	-0.0320760001	-0.0011410975	-0.0061370964	0.0036381928	-0.0343265096	-0.0384480338	-0.0155337134	-0.0373393724	-0.0135588337	-0.0004527358	-0.0849395161	-0.010932827	-0.0495565878	0.0715549665	-0.0358580673	0.0179777534	-0.0524241996	-0.0177027267	-0.1011659458	-0.0349730008	0.0106226422	0.00440438	0.0052354825	0.0996545593	0.0135938629	-0.061113493	0.0215134518	-0.0396008846	-0.0119091325	-0.0326255157	-0.0713645197	-0.0447049561	0.006495846	0.0082937228	0.0417513886	0.0755569463	-0.0494713458	0.0305834122	-0.0293813713	0.0813853235	0.0573232889	0.0249976011	-0.0436887384	0.0142123303	0.0323977629	0.0737660331	-0.0153070382	0.0072059906	-0.0340952786	-0.001882648	0.1154763435	0.0168741468	-0.0169265675	0.0264069386	-0.056806212	-0.0738967344	-0.0863245996	0.0090215474	-0.0522258297	0.0051013597	-0.060010893	-0.0255202545	-0.0339799064	0.0294648712	0.0233460031	0.0769685571	0.0375800356	-0.0138620696	-0.0608579944	-0.0883340621	-0.0874774795	0.0443545916692329	0.0087719666271936	7.69473985086e-05	0.0019673298021443	-0.0089401520543503	-0.0074076662277207	7.99263187549039e-05	5.487351894131383e-05	0.0794851770843294	0.0076160664305148	5.800446787401585e-05	0.0063178933761272	-0.001561213070496	-0.0005882646863156	3.460553411659912e-07	2.4373862514875483e-06	0.0010859792719559	0.0011626398656786	1.1793509791178666e-06	1.351731457265384e-06	0.0013098497114607	-4.8114040806e-05	2.314960922681433e-09	1.7157062666136788e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2041.7787028462392	-0.5713574499857259	0.3264493356541912	4168860.271396471	2567.2458838037696	-0.2494878194424927	0.0622441720501698	6590751.427907398	2413.385459706084	0.7706639948396514	0.5939229929422103	5824429.377120746	2450.499402206556	1869.4978667850123	1.022669	21.947752	0.054496684675634	0.0272333952732257	0.034032067	0.0497983161	-0.0169670218	0.0397940322	0.0153453635	0.010496144	-0.0686127331	-0.0996923556	0.1380276338	-0.0588014616	0.0384748213	0.0367206452	0.0872595158	0.0338551171	0.0586331008	-0.0516344046	-0.0161975553	0.0221892093	-0.0023434761	0.0678704142	-0.0104608877	-0.0720851856	-0.0500565066	0.0844240315	-0.0745264895	0.0271045378	0.0111016108	-0.0639694706	0.0462034333	-0.0280526374	-0.0348603452	0.0686744147	0.0742901634	0.0605282562	0.0343653315	-0.0820478139	-0.030686833	-0.0484537967	0.001978586	-0.0460718003	0.0010497411	-0.0371928604	0.0125573896	0.023751756	-0.0498082958	-0.0107206951	0.0326777451	0.0678122065	-0.026631506	-0.0111433536	0.0459859259	-0.0762002894	-0.0083224837	-0.0141360207	0.030720519	0.004418721	0.1186290359	-0.0603639132	-0.0265017977	-0.0085275502	-0.0166221208	-0.0033092286	-0.0490428443	-0.018708559	-0.0799847634	0.0949620895	-0.0268142239	0.0763046233	0.0353598238	-0.0174386375	-0.0643911502	-0.0897578394	-0.0850350384	0.0587168016102879	0.014362209941055	0.0002062730743909	0.0034476627913419	0.0025072399082262	0.0114473919625765	6.286251957402124e-06	0.0001310427827448	0.0644988215210418	-0.0149863555632875	0.0002245908530692	0.0041600979776032	-0.0013287340711813	0.0002324789993146	5.4046485122364264e-08	1.7655342319180322e-06	0.0011141226570905	2.81433851346e-05	1.241269295042396e-06	7.920501268344241e-10	0.0013232418711857	1.3392159725000028e-05	1.7934994209991278e-10	1.7509690496590324e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2045.3794571047883	3.600754258549159	12.965431230459906	4183577.123546279	2574.046778667404	6.800894863634312	46.25217094620757	6625716.818768039	2410.9098585450347	-2.475601161049326	6.128601108588772	5812486.346029639	2455.826381582074	1887.542305791892	1.111921	23.863205	0.0483388521858597	0.0285450759078413	0.0253741413	0.0409984395	-0.0108056637	0.0435702189	0.0059658442	0.0251122042	0.0191032235	-0.0465129885	-0.0305966565	-0.0636119751	-0.0365615717	0.0637601407	-0.0719506576	-0.0471299433	0.0869839081	0.0080023234	-0.0136827477	0.0934160793	0.0097907918	-0.1135963063	-0.0819815223	0.035003183	-0.0105735982	0.0444716656	-0.0564379532	-0.0049131991	0.0512148444	-0.1143092271	0.0667228841	0.0303533505	0.0157595312	0.0160150166	-0.0514900121	-0.0667674593	-0.052173436	0.0510356348	-0.1490571278	-0.0179248248	0.0575265736	0.0128268741	-0.0124047818	-0.038509161	0.0098762919	0.0240532466	-0.047249057	0.0195028183	0.0311818052	0.0581139815	-0.0274865412	0.0176537612	-0.0667326771	0.0386205005	0.0850044007	-0.0682220481	0.0553039989	-0.0964908222	-0.042213849	-0.049083982	-0.0676157076	0.0496783557	-0.017332305	-0.0132323707	-0.0036751454	-0.0250502658	-0.045715701	0.0210244736	-0.0325357331	0.0756273945	0.0331149692	-0.0209878625	-0.0677448364	-0.0907907753	-0.0820594844	0.0331892203740835	-0.0255275812362044	0.000651657403771	0.0011015243490394	0.002115641027558	-0.0003915988806682	4.4759369574866695e-06	1.533496833405873e-07	0.0773973378339789	0.012898516312937	0.0001663717230751	0.005990347903787	-0.0013406860793147	-1.1952008133399956e-05	1.4285049842085868e-10	1.797439163268222e-06	0.0009920763887589	-0.0001220462683316	9.842155611329002e-07	1.4895291613668909e-08	0.0013796667098417	5.642483865600013e-05	3.183762417355646e-09	1.9034802302454216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2042.39417023954	-2.985286865248326	8.91193766782418	4171373.9466284593	2581.730502944394	7.683724276990233	59.03961876480909	6665332.389833515	2411.2913420855584	0.3814835405237318	0.1455296916905217	5814325.936416773	2449.5370993825186	1842.2544872969788	1.699398	36.47118	0.4803204082087517	0.2301117763247512	0.0275402661	0.0620815854	0.0590120371	0.0165960363	-0.0286502755	0.1706000451	-0.1296800247	-0.0170165308	0.018866994	-0.0452078498	-0.0138003165	0.0805897898	0.0357886555	0.0184666118	-0.0297797774	0.0989551624	-0.0678297152	0.0484727811	0.120093593	0.0558585759	0.0570907217	0.0252754181	-0.042599906	-0.0858597323	0.1821644108	-0.0139164151	-0.0352639863	-0.0207247017	0.0258969748	-0.0279320306	-0.044703728	0.0158818617	-0.0830357672	0.0933684833	-0.0016669437	-0.1239835439	-0.0369669289	0.1712082765	-0.0020154025	-0.0749764465	0.0547474751	-0.0734055429	0.0478983434	0.0071751356	0.0110284633	-0.0717646609	0.0219022226	0.1444176772	0.1355001364	0.0243170916	0.1037237125	-0.198489666	0.0645023444	0.1035554869	-0.1098392341	0.0748480694	-0.1523089981	0.0949251435	0.091647239	0.0655436866	0.0141780027	0.17358529	0.2465671951	0.2402436751	-0.0002550653	0.3646338926	0.2194620889	0.0749369886	0.0308470363	-0.0245041797	-0.0709097055	-0.091428372	-0.0785694722	-0.0346619131278629	-0.0678511335019464	0.0046037763174989	0.0012014482216835	0.0232995113085081	0.0211838702809501	0.0005428672272152	0.0004487563600801	0.1427368668037942	0.0653395289698152	0.0042692540459973	0.020373813144964	-0.0005172485035129	0.0008234375758018	6.780494412423451e-07	2.675460143863345e-07	-0.0011449385043973	-0.0021370148931562	1.3108841788515265e-06	4.566832653571405e-06	-0.0021787983303211	-0.0035584650401628	1.2662673442060838e-05	4.747162164210013e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
