global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
2103.103553250595	-0.8665821730978678	4423044.555695278	0.7509646627310229	2870.6466530023617	-0.8618913517443616	8240612.206393662	0.7428567022117228	2393.2563800057765	-0.7307212907780922	5727676.100438354	0.5339536047964012	2467.7842814831583	2118.227584819577	1.09631	21.586926	0.0905877642920209	0.0447791664327143	0.0163005137	0.0678559216	0.0726811381	0.0066084155	-0.0313997793	-0.0058546698	-0.0405270069	0.073350071	0.0082528923	0.0805216455	-0.0241830032	0.0544266494	-0.0256520338	0.090385617	-0.0749474079	0.0424487263	0.0514396232	-0.0349241956	-0.0405533525	-0.0164417451	-0.0740226033	0.0610703658	-0.0213605852	0.038556814	-0.0392020277	-0.0238681605	0.0750838444	-5.67404e-05	0.0661883625	-0.0550939413	0.0237008822	-0.025498121	-0.062825019	0.0804600706	-0.0546290067	0.1068191324	-0.047747916	-0.0133922624	-0.0666302257	0.0619847316	0.0412088544	-0.0013228098	0.0194398156	-0.0286319229	-0.0319911011	-0.0158903115	-0.0346411578	-0.0886662843	0.0161212383	-0.0147020806	0.0736062694	0.0192782608	0.0150484922	-0.0879780283	-0.0169238886	0.0590112662	0.0157935386	-0.0374179443	-0.0040330384	-0.0063358744	0.0405770671	-0.0192340726	0.0467219997	-0.0078889816	-0.0944601901	-0.0217937578	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0047639207488572	0.0144503462177567	0.000208812505813	2.2694940901392145e-05	-0.0054012243555519	-0.0220389516900354	2.917322453900704e-05	0.0004857153915957	-0.0199884260210794	-0.0099896308914537	0.0003995371748001	9.979272534748804e-05	0.000468974885528	-0.0003080356860501	9.48859838803558e-08	2.199374432560007e-07	-0.0004050288202261	-0.0005734807252423	3.288801422244345e-07	1.6404834521374648e-07	-0.0001234050315836	6.602985630999806e-07	4.359941924318991e-13	1.5228801820149316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2105.1815130171044	2.077959766509593	4431789.202748985	4.317916791232604	2872.850331009266	2.2036780069042834	8253269.02438005	4.856196758113635	2392.4784661177137	-0.7779138880628125	5723953.210836967	0.6051500172410019	2464.2437535058257	2127.9497121721693	1.034792	20.375608	0.0795373472007083	0.0349940135444504	-0.0108620495	0.0381879615	-0.0418998777	0.1122885291	-0.0094669086	0.0548085304	0.0366676361	0.0333540819	-0.0569367773	-0.0872729581	-0.0220181559	-0.0134065751	-0.0115073856	-0.1149224326	0.0236969744	-0.0587454151	0.0309102517	0.0348584476	-0.0665863043	0.0211422111	0.0503585234	0.0433802185	0.00938194	0.0674633467	-0.0595184086	0.0154470501	-0.011899136	-0.0168740966	0.0484026472	0.0234717361	0.0198784596	-0.0251015895	-0.0133302518	0.0079081089	0.0439722068	-0.0943349	0.0369960646	-0.0577171178	0.0868778186	0.0522930429	0.0429134261	-0.0367297322	0.0256862246	-0.0137964684	-0.0246311939	-0.0159187202	-0.022420674	-0.0923709654	0.0075982492	-0.1140001985	-0.0691778959	-0.0356477031	-0.0150946968	0.0570345541	0.0144024239	-0.0725475249	-0.0049319192	0.0077006737	-0.0275630826	0.0061652515	-0.064620299	-0.0308062502	-0.0154860297	0.0790387983	0.0328026399	0.0423025727	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0022279007877159	-0.0069918215365731	4.888556839928743e-05	4.963541919905128e-06	0.0115430753647842	0.0169442997203361	0.000133242588877	0.0002871092930125	-0.0027573384303352	0.0172310875907442	7.602915219403385e-06	0.0002969103795598	0.0001690001346722	-0.0002999747508558	8.99848511509993e-08	2.8561045519221735e-08	3.994502479454098e-06	0.0004090233227055	1.673000785170919e-07	1.595605005836494e-11	-6.500033808385432e-05	5.8404693499745686e-05	3.411108222799236e-09	4.225043951015362e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2105.824280081507	0.6427670644025056	4434495.898580797	0.4131494990806148	2870.816480627725	-2.033850381541015	8241587.265443757	4.1365473744945325	2390.405157086441	-2.0733090312728564	5714036.815025452	4.29861033915759	2467.4594281998475	2131.705090847088	1.064801	20.966496	0.0465370477182434	0.0242946026758555	-0.0118919136	-0.0799922	0.0893321783	0.0001588854	-0.0096072719	0.008412334	-0.0230159517	-0.0444465787	0.0821326498	0.0772580243	-0.0043492358	-0.0009708982	0.068039514	0.054290797	-0.037232216	0.0084613155	-0.0847286885	-0.0871949252	0.085747063	-0.0325597082	0.0689907359	0.0365411591	-0.0311909142	0.0224414813	-0.0276786038	-0.0755774636	0.0701588486	-0.110874997	0.0163073677	0.0763214767	0.0367456476	-0.0135816929	-0.0292490397	-0.0747847763	-0.03433249	0.0842357786	0.0169325261	0.0951858334	-0.0429469777	-0.0476458712	-0.0150918285	0.0092554142	0.0223847795	-0.0065610002	-0.019334354	-0.0023253226	-0.0502131551	-0.0741812794	0.0471764767	0.0510692105	0.0089021498	0.1172839851	-0.0390829836	-0.0709070078	0.000359537	0.03024126	-0.0713639835	-0.0060706194	-0.0156611075	0.0305395814	-0.0353148024	0.0113788628	0.0525394381	0.0142423504	0.095039347	0.0219164759	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0045808504508357	0.0068087512385516	4.6359093428477954e-05	2.098419085292164e-05	0.0128322053008815	0.0012891299360973	0.0001646654928839	1.6618559921422297e-06	-0.0142959457796152	-0.01153860734928	0.0002043740657336	0.0001331394595608	0.0005280071522941	0.0003590070176219	1.288860387017712e-07	2.787915528737249e-07	0.0001239667671009	0.0001199722646214	1.4393344278398242e-08	1.5367759345448787e-08	-0.0001240322397268	-5.903190164294569e-05	3.4847654115824132e-09	1.5383996491646387e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2103.994210166368	-1.83006991513912	4426791.6364135975	3.3491558942973056	2863.1292622410974	-7.687218386627592	8197509.17230125	59.09332652370532	2389.4522320815795	-0.9529250048612994	5709481.969399642	0.9080660648899076	2459.968602375176	2119.482761069586	1.024698	20.176857	0.0263809463410265	0.0135380874001547	0.0334514175	0.0708804608	0.0294045656	0.0354045852	-0.0038837884	-0.029950952	-0.046381692	0.0740112218	0.0033549585	-0.0123362921	0.0132554539	0.020444652	-0.0807143439	-0.0543289887	-0.0120324326	-0.0138525479	0.0305175654	0.058890989	-0.0074995735	0.0178043141	-0.0259747662	0.0520279971	-0.0326353577	-0.0832008023	0.0109449936	-0.0992592921	-0.0138934152	-0.1085439983	0.0202129827	-0.1737930708	-0.0115573924	0.007805233	-0.0352751969	0.0759667979	0.0544525417	-0.0441300928	0.0014164874	-0.0793757033	0.0054352734	0.0249447621	-0.0099736409	0.0283638597	0.0252913666	-0.0041531997	-0.0297568161	-0.0230191235	-0.036321305	-0.0806249186	0.0243974483	-0.0708849645	0.0564728181	-0.0362906014	0.0068391297	0.032277464	-0.0460488348	-0.0518664355	0.0075241071	-0.0317388364	0.0016313957	0.0068923005	0.0251257106	0.0707435837	0.0897211364	-0.0420674179	-0.0172790366	-0.0428837924	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0039428512187953	-0.0006379992320404	4.070430200841403e-07	1.5546075733555586e-05	0.0181198626611944	0.0052876573603128	0.0003283294228605	2.795932036007117e-05	-0.0258995608387877	-0.0116036150591725	0.000670787251642	0.0001346438824414	0.0004690003435995	-5.900680869460001e-05	3.4818034723211235e-09	2.1996132229644906e-07	5.97091704368502e-06	-0.0001179958500572	1.3923020630724764e-08	3.565185034256826e-11	-0.0001240014046886	3.0835038200002296e-08	9.507995807956008e-16	1.5376348364745953e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2104.6407651333243	0.6465549669565007	4429512.7502609845	0.4180333252961217	2878.897427439136	15.768165198038789	8288050.397715677	248.6350337126416	2390.042418450597	0.5901863690173741	5712302.761993178	0.348319950173912	2458.7933780445774	2135.71773366048	1.021787	20.119522	0.0512954598528766	0.0213785895013017	-0.0448728237	-0.0417651803	-0.0119964161	0.0850023527	-0.0243279126	0.0605653951	0.0536427551	-0.0459258826	0.0012664767	-0.0457293538	0.0001725757	-0.0194742	0.0669729355	0.01286529	-0.0299082491	-0.0331292497	-0.020190427	0.0273034648	-0.0034635526	-0.0183292568	0.039319819	0.0204103022	-0.0116641741	-0.0849544961	0.0189783438	-0.0298808501	-0.0772154625	0.0145627139	-0.1175768286	-0.0344489272	-0.0050113731	-0.0067630269	0.0430476335	-0.0828006735	0.0082678725	0.0269578593	0.0087080944	-0.0161519239	0.0664189597	-0.0368098693	0.0079638815	-0.0357360618	0.0279000217	-0.0239285105	-0.0332443259	-0.008738917	-0.0267585124	-0.0394309123	0.014782887	-0.027738985	-0.1140141129	0.1160063028	-0.020447562	-0.0291352548	0.0747819186	-0.0101067308	-0.0158854936	-0.019996126	-0.025953232	0.0696259285	-0.0155580394	-0.0465119234	0.0161725495	-0.0286100542	-0.0668372167	-0.0040300027	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0170463001883121	0.0131034489695167	0.0001717003748967	0.00029057635011	0.0257480648750032	0.0076282022138088	0.0006629628448073	5.818946901475749e-05	-0.037413801229853	-0.0115142403910653	0.0013997925224669	0.0001325777317832	0.0003520179918824	-0.0001169823517171	1.3684870613263292e-08	1.2391666660891742e-07	0.0001439559968794	0.0001379850798357	1.9039882257268635e-08	2.0723329037541822e-08	-0.0002500253387055	-0.0001260239340169	1.5882031945095973e-08	6.25126699948e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2106.0517555266388	1.4109903933144778	4435453.996956837	1.990893890025745	2874.067675213481	-4.829752225655284	8260265.001707023	23.326506561222168	2390.036104037507	-0.0063144130899672	5712272.578602784	3.987181267075006e-05	2464.7106957881097	2113.484045797896	1.048924	20.653873	0.0525189221469805	0.0243200293779308	0.0383526869	-0.0185277343	0.1096076277	-0.047236277	0.0041879465	-0.0501490971	-0.0844585272	-0.0419774898	-0.0040305433	0.0849519965	0.0053139004	0.0337860101	-0.0875959334	-0.0083240451	-0.0525867229	0.0290468346	-0.0620029896	-0.0486686029	0.037577582	0.0454668746	-0.1027670034	0.068943311	-0.037145145	-0.0055497475	0.1211083606	-0.0127986822	0.0052094299	0.1646916684	-0.0021684803	-0.0704213933	0.0094598358	0.0087439436	-0.1069499883	0.0955500583	0.0219049086	0.0398359568	-0.0180864201	0.0338025431	-0.0888848156	-0.0619734314	-0.0464952198	0.0134984379	0.0207828339	-0.0088151216	0.000902252	-0.0048609273	-0.0469817273	-0.089444924	0.0417159092	0.0205709489	0.0831998866	0.0161710366	-0.0178505523	0.030556166	-0.1052647445	-0.0181990127	-0.0423056977	-0.0546871285	-0.005816621	0.0053394034	-0.0106465479	-0.0348736735	-0.0045378932	0.0715530745	-0.0265095949	0.0300049748	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0099299674312334	-0.0071163327570787	5.064219190947133e-05	9.860425318535604e-05	0.0058819973046553	-0.0198660675703479	3.459789229197222e-05	0.0003946606407096	-0.0420503449672367	-0.0046365437373836	0.0017682315118636	2.149753782867197e-05	0.0002030018987253	-0.000149016093157	2.2205796019805498e-08	4.1209770886076967e-08	5.19925898789797e-05	-9.196340700042028e-05	8.457268227124952e-09	2.703229402323782e-09	-7.300527721961548e-05	0.0001770200614858	3.133610216846634e-08	5.329770501912906e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2106.65873555272	0.6069800260811462	4438011.0280805845	0.3684247520614689	2866.972667605378	-7.09500760810306	8219532.276796296	50.33913295904031	2391.623577871923	1.5874738344159596	5719863.338232897	2.5200731749553094	2460.321032778202	2113.625909084315	1.011378	19.914574	0.0472103008273569	0.0255394639440619	0.0264292706	0.0909458137	-0.0045399951	0.0633929064	0.0049874044	-0.0071810947	-0.0333337201	0.0555108927	-0.0864636485	-0.0939439251	-0.0290232083	-0.0298439339	0.0777828996	-0.0566628776	0.0046036278	0.0002585132	0.0363253564	0.0931264896	-0.0623255389	0.0267277056	0.0244983358	0.0216523044	-0.0435340398	-0.058866675	0.0024455087	0.0440912289	-0.0681588624	0.0828727323	0.1003859833	-0.0582908339	-0.0016873491	-0.0240378599	-0.0208462445	-0.0620461761	-0.022593288	-0.0565604764	-0.0471232371	-0.0862394847	0.0674668197	0.0261840509	-0.006793397	-0.0629167028	0.0225845273	-0.0184460931	-0.021070275	-0.0112755211	-0.0074166137	-0.0853347354	-6.9623e-05	-0.0905406889	-0.0219076937	-0.0334384289	-0.0271661711	-0.0153500113	0.1009930037	-0.0410329377	-0.0099603855	0.0059724196	0.015806886	0.0167901758	-0.053748285	0.036312703	0.0220999824	-0.0097145596	0.0681433997	0.0533931192	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0099184248853276	-1.1542545905799534e-05	1.3323036598748955e-10	9.83751522058858e-05	0.023051912499227	0.0171699151945717	0.000531390669872	0.0002948059877887	-0.0507783258876202	-0.0087279809203835	0.0025784383799493	7.617765094657845e-05	0.0004689989975827	0.0002659970988574	7.075445660055345e-08	2.1996005973357746e-07	-6.500703508915961e-05	-0.0001169996249681	1.3688912242685249e-08	4.225914611083229e-09	-2.998475771523673e-05	4.302051950437875e-05	1.8507650984266323e-09	8.990856952414484e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2106.562967110149	-0.0957684425707157	4437607.534399916	0.0091715945924204	2879.675543354833	12.70287574945496	8292531.234995952	161.36305230609094	2390.5752416027062	-1.0483362692166338	5714849.985763838	1.0990089333550506	2460.6041994193847	2121.904124929088	1.026391	20.21018	0.0578209111324983	0.0261284283551002	-0.0225803721	-0.0665317357	0.0485465302	0.0267817407	-0.0210971369	0.0279538074	-0.0098295013	-0.0978879696	0.0260236088	0.014429868	-0.0147272897	0.0176457483	-0.0431830375	0.0484368858	-0.0481007521	0.0143455952	-0.0426923283	-0.0355640708	0.0005063409	0.0132222703	0.1460181384	0.0245754302	-0.0951062599	-0.0573347033	-0.013699215	-0.0637713336	-0.0926894524	-0.0056054894	-0.0017404766	-0.0445612975	-0.0051765977	-0.0246985408	0.0109126401	0.0198961425	0.0544799578	0.0965665304	-0.0049603097	0.0448178853	0.0374071032	-0.1109071306	-0.018179761	-0.0749494568	0.0196712796	-0.032203931	-0.0328909559	0.0067195988	-0.014467554	-0.0560819858	0.0401474177	0.0101590754	-0.0641861091	0.1411673431	0.0075775524	-0.0043839596	-0.084254276	0.0537102471	-0.0181611669	-0.0259620911	-0.0337332183	0.0237668094	0.0096199218	0.0152567367	0.0846610274	-0.0460022205	-0.0031826986	0.0235651103	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0268660998529952	0.0169476749676676	0.0002872236868097	0.0007217873213111	0.0178755282345832	-0.0051763842646437	0.0003195345096653	2.679495405525193e-05	-0.064023163429141	-0.0132448375415207	0.0040989654554744	0.0001754257215012	0.0006080088013399	0.0001390098037571	1.932372554061524e-08	3.6967470250678194e-07	0.0001509623031179	0.000215969338207	4.6642755045595315e-08	2.2789616962660724e-08	-0.0001240459029243	-9.406114520906329e-05	8.847499038040486e-09	1.5387386032304862e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2109.584682978951	3.021715868801948	4450347.5346594015	9.130766791769512	2883.408197447311	3.732654092478242	8314042.833106352	13.932706574094569	2392.261624024867	1.686382422160932	5722915.677782095	2.843885673773372	2466.0612797192634	2113.1435979850376	1.005998	19.808636	0.092753087442459	0.0466906416560302	0.0533824452	0.0065889914	0.0778517236	-0.0617791251	-6.906e-07	-0.0624525555	-0.1020683829	-0.053496314	-0.0498718088	0.0755401	-0.0230355155	-0.0240157745	0.0250893572	-0.1103404627	0.0189219692	-0.0353578244	0.0109325561	-0.0486365079	0.0493647103	0.1120435229	-0.0687166031	-0.0307320616	0.0040438967	0.0005828105	-0.0318815718	0.0890746679	0.0273327896	0.0232307704	0.1299712201	0.0161867661	0.0141174585	-0.0113588534	-0.1384555516	0.0071651753	-0.0294111247	-0.1229471907	-0.0052877689	-0.0085295899	-0.0592601348	-0.057585697	-0.0108747269	-0.0293336462	0.0013225695	-0.014180362	0.0069637185	-0.0038219443	-0.0240082322	-0.0680956719	0.0342359713	-0.0003127172	0.0728038197	-0.0206618794	-0.0760896136	0.0751474553	0.0320537884	-0.0532834932	-0.0572014584	-0.0102514503	0.0368138741	0.006229066	0.0009390679	-0.0828679521	-0.0094519566	0.0248181035	-0.097525677	0.0337405589	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0233817905369448	-0.0034843093160503	1.21404114099156e-05	0.0005467081287135	-0.0043719406038746	-0.0222474688384578	1.9113864643807403e-05	0.0004949498697181	-0.0975934114772485	-0.0335702480481075	0.0095244739637675	0.0011269615540114	0.000161999995218	-0.0004460088061219	1.9892385513828257e-07	2.6243998450632023e-08	-4.211999860004312e-09	-0.0001509665151177	2.2790888686800866e-08	1.7740942820676342e-17	-5.199999936709245e-05	7.204590355720756e-05	5.190612219374453e-09	2.7039999341776154e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2114.963473722464	5.378790743513036	4473070.495180192	28.93138986250152	2861.662951376272	-21.74524607103922	8189114.847279555	472.8557266900466	2391.3317134739887	-0.9299105508785032	5718467.363866443	0.8647336326351615	2457.723702189832	2142.16084872124	1.239247	24.401432	0.0775272461383261	0.0467738449642455	0.0724729047	0.0636548035	-0.0844711889	0.013244786	0.1090605961	-0.0739080054	-0.0484302106	0.0246999869	-0.0747536918	-0.1158074183	0.035104104	0.100794675	0.0565754062	0.0431740231	0.0704640669	0.0705978551	0.0830854083	-0.0084589363	-0.141390747	0.0042640577	-0.0217833773	-0.0311245644	0.0986387961	0.1581564204	-0.0704282476	-0.0743619563	-0.0343762382	0.1603878182	0.1065771828	-0.1526947848	-0.0921337682	0.0448102152	0.0062044573	-0.02560328	-0.0356474739	0.0060249045	-0.0948785536	0.0313102729	-0.009012537	0.1185710479	0.0785055088	-0.0235719093	-0.018420387	0.0177004203	0.0825866665	-0.0631374988	0.0721125144	0.0248833287	-0.0159886974	-0.0686066751	0.0062935508	-0.0335883327	0.0125112881	-0.1025827387	0.0112770908	0.1158353827	-0.0345853266	-0.0044018794	-0.0398967442	-0.0209677403	-0.0093063893	0.1363405232	-0.0284224277	-0.031341854	-0.0177466981	0.0594401266	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0195467543815937	-0.0038350361553511	1.4707502312850148e-05	0.0003820756068543	0.0007028175555916	0.0050747581594662	4.939525164477517e-07	2.5753170377068772e-05	-0.142162227911605	-0.0445688164343564	0.0202100990447911	0.0019863793983593	0.0003889882015113	0.0002269882062933	5.1523645796249723e-08	1.5131182091499573e-07	-0.0001820241121215	-0.0001820199001216	3.31312440402918e-08	3.31327773936204e-08	-0.0001239646007352	-7.196460136810756e-05	5.178903850070629e-09	1.536722223543755e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2116.6432233544	1.6797496319359198	4480178.534972105	2.8215588259888578	2871.901620412428	10.238669036156352	8247818.917327531	104.83034363194685	2395.873862583501	4.542149109512138	5740211.565410784	20.63111853304191	2458.690637925092	2139.472066346372	1.116177	21.978127	0.1039082933398077	0.0572323566479877	0.0327617122	-0.0005529728	-0.092558467	0.0143171305	0.0695681158	-0.0320311749	0.0022029822	-0.0501459059	-0.0186642742	-0.1164515079	-0.0292276156	0.0473572619	-0.0625573112	-0.0585357338	-0.0022821565	-0.0299770901	0.117987971	-0.0157117739	-0.0231060796	0.0227325727	0.0567078273	-0.1104794356	0.1243279663	-0.0182750394	-0.0663145353	0.0007530234	0.1338234281	-0.0773368293	-0.0001206569	0.0032481424	-0.0789975979	-0.0140400751	0.0291836624	0.0509974049	0.0611427283	-0.0579116539	0.0094713896	-0.0744423606	-0.000521283	-0.0159156179	0.0752780479	-0.0220548077	-0.0041171341	0.0218103553	0.0260126167	-0.0400817933	0.0590799243	0.0417507916	-0.0498482938	-0.0268664106	-0.0789748538	-0.0385768674	0.0589990737	0.0679296113	-0.0144762494	-0.0737482173	0.108783847	0.0692636588	-0.0124226626	-0.0168016183	-0.1138053982	0.0067015337	-0.0535193844	0.049902859	-0.0956186352	0.0371060901	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0099824292543644	-0.0095643251272293	9.147631513934976e-05	9.96488938183902e-05	0.025240215564267	0.0245373980086754	0.0006370684817306	0.0006020839010361	-0.130508626453583	0.0116536014580219	0.0170325015788008	0.0001358064269424	0.0012750065427921	0.0008860183412808	7.850285010859804e-07	1.6256416841626631e-06	9.492089875862142e-05	0.0002769450108801	7.669853905139057e-08	9.009977021144456e-09	-0.0001240606234919	-9.602275670000113e-08	9.220369804267612e-15	1.5391038301198974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2112.534999857045	-4.108223497355084	4462804.125621005	16.877500304220437	2871.288013263081	-0.6136071493469899	8244294.855108252	0.3765137337297392	2393.614223139527	-2.2596394439738106	5729389.049215841	5.105970416762272	2459.554788028493	2137.32878267117	1.047724	20.630239	0.0581400730460677	0.0330087549725433	-0.0048923159	-0.0625118953	0.0202632342	-0.0516149153	0.022731425	-0.0137798003	0.0253165674	-0.0669187887	0.0888068132	0.0093217336	-0.0449722481	0.0257583614	0.0974171621	0.0395973541	0.0473372969	0.0062573063	0.0359249368	-0.0867296915	0.0271010686	-0.0881203103	0.0530676075	-0.0696144733	-0.0723673793	-0.0254857434	0.0059411144	0.0211360405	-0.0988395205	-0.0436632895	0.0185067721	0.1062275425	-0.0514776618	-0.0387371943	0.0605618653	-0.0997257015	-0.025351728	0.0175624477	-0.0075034853	0.0494801609	-0.0332112567	-0.079628024	0.1016614359	0.0203078347	-0.0128322553	0.0175422565	0.0038331169	-0.0142931146	0.0186258859	0.1016188816	0.0120932757	0.0774920773	-0.0227977824	0.11241997	0.0358860502	-0.0347976867	0.0906802789	0.0217541125	0.0329237656	0.0667332385	-0.0200220066	0.0108467966	0.0238808375	-0.0071462603	0.0770877798	-0.0674073395	0.0010520356	0.0011405677	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0188217734000346	0.0088393441456701	7.813400492559401e-05	0.0003542591539222	-0.0026448457314955	-0.0278850612957625	6.995208943409966e-06	0.0007775766434684	-0.1425716223974191	-0.0120629959438361	0.0203266675130322	0.000145515871141	0.0011850113721092	-8.999517068290015e-05	8.099130746244332e-09	1.4042519520281287e-06	0.0001919265272269	9.700562846827858e-05	9.4100919545257e-09	3.6835791853377994e-08	-0.0001241132575567	-5.2634064799992166e-08	2.7703447773697743e-15	1.5404100701335752e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2109.4979842860425	-3.0370155710024846	4449981.745706877	9.223463578511549	2871.2636043105013	-0.0244089525799608	8244154.685438131	0.0005957969660507	2393.234840046784	-0.3793830927429553	5727572.999613756	0.1439315310592098	2458.327443898343	2129.424984513583	0.969081	19.081713	0.0670712355902554	0.0308478721624394	0.0544248192	0.0117238931	0.0348459227	-0.0807975164	-0.014953497	-0.0729377274	-0.0059895078	0.0180347082	0.0721953443	0.0035031292	-0.0479238475	0.0819794176	-0.0739604748	0.0168224307	0.0120532568	-0.0195359457	0.0379582165	-0.0734716097	0.0262505914	-0.0014578002	-0.035686512	-0.0645433467	-0.0280813512	-0.1278490614	-0.0716035721	0.0576293353	0.0041164334	-0.0021480647	-0.1199043275	0.0080121617	-0.0793508627	-0.0291334836	0.0094505269	0.0940983472	0.0011463428	-0.0031406693	-0.0153027507	-0.0275729151	-0.0809977195	-0.0324933631	0.089764948	0.0737395652	0.0024721056	0.0296630181	-0.0006153064	-0.0480790365	-0.0208275975	0.095078413	0.0097069303	0.0498775333	0.105251177	-0.0054779726	0.0587727182	0.0537706649	-0.0583021299	-0.0135000511	0.0783778809	0.0311207759	-0.0378696592	0.0074611202	0.050730416	-0.0889323563	-0.0488304178	0.0174556558	-0.0832362478	0.0014828258	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0099492022295351	-0.0088725711704995	7.872251917557885e-05	9.89866250041862e-05	0.0130309454953874	0.0156757912268829	0.0001698055405037	0.0002457304305888	-0.1280061170717061	0.014565505325713	0.0163855660077753	0.0002121539453933	0.0008969947744086	-0.0002880165977005	8.295356055102923e-08	8.045996253163352e-07	-7.905560429000147e-05	-0.0002709821315169	7.343131560144327e-08	6.249788569657299e-09	-0.000123964629431	1.486281256999982e-07	2.2090319749094465e-14	1.5367229349965153e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
