global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
2251.020099664217	-5.61775214988711	31.55913921756125	5067091.489092302	2910.0220557461266	-10.011892110359897	8468228.364928912	100.2379836294867	2469.046928627977	-9.708706753925073	94.2589868337103	6096192.735767247	2551.374863688151	2237.2475450031243	1.012101	20.916733	0.0665015544930761	0.0308802302411896	0.0438412055	0.0277087526	0.0133935926	0.0841199757	0.0194565134	-0.1091932989	0.0481037076	0.0708095706	0.055864661	0.0045174501	-0.0217925815	-0.0809827748	-0.0241136655	-0.0946194004	0.0018240865	-0.0147507127	0.0518385977	0.0398557853	0.0254168469	0.0961660813	-0.010121844	-0.0964322626	-0.0573513586	0.0062619465	-0.0117750516	0.1742338464	-0.0022205053	0.0046512992	-0.08174572	0.0100194138	-0.0985982203	0.0106691717	-0.0298265679	0.0764475361	-0.0397354255	-0.0646991371	0.0079003466	0.0090548286	0.0684630104	-0.0023375076	-0.1203701044	0.0018230866	0.0040928267	-0.0157349571	0.0079094918	-0.0265103947	-0.0445552152	0.0937595572	0.0096628595	-0.0001888746	-0.0163098723	-0.0170290093	-0.0097177185	0.0368405316	0.0043246114	0.0553295875	-0.0598292405	0.0425800095	-0.021639046	0.1033049105	-0.0396845202	0.0592964394	-0.0204612344	-0.0116345821	-0.0562577588	-0.0066178174	0.0550968674	-0.0247790096	-0.0850079043	-0.0778350419	-0.0089476998	0.0670341672	0.0544390870770143	0.0049472167764577	2.4474953833264525e-05	0.0029636142017787	0.0750221830291764	-0.0152291563162521	0.0056283279464632	0.0002319272021048	0.1784041834512777	0.0202422784358163	0.0004097498362731	0.0318280526729171	0.0007809359315082	-0.0001499302889576	6.0986092912058e-07	2.2479091546909462e-08	-0.0030790167064671	-0.0002911323039965	9.480343878703508e-06	8.475801843031061e-08	0.0012562059150685	-8.059546633690001e-05	1.5780533010530872e-06	6.495629194062383e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2250.290776265032	-0.7293233991849775	0.53191262059873	5063808.577743481	2883.746539973411	-26.275515772715607	8315994.10680862	690.4027291222267	2468.106157025087	-0.9407716028899812	0.8850512088041846	6091548.002345145	2548.402495727539	2208.3573806370187	1.13481	23.452719	0.022569834228798	0.0138735614091388	-0.0065835668	0.0383627859	-0.0108803736	-0.0105896417	-0.0526197987	-0.0078493854	0.0980881256	-0.0442256252	0.0040187947	0.0269421753	0.0636516876	-0.0571775662	-0.0644005796	0.0705391091	-0.0296949547	0.0690473668	0.0204761517	0.0382129309	0.0454388255	-0.001506912	0.0750588615	0.0493364315	-0.0851499016	0.005203309	-0.0180384396	0.0287326629	-0.0608232532	-0.1012114842	-0.0511116899	-0.0409026723	0.0893684591	-0.046811504	0.0353911595	0.076870515	0.0347500542	-0.0003456344	0.0237020593	0.0636110046	0.0191109035	-0.0271958275	-0.0392369657	-0.0471245767	0.006668858	-0.0220519531	-0.0047411776	-0.0061931006	0.0301816812	-0.0788374382	0.0388942237	-0.039462975	0.0032977226	-0.0136098232	0.0471104229	-0.0023961345	0.04112174	0.0413535104	0.0966168337	-0.0182146322	-0.0285925622	0.0478606364	0.0004488552	-0.0049752305	-0.0668012736	-0.074690886	-0.0417454246	0.0075366951	0.0541394198	-0.0270704183	-0.0862485974	-0.075232084	-0.00298683	0.0716892996	0.0545331977614438	9.41106844295006e-05	8.856820923789046e-09	0.0029738696580887	0.0689164646055076	-0.0061057184236688	0.0047494790937221	3.727979746912867e-05	0.1745332396375829	-0.0038709438136947	1.4984206008781996e-05	0.0304618517383899	0.0005674166396505	-0.0002135192918576	3.2196164295226544e-07	4.5590487995413644e-08	-0.003096154860902	-1.7138154434900073e-05	9.586174922687084e-06	2.9371633743448504e-10	0.001236882135221	-1.932377984749985e-05	1.5298774164288604e-06	3.7340846759464146e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2255.171831938343	4.881055673311039	23.82470448596188	5085799.991568143	2898.510762703519	14.764222730108033	8401364.641508136	217.98227282423863	2471.209802423866	3.103645398779008	9.63261476136211	6106877.887595804	2551.367487386068	2195.261517589115	0.963216	19.906445	0.0520817493773422	0.0232051426861337	-0.016376427	0.0387863902	0.0106947895	-0.0288430534	0.0379822035	0.0317243178	0.033215786	0.0009232822	-0.0555196495	0.0120468021	-0.0047386771	-0.0847548652	0.0258269174	-0.0133065622	0.0634945878	0.0365628303	-0.032056189	0.0247728119	-0.0445588073	0.0362180634	-0.0336035346	-0.0423062777	0.0700479075	-0.0573586	0.008018137	0.0067495231	-0.0011519125	0.0157482089	-0.0474007176	0.0654660917	-0.0059917978	-0.0649005128	-0.0314513672	0.009129676	-0.0314405166	-0.0674812335	-0.0691896186	0.0102480522	-0.003961075	0.0815364854	-0.0018469739	-0.0171454178	0.0109769567	-0.0176779254	0.0047919115	0.0016414964	-0.0252846186	0.0647944973	-0.078942195	-0.0049225196	-0.000313317	-0.0011203778	-0.017266074	0.0218696077	0.0238872498	-0.0458593396	-0.0517280345	-0.0803754803	-0.0241690421	0.0780291219	0.0297657467	-0.0463827493	0.012544139	-0.077167013	-0.0020592152	0.0020124609	0.0531726956	-0.0293432743	-0.0873563013	-0.0724229201	0.00298683	0.0759024438	0.0473832770191506	-0.0071499207422932	5.112136662107459e-05	0.0022451749410735	0.0801858785441282	0.0112694139386206	0.0064297751178936	0.0001269996905199	0.1776188156519964	0.0030855760144134	9.520779340723758e-06	0.0315484436736178	0.0004521282405876	-0.0001152883990629	2.0441994593683878e-07	1.3291414958486491e-08	-0.0028536680905744	0.0002424867703275	8.143421571162542e-06	5.8799833783910226e-08	0.0014906437394708	0.0002537616042497	2.22201875802349e-06	6.439495179143203e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2252.9008383195023	-2.270993618840748	5.157412016815398	5075562.1873007165	2903.750393907563	5.239631204044144	8431766.350118328	27.45373515439309	2471.7012284658485	0.4914260419823222	0.2414995547384111	6109306.9627995845	2554.4687923177084	2181.299599282612	0.939369	19.413607	0.0671222631001262	0.0388692663743691	-0.0205385146	0.0386390118	0.003728185	-0.0009211732	-0.0736563197	-0.045904271	-0.0187934744	-0.0324179382	0.0395972352	0.1316236826	0.0355766983	0.0005392609	-0.1181609907	-0.009755468	-0.0581378317	0.0385027305	0.0200581502	0.0414958266	0.0337452919	0.0041624854	-0.0912681417	-0.0487765153	-0.0450230161	0.0603399161	0.0191676783	-0.0778914804	0.0176876997	-0.0929971828	-0.0398309496	-0.1066197493	0.0065169474	-0.0272390617	0.0553742327	0.0580375081	-0.0017947107	-0.0524550433	0.0976426791	-0.0246830807	-0.0097599734	-0.0199173127	0.0214590391	0.0629790299	0.001600979	-0.0094690219	-0.0101060948	-0.0300755339	0.0087822831	-0.0280302468	0.0888267645	-0.0185637282	-0.0258614071	0.0146838417	-0.0206135134	0.0406061915	-0.0127332597	0.0484224413	0.0009118204	0.0419539158	-0.0066845758	0.1010717758	0.0043224673	-0.0199703305	-0.0068419534	-0.0170586154	-0.046307438	-0.0358231964	0.0521968607	-0.0315960199	-0.0883293083	-0.06941525	0.0089476998	0.0796476241	0.0463085264096179	-0.0010747506095327	1.1550888726909132e-06	0.0021444796182302	0.0851213832653599	0.0049355047212316	0.0072456498890082	2.435920685330033e-05	0.1824982356765332	0.0048794200245368	2.3808739775850827e-05	0.0333056060250474	0.0010801555941271	0.0006280273535394	1.1667361075240682e-06	3.9441835679382803e-07	-0.0025528102371439	0.0003008578534305	6.516840106866695e-06	9.051544797080833e-08	0.0012948771915443	-0.0001957665479264	1.676706941181654e-06	3.83245412870586e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2254.3400085854128	1.439170265910434	2.071211054280709	5082048.874308879	2901.121872332917	-2.628521574646129	8416508.11812845	6.909125668380166	2474.7466223263045	3.045393860455988	9.274423765303023	6124370.844715453	2557.3540266927084	2176.5955054231013	0.974423	20.138056	0.0390263903676313	0.0165379970128073	-0.0276644618	0.023268422	-0.0001633344	-0.0427405414	-0.0159875782	0.0577104252	0.0584187061	-0.0688198943	0.0408209014	0.0018184678	-0.0793724499	-0.0425901841	0.0651424895	0.0220127199	0.0434977887	0.034290306	0.0007236805	-0.0052582042	-0.0434964995	-0.0485690028	0.0055254336	0.0001732591	-0.0266677462	-0.0255039068	0.0832903419	-0.0845155659	-0.0109487703	-0.0637878515	-0.0044088692	0.0800643347	0.0419642771	-0.0539096896	-0.0320272717	-0.0020010267	0.0442000188	0.03456331	-0.0179570805	-0.0129312876	-0.020519206	0.0014608695	0.0299776434	-0.038527261	0.0056276155	-0.0007275247	0.002657666	-0.0443309795	-0.0210654624	0.0062051202	-0.098621586	-0.008457349	0.002284714	0.0002120998	0.0212863727	0.0291547555	0.0251773738	-0.0622979198	0.0823857246	-0.0304215396	-0.0216369867	0.0255452439	0.0121937009	-0.0297323174	-0.0139104691	0.0120244309	-0.0599067805	-0.026508407	0.051212082	-0.0338271112	-0.0891661178	-0.0662173176	0.0148702542	0.0829017503	0.0559787938236979	0.00967026741408	9.351407185981756e-05	0.003133625357956	0.0902947109706673	0.0051733277053074	0.0081531348292763	2.676331954650114e-05	0.1877441798668471	0.0052459441903139	2.7519930447888223e-05	0.035247877073875	0.0009333609398416	-0.0001467946542854	8.711626440219948e-07	2.1548670526799443e-08	-0.0027058632286431	-0.0001530529914991	7.321695812122861e-06	2.3425218206854157e-08	0.0013737665669182	7.88893753739001e-05	1.8872345803822177e-06	6.223533546884116e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2265.048631726321	10.708623140908458	114.67460957400012	5130445.30408528	2921.125286198464	20.00341386554692	8532972.937668059	400.1365662763547	2479.436655877864	4.6900335515592815	21.99641471475177	6147606.130510804	2563.4807743326824	2203.9382874222047	1.008836	20.849255	0.0473111789043279	0.0279834425007532	-0.0389058279	0.0187937604	-0.0086889163	-0.004498306	-0.0077649625	0.0169286622	-0.0417643364	-0.0203726269	0.071556686	0.0508607035	-0.0298718574	0.0499630263	-0.048774496	-0.0823816198	-0.0264993738	-0.0041813063	-0.0140636178	-0.0066030771	-0.0030965298	-0.021890357	-0.0697400064	-0.0085600187	-0.0651963437	0.0423637496	-0.0537763331	-0.0174574025	0.092584357	0.0153986042	0.0305489907	-0.0547949637	-0.0673126421	-0.0274515903	0.0419329284	-0.0171711021	0.0008472397	-0.0180714862	0.0694581381	-0.0665250813	0.0426180336	0.0180501116	0.0049508934	0.0395850828	0.0116937896	0.0087160896	0.0128963952	0.0549852356	0.0108442035	0.0491505728	0.0752067055	-0.0061277108	-0.0036134072	0.0413207433	-0.0346055126	0.0173921327	-0.0130058457	0.0456694022	-0.0283349461	0.0439791651	-0.0082574808	0.0377075251	-0.0183919695	0.0063208712	0.0460489079	0.0214181124	-0.0160777046	-0.0195212836	0.0502185284	-0.0360350191	-0.0898654396	-0.0628378881	0.0207291319	0.0856447597	0.0468438424565249	-0.009134951367173	8.344733648061591e-05	0.0021943455760917	0.0934234545746619	0.0031287436039946	0.0087279418646639	9.789036539537166e-06	0.1951847870876975	0.0074406072208503	5.536263581497084e-05	0.0380971011104698	0.0004238966489348	-0.0005094642909068	1.7968836897815306e-07	2.5955386370916854e-07	-0.002737215483888	-3.1352255244899985e-05	7.4923486052362174e-06	9.829639089413587e-10	0.0013850875550127	1.1320988094499876e-05	1.918467535051059e-06	1.2816477143580796e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2262.318981127657	-2.729650598664193	7.450992390787788	5118087.17237048	2924.0158958114494	2.890609612985372	8549868.958958033	8.355623934683443	2479.925156972941	0.4885010950770265	0.2386333198914541	6150028.784187266	2564.406910807292	2181.2757989080005	1.014006	20.956106	0.1268390911640618	0.0730107100333133	-0.049591914	0.0098649469	0.0156485986	-0.0466120297	-0.0123564513	0.0714594867	0.0214455732	-0.0666176357	0.0357968411	-0.0415019661	-0.0911946925	-0.0038247992	0.0696287032	0.0820258596	-0.0157485461	-0.026847954	-0.0106509941	-0.0090049045	-0.0024660945	-0.0334742823	0.0774972688	-0.0480634191	0.0009399456	-0.0186422145	0.0075157525	0.0652339748	-0.0394435513	-0.0681152478	0.0209966072	0.0602462051	0.0821373209	0.0058747836	-0.0004837037	-0.0367492763	0.0622717094	0.0687502691	-0.0538506969	0.0158077302	-0.0260091919	-0.0051230365	-0.0513615958	0.0127039561	-0.0048169905	0.0223426546	0.0124967531	-0.0478269265	-0.0010139395	-0.0647435587	-0.0593452988	-0.0286734175	-0.0191848698	0.0037185803	0.0019272734	0.0145776381	0.0404510732	-0.0493053199	0.0860735957	-0.0358990569	-0.0176819346	0.0187375535	0.0141095625	-0.0195840281	0.0185992871	0.0416150059	-0.0018861023	0.0102131934	0.0492163702	-0.0382182304	-0.0904261954	-0.0592862243	0.0264992443	0.0878597406	0.0345389807537372	-0.0123048617027876	0.0001514096215247	0.001192941191507	0.1246913693208711	0.0312679147462092	0.0155479375831138	0.0009776824925762	0.2213906599845074	0.0262058728968099	0.0006867477742837	0.0490138243283757	0.0014829236030713	0.0010590269541365	2.199062412545967e-06	1.1215380895876329e-06	-0.0026949475167128	4.226796717519965e-05	7.262742117836488e-06	1.7865810491237551e-09	0.0014250014700661	3.991391505339995e-05	2.0306291896905457e-06	1.593120614890027e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2260.715136165243	-1.603844962413859	2.572318663460314	5110832.926886634	2919.138393882944	-4.877501928505353	8521368.962641494	23.79002506257344	2475.596035559201	-4.329121413739813	18.7412922149006	6128575.731276433	2557.388960571289	2237.366827863589	1.161886	24.012278	0.062518126731143	0.0343593131223717	0.0261859992	-0.0053977729	0.0173714726	0.0616993456	0.0467147068	-0.0570857	-0.0513826782	0.025010333	0.0254603199	0.0822657312	-0.0586419632	-0.0145761947	-0.0128231192	-0.0849118054	-0.009696144	-0.019695782	0.0690637696	-0.0026758125	-0.0352781787	0.0060861586	-0.094526505	-0.0519787712	-0.0303561694	0.031040053	-0.0307629517	0.0186608597	0.003465271	-0.0389804852	-0.0257819086	-0.015072488	-0.1056259904	0.0390734086	-0.0274761634	0.052267208	-0.0491614616	-0.0093585531	-0.0152373326	-0.0637317571	-0.0509137592	-0.0611622085	0.0314605831	0.0223278679	-0.0129011238	0.0111399668	-0.0012343314	0.008616495	-0.0121394093	0.0878317221	0.0452185589	0.0085433686	-0.0022896481	0.0354208086	-0.0143413571	0.0291537939	-0.02896278	0.0022500334	-0.0488332571	0.0520933773	-0.0011697487	0.0568764362	-0.0299304048	0.0246741374	0.0653058101	0.036889195	-0.0198434045	-0.0068819372	0.0482057789	-0.0403752488	-0.0908475206	-0.0555720611	0.0321558829	0.089533037	0.0385256614469824	0.0039866806932451	1.5893622949894003e-05	0.0014842265899275	0.1008097908058971	-0.023881578514974	0.0101626139223287	0.0005703297923668	0.2003716908370236	-0.0210189691474838	0.0004417970640228	0.0401488144888877	0.0013149770724062	-0.0001679465306651	1.7291647009539803e-06	2.8206037162443432e-08	-0.0026530272947586	4.192022195420022e-05	7.038553826734135e-06	1.7573050086894102e-09	0.0014877526849556	6.275121488950007e-05	2.213408051592597e-06	3.937714970108215e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2260.429363118793	-0.285773046450231	0.0816662340774459	5109540.905649632	2894.63697930344	-24.501414579503944	8378923.241950944	600.3193163967285	2474.823118932039	-0.7729166271619761	0.5974001125434452	6124749.470000505	2559.7470432535806	2177.950810644021	1.094967	22.62928	0.0622159495736073	0.0347307230493257	-0.0399980633	-0.0011057002	0.0048000958	-0.0264311346	0.0037920588	0.0356399237	0.0340353043	-0.0228714134	-0.0378473135	0.0162082897	0.0010892827	-0.0003183984	-0.0147664057	0.0841771904	-0.0340836007	0.063437603	0.0275994446	-0.0189968345	-0.0178470459	-0.003917137	0.0651081403	0.0061858226	0.0258882728	-0.067789162	-0.0162712605	0.0434028133	0.0503670132	-0.0243441232	0.0076571141	-0.0145052099	0.0882678566	-0.0102110572	0.0307481873	0.0382494873	0.0189812257	0.0827698586	-0.0465798001	0.0501007419	-0.0485441293	-0.0305376691	0.0495596462	-0.0529168626	-0.0049290527	0.0270785275	-0.0012253455	-0.0081119627	0.0357344314	-0.0865263465	0.0105307868	-0.0240945983	0.0166810913	0.0181234149	0.0166422909	-0.0112415498	0.0179318752	-0.0514318651	0.0696161726	-0.0453463891	-0.0212423192	-0.0014156749	-0.0030626031	-0.008194726	0.033660089	0.0408336112	-0.0339391053	0.0264279326	0.0471869279	-0.042504596	-0.0911287655	-0.0517055788	0.037674825	0.0906543325	0.0224289794659142	-0.0160966819810681	0.0002591031707996	0.0005030591198824	0.1117150726571054	0.0109052818512083	0.0124802574587823	0.0001189251722542	0.2279987074326044	0.0276270165955807	0.0007632520459724	0.0519834105909383	0.0014469927310441	0.0001320156586379	2.0937879636944635e-06	1.7428134125598583e-08	-0.0026709341609909	-1.7906866232300124e-05	7.133889292348164e-06	3.2065585826149044e-10	0.0014859358269108	-1.8168580448001128e-06	2.2080052816970826e-06	3.300973154954888e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2262.3267367601425	1.897373641349532	3.6000267348879813	5118122.263859795	2913.2716423483457	18.634663044905665	8487151.662111027	347.25066679717287	2475.5060795163645	0.6829605843254285	0.4664351597421307	6128130.349722481	2558.613747762044	2210.186206609106	1.01972	21.074179	0.0509970599158471	0.026177044598017	-0.0092169401	-0.009164616	0.0163789399	0.055383685	-0.0069334196	-0.045376221	-0.0347167767	0.0597564044	0.0311432619	0.0624843391	-0.0149849005	-0.0410168088	0.035116167	-0.066934892	0.0365061558	0.0043138733	0.0240217992	-0.0364088215	-0.0224635469	0.0701016974	-0.0573745245	0.0168514402	-0.0369760789	0.0078301259	0.0008975833	0.0576627088	0.0162005416	0.0512285979	-0.0173628114	0.0470714412	-0.0785841922	0.0166453165	-0.0407886403	0.0263466297	-0.0895001687	-0.0309135275	-0.0051771869	-0.0480519781	0.0374331896	-0.0220603241	0.0150436229	2.93933e-05	-0.0212328508	0.0257778228	-0.0092323761	0.0036210389	-0.0061192787	0.0845196719	-0.0535328772	-0.0012251793	0.0322926476	0.0496015806	-0.018322151	0.016673683	-0.0426373049	0.0114921909	-0.056457782	0.0404318483	0.0135798547	0.08847054	0.0013873013	-0.0022408683	0.0851386559	-0.0028291671	-0.0395512018	0.0203238842	0.0461599916	-0.0446048127	-0.0912694965	-0.047697375	0.0430324377	0.0912167139	0.0339849734435802	0.011555993977666	0.0001335409968118	0.0011549784199608	0.1145063460132291	0.0027912733561236	0.0131117032773013	7.791206948606046e-06	0.2094194090682819	-0.0185792983643224	0.0003451903277105	0.0438564888945084	0.0017154637928372	0.000268471061793	2.9428160245353914e-06	7.207671102031447e-08	-0.0027167715631595	-4.583740216860003e-05	7.380847726392114e-06	2.101067437565979e-09	0.0014388344065178	-4.710142039299984e-05	2.07024444937943e-06	2.218543803038101e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2256.593899617164	-5.732837142978497	32.86542170791385	5092216.027789399	2882.352080529477	-30.919561818868715	8307953.516132604	956.019303070844	2470.879113947304	-4.626965569060303	21.408810377269536	6105243.595741015	2554.059416707357	2209.633811386452	0.976347	20.177805	0.0583485644740044	0.0290287215378053	-0.0158524233	-0.0026747478	0.0013074171	0.0139988997	-0.0580226539	0.0011843334	0.0720902813	-0.0142919798	-0.010281036	0.0214178807	0.0594299675	-0.0295341314	-0.0733813627	0.0385809825	-0.0300042248	0.0959232671	0.0308497563	-0.0546806563	0.0182005575	-0.029219651	0.0280227223	0.1068143204	-0.0389102086	-0.0487130888	0.0384630954	-0.0161120258	0.0551112811	0.0246240738	-0.0337684269	-0.0578820708	0.0485390183	-0.0467747895	0.0346589739	0.0738774415	0.0007906573	0.0895187944	0.0281783096	0.0304259287	-0.0354187851	-0.0638088668	0.0155743845	-0.1021513089	-0.0251502609	0.0251838966	-0.0119216851	-0.0240218914	0.035664541	-0.0489442319	0.0709472919	-0.023162646	0.0230470498	0.0427049696	0.0442296501	0.0092311438	-0.0199948028	0.0101507694	0.1165182964	0.0258462415	0.021612323	0.071958767	-0.0059634205	-0.0262800792	0.0451614823	-0.0633451795	-0.0034284211	0.0601802802	0.0451251461	-0.0466744595	-0.0912694965	-0.0435584361	0.0482057789	0.0912167139	0.0326409286791147	-0.0013440447644655	1.8064563288871223e-06	0.001065430225035	0.1216850407606671	0.007178694747438	0.0148072491449252	5.153365827689393e-05	0.2278834732572079	0.0184640641889259	0.0003409216663727	0.0519308773837685	0.0019309959828496	0.0002155321900123	3.728745485781292e-06	4.6454124931541286e-08	-0.0025938954965147	0.0001228760666447	6.728293846839243e-06	1.5098527754097326e-08	0.0011500074477115	-0.0002888269588063	1.3225171297919184e-06	8.342101213329615e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
