global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
2134.336539453396	1.721431139023025	4555392.463645899	2.9633251663981093	2878.84353278665	-8.537261065314397	72.88482649733311	8287740.08626752	2389.1006873620945	3.2249749846059785	10.40046365133433	5707802.094354033	2466.6789052879976	1821.4136298316776	0.815131	14.078056	0.1084083194202839	0.048148153736028	-0.0880136909	0.0942806649	0.0044766859	0.0296784761	-0.061878935	-0.0488449226	-0.0276142824	0.0796985315	0.1102107333	0.0442619048	0.1446569853	0.0260379079	0.0122273611	-0.0472044832	0.0722663654	-0.0213071845	-0.0241459711	-0.0110947657	0.0138500465	-0.014128882	0.0828944395	0.0541025459	0.0648505941	0.1339306237	-0.000495152	-0.0725897549	0.0055018565	-0.0996173332	0.0564366827	0.0292632409	0.0986744619	-0.1113750703	-0.0205442867	-0.0294869495	-0.0011399953	-0.0835967176	0.0405314866	-0.0130487496	0.0270427624	-0.0448796968	0.0110422547	-0.0111022321	0.0114726906	-0.0153386453	-0.0835608531	0.0272009347	-0.1397915572	0.1032056688	-0.0406052182	-0.0683488946	-0.0993352101	-0.0611831055	0.006931166	0.1063137139	-0.0094880606	-0.022140425	-0.0797306998	-0.0850614947	0.0292298788	-0.0124372955	-0.1769397619	-0.0050698035	0.003198465	0.0214732226	0.0793239429	0.0208479069	0.0827898572	0.0588319645	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0133321900862455	-0.0045502022943111	0.0001777472924957	2.070434091915401e-05	0.0148640019161234	0.0118203996326541	0.0002209385529625	0.0001397218474756	0.1866104852420136	-0.0252228664273986	0.0006361929908143	0.0348234732022597	-0.0069300272896684	0.0005021983973536	2.5220323030452456e-07	4.8025278235548745e-05	-0.0007250749786742	-0.000367903370033	5.257337246993916e-07	1.3535288968163854e-07	0.0014620065638472	-0.0004661952539318	2.173380147885356e-07	2.137463192732297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2135.428682031873	1.0921425784767962	4560055.656044383	1.192775411721945	2889.01283084645	10.169298059799983	103.41462302905174	8346395.136795419	2390.718125617367	1.6174382552726456	2.61610650961942	5715533.156155418	2466.99598051971	1826.485290603893	0.825866	14.26345	0.0845923262482411	0.0492725197553951	-0.0791551111	0.0583245883	0.0229979519	0.024234459	-0.0464354115	-0.0345462871	0.0321088912	0.0791410677	0.1052080968	0.0287928717	-0.0320917371	0.0282263895	0.1321237165	0.0135283801	0.0868278864	-0.0576757092	-0.0589349239	0.0658477119	-0.0262153177	-0.0294317673	0.0642944488	0.0635421857	-0.092378502	0.1388682676	-0.0578654945	-0.0274981129	-0.07067062	-0.0851722016	0.0219946473	0.0163435041	0.1080598381	0.055921243	0.063807371	0.0326695198	-0.0041593519	-0.0742445491	-0.013412617	-0.0239758604	0.0384189276	-0.1124663626	0.0327132258	0.0014017323	0.0592752938	-0.021107871	-0.055837328	0.0203741907	-0.0961775391	0.0705362129	-0.0838398304	0.0471764264	0.0782728207	-0.0035873699	0.0729555485	0.0310040724	0.0660086935	-0.0733489039	-0.0504318358	-0.0318550846	-0.0299742781	-0.0067368578	-0.0030691134	0.0272382197	-0.0079027583	0.0747978859	-0.0232198135	0.0827745783	0.0751584219	-0.0383989675	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0173925706271091	0.0040603805408636	0.0003025015130189	1.648669013662379e-05	0.0345475025640809	0.0196835006479575	0.0011935299334151	0.0003874401977581	0.1690076076937785	-0.017602877548235	0.0003098612979781	0.0285635714583741	-0.0061359619966789	0.0007940652929894	6.305396895305004e-07	3.7650029624687706e-05	-0.0007949905708837	-6.991559220950001e-05	6.320100077939912e-07	4.888190034005099e-09	0.0014610760988225	-9.304650246998517e-07	8.657651621896957e-13	2.134743366550376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2134.341152316685	-1.087529715187884	4555412.154472515	1.18272088141664	2885.339542164522	-3.67328868192817	13.493049740781595	8325184.273578173	2387.130026731193	-3.588098886174066	12.874453616963574	5698389.764521667	2467.944384037623	1816.6210630920816	0.831516	14.361032	0.0384724159764672	0.0257855032313193	-0.0730482668	0.0345633214	0.000469846	0.0005247633	-0.050770537	-0.0231679451	0.0082467196	0.0472979037	0.074889851	0.0564712243	0.1324132846	-0.04016591	0.0102353771	-0.0193847517	0.1034187079	-0.0097728292	0.0615465436	0.0007806536	0.0797983136	-0.0114362848	0.0351602281	0.0255787524	0.052500639	-0.0379249189	-0.0314212439	-0.0336207003	0.0835839931	0.110338867	0.0258244248	0.0377591652	0.0545479641	-0.1353056354	0.0373006545	-0.027081976	0.0274272139	-0.0882639708	-0.0086521723	-0.0124290025	0.0103845582	0.0106536022	0.0193226628	0.055778211	-0.0251525402	0.1322644984	-0.0538058404	0.0166229755	-0.0605554422	0.0156988137	-0.0995732643	-0.1381130379	-0.0209284726	-0.0575540887	-0.0150455513	-0.0038148663	0.0588034382	-0.1021198608	-0.0264910693	0.0185434813	-0.0684286786	0.0145843896	0.0807300689	0.0129740197	0.0944961002	0.0068243592	-0.0689167442	0.064435253	0.033050244	-0.0599397494	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0173091486828127	-8.342194429640168e-05	0.0002996066281237	6.9592207901919455e-09	0.0305820355547865	-0.0039654670092944	0.0009352608986742	1.5724928601802292e-05	0.173197985376305	0.0041903776825265	1.7559265122216182e-05	0.0299975421384107	-0.0060146119361438	0.000121350060535	1.4725837191872338e-08	3.617555674240347e-05	-0.0012754026779528	-0.000480412107069	1.6266519909291737e-06	2.3079579261857237e-07	0.0014581752796197	-2.900819202800121e-06	8.414752047333929e-12	2.12627514609399e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2138.694136430837	4.352984114151695	4574012.609203643	18.94847069805702	2888.1250493666703	2.785507202148437	7.759050373220816	8341266.300779232	2389.7326990888623	2.6026723576692348	6.7739034013755335	5710822.373094539	2469.763326074115	1833.1420231312013	0.8503389999999998	14.686115	0.0553078810189738	0.0408937812888041	-0.0667234804	0.0634367167	0.0289265979	0.006553968	-0.0414549886	-0.0779391175	0.0419199676	0.0654974325	0.0622773743	0.0240884468	-0.0278479587	0.1039683904	0.0509886229	0.0149825002	0.0788989615	-0.0553710567	0.046991463	-0.0311090294	-0.0003766475	-0.0382767888	-0.0422090485	0.0432655607	-0.0354843205	-0.0414516712	0.0069827432	-0.0428362631	-0.0651271216	0.0372103614	-0.0834668097	0.0149746556	0.0809869385	0.0461081413	-0.0565658129	0.0441718879	-0.0082759723	-0.0925357579	-0.0416665092	-0.0472882868	-0.0210947985	-0.0798392642	-0.0187568078	0.0575278204	0.0425659369	0.0247316364	-0.0575253788	0.0149513751	-0.0801157165	0.0647059759	-0.0164684297	0.0889796947	-0.0133727446	0.010700468	0.0490207343	0.0033149487	0.1033652567	-0.1262868056	-0.033312758	-0.0294211451	-0.0502349639	-0.0069058393	0.0191820519	-0.0331024468	0.0403213283	-0.0129335553	-0.0726402028	0.0904554557	-0.0063772294	-0.0527860673	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0175430605470978	0.0002339118642851	0.0003077589733591	5.4714760253331825e-08	0.0278367662959198	-0.0027452692588666	0.0007748855578136	7.536503303678504e-06	0.177013515597352	0.0038155302210469	1.455827086772295e-05	0.0313337847041339	-0.0067907709204871	-0.0007761589843433	6.024227689768235e-07	4.611456969453322e-05	-0.0010819665945398	0.000193436083413	1.170651711700052e-06	3.741751836616109e-08	0.0014588436053589	6.683257392000458e-07	4.466592936772876e-13	2.1282246648965538e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2138.5723881087024	-0.1217483221344082	4573491.859180958	0.0148226539425436	2893.018129236558	4.893079869887515	23.94223061309842	8369553.896091392	2390.680212462477	0.9475133736145837	0.8977815931784894	5715351.878259634	2471.473055481022	1819.2043218070448	0.7677549999999999	13.25983	0.0271161031086386	0.0156964656374028	-0.0644774597	0.0383388226	0.0419913237	0.0017929155	-0.0297852262	-0.0404103028	0.0378845057	0.0306926807	0.0417787427	0.0176508213	0.040222436	-0.1022793507	0.0611543805	0.0419799218	0.0981662813	-0.0209039441	-0.0106740168	-0.0960311625	-0.0076575039	-0.0065596243	-0.0041914552	0.0303927373	-0.0540833991	-0.0224084472	0.0757354465	-0.0728767366	0.013274747	0.0176984409	0.1357995637	0.0136791712	-0.0043386482	-0.0663441945	0.0927150605	0.0315385702	-0.0381333507	-0.0971983614	-0.0840698704	-0.0513229572	0.0118363628	-0.0339912675	-0.080660002	0.0094109907	-0.0408382688	-0.0175738754	-0.0501165594	0.0179438264	-0.0896368824	0.0267032791	-0.0113323867	-0.0925146984	0.0738958524	-0.0190664029	-0.0477932226	0.0368321779	0.1014316834	-0.0626818112	-0.0384336128	-0.0627263535	-0.0045693154	-0.0023639065	0.0497596508	0.006219863	-0.0030861305	-0.0243862611	-0.0021855364	0.0580026248	-0.0089735186	-0.0664435366	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0173818427345651	-0.0001612178125326	0.0003021284568491	2.59911830778285e-08	0.026336556334968	-0.0015002099609518	0.0006936141995849	2.2506299269390106e-06	0.1687762660720579	-0.0082372495252941	6.785227974195814e-05	0.028485427989226	-0.006897941924043	-0.0001071710035559	1.1485624003178736e-08	4.758160278747005e-05	-0.0008460463565569	0.0002359202379828	7.157944374432053e-07	5.565835868990813e-08	0.0014601008800173	1.257274658399924e-06	1.5807395666546456e-12	2.131894579827293e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2137.7538377521323	-0.8185503565700856	4569991.47082397	0.6700246862410142	2889.804368860581	-3.213760375977017	10.328255754199938	8350969.2902857	2387.308358228461	-3.3718542340157	11.369400975449604	5699241.197267471	2464.260523786941	1809.196251936182	0.818438	14.135166	0.0675977588097754	0.0375049471403161	-0.052980649	0.0299130685	0.0870620713	-0.0193425517	-0.0264384403	-0.1017837036	0.0510802752	0.0528215911	0.0183778241	0.0436929545	0.0140618173	0.0989207342	-0.0025223835	0.0698449517	0.1212659858	0.0280175733	-0.002029356	-0.1152811864	-0.0553959043	-0.0313501637	-0.0614132819	-0.0502223266	-0.1669505982	-0.1062230975	0.0640256472	-0.1167075715	0.0608731279	0.0498093044	0.0358936301	0.0337035897	0.1077119869	0.0234159324	-0.0773982772	-0.0525562228	-0.0317598515	-0.0544984503	-0.0851795813	-0.0135985542	0.0145254982	0.0047639367	-0.1507518618	0.0305222411	-0.0874108897	0.0210724023	-0.0450139803	0.0204533981	-0.0581390751	0.0286888649	-0.1015920549	0.0500702003	-0.0833786726	0.0412842837	0.0236520279	0.001226497	0.078492796	-0.0192356627	-0.0706525274	-0.0200804663	0.0103682399	0.0088861181	0.0644156528	-0.0026801785	-0.047817034	0.0187338023	-0.023214498	-0.0276467248	-0.0978551694	-0.0215218866	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.0242795375478266	0.0068976948132614	0.0005894959435363	4.757819373689459e-05	0.0282586239267601	0.0019220675917921	0.000798549826234	3.694343827417487e-06	0.1759209420016247	0.0071446759295668	5.104639413853124e-05	0.030948177834739	-0.0062582197291594	0.0006397221948836	4.092444866266911e-07	3.916531417843995e-05	-0.0009400144889244	-9.396813236749991e-05	8.836272393878008e-07	8.830009900635988e-09	0.0017590769622693	0.000298976082252	8.93866977587548e-08	3.0943517591865886e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2137.68106248031	-0.0727752718221381	4569680.324886948	0.005296240188786	2890.882973166073	1.078604305492263	1.1633872478264469	8357204.364541514	2386.456283594392	-0.8520746340691403	0.7260311820240594	5695173.593507158	2466.945350070096	1815.813344859758	0.769243	13.285523	0.0456239683558319	0.0223925978362156	-0.0385487666	0.0111642884	0.0800852089	0.0083253687	-0.0329854062	-0.0347651744	0.039977073	0.0102592662	0.0365777659	0.0546610405	-0.040307418	-0.1141920555	0.0703385257	0.0221637003	0.059797744	0.0271396261	0.0500273851	-0.0663216832	-0.1051544128	-0.0281000261	-0.1294010677	0.0383213382	0.0091840864	-0.0271871578	0.0929776278	-0.1332903865	-0.0157420537	0.0896310382	0.0147392511	0.0487816237	-0.0010343167	-0.0029891725	0.1178373192	0.031490541	-0.0533041925	-0.0727078367	-0.0712971899	-0.0106161303	-0.0088777629	0.067445435	-0.1010895601	0.0933711426	-0.0536383662	-0.0446243389	-0.0463006172	0.0112536987	-0.0503724561	-0.0019079281	-0.0551505164	-0.0316657851	0.124978837	0.0244824159	-0.0316116724	0.0001284653	0.063631986	-0.0814312249	-0.0609906948	-0.0055638792	-0.0008661082	0.0073969295	0.0649272736	-0.0166005125	-0.0438470302	-0.0603664639	0.0506284677	0.0064531514	-0.0375174717	-0.0272875656	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.0379514894876678	0.0136719519398412	0.0014403155543325	0.0001869222698453	0.0337600057591629	0.0055013818324028	0.0011397379888587	3.0265202065891616e-05	0.1812505784111877	0.0053296364095629	2.8405024258139517e-05	0.03285177217439	-0.006560636211315	-0.0003024164821555	9.145572867936832e-08	4.304194749721764e-05	-0.0010189167751006	-7.890228617619998e-05	1.0381913945814066e-06	6.225570763830958e-09	0.001800178157418	4.110119514869992e-05	1.6893082426515134e-09	3.240641398444865e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2140.113117658337	2.432055178026985	4580084.156373288	5.91489238896787	2893.5460294835707	2.6630563174976487	7.091868950164137	8372608.624740137	2386.386011183164	-0.0702724112279611	0.0049382117797916	5694838.194370693	2466.927800545169	1821.0329548889977	0.806075	13.921645	0.0852792150199915	0.0423330487749703	-0.0191788301	0.003237237	0.1008483912	0.0073967674	-0.0226373085	-0.0808344046	0.0288450543	0.0152245701	-0.015013597	0.0438464457	0.0827524861	0.0340384365	-0.0454038838	0.0265583589	0.0439696269	0.0795384806	0.0426470652	-0.0291654144	-0.0568870105	-0.1065346084	-0.0507130371	0.0081043378	0.0387267673	0.0277258906	-0.0331191306	-0.1540905899	0.0491621625	-0.0241496869	0.0045165011	0.0323756695	0.0452329786	-0.0786054187	-0.0664212594	-0.039357447	-0.0342033888	-0.0406966559	-0.0420670921	-0.0128157579	-0.0142751676	0.0783822751	-0.042639256	0.0914233449	-0.018023878	-0.0013370344	-0.0352512575	0.0154671404	-0.0697423223	-0.0182796341	0.0111624049	-0.0112704028	-0.099678179	0.0569474204	-0.0736272549	0.0510835464	0.0963274489	-0.0736807452	-0.0494289759	-0.0440251203	0.013145203	0.0332175581	0.0247763752	-0.058854356	-0.0889309462	-0.0506942688	0.0355238603	-0.1025968321	-0.0850535776	0.0637744091	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.0232658709723949	-0.0146856185152728	0.0005413007521041	0.0002156673911761	0.0203195445860018	-0.0134404611731611	0.0004128838921825	0.0001806459965472	0.1492280301935551	-0.0320225482176325	0.0010254435943506	0.0222690049954485	-0.0069050680758218	-0.0003444318645067	1.1863330928763034e-07	4.767996513173337e-05	-0.0010202705003512	-1.3537252505999714e-06	1.040951893886888e-06	1.8325720541119557e-12	0.0019570043099391	0.0001568261525211	2.4594442114571325e-08	3.829865869120213e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2141.770201088645	1.657083430307921	4587179.594271295	2.745925495001066	2899.166295668658	5.62026618508753	31.58739199123834	8405165.20994113	2390.49812885654	4.112117673375906	16.90951175969047	5714481.304066619	2468.896001033763	1811.72156912507	0.789293	13.631803	0.0564200203939031	0.026594679851346	-0.01214983	-0.0080459482	0.1298176419	0.0074465441	0.0003568034	-0.0467260023	0.0569226715	0.0077579697	-0.0063391924	0.0095657851	-0.0971672333	-0.0095322066	0.0590624562	0.0986921981	0.0636462836	0.0273087053	0.029046146	-0.0103771909	-0.0383566867	-0.0909644791	-0.0263960254	-0.0021516927	0.0549962076	0.0539224847	0.0300346851	-0.0321618851	0.1476051981	0.0280076744	-0.0112982814	0.0076384196	0.0185456115	0.0839818659	0.0468896428	0.0289468018	-0.0440403247	-0.0249853568	-0.1002580283	-0.0552251949	-0.007319815	0.0373624239	-0.022326175	0.0847693451	-0.0151063554	-0.0172517521	-0.025282708	0.0149222209	-0.0510919383	-0.0330613566	0.0060556012	0.0654475577	0.1215773433	0.081460698	-0.0693834194	0.0111906042	0.0929292839	-0.0176482753	-0.0170808558	-0.0260548342	-0.0357058042	0.0276749221	0.0970614062	-0.0412603108	-0.1167049006	-0.0140447093	0.0125484324	-0.1138911619	-0.0105855832	-0.0279076417	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0310148646396299	0.0077489936672349	0.0009619218286145	6.004690285484812e-05	0.0255950756737917	0.0052755310877899	0.0006551078987471	2.7831228258237688e-05	0.1574622327683883	0.0082342025748332	6.780209204338978e-05	0.0247943547484061	-0.0069694044780893	-6.433640226750047e-05	4.1391726567256404e-09	4.857259877921119e-05	-0.0013793668932919	-0.0003590963929407	1.902653026309748e-06	1.289502194230217e-07	0.0016772112438664	-0.0002797930660727	7.828415982236227e-08	2.813037556551877e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2139.721661834656	-2.04853925398902	4578408.790124462	4.196513075133891	2887.0393981933594	-12.126897475298849	147.06164237640954	8334996.486720675	2389.1173622870483	-1.3807665694916975	1.9065163194258716	5707881.770781423	2467.3775407265043	1816.6048659512828	0.769308	13.286649	0.0803345217492281	0.0397192809530727	0.0020990831	-0.0382412849	0.1170175012	0.0130948018	-0.0336676787	-0.0388338234	-0.0322805072	0.0098739075	-0.0212951687	0.0084125997	0.078934525	-0.0256336171	-0.0554322039	0.1137744294	0.0473472962	0.0558950554	0.0704229988	0.0437113585	-0.0310093837	-0.0492513547	-0.0531319504	-0.0802599321	0.0576313846	0.0327405222	-0.0420191642	0.0353623579	0.1243252283	-0.0047855051	0.0293521951	0.0040039101	0.0169443958	-0.0777167782	0.0029896374	-0.0822060794	-0.0184163458	0.0440573103	-0.0961369138	-0.0416983554	-0.0232201376	0.0683195956	-0.0406920556	0.1149646992	0.0778276007	0.062191081	-0.0091586088	0.0089927583	-0.0194599845	-0.0728557481	-0.0274053528	-0.0668373574	-0.0532668786	0.0661852964	-0.1117532805	0.0158958036	0.1216713993	-0.0015386959	-0.0002856836	0.0215037653	-0.0069548536	0.0452402074	0.1181452983	-0.0256741749	-0.0632382805	-0.0272497863	-0.0543925835	-0.1457943149	-0.062573363	-0.0089813582	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.0133072161079752	-0.0177076485316547	0.0001770820005443	0.0003135608165206	0.0217481173237246	-0.0038469583500671	0.0004729806071264	1.4799088547150994e-05	0.143567849367642	-0.0138943834007463	0.0001930538900869	0.0206117273720499	-0.0064887318166869	0.0004806726614024	2.310462074196667e-07	4.210364058888488e-05	-0.0009719838474344	0.0004073830458574	9.447525996733792e-07	1.6596094605213393e-07	0.0016868661659417	9.65492207530001e-06	9.321752028011548e-11	2.845517461798851e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2137.728124897846	-1.99353693680996	4569881.535979261	3.9741895184256384	2897.863645665786	10.824247472426578	117.16433334433316	8397613.7088714	2386.144250227704	-2.973112059344203	8.839395317417926	5693684.382894732	2468.592246936152	1830.548558149051	0.780648	13.482502	0.0425764508105085	0.0246836992250409	0.0022542003	-0.0557191112	0.0885971529	0.0376733505	-0.0370771735	0.0223270663	0.0177802217	-0.0049097925	-0.0140027217	0.0434649281	-0.1128814346	0.0619886293	0.0075293208	0.1343836095	-0.0110953194	0.0453027743	0.0387611261	0.0083574131	0.0011099739	-0.0868729452	-0.0164743541	0.1207132746	0.0415432329	0.0714428677	-0.0301172862	0.0155354993	0.093077399	0.0045203172	0.0801597373	0.051791288	-0.0194427302	0.0890728938	-0.0259443751	0.0606775164	-0.0010642283	0.0227505868	-0.09729485	-0.1171253431	-0.0206250296	0.0356014018	-0.0155420128	0.0970523023	0.0766405653	-0.0435225417	-0.004286961	-0.0001199631	-0.0133612022	-0.0429392326	-0.0506812539	0.0919703212	0.0490430269	0.1353610327	-0.0014623811	-0.0210705447	0.0632937296	-0.0693643742	-0.0443842314	0.0345275263	0.0043808565	0.0390859134	0.0986819159	-0.0383831355	-0.0734898054	-0.0611238618	0.0091228283	-0.0664654662	-0.0836530697	-0.0035549562	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0139621401945078	0.0006549240865326	0.000194941358811	4.289255591205605e-07	0.0261372928729315	0.0043891755492069	0.0006831580787253	1.9264862001755695e-05	0.149162244170526	0.005594394802884	3.1297253210535644e-05	0.0222493750859876	-0.0067150380180432	-0.0002263062013563	5.121449677231841e-08	4.509173558376555e-05	-0.00097505123377	-3.067386335599948e-06	9.507249084763992e-07	9.408858931825277e-12	0.0020962517056875	0.0004093855397458	1.6759652015296006e-07	4.394271213597754e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2140.81214012545	3.084015227603686	4583076.619308508	9.511149924091416	2900.458418004653	2.5947723388671875	6.732843490550295	8412659.034574056	2390.710492113737	4.566241886032913	20.85056496176141	5715496.657102707	2470.469125960962	1824.5289792855049	0.852182	14.717945	0.0686834640737045	0.0365089169154665	0.0348290157	-0.0383222205	0.0881408814	0.0199191283	-0.021902454	-0.0251658314	-0.0293663028	-0.0014254138	-0.0397747174	-0.0101534047	0.0620262845	-0.0956223615	-0.0554313474	0.0999149935	-0.0093148088	0.1414319525	-0.0098099795	-0.0116102467	-0.0564297644	0.0183277459	-0.0459373786	-0.0528518871	0.1055626792	0.0464671029	0.0643411013	0.029193757	-0.0423863957	0.0270573191	-0.0303066955	-0.0101093044	-0.0345788742	-0.0798319385	0.052718764	-0.0686341216	-0.0569504921	0.0491830631	-0.0488962992	-0.0092871425	-0.0320820947	0.0976447359	-0.0866583696	-0.0068543367	-0.0296991154	-0.0083066321	-0.0034249413	0.000965874	-0.022460097	-0.0918464066	0.0419189759	-0.076139053	0.0415118154	0.0758027002	-0.1349164591	0.0690854862	0.0627212379	-0.0636473541	-0.0084332653	-0.0491813134	-0.0416632584	-0.0052654061	0.0444933364	0.0030438538	-0.0399565735	-0.1389729601	0.0660477937	-0.0781719662	-0.070329187	0.0461606665	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.0119097284826636	-0.0020524117118442	0.0001418416325307	4.212393834915241e-06	0.0145682031268421	-0.0115690897460894	0.0002122325423449	0.000133843837553	0.138769849687435	-0.010392394483091	0.0001080018630921	0.0192570711822733	-0.0072618854727637	-0.0005468474547204	2.990421387342888e-07	5.273498061953646e-05	-0.0009788698652637	-3.818631493699939e-06	9.581862131213742e-07	1.4581946484677027e-11	0.0024389769821269	0.0003427252764393	1.1746061511046309e-07	5.948608719344841e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2144.9796295421274	4.167489416677654	4600937.611150682	17.367968038120253	2911.1872693230125	10.728851318359377	115.1082506114617	8475011.317068378	2392.4128413959875	1.7023492822504522	2.89799307877863	5723639.203676422	2471.4083868154703	1801.2025978190445	0.974255	16.826256	0.0524938918952641	0.0275921250469547	0.0986316503	-0.0360609394	0.1298981252	-0.0124776885	0.0249336686	-0.1226548041	0.0079281811	-0.0448546194	-0.0585000255	-0.0367442577	-0.0277444203	0.1141941087	-0.02729782	0.1205896818	-0.0564652118	0.0810740192	-0.0712235545	-0.00298335	-0.0717731299	0.0274628122	0.0497394419	0.0009192433	-0.0660885221	-0.0803253638	-0.0121240406	0.0862852624	-0.0675449796	0.0775490185	0.0041349557	-0.034894314	0.0355768691	0.0476762868	-0.1085257839	0.0123636118	-0.1008208108	0.0733968457	-0.0548573437	-0.0635924153	-0.0312908074	-0.0221152851	-0.0385687095	-0.0304397039	-0.0389518687	-0.0594756421	-0.012727542	0.0068577047	0.0050851686	-0.1117511283	0.0166644533	0.1269830869	-0.054697667	0.1009644296	-0.0114136836	0.0626485525	0.0566270262	-0.0434521819	-0.0254904439	-0.0562286102	-0.0731917228	0.0135136769	0.0289729794	0.0550632567	-0.0468657706	-0.1044260113	-0.0038744527	-0.0509993133	-0.0397865862	-0.0932848298	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.0204129983075915	0.0085032698249279	0.0004166904999057	7.230559771552935e-05	0.0268226719513506	0.0122544688245084	0.0007194557306097	0.0001501720061708	0.1609087446802277	0.0221388949927927	0.0004901306715019	0.0258916241145667	-0.0071989434230959	6.294204966780011e-05	3.961701616383816e-09	5.182478640893571e-05	-0.0009778323097096	1.0375555540998588e-06	9.561560259120113e-07	1.076521527843465e-12	0.0023110114222881	-0.0001279655598388	1.6375184504857546e-08	5.340773793946066e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
