global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
4898.021584029349	-8.124100564568835	66.00100998322766	23990615.43761737	6219.2198801609065	-104.38060108715308	38678695.91778864	10895.309883315384	5619.318624674479	-0.3878393554687136	31576741.80561348	0.1504193656503872	5590.043128660526	4570.070371640274	1.090348	18.448416	0.0813538523854582	0.0449386468269201	-0.0862647689	-0.1049257479	0.066886804	-0.0029384198	0.1479767809	-0.033445677	0.0160079139	0.0175531057	0.0442484238	0.0788964968	-0.0425119632	0.0155647216	-0.0528099396	-0.0763085281	0.1145123331	-0.012352478	-0.0180133015	-0.0777838354	0.0471231425	-0.0583800065	-0.0019233344	0.0696811735	-0.0062078219	-0.0221832989	-0.0400429495	-0.0712258982	-0.0047221195	0.0238984929	0.0112776824	-0.0653837763	-0.0993466235	0.0026420333	-0.0081875435	0.0287783582	0.0201005257	0.061584378	0.0991459377	0.0028241779	-0.0847473373	-0.0348876741	0.0536087282	0.0229693605	0.0079560196	-0.0919854217	9.34757e-05	0.1057536485	0.0034737113	0.0611308446	0.0812106814	0.0094446633	0.0332680531	-0.0270580044	-0.0136375711	0.0448770452	0.0010981841	0.0666134746	0.04997121	0.0311832673	0.0218809017	-0.0842948134	0.0651186059	-0.0014123983	-0.0577201696	0.050200202	0.0560381858	-0.0193165898	0.030793952	-0.068571743	-0.0645598859	0.0509687128	-0.0134521885	0.0131843115	-0.0604334867	0.033941371	0.1162163786	0.025452944	0.0270944087	0.0212214302	0.008199712	-0.0539730937	-0.0045247081	0.0535612581	0.0755688824	0.0338271112	-0.0195636596	-0.0662173176	-0.0900678015	-0.0829017503	0.004680094232583	-0.0003625053171988	1.3141010499740273e-07	2.1903282025856655e-05	0.0219299823006338	2.396924433870073e-05	0.0004809241237061	5.745246741683371e-10	0.0389128566129599	0.0141920741254822	0.0002014149679831	0.0015142104097807	0.0025800005270367	0.0005299321195049	6.65640271950965e-06	2.808280512829559e-07	2.2964346673370883e-05	0.0006547504652857	4.286981717919335e-07	5.273612181347602e-10	0.0003599710388502	0.0001508234891781	1.295791488108922e-07	2.2747724887856452e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4901.187352536892	3.165768507543362	10.022090243353324	24021637.46466759	6282.98991141414	63.77003125323336	39475962.22693186	4066.616886038359	5616.173220214844	-3.1454044596348467	31541401.639458373	9.893569214690782	5587.917338924185	4629.146089541367	1.033289	17.482988	0.0656459110855083	0.0335129723646733	-0.0744417578	-0.077691735	-0.0716018402	-0.0813434248	0.0418100994	-0.1549042189	0.0037239715	0.0631751625	0.0410965595	-0.1055802698	-0.0316113387	0.0017722431	-0.0108741208	-0.0338290609	0.0124818496	-0.1486446781	-0.0248619195	-0.0644575327	0.0397406571	-0.0073580605	0.0053520556	-0.0568787488	-0.039716831	0.0924265821	-0.0442107114	-0.0850272197	-0.0589634615	-0.0422786353	-0.0208811126	-0.0095945049	-0.1235801809	0.0188882583	0.099321226	-0.0045479175	0.0784520281	0.0778435252	-0.0468610871	-0.0839137881	-0.0019392555	0.0163295853	-0.0574761468	0.099651145	0.001532288	-0.0837531613	0.0292878539	0.0311014178	0.0308824543	0.0004489583	0.0902684564	-0.1303055553	-0.0096548091	0.0371277005	0.0437233759	0.0367368458	-0.0030313529	-0.0110478908	0.1028586182	0.0030598306	-0.0040642912	-0.0839152381	-0.0251153711	0.080849934	-0.0561340195	-0.0319087853	-0.0077682548	0.0090398312	-0.0102258164	0.0973212167	-0.0201621597	-0.0869272715	-0.0331731727	-0.1145574581	0.0583608763	-0.0688513057	0.0203732148	0.1170627067	0.0336554443	0.0721744957	-0.0277251637	-0.0095781589	0.0595616658	-0.1028395801	0.0748920628	0.0315960199	-0.0230492221	-0.06941525	-0.0908475206	-0.0796476241	0.017902216220321	0.0132221219877379	0.0001748245098586	0.0003204893455991	0.022091194988036	0.0001612126874022	0.0004880208959994	2.5989530579440094e-08	0.0139191775114682	-0.0249936791014917	0.0006246839950283	0.0001937435025957	0.0026589222428029	7.892171576619981e-05	7.069867493272004e-06	6.228637219480831e-09	0.0002777598905798	0.0002547955439064	6.492076919457306e-08	7.715055681490246e-08	0.0005716317253551	0.0002116606865048	3.267628294324484e-07	4.480024621172552e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4904.745473299374	3.558120762481849	12.660223360404414	24056528.157850698	6268.064907857124	-14.92500355701577	39288637.68910994	222.7557311769334	5619.63283976237	3.4596195475260174	31580273.25373568	11.968967413624126	5595.383552838238	4611.4061576494205	1.114125	18.850721	0.1371849422152211	0.0719559243934451	-0.0525139667	-0.0818164069	-0.0393766649	0.1152425046	0.0950128994	-0.00273436	-0.105147682	0.0076163858	-0.0107936933	0.0790622019	-0.0896977657	-0.0164727153	0.0096062496	-0.0088443265	0.0615291774	0.0059822947	0.0463355254	-0.0507022233	0.0343304117	-0.0105220603	0.0693008972	0.0555300264	-0.0389354891	0.0352951774	0.0060019314	0.0052281241	0.0496902431	-0.0783744723	0.0327080838	0.0634702894	-0.0384435767	-0.107886274	0.0352331449	0.0651254566	-0.0042482734	0.018780564	0.1239183023	-0.0279984195	-0.0097884505	0.009290209	0.0493476666	-0.0352293749	0.0118748013	-0.0535208446	0.0369270379	-0.0036500751	0.0423130296	0.048848214	0.0835877442	-0.0399402804	0.0510725142	0.0273293178	0.0120026553	-0.0623401124	-0.0950248692	-0.0603992897	-0.0016692071	-0.0752577279	0.0560924844	-0.0498209627	0.0088048699	0.0406218636	0.0292462649	-0.0126011749	0.1082834074	-0.0746664847	-0.0140303364	-0.0739215975	-0.0067515738	-0.0159310364	0.0092446434	-0.0620037802	0.0326034764	-0.132457542	0.0850944923	0.0673741851	-0.0207857724	0.0073367195	-0.0383124221	-0.0841950185	0.0362804386	-0.0294199997	0.0742024108	0.0293432743	-0.0264992443	-0.0724229201	-0.0912382167	-0.0759024438	0.0261409111578387	0.0082386949375177	6.787609427347978e-05	0.000683347236162	0.0269906584813526	0.0048994634933165	0.000728495645257	2.4004742522342094e-05	0.069905337491555	0.0559861599800868	0.0031344501093158	0.0048867562098082	0.0022470317285364	-0.0004118905142664	5.0491515890492816e-06	1.6965379574272173e-07	-0.0003037716009079	-0.0005815314914877	3.381788755919089e-07	9.227718551814847e-08	0.0002038412550233	-0.0003677904703318	4.1551257249474025e-08	1.3526983006688668e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4900.936064357503	-3.80940894187097	14.511596486406503	24019174.30692001	6283.247125688768	15.182217831644266	39479194.44247617	230.4997382874971	5616.240621744792	-3.392218017577761	31542158.72133633	11.507143078779196	5593.002292895286	4584.5949830697255	1.083843	18.338348	0.1049238851436863	0.0522670244814524	-0.0560643139	-0.1171309204	0.0329087304	-0.0604676091	0.090094165	-0.0586696869	0.0556484942	0.0261432372	0.0856058908	-0.0409799337	0.0105017074	-0.0158422569	-0.0555094863	-0.0502367161	0.0005195121	-0.0593795064	0.0071474331	0.028282501	0.028248942	-0.0703248454	-0.0395927808	0.001967291	0.028918732	0.0827693331	-0.0593427862	0.0534140261	-0.0280496575	-0.0243194836	-0.0379543896	0.0990144318	-0.0292282909	0.0025100358	0.0782717833	-4.65667e-05	0.0217556149	0.0843030486	-0.0334029124	-0.0126631893	-0.0854777393	-0.0019031871	-0.019223556	0.059637689	-0.0225980532	-0.0356284791	-0.05069135	0.0540053598	0.0142273943	-0.034398174	0.0006259322	-0.0455479224	-0.0157257498	0.0285481599	0.0616754781	-0.1286345008	-0.0050787491	-0.0019371782	0.0949297875	-0.1207050809	0.0056036133	-0.0668992851	0.0086238304	0.042416549	-0.1093843974	0.0438529072	-0.0404490088	0.0457078187	0.0234904208	0.013743803	-0.0579139521	-0.0127384461	-0.0408279981	-0.0892041178	0.038946409	-0.0410497033	0.0433817707	0.1080092489	0.0721337417	-0.0381039435	0.0167020715	-0.0684368922	-0.0740509968	-0.0607335629	0.0735000446	0.0270704183	-0.0299084066	-0.075232084	-0.0912382167	-0.0716892996	0.0106477414594507	-0.015493169698388	0.000240038307303	0.0001133743981873	0.022071045561347	-0.0049196129200056	0.000487131052171	2.4202591282686024e-05	0.0291373265516554	-0.0407680109398996	0.0016620307159957	0.0008489837985778	0.0024560337483379	0.0002090020198015	6.032101772974716e-06	4.368184428110664e-08	-9.518808370123644e-05	0.0002085835172066	4.3507083650302515e-08	9.060771278713593e-09	0.000661117549723	0.0004572762946997	4.370764145517434e-07	2.091016096942869e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4914.434864628662	13.49880027115887	182.2176087606388	24151670.038677733	6355.46888662174	72.22176093297185	40391984.768816985	5215.982752259339	5627.814783121745	11.57416137695236	31672299.233123653	133.96121157973576	5607.499426855342	4614.752546921275	1.122247	18.988134	0.1018698940027338	0.0561396279416387	-0.0191092987	-0.0577560686	-0.0888914078	0.0477577464	0.0100260365	-0.0713560667	-0.0251776872	0.0218523718	-0.0738240947	0.0235888504	-0.0745606047	-0.0181702636	0.0405969058	0.0046999841	0.0271250007	-0.0592395826	0.0021453512	-0.0309661542	-0.0623394613	0.0017960678	0.075414924	-0.0089762738	0.0041960497	0.0291590481	-0.0798839275	0.0792024375	0.0431788907	0.0426043346	0.0644556332	0.0448817245	0.0503000425	-0.0494969625	0.0056394602	0.0345009335	0.0232216035	-0.0490646842	0.0826706082	-0.0511756625	0.0500835924	0.0344948391	-0.0041147572	0.0032848966	-0.0267697545	-0.0639748071	0.0155205406	-0.0348753682	-0.0432540858	-0.0070088927	0.0852700744	-0.0279913303	0.0022130255	-0.0074309804	0.0353792427	-0.0574592109	0.0629358166	0.0388780796	-0.0765149906	-0.1161950674	0.0640235856	-0.0017329269	-0.0015567787	0.0406055134	0.0300592299	-0.0442264528	0.0914564321	-0.0166210274	-0.0957909547	0.0339264473	0.0379814343	0.0065592152	-0.0129245802	-0.0444216028	0.0360396642	-0.022369492	0.096380693	0.041118941	0.0412137652	0.0401009846	0.0205228745	0.0121088629	-0.0517367063	-0.0543614368	0.0727850846	0.0247790096	-0.0332714524	-0.0778350419	-0.0908475206	-0.0670341672	0.0129711029199199	0.0023233614604692	5.398008475993576e-06	0.0001682495109591	0.0218222497787508	-0.0002487957825962	0.0004762105854061	6.189934143765697e-08	0.0664517342758657	0.0373144077242103	0.0013923650238086	0.0044158329882702	0.0017985794129615	-0.0006574543353764	3.2348879047289344e-06	4.3224620310522406e-07	-0.0004066488835627	-0.0003114607998614	9.70078298503427e-08	1.6536331450279036e-07	0.0003903661042517	-0.0002707514454713	1.5238569534864914e-07	7.330634522479835e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4916.695085722437	2.2602210937757263	5.108599392748741	24173890.565967165	6268.199663983276	-87.26922263846427	39290327.027560055	7615.917219921845	5622.674632161458	-5.140150960286519	31614470.01915199	26.42115189453442	5602.991611505451	4581.379657321506	1.050949	17.78179	0.112363674179117	0.0728882855592975	-0.0114266584	-0.0865215507	0.0890980184	0.0436650206	0.1235238124	0.0463279514	0.0056984694	-0.0192240321	0.0658011466	0.0192334156	0.0585940321	-0.0255508911	-0.0855927494	-0.0329165084	0.0833332777	0.0498945398	-0.0241986751	-0.0047866811	-0.0572962265	-0.0622639545	0.0158828596	-0.0101528337	-0.0178913461	-0.0180910937	0.0324713619	0.0611493156	0.0307932794	0.0666189323	0.0591426337	-0.0305934821	-0.0400013034	0.0571190244	-0.0008977869	-0.0286299336	0.0080807399	0.0453427771	-0.0150672937	0.0460205	-0.1311690882	-0.009154679	0.0270799629	-0.0373887547	0.0296807223	-0.0376252871	-0.0250506634	0.0380403746	-0.0663680131	-0.0093548496	-0.0202379763	0.0183041907	0.0082460129	-0.0470413873	-0.0269599846	-0.0528141281	0.1335692852	0.0101144511	-0.1004738097	0.0034746757	-0.0028818892	-0.0143727742	0.0227362319	0.0094325784	-0.0934009991	0.0698374454	0.0039545638	-0.0148116076	0.0541819889	-0.0678961536	0.0172938984	0.01177558	0.0216758119	-0.0251405702	0.0255477424	-0.002204398	-0.0033113269	0.0246185406	0.0806988068	0.0390207352	-0.0661595428	-0.012563822	-0.0061037392	-0.0474544739	0.0720576532	0.0224706185	-0.036583196	-0.0802246594	-0.0900678015	-0.0619657467	0.0151957523036827	0.0022246493837627	4.9490648806762045e-06	0.0002309108880748	0.0217593207738957	-6.292900485509872e-05	0.0004734680405412	3.960059652053039e-09	0.0001658006383706	-0.0662859336374951	0.0043938249981944	2.748985168409848e-08	0.0020189951654691	0.0002204157525075	4.076341478187598e-06	4.858310395349145e-08	2.0124849193781102e-05	0.0004267737327564	1.821358189709004e-07	4.050095550724319e-10	0.0006189798620477	0.000228613757796	3.831360696205898e-07	5.226425025360816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4926.282596596371	9.587510873933752	91.92036475779794	24268260.221528284	6370.430827361858	102.2311633785821	40582388.92620229	10451.210765738346	5627.581895751953	4.907263590494949	31669677.993395142	24.08123594659738	5608.333119274887	4683.480850219727	1.070502	18.112627	0.0836600440007824	0.043513638510696	0.003794087	-0.0024135045	-0.0061744069	-0.0691944004	-0.0185148897	-0.0556615433	0.0492820174	-0.0408569122	-0.0533307626	-0.0405799434	-0.0373372909	-0.0038011729	0.049619592	0.0373879527	0.0222034508	-0.1291286146	-0.0308065402	0.0089083	-0.0834784217	0.0094565299	-0.0052720419	-0.0249166164	0.009426902	0.0091559779	-0.0899788661	-0.0929430363	-0.0217858779	-0.0179716171	0.0898963927	-0.0126080525	0.0472477813	-0.0695837725	-0.0754872775	0.0022330918	-0.0350072461	-0.0352373757	-0.0041623741	-0.0517808102	0.0790649775	0.0140343085	-0.0471300286	0.0278411485	-0.0283209032	-0.0509627159	-0.0544162413	0.0037911025	-0.0565007747	0.0349419973	0.0227068629	-0.0596158979	0.0264487725	0.0762709925	0.0967529443	0.0688804306	0.0346814657	0.0318301698	-0.0639577181	0.0169344403	0.0309995229	0.0288151217	-0.0568718973	0.0449801044	-0.0205905098	-0.0529363256	0.0255346552	0.0218096106	-0.1058999709	0.0615551789	-0.0015827061	0.0675804982	-0.0916272379	-0.0276689851	0.0321741016	-0.1244425007	0.0898336172	-0.0217683726	0.0367668359	-0.0285072282	-0.1363544156	-0.0546954268	-0.0315411029	-0.0506793826	0.0713178751	0.0201468273	-0.0398385309	-0.0823943867	-0.0889023983	-0.0565152869	0.0144422224354912	-0.0007535298681915	5.678072622567003e-07	0.0002085777888762	0.0219314530819616	0.0001721323080659	0.0004809886342862	2.962953148009428e-08	0.0233812916176816	0.023215490979311	0.0005389590214104	0.000546684797711	0.0022470538468269	0.0002280586813578	5.04925099053957e-06	5.201076214265866e-08	-0.0005112892498748	-0.0005314140990685	2.824009446888718e-07	2.6141669703753574e-07	0.0001880748255698	-0.0004309050364779	3.53721400131107e-08	1.856791504620204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4911.749424168153	-14.533172428217767	211.2131008283091	24125282.405816182	6315.799395630691	-54.63143173116714	39889322.00584901	2984.593332997176	5609.0100610351565	-18.57183471679673	31460993.86479361	344.91304474801626	5591.007197556947	4648.7428389405895	1.117316	18.904703	0.0818666250096502	0.0526536628203563	0.0039190653	-0.0272731578	-0.0389154095	0.1114740819	0.0532764442	0.0354344113	-0.1040642394	0.1009643177	0.0860983574	0.0595919991	-0.0368864266	-0.0557168132	-0.0470117146	-0.0620649887	0.017303503	0.0449779898	-0.0583560425	0.0273324564	-0.0525654303	0.0415364356	0.0062421657	-0.0734901786	0.0250515191	-0.0855159206	-0.115687467	0.0551180503	0.0829999659	-0.0527691959	-0.0799249253	-0.1404835789	-0.0510368208	0.0705190865	-0.000688467	-0.0317417387	-0.0421148042	0.0698437397	0.0697398449	0.0276244318	-0.0754554878	0.02957938	0.0136430868	0.003885173	0.0798958141	0.0254798557	-0.0059183107	-0.1103588899	-0.0519952499	-0.0155314079	-0.05603505	0.0054181477	0.0431141128	-0.0213774211	0.081897552	0.0121490818	-0.0895184895	0.1608929835	-0.0329877176	-0.0306620931	-0.0096673795	-0.0180992715	0.0460856142	-0.0214110447	-0.0041509855	0.0589988024	0.0668561828	-0.0355130021	0.0406331723	-0.036844802	0.0509441566	-0.0450978486	0.0442543835	-0.0331196058	0.0409489203	0.0045715804	-0.0393902231	0.0397662129	0.0630779956	-0.0691911516	-0.0364608648	-0.0247740155	0.0171803908	0.02965479	0.0705658771	0.0178092284	-0.0430324377	-0.0843382767	-0.0873563013	-0.0507163915	0.0200895632029869	0.0056473407674957	3.189245774421892e-05	0.0004035905496868	0.0218057122213792	-0.0001257408605823	0.0004754890854816	1.581076402000247e-08	-0.0142427865232406	-0.0376240781409221	0.0014155712559542	0.0002028569679466	0.0022454769906231	-1.5768562037997945e-06	5.042166915417775e-06	2.486475487461899e-12	0.0001787982608973	0.0006900875107721	4.7622077252363323e-07	3.1968818099898955e-08	0.0002657997634069	7.772493783710002e-05	7.064951422716403e-08	6.041165961781061e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4920.458273758348	8.708849590194404	75.84406118462924	24210909.62379698	6335.011518667865	19.212123037174024	40132370.941654526	369.1056715955128	5613.568663330078	4.558602294921911	31512153.13792144	20.78085488326732	5595.579665207522	4661.866404514687	1.052613	17.809954	0.0571027840578302	0.028890240896114	-0.0080162144	-0.0288787784	0.0577820942	-0.0138912827	0.0254878342	0.0090814123	0.0199800472	-0.0861315119	0.0319664824	-0.1244738314	-0.0423237028	-0.0375919061	0.0008755087	0.0167554225	-0.0779778011	0.0315039315	0.0394443247	-0.021173505	-0.0184446039	-0.0129065202	-0.0371991616	0.0573662661	0.0187774702	-0.0006072341	-0.0672972255	0.0770306531	-0.0028747345	0.0238599422	-0.0716992368	-0.1135605442	-0.1277201774	0.0220528148	-0.000244039	0.0307582303	-0.0346946005	0.0458890463	-0.0811136662	-0.076907459	0.0243170998	0.006394787	-0.0376955318	-0.0389869399	-0.106413319	0.0506681936	0.014170074	-0.0180235163	-0.0272262778	0.0260953303	-0.0739235125	0.0429238365	-0.007950295	-0.0935968094	-0.0119269591	-0.0314104641	-0.1536478221	0.1304688531	0.0219988052	0.0612352761	0.0323361422	0.0252836368	-0.0671566639	0.0442230678	-0.034726427	-0.0293703435	-0.0772037926	0.015047111	-0.0438351294	-0.0413827538	0.0018811516	0.049796296	-0.0304372641	-0.0154196677	-0.0140276417	-0.0094033583	0.0995359382	0.021746971	0.0045235943	-0.0027762033	-0.0008389671	-0.0006823933	-0.0408569256	-0.0363084959	0.0698017879	0.0154594239	-0.0461599916	-0.0860510014	-0.0854361313	-0.0446048127	0.0089378169457461	-0.0111517462572407	0.0001243614445858	7.988457175566615e-05	0.0217895817971509	-1.613042422830141e-05	0.0004747858748947	2.6019058578497313e-10	0.0038592856652925	0.0181020721885331	0.0003276850175188	1.4894085846332174e-05	0.0023179763024402	7.249931181709966e-05	5.373014138674341e-06	5.256150213953046e-09	7.775207044113941e-05	-0.0001010461904561	1.0210332605702681e-08	6.0453844578839046e-09	0.0006489109648902	0.0003831112014833	4.210854403547304e-07	1.467741927019777e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4913.77984451867	-6.6784292396778255	44.60141710938374	24145232.360397924	6376.18449310909	41.17297444122505	40655728.69016482	1695.2138243377713	5615.436786702474	1.8681233723955304	31533130.305451404	3.489884934490449	5596.731440246028	4650.071318582772	1.048488	17.740147	0.0526189987119686	0.0267730424869619	-0.0200535502	-0.0207302775	-0.0812930333	-0.0065095364	-0.0123958859	-0.0873549324	0.0389001836	0.0683640825	0.0562694979	0.0773882303	-0.0634746734	-0.0188454445	-0.0215404309	0.0021648667	-0.0197993252	-0.0576544099	0.0131180489	0.0388642901	-0.0397078845	0.0169993194	0.0869765703	-0.0034408043	0.0622591303	-0.0166714966	-0.099506014	0.0041359109	0.0874407483	0.0991699588	-0.0449227036	0.0136364323	-0.0693692256	0.026090587	0.0714103561	0.0751290796	-0.09293674	0.0382069997	0.1002287697	0.0269817565	0.0016126006	-0.0103464136	-0.0586261648	0.0397749075	-0.0045733363	-0.0077319687	-0.0441873206	-0.0841967473	-0.0135427457	-0.0281972745	0.0131955528	0.0459735746	-0.0343676417	-0.0768677502	0.0001118956	0.042439711	-0.0534193275	0.1069080645	7.99484e-05	-0.0481052763	0.022278848	-0.043789395	0.0827485595	-0.0343786287	0.0197618725	-0.0020656912	0.0980265224	0.0284379537	0.0293574442	0.0457342423	0.0144414221	-0.0194409008	0.0047111924	-0.00053609	-0.0008198269	0.0206654428	0.0400158814	0.0204371426	0.0184064526	0.0566244989	0.0246919038	-0.0079577178	-0.0115732369	-0.0114196692	0.0690257386	0.0130990243	-0.0492163702	-0.0875278662	-0.0831501106	-0.0382182304	0.0251044901412029	0.0161666731954568	0.0002613613222087	0.0006302354252497	0.0218826693420339	9.308754488300194e-05	0.0004788512175327	8.665291012344902e-09	0.0021961000925756	-0.0016631855727169	2.766186249293643e-06	4.822855616610558e-06	0.0025150492347503	0.0001970729323101	6.32547265321807e-06	3.8837740649301334e-08	-0.000208948761583	-0.0002867008320241	8.219736708333384e-08	4.365958496706938e-08	0.0004387636812462	-0.000210147283644	1.9251356798071705e-07	4.416188082295178e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4919.772802862563	5.992958343893406	35.9155497116416	24204164.431786165	6324.23761875582	-51.94687435326978	39995981.45848629	2698.477755074397	5611.164437255859	-4.272349446614498	31485166.341924865	18.25296979398721	5588.538170167599	4670.501257304272	1.139249	19.27581	0.0324347750741376	0.0165497129808158	-0.0164397475	-0.044668814	0.0623807866	-0.0075034564	0.0519756698	0.0294840855	-0.0118329574	-0.1122716708	0.1180910508	-0.0967839958	0.0043823492	-0.0648108547	0.1413596336	-0.0139458877	0.010835949	0.1125837606	0.0393107928	0.0147657441	0.0112283936	0.0215562771	-0.0594416399	-0.0184142229	-0.0809869856	0.033654794	-0.0056899174	0.0007530063	0.014590266	-0.0067251142	0.0208646975	0.1235333687	-0.0087478272	0.0374492704	0.1222211436	0.0653374373	0.0021233462	0.1332876373	-0.0832065595	-0.0112511057	0.0449454373	0.0788360873	0.1148680626	-0.0892253033	-0.0467059791	0.0689269749	-0.0322664505	0.0225474801	-0.0104230452	-0.02339037	-0.0695910192	-0.0920184493	-0.0109675536	-0.0264960647	-0.0034357003	0.000242143	-0.0192767858	-0.0707645191	0.0707078882	-0.050902519	0.036343539	0.0266908911	-0.0837002809	0.0570678683	-0.0674099819	0.0269018087	-0.0634349055	0.0305350105	-0.0095964553	-0.0387050293	-0.0443404785	-0.0245847981	0.0582402983	-0.0106630275	-0.0051100487	0.064578399	0.0840732946	-0.0176639759	-0.0270169909	0.001179203	-0.038380994	-0.0600923873	-0.0295477231	-0.0677240656	0.0682378621	0.0107296473	-0.0521968607	-0.0887648233	-0.0805080284	-0.0315960199	0.0174256723930454	-0.0076788177481574	5.89642420094186e-05	0.0003036540583497	0.0220232811955725	0.0001406118535385	0.0004850249146192	1.9771693355560623e-08	0.000131632050369	-0.0020644680422066	4.262028297292352e-06	1.7326996684346954e-08	0.0022510875439725	-0.0002639616907778	5.067395130628142e-06	6.967577419827492e-08	-0.000313914410055	-0.0001049656484719	1.101778735914747e-08	9.854225684017869e-08	0.0005208538906011	8.209020935489995e-05	2.712887753543026e-07	6.7388024719313025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
