global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
4389.973548159292	-1.0259329364425869	1.0525383900777086	19271867.75353828	5093.1651767828525	16.062050322182586	257.9894605523257	25940331.517993502	4749.578233140816	-7.696714436349794	59.23941311471532	22558493.39272504	4831.000501509402	3874.936746583448	1.218486	26.871353	0.1818195465255429	0.1059177423098086	0.0320144	-0.0075292832	0.0136429372	0.0668033346	-0.144175637	0.0300565684	0.0074714169	0.0280250351	-0.0152373036	0.047259784	-0.052130823	-0.0037264337	0.0355767592	0.0479418528	0.0633961692	0.0527971164	0.0942439648	0.0706706183	-0.0040107735	-0.0013646681	-0.0590498765	0.0835639439	-0.0810047881	-0.09320975	0.0662379638	0.1104579753	0.0049247914	0.0505912762	0.055120478	-0.0352941764	0.0049595646	-0.0440908032	0.1332584727	0.010312628	-0.0994541237	0.0643098874	-0.0470969318	-0.067980215	0.034308563	0.1152588773	-0.1013319007	0.083171616	-0.0949509374	-0.0448339273	-0.0460173659	-0.0202077406	-0.102046536	0.0008259003	0.0818880236	-0.0174432361	0.0414334891	0.0196655102	-0.0067260431	0.090336477	-0.1303929972	-0.0697144902	-0.0170298207	0.0243142634	-0.0590189126	-0.0855959578	-0.0468752769	0.0157364459	-0.0500018037	0.0374349857	0.067183468	0.0543027163	-0.049138505	-0.1104837062	-0.0051854803	0.0106591214	-0.0095830883	0.0590610313	0.1333585068	-0.0042910723	0.024751035	0.0547008797	0.0838609714	0.0630537081	-0.0626457987	-0.1068040372	-0.0235396218	-0.0845689487	0.0697560903	0.0035466844	-0.0091330049	0.0407353114	0.0760923369	0.1028158776	0.0442769992	-0.1806011589	0.0014087709	0.0605399438	0.0816068982	0.0546193134	0.0160479313	-0.0259269352	-0.062403154	-0.0856447597	-0.0012613067763709	0.027328093487739	0.0007468246936746	1.5908947841191515e-06	-0.019602156158001	0.0001627362231034	0.0003842445260426	2.648307830995973e-08	0.0334030510502429	0.0521533156823607	0.0011157638194651	0.0027199683366639	0.0004563166699531	0.0002343162685684	5.490411371581856e-08	2.082249032770864e-07	-0.001562054703164	-0.0015970521510901	2.5505755733015844e-06	2.440014895676772e-06	-0.0002351434885117	-0.0002121396029882	5.529246018945199e-08	4.500321115602215e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4406.645547191776	16.671999032484564	277.95555173916625	19418524.97858511	5159.10497003539	65.93979325253713	4348.056334187341	26616364.09184386	4768.000639858129	18.422406717312697	339.385069258088	22733830.10168753	4850.1597162399	3815.519124921071	2.038323	44.95126	0.6320756097754167	0.3728175912254254	0.0378482291	-0.1868804049	-0.0362960537	0.0637679543	0.1165912776	-0.0525063122	0.0045548428	-0.165985669	0.073425219	0.0850300861	0.047039912	-0.1803530648	-0.1915483395	0.1143291599	-0.0843645787	-0.082310145	0.0155804644	-0.0780436702	0.056798306	0.0401180745	0.0836940446	0.0494979374	0.0202830382	0.1168050043	-0.020502712	-0.0933082859	-0.0581877015	-0.0414825308	0.0778207016	0.0613367705	-0.1425430355	0.1910525676	0.0571029138	-0.0201730826	-0.0910249318	-0.1702075958	0.1417167352	0.1340017918	-0.0097046403	-0.0339516486	-0.0150578436	0.0935798802	0.0183055582	0.1821900903	-0.0757568715	0.1358246045	0.0512214484	-0.063991779	-0.0620864259	0.1285388833	0.0552178562	-0.0015817871	0.040026354	-0.0894640465	0.0255150156	0.0309831028	0.019905589	-0.0498786584	0.0178582572	0.1254799487	-0.1043141206	-0.0594106412	0.136596565	-0.0951691801	0.0025648007	0.1825315821	-0.0307009487	0.1124801834	-0.1510266967	0.1068753729	-0.0259900631	-0.0281880538	-0.1252419489	-0.036816001	0.0494272413	-0.0161252676	-0.0750288155	0.1603312069	-0.1901103489	-0.0459198331	-0.1298660151	0.008095087	-0.1830564885	-0.121493003	0.2008675659	-0.0547468972	-0.1230147014	0.151903746	0.0760934543	0.1319848647	-0.0089848865	-0.1285346876	0.0810644083	0.0526859066	0.0125074584	-0.0304722578	-0.0666271694	-0.0878597406	-0.0463019210681068	-0.0450406142917359	0.0020286569357769	0.0021438678945971	0.0037354010765113	0.0233375572345123	1.395322120240178e-05	0.0005446415776741	-0.0512405435700955	-0.0846435946203384	0.0026255933053588	0.0071645381102521	0.00484682226126	0.0043905055913069	1.927653934729716e-05	2.3491686032245503e-05	0.0034019114153513	0.0049639661185153	2.464095962576785e-05	1.1573001277897483e-05	-0.0004617486512661	-0.0002266051627544	2.1321181694606247e-07	5.1349899786948127e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4393.45677938584	-13.18876780593655	173.94359623890838	19302462.472331397	5061.83735539363	-97.2676146417598	9460.988858097884	25622197.41245837	4759.898673252972	-8.101966605157031	65.64186287107975	22656635.379635405	4840.242519132084	3858.573180177908	1.600721	35.300804	0.4324160531782292	0.2476135589289063	0.0233718396	-0.0811297838	0.0788676228	-0.021521182	-0.0205918515	-0.0291282242	-0.0245394378	0.0245575871	0.1041497238	0.0548240186	-0.0539982086	-0.0097361043	-0.0505600501	0.0328598027	-0.0054963295	-0.062107042	0.0810702305	0.0450000346	-0.0546924537	-0.0034313517	0.0418442817	0.0429122342	-0.0782531564	0.019800683	-0.0878713267	0.0675151031	0.029264206	-0.0600341039	-3.0466e-06	0.0991780363	0.0425617861	0.0622260816	0.024857853	-0.0222366067	-0.0797450758	0.0049504431	-0.0234255329	0.0705306074	-0.0080149068	0.0012740884	0.0056899134	0.0769997545	0.0980738265	0.0414746123	-0.0159018214	0.0377284348	-0.0714703821	-0.1064962664	0.0167207349	0.0113473983	-0.0218092933	0.0380180167	-0.0453871833	-0.0415348816	-0.0431559328	0.042655769	0.0357816569	0.0885684453	0.0530345469	-0.0927524196	-0.1421052955	-0.0109435791	-0.0033126809	-0.0151731755	0.0110654771	0.0824916677	0.0132179015	-0.0049496839	-0.0543852699	0.0658780032	-0.0295912589	-0.0193691224	0.0139438036	0.000389573	-0.0156522272	0.0159762237	0.0836907191	0.053001062	-0.0855717855	0.0524196164	-0.0679774017	0.0082694465	-0.06855107	-0.1061519241	0.0583870956	-0.0192804283	-0.0246551128	0.1035186129	-0.0588623137	-0.0950734034	0.0467706381	0.0706400793	0.0805080284	0.0507163915	0.0089476998	-0.034934058	-0.0705658771	-0.089533037	-0.0850466715654505	-0.0387447504973436	0.0015011556911014	0.0072329363443616	0.0012202824571403	-0.002515118619371	1.4890892752043683e-06	6.325821669506685e-06	-0.011866060633956	0.0393744829361395	0.0001408033949687	0.0015503499064883	0.0011483896391835	-0.0036984326220765	1.3678403860039656e-05	1.3187987633840094e-06	0.0007048675431562	-0.002697043872195	7.274045648545137e-06	4.968382533950574e-07	-0.001101906179502	-0.0006401575282359	1.214197228424694e-06	4.098016609570972e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4389.709559259834	-3.747220126005232	14.041658672738665	19269550.01465717	5120.525343153212	58.68798775958203	3444.27990726885	26219779.78987432	4755.544255356116	-4.354417896855921	18.96095522045914	22615201.16465056	4837.704870651884	3856.654327791211	0.968417	21.356569	0.1576315582091708	0.0819386260526862	0.0373423918	0.0072777927	0.0299837381	0.0517375901	-0.0535271338	0.0210921097	0.0684566673	0.0386059788	0.0165667052	0.0367297388	-0.0503800447	-0.0285726484	-0.0320842075	0.0276930286	0.0227084585	0.0178590337	-0.0837341619	-0.0089171032	0.0862476737	-0.0199801408	-0.0521364056	0.0782266266	0.0034482051	0.0448383301	0.0392182967	-0.0390810686	-0.074869926	0.0360152669	-0.0450606532	0.0681353634	0.0785262525	-0.0766774163	0.041981	-0.0004682793	0.0411198617	-0.1086671922	-0.0053132662	-0.0406815116	0.0596168585	0.0535924604	-0.0417112626	0.1146911296	-0.1341788669	0.023943974	-0.0107137497	0.012197963	-0.0499866367	0.0686882749	-0.0727891692	0.0381847126	0.1004662377	-0.0255528332	0.0110970456	-0.0284227317	-0.0096728857	-0.0503712598	-0.0322665032	-0.0633770758	0.0387513754	-0.031002591	-0.0389132953	-0.034192293	-0.0259085665	0.0920353245	0.0531652846	0.0112714975	0.0124208116	0.1250512472	-0.0194827611	0.0139072228	0.0010962149	0.0362184685	0.0010678216	0.0100861685	0.0157686607	-0.0042684626	0.0589009665	-0.0155071905	-0.1306506333	0.0395210251	0.014211152	-0.1153427657	0.0006909855	-0.0348830085	0.0341119912	-0.0566930588	0.0184356815	0.0769645648	0.066813943	0.0196787856	0.0939131684	-0.0277000076	0.0799378539	0.0487121179	0.0053741445	-0.0393001065	-0.0742024108	-0.0906543325	-0.0522030417261021	0.0328436298393483	0.0010787040210241	0.0027251575654571	-0.0050126093315867	-0.006232891788727	2.5126252311110067e-05	3.884894004998046e-05	0.0213311141041145	0.0331971747380705	0.0004550164289227	0.0011020524105899	0.000115196907134	-0.0010331927320495	1.06748722155991e-06	1.327032741323942e-08	0.0007809706437453	7.610310058909998e-05	5.791681919274671e-09	6.099151463919483e-07	-0.0005040447752801	0.0005978614042219	2.5406113548716653e-07	3.574382586581821e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4389.563231996359	-0.1463272634755412	0.0214116680362404	19268265.36769432	5082.962536412427	-37.56280674078516	1410.964450245575	25836508.14657225	4751.400102149636	-4.144153206480041	17.174005798778808	22575802.93070757	4835.693770840141	3886.710382336975	0.912826	20.13061	0.0513634868438173	0.0344361903273531	0.0002494248	-0.0075904567	-0.0558856217	0.0158738168	-0.0364598139	-0.0290701612	-0.0279473417	-0.0049036324	-0.0711411796	0.0814195883	0.0141982635	-0.0152500483	0.0163213934	0.0197290771	-0.0137888456	-0.0201710981	0.0398424099	-0.0101653088	-0.0431564926	0.0067942932	0.1411143815	0.024710863	-0.000595477	-0.0089027829	0.0526051409	0.0112104223	-0.0413737367	0.0594336735	0.0307040839	0.0070966077	-0.0702827852	-0.0794407388	0.0491441414	-0.0777303372	0.0898976674	-0.0070653569	-0.0388372683	0.0700564972	-0.0027389197	7.0505e-05	0.0875586345	0.0772670115	0.021793128	-0.0131670133	-0.0295068162	0.0025983838	0.0500566251	-0.0708434259	0.0323276888	0.0403830537	-0.0704536825	0.0689533293	0.0714901516	-0.0310384712	-0.0558699555	-0.013147185	-0.0393655445	-0.0304380503	-0.0662909976	0.0161911677	-0.0175418527	-0.0665626762	-0.0100359349	-0.0231523071	0.0137833458	-0.0303845403	0.094324558	0.03799998	0.0062561166	0.0064253084	-0.0058596405	0.0094404285	-0.0018879661	-0.0237871109	0.0186270678	-0.0093862837	0.0175332823	0.0172781612	-0.0422845096	-0.0800395233	0.0165488622	0.0508823545	0.0037393165	-0.070779865	0.0531485531	-0.0103065844	-0.0668482151	-0.0073879407	-0.0017205168	-0.1123236196	-0.0349525687	-0.0160179259	0.0793539824	0.0466744595	0.0017923027	-0.0435584361	-0.0775211985	-0.0912167139	-0.0455002074067039	0.0067028343193982	4.492798791330233e-05	0.002070268874053	-0.0188712485747402	-0.0138586392431535	0.0003561240227696	0.0001920618816718	0.0212580072441639	-7.310685995060018e-05	0.0004519028719929	5.344612971836668e-09	-0.0004358188771637	-0.0005510157842977	3.0361839454520944e-07	1.8993809369222826e-07	0.0007181097590256	-6.286088471970004e-05	3.951490827743418e-09	5.156816260078052e-07	-0.0005033433158712	7.014594089000065e-07	2.533544936322147e-07	4.920453023343465e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4396.932950115998	7.369718119639401	54.31274516294131	19333019.36781577	5109.414320203993	26.451783791566413	699.6968657557757	26106114.695505638	4751.87360435439	0.473502204754368	0.2242043379072474	22580302.751759987	4835.988311187396	3899.9306744269606	0.872927	19.250717	0.0684398174299524	0.0331117481295471	-0.0337244592	-0.0224507612	-0.0064055743	-0.0695390965	-0.0013983847	-0.0347382823	-0.0360753045	-0.0172443669	0.0595428912	-0.0448662346	-0.0080110206	-0.0104376393	-0.0155208647	0.0323289767	-0.0221678014	0.0131878659	0.0830239741	-0.0109135372	0.067415338	0.0085768733	-0.010663684	-0.0106121259	-0.0386277605	0.0413371242	-0.0294118864	0.0040347545	-0.0159153239	0.0231247893	-0.0408352715	0.0504326327	-0.0080565447	-0.0624807336	0.0206226756	0.0215113259	-0.0380095491	0.038462366	-0.1219916582	0.0553020731	0.024927905	-0.1052669735	-0.0141605648	0.035689556	-0.1233647912	0.0153310343	-0.0215954744	0.0385412484	0.0052832057	-0.0094130091	0.0773308182	-0.0098088996	0.0769396355	0.0009028254	-0.0545015726	-0.0303458836	-0.020416152	0.0152947763	0.0060120779	0.0320198061	0.0214016227	-0.0326118693	-0.0359566752	-0.0561553199	0.0023252928	0.0367261394	0.1072988917	0.0046053712	0.0753916775	-0.0634271273	0.01100353	0.0165601163	-0.046424465	-0.005700767	0.0177233568	-0.0230108065	0.0059880676	-0.0160041448	0.0291836679	0.0297222434	-0.0053817165	0.0197340512	0.004556778	0.0192478273	-0.034833478	-0.0163842526	0.0358761905	-0.0117595282	0.0350977442	0.0446176528	-0.0466792334	0.0209324752	0.113104716	0.00545704	0.0787565141	0.0446048127	-0.0017923027	-0.047697375	-0.0805080284	-0.0912167139	-0.0369693136923245	0.0085308937143794	7.277614756603797e-05	0.0013667301548814	-0.018988141237628	-0.0001168926628878	0.0003605495076601	1.3663894637000992e-08	0.0006794870881137	-0.0205785201560502	4.6170270291323526e-07	0.0004234754918129	-0.0007619553798937	-0.0003261365027299	1.063650184129553e-07	5.805760009489527e-07	0.0006190550972697	-9.905466175589996e-05	9.811826015575753e-09	3.832292134555977e-07	-0.0001442642624244	0.0003590790534468	2.0812177412856155e-08	1.289377666242499e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4386.420923333209	-10.51202678278878	110.50270708206862	19240688.516655367	5139.145715436365	29.73139523237205	883.9558624635156	26410818.68448795	4748.414932119919	-3.458672234471124	11.962413625501473	22547444.36757942	4831.712845834943	3893.029913870447	1.095468	24.158421	0.0442894749324681	0.0338878102720109	0.048756799	0.0235847687	0.0773024351	0.0408192872	0.0120623011	0.0801052073	0.0406920845	0.0065027847	0.0125670962	0.0210103337	-0.0405531048	-0.0028513472	0.0176148464	0.0185608795	-0.005392167	0.0095175466	-0.1192261712	0.0151239228	-0.0737054643	0.0297586409	-0.0135527401	0.0549351409	-0.0321139393	0.025651732	0.0632757889	-0.0662674118	-0.0602503546	0.0015831856	0.0122296752	0.0189852332	-0.0309005719	0.0197676957	-0.0111728297	-0.0116503744	-0.0064997447	0.061339084	0.0316026446	-0.0334340298	-0.0090951039	-0.0800964538	-0.0171991654	-0.0268141682	0.0164334211	-0.0206583519	0.0001631486	0.0196597649	-0.063988137	0.0442188397	-0.1018075136	0.0215686785	-0.0672571538	0.0169564265	-0.0105804866	0.0375002001	-0.0187233364	-0.0390645132	-0.0569315138	-0.0726405988	0.013470501	0.0114931608	0.0070131582	-0.0451186522	0.0155262199	-0.0271931166	-0.0113785666	-0.002111407	-0.0133297467	-0.0544239295	-0.0065331789	0.0170278124	0.0323684387	0.0434494808	0.0215034837	0.0223071977	0.0217103203	0.019301362	0.0069293183	-0.0057424307	-0.0504024458	0.0497195403	-0.034078048	-0.0941331439	0.001075781	0.019551535	-0.0258645578	-0.0006554394	-0.0625425685	-0.0105212553	0.08774763	-0.002655902	-0.0800059159	-0.0651738058	0.0781455512	0.042504596	-0.0053741445	-0.0517055788	-0.0831501106	-0.0906543325	-0.0366498407487938	0.0003194729435306	1.0206296164816933e-07	0.0013432108269119	-0.0189235669460003	6.457429162769895e-05	0.0003581013859597	4.169839139219111e-09	0.000638935956104	-4.0551132009700045e-05	4.082391560025326e-07	1.6443943072681195e-09	-0.0001660390672582	0.0005959163126355	3.55116251665091e-07	2.7568971855973063e-08	0.0006099887937738	-9.066303495900026e-06	8.219785907976904e-11	3.7208632852961546e-07	0.0001280506527502	0.0002723149151746	1.63969696697523e-08	7.415541302654959e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4388.325009381034	1.9040860478244213	3.625543677519624	19257396.38795905	5096.803392720019	-42.34232271634664	1792.872293015245	25977404.82404229	4738.881524995207	-9.53340712471254	90.8858514055198	22456998.107940897	4822.537086631862	3921.496693050567	1.005635	22.177322	0.0437083768472043	0.0279158596186015	0.0003660439	0.012844568	-0.0628634143	0.0599788759	-0.0498828705	-0.0173120501	-0.0080750644	0.0133963379	-0.0819625175	0.0938962376	0.0146340803	0.0107204997	0.0643103934	0.0508960691	-0.0628627285	0.0309352361	0.1238607296	-0.0435730976	0.0125404737	-0.0051498706	-0.0144155478	0.0406656665	0.0380510858	-0.0929127809	0.0304299002	0.0382997157	0.0400077389	0.0425072597	-0.0522740383	-0.0295270559	0.0329617055	0.0901811355	0.0249249407	-0.0053188571	0.0182094963	0.0285325358	-0.0033444654	-0.0694738858	0.1289093065	-0.032999031	-0.1499838955	-0.0045807716	0.0278352619	-0.057420879	-0.0163491474	0.0631684205	0.0346744696	-0.0185519241	0.1083508685	0.0079426115	0.030010801	-0.0414370244	0.0673627884	0.0789972405	-0.0814485908	0.0009472721	0.0249079258	0.0391362014	-0.018162999	-0.056664441	0.0779184828	0.0066271881	0.0079408599	0.0089369151	-0.0688528154	0.0489945547	0.0173032163	-0.0333698554	0.0096029272	-0.0006869599	-0.0151981876	-0.0072702891	0.0032928799	0.0161548125	0.019562426	-0.0203646632	0.0123829682	-0.0023816108	-0.008481625	-0.1171725232	-0.0058421916	-0.0060951552	0.0201705639	0.0536466785	0.0414459423	-0.0123351847	0.000618519	-0.0308051482	-0.0309938134	-0.0148723104	0.0153815774	0.065261836	0.0775211985	0.0403752488	-0.0089476998	-0.0555720611	-0.0854361313	-0.089533037	-0.049893093838591	-0.0132432530897972	0.0001753837524004	0.0024893208127864	-0.0189343450195451	-1.0778073544798206e-05	0.0003585094213191	1.1616686933707895e-10	0.0006514143368079	1.2478380703900055e-05	4.243406381988762e-07	1.557099849914653e-10	-0.0006240060624832	-0.000457966995225	2.0973376871541522e-07	3.893835660157873e-07	0.0005649928622015	-4.499593157229992e-05	2.024633858059096e-09	3.192169343386432e-07	2.217623348433121e-05	-0.0001058744192658	4.917853315515728e-10	1.1209392654884968e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4397.413555132748	9.088545751714264	82.6016638810034	19337245.974865235	5128.628447442992	31.82505472297362	1012.8341081202656	26302829.75192152	4749.806584607458	10.92505961225106	119.35692753123932	22560662.59118036	4833.083790130035	3893.947633895542	0.9107	20.083719	0.0804792901909932	0.0461919606619573	-0.0217525336	-0.0302195212	-0.0475736554	-0.0987460656	-0.0023722618	-0.0587546791	-0.0647456994	-0.0147220922	0.0157687728	-0.0841223679	-0.0555981314	-0.01518558	0.005173482	0.0002594084	-0.0250540449	0.0124562544	-0.0078269307	-0.076031681	0.0481702898	0.0875383437	0.0251201571	0.0046535656	-0.0018910325	0.0455624865	0.0129220575	0.009465049	-0.0057252058	-0.042062265	-0.0387259834	0.0599930911	0.0432143789	0.0413788011	-0.0596389503	0.1017758935	0.0297371713	0.0238494672	-0.0624047871	0.0032172408	-0.0097695786	0.0738725848	-0.0022633413	0.0120255094	-0.0137249622	-0.0030618079	0.0131429887	0.0280263785	0.0787390081	0.0280610227	-0.0042192351	0.0972293246	0.030576482	0.0332119714	-0.0496773275	-0.0224023752	0.0118522331	0.0117983375	-0.0553983547	-0.0028219022	0.0801885718	0.0021932299	-0.0437425045	0.0132823386	0.0469384608	0.0981125555	0.0166287699	0.0118955402	-0.0371101765	-0.0171449797	0.0140168451	0.0042855389	-0.0213365427	-0.0133382347	0.0255139794	-0.0016075492	0.0008835015	-0.0188951858	-2.39327e-05	0.0056124764	-0.0232721236	0.0097185959	0.0062107292	0.0516963361	-0.0400019916	0.0076587438	-0.0015541244	-0.0134291317	-0.0147804468	-0.0690952824	0.0131807766	0.1136001979	0.028125026	-0.035912177	0.0768835629	0.0382182304	-0.0125074584	-0.0592862243	-0.0873563013	-0.0878597406	-0.0459922449000202	0.0039008489385708	1.521662244154896e-05	0.0021152865909434	-0.0117365341824751	0.0071978108370699	0.0001377462346164	5.180848084624232e-05	0.0006840219408488	3.260760404089991e-05	4.678860155625592e-07	1.0632558412881121e-09	-0.0013719032736923	-0.0007478972112091	5.593502385343492e-07	1.8821185923676496e-06	0.0004158207303459	-0.0001491721318556	2.225232492234453e-08	1.7290687978539765e-07	-0.0004677148796772	-0.0004898911131615	2.187572086714577e-07	2.3999330275464424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4390.156963385492	-7.2565917472556976	52.658123786339495	19273478.163162127	5107.681970319178	-20.946477123814475	438.7549038984831	26088415.1099236	4746.01444383867	-3.7921407687881583	14.380331610305245	22524653.10112528	4827.627719893655	3839.4174331642894	0.950207	20.954983	0.0639056786408676	0.0321038270154515	0.016639609	-0.0164992099	0.049858605	-0.0715163224	-0.0242785417	0.009445233	-0.013111687	-0.0006794138	0.0101327211	-0.0020389794	-0.0368458662	0.1245051687	0.035150759	0.0093184893	0.0339691071	-0.0173887982	0.0438714281	0.0368018754	-0.0721486331	-0.0530895696	-0.0736483448	-0.0361629305	-0.0429922592	0.0251277578	0.0698031747	-0.032365843	0.1186318856	-0.0657181627	-0.1075108688	-0.0209306571	0.0695918937	0.0715358538	-0.0415535865	0.0011594269	-0.0099700801	-0.0055678813	0.0340449615	-0.0048146789	0.0502582151	0.1412380007	-0.0272295065	-0.0595004246	-0.008411305	-0.0395341591	0.0076802802	-0.0018188111	-0.0558733335	-0.0506884221	0.0344639897	-0.0514824839	-0.0401963589	-0.0472531801	-0.0671602215	0.030400134	0.0065172299	-0.0784908445	-0.0022897492	0.0413443992	0.1199639754	-0.0131210891	0.0681970362	0.0259567626	-0.0012588686	0.0257850859	-0.1077308024	0.0236168287	-0.0168778382	0.0333842197	0.0091614431	-0.0046934414	0.0235763441	0.0429146321	0.0438861597	0.0102175615	0.03614158	0.0387579245	-0.0039438524	0.0064785044	0.0153935882	0.0535135019	-0.0420927957	0.0037104831	-0.0312201094	0.0894942333	-0.0145118575	0.0445290768	-0.0200955874	-0.0736645201	-0.065360538	-0.0055091049	0.0182616415	0.0704994007	0.0762327537	0.0360350191	-0.0160479313	-0.0628378881	-0.0889023983	-0.0856447597	-0.0344033180444398	0.0115889268555803	0.0001343032256639	0.0011835882924668	-0.004748464903173	0.0069880692793021	2.2547918936665768e-05	4.883311225232579e-05	0.0110801005587575	0.0103960786179087	0.0001227686283921	0.0001080784506297	-0.0010979905021132	0.000273912771579	7.502820643414419e-08	1.2055831427307971e-06	0.000415024134476	-7.965958698999821e-07	6.345649799417094e-13	1.7224503219755297e-07	-4.377216936467178e-05	0.0004239427103125	1.916002810889511e-09	1.797274216271322e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
