global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
2029.6508242578257	0.4981475621216304	0.2481509936477237	4119482.468410471	2411.069443646599	-7.554776060815129	5813255.862086321	57.074641329065365	2413.028346775295	4.511400855004467	20.35273767453504	5822705.802341114	2449.7709443918025	1789.1357588556075	0.943813	18.904224	0.081720330037635	0.0466731156409504	-0.1928821859	0.0551964607	-0.0547539743	-0.0472804589	-0.2118106323	0.0101882006	-0.1718894929	0.2298933743	-0.028002	0.1483758565	0.0346681216	0.0327269087	0.1320432208	0.0061893821	-0.0573404941	-0.1407567805	-0.1069809302	0.0566526439	0.1244339898	0.0752358428	0.034101273	0.018733769	-0.0098782076	0.099165052	-0.0846096569	-0.0569197227	-0.0485677239	0.1506420044	0.0196023833	-0.0065284114	0.1298506569	-0.0320083334	0.0859813808	0.1714929128	0.0801848516	-0.0214810623	0.0183068285	-0.100175568	0.0001551892	-0.0273174049	0.1577192406	-0.1139963918	-0.0136231191	-0.0592027364	0.0307803236	0.0468473677	0.0316678884	-0.0636263579	0.0562633325	0.0399770705	-0.0253891439	-0.0874970952	-0.0613119801	0.121998117	-0.1883660874	-0.0352728993	-0.087120009	0.0031846936	0.0141428526	-0.0768125406	-0.080155224	-0.021779243	0.1373869122	0.0110972073	0.0689542748	0.0120652831	-0.0508032066	-0.0884938642	-0.0823273756	-0.0353598238	-0.009453478236594	-0.0002444521448409	5.975685111736499e-08	8.936825076975639e-05	-0.0522206997125351	-0.0002713678581328	0.0027270014784667	7.364051442763754e-08	-0.1615539120625371	0.042045629180876	0.0260996665027099	0.0017678349332157	-0.000921178162247	0.0003170261345982	8.485692066007604e-07	1.0050557001827601e-07	-0.0005959990113315	-0.0001671427623031	2.79367029903106e-08	3.552148215081255e-07	0.0010822261452665	-0.0002990087201744	8.940621474033269e-08	1.1712134294983874e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2054.8729179131083	25.22209365528261	636.154008355847	4222502.708772732	2434.2468517029206	23.177408056321383	5925557.735025581	537.1922442092314	2416.911546827196	3.883200051900985	15.079242643083814	5841461.42518663	2459.231674748285	1869.3955612182613	1.766702	35.386375	0.4452021756598758	0.2700860931302261	-0.0410301943	0.0568753279	0.1468441088	-0.0632519523	-0.1058060548	0.0510461197	-0.1613166296	-0.04685681	0.114991275	0.2540341369	0.0474220522	0.0608035293	0.060073576	-0.0100767977	-0.0860881604	0.044092075	0.0180734822	-0.0349751915	0.0783320712	-0.0180387027	-0.0123819279	0.0079876407	0.1022428117	-0.0166007745	-0.0150794055	-0.0498315269	-0.0607497828	0.0568712132	-0.0445272396	0.0485430613	-0.0429234826	-0.0532202568	-0.0623769408	0.0607989352	0.0073103301	0.0087764861	0.0174233649	0.035861357	0.054974418	-0.0997010023	0.0660450291	0.0116105047	0.1067292899	0.0531837354	0.0565767105	-0.1183113607	-0.0263210336	-0.0662244349	0.1581808438	0.0147927883	-0.1086738309	0.149547175	-0.0434683823	0.0346533981	-0.0569494624	-0.1652349122	-0.1034172384	-0.1302867666	0.0798398665	0.0585378566	-0.1529183584	0.1191560662	0.1063943676	-0.0071082922	0.068150957	0.0096623322	-0.0537842446	-0.0896329605	-0.079489063	-0.0285576056	0.0334764165545067	0.0429298947911006	0.0018429758667749	0.0011206704653308	-0.025750743356312	0.0264699563562231	0.0006631007834026	0.0007006585895003	0.0823076538133449	0.243861565875882	0.0067745498762574	0.0594684633114371	-0.002303680593884	-0.0013825024316369	5.306944278637739e-06	1.9113129734822177e-06	0.0002362654465886	0.0008322644579201	6.926641279170379e-07	5.58213612517106e-08	0.0015062744284428	0.0004240482831763	1.798169464647676e-07	2.268862653780684e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2097.542943237236	42.67002532412789	1820.731061161716	4399686.398724327	2485.2759882110395	51.02913650811888	6176596.737578359	2603.972772764231	2442.061890672804	25.15034384560795	632.5397955523097	5963666.277876431	2488.970186911269	1980.6144219875337	3.281151	65.720222	1.342966320361884	0.689442082540553	0.3075033403	-0.030275167	0.2793004483	0.0847656052	0.3418945471	0.1826877413	-0.2141046565	-0.0370662446	0.1531434898	0.2516398139	-0.1307298168	-0.1633349135	-0.235466547	-0.028066982	0.1275594406	0.0820935623	0.0488632545	-0.2850184841	0.0528955897	0.1597759323	0.078374062	0.0065821904	0.2340096922	-0.0034624434	-0.0595002477	-0.0906985422	0.1861678217	-0.2674357608	0.0014942425	-0.0559804592	-0.0756146468	-0.2302923999	-0.1551947854	-0.0260270874	0.1342344533	-0.0856314804	0.12555705	0.0099572449	0.1297203839	-0.1342420391	-0.2580366582	-0.0186513189	0.3580622296	0.2100432845	0.1052983953	-0.1748053694	-0.1396630529	0.1223105114	0.1513719292	0.0713816639	-0.0035518208	-0.0839616551	-0.115548846	0.125485088	-0.2159115178	0.0906424165	-0.0154640915	0.0923594521	-0.3526220452	0.1983581327	0.1240159628	0.2848939396	0.0355312699	0.1604256805	0.0673357648	0.0072526474	-0.0566809517	-0.0905222337	-0.0763046233	-0.0215763502	0.0600912516763969	0.0266148351218902	0.0007083494485654	0.003610958528036	0.1274818818577898	0.1532326252141018	0.0162516302020034	0.0234802374300053	0.708829894373622	0.626522240560277	0.5024398191577201	0.3925301179166697	-0.006074399584929	-0.0037707189910449	3.68983303173856e-05	1.421832170942742e-05	-0.0033603497325647	-0.0035966151791533	1.2935640746915926e-05	1.1291950325147652e-05	0.0048708726475568	0.003364598219114	1.13205211760651e-05	2.3725400348716988e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2067.067413714264	-30.47552952297201	928.7578997055386	4272767.692839377	2462.184078042024	-23.09191016901559	6062350.434163651	533.2363152538857	2421.1513528463724	-20.910537826431664	437.2505921906295	5861973.87338982	2462.5196107501374	1848.1808565563624	2.974717	59.582458	0.2908890861499821	0.1320243816312803	0.1750679117	-0.0537983266	-0.216994095	-0.0201096193	0.1051142469	0.0387020084	0.0545560499	0.0367417336	0.2067694572	-0.0220815411	0.0024288341	-0.0201405986	-0.1358195525	0.0387615092	0.1048632896	0.09481557	-0.0427926913	0.07278139	-0.1254355206	-0.1040182136	-0.0413842839	-0.0855679502	0.1634966198	-0.1053626822	-0.0698092672	-0.0649460081	0.0305538097	-0.156574819	0.0400352616	-0.0061905337	-0.0734971272	0.0558231154	0.1122576063	-0.0542380114	-0.1265137154	0.0692803997	0.033990969	0.0929459867	0.0291941536	-0.1743414197	-0.2039705869	0.057457672	-0.1538412955	-0.1071802862	-0.0040525507	0.0167342544	-0.0978765504	0.0229283147	0.043193021	-0.0206551963	-0.1454095559	-0.0462603397	-0.1096824587	0.1312518421	-0.0565895049	-0.2020038481	0.0384671653	-0.1203679431	-0.1395371401	0.04504055	-0.1821747189	-0.0151967145	0.010188032	-0.0973974206	0.0665088402	0.0048379081	-0.059488786	-0.0911592051	-0.0727879229	-0.0144598255	0.0022861573554138	-0.0578050943209831	0.0033414289294577	5.22651545371262e-06	0.0329019800091714	-0.0945799018486184	0.0010825402885239	0.0089453578336942	0.6616445153088364	-0.0471853790647855	0.437773464638265	0.0022264599974875	-0.0052092505147455	0.0008651490701834	2.7136290925376257e-05	7.484829136393739e-07	-0.0026578987293979	0.0007024510031668	4.934374118500441e-07	7.0644256557349706e-06	0.0051296467925184	0.0002587741449615	6.696405810060708e-08	2.6313276215994305e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2061.21520313567	-5.852210578594168	34.24836865620948	4248608.1136376215	2429.567893433415	-32.61618460860882	5902800.1488024825	1063.8154984228509	2419.5931177952907	-1.5582350510817378	2.4280964744197058	5854430.855682336	2458.7914516671394	1898.979466936324	1.385407	27.749174	0.3418075738282224	0.1785669701530954	0.1646438568	0.0308871228	-0.0441308286	-0.0343853189	0.0596287431	0.1368566296	0.1306065453	0.0333495159	0.0013775563	0.0305306335	-0.0607723192	-0.0022557273	-0.1457028062	-0.0839073705	0.0814467549	0.0286502406	0.0636070317	0.0378753281	0.0108469528	-0.0793338276	-0.0080565676	-0.0728267966	0.0663693277	-0.1097089674	-0.0674148042	0.044839698	0.0051519789	-0.1626699778	-0.0499750184	-0.0839348023	-0.007023837	0.0666893778	-0.0432374697	0.0382146749	-0.0473894745	0.0229974709	0.0044092176	0.0495444112	-0.0486101014	-0.0652418911	-0.1620750736	0.1113425423	-0.034970104	-0.042369998	-0.0132987598	0.0240487523	-0.0628644776	-0.025849114	0.122432262	-0.051094521	0.0046136771	-0.0209300101	-0.0519785154	0.0918931895	-0.0790188395	0.047604321	0.0631251188	-0.0289713241	0.0092967394	0.0357632867	0.0016645677	0.0283210566	-0.0186169419	-0.0653742364	0.0656703274	0.0024197973	-0.062203345	-0.0915420995	-0.0689542748	-0.0072526474	5.196741334145827e-05	-0.0022341899420723	4.991604697257214e-06	2.700612049401975e-09	0.0245790190220844	-0.0083229609870869	0.0006041281760879	6.927167959257215e-05	0.5076608764898083	-0.1539836388190281	0.2577195655184003	0.0237109610239488	-0.0040131834035475	0.001196067111198	1.6105641030509096e-05	1.4305765344895286e-06	-0.0014140859533939	0.0012438127760039	1.547070221750776e-06	1.9996390835859358e-06	0.0040241909981197	-0.0011054557943986	1.22203251336966e-06	1.619411318934763e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2063.070207475933	1.8550043402628944	3.441041102394176	4256258.680974789	2425.0460101358253	-4.5218832975897385	5880848.151275685	20.44742855702105	2418.827605987762	-0.7655118075285827	0.5860083274656779	5850726.987488489	2459.117829208458	1889.525619951884	1.027421	20.57885	0.1198492913175297	0.0805748656979694	0.134971786	-0.0794056073	0.0258195778	-0.1046449856	0.0324824578	0.1409106996	0.0926712739	-0.0373207889	-0.0355300044	-0.0482447816	-0.0378237254	0.0146214229	-0.0799835152	0.10613297	0.074527721	0.0270351319	0.0967866155	-0.0022335868	0.0064419339	-0.0109295753	0.0457266566	-0.0365247192	0.0535961437	-0.0802371007	-0.0013784062	0.0343469385	-0.0093753108	-0.0948067626	0.1216602786	0.0087535608	-0.028999253	0.0616168598	-0.0817999876	0.0143564856	-0.0007373394	-0.0162927623	0.0309650752	0.0560742184	0.0073791242	-0.0091843055	-0.1208291098	0.1156916946	0.0007379556	-0.0283146937	0.0218020666	-5.7131e-05	-0.163932353	-0.0453471217	0.0044015679	0.0878468719	-0.0358137561	-0.0287170607	0.0043948347	0.0543192184	-0.0314003621	-0.0265076499	0.0497562094	-0.029745325	0.0046255168	0.0172721744	-0.0419310552	-0.0852170163	-0.0843521071	-0.0011211642	0.0648203724	0.0	-0.0648203724	-0.0916698497	-0.0648203724	-0.0	-0.0156743723900802	-0.0157263398034216	0.0002473177636126	0.0002456859498229	0.0245183995938162	-6.061942826820002e-05	0.000601151918642	3.6747150835634477e-09	0.4332324157673284	-0.0744284607224798	0.1876903260715953	0.0055395957655177	-0.0035371037095295	0.000476079694018	1.251110265196735e-05	2.266518750562726e-07	-0.0014123308977043	1.7550556896000526e-06	3.080220473597516e-12	1.994678564610234e-06	0.0041390336756793	0.0001148426775595	1.318884058905825e-08	1.7131599768407298e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2062.677003353637	-0.3932041222960833	0.1546094817906332	4254636.420163939	2456.6983873953227	31.65237725949737	6035366.966630779	1001.8729861775464	2421.061455317144	2.233849329381883	4.990082826379887	5861538.570422367	2462.7934416549565	1899.5895035531785	1.016916	20.368448	0.1408781723473283	0.0766317327689479	0.0929371339	-0.063246592	-0.0084095722	0.0699876689	0.0181066533	0.0424510827	0.050967554	-0.0932706837	0.1203342855	-0.0550916748	-0.0098880002	-0.0013438629	-0.0949664542	-0.0537061975	-0.0059795424	0.0327823166	0.0986939988	0.0278551248	-0.0974152464	0.0497267546	0.0166357619	0.0107203841	0.0876872885	0.0113232831	-0.0583814127	0.0126308186	0.0033465371	-0.0936850176	-0.0652826784	0.0068611129	-0.0123034276	0.0779646207	-0.0618258014	-0.0853694203	0.0304771786	-0.017784426	0.0227815084	-0.0403077631	0.0686220185	-0.0188664847	-0.0851254701	0.12496145	-0.0168117399	-0.0561393194	-0.002243024	0.0690678011	-0.147556198	0.0783966767	0.0439622167	-0.0435185413	0.0071092263	0.0339655535	-0.0624874316	0.0214970059	-0.0038177561	-0.0412825906	0.067537467	0.0191138053	0.0920165483	0.0475466547	0.0198127398	0.0148478206	-0.0730060547	0.0032573989	0.0639591232	-0.0024197973	-0.0673357648	-0.0915420995	-0.0604042161	0.0072526474	-0.0384407679194964	-0.0227663955294162	0.0005183087654018	0.0014776926382405	0.0327466123329855	0.0082282127391693	0.0010723406192868	6.770348488102797e-05	0.3767958143675756	-0.0564366013997528	0.1419750857249244	0.0031850899775545	-0.0027582079685081	0.0007788957410214	7.60771119754158e-06	6.066785753812758e-07	-0.0016281156309376	-0.0002157847332332	4.656305109656641e-08	2.6507605077033394e-06	0.0040647748963542	-7.42587793250999e-05	5.5143663068538845e-09	1.65223949580313e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2063.2198574768327	0.5428541231958661	0.2946905990707525	4256876.180286721	2445.0484387765523	-11.649948618770395	5978261.867963656	135.72130281999023	2422.1146185601506	1.0531632430065656	1.1091528164201063	5866639.225442784	2462.2420970551643	1917.921026802063	1.021944	20.469151	0.1691305554289224	0.0982769581953373	0.134013993	0.0468104337	0.0112073574	0.0336863917	0.0441663998	0.0535621092	0.1161845549	0.0408734321	0.1210249429	-0.0437209534	-0.0153515076	-0.0073733368	-0.1100000185	0.0808185607	0.0596236735	-0.0408687491	0.093600898	-0.0090629998	-0.0159586151	0.0627484315	-0.0045051311	-0.0361302234	0.0527455291	0.07568904	-0.151685584	0.050178761	0.0154729285	-0.1222039791	0.0900806986	-0.017665298	0.0418716598	0.0410729557	-0.0361977978	-0.0236389162	-0.0526194557	-0.0997425923	0.0576150544	-0.0842320111	0.0222224339	0.0141367566	-0.1216225234	0.1179002869	0.0344389727	-0.0200999999	0.0152636125	0.0666509888	-0.0437620283	0.0442742172	0.0795625061	0.0360302423	-0.0594270447	-0.1261193348	-0.04657736	0.0656419986	0.0230438783	-0.007002561	0.0334988983	-0.0074469704	0.0107263879	0.0223256928	0.0104033938	-0.0577564269	-0.1020527456	-0.117722139	0.0630867301	-0.0048379081	-0.0697455783	-0.0911592051	-0.0557250359	0.0144598255	-0.0207017454885658	0.0177390224309306	0.000314672916805	0.0004285622662733	0.0369986626396752	0.0042520503066897	0.0013689010371244	1.8079931810619988e-05	0.4563472515868128	0.0795514372192371	0.2082528140308377	0.0063284311636462	-0.0037718512415448	-0.0010136432730366	1.4226861788343048e-05	1.0274726849725536e-06	-0.0017001827929632	-7.206716202560006e-05	5.193675842424092e-09	2.890621529488148e-06	0.0043308253707332	0.0002660504743789	7.078285491729092e-08	1.875604839178636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2059.5847533963884	-3.6351040804443073	13.213981675662852	4241889.356422862	2440.0118081086603	-5.036630667892041	5953657.623709694	25.367648484750628	2422.374863759288	0.2602451991374437	0.0677275636740877	5867899.980572829	2461.659149472076	1897.6412063545647	1.047562	20.982269	0.1311615889880402	0.0615351954848378	0.1051067826	0.0128438121	0.0247226274	-0.1114985125	-0.007705398	0.06009942	0.0485640625	-0.0615426919	-0.0216681745	0.0244559979	-0.0788270856	-0.0038835592	-0.0727798111	-0.0089912436	-0.0484782849	0.0840803032	0.1284976266	0.0453912834	0.0772515745	0.028036012	-0.0319122595	-0.0513446188	-0.0342884519	0.0474694664	-0.0521567035	0.0329810153	0.0047336615	-0.0676846534	-0.0383343484	0.0475671453	-0.0521298303	0.0963140758	-0.1003221613	0.0692844791	-0.0467704042	-0.0983049727	0.0064218151	-0.067888065	0.0108660235	0.0077458715	-0.0890109457	0.119873643	0.0115502413	-0.0712811089	0.0002715428	0.0252075307	-0.1129195427	-0.0529370694	0.0831680089	0.0013831832	-0.04060377	0.1078552755	0.0046225554	0.0411959827	-0.0369343129	-0.0262682452	0.0939464877	0.0133653142	0.0502901569	0.0480969777	0.0142556903	-0.0472270078	-0.1203434216	0.0090335707	0.062203345	-0.0072526474	-0.0720460343	-0.0905222337	-0.0508032066	0.0215763502	-0.0212289515712456	-0.0005272060826797	2.779462536145794e-07	0.0004506683848142	0.0243081309646271	-0.0126905316750481	0.0005908852309934	0.0001610495941953	0.4157453391283354	-0.0406019124584773	0.1728441870069346	0.0016485152952858	-0.0030079668272328	0.0007638844143119	9.047864433732957e-06	5.835193984287871e-07	-0.0012859671713245	0.0004142156216387	1.715745812095347e-07	1.6537115657243358e-06	0.0039620866312472	-0.0003687387394859	1.35968257997724e-07	1.569813047350779e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2059.1396665272327	-0.4450868691556024	0.1981023210947363	4240056.166265884	2444.839124891493	4.827316782832895	5977238.346600202	23.302987321820133	2423.304598380136	0.929734620848194	0.8644064652037351	5872405.176530314	2465.873541669353	1893.2355351130168	1.011046	20.25087	0.068117121260652	0.0327104266174319	0.079705317	-0.0833902695	-0.0145117023	0.0526392952	-0.0101011013	0.071724042	0.016747754	-0.0141327102	0.1147019102	0.0294955061	-0.0060514265	-0.0280059384	-0.0540585587	-0.014053834	0.0706743156	-0.0795010303	0.0900810362	0.0264610898	-0.0523660564	0.0151953595	-0.0071803686	0.0327501953	0.0460873319	0.0174161312	-0.0425910915	-0.1091830301	0.0283722221	-0.0577648231	0.024044631	-0.0586418536	0.0674049074	0.0542384917	-0.0630277361	-0.0837756213	0.0476695652	0.0534636866	-0.0205396347	-0.0739744479	0.0412940451	-0.1004481609	-0.0824090114	0.1162304623	-0.0250463307	-0.0623686383	-0.0281006244	0.080633059	-0.1319546814	0.0392338436	0.0415276734	0.0061275155	0.0438312109	-0.0785227135	-0.0705693846	0.0320385685	-0.0009229066	-0.0257983453	0.0301633917	0.0077200795	0.1011669343	0.0072623842	0.0621420693	-0.0252082574	-0.0298040351	-0.0514842147	0.0613091217	-0.0096623322	-0.074233526	-0.0896329605	-0.04566016	0.0285576056	-0.0209112642917688	0.0003176872794767	1.0092520754137034e-07	0.0004372809742802	0.0495697106698429	0.0252615797052157	0.0024571562158919	0.0006381474092029	0.4162141461660198	0.0004688070376844	0.1732342154687089	2.1978003858244747e-07	-0.003353321422119	-0.0003453545948862	1.1244764560042194e-05	1.1926979620901142e-07	-0.0015170983403622	-0.0002311311690376	5.3421617300733834e-08	2.3015873743297413e-06	0.0042269818120888	0.0002648951808415	7.016945683310383e-08	1.7867375239729517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2062.379492305812	3.239825778579416	10.496471075547715	4253409.170283579	2440.2185521343954	-4.6205727570977615	5954666.582180885	21.349692603634008	2419.9634961961865	-3.3411021839497157	11.162963803593556	5856223.322922071	2460.0606635736817	1897.683917808533	0.977785	19.584661	0.1284830103340679	0.0516494641082924	0.0798882178	0.029816507	0.0120135787	0.0359903209	0.0042069857	0.0556971159	0.0704867623	0.0296751342	0.1114369859	-0.0379938272	0.0557908644	0.0223819463	-0.0538942365	0.0463552146	-0.0060690263	0.0769488932	0.0603888142	0.0273374808	-0.0526924175	-0.0001217765	-0.0327919639	-0.0361554609	0.0382308077	0.0051366642	-0.0510865712	0.0157392973	-0.0202323151	-0.0641351957	0.0180675184	0.0423914845	-0.0611428775	0.0577115527	0.0004078846	-0.0323704938	-0.0967573988	-0.0834763348	0.0293370879	0.0345453127	0.0299840402	-0.0104352642	-0.064946121	0.1131342191	0.0305490607	-0.0272227723	-0.0042103464	0.0551794375	-0.05374255	0.0637136068	0.0425464866	0.0015890839	-0.1366652015	0.0041577925	-0.0108560962	0.0145387388	0.0217242036	-0.0172552961	0.0329888391	-0.0343015248	0.0045695086	-0.0172137317	0.0174314034	-0.1084136803	-0.1002759591	-0.0433024689	0.0604042161	-0.0120652831	-0.0763046233	-0.0884938642	-0.0403182907	0.0353598238	0.0014975276708355	0.0224087919626043	0.0005021539572232	2.2425891249179977e-06	0.0319362005767942	-0.0176335100930487	0.0010199209072812	0.0003109406782016	0.3831337435814248	-0.0330804025845949	0.1467914654707169	0.0010943130351588	-0.003535224730377	-0.000181903308258	1.2497813894269134e-05	3.3088813555204986e-08	-0.0009248893774844	0.0005922089628778	3.507114557127995e-07	8.554203605834809e-07	0.0038938879693482	-0.0003330938427406	1.1095150807169957e-07	1.516236351783465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2061.55227084041	-0.82722146540209	0.6842953528219812	4249997.765407251	2455.452023973652	15.233471839256708	6029244.642036305	232.0586642774272	2420.7313220470937	0.7678258509072293	0.5895565373214108	5859940.13353987	2460.8741778718886	1897.533519066705	0.963845	19.305462	0.0664151567509192	0.0353590888120512	0.0460193866	0.047377385	0.0089524379	-0.0622006104	-0.0103586364	-0.0228608225	0.0883793852	-0.0406847163	-0.0303829804	0.0632400687	-0.0514702971	0.0008699837	-0.0103150321	-0.0857685984	0.0331223432	-0.0427786424	0.0900812007	0.0049125808	0.043829008	-0.0675874899	0.0468373611	-0.078073316	0.0091933021	0.0302706072	-0.060223991	0.0094415193	-0.0011190182	-0.0116536523	-0.0501869667	-0.0852625797	0.0411560333	0.0287081802	-0.0827442795	0.0370023875	-0.0687302881	0.0199574724	0.0600578607	-0.0775948	0.0098393043	-0.0082212437	-0.0394112335	0.1066046574	-0.0168206706	-0.0375415985	-0.0489977813	0.0640023092	-0.0497617076	-0.0861328447	0.110820992	-0.0566750612	0.0473983663	-0.0032007182	-0.0056711257	0.0295990754	0.0168789154	0.0073054838	0.0079588224	-0.0748713843	0.0491764683	-0.0141414041	0.0197280364	0.005903498	-0.0021238943	-0.0139136477	0.059488786	-0.0144598255	-0.078256079	-0.0871081196	-0.0348008596	0.0419403596	-0.0026957002906016	-0.0041932279614371	1.758316073657794e-05	7.266800056749552e-06	0.0239425519647653	-0.0079936486120289	0.0005732457945854	6.38984181325916e-05	0.3567036503095266	-0.0264300932718982	0.127237494144141	0.0006985498303612	-0.0035760292585208	-4.080452814379972e-05	1.278798525779682e-05	1.665009517038143e-09	-0.0008676493839452	5.7239993539199966e-05	3.276416860367654e-09	7.528154534604852e-07	0.0034359687529201	-0.0004579192164281	2.0969000877412516e-07	1.1805881271043307e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
