global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
1966.2450450936988	8.259754031436842	3866119.577355521	68.22353665983715	3031.1935941808365	-29.929046750536145	895.7478393957782	9188134.605402935	2248.056644500248	-13.21811849604228	174.71865657541505	5053758.676881714	2434.454295217255	1909.8571303795125	1.808629	46.207912	0.4016271828086779	0.2224063144861335	-0.0144952045	-0.0437368281	0.0731441493	-0.0259136557	-0.0531693738	0.020468151	-0.0069313553	0.0961767107	-0.0238942687	-0.0171277352	-0.0135309564	0.0672090411	0.2000148364	0.1043485315	-0.1407791292	-0.2123104092	0.1506590362	-0.0035213101	0.1243649847	0.1154600151	-0.1824048015	0.0175594336	0.0973679039	-0.0243932427	0.0025731684	-0.0330663759	0.0564405704	0.2294632195	-0.0505821797	-0.0181011853	0.177945537	-0.0530076532	0.1906899881	0.0197566897	-0.0882376851	0.0386074546	0.0310107367	0.081390206	0.0115695657	0.0046975651	-0.0402340182	-0.0743074812	0.0581892831	0.1468994214	-0.0844718902	0.0408050789	0.0805117567	0.1445927359	0.0072990494	-0.0256905068	0.1026020513	0.0972042569	-0.0475913079	-0.3018671287	-0.106420559	-0.0354474168	0.0491296852	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.040064366082376	-0.0306740933114895	0.0016051534295826	0.0009409000004819	-0.0490222855582516	-0.0632615859705936	0.0040020282595148	0.0024031844813547	-0.0326367235801612	-0.1922164201392319	0.0369471521711417	0.0010651557260478	-0.0009370161309471	-0.0008408313702321	8.779992296550728e-07	7.069973931664882e-07	-0.0002634415633024	0.0006635912963226	4.403534085552413e-07	6.940145727521243e-08	-0.0001251232811505	-0.0008050790011924	6.481521981609524e-07	1.565583548586707e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1968.6720967335127	2.427051639813953	3875669.824457125	5.8905796623236	3030.3214427274816	-0.8721514533549453	0.7606481575891433	9182848.046253966	2261.1630571960773	13.106412695829476	171.7780537534001	5112858.37122831	2442.176741282145	1915.3397241182608	1.219907	31.166889	0.2186448218151372	0.10558585927337	0.1005198201	-0.0849959834	-0.0256145887	-0.0337078398	-0.0493789269	-0.0051582035	0.0638940053	-0.0781126951	0.0021230029	-0.161987609	-0.0640819695	-0.0721320109	0.0354065577	0.0068911584	0.0405238208	0.0043389093	0.0950495489	0.0022752297	-0.0457984752	0.1493305764	0.0450699083	0.0943044498	0.0775077133	-0.0905233313	0.1258916767	0.0813275221	-0.0447309933	-0.0307834647	-0.0356366741	-0.1266238301	-0.0373448158	-0.1070632082	0.0993494901	-0.0690718656	-0.0529896136	0.0949334074	-0.030284517	-0.1015073045	0.0010040716	0.106331684	-0.0302131527	0.0014489214	-0.0953597152	0.0807417738	-0.0685738532	-0.0870955351	-0.0249670228	0.0570908133	-0.0040148926	-0.0755445767	0.0953769251	0.0725590248	-0.1084407472	-0.1729906394	-0.0692162139	-0.0399142693	-0.1037000087	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	0.0587084153779358	0.0186440492955598	0.0034466780361882	0.0003476005741352	0.0005742817036917	0.0495965672619433	0.0024598194841684	3.297994751950415e-07	0.0546155982266967	0.0872523218068579	0.0076129676606874	0.0029828635696599	-0.0016720208969932	-0.0007350047660461	2.795653879981945e-06	5.402320061104821e-07	-0.0007219547766887	-0.0004585132133863	2.102343668498307e-07	5.212186995836307e-07	-5.560359156737667e-05	6.951968958312333e-05	4.832987239733827e-09	3.091759395191642e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1958.087911155353	-10.584185578159804	3834108.267812733	112.02498435292598	3062.104408413756	31.782965686274565	1010.1569078149064	9376483.40802696	2249.854793488033	-11.308263708044253	127.87682809067071	5061846.59178108	2442.235004142479	1944.1066198171925	1.291583	32.998108	0.1589421880097815	0.0768875079361713	-0.0391066623	-0.0230840268	0.0220350716	-0.0339651687	-0.0727469798	0.0849691908	-0.0533526471	0.1210776193	-0.0508125916	-0.0694440184	-0.0150072105	0.0978002562	0.0717709493	-0.0648709213	0.0053544632	0.0390556928	-0.0647463624	-0.1853687607	-0.033449487	0.1527271536	-0.0146604922	-0.0824373431	-0.0325909217	-0.0687862467	0.0007824239	-0.1045711049	0.0329983858	0.0045522793	0.0496106251	-0.0522932891	-0.0518007682	-0.050279793	0.029047987	-0.0271647575	-0.0645683336	-0.0403441808	-0.0032346793	0.0963962274	0.03954951	0.0531460686	-0.0613378329	-0.0254660784	-0.0277191722	0.0958621818	-0.1179571791	-0.0536764499	-0.017005351	0.0713565517	-0.0164759009	-0.0013259525	0.2873709874	0.0849514941	-0.0956027127	0.0150261076	-0.012166677	0.0805009958	0.0385175773	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.0352038417620832	-0.0235045736158526	0.0012393104748097	0.000552464980863	-0.0025319964926211	-0.0031062781963128	9.6489642328883e-06	6.411006238645553e-06	0.0165579809684217	-0.038057617258275	0.0014483822313773	0.0002741667337506	-0.0004520901028254	0.0012199307941678	2.0438546107268077e-07	1.4882311425588792e-06	-0.0004249036612125	0.0002970511154762	8.823936520565474e-08	1.8054312131178694e-07	-0.0004240960607102	-0.0003684924691428	1.357866998149746e-07	1.7985746870990967e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1940.058458602722	-18.0294525526308	3763826.82279597	325.0611593475653	3035.211608647365	-26.892799766390908	723.2226792751949	9212509.509267729	2240.818660837002	-9.03613265103104	81.65169328702923	5021268.270755335	2431.53346407855	1905.0314623278712	1.24457	31.796997	0.0512381944031991	0.0268740111796656	-0.0134512306	-0.1068413407	0.0533776609	-0.055135804	0.0494179031	0.0489351306	-0.0349713714	-0.0956817571	0.0266522872	-0.0174280214	0.0696626967	-0.1119736951	-0.0058479819	-0.0606092656	0.0848964179	0.0827815476	-0.0166945056	-0.0159955197	-0.0908668398	-0.0638790013	-0.0597497068	-0.0304929401	0.0514180741	-0.030919913	-0.0567689823	0.07639049	-0.0870767998	-0.0411441454	0.1063241157	0.006729967	-0.1262685371	-0.0098882914	-0.099760859	-0.0284484404	-0.0820004321	0.0124519824	-0.045844332	-0.0665850072	-0.013303656	-0.0663017552	-0.0959313923	0.0109358966	-0.1600059592	-0.0120540441	-0.049675793	0.0465930028	-0.0246668332	-0.0480497732	-0.0861612364	-0.0650904863	0.1642106061	0.037809467	-0.042112902	-0.1089007606	-0.0311616008	0.0245828198	-0.0069319198	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0395923114065652	0.004388469644482	0.0015675511225144	1.9258665820539983e-05	-0.0026655959011492	-0.0001335994085281	1.7848801959058192e-08	7.1054015082234165e-06	0.0251312240276107	0.0085732430591889	7.350049655193234e-05	0.0006315784211259	-0.0008780366905423	-0.0004259465877169	7.709484299384747e-07	1.814304955876708e-07	-0.0004889334230406	-6.402976182810007e-05	4.0998103997632215e-09	2.390558921661984e-07	-0.0001512147644352	0.0002728812962749	7.446420185672431e-08	2.2865904983193027e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1943.2060850434875	3.147626440765407	3776049.888950038	9.907552210605504	2989.5872185202206	-45.62439012714458	2081.5849744738875	8937631.737139469	2242.926294235956	2.1076333989540217	4.442118544386482	5030718.361375039	2428.946444005142	1880.247621237757	1.127943	28.817339	0.0520840240578838	0.0330674670759474	-0.0644182752	-0.004145694	0.0430040831	0.046264773	-0.1323498065	-0.0394474732	-0.020204867	-0.0673423953	0.0360310257	0.0010503326	-0.0490972476	0.075135426	-0.0459929358	-0.0704251514	-0.0349202526	-0.0190635565	-0.1854345301	0.0101151186	-0.028003809	0.0162665887	-0.0730175296	-0.0117725363	-0.0381261967	-0.0045994247	0.0107675047	-0.0461398843	0.0914946896	-0.0407584068	-0.0420749807	-0.0267634174	0.0475389522	0.038032206	-0.1408229775	0.0127099366	-0.0617006842	-0.0425363185	0.0423724023	0.0452874428	0.073448695	0.0283404209	0.0423939187	-0.1042786651	-0.0863860228	0.1118573045	0.0379218476	-0.000631246	0.0511443731	0.0249396429	-0.0010624804	0.0253481813	0.0503010894	-0.0074654359	0.0672089808	-0.0789551907	-0.0084826016	0.0918537083	0.0418409898	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0252358421396081	-0.0143564692669571	0.0006368477284952	0.000206108209813	-0.0023910559337139	0.0002745399674353	7.537219371937565e-08	5.717148478148451e-06	0.0252002348677464	6.901084013570188e-05	4.7624960562354025e-09	0.0006350518373895	-0.0011059994042649	-0.0002279627137226	1.223234682234314e-06	5.196699884777211e-08	2.568018876214495e-06	0.0004915014419168	2.415736674063078e-07	6.594720948593958e-12	-0.0001229988404075	2.8215924027700004e-05	7.961383687369383e-10	1.5128714741589658e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1951.785106594836	8.579021551348433	3809465.1023254152	73.59961077850087	3113.86554553462	124.27832701439957	15445.102565498037	9696158.635667618	2241.4457353864395	-1.4805588495164557	2.1920545068814907	5024078.984682057	2457.178917920148	1907.8708868861515	1.636589	41.812542	0.4800943912205812	0.2481213839734502	-0.1088190986	-0.1788729059	0.0267192429	-0.2449011975	-0.0285283896	0.2375862461	-0.013769445	0.056186572	-0.0154769386	-0.0467118157	0.0767815074	-0.0439394319	0.188825315	-0.2332398512	0.0286835917	0.0376888499	0.0312591989	0.009786123	0.0504892288	-0.099914639	-0.0646325856	-0.0043134353	0.033341123	-0.1643534576	-0.1931284166	0.0312697339	0.1157104724	0.1509591529	0.1713228949	-0.0249100018	-0.1276574703	0.0973298855	-0.0048804277	0.0880461557	-0.2274468533	0.1618789916	0.0705133589	0.0862653108	0.1374100395	-0.1994141387	-0.1203127343	-0.0952547071	0.0804148046	-0.1079023389	0.0757504496	-0.1054311613	-0.0035802224	0.0622903362	-0.0220090076	-0.1049769362	0.0831053401	-0.0274225382	0.0331358737	-0.0977185825	-0.1607866369	-0.0311018576	-0.2829621876	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0223948332093044	-0.0476306753489125	0.0005015285544725	0.0022686812341935	-0.0682971237151832	-0.0659060677814693	0.0043436097704156	0.004664497107767	-0.1927452359175987	-0.2179454707853451	0.0475002282358457	0.0371507259689307	-0.0001542745909288	0.0009517248133361	2.3800649406248585e-08	9.057801203196344e-07	0.0015439687589924	0.0015414007401161	2.3759162416307244e-06	2.383839528744532e-06	0.0003561191522373	0.0004791179926447	2.295540508759826e-07	1.2682085059021325e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1948.4785407923591	-3.3065658024768254	3796568.623928321	10.933377406109212	2985.8205966126684	-128.0449489219518	16395.508944425244	8915124.63515643	2238.9504643193	-2.4952710671395835	6.226377698503915	5012899.181675609	2431.953274573809	1890.8291720888656	1.373812	35.098961	0.1850420473249598	0.1002608944347746	-0.1318597885	0.0123867518	-0.0110048134	-0.0912369043	-0.0577218029	-0.0420483302	-0.0236380809	-0.0423308774	0.0171210848	0.0076772467	-0.1031589237	-0.0130940658	0.011278499	-0.2305680626	-0.0595885253	-0.032090661	-0.1905916356	0.0228984561	0.0724928097	-0.1553035666	-0.0771458824	-0.0400658801	-0.0388989482	-0.0328264773	-0.0503114634	0.0613672909	0.2134375769	-0.0038084564	0.0047007215	-0.0944797156	-0.0283899118	0.1679330202	-0.1635236361	0.1414550088	-0.1231163051	0.0934369596	0.1471002215	0.0432836525	0.0980866742	-0.0909153374	0.1093411935	-0.1377682028	-0.0008819977	-0.0160162092	0.0967397795	-0.0345348235	0.0615215949	0.1153113642	0.0237958257	-0.148610732	0.0456099102	-0.1250842002	0.1692947218	0.006605205	-0.0467354774	0.1252076399	-0.0354951459	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.0225427037881615	-0.000147870578857	0.0005081734940807	2.1865708091533532e-08	-0.055197969734607	0.0130991539805762	0.0001715878350068	0.0030468158628225	-0.1332160480193422	0.0595291878982565	0.0035437242118259	0.0177465154498916	-0.0017381638911837	-0.0015838893002549	3.0212137126148614e-06	2.5087053154619566e-06	0.0008836903927245	-0.0006602783662678	4.35967520961407e-07	7.80908710193581e-07	0.0003572681830599	1.1490308226000457e-06	1.3202718312849373e-12	1.2764055462692225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1947.253805965704	-1.2247348266550944	3791797.38484792	1.499975395621884	3003.468564979703	17.647968367034537	311.4507874838516	9020823.420821236	2234.788079801691	-4.162384517609098	17.325444872431923	4994277.761623729	2413.741931821093	1915.5765417893303	1.281015	32.72813	0.2216634957022676	0.1069684327671967	-0.0765205874	-0.094728765	0.0594116218	-0.0953279264	0.0823033282	-0.0577983515	0.0088618692	-0.0038771392	-0.153845436	0.0398367343	0.1203619101	0.0310370771	0.0398095163	-0.0880992068	0.0769473482	0.0057486964	0.0226023524	-0.0479563306	-0.0119987088	-0.152552721	0.0143363348	-0.0030662023	-0.1535042538	0.0558247745	-0.0394990107	-0.0616375319	-0.0832985852	0.0417252108	0.0552931967	-0.141540189	-0.1123096688	0.2113894417	-0.0205844972	0.059124066	-0.1159296561	0.0361179525	0.0136695001	0.1017658992	-0.0069586858	-0.1111131929	-0.0962793032	0.035421955	0.0428261773	-0.0978308673	0.0328239739	0.0597607022	0.0701684119	-0.0559205497	0.0712853937	-0.0210526242	0.0727410056	-0.0912166754	0.1352700073	-0.0649604157	0.0203898524	-0.0470087035	0.0893686023	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0059754705594343	0.0285181743475958	3.5706248406666066e-05	0.0008132862681198	-0.0397827630905283	0.0154152066440787	0.0002376285958796	0.0015826682391171	-0.0542529569335741	0.0789630910857681	0.0062351697538193	0.0029433833360362	-0.0012801019193162	0.0004580619718674	1.6386609238370192e-06	2.0982077007114235e-07	0.0001732551160318	-0.0007104352766926	5.047182823694332e-07	3.001733523119248e-08	0.0011641114069962	0.0008068432239363	6.509959880119223e-07	1.3551553678986725e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1945.586441553347	-1.667364412357074	3785306.601556215	2.7801040835948503	2994.556375421262	-8.912189558440787	79.42712272558099	8967367.885576127	2244.9538023610594	10.165722559368533	103.3419151540543	5039817.574735379	2424.45498567746	1881.046852283832	1.129047	28.84556	0.1554760603708444	0.0757689298279715	-0.0686567579	-0.0142682164	0.0472923464	0.0445826158	-0.1394328329	-0.0413905297	0.0198117051	-0.110741198	-0.0020326071	-0.0408297418	-0.0504871915	-0.0773271713	-0.1114537647	-0.103762486	0.030867078	-0.0140985183	-0.1361985869	0.0618428099	-0.0182929485	-0.0526586485	-0.0639124666	0.0595554157	-0.0644617011	-0.00654284	0.0415961225	0.0922403462	-0.0041181236	-0.1423612409	-0.0148723713	-0.1375883878	0.0061127119	0.0834946269	-0.1191244731	0.0306429196	-0.105374885	0.0043638798	0.0471451987	-0.0792393513	0.0529629198	-0.015949767	0.0551496984	-0.0571873229	-0.0434425418	0.0321996786	0.1101397407	-0.046041132	0.0809873866	0.0059147812	-0.0556181791	-0.0001368588	0.0537882066	-0.0602600809	0.0422044604	0.0012284539	0.0618126948	0.0514980981	0.0165634683	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0244529693634234	0.0184774988039891	0.0005979477106885	0.0003414179620514	-0.020280279407018	0.0195024836835102	0.0003803468698255	0.0004112897328267	-0.0061210160985041	0.04813194083507	0.0023166837285506	3.7466838078146354e-05	-0.0010589716708754	0.0002211302484408	1.121420999716637e-06	4.889858677548992e-08	-0.0001846885013976	-0.0003579436174294	1.281236332584447e-07	3.4109842548491296e-08	0.0003559025319009	-0.0008082088750953	6.532015857828101e-07	1.2666661221347118e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1949.0732249326288	3.48678337928186	3798886.4361492777	12.157658334036228	3011.478488099341	16.922112678078975	286.3578974896012	9069002.684285091	2229.466822548518	-15.486979812541447	239.8465437140664	4970522.312844585	2410.464316615352	1912.233365349808	1.15065	29.397469	0.073095733006184	0.0449529257926666	-0.0506129166	0.0276035796	0.1022947977	-0.0625665685	0.0758725142	-0.0468680968	0.0276056093	0.050716985	-0.0518230168	0.0959030196	0.0479375649	0.0955422817	0.0786452173	-0.0556900312	0.0646188451	-0.0042815028	-0.0047944784	-0.0275078376	-0.007640371	-0.0803050766	-0.0324621905	-0.0364344847	-0.0744721409	0.0889118877	-0.0261376026	-0.1135940109	-2.90703e-05	0.063562074	0.0734527961	-0.0731491414	-0.0485904878	0.0672915363	-0.0141078921	0.0303421448	-0.0432560541	-0.0742579614	0.0287967302	0.1102886458	-0.0315514317	-0.0143157751	-0.0368287557	0.0119319624	0.0455247711	-0.0144798844	0.0676542345	0.0676843574	-0.0053722846	-0.0556911078	-0.0357276796	-0.0031723589	0.0728257159	-0.0301024554	0.1094769359	0.0323673121	-0.0408869457	-0.1226803627	0.0248778832	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0244750495815679	2.2080218144499703e-05	0.0005990280520202	4.875360333086939e-10	-0.016500632803357	0.003779646603661	1.4285728448566136e-05	0.0002722708829112	0.0310636875374044	0.0371847036359085	0.0013827021844903	0.0009649526834214	-0.0016469543158564	-0.000587982644981	2.7124585185180224e-06	3.457235907988526e-07	-0.0002387929050569	-5.410440365929999e-05	2.927286495328474e-09	5.7022051505513656e-08	0.0003558035295718	-9.900232910000717e-08	9.801461167226127e-15	1.265961516557508e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1942.806871234515	-6.2663536981137895	3774498.538916045	39.26718866986437	3017.8557832605698	6.377295161228631	40.66989357343011	9107453.528559268	2241.1938608966807	11.72703834816275	137.52342841927972	5022949.92212097	2426.246386869454	1887.6199330600568	1.090736	27.866751	0.0447000580522784	0.0278652210783486	-0.0326267302	-0.0819994708	0.0268988524	-0.0152801909	-0.0040509068	0.0243305688	-0.0623246738	-0.1104574667	0.0262599794	-0.0198197394	0.0468525684	-0.119061825	-0.0516740628	-0.0813817298	0.0791551079	-0.0201472429	-0.0540413258	0.0494620594	-0.0154051416	-0.0316388877	-0.039521649	0.0454910588	-0.0522937791	-0.0148675259	-0.0396531428	0.0903403803	-0.0752109574	-0.0843411845	0.062514149	-0.0808517253	-0.0049597654	-0.0126728829	-0.0271268364	-0.0085818633	-0.0963636191	0.0246288713	-0.0345100346	-0.1036544869	-0.0084858037	-0.0271653068	-0.0157381727	-0.0174397724	-0.106732682	-0.0208756738	0.0677694745	0.011728159	0.0120228619	-0.0437121329	-0.0353970987	-0.0043260013	0.0561367028	-0.0143375136	0.0074040628	-0.0392308455	0.0412265311	0.0343324502	0.0087498372	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0242829039690093	-0.0001921456125585	0.0005896594251681	3.6919936425519166e-08	-0.0164511213771305	4.951142622650062e-05	2.4513813269822133e-09	0.000270639394565	0.0438069701254377	0.0127432825880333	0.0001623912511184	0.0019190506315709	-0.0014293841909842	0.0002175701248722	2.043139165435556e-06	4.7336759236904734e-08	-0.000654754223885	-0.000415961318828	1.730238187612122e-07	4.287030936952487e-07	0.0003550326047629	-7.709248089000139e-07	5.943250609775229e-13	1.2604815044472957e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1952.1126947351213	9.305823500606266	3810743.972946017	86.59835102443586	2998.720414943321	-19.135368317248776	366.1623206367682	8992324.126997843	2233.650004230479	-7.543856666201464	56.909773400192265	4989192.34139882	2413.8356969385973	1906.6279389257456	1.198962	30.631783	0.0712460710155963	0.0357019826315419	-0.0368810533	0.083419139	0.123423719	-0.0545080316	-0.0029145172	-0.0783669938	0.0739331033	0.0450388833	-0.0377666613	0.0523881724	-0.0347584966	0.0948929291	0.0697781061	-0.0323489559	0.0163653161	-0.0053373595	-0.0796910968	-0.0604101013	-0.0405204867	0.0214424198	0.0336887458	0.0455486159	-0.031365899	0.0623775433	0.0342432612	-0.0766839474	0.0766146906	0.0730087535	-0.014746876	-0.0815522558	-0.0027431205	0.0754248926	-0.0094382352	0.0152183837	-0.034972015	-0.0699193352	0.0823371428	0.0799479344	0.0265520765	0.0363395462	0.0270696168	0.0156696693	0.0411077518	0.0719660281	0.0792900666	-0.0041857504	0.0432796002	-0.0586829319	-0.0030796889	0.0192137891	0.0447365741	-0.0575069504	0.0749414395	0.0763689907	0.0179158728	-0.1136846818	0.0207701954	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0205801369102118	-0.0037027670587975	0.000423542035243	1.3710483891715894e-05	-0.0163339825509325	0.0001171388261979	1.3721504603044825e-08	0.0002667989859741	0.0670541589241935	0.0232471887987558	0.0005404317870449	0.0044962602290309	-0.0016629305687799	-0.0002335463777957	2.765338076582642e-06	5.4543910581491916e-08	-0.0002389904901034	0.0004157637337815	1.7285948232801716e-07	5.7116454359863336e-08	0.0005893020198225	0.0002342694150595	5.4882158832367126e-08	3.472768705668781e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1944.2408655021488	-7.871829232972459	3780072.5430885446	61.965695473079776	3031.284010225184	32.563595281862945	1060.387737680967	9188682.750646872	2235.27340843564	1.6234042051605684	2.6354412133330167	4996447.210459483	2420.1663041762363	1909.4112409596733	1.225217	31.302555	0.1016216236217423	0.0515367913887084	0.0138650251	-0.054115994	0.0446023243	-0.0062420698	0.0744156265	0.0406503352	-0.0732096405	-0.0350152663	-0.0513972227	0.0233822348	0.0945247374	-0.0776607784	-0.0075734754	0.0089503874	0.1171693713	0.0320694195	-0.0109318857	0.0230239543	0.0694391979	0.0577854112	0.0483357679	-0.0242220643	-0.0253491425	0.0153818299	-0.0520713812	0.037599117	-0.1267343061	-0.0225507586	0.0932715485	-0.0143126986	-0.0183853554	-0.0327980464	0.0361100003	-0.0523268886	-0.0558228064	-0.0116624275	-0.0190481378	-0.0639503334	-0.0993108109	-0.0374815489	-0.0591186076	0.0366504399	-0.0384832547	-0.0760051837	0.1126763862	0.0556155837	0.0527383361	-0.0991773161	-0.0180193599	-0.0096692585	0.0555728817	0.0787351685	-0.1115990207	0.0416706349	0.0262170522	-0.0953507015	-0.0274027431	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.024435990420855	0.0038558535106432	0.0005971176278481	1.4867606295539497e-05	0.0118892573271836	0.0282232398781161	0.0007965512692176	0.0001413544397919	0.1071448527184415	0.040090693794248	0.0016072637289041	0.0114800194640565	-0.001777914845846	-0.000114984277066	3.160981199079606e-06	1.3221383972413634e-08	-0.0004788157919306	-0.0002398253018272	5.751617539650757e-08	2.2926456260212762e-07	0.0003550748699411	-0.0002342271498813	5.4862357741563816e-08	1.260781632636891e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
