global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
4445.213934750594	-6.070818004359353	19759926.92570085	36.85483124205368	5424.236554586476	1.11590365705797	29422342.200112164	1.245240971835352	5131.174865406412	2.630095328691823	6.917401438006548	26328955.499378517	5240.286196561877	4081.0713409468894	0.77552	15.319904	0.0601769048486048	0.0325680112942074	0.0288790471	0.0001138966	-0.1044945369	0.0017328659	-0.0906203006	0.0175374658	0.040958084	-0.0986803518	0.0995662826	-0.0161833803	-0.0816727923	-0.0275605564	-0.0711251945	0.0972148484	-0.036179098	-0.0004328003	-0.0037046079	-0.0279581271	-0.020008613	0.072124272	-0.043168554	0.0496040561	0.0319317847	-0.0113676577	-0.0807814561	0.0109810238	-0.1010554833	-0.0445680827	-0.0604861131	0.0368726032	0.0104902765	-0.0096380311	-0.0060119603	0.0777640082	-0.0991754522	0.0134255183	-0.0665911136	-0.0857715596	0.0419489403	-0.0680377776	0.0418152172	-0.0090533645	-0.015046057	-0.0292143341	-0.0022542486	-0.0962673722	-0.0514572515	0.0574588356	-0.0582252084	-0.0450598837	-0.0280675701	-0.0229498478	0.0467929111	0.1022283123	-0.0581439918	-0.0320077221	-0.0003108452	0.0632159704	0.0319033233	0.0046339073	0.0437290589	0.0853304226	0.0678225101	-0.1076022043	-0.005771648	-0.0797574157	-0.1009037966	-0.0682580666	-0.0036299763	0.0087728343	-0.0130868426	-0.0018611727	-0.0406157539	-0.0409803652	0.0750460007	-0.0269268949	-0.0711083401	0.0165099396	0.0705351801	0.0354534953	0.0919458033	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0277908127244899	3.727178651050101e-05	1.3891860696843643e-09	0.0007723292718876	-0.0328195653176521	-0.0115104428485324	0.0010771238676396	0.0001324902945693	0.0366530451164948	0.014187682726174	0.0013434457163118	0.0002012903411385	-0.0027000013788194	-0.000510971991023	7.290007445626661e-06	2.610923756100089e-07	-0.0004490019880991	7.688879114039994e-05	2.0160278531694443e-07	5.911886203032043e-09	8.938474166584037e-07	0.0001009693675843	1.0194813190385286e-08	7.989632042669018e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4457.590427618116	12.376492867522757	19870112.420392662	153.17757569984167	5458.877911166487	34.641356580011234	29799348.04902139	1200.0235857034877	5135.481718969263	4.306853562850847	18.548987611841035	26373172.485867497	5244.690033828927	4129.117850412118	0.918041	18.135321	0.1208739439646793	0.0743930836592752	0.1077086079	0.0053397435	-0.1294258613	-0.0162076698	-0.0612020178	0.0083401886	0.106965158	-0.1856134947	0.0361425482	0.003240098	-0.0196483587	-0.021998937	-0.0833232076	-0.034169106	-0.1735973465	-0.0405643974	0.0360840418	0.002787707	-0.0346356675	0.0723255027	0.0014641621	0.0401569195	0.0641576312	0.1166273718	-0.0180078783	0.204336525	0.0019375268	0.0954825479	-0.0201001241	0.0382986799	0.0400477947	0.1332563657	0.0343030368	-0.1245686187	0.0102277036	-0.0373595165	-0.0791725445	-0.1095545411	-0.0493743857	0.0922703911	0.1416752028	0.05982659	-0.0184687837	0.0165591153	0.0112311366	-0.0592968993	-0.0236154304	0.1087102018	-0.0426239443	0.0092587795	0.0739632627	-0.0149412783	0.1551079014	-0.0267930591	-0.0930955075	0.1118503475	-0.0164058576	0.106173467	0.0274868216	-0.0608524379	0.0705366557	0.1363202166	-0.0880156401	0.0776901689	0.0582559299	-0.0430087396	-0.0570869903	-0.0268976319	-0.0665176863	0.0258057028	0.0088468904	-0.022075399	-0.0455610082	-0.0147340641	0.1120992226	-0.1255459029	-0.0501560359	0.0184954754	0.1185350459	0.0362458746	0.0581466838	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.027768744197516	-2.2068526973898637e-05	4.870198827976914e-10	0.000771103154307	-0.0321068226335086	0.0007127426841435	0.0010308480596195	5.080021338000826e-07	0.0721398863366005	0.0354868412201056	0.0052041632006576	0.0012593158997809	-0.0039770105472196	-0.0012770091684002	1.581661289269594e-05	1.6307524161781703e-06	-3.400386233787245e-05	0.0004149981257612	1.1562626538929803e-09	1.7222344438533166e-07	1.932383924356778e-06	1.0385365076983745e-06	1.0785580778223357e-12	3.734107631112502e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4454.377215533502	-3.213212084614497	19841476.37826399	10.324731900712642	5451.913234105604	-6.964677060883332	29723357.912215825	48.50672656239449	5137.914812209899	2.4330932406355714	5.9199427176265065	26398168.61752588	5274.525502534386	4106.475321128766	1.034681	20.439463	0.1440198035031796	0.0989761321739779	0.0377802488	0.0031561027	-0.1024551989	0.0341790853	-0.0523304638	-0.0579330321	-0.0876692315	-0.0748803263	0.0972040086	-0.0305903749	-0.040975835	0.0365954857	0.0216810476	0.142693481	-0.0838333199	-0.0256936805	0.0228791062	0.0372451094	0.0200395513	0.0830340555	0.0607675137	-0.0082833191	0.0270103212	-0.0650851413	0.0965992886	0.0663558997	0.1081968453	-0.0675650967	-0.0459406766	0.0631453776	0.1226625656	0.0716280713	-0.0442842191	-0.0554306998	0.028233888	-0.0760962532	0.0709446289	-0.01507965	0.1178399401	-0.0709272187	0.0513484902	0.1348559113	0.0597221387	-0.063902021	-0.0853647691	-0.0555669832	-0.0009206222	0.0361845207	0.0372233037	0.0341318251	0.035824271	0.042482613	0.0133239125	0.0564788686	0.040132689	-0.0316450089	0.0305651665	0.0396715643	-0.0310316592	-0.0548840519	0.0627193304	0.0155086083	-0.0023635428	-0.0737246247	-0.017675142	-0.0883087039	-0.106243155	-0.0281903587	-0.0123321049	0.066146628	-0.0777422202	0.0370660824	-0.0203496012	-0.0278349029	0.0379317725	-0.0295787765	-0.0558669634	0.109208845	0.0861664382	-0.0064712035	0.0674832119	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.0277122812879326	-5.646290958340183e-05	3.1880601586234103e-09	0.0007679705341814	-0.0328788029539595	-0.0007719803204509	0.0010810156836852	5.959536151634749e-07	-0.0099490197773093	-0.0820889061139098	9.89829945292916e-05	0.0067385885069782	-0.0027700038634321	0.0012070066837874	7.672921403428762e-06	1.4568651347076974e-06	-1.9002757976727125e-05	1.5001104361145323e-05	3.611048107220664e-10	2.2503313205397322e-10	1.9736789604232058e-06	4.129503606642784e-08	1.7052800037275764e-15	3.895408638817226e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4438.261263226435	-16.115952307066436	19698163.040656317	259.72391876364	5404.645357960668	-47.26787614493605	29210191.4453258	2234.252115253015	5127.716144990015	-10.198667219883646	104.0128130619292	26293472.86359126	5248.714033102908	4082.97405318425	0.800544	15.814242	0.1117265980790519	0.0543277754290706	0.0401775116	0.0120118837	-0.1035678225	0.030598603	-0.0349558396	0.011306018	-0.0406397842	-0.027284829	0.0817292641	-0.0213522092	-0.1345409167	-0.048390384	-0.050364744	-0.0717097615	-0.0383447257	-0.0470160709	-0.0045731084	0.0142393092	0.0227066291	0.1349359799	0.0165254606	-0.0369051889	0.0268919153	0.0384448438	-0.0347659336	-0.0075166923	0.0715780407	-0.0657970961	0.1264531603	-0.0582558841	-0.0451407034	-0.1280573455	-0.0773600011	0.0198769255	-0.1223140759	-0.038621719	-0.0168800354	-0.0135599983	-0.0838089285	0.0325635356	-0.0200407003	0.0667575004	-0.0065664551	-0.0696100762	-0.0046871363	-0.0899555074	0.0017214263	0.0971099371	0.0315065744	-0.0064756512	0.0305055259	0.0259069078	0.041276032	0.0138084751	0.004352043	-0.0936119019	-0.024250568	0.0629488191	0.0234388922	0.0497456745	0.011025025	0.1354236739	0.0050476744	0.0431906249	0.0343946125	-0.0477751158	-0.0808636616	-0.0414113792	0.0089974443	0.0664924977	-0.1161519875	0.0123559648	-0.0066354137	0.0127353328	0.0321508957	-0.0086497254	-0.036545515	0.0059829056	0.0368892147	-0.014255417	0.0726311553	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.0352818196185324	0.0075695383305997	5.729791053841958e-05	0.0012448067955946	-0.0200466127703009	0.0128321901836585	0.0004018666835623	0.0001646651049095	0.0332562519997594	0.0432052717770687	0.0011059782970715	0.0018666955093303	-0.003128046432795	-0.0003580425693628	9.784674485721523e-06	1.2819448147598706e-07	-0.0004312033939755	-0.0004122006359987	1.859363669759903e-07	1.699093643177929e-07	-0.0001901750714324	-0.0001921487503928	3.6921142277523485e-08	3.616655779431845e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4435.482452276267	-2.7788109501680083	19673504.58445069	7.721790296773629	5400.638047211745	-4.007310748922464	29166891.31699109	16.05853943842952	5129.601225172712	1.8850801826965835	3.5535272951953845	26312808.729293384	5244.661375839599	4094.320204043142	0.78469	15.501056	0.1429766878521616	0.0684859248842619	0.0258952181	-0.0003867054	-0.0916590398	0.0484429658	-0.0263010785	0.0527822781	-0.0161360422	-0.1118379148	0.0579136648	-0.0494711983	-0.0670689839	-0.0096133336	0.1041340498	0.024625354	-0.0817765129	-0.0041176331	0.0694120682	-0.0209462137	0.0595737105	0.0987758477	0.0003084639	-0.0691567024	0.0068727312	-0.0266063582	0.0072277824	-0.0730337585	0.0230651088	-0.0120284753	0.0600930597	0.0049780109	0.0962332531	0.1104460147	0.0455341811	-0.0044069341	0.0206774779	0.06111488	-0.0256494607	0.0751096987	0.0579173347	0.029662403	0.122427723	0.0168486525	-0.0057706776	-0.0756353449	0.017321208	-0.0520776702	0.0688917569	0.063190447	-0.0057928405	0.0752181036	-0.0237883548	0.1258667235	-0.0293656571	0.0112594346	0.0721810509	-0.0323273765	0.0245632309	0.0454895379	0.0122066507	-0.0343860437	0.0050072534	0.0187175772	-0.0808863092	-0.107017355	0.0209971656	-0.0796573537	-0.061274594	0.0007623232	-0.0474415508	0.030322923	-0.0804165216	0.010499361	-0.0322603949	0.054221698	0.068860043	-0.0243439161	-0.0042495605	-0.0058549671	0.0312818835	0.0666342075	0.0993891172	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.0277232553482917	-0.0075585642702406	5.7131893827359294e-05	0.0007685788871065	0.0052834436148003	0.0253300563851012	2.791477643077406e-05	0.0006416117564724	-0.0077619350874016	-0.041018187087161	6.0247636301036086e-05	0.0016824916719173	-0.0023510026301781	0.0007770438026169	5.527213367104344e-06	6.037970711853323e-07	-1.900232935025948e-05	0.0004122010646252	3.6108852073573286e-10	1.6990971767818174e-07	1.977663518633278e-06	0.000192152734951	3.6922673549162056e-08	3.9111529929329575e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4433.158865127295	-2.323587148972365	19652897.523456726	5.399057238869523	5411.8625984981145	11.224551286369206	29288256.785022765	125.9905515803326	5119.790743654874	-9.810481517837616	96.24554761183344	26212257.258814126	5236.4385339091	4051.9773090762615	0.953108	18.828043	0.0797428021227191	0.0553882309833232	0.048567797	-0.0652421886	-0.0716967667	-0.0134060752	0.0337992417	0.0531644701	-0.0147277533	-0.0839957643	-0.0216462988	0.0585081557	-0.0420546144	-0.0840104413	-0.0993608026	-0.0443823767	0.01949155	0.027466817	0.0192950975	-0.1031674761	0.0305811065	0.0680584681	-0.0722314104	0.018932722	0.0791034315	-0.0284568797	0.0804437074	-0.10638988	0.0581274067	-0.1172719169	-0.0149998438	0.0088467147	0.0069317919	0.0068797499	-0.0440411139	-0.0380952862	-0.0161998302	0.0203923842	-0.0691298558	-0.0569296529	-0.0859223663	-0.0199303726	-0.0470522751	-0.0295886553	-0.0333585524	-0.1116284067	-0.0957571479	-0.056185009	-0.0353763361	-0.0030217565	-0.0524804468	0.0718890157	0.0402453062	0.1146881996	-0.0694411612	0.066439297	0.0235130897	-0.0744519014	0.0666254002	0.0579913679	0.0717742474	0.0507243437	0.0489122176	0.1132911917	0.055970588	-0.0395157383	-0.0043290294	0.0517475051	-0.0255060858	-0.0202403409	0.0290280681	-0.004151788	-0.0748612434	0.0244957899	-0.1225714507	0.0269818994	-0.0524279129	-0.0047048053	-0.0233459007	-0.1337152018	-0.1109863808	0.0222268491	0.0482829373	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0276889054297129	-3.434991857879932e-05	1.1799169063701428e-09	0.0007666754838955	0.0033700020025406	-0.0019134416122596	1.1356913497127655e-05	3.661258803526999e-06	-0.0110439932136969	-0.0032820581262953	0.0001219697861041	1.077190554438102e-05	-0.0027934813138348	-0.0004424786836567	7.803537850744202e-06	1.957873854905663e-07	4.886622607891411e-05	6.786855542917358e-05	2.387908051195545e-09	4.606140816042807e-09	-0.0009779341467072	-0.0009799118102258	9.602271558200694e-07	9.563551952959392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4452.281036575312	19.12217144801707	19822806.428648137	365.65744088735926	5464.459799299569	52.59720080145416	29860320.898161083	2766.46553214849	5129.057486473176	9.266742818302191	85.87252246055523	26307230.69954653	5238.615106876247	4069.499940227018	1.29545	25.590799	0.3263216759693669	0.1551435753563551	0.1608784899	-0.0841410017	-0.0517427724	-0.1448604457	0.1574215575	0.0024306171	0.0840006052	-0.2108043207	-0.1099056605	0.0735861067	0.0005532765	-0.0370765	0.0309607581	-0.0763710365	-0.1657647862	0.0640776246	0.059472909	-0.1832870495	0.113492566	-0.0644863254	0.0504466578	-0.024283469	-0.0745949415	-0.0384435535	0.0033124926	-0.0737095948	-0.0037221523	0.0352979613	-0.0581196967	0.1078795961	-0.0663750169	-0.0152459969	0.0348932952	0.0310278922	-0.0669724161	-0.1859727995	-0.0900953405	0.0109083657	-0.024919136	0.1055263191	0.1900739152	-0.0440582162	-0.0431093453	-0.0027326709	-0.1457923274	0.0520172941	0.1383559305	-0.0053296988	-0.001409452	0.0886002499	-0.0237059395	0.0479183328	-0.0198705573	-0.0499513113	-0.0251348283	0.1022303908	0.0753034638	0.13971523	0.1428514995	-0.0965377787	0.032653247	0.0651770827	-0.1617278553	0.0006185559	-0.0185981932	0.059539825	-0.0670379633	0.0664718243	0.0332686167	0.0069984132	0.0019853961	-0.0261087205	-0.1860804836	0.0230245725	-0.0755185162	-0.0987821123	0.0141275072	-0.0238752711	-0.074543311	-0.1239463711	0.0020954457	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	-0.0166643847127687	-0.0443532901424816	0.0019672143464631	0.0002777017178551	-0.0092387226668222	-0.0126087246693628	8.53539965144543e-05	0.0001589799377877	0.0963289945889513	0.1073729878026482	0.0092792751985182	0.0115289585096676	-0.0045472265315055	-0.0017537452176706	2.067726912882754e-05	3.07562228850285e-06	0.0011960008431448	0.0011471346170658	1.4304180168030726e-06	1.3159178296708968e-06	-0.0013167877790681	-0.0003388536323609	1.1482178416417601e-07	1.7339300551030993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4451.538919939398	-0.7421166359144991	19816198.75573522	0.5507371013010531	5465.360534247036	0.900734947467754	29870165.76930505	0.8113234455897375	5126.894750512737	-2.162735960439022	4.677426834576099	26285049.782835063	5245.432853533442	4006.6139004367847	1.265519	24.999519	0.1923247269205099	0.0894968526864557	0.0837690541	-0.0420024845	-0.0619924371	-0.0937139442	-0.0193946496	-0.0573919616	0.0970686512	-0.0175091184	-0.1385968574	0.076833492	-0.0653293815	-0.0598907653	-0.0990450369	0.0773351447	-0.0110393578	0.0241178227	-0.0207296984	-0.053745572	0.1008159039	-0.0468564886	0.0172863316	0.0670562849	0.0042766795	0.0699166821	0.2259805937	1.6269e-06	0.0352207697	-0.1015501083	-0.0007199337	0.0239280565	-0.0412741886	0.0955152684	-0.0426464953	0.1433860183	0.0351464929	-0.1944431387	-0.0477163683	-0.0826745725	0.0254282977	-0.0690139753	-0.0764165992	0.0224850615	0.0004583158	-0.020561761	-0.20814191	0.0407441266	-0.0413333104	0.0574317673	-0.0252945014	0.1515586839	0.0751298173	-0.0720759685	-0.0031684616	0.0263285301	-0.0356771925	-0.1423563007	0.0997617674	0.0907568033	0.0766758926	-0.0148963009	0.0835023742	0.0270022221	0.0629179669	-0.0402306508	-0.0556184696	0.0549107593	-0.1366708964	-0.0451217437	0.0943164111	0.0316705863	-0.0506781794	0.0612968691	-0.0140955655	0.0200440352	0.0333812859	-0.078970998	-0.037779862	-0.181835354	-0.010654766	-0.1051674035	-0.0482346609	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0071807004395765	0.0238450851523452	0.0005685880859225	5.156245880293414e-05	-0.0286193937265295	-0.0193806710597073	0.0008190696972741	0.0003756104107245	0.0196359027847989	-0.0766930918041524	0.000385568678174	0.0058818303304801	-0.0039021478312642	0.0006450787002412	1.52267576970399e-05	4.161265295050046e-07	0.0007927925931101	-0.0004032082500347	6.285200956902366e-07	1.625768928960452e-07	-0.000916957151258	0.0003998306278101	1.5986453093501873e-07	8.408104172431866e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4436.015556600248	-15.52336333914991	19678234.018399406	240.97480935926345	5407.822119982489	-57.5384142645471	29244540.081371903	3310.669116078637	5125.7622205243415	-1.1325299883956177	1.282624174615378	26273438.341354627	5244.483068833737	4094.5858770508535	1.239899	24.493429	0.0971545276102879	0.0447437883602358	0.131058728	0.0715663568	0.0486623549	-0.0077433767	0.0859651298	0.0460514413	0.0801605304	-0.0303866867	-0.1000753864	-0.0563030805	0.0421380236	-0.0755572485	-0.0092527055	-0.0867643374	-0.1229788157	0.0288542637	-0.0645627311	0.0553382422	0.0545698248	-0.0087559134	0.0767877798	-0.0648572576	-0.1106649821	0.0179477584	0.0894380619	0.0424736138	-0.0579426099	0.1041418292	-0.0300857802	0.0926645867	0.0012852696	0.1488715867	-0.0142642956	-0.0322877528	0.1547617259	-0.0714648924	-0.0557098873	-0.0120838785	-0.0274707496	0.136948465	-0.0270042961	0.1053948624	0.0898779822	0.0215550648	-0.0327625045	-0.0230377538	0.0473562863	0.0245416342	0.0864327016	0.114145144	-0.0303749278	-0.0382728138	0.0558725765	-0.0926976906	-0.0379300118	0.1408009768	0.0806205399	0.1164442305	0.0700926371	0.0254474853	0.019493714	-0.0095591922	-0.1075755479	0.1196040671	0.023804046	0.0548452929	-0.1181677232	0.0339734442	-0.0133891771	0.1077356025	-0.0130267255	-0.0774748331	-0.0917045377	-0.0582425676	-0.0588658119	-0.0559578795	0.0066360084	-0.0361260094	0.0095799422	-0.0293289144	-0.0975189355	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.0273517300935282	0.0201710296539517	0.0004068704373005	0.0007481171391092	-0.0138107656941315	0.014808628032398	0.0001907372490581	0.0002192954642019	0.0538922653519122	0.0342563625671133	0.0029043762647609	0.0011734983763295	-0.0042891434577076	-0.0003869956264433	1.8396751600795905e-05	1.4976561488631928e-07	0.0008888084498748	9.601585676469997e-05	7.899804605688449e-07	9.219044750259376e-09	-0.0008415984873296	7.535866392839998e-05	5.678928229073532e-09	7.082880138754709e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4445.166099056724	9.150542456476614	19759501.648203176	83.73242724778108	5428.641247979526	20.81912799703696	29470145.799264707	433.4360905570081	5131.075510291856	5.313289767514107	28.23104815357011	26327935.892316826	5245.074965090953	3992.194392735356	0.877104	17.326641	0.0988013939220029	0.0486580067795174	0.106849364	0.0842464892	0.0485676695	-0.0799239839	0.0424446712	0.0127989725	0.1240115002	-0.0322249652	-0.0289237145	0.0016065513	0.0418188276	-0.0618216075	-0.0524903947	0.1154041919	-0.1020400519	-0.0139971152	-0.0238554596	0.038945097	0.0541054835	-0.035419681	0.1463130299	0.0024399351	-0.0423296813	0.0313673114	-0.0576905784	0.0404405419	0.0897962687	0.0464387291	0.0399936556	0.0152278179	0.1366147965	-0.1216403028	-0.2197960391	0.1099209417	-0.0200239677	-0.004049194	-0.0663446043	-0.07783434	0.1228595947	0.0065414618	-0.0468330716	0.0943178953	0.0186225318	-0.0015691295	-0.0358444127	0.0209722906	0.081681064	0.0008331979	0.026904413	-0.0224166303	0.1129081499	-0.0362862537	0.1188710401	-0.1345607317	0.0220564071	0.054171659	0.0372660611	0.1042585245	0.0308664879	-0.0350058619	0.071888306	-0.0697996956	0.0338399553	-0.016315727	-0.0488995121	-0.0192311241	-0.157883637	0.0100196575	-0.0346958938	0.0634374583	0.0348002771	-0.0920789065	-0.0778356615	-0.0637492478	-0.0177578538	-0.0601264204	-0.0546600282	-0.0076007419	-0.0701421029	-0.0248609071	-0.0977056835	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.0237985072896691	-0.003553222803859	1.2625392293864318e-05	0.0005663689492164	0.0047790536850698	0.0185898193792013	2.283935412477923e-05	0.0003455813845513	0.0259933345892946	-0.0278989307626176	0.000675653443071	0.0007783503376973	-0.0038068185336422	0.0004823249240653	1.449186734808175e-05	2.326373323746937e-07	0.0009452754197889	5.6466969914100015e-05	8.935456192570812e-07	3.188518691279876e-09	-0.0004052019617826	0.000436396525547	1.9044192750949345e-07	1.6418862983246765e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4432.137919287648	-13.028179769075903	19643846.535587445	169.7334680953587	5362.54991244612	-66.09133553340598	28756941.56347589	4368.064632589252	5122.726367271832	-8.349143020023803	69.70818916881218	26242325.433942057	5238.242603123664	4006.4414682768647	1.078086	21.296904	0.0653205358757899	0.0318145721199303	0.0683658386	0.1010301619	-0.0298157443	-0.0569786989	0.1072878563	0.0626462334	0.027369379	-0.0033185071	0.0832621958	-0.1271198415	0.0688729297	-0.0862021805	-0.0733629176	-0.0952797128	-0.0691773227	-0.0093448075	0.0812145029	0.0649477151	0.0535376658	0.0840868416	0.010982037	-0.0561328805	0.0291122248	0.0213670658	-0.02606312	0.0020653731	0.1598264751	-0.0239744807	-0.0502251336	0.1433334024	-0.051172463	0.0134215359	-0.0295167819	0.0334546859	0.0303844893	-0.0074286564	-0.0653137817	-0.0351699441	-0.10586055	0.0600280229	0.002879214	0.0855915236	0.0208353603	-0.1025860116	0.0204525028	0.0258609157	0.0289936413	0.0479324929	0.0467154813	-0.0104859859	0.0346772973	0.0586735273	0.1396881357	0.0212483927	0.0057710948	-0.0695269178	0.1080639575	0.0962515549	0.0523847041	0.0514434575	0.0232184968	0.0849723298	-0.0292114846	0.0877837777	0.0463373641	-0.0401926829	-0.0630193712	-0.0099618533	-0.0870127623	0.095113287	0.0233556547	-0.0548492892	-0.0589242697	-0.0779925252	-0.0032031239	-0.0901346395	-0.0152844569	0.026507693	-0.0538281179	-0.0916227132	-0.0674430786	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	0.0190417633611019	-0.0047567439285672	2.2626612801960915e-05	0.0003625887519002	-0.0170583519706468	-0.0218374056557165	0.0002909873719544	0.0004768722857723	0.0325585725465558	0.0065652379572612	0.0010600606462693	4.3102349435463246e-05	-0.003498883428392	0.0003079351052501	1.2242185245476155e-05	9.482402904545156e-08	0.0006127151514179	-0.000332560268371	3.754198567770602e-07	1.1059633209899153e-07	-0.0004079295548463	-2.727593063699986e-06	7.439763921144278e-12	1.664065217171005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
