global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
2149.622373317583	-3.6866399275841104	4620876.347867518	13.591313955657377	2599.503703526088	-2.423179527382217	5.871799021924305	6757419.504645848	2438.428884244682	-2.3612658650586127	5.575576485490998	5945935.423518766	2474.602796481206	2008.0924752465407	0.916753	19.080849	0.0476565058443771	0.0249397361560365	-0.0159924648	-0.0460934911	-0.058607203	0.0263095996	0.0928678558	0.0280916489	0.0900506619	0.0194914713	0.0901477418	0.113085112	-0.0138641409	0.0867819989	0.0574651112	-0.0290230802	-0.0260016235	0.0800753528	0.0527737154	-0.0010150473	-0.0904962689	0.0027242997	0.0814493541	0.1007620254	-0.0242114947	0.0209674459	-0.002224038	-0.0168789024	0.0932773845	0.0432399269	-0.0710157681	-0.067847144	-0.0104692876	-0.0137346742	-0.0164955237	0.103062881	-0.0330492088	0.0376501405	0.0014072936	-0.0172223105	0.0471735328	0.0499846672	0.0318545482	-0.0234525086	0.0250409463	-0.0108997255	0.0122383585	0.0479537794	0.0196603198	0.0005438281	0.0149300422	-0.0302361479	-0.101885522	0.100711632	0.0830584358	-0.0365692532	0.0385128369	0.0762327537	0.0360350191	-0.0160479313	-0.0628378881	-0.0889023983	-0.0856447597	0.0306375323054339	0.0163793179628868	0.0002682820569293	0.0009386583857665	0.0396533060820019	0.0134211378637303	0.0001801269415572	0.0015723846832329	0.0095358057279852	5.825878101e-05	9.093159088187534e-05	3.3940855647711363e-09	-0.0009239344192771	-0.0002820193297773	7.953490236809387e-08	8.53654811124912e-07	-0.000242249592093	7.09243613157e-05	5.030265028039963e-09	5.8684864869224895e-08	0.0005398876436157	-3.0121336419000003e-06	9.07294907666576e-12	2.914786677289131e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2151.587735985657	1.965362668074249	4629329.785643886	3.862650417059931	2606.078353881836	6.574650355747963	43.22602730033681	6791644.38657146	2441.130002433241	2.7011181885586666	7.296039468562452	5959115.6887797145	2475.725826043349	1999.4016772151545	0.902776	18.789948	0.0446245349102006	0.0247390470381129	-0.0244141428	-0.0364856433	-0.0364950606	0.0262774544	0.0597481281	0.0019079996	0.028780239	-0.0074745922	-0.0674791742	0.1094642609	0.0425045189	-0.097248444	0.0071439504	0.0128421389	0.0151546182	0.0288670336	0.0411401744	-0.0336570017	0.000185658	-0.015401554	0.0590182809	-0.0919836907	-0.026297172	-0.0127586762	0.0164987879	0.0214491386	0.0530444519	0.0574061549	-0.0493156277	-0.0209188515	0.0080894877	-0.0148419228	-0.044259213	-0.087849238	-0.0375646178	0.004691801	0.0096608707	-0.0041282163	0.0482212264	0.0503702533	0.0746488407	-0.0022573958	0.0557189243	-0.0302023849	0.0196537662	0.0259117003	0.0344615412	0.0416093037	-0.0077723432	-0.0309874441	-0.0500869289	0.0768243852	0.0578174467	-0.0194069674	-6.73756e-05	0.0755688824	0.0338271112	-0.0195636596	-0.0662173176	-0.0900678015	-0.0829017503	0.0111726103094724	-0.0194649219959614	0.0003788831883088	0.0001248272211273	0.0395110826547551	-0.0001422234272467	2.022750325782505e-08	0.0015611256525508	0.0215046214721326	0.0119688157441473	0.0004624487446597	0.0001432525503173	-0.0008068969551905	0.0001170374640865	1.3697767999822173e-08	6.510826962956999e-07	-0.0003742224047742	-0.0001319728126812	1.7416823286987107e-08	1.4004240823498518e-07	0.0005518488417048	1.196119808910003e-05	1.4307025972669022e-10	3.045371440909294e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2151.617784761478	0.0300487758208873	4629459.09170189	0.0009029289283339	2600.0969916009285	-5.981362280907433	35.77669473546217	6760504.365732199	2441.1405645772365	0.0105621439956848	0.0001115588857855	5959167.25602447	2474.154562436617	2005.7548308951148	0.872174	18.153006	0.050760899090915	0.029623937326132	-0.0216811864	-0.051443083	-0.0343148737	0.0303318562	0.0372897832	0.0044795823	0.036188525	0.0649447178	0.0728335041	-0.0071388452	0.0801803971	0.0903631885	-0.0128806325	0.0047119461	-0.0176738918	0.0472567425	0.0674195967	-0.0230713717	-0.0661387898	-0.0803575159	0.0285461731	0.0826756562	0.0385485675	0.0012631238	-0.0045373358	-0.0072820831	0.054367376	0.0688780532	-0.0646490843	-0.0314658481	0.0163312493	-0.0554972881	0.036821005	0.0729586268	-0.0199171266	-0.051756659	0.0227562199	-0.0098870867	0.0096563654	0.0451616123	0.0939599452	-0.0264490701	0.0127452429	0.016680288	-0.0634521719	0.0370910536	0.0178178348	0.0366061733	0.0070987786	-0.004617569	0.0630742581	0.0246290033	0.0158193792	-0.003756435	-0.020997136	0.0748920628	0.0315960199	-0.0230492221	-0.06941525	-0.0908475206	-0.0796476241	0.0087492147221439	-0.0024233955873285	5.872846172683247e-06	7.654875825417956e-05	0.0486406540586443	0.0091295714038892	8.334907401871147e-05	0.0023659132272527	0.0233770732605549	0.0018724517884223	0.0005464875542293	3.506075699965871e-06	-0.0003069272079041	0.0004999697472864	2.499697482016267e-07	9.420431095180662e-08	-0.0002255992692092	0.000148623135565	2.2088836425172368e-08	5.08950302677251e-08	0.0006499655650789	9.811672337409997e-05	9.626891405669654e-09	4.2245523578833373e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2149.1371380128894	-2.480646748588697	4618790.437986233	6.153608291283674	2601.7224394562954	1.6254478553669287	2.642080730516948	6768959.651970417	2439.1235192340355	-2.0170453432010618	4.068471916529089	5949323.542080626	2473.8776429983286	2007.864244358514	0.921291	19.175297	0.0323478262348261	0.0161733165953406	-0.0120677061	-0.0907909775	-0.0056286436	0.0410345067	0.0505784255	0.0074581688	-0.0063952655	-0.0983651	-0.0120661753	-0.0046257701	0.1237308789	-0.0609998515	0.0592705287	0.0147579648	0.0153812822	-0.1344891737	0.1012487658	-0.0002948279	-0.0354335947	-0.0643076361	0.0274486908	-0.0416894951	-0.0714460388	-0.0137552648	-0.0617979188	0.1263874719	-0.0439859734	0.0552341332	-0.0032365482	-0.0031425979	0.0171781342	-0.0055972239	-0.0974202607	-0.0402648969	-0.0301480257	-0.0021383944	-0.0123110832	-0.0141114287	0.0110754378	0.006460185	0.1024769375	-0.0173187593	-0.0365000672	0.0929837343	-0.0643369148	0.0025699336	-0.0423663518	0.008334985	-0.0080361957	-0.0165055853	0.0551918665	-0.0014153585	0.079652023	0.0618112469	0.0024317879	0.0742024108	0.0293432743	-0.0264992443	-0.0724229201	-0.0912382167	-0.0759024438	0.0170491270433217	0.0082999123211778	6.888854453923907e-05	0.0002906727329393	0.0395228138461334	-0.0091178402125109	8.313501014088081e-05	0.0015620528143161	0.0287300153335223	0.0053529420729674	0.0008254137810644	2.8653988836544556e-05	-0.000306955120605	-2.7912700899983614e-08	7.79118871531946e-16	9.422144606563008e-08	-0.0001770778243697	4.85214448395e-05	2.354330609312641e-09	3.1356555883506326e-08	0.0005069722900559	-0.0001429932750229	2.044707670180329e-08	2.570209028845237e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2147.309912940649	-1.8272250722402528	4610939.862213179	3.3387514646233987	2591.9516831435167	-9.770756312778758	95.46767892370596	6718213.527750509	2436.39066970468	-2.7328495293554624	7.468466550098372	5935999.495424019	2470.11205299084	2016.836463377406	1.000524	20.824413	0.1064975273235257	0.0579603422423652	-0.0094819488	-0.1040906585	0.0591544934	-0.0201881782	0.0223918853	0.0498113663	0.0005733045	0.079028854	0.0219440308	-0.1148395557	-0.0030926135	0.0416496651	-0.0989198092	-0.0472382346	0.0315679682	-0.1810755882	0.00326619	0.0293008165	0.0651202305	-0.0057618854	-0.0149153935	0.0072828797	0.1061463347	0.0561199092	-0.0246648595	0.1218649275	-0.1189583691	-0.0272783848	0.0518235555	0.0188467238	-0.0352762051	-0.0769578177	0.0764491179	0.0015619343	-0.0411011705	0.0145717322	-0.0155080856	-0.0391557787	-0.027024447	-0.0661687912	0.0170925364	0.0101214196	-0.0051141379	0.0462722851	-0.1007927982	-0.0089659523	-0.0388507372	-0.0029061272	-0.0431924988	-0.046443089	0.0752338234	-0.0280648895	0.0848644533	0.0476602041	0.0602530205	0.0735000446	0.0270704183	-0.0299084066	-0.075232084	-0.0912382167	-0.0716892996	0.0204025057132355	0.0033533786699137	1.1245148503832835e-05	0.0004162622393786	0.0206916726424566	-0.0188311412036768	0.0003546118790328	0.0004281453167425	-0.0147366990998278	-0.0434667144333501	0.0002171703003588	0.0018893552636304	-0.0008598886302509	-0.0005529335096459	3.0573546608933265e-07	7.39408456434769e-07	-0.0004242250123924	-0.0002471471880227	6.108173254752784e-08	1.7996686113933198e-07	0.000523817452719	1.6845162663099928e-05	2.837595051462958e-10	2.743847237730218e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2151.9346368234715	4.624723882822309	4630822.681160566	21.388070992347053	2604.4112247615667	12.459541618050023	155.24017733192065	6782957.827664044	2442.485097215327	6.094427510647165	37.142046682533	5965733.450118966	2477.9775375953086	2001.054199124994	1.063294	22.130884	0.0713218351241875	0.039516365230502	-0.0216707813	-0.0003187543	0.0724796515	-0.0841068411	0.0215535059	0.0104753555	-0.0663097948	-0.0654306954	0.0598204023	0.0157637374	-0.0579664373	0.0046981135	0.0866467169	0.0211788078	0.0367478259	-0.0424708856	-0.0066434578	0.0330713842	0.0751000581	0.1456417328	-0.0545545157	0.0245882946	-0.0808068101	-0.0209137245	8.2473e-05	0.0305292364	-0.0090439611	-0.0641213677	0.1119752885	0.0537258454	-0.0134454787	0.0135085178	-0.0905760581	0.0402891938	-0.0600724132	0.0169361791	-0.0066624606	-0.0393637698	-0.013595875	-0.0642368277	-0.0211819551	0.0099557663	0.058365848	0.0005514329	-0.0439392461	0.0091953572	-0.0216849043	0.0142172886	-0.0322372738	-0.0305003836	-0.0185739252	-0.0086683232	0.0607662297	-0.0238643893	0.1145007545	0.0727850846	0.0247790096	-0.0332714524	-0.0778350419	-0.0908475206	-0.0670341672	0.0133803796971676	-0.0070221260160679	4.931025378553764e-05	0.0001790345608403	0.0206771975311141	-1.4475111342501096e-05	2.0952884837780387e-10	0.0004275464977407	0.0211478899230144	0.0358845890228422	0.0004472332481959	0.0012877037293382	-0.00119293942841	-0.0003330507981591	1.1092283415441356e-07	1.4231044798551776e-06	-0.0002892530423768	0.0001349719700156	1.8217432689892032e-08	8.366732252423485e-08	0.000423827321415	-9.999013130399996e-05	9.998026358191152e-09	1.7962959837781372e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2148.860310613893	-3.0743262095784303	4617600.634531637	9.45148164290088	2597.8837946111507	-6.527430150415967	42.60734436855941	6749000.210303232	2439.470852752992	-3.014244462335228	9.085669678718585	5951018.04143141	2472.899892586928	1984.1320148239488	0.912254	18.987217	0.059584414848373	0.0271767784972476	-0.0562564861	0.0073462707	0.058417833	-0.0895203673	-0.0392292498	0.0215801398	-0.0308709673	0.0414866403	-0.0759910135	-0.0843922933	-0.0215660539	-0.0221851907	-0.0875755867	-0.0208300037	-0.0064015182	-0.0519491874	0.0090066487	0.0273726787	-0.0043921108	0.1319818869	-0.0760634553	-0.0453251016	0.0778266081	0.0270848303	-0.0182102078	0.0030283138	-0.0309723672	-0.0226534951	0.1052177661	0.0629895924	0.0441037243	-0.0724911378	0.0382421058	-0.0647597546	-0.0310877508	-0.0551317448	0.010819475	0.0067801684	-0.0570944434	-0.0227745221	-0.0237542944	0.0491429759	0.0344707258	0.0403612075	-0.0882097409	0.0108825005	0.0231921401	0.0243239207	-0.026851073	-0.0144368756	-0.0353276867	0.0021781303	-0.0050060596	0.0240306326	0.0861135195	0.0720576532	0.0224706185	-0.036583196	-0.0802246594	-0.0900678015	-0.0619657467	0.0226901333267619	0.0093097536295943	8.667151264374425e-05	0.0005148421503862	0.0282529376324589	0.0075757401013448	5.739183808312375e-05	0.0007982284848636	0.0046538781373755	-0.0164940117856389	2.165858171754165e-05	0.0002720524247847	-0.0008599415031421	0.0003329979252679	1.1088761823272597e-07	7.394993888262943e-07	-0.0002152327351883	7.402030718849998e-05	5.479005876279902e-09	4.632513029663688e-08	0.0005409072755945	0.0001170799541794	1.3707715670673812e-08	2.925806807910644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2152.27742770664	3.4171170927470484	4632298.125815512	11.67668922554404	2602.718038980063	4.834244368912096	23.369918618358305	6774141.190432224	2440.217779357298	0.7469266043058269	0.5578993522198333	5954662.810691462	2474.4274859061607	2004.949408723096	0.922083	19.191793	0.0376389884731694	0.0207557640448814	-0.0420556557	0.0382510658	-0.0122563105	-0.0756535856	-0.0078200886	0.0081956374	-0.0255961445	-0.0372489781	0.070265891	-0.0030741675	-0.0592632351	0.0638418612	0.065077303	-0.0040547075	-0.051266761	-0.0069109253	-0.0090304048	0.029470414	0.0462965977	0.0564640359	-0.0364070036	0.0799885646	-0.0483318946	0.0099760528	-0.0486269729	-0.0519620237	-0.0102933978	-0.0168831239	0.058042329	0.0836556629	0.028857071	-0.013694605	-0.0630423358	0.0828991837	-0.0336889634	-0.0127812249	-0.0115290867	0.0137719993	-0.0341443282	0.0308646895	-0.0598056015	0.0429301645	0.0109334003	0.0672672495	-0.0612989632	0.0261152845	0.0173700931	0.0085422373	0.0038976578	0.0105025041	-0.0618806724	0.0616590746	0.0094759473	0.0450507336	0.1006527773	0.0713178751	0.0201468273	-0.0398385309	-0.0823943867	-0.0889023983	-0.0565152869	0.0306138452765907	0.0079237119498287	6.278521106385971e-05	0.000937207522619	0.0206164586098083	-0.0076364790226506	5.831581186338269e-05	0.0004250383656099	0.0214070715229155	0.01675319338554	0.0004582627111872	0.0002806694886133	-0.0008089287463183	5.101275682379994e-05	2.6023013587641474e-09	6.543657166200966e-07	-0.0002662169432501	-5.098420806179998e-05	2.59938947168891e-09	7.087146087342697e-08	0.0005363921581771	-4.515117417399988e-06	2.038628529290873e-11	2.877165473538871e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2153.6820307833814	1.4046030767412958	4638346.28971923	1.9729098031911143	2605.8914553159243	3.173416335861475	10.07057124071247	6790670.276888546	2435.8156489241483	-4.402130433149523	19.378752350461205	5933197.875543769	2471.621625166673	2027.8142710508475	0.944934	19.667395	0.0728115015863413	0.0362143118197463	-0.0243242009	0.0442978551	-0.0610451422	-0.0607503708	0.0012893222	-0.0044221551	-0.0265418494	0.0127061663	-0.0920307571	0.0001845446	-0.0373471967	-0.1091069389	-0.0246206289	-0.0624241572	-0.0696973809	0.1222181837	0.0028213011	0.0188362307	0.0102875396	0.0128617653	0.0555636797	-0.1129365269	-0.0064438758	0.0494251249	-0.0294557633	-0.1135781168	0.0861247372	-0.0306016054	-0.0180763078	0.0015565418	-0.0567764642	-0.0258308079	-0.0041212418	-0.0924127038	-0.039758211	0.0350247426	-0.0354627359	0.0176301693	0.0041603912	0.0518379181	-0.0516771236	0.0538701326	0.036738874	0.030320821	-0.0086000606	-0.0044949536	0.0021955572	-0.0047820251	-0.0288684664	0.0139068523	-0.0242225932	0.0687791914	0.0334085076	0.0601101944	0.0599118571	0.0705658771	0.0178092284	-0.0430324377	-0.0843382767	-0.0873563013	-0.0507163915	0.0306513230774925	3.747780090180078e-05	1.4045855604350191e-09	0.0009395036064008	0.0067750310507079	-0.0138414275591003	0.0001915851168738	4.5901045738056185e-05	0.0069344996951414	-0.0144725718277741	4.8087286021916176e-05	0.00020945533531	-0.0012799146507704	-0.0004709859044521	2.2182772219256277e-07	1.6381815132567152e-06	-0.0004952222755689	-0.0002290053323187	5.244344223044401e-08	2.452451022196395e-07	0.0003471829069767	-0.0001892092512004	3.580014073981608e-08	1.205359708967919e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2156.1122207819826	2.430189998601236	4648819.908605413	5.905823429301475	2612.0083923339844	6.116937018060071	37.41691848291363	6822587.841623166	2441.341597030793	5.525948106644592	30.536102477328942	5960148.793392862	2477.581049845769	2033.514648039037	0.962283	20.028498	0.033198609363162	0.0176797932575573	-0.0090221353	0.0165044143	-0.0717133754	-0.0105807134	0.0292133563	-0.0084092707	0.0644993833	0.041770348	0.0505963899	0.0353558649	-0.0692161403	0.0905790103	-0.0124712063	-0.0017183399	-0.0030635249	0.028126776	0.0072524319	-0.0035320426	0.0917538986	-0.0708813474	0.0414147559	0.0789146989	0.0375147293	0.003002968	0.0073939025	-0.0108656482	0.0263465459	0.0013089702	-0.0744664339	0.0223914665	-0.0969761407	-0.0261953047	0.03013472	0.0928662558	-0.0380034398	0.0239747622	-0.008512951	-0.0027906793	0.0207372915	0.0934669356	-0.0080502166	0.0315932175	0.0243378914	-0.041842031	0.0044748213	0.009085463	0.0047419701	0.0103024768	-0.0261099702	0.0178151804	0.0535260172	0.0572288252	0.0204317363	-0.0132369853	-0.0235356108	0.0698017879	0.0154594239	-0.0461599916	-0.0860510014	-0.0854361313	-0.0446048127	0.0305957085504502	-5.561452704230113e-05	3.0929756181388438e-09	0.000936097381704	0.0208334860456176	0.0140584549949097	0.0001976401568439	0.0004340341408129	0.0141222480914464	0.0071877483963049	0.0001994378911563	5.166372700858509e-05	-0.0011639361853075	0.0001159784654629	1.3451004451129108e-08	1.354747443468175e-06	-0.0004051840068215	9.003826874739995e-05	8.106889839029019e-09	1.641740793839254e-07	0.0003152638122889	-3.191909468779996e-05	1.0188286056887401e-09	9.93912713389308e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2153.876250012063	-2.2359707699197315	4639182.900366026	4.999565283935437	2608.3029804972857	-3.7054118366986586	13.730076879546528	6803244.438071024	2442.195723619748	0.854126588955296	0.7295322299604092	5964319.952466586	2475.824423276461	2010.394303844821	0.91281	18.998789	0.0582617497754071	0.0356922623882715	-0.0132206027	0.0013672042	-0.0406370874	0.0268245515	0.0146574022	-0.0071757101	0.0287640649	-0.0532956461	-0.0403727327	0.0958406797	0.0260157736	-0.0884699972	0.0358504081	0.0408900786	-0.036495461	-0.0195031749	0.0381208588	-0.0657734258	-0.0428947899	-0.0274701116	0.0907446885	-0.0745226897	-0.054018144	-0.0334554782	-0.0125942382	0.0127462398	-0.0010761876	0.1052002709	-0.0595557998	-0.0111101841	-0.0067095069	0.017272047	-0.0620526126	-0.0728988573	-0.0244558726	0.0009046056	-0.0003678372	0.0014898419	0.0218360374	0.0800331513	0.055658859	6.22412e-05	0.0175078827	-0.0354990077	-0.0220665646	-0.0082035009	-0.0034824397	0.0228693677	-0.0074440072	-0.0033611162	0.0149334612	0.0610189952	0.0301012372	0.0392119161	-0.0558422559	0.0690257386	0.0130990243	-0.0492163702	-0.0875278662	-0.0831501106	-0.0382182304	0.0242443081820482	-0.006351400368402	4.034028663973706e-05	0.0005877864792261	0.020775731461029	-5.775458458860336e-05	3.33559204100214e-09	0.0004316310177407	0.047527255092163	0.0334050070007165	0.0022588399765955	0.0011158944927179	-0.0013819069829201	-0.0002179707976125	4.751126861187301e-08	1.909666909443333e-06	-0.0004872655651144	-8.208155829289999e-05	6.7373822117907404e-09	2.374277309462556e-07	0.0003841632128174	6.88994005285e-05	4.747127393186665e-09	1.4758137408218698e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2151.409023087928	-2.467226924135048	4628560.784624152	6.087208695176889	2607.7251685997107	-0.5778118975749749	0.3338665889791932	6800230.5549483895	2438.29949971585	-3.896223903898317	15.180560709308642	5945304.450314564	2475.065253844628	2020.4929246096751	0.899659	18.725067	0.0166254053174667	0.0106365577294847	-0.0034569554	-0.0378166119	-0.0199950332	0.05767879	0.0089895054	-0.0082676666	0.0666194653	0.0340115299	0.0422205029	-0.0208438291	0.0837055639	0.0724431438	-0.0431289939	-0.0307299167	-0.0334964516	0.0574166692	0.0255937799	0.0030380877	-0.1013410354	-0.0752286723	0.070653723	0.0564083365	0.0646182702	0.0169676388	-0.0139553624	-0.0264649185	0.0238344556	0.035338876	-0.0785375985	-0.0839766027	-0.0242316883	-0.0408369379	0.067481234	0.0387387119	-0.0113666138	-0.0555558117	0.0139024671	-0.0239295483	-0.0232036859	0.0549230073	0.1097597807	0.0034928048	-0.0177418944	0.0327874247	-0.0330006163	-0.0045868746	-0.0487141065	0.0325887359	-0.0443414798	-0.0199558695	0.0817246008	-0.0032311939	0.0313103614	0.09847961	0.0144576389	0.0682378621	0.0107296473	-0.0521968607	-0.0887648233	-0.0805080284	-0.0315960199	0.0196807552597988	-0.0045635529222493	2.082601527417101e-05	0.000387332127596	0.0208282569132052	5.252545217620044e-05	2.75892312631432e-09	0.0004338162860424	0.0475378593887541	1.0604296591103237e-05	0.0022598480752649	1.1245110619208367e-10	-0.0013819507099321	-4.3727011999998566e-08	1.912051578448019e-15	1.909787764681835e-06	-0.0003177171263673	0.0001695484387471	2.8746673081579124e-08	1.0094417238709489e-07	0.0003137809256475	-7.038228716990002e-05	4.953666347266273e-09	9.845846930020192e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2152.575092263497	1.1660691755691914	4633579.527833203	1.3597173222126138	2602.969193892045	-4.7559747076657	22.619295419955844	6775448.624351003	2430.842410288527	-7.457089427322899	55.60818272709096	5908994.823657335	2466.993065687326	2031.0946058516488	0.946259	19.694981	0.0492498565882933	0.025914013963396	0.0330061026	-0.0589918273	0.0126206921	0.0494724857	0.050401011	-0.0110499557	-0.0527564983	-0.0997601806	0.0207615445	0.0431899343	0.0947333793	-0.0441025243	0.0947739803	-0.0940717756	0.042981648	-0.0371673659	-0.0653007603	0.0684470631	0.0061770519	-0.0250235171	0.0668817409	-0.0176333145	-0.1037330035	0.0794966327	0.0059359059	0.0505139538	-0.0774615709	-0.0877705975	-0.0396912434	-0.0892342126	-0.110374084	0.0472053471	-0.0818869771	-0.0016379097	-0.0287774756	0.0321598538	-0.0174279939	-0.0339442588	-0.0171810931	-0.0007949864	0.0698622982	-0.0005480806	-0.0377004067	0.0736912122	-0.0080104556	0.0112215534	-0.0827814926	0.0401295203	-0.0793300028	-0.0274477969	0.063158042	0.0035629445	0.0043426493	0.0392401296	0.0562561732	0.0674382934	0.0083529168	-0.0550968674	-0.0897584821	-0.0775211985	-0.0247790096	0.0305571572647238	0.0108764020049249	0.0001182961205727	0.000933739860101	0.0209393417281376	0.0001110848149324	1.2339836108565606e-08	0.0004384560320077	0.0457607961725372	-0.0017770632162169	0.0020940504663444	3.157953674431156e-06	-0.0015600044350574	-0.0001780537251253	3.170312903099594e-08	2.433613837398758e-06	-0.000138954045711	0.0001787630806563	3.1956239005730825e-08	1.9308226819454682e-08	-5.910839961528009e-05	-0.0003728893252627	1.3904644889493141e-07	3.493802905079644e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
