global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
3974.942567394334	-5.60453309551167	31.410791218685617	15800168.41408346	4810.667224514869	5.917496219758505	23142519.145021595	35.01676151085619	4529.4644931611565	-2.158278692335444	4.658166913789192	20516048.59480765	4646.148197383671	3406.795253607376	1.083759	19.46937	0.0261848304876404	0.0145485400288125	-0.0326500926	-0.0389905007	-0.07404247	0.0039508961	-0.0761242068	-0.0714137824	0.0456306192	0.0374697844	-0.029096024	0.0532302036	-0.0141514396	-0.0319575073	0.0044109197	0.1106896527	-0.074600073	0.0885652964	0.0488028389	0.0331577558	0.0591359107	-0.0126969738	0.0474766168	0.0163728475	-0.0881649919	0.0645169046	0.0128794369	0.1049583696	0.0177225556	0.0273721139	-0.0101049339	-0.0998499406	-0.0473297435	-0.0375678724	0.0522561373	0.0084613635	-0.0393610357	-0.0239387879	0.0070545673	-0.105369246	0.0307096022	0.1031067751	0.0119005369	0.0189142409	-0.0916682456	0.0034929345	0.0045039464	0.0370011241	0.1176254339	-0.0935819825	0.000142928	0.0025854473	0.0060921173	0.0080182627	-0.0249662851	0.0492314024	0.0488089183	-0.0635780032	0.0323845525	0.0151339509	0.1524823863	-0.0962042322	-0.0260978051	-0.0636784363	-0.0669732964	0.0530397732	-0.0832777164	0.0613093274	0.0972705628	-0.0391023	-0.0109331686	-0.0478647758	0.0417536291	0.0417056341	-0.0147327797	0.0354995002	0.0513661485	-0.0475133064	0.094174812	-0.1121955205	0.0314120101	0.0179414633	0.0038391121	0.0550968674	-0.0247790096	-0.0850079043	-0.0778350419	-0.0089476998	0.0670341672	-0.0262492285540645	0.0116500479883683	0.0001357236181312	0.0006890219996835	0.0372995637625876	-0.004792676995578	0.0013912574568793	2.296975278394261e-05	0.0734543430885281	0.004215241847902	1.7768263836304326e-05	0.0053955405185671	0.0008089447919748	-6.405590900044299e-09	6.543916764631524e-07	4.103159477873033e-17	0.0011750384651425	-9.299327935829992e-05	1.3807153945644423e-06	8.647750005810812e-09	9.502472467244308e-05	1.7537588166643148e-05	3.075669987027818e-10	9.029698299073613e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3972.5476437201046	-2.3949236742296307	5.7356594053855545	15781134.781626156	4788.878953503025	-21.7882710118447	22933361.631304223	474.728753685592	4526.018189566476	-3.446303594680103	11.877008466704998	20484840.652286604	4644.016837386246	3411.721311000948	1.097468	19.71566	0.0518900021029489	0.0298021864307048	-0.0307166391	-0.1083107864	0.089507332	-0.0403213232	0.054549203	0.046822055	0.1055640136	0.0295750518	0.0479133214	-0.0424690619	-0.0132935282	-0.0134252013	0.0513966717	-0.0669610744	0.0602899052	-0.0063746592	0.0312589775	0.0189148765	-0.0141512703	-0.097830142	0.1425446164	0.0006152064	-0.05937174	0.0115160032	0.0488589682	0.054473965	0.0380364508	0.0016584062	0.0013124146	-0.0542373553	-0.0132546035	-0.0499617353	0.0172198714	0.0329243178	0.0445505373	-0.0153106264	-0.0511527812	0.0602630014	-0.0446082381	-0.001250701	-0.0191108491	0.0695017939	0.0142046171	0.0624740377	0.1426773613	-0.0124982003	0.0735114533	-0.05866049	-0.0103737056	-0.0281769744	-0.0408174814	-0.0192909286	0.0169459867	0.0785348082	0.0404621401	-0.0360071584	0.0800986337	0.0202266751	0.150290994	0.0921123216	0.0165689581	0.0282483497	-0.0666178056	0.0162113177	-0.1005747815	0.0095768299	-0.0194234511	-0.1461741315	-0.0271342439	0.0425343293	-0.0027325801	0.0921486535	0.0732105764	0.0155389655	0.0172219983	-0.1035597392	0.0591636814	-0.0102039722	-0.0464944627	0.0074000352	-0.0003062024	0.0541394198	-0.0270704183	-0.0862485974	-0.075232084	-0.00298683	0.0716892996	-0.0362728892006458	-0.0100236606465813	0.0001004737727578	0.0013157224909623	0.0246929363700587	-0.0126066273925288	0.0006097411065757	0.000158927054214	0.0734281454678082	-2.6197620719911607e-05	6.86315331384342e-10	0.0053916925468416	0.0004349323414706	-0.0003740124505042	1.8916614165709864e-07	1.3988531313215666e-07	0.0013830218298751	0.0002079833647325	1.91274938191107e-06	4.32570800054937e-08	9.769923829802026e-05	2.6745136255771777e-06	7.15302313339798e-12	9.545141164013351e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3975.153889215189	2.606245495084295	6.792515580647181	15801848.442942642	4787.766333795363	-1.1126197076619064	22922706.46702429	1.2379226138776662	4526.008491152808	-0.0096984136680475	9.405922767657208e-05	20484752.861987323	4641.985710261419	3399.20504598702	1.029711	18.498413	0.0573137018672183	0.028648761772997	-0.032060047	0.0282605276	0.0654933151	-0.0263543778	-0.0478205398	0.0820959258	0.06961523	0.089464099	-0.0550395195	0.0446506504	-0.1258899605	-0.0340834344	-0.079894493	0.0645798778	-0.035360307	-0.0348657113	-0.0632488843	0.0904701364	0.0629078491	-0.0234088199	-0.0118214506	-0.0085111704	-0.040195315	0.0090677309	0.0834425053	0.0278791645	-0.0412120684	0.0459587852	-0.0771575914	0.0203792483	-0.0502311414	-0.0441182598	-0.056808653	-0.0353664079	0.0878674091	-0.0266963871	0.0812584661	-0.0586946146	0.1015815879	-0.0709627181	-0.0010427525	0.0538193332	-0.0893435944	-0.0065042172	0.0124308056	0.0892068129	0.0420704039	-0.020002794	0.0310739968	0.0333832861	-0.0117333874	0.0038713445	0.0564525748	0.0557806594	-0.0603273798	0.0022859098	-0.0849498559	0.0262162113	0.1442475032	-0.0854794076	0.0311782275	0.0317078014	0.0732340306	0.0147507864	-0.0876565884	-0.0013024407	0.0798359183	-0.0516972482	-0.0426549938	-0.0502775719	0.0905278107	0.0361861051	0.089793986	-0.0110493498	0.0660389591	-0.0203121977	0.0034133959	0.0959681513	-0.0550403776	-0.0257218328	0.0154563498	0.0531726956	-0.0293432743	-0.0873563013	-0.0724229201	0.00298683	0.0759024438	-0.0235549698812604	0.0127179193193854	0.0001617454718143	0.000554836606107	0.0355484570678044	0.0108555206977456	0.0012636927999015	0.0001178423296191	0.0734369038067015	8.75833889329991e-06	7.670850016988991e-11	0.0053929788407147	0.000812850530151	0.0003779181886803	6.607259843667617e-07	1.4282215733547438e-07	0.0015880779503762	0.0002050561205011	2.5219915764710724e-06	4.204801255496168e-08	0.0001893549993404	9.165576104237977e-05	8.400778532257818e-09	3.5855315775202896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3978.1386561603854	2.984766945196497	8.908833717137632	15825587.167637557	4805.902991510206	18.13665771484375	23096703.56380675	328.9383530654013	4524.943054925828	-1.065436226980637	1.1351543537627355	20475109.650321484	4644.11052004636	3405.0841819290567	1.069665	19.21619	0.0611919462364709	0.0311068555134547	-0.0306778166	0.0543505913	-0.0275685736	-0.0122328241	-0.0734095391	-0.0398560169	0.0167903064	0.0395254596	0.0601761765	0.0134720584	-0.0623767084	-0.0258101523	0.0731287866	-0.0356862951	-0.1137900245	-0.021053333	-0.0386404114	0.0201624195	0.0009230283	-0.1226679835	0.0341865225	-0.0570137652	0.0672278139	-0.0056068843	0.11758794	0.1054695169	-0.0318659414	0.0180770949	0.1209107148	0.0774005206	0.0804240657	0.0369380896	0.0716720342	0.0027851517	-0.0189765697	-0.02137514	-0.0703709021	0.0282849773	0.0743696143	0.0709610272	-0.0472702528	-0.0031943718	-0.0491305814	0.0274557967	0.1375339658	0.0596258941	-0.0200748694	0.0365085491	0.0349183105	-0.1358398523	-0.0289533332	-0.0773976199	-0.0022415404	0.070265091	0.0173631113	0.0353121103	0.038521578	0.0226426075	0.0776644565	0.0449216251	-0.0124836485	-0.151223504	-0.00126963	0.0382159232	-0.0442828068	0.0443954519	0.023902652	-0.0511536055	0.0231657647	-0.0449133216	-0.0916736655	0.1201852852	-0.045240768	-0.0198513151	-0.0213043199	-0.0603705961	-0.036651084	0.066390772	-0.0863144727	-0.0769726967	-0.0114415323	0.0521968607	-0.0315960199	-0.0883293083	-0.06941525	0.0089476998	0.0796476241	-0.0075084252287211	0.0160465446525393	0.0002574915952859	5.637644941529551e-05	0.0403986624283874	0.0048502053605829	0.0016320519260027	2.352449203982804e-05	0.0733252761195828	-0.0001116276871186	1.2460740531470004e-08	0.005376596118013	0.0004380236886017	-0.0003748268415492	1.918647517762391e-07	1.4049516114582404e-07	0.0016161311015079	2.8053151131699925e-05	2.611879737261138e-06	7.869792884179968e-10	0.000590146377384	0.0004007913780435	1.6063372871408784e-07	3.4827274673945854e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.325655803306	-0.8130003570795452	0.660969580611468	15819119.372311195	4777.495885049143	-28.40710646106345	22824466.93166149	806.9636974901928	4526.83756292434	1.8945079985123807	3.5891605564273883	20492258.32110278	4647.895313841432	3433.0782266802494	1.092521	19.626781	0.0620945264719277	0.0334105475119296	-0.0228088629	-0.0844170185	-0.0231356256	-0.0062931059	0.0896764001	-0.0157845614	0.1274744952	0.0854440343	0.108860409	0.0254928188	0.0161967763	-0.012166801	-0.0941552886	-0.0188879179	-0.0400152695	-0.0407982669	0.0830489267	0.0120772372	0.0083326855	-0.0287752446	-0.0182063191	0.0304435997	0.0613277032	0.0148142472	0.0061025789	-0.0797550853	-0.0514935922	-0.0557515963	-0.0706490854	0.0298425511	0.0780245142	-0.0447497444	-0.1202326958	0.0853066702	0.0515996129	-0.015868425	0.0954039986	0.0266738342	-0.0299974819	0.0665728954	-0.0891792121	-0.0259554441	-0.028094076	-0.0119213658	0.0402603064	-0.0764911107	-0.0728538379	0.0168582222	0.0118450435	0.0666582704	0.002256781	0.0591716341	0.1043758019	0.0423886963	-0.1495077625	0.0116075069	-0.0395261703	0.0127340135	0.0888772105	-0.05538917	0.0721411291	0.0269922903	-0.0664817013	-0.0735338564	-0.0006666235	0.065841896	0.0895231624	-0.0215976958	-0.0277247691	0.0522045543	0.0307860106	0.1008424039	0.0527633428	-0.1715947514	-0.0868613349	-0.0513764026	0.0285783757	-0.0165219229	0.0172239944	-0.1212553683	-0.0470834924	0.051212082	-0.0338271112	-0.0891661178	-0.0662173176	0.0148702542	0.0829017503	-0.0026925909021429	0.0048158343265782	2.3192260261048906e-05	7.250045766302715e-06	0.0540479916158744	0.013649329187487	0.0029211853977096	0.0001863041872683	0.0733851832536203	5.990713403750125e-05	3.5888647085871404e-09	0.0053853851211674	0.000839237235203	0.0004012135466013	7.043191369511756e-07	1.6097230997639354e-07	0.0013441656669093	-0.0002719654345986	1.8067813400977231e-06	7.39651976164054e-08	0.0003919362421074	-0.0001982101352765	3.928725772636806e-08	1.5361401787727049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3970.809682531576	-6.515973271729763	42.45790767789667	15767329.534886517	4773.093049080141	-4.402835969001899	22782417.25517716	19.38496456993689	4522.949286324637	-3.888276599703204	15.118694915799509	20457070.246664543	4641.037470354353	3392.941572431266	1.122853	20.171696	0.0987075586121865	0.0548748631779017	-0.0272182589	0.0412586812	0.0819060753	-0.0040658101	-0.0489004701	0.0664098863	-0.0375436132	0.0357381419	0.0686760221	0.0932816537	-0.0200927269	-0.0291949823	0.0965574319	0.0365186326	0.0697091046	-0.0040597147	-0.055936143	0.0831613027	-0.0457577646	0.0023974107	-0.1525814995	-0.0013242635	-0.0195196215	0.0447490084	0.0113965776	0.0492425348	-0.0909644596	-0.0756467779	-0.0885858483	0.0429176561	-0.0140579435	0.015676135	-0.0158167821	-0.0389815925	-0.09778153	-0.022663024	-0.0918864108	-0.0502951214	0.0066233235	-0.0907667208	0.0436088966	-0.0134189968	-0.0453050615	-0.1485623729	0.0066467535	0.0173052751	0.0262990956	-0.0107115432	0.0279289163	-0.0107962372	0.0264575563	0.0783537793	0.0470425606	0.0398194165	-0.0787094158	-0.0599790771	-0.0683154015	0.0298303085	0.0583964267	0.0157376624	-0.0663944109	0.0150887011	0.066857723	-0.0105639667	-0.061072925	-0.0291967741	0.0631113956	-0.0529679721	0.0831113806	-0.0800531617	0.0639425946	-0.017153636	0.0409709781	-0.0700807814	-0.0421248109	-0.0390709513	-0.0325090435	-0.0845763424	-0.0568353342	-0.0761339339	-0.0260287886	0.0502185284	-0.0360350191	-0.0898654396	-0.0628378881	0.0207291319	0.0856447597	0.0043135084400205	0.0070060993421634	4.908542799226243e-05	1.8606355062128087e-05	0.0405845084875267	-0.0134634831283476	0.0016471023291741	0.0001812653779473	0.0301256860193248	-0.0432594972342954	0.001871384100964	0.0009075569581349	0.000852966136898	1.3728901694999984e-05	7.275512306946977e-07	1.8848274175097347e-10	0.0011753883218199	-0.0001687773450893	1.381537707070601e-06	2.8485792215426393e-08	0.0009089995734706	0.0005170633313632	2.673544886404104e-07	8.262802245697327e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3968.45755071101	-2.3521318205662283	5.5325241013202	15748655.331795229	4791.855766050277	18.762716970136356	22961881.68262929	352.0395481014427	4525.300594874791	2.3513085501544992	5.528651898029653	20478345.473974142	4641.435624141484	3383.8272855415457	1.070729	19.235306	0.0551458691533419	0.0249409793517838	-0.0241529987	0.057299121	-0.0416727369	0.0351338242	-0.0693031585	-0.0404674128	-0.0018115596	0.0331291606	0.1050663412	0.0632195309	0.0429294038	-0.0218063564	-0.0459269311	-0.0574884166	0.0146164234	0.0826789553	-0.0252980935	-0.0099794834	-0.0236069296	-0.0768269708	0.0374975714	-0.0025360777	0.0188086012	0.0524021158	0.0636152123	-0.0620677703	-0.0151353184	0.0618052052	0.0132922047	-0.0483818344	-0.009107411	-0.032939601	0.0260350704	0.0866221696	-0.09850852	-0.0192420725	0.0389427488	0.0640851507	0.0116506222	0.0424458331	0.076393756	-0.0054980416	0.0406207027	-0.0263017412	0.0914289226	0.0160116982	0.045208935	0.0072651227	0.03358825	0.019623347	-0.0553657288	-0.0075638499	0.0514650434	-0.0041171316	0.0692777725	0.0509904634	0.0080350404	0.022383848	-0.0219082212	0.0064342185	0.1200417788	-0.0605598375	-0.0117941692	0.0840474359	-0.0660754909	-0.0245404675	0.0084338577	-0.0649454877	0.1121333222	0.0235800324	-0.0141221424	-0.0122432374	0.041068679	0.0051290189	-0.0421686886	-0.031533481	-0.0144394616	0.029639897	-0.0370124684	-0.1166514428	-0.055282981	0.0492163702	-0.0382182304	-0.0904261954	-0.0592862243	0.0264992443	0.0878597406	-0.004563532653151	-0.0088770410931715	7.880185856985546e-05	2.0825830276375404e-05	0.0540656750982719	0.0134811666107452	0.0029230972238318	0.0001817418531866	0.0300541451867246	-7.154083260020247e-05	5.1180907291301925e-09	0.0009032516429047	0.0006551974916514	-0.0001977686452466	4.292837530662864e-07	3.9112437042675535e-08	0.0013608869870911	0.0001854986652711	1.852013391633892e-06	3.440975481739669e-08	0.0011800546752893	0.0002710551018187	7.347086822194584e-08	1.3925290366721351e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3980.77260602308	12.315055312069944	151.66058733934216	15846550.540863782	4782.517303466797	-9.338462583480576	22872471.75795932	87.20688342306674	4527.609881446475	2.309286571683515	5.332804470157802	20499251.238571763	4646.435436743433	3428.0137484165066	1.145118	20.571674	0.0288906290285177	0.019095711647554	-0.0209291066	-0.0620154002	-0.0188295508	-0.0127121026	0.0750986162	0.0133519936	0.1249715327	0.0291326598	0.0865537594	-0.0059215178	-0.0146383084	-0.0191204786	0.0454647963	0.0630828283	-0.0599518402	-0.0682172181	0.1063716009	0.0630062371	-0.0081740472	0.103427617	-0.0161210836	0.0147871878	0.0624107386	-0.0734748754	-0.0596164835	-0.043713811	-0.024340252	-0.0264920848	-0.0157889869	-0.0129011637	0.0649249794	-0.0335004836	0.0275788114	-0.0421778891	-0.0489182202	-0.0171088026	-0.0390284935	-0.0754682489	-0.0259529557	0.0527375284	-0.0915762552	0.0554047954	-0.0364723283	-0.0156082463	-0.0729204016	-0.1327405854	-0.0866981404	0.0483781729	0.0352199288	0.0134567976	0.0265174054	0.0518510084	0.0358958458	-0.0070275776	-0.0240056507	-0.0395575699	0.0651473322	0.0133615247	0.017119651	-0.0528677474	-0.06102046	-0.0379867381	-0.0440549708	-0.1455513171	0.0489583165	0.0231383559	0.0117345025	0.0562841095	0.0338688336	0.02609865	0.0067868454	0.1309830508	-0.0129449044	-0.0259467183	-0.1162280361	0.026744892	-0.0242479246	-0.0470005489	-0.0076588281	-0.0673714111	-0.1042613185	0.0482057789	-0.0403752488	-0.0908475206	-0.0555720611	0.0321558829	0.089533037	-0.0046350609678995	-7.152831474850022e-05	5.116299810760514e-09	2.148379017614545e-05	0.0541006029778543	3.492787958240401e-05	0.0029268752425674	1.2199567721229147e-09	0.0301210442852664	6.689909854180193e-05	4.475489385705724e-09	0.0009072773088349	0.0003492585679956	-0.0003059389236557	1.2198154731833717e-07	9.35986250076694e-08	0.0011752216802736	-0.0001856653068175	1.3811459977851035e-06	3.447160615563642e-08	0.0012627959195289	8.27412442396e-05	6.846113498317141e-09	1.59465353437884e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3970.678014126283	-10.094591896796828	101.90078556287618	15766283.891865842	4771.904118691721	-10.613184775075752	22771068.91798701	112.63969106989973	4523.493632362002	-4.116249084472656	16.94350652542198	20461994.64201958	4641.515671011118	3389.4643901723675	1.15539	20.75621	0.0679716687178875	0.0309314256132716	-0.0226701086	0.0580049124	0.0567709171	-0.020218387	-0.0028269815	0.0446369839	-0.0688165324	0.0354362247	0.0421745315	0.0568286819	0.000898727	-0.0057875546	0.0171060532	-0.0971024498	0.04212579	0.0371288186	-0.0970864418	0.0349313526	0.042493125	0.0347352436	0.0184828683	-0.0017804332	-0.019222169	0.0501439913	-0.044426934	-0.0176817144	0.0513807639	-0.0836111861	-0.1028561651	0.0205148082	-0.0302638328	-0.0004813707	0.0358939917	0.0491012103	-0.0711618493	-0.0060837557	-0.0299623614	0.089375792	0.0174140783	-0.082018856	0.0794975273	-0.0383485698	-0.0533415208	0.0139850201	-0.016570662	-0.0501868884	0.0355253787	-0.0387804835	0.0287641142	0.0144503557	-0.0139490045	-0.0036567462	-0.0297068106	-0.0208508196	-0.0636704344	-0.1062982348	-0.0537704588	0.0224586048	-0.0154809578	0.0844079674	0.042068414	0.0407368934	0.0659598298	-0.0135804061	-0.0392318974	-0.0609231936	0.0176534135	-0.0072567016	0.0726292514	-0.0679693806	0.0895100044	-0.0115095249	0.0413894743	0.0225464898	-0.027574135	0.0391541396	0.0481991787	-0.0668290769	0.0020427647	-0.0330771283	-0.0439650182	0.0471869279	-0.042504596	-0.0911287655	-0.0517055788	0.037674825	0.0906543325	-0.0047203799275905	-8.53189596910003e-05	7.279324882754535e-09	2.2281986660799296e-05	0.0442768748790882	-0.0098237280987661	0.0019604416490584	9.650563375848667e-05	0.006876523277846	-0.0232445210074204	0.0005403077568644	4.72865723907579e-05	0.0006851436769908	0.0003358851089952	4.694218581204738e-07	1.128188064447174e-07	0.0014529060748689	0.0002776843945953	2.1109360623909537e-06	7.710862300175832e-08	0.0011800034100792	-8.279250944970003e-05	6.854599620978668e-09	1.3924080477985406e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3968.653275844761	-2.024738281521877	4.099565108660164	15750208.823873354	4791.805788101688	19.90166940996733	22961402.710884843	396.0764453036292	4524.6596763247535	1.166043962751246	1.359658523068629	20472545.186559223	4641.208975253262	3388.985938418228	1.023814	18.392483	0.0729565580366406	0.032956851652123	-0.0187196085	0.0481943196	-0.0389722386	-0.0013320314	-0.0368458953	-0.0381534253	0.0152717796	0.0197307651	0.0569149274	0.0852346628	0.0175213404	-0.0167386195	-0.0509579879	0.0652515951	-0.0112876428	0.0935918363	-0.0292026656	-0.0048406289	0.0140512363	-0.0921511153	0.0803154261	0.091282831	-0.0327243254	0.0409658858	-0.0657058282	-0.080744398	-0.0724814083	0.0487602328	-0.0526105743	-0.0196083692	-0.080275544	0.040020581	0.0737503202	-0.1008650736	-0.0204028621	-0.018443376	0.057222904	-0.0584239272	0.008606239	0.0501333122	0.0728805536	0.0123089873	-0.0027057297	0.0569377997	0.0805199688	0.0697530432	0.0347085082	-0.1086110958	0.0557512473	0.0445973474	0.000152056	0.0709106513	0.0132755738	-0.1093781639	0.0344798619	-0.050345594	-0.0417500514	0.0178514077	-0.0340628167	-0.0975245533	0.0145451374	-0.0714919383	-0.0021966522	0.0648859478	-0.045102332	-0.0620399166	-0.0217550642	-0.0531006108	0.1289131657	0.0421779761	0.0338695702	-0.0468343172	-0.0169446779	0.0638645242	-0.0001390524	0.0041795692	0.0528652892	0.0843734706	-0.0332120055	-0.0365366976	-0.0613387437	0.0461599916	-0.0446048127	-0.0912694965	-0.047697375	0.0430324377	0.0912167139	-0.0045919397396687	0.0001284401879218	1.6496881873387336e-08	2.108591057274865e-05	0.0540920598923548	0.0098151850132666	0.002925950943398	9.633785684465328e-05	0.0300530445768032	0.0231765212989571	0.000537151139521	0.0009031854883353	0.0005350899891828	-0.000150053687808	2.863212965236491e-07	2.2516109224780743e-08	0.0011754155862124	-0.0002774904886565	1.3816018003110398e-06	7.70009712948232e-08	0.0015491874643446	0.0003691840542653	1.3629686592383777e-07	2.399981799682451e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.83674287036	9.18346702559893	84.33606661026285	15823185.152929476	4790.487055624685	-1.3187324770033229	22948766.230107665	1.7390553459033191	4527.213463919504	2.553787594750247	6.521831079100252	20495661.74789403	4645.319900277945	3431.096053672048	1.110838	19.955833	0.0389713284928147	0.0256196358707619	-0.0128565841	-0.0537529052	-0.0766900614	-0.0029579395	0.0413310146	-0.0518527621	0.057521598	0.0048516593	0.0944546115	-0.0278032679	-0.0502087032	-0.0123299081	0.0581170745	-0.0930226588	-0.0979326889	-0.0105221997	0.1116924406	-0.0034074606	0.0396130428	-0.0889461232	0.0099320184	-0.0127701278	-0.0228552059	0.0345446816	-0.0420897608	0.064048523	0.0690463839	0.0238133448	-0.0871199696	-0.0472879223	0.0452893322	0.0466486534	-0.1652615486	-0.0158009136	0.0155094458	-0.0099234579	-0.0621757627	0.0791060214	-0.002009327	0.0921153649	-0.0890303166	0.0395768523	-0.0482819667	0.0300897346	-0.0009667842	0.0549964333	-0.0023777044	0.0238343181	0.0145844303	0.083819958	0.0276140192	0.0158985034	-0.1098671853	0.0280932542	-0.0006040351	0.0236330315	-0.0743043147	0.0098148759	-0.006626974	0.0664092643	-0.0073234721	-0.0663038248	-0.070015226	-0.1415764866	0.0829558091	-0.0360097964	0.0360381315	0.0291214248	0.0142889164	0.0022787759	0.0010604518	0.0460416058	-0.0833082862	0.0325560851	-0.0540096657	0.0323533658	0.0079684785	0.0656564027	-0.0023883095	-0.034137356	-0.0140706651	0.0451251461	-0.0466744595	-0.0912694965	-0.0435584361	0.0482057789	0.0912167139	0.0179330258360437	0.0225249655757124	0.000507374074187	0.0003215934156362	0.0540518846999305	-4.017519242430212e-05	0.0029216062396145	1.6140460863297022e-09	0.0232096405505402	-0.006843404026263	4.683217866667263e-05	0.0005386874144852	0.0003490866982282	-0.0001860032909546	1.218615228798664e-07	3.459722424594158e-08	0.0011752724592726	-1.43126939800009e-07	1.3812653535246651e-06	2.0485320896515402e-14	0.0015542967204185	5.109256073900035e-06	2.6104497628684398e-11	2.4158382951037047e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
