global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
3926.2298069254666	5.4688769504005	29.908615098621866	15415280.496789986	4307.07767526727	25.739332156073942	662.513219840702	18550918.10078571	4499.726683285362	2.5328356291120144	6.4152563240992535	20247540.224270284	4520.078258995953	3360.451577526198	0.657007	14.138565	0.0979572177751576	0.055683006475421	0.0416995151	0.0046168588	-0.0170223787	-0.0326277173	0.0776520059	0.0221546926	-0.0037734743	0.0178486643	0.0138244302	-0.0122765625	-0.0255951871	0.021425482	0.0036459846	0.0561152697	-0.0482291942	-0.0898534984	0.0220010249	0.073595317	0.0671813303	0.0656466224	-0.0101686708	-0.0750639939	-0.0091363606	0.0122272757	0.0328210006	0.0011840821	0.0493360991	-0.0633479729	0.0566420496	0.051910494	0.058728223	0.0556800424	0.1056062773	-0.0416097662	0.0247872144	0.061085355	0.0433568951	0.0440769563	0.000998195	-0.0082186963	-0.0250717371	0.0095087887	-0.00252323	0.0099569238	-0.0120178736	0.0412073493	0.0119536511	0.0338552968	0.0089919017	0.0200885829	-0.0318527684	0.0624074669	-0.0153783857	0.0935026062	0.0432816675	0.0139168735	0.0136055925	0.1120112475	0.0337002641	-0.0308447158	0.0847191004	0.0314402736	-0.0340408122	-0.0863103461	-0.0166443521787016	7.661020109140174e-05	5.869122911265012e-09	0.0002770344594486	-0.0277654301677188	0.0071085079058406	0.0007709191123984	5.053088464739832e-05	0.009493233716924	-0.0364660578028405	9.012148640414266e-05	0.0013297733716801	-0.0026410581754749	0.0003789135512989	6.9751882862428086e-06	1.4357547935794416e-07	-0.0011308644409371	-0.0004861862278554	1.27885438377598e-06	2.3637704815626298e-07	-0.0001039937530694	-0.0002210210581534	4.885030814724864e-08	1.0814700677459345e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3931.190092867425	4.960285941958318	24.60443662598932	15454255.546258992	4307.320750759956	0.2430754926863301	0.0590856951447021	18553012.049927317	4505.07100026984	5.3443169844777	28.56172403057682	20295664.71747229	4523.954486398875	3370.123888384184	0.66657	14.344359	0.1081109126359069	0.0647921381108694	0.0420722111	-0.0046277704	-0.0272125337	-0.0556648392	0.0792156443	0.0409887612	-0.0064272589	0.0071452264	-0.0209860773	-0.0146683322	0.0264913598	0.0226261463	0.002753187	0.0369100136	-0.0562132588	-0.050053501	-0.0125797575	-0.1279924686	0.0285424838	0.035805066	0.0825268382	-0.0238963551	-0.0186292133	-0.031080229	0.0017338669	0.0030039776	0.0397288709	-0.0854802732	0.0383442217	0.0218932972	-0.0989329457	-0.0710317706	0.0484775256	-0.0137208177	0.0881791793	0.0304806716	0.0384995668	0.0349645659	0.0014989422	-0.0118607771	-0.0246957151	0.0174750916	0.0228369029	0.0103091912	-0.0296009477	0.0326435835	0.0352839144	0.0410341521	0.0376753808	0.0264891835	-0.036524554	0.014487974	-0.0151995465	0.0168917173	-0.0112733581	-0.0073244589	0.0019990037	0.1387386803	-0.0276969931	0.1511996842	0.0836263003	0.0279400463	-0.0391709241	-0.0902648596	-0.0121314575244895	0.004512894654212	2.0366218160016142e-05	0.0001471722616684	-0.0461481611839929	-0.018382731016274	0.0021296527806637	0.0003379247996166	0.0457209483340932	0.0362277146171692	0.0020904051165688	0.001312447306383	-0.0033580159278576	-0.0007169577523826	1.127627097174534e-05	5.140284187016527e-07	-0.0009509678061911	0.000179896634746	9.043397684119136e-07	3.236279919293575e-08	-2.109669323306987e-05	8.289705983633013e-05	6.871922529508099e-09	4.4507046537025597e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3939.406323754148	8.216230886723224	67.50644998394469	15518922.183634171	4300.195776000059	-7.124974759897668	50.76526532917884	18491683.711928748	4498.463085616262	-6.607914653577609	43.664536068965695	20236170.132652186	4519.561735017109	3431.6213861934148	0.777857	16.739202	0.0783028597889457	0.0444297653673278	0.0334404023	0.0082736978	-0.029244337	-0.058130761	0.0527617598	0.0407402665	0.0137197998	0.0153231835	-0.0179887626	-0.0150390745	-0.0191154355	0.0219997865	-0.0149745138	0.0429392806	-0.0394558857	-0.0597496524	0.0097404002	0.0549584373	0.0769299352	0.0535788243	0.0223059715	-0.0472618606	-0.0120449168	0.0031751094	0.0246154915	-0.0182517148	0.0445955253	-0.0443477119	0.0360125917	0.0263068404	0.042951412	0.0244753847	0.120768205	-0.0185613067	0.0390402889	0.0303362219	0.0292505707	0.0283873383	-0.0043853064	0.0293862331	-0.0158798453	0.0544779946	-0.0135655913	0.0402722431	-0.0243677575	0.0251510552	0.0995435334	0.0311841767	0.0711962475	-0.0111568548	-0.0204857116	0.0882628128	-0.0133984709	0.0060905705	0.009973369	0.0405278118	-0.1043890572	0.0697998478	-0.0208572467	-0.0158044589	0.0825083076	0.0244061535	-0.044194854	-0.0937844556	-0.0010246848996757	0.0111067726248138	0.0001233603981393	1.0499791436233993e-06	-0.0554939344468721	-0.0093457732628792	0.0030795767603937	8.734347788114772e-05	0.0494038358495174	0.0036828875154241	0.002440738996646	1.356366045126743e-05	-0.0040719525088802	-0.0007139365810226	1.6580797234575757e-05	5.0970544172224e-07	-0.0011957165792311	-0.00024474877304	1.4297381378481235e-06	5.990196190458544e-08	0.0001035664804209	0.0001246631736539	1.5540906865479852e-08	1.0726015866772664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3932.430629063637	-6.975694690511318	48.6603164152278	15464010.65239783	4294.406777747592	-5.788998252466627	33.51250076706166	18441929.572764456	4495.391178492496	-3.071907123766323	9.436613377046283	20208541.84766815	4515.661595500523	3430.038453090833	0.8002749999999998	17.221632	0.1079480128873145	0.0597180774519938	0.0307843394	-0.0144212812	-0.058676007	-0.0106992681	0.0532488404	0.0131259923	-0.0578410258	-0.0273591195	-0.0238549143	-0.0073391949	-0.0141210154	-0.0081681542	0.0272667474	0.0185501432	-0.0400047971	-0.059662487	0.0354428033	-0.1104846185	-0.0435163863	0.030663989	0.033127208	0.0031972188	-0.005165238	0.0182607153	0.0081803629	0.0305010858	0.01750824	-0.0738630699	0.0402631591	0.0542062888	-0.081007451	-0.0391163927	-0.0135514579	-0.0744171062	0.086083436	0.0531622287	0.034285663	0.0168443909	0.0009475247	0.0179740048	-0.0205593583	0.0219323884	-0.0249540761	-0.0040008172	-0.011038489	0.0435952004	0.0289683986	0.0549986676	0.0419416525	-0.007615173	-0.0229137091	-0.0377159138	-0.001519511	0.0300930381	-0.0433888862	-0.0021844705	-0.0399060745	0.1561886123	0.034683833	0.1075620791	0.081365459	0.0208428531	-0.0490989833	-0.0968521759	-0.0169521470495936	-0.0159274621499179	0.000253684050537	0.000287375289591	-0.0507929902503008	0.0047009441965712	0.0025799278585671	2.209887633927738e-05	0.0321700141847571	-0.0172338216647603	0.0010349098126474	0.0002970046091727	-0.0032439427981968	0.0008280097106834	1.0523164877972883e-05	6.856000809860084e-07	-0.0007038034212183	0.0004919131580128	4.953392557185837e-07	2.41978555026126e-07	0.000185359309246	8.179282882509999e-05	6.690066847212107e-09	3.435807352415426e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3929.573731301491	-2.8568977621457634	8.16186482335347	15441549.709734725	4298.625100960408	4.218323212816358	17.79425072778532	18478177.75860688	4500.218319862767	4.82714137027142	23.30129380858584	20251964.926428467	4519.135226571076	3425.3877985549507	0.680836	14.651355	0.0589723826048083	0.0343022438650081	0.0294208411	-0.0239527243	-0.0633158772	0.0054100396	0.0459686341	-0.0009182018	-0.0600013514	-0.0252748456	-0.0144728065	-0.0177861375	0.0233367712	-0.012066929	-0.0040807256	0.0160197204	-0.0393480702	0.0318539076	-0.0701770376	0.0058940105	0.0962115469	0.0365894801	-0.0133387529	-0.0413803144	-0.0261043424	-0.0070451819	-0.0240556125	0.0005168017	0.0155905756	-0.0567996792	0.000486615	-0.0725560109	-0.0431552383	0.0615044018	0.1060073433	-0.0241619822	0.0005511464	0.0217510099	0.031243454	0.0137609949	-0.001873993	-0.0054479471	-0.0197909688	0.0172760207	0.0066507173	-0.011276634	-0.0219846342	0.0600080023	0.0284420456	0.0470957517	0.0669575258	0.0432419981	-0.0171009208	0.0404093933	-0.0513688152	0.0517844003	0.0363831014	-0.0447859843	-0.0581422396	0.0793836892	-0.0688627006	0.0480736962	0.0801980988	0.0172544387	-0.0538700184	-0.0994532396	-0.0168521168316573	0.0001000302179363	1.0006044500384056e-08	0.0002839938417078	-0.0507330154254077	5.997482489309564e-05	0.0025738388541546	3.596979620957484e-09	0.0499072327491205	0.0177372185643633	0.0024907318806748	0.0003146089223999	-0.0035530018795979	-0.000309059081401	1.2623822356426209e-05	9.551751579649165e-08	-0.0010460299035819	-0.0003422264823636	1.094178559187559e-06	1.1711896523096349e-07	1.514169305838974e-05	-0.0001702176161876	2.8974036860592595e-08	2.2927086867448802e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3930.235786714448	0.6620554129567608	0.4383173698253471	15446753.339170936	4298.972856335174	0.3477553747652564	0.1209338006781239	18481167.6195066	4487.748886590255	-12.469433272512106	155.48676613763195	20139890.069092076	4509.189723528832	3472.2346897400944	0.812003	17.474014	0.0520062279793129	0.0383356078768725	0.0229322717	-0.0104947344	-0.0649106196	-0.0269675683	0.0228258743	0.0314645953	-0.0209302906	0.0150812428	0.0145005563	0.0312750568	-0.0588006589	0.0064277549	0.0064269716	-0.0067638926	-0.0034360316	-0.0700726669	0.0572017988	-0.0521319155	-0.0226400234	0.0528204869	0.0557323262	-0.097314795	0.0305727248	0.0417288975	0.0245736701	0.0051236947	-0.0101173678	-0.0379130476	0.0390285289	0.0866654707	-0.0346424191	-0.014990191	0.0138266176	-0.0356658096	0.0788823162	0.0959718877	0.0223881513	0.0161046558	-0.0130733623	0.0249250998	-0.0202197656	0.0405892309	-0.0212440801	0.0365434298	-0.0261999137	0.0624006634	0.0742195325	0.0032320379	0.0310085027	-0.0572098134	-0.0406224478	0.0592938708	0.0607907084	0.0358193451	-0.016556608	-0.0316456307	0.0391196841	0.1310764561	0.1240313561	-0.0520544448	0.0790065786	0.0136452341	-0.0584950262	-0.101575114	-0.0169891127797114	-0.0001369959480541	1.8767889783242043e-08	0.0002886299530417	-0.0503464931827579	0.0003865222426498	0.0025347693758014	1.493994440630334e-07	0.0709068233792322	0.0209995906301116	0.0050277776017336	0.0004409828066322	-0.0040210249682643	-0.0004680230886664	1.6168641795404915e-05	2.190456115248372e-07	-0.0009499421769765	9.60877266054e-05	9.02390139598852e-07	9.232851204194096e-09	-3.040987483975609e-05	-4.555156789814583e-05	2.0749453379793893e-09	9.247604877696306e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3918.223396960605	-12.012389753842854	144.29750759822878	15352474.588489505	4299.165881623003	0.1930252878291867	0.0372587617415403	18482827.27771129	4492.946591347142	5.197704756887106	27.016134739766848	20186569.072697904	4511.880051379408	3425.881549088306	0.7929129999999999	17.063213	0.0490867194225768	0.0294516213416114	0.0243031488	-0.0264297194	-0.0540081633	0.0100795213	0.0160431426	0.0062875305	-0.0496710544	-0.0084339254	0.0319187273	-0.008451522	-0.012532099	-0.0129796382	-0.0005986262	0.0044974719	0.0112902477	0.0549495185	-0.0779185904	-0.0621887884	0.0475478952	0.026311976	0.0619172184	-0.0062942495	-0.0131064571	0.0176063997	-0.0007867036	0.001008139	0.0001485331	-0.0113408922	-0.0167482258	-0.065742236	-0.1035126565	0.0254056804	0.0648436703	0.0112896292	0.0357518144	0.0829003179	0.0301328104	0.0070550548	-0.005836125	-0.0060067011	-0.0374301054	0.0134947072	-0.0067018617	-0.0111136879	-0.0104171349	0.0722371964	-0.0019258365	0.0127122332	0.0109329473	0.0243909311	-0.0211810324	0.0381586903	0.0188748568	0.0798072592	0.0421492006	-0.1248691458	0.021067304	0.0651219785	-0.0172710786	0.0711450445	0.0777912574	0.0100195881	-0.0629614694	-0.1032075754	-0.0167427722691826	0.0002463405105288	6.06836471275903e-08	0.0002803204232577	-0.0366689724489788	0.013677520733779	0.0013446135404639	0.0001870745734229	0.0703594300428704	-0.0005473933363617	0.0049504493959575	2.996394646932948e-07	-0.0035880144304007	0.0004330105378636	1.287384755276366e-05	1.874981259009243e-07	-0.0011949748547583	-0.0002450326777818	1.4279649035046205e-06	6.004101318091944e-08	-1.6143793647012622e-05	1.4266081192743469e-05	2.0352107259794887e-10	2.6062207331732507e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3921.2268682248	3.0034712641950136	9.020839634845194	15376020.152088072	4300.509770214109	1.3438885911064062	1.8060365453059612	18494384.28370701	4496.859227230674	3.912635883531948	15.308719557101826	20221742.909529656	4515.141742526242	3433.303999651434	0.641756	13.810366	0.029582784021124	0.017396679061347	0.0228275747	-0.0341168956	-0.0656015571	0.0143002483	0.0477075893	-0.0013086312	-0.0503622837	-0.02685606	0.0462512276	-0.0273972145	0.0101098277	-0.0302612353	0.0246021415	-0.0190205547	-0.0504641383	-0.1058334508	0.0264117738	0.0616030393	0.0631453039	0.0578728316	0.0169255159	-0.0035027793	-0.0326931667	0.0166880665	-0.0256799976	0.0247669734	-0.0167646003	-0.070050157	0.0838473453	0.052373432	0.0458987438	0.0691938855	0.0735492107	-0.0102048186	0.0226154962	0.01458837	0.0315866921	-0.0015218856	-0.002644409	-0.0170999423	-0.0384242279	0.0035117708	0.0069009905	-0.0254096312	0.0072426826	0.0673365011	-0.0227864402	0.0148298719	0.0021908867	0.0317770044	-0.0184583938	0.0163174699	-0.0229795475	0.0420210125	0.0276193053	0.0027509168	0.0713798471	0.109982023	0.0749224722	-0.0685075966	0.0765525014	0.0063818692	-0.0672572409	-0.1043427584	-0.0169359759797345	-0.0001932037105519	3.732767377102293e-08	0.0002868272823861	-0.0366781486982006	-9.176249221802546e-06	0.0013452865919273	8.420354978063183e-11	0.0721436176862226	0.0017841876433521	0.0052047015728558	3.1833255466906683e-06	-0.0033829670871609	0.0002050473432397	1.1444466312813906e-05	4.2044412969700254e-08	-0.0009461412383857	0.0002488336163726	8.951832429740261e-07	6.191816863706629e-08	8.189957510055103e-05	9.804336874756364e-05	9.61250215537074e-09	6.707540401650798e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3921.780301907424	0.5534336826240178	0.3062888410627821	15380360.736429086	4289.854457310268	-10.65531290384115	113.53569307876371	18402851.26490477	4497.935596988075	1.076369757401153	1.158571854647817	20231424.634652477	4516.485492124254	3431.673952902194	0.691566	14.88225	0.1166990200752067	0.0532656239963431	0.0241573449	-0.0398640513	-0.0613623368	0.0370926089	0.0431362023	-0.0358633636	-0.0367706345	-0.0411520906	0.0655314258	-0.0178811143	0.0250282768	-0.0306597123	0.0327190213	-0.0418950847	-0.0097925637	-0.0284898908	-0.087783901	-0.0979625903	0.0266740282	0.0474542769	0.0508561839	0.0625826969	-0.0265798824	0.0081006287	-0.0415331099	0.0366538308	-0.0394249628	-0.0331883952	0.0448512296	-0.0387675933	-0.1201622272	-0.0060823859	0.0368975856	-0.0169547067	0.0789059858	0.0104423988	0.0304584099	-0.0167902602	0.0104666056	0.0031804509	-0.0469060912	0.0183391934	-0.0074259667	-0.0519750456	-0.0118530968	0.0722942718	-0.0009621454	0.0041763573	-0.0666039483	0.0116738863	0.007054605	0.0128070484	-0.000582158	0.0530358042	0.0134644382	-0.1376766485	0.0976984361	0.0367514349	-0.0005661159	0.0484968523	0.0752906837	0.0027364606	-0.0713706958	-0.1049751932	-0.0051341949547349	0.0118017810249996	0.000139282035362	2.6359957833225305e-05	-0.0312108201593446	0.005467328538856	0.0009741152950189	2.9891681351789305e-05	0.0283934740151607	-0.0437501436710619	0.0008061893666496	0.0019140750712385	-0.0041049926348111	-0.0007220255476502	1.685096453185338e-05	5.213208914595716e-07	-0.0005696392374971	0.0003765020008886	3.244888608962776e-07	1.4175375667311938e-07	6.683178683356689e-05	-1.506778826698414e-05	2.2703824325866488e-10	4.466487731367324e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3918.914471291102	-2.8658306163220004	8.212985121448536	15357890.633294815	4311.414827045642	21.56036973537357	464.8495431260126	18588297.810869	4494.988816753186	-2.9467802348890477	8.683513752732749	20204924.462736208	4514.679985908986	3455.1832075582697	0.722588	15.549833	0.0910296773365928	0.0408570120789577	0.013811061	-0.0396629612	-0.0611829913	0.0640952224	0.0605651293	-0.0222521519	-0.0132807915	0.0064664271	0.0794224105	-0.0309266966	0.0024553619	-0.0585304905	0.0250626834	-0.0414518672	-0.0341859271	-0.0575659627	-0.03466551	0.0743347825	0.0477158275	0.0750369193	0.0340239845	0.0724218623	-0.0393401075	0.0427196688	-0.0468156744	0.026227626	-0.0433395866	-0.0309025944	0.0608247553	0.0002534111	0.0285155672	0.0843062679	0.0545083656	0.0445987348	0.0364657602	0.0018863647	0.0256564158	-0.0331631033	0.0134239539	0.0265896908	-0.0506514586	0.022508894	-0.0518130525	-0.0584260017	-0.0156639817	0.0809761586	-0.0085413154	-0.0152016683	-0.0958034606	-0.0008763911	0.0240690113	0.0313116769	-0.0431280233	0.0725039384	0.030651853	-0.0803922217	0.0409354685	-0.044891109	0.0594022706	-0.1358389857	0.0740061845	-0.0009122451	-0.0752906837	-0.1051018327	0.0053588627337006	0.0104930576884355	0.0001101042596528	2.871740979864507e-05	-0.0339560926748987	-0.002745272515554	0.0011530162297463	7.536521184656733e-06	-0.0047228441984259	-0.0331163182135866	2.2305257322605184e-05	0.0010966905320235	-0.0046180047513269	-0.0005130121165157	2.1325967883277824e-05	2.631814316920206e-07	-0.0002382690318938	0.0003313702056033	5.6772131559608694e-08	1.0980621316157332e-07	0.0001159500430948	4.911825626123311e-05	2.412603098144166e-09	1.3444412493685977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3917.1858215606194	-1.7286497304826298	2.9882298906976685	15344344.760635544	4303.312365998003	-8.102461047638826	65.64987502850447	18518497.31935133	4493.483014237253	-1.5058025159332828	2.2674412169910045	20191389.59923871	4513.217223518112	3443.00971989876	0.732701	15.767469	0.0911520092121266	0.038527325039607	0.010741884	-0.0400877691	-0.0492584018	0.0710849486	0.067039781	-0.0497602177	-0.0391254636	0.0643388891	0.0693145876	-0.0120327469	0.0130759033	-0.0402793265	0.0309670892	-0.044756135	-0.0132920584	-0.0325856439	-0.0059665671	-0.1282613718	-0.0354978068	0.029017232	0.055118719	0.108104201	-0.0208614953	0.016503044	-0.0416152646	0.0267414263	-0.0434411703	-0.0340495737	0.0293982632	0.0327274999	-0.1090121143	-0.0389359519	-0.0584639472	0.0496485953	0.0384132214	-0.037065568	0.0231928184	-0.0398044377	0.0128507698	0.0210016445	-0.0360968987	0.0026877549	-0.0404892483	-0.0764000121	0.0020495934	0.1043930529	-0.0209007073	-0.0080690887	-0.1041223093	-0.006052178	0.0144768781	-0.0605186374	0.0232130136	0.0393923217	-0.0297747774	-0.1130877826	0.0984613205	0.0158853677	0.0625697169	0.0413885107	0.0726993906	-0.0045598517	-0.0790065786	-0.1047220668	-0.0111066849376442	-0.0164655476713448	0.0002711142601173	0.000123358450304	-0.0500234312683147	-0.0160673385934159	0.0025023436758558	0.0002581593694754	0.0141412086312584	0.0188640528296843	0.0001999737815527	0.0003558524891611	-0.0041120137677699	0.000505990983557	1.6908657226329208e-05	2.560268754409805e-07	-6.1212761297557705e-06	0.000232147755764	3.7470021456717785e-11	5.3892580506282336e-08	5.898738006221427e-05	-5.696266303258573e-05	3.244744979763909e-09	3.479511006604113e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3906.950684438123	-10.235137122496326	104.75803191630236	15264263.65063152	4286.857576986901	-16.45478901110164	270.76008139987124	18377147.885370005	4487.024679404811	-6.458334832442233	41.71008880793665	20133390.473587845	4504.4261923495815	3405.544020874585	0.7482229999999999	16.101501	0.1222061502586149	0.0742407650733046	0.0132246025	-0.0576660591	-0.0339373678	0.0827916036	0.0580779734	-0.0313050733	-0.0470628351	0.0368644042	-0.0027377586	-0.020883185	-0.0173314486	-0.0413441482	0.0032244769	-0.0450997999	-0.0053311183	0.0108117354	-0.0675144335	0.0305055218	0.0543539359	0.0398616145	-0.003560677	0.0133459597	-0.023717545	0.0461768721	-0.0259956232	-0.0031241703	-0.0499266446	-0.0053244373	0.0249575398	-0.0548465022	-0.0107370363	0.0871107349	0.029901213	0.0778362937	-0.0293230463	-0.0347447552	0.0207625158	-0.0513350922	0.0193385876	-0.0201301129	-0.0429750065	-0.0197636143	-0.0018337441	-0.090572514	0.0054834932	0.0865448043	-0.0573726424	-0.0102165771	-0.0561736324	0.0451813656	0.032223031	-0.0039635972	-0.0494811073	0.0643474806	0.0582673645	-0.0824685037	0.078696334	-0.0149210066	-0.0251396592	-0.0354435201	0.0713706958	-0.008201964	-0.0825083076	-0.1038377251	-0.0293263298982253	-0.0182196449605811	0.0003319554624896	0.0008600336252995	-0.0416310247418323	0.0083924065264823	0.001733142221055	7.043248730574433e-05	0.0372395334230333	0.0230983247917749	0.0013867828495652	0.0005335326081863	-0.0041300695235768	-1.8055755806900036e-05	1.7057474269577898e-05	3.260103177584042e-10	-0.0012928238206624	-0.0012867025445326	1.6713934312721254e-06	1.6556034381067817e-06	-8.616979919377158e-05	-0.0001451571792559	2.1070606689554412e-08	7.4252342930949185e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3923.268729036152	16.31804459802879	266.2785795032566	15392037.520232942	4318.934087538181	32.07651055128008	1028.9025291463822	18653191.652499262	4480.235574822676	-6.789104582134314	46.09194102715714	20072510.80590668	4501.936565512229	3454.8611872067745	0.809623	17.422796	0.0620062770021023	0.0331251743910921	0.0048940465	-0.0491850448	-0.0445618674	0.0539389857	0.1002557367	-0.0554498956	-0.0128567891	0.0841188158	0.0023924682	0.0239288154	-0.0748350336	-0.0326992573	-0.0296216061	-0.0439870169	0.0212794868	-0.0413788534	0.0790061116	-0.0616239744	-0.0371088794	0.0432829829	0.0227163518	-0.0094181217	0.0276647471	0.0842708368	0.006461421	-0.0368042278	-0.0465108762	-0.0254416209	0.0151860634	0.1191570616	-0.06351551	0.0212514504	-0.051776293	0.0386721344	0.0322233435	0.0320420623	0.0168646243	-0.0502915035	0.0170537158	0.0292928504	-0.0309629354	-0.0046329092	-0.0337931492	-0.0717149684	0.0155858246	0.0812433998	-0.000856294	-0.0097999966	-0.1064604876	-0.0375909384	-0.0092656011	-0.0356904101	-0.0161239779	0.032071087	-0.0168020539	-0.0645307274	0.1116461719	0.0423019802	0.1186765436	-0.0182021771	0.0700205004	-0.0118341936	-0.0857863785	-0.1024530687	-0.0348270769928404	-0.005500747094615	3.0258218598916435e-05	0.0012129252918652	-0.0438125892046059	-0.0021815644627736	0.0019195429728115	4.759223505236671e-06	0.0339968969825861	-0.0032426364404471	0.0011557890044445	1.0514691084916086e-05	-0.0045431149977906	-0.0004130454742138	2.063989388314989e-05	1.70606563768503e-07	-0.0008339683417311	0.0004588554789313	6.955031950097209e-07	2.105483505452727e-07	-0.000235895426134	-0.0001497256269402	2.2417763362644457e-08	5.5646652070941455e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3914.611606882876	-8.65712215327585	74.94576397673949	15324184.032742132	4304.815630690496	-14.118456847685591	199.3308237599602	18531437.61423721	4474.801562178763	-5.434012643913775	29.52849341421477	20023849.02087749	4493.098626112703	3404.781198398826	0.736043	15.839375	0.0573488805420756	0.0423993466896671	0.0117681065	-0.0733531207	-0.0581607968	0.0888439153	0.1009028794	-0.0341782759	-0.0119296644	-0.0089497763	0.0449495885	0.0055383709	-0.0694284012	-0.0462390329	-0.0446423425	-0.0400868896	0.0213311858	0.0634276841	-0.0928441751	0.0175727249	0.0707015897	0.0407450652	-0.0368945113	-0.0468135871	0.006329176	0.0890219842	-0.003937857	-0.0422289512	-0.0459409238	-0.0101064628	-0.0289464165	-0.0899329891	-0.0663154546	0.0939384122	0.068101745	-0.0017489332	-0.0416134496	0.0626653122	0.0201274435	-0.0566064318	0.0214767066	0.0145799351	-0.0267852396	-0.0345944109	-0.0367305711	-0.076138588	0.0079716427	0.0628621158	-0.0366240238	0.0366435082	-0.0309691699	0.0204772504	0.017055176	-0.0650358142	-0.0369422554	0.085816256	0.0418221828	-0.1130462623	0.0155406712	-0.0134676508	-0.0617169208	0.0362049437	0.068649211	-0.0154521639	-0.0888319053	-0.1005747692	-0.0363954074555579	-0.0015683304627175	2.459660440287697e-06	0.001324625683856	-0.0439764484083866	-0.0001638592037806	0.0019339280146154	2.6849838663643664e-08	0.0231671948323537	-0.0108297021502324	0.0005367189164002	0.0001172824486627	-0.0038836358729141	0.0006594791248765	1.5082627593385264e-05	4.349127161478747e-07	-0.0010700455551031	-0.0002360772133719	1.1449974899959013e-06	5.5732450673488764e-08	-0.0002360788623924	-1.8343625839999165e-07	3.3648860895788506e-14	5.5733229268489735e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
