global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
6915.941928756701	2.463552223174702	47830252.76193495	6.069089556309016	8131.561641095633	-29.524290521460895	66122294.7229379	871.6837307956258	7331.062562059727	3.115022435175888	9.703364771649118	53744478.28883372	7437.744850995464	5276.836214747574	1.221921	20.649137	0.0655983597755276	0.0331389162819315	-0.0109496253	0.0934310987	0.0682618715	0.0193854636	0.0394380195	0.0063731765	0.0804357462	0.0831421049	0.052182218	0.092119291	-0.0114286996	0.0099929595	0.0518108639	0.0712262358	0.0406965136	0.0402704555	-0.0858732013	0.0333796894	0.02446688	0.1533868469	0.0550729106	0.0668480521	-0.0706283063	-0.072255526	-0.1462064415	-0.0142168477	-0.0804131001	0.0136747894	0.0292243145	0.0427342937	0.0016287906	0.0414860849	-0.0642157785	-0.081787779	-0.1091638289	0.0468804902	0.0142917993	-0.0597414998	0.0479693649	0.0044184016	0.0145986354	-0.1377527617	-0.0519138616	-0.0139759715	0.0819125419	0.0421949216	0.0234607322	0.0158517824	-0.0282721841	-0.1395831253	0.0614106926	0.0642535241	0.0073355725	0.0185034222	-0.0131300101	0.0016456628	0.0097436857	0.0707506612	0.0347029197	0.0068626997	0.1229248918	-0.0610662846	0.0373048103	-0.0821899798	-0.0027314366	0.0353207728	0.0885240875	-0.0330374399	-0.0007501964	0.0341934948	0.0186043616	-0.062073298	-0.0121051395	-0.0429315771	-0.0375559124	0.1103640559	-0.0141874695	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0297365699572651	-9.398050536900056e-05	8.832335389412745e-09	0.0008842635928233	0.016266885959169	-0.0073529876744374	5.406642774042832e-05	0.0002646115788086	0.0542373324270641	-0.0056722182630579	0.0029416882288038	3.21740600237687e-05	4.740119551306817e-05	0.000292385774748	2.2468733360681133e-09	8.548944127502804e-08	-0.0002200217146601	-0.000242194818235	4.8409554921970466e-08	5.8658329979931256e-08	-0.000897994913912	0.0005150028736701	8.063948654118202e-07	2.652279598884611e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6888.237684999268	-27.704243757432774	47447818.40504407	767.5251221712531	8135.085630118128	3.523989022495698	66179618.20935447	12.418498630670186	7326.938357126798	-4.124204932928478	17.009066328791594	53684025.68913595	7441.202677356351	5127.552954471473	1.248265	21.094318	0.0582825077000542	0.0304782310424551	-0.0070861242	0.0887283233	-0.0576500333	-0.1080662794	-0.027800056	0.1124905133	-0.0222955659	-0.081132113	-0.0928950867	-0.0982286023	-0.0464329328	-0.0236054229	0.0192039221	-0.0467450852	-0.0846273608	-0.0438030669	0.029610287	0.0100576665	0.1030348827	-0.1166010127	0.017694857	-0.0107728163	-0.0076305531	-0.0361678718	0.0037065247	-0.0685339431	-0.1175256252	-0.0232325806	-0.0119160593	0.0178865412	0.0658536696	-0.0966481418	-0.0102629561	-0.0620106925	-0.0173868122	0.0945154566	0.0517059923	0.0743355275	0.0134014006	-0.033568203	0.0021164929	0.1081831954	-0.0395680494	0.0067446096	-0.097373693	-0.0659094901	0.067448056	-0.0387524893	-0.027746581	0.0326385825	-0.0525064873	0.0352316755	-0.0393123892	-0.0027801423	0.0025913879	-0.0047025724	0.0600144003	0.0666123687	-0.1002672247	-0.0598980083	-0.0191678624	0.0851579796	0.0108677468	0.0872463305	0.0343347121	0.0804019525	-0.0706062514	-0.006614896	-0.019251344	0.1229208371	0.0825585523	-0.0739670901	-0.0786736472	-0.0219894713	-0.1141978585	0.0947174951	-0.0425438554	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.0198035756295809	0.0099329943276842	9.86643763138065e-05	0.0003921816077165	0.0338615638665089	0.0175946779073398	0.000309572690663	0.0011466055074856	0.0652811762000808	0.0110438437730166	0.0042616319660659	0.0001219664852827	-0.0003460985012377	-0.0003934996967507	1.197841725589822e-07	1.548420113429465e-07	-0.0002193442495861	6.77465073999989e-07	4.811189982648933e-08	4.589589264898106e-13	-0.0008980375859275	-4.26720155000072e-08	8.064715057384918e-07	1.820900906832855e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6909.28023236141	21.042547362141704	47738153.329300135	442.7887994879768	8121.0260701007155	-14.059560017412878	65951064.43125548	197.6712278832348	7342.850786167941	15.912429041142786	253.20539798940436	53917457.667927146	7441.702469443045	5125.625912660541	1.079935	18.249727	0.030196208569019	0.0194186023726717	0.0251596917	0.1218505698	-0.066471699	-0.0218805483	-0.0677708995	0.0142445153	-0.0191770226	0.0446470719	-0.008071784	-0.0198278169	0.0998058392	0.0744223789	0.0255263633	0.0960673401	0.0690703068	-0.0105385451	0.0102434675	-0.0094271236	-0.0152757463	-0.1164626216	0.0470868937	-0.0678767612	-0.0011371783	-0.0486430419	-0.073155736	-0.0801697133	-0.0296482839	0.0190020792	-0.0122342582	0.0141539381	-0.1276617851	0.0767252622	-0.1179236089	0.013995365	-0.0087875439	0.0862202042	0.0407369214	0.0236764	-0.0317671689	0.1278225346	0.0867956991	-0.0174779817	0.0153605758	-0.0178219817	-0.0046455708	0.0665558871	-0.0040579889	-0.0052160763	0.0760532169	0.0840791124	0.064340537	0.0955304067	0.1402727008	0.0046022135	0.0040137563	0.0047625463	0.0401852005	0.0981694995	-0.0659525572	0.0918482998	-0.0287666907	0.1223012506	0.0578508725	-0.0848151525	-0.0175112439	0.0371752592	0.0299155149	-0.0085641985	0.0133166065	0.0682169634	-0.0063649714	0.0508553325	-0.0372349538	-0.0896202492	-0.1337676731	0.0254489247	-0.0237025676	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.0196355603100641	0.0001680153195168	2.822914759233321e-08	0.0003855552286901	0.0181238944748542	-0.0157376693916546	0.000247674237881	0.0003284755509356	0.0653151455846483	3.396938456749765e-05	0.0042660682427438	1.1539190878945476e-09	-0.0004931139376306	-0.0001470154363929	2.431613554855553e-07	2.1613538537794836e-08	-0.000219244620857	9.962872909999245e-08	4.806820377472969e-08	9.925883662079682e-15	-0.0010360536102711	-0.0001380160243436	1.0734070833557804e-06	1.9048422975613212e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6897.651796281519	-11.62843607989089	47577600.30274566	135.22052566410818	8086.533478150885	-34.49259194983097	65392023.693255045	1189.738899417544	7325.889417762665	-16.961368405275607	287.6880181794816	53668655.76128701	7441.976548009073	5098.05186735211	1.389161	23.475311	0.1027140990264384	0.0481482063616626	0.0076262741	-0.0751582248	-0.0437327988	-0.0615040108	0.107517567	-0.0024505801	0.0461420071	0.0771379996	0.0336433124	-0.0946562337	-0.0926600161	-0.0264642747	0.0297320587	-0.0071859814	-0.0874559886	0.0120745432	-0.0418431917	-0.0222459368	0.0798773206	0.0465972053	0.0707942407	-0.0375097166	0.0713265901	-0.1018915084	-0.0087235277	0.0794385832	-0.0646494654	0.0714428248	-0.0558197774	-0.087871612	0.0533454801	0.0215466626	-0.1253748773	-0.1135557529	0.0053696709	0.046172356	-0.0081252516	-0.0671885424	0.0680075964	-0.0592358633	-0.0114521943	0.0416068653	-0.1042827875	0.0271112634	-0.0042232469	0.0178320219	0.0530915007	-0.0159145582	-0.0352945262	0.1139001996	0.0270119947	-0.1438476779	-0.0260797937	0.03993557	-0.0106195613	0.0138664073	-0.0304097745	-0.0611643134	-0.0232991709	-0.0798540535	8.2198e-05	-0.0683925969	-0.0381287626	0.0623887648	0.034131636	0.1016440904	-0.0028211661	0.020947526	-0.1026582839	0.0102591015	-0.0933317759	0.0692106717	-0.0518275647	-0.0304808379	0.0413082563	0.0547147962	-0.0539586276	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.0324013533388694	-0.0127657930288053	0.0001629654716542	0.0010498476981902	-0.0003474935476504	-0.0184713880225046	0.0003411921754779	1.2075176565866086e-07	0.0398040301576827	-0.0255111154269655	0.0015843608167937	0.0006508170103279	0.0001479646025447	0.0006410785401753	2.189352360621104e-08	4.1098169467329373e-07	-7.906639134214188e-05	0.0001401782295148	6.2514942398687295e-09	1.964993602992024e-08	-0.000897994328998	0.0001380592812731	8.063938149125682e-07	1.9060365145644947e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6931.533394068888	33.881597787369174	48046155.19309216	1147.9626686250597	8197.870648119822	111.3371699689378	67205083.16330452	12395.965416692148	7340.05778463167	14.168366869004783	200.7426197347125	53876448.28173198	7434.835759828629	5163.074496691154	1.424382	24.070499	0.1372944578545178	0.0614710230297548	0.0080735824	0.0805609351	-0.0941681149	-0.0117898165	-0.1029799147	-0.0659202554	-0.0534584306	-0.0360442149	0.0028869613	0.007722761	0.1153225222	0.0606404045	-0.0478313001	0.0633202909	0.0421923974	-0.0083857648	0.0115706667	0.0064693083	-0.097797297	-0.1108540421	0.0319853803	-0.0002818503	-0.0035029606	-0.0956678237	0.0289634222	0.0005899453	0.0323440889	0.024667406	0.0214535588	-0.130506338	-0.020075823	0.0719853155	0.0768646558	0.0115716223	0.0954970411	-0.0670346656	-0.0279244614	0.0214024646	-0.0766555922	0.1234541258	-0.0036116977	0.0077842594	0.036916356	-0.0142367458	-0.0410963393	0.0675184613	-0.0844418377	0.010047706	0.188800408	0.0462616303	0.0546822392	0.0057716334	0.101548575	-0.0051350968	0.0114476375	0.0199588295	0.0795925112	0.0577392991	-0.0264670002	0.1039892388	-0.0293598377	0.1267628977	0.0604601428	-0.0278561596	0.034154183	-0.013979475	0.0172819335	0.0216821184	0.0021679265	0.0360012963	0.0144261137	0.0010031678	0.0118364953	-0.0707815832	-0.1154008298	-0.0512746489	0.066590277	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.0280364550646652	0.0043648982742042	1.9052336944150803e-05	0.0007860428125929	0.0399595955194769	0.0403070890671273	0.0016246614290653	0.0015967692740801	0.0688692039249119	0.0290651737672292	0.0047429672492511	0.0008447843261192	-0.0003928758813831	-0.0005408404839278	1.543514581725477e-07	2.9250842905525697e-07	0.0001812684023954	0.0002603347937375	3.2858233706980655e-08	6.777420483036848e-08	-0.0013679649862518	-0.0004699706572538	1.8713282036108877e-06	2.2087241867956882e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6912.743871725607	-18.789522343280623	47786027.83607994	353.04614988864176	8166.120098068053	-31.750550051769096	66685517.45607099	1008.0974285898944	7333.143227995728	-6.914556635942063	47.811093471650416	53774989.60229961	7444.668097278226	5296.614783362186	1.172593	19.81555	0.077094275591707	0.0396081402696318	-0.0317850875	0.1526457721	0.0406565733	0.0377536324	-0.044498843	-0.0184027881	0.034516414	0.0182074012	0.0660340094	0.0438192856	0.0303741619	0.0345354854	-0.0036267194	0.0052790213	-0.0424243902	-0.0432842012	-0.1221641068	0.0568749175	-0.0018848462	0.1085575651	0.0700727459	0.0255141319	-0.1140363239	-0.1232885244	0.0488527744	-0.0088292281	0.0090856216	-0.0215521724	0.0943626131	-0.0101219318	-0.0677534941	-0.0941309741	0.0445828069	0.1742520571	-0.0024487715	-0.0782796127	0.0196315149	-0.0343660955	-0.0058766684	-0.016109677	-0.098708181	-0.0737752233	-0.1084290093	0.0179154816	0.0922152582	0.0256836481	-0.0150205574	0.0125541285	0.0203679845	-0.0251907722	-0.0159676618	0.0726238565	-0.1067712615	-0.0036183948	0.005500813	-0.0079733302	0.0695024259	0.1162325085	0.0248754545	0.0855281826	0.0618565123	-0.0798199304	0.0412848889	0.0249062147	-0.0273244923	0.0751667967	0.0040573368	-0.0804878836	-0.0824635638	0.1088898214	-0.0498990332	-0.0072095084	-0.0996992856	-0.0523823517	-0.1076089358	0.0499651731	-0.0498346063	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	-0.0311364692569782	-0.003100014192313	9.610087992542024e-06	0.0009694797177907	0.0481579463059915	0.0081983507865146	6.721295561874462e-05	0.0023191877924107	0.0653732624945675	-0.0034959414303444	0.0042736634491836	1.222160648439846e-05	-0.0001391845806608	0.0002536913007223	1.937234749372274e-08	6.435927606217248e-08	0.0007035626531504	0.000522294250755	4.9500040690803e-07	2.727912843717269e-07	-0.0008979511540784	0.0004700138321734	8.063162751107305e-07	2.20913002434325e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6901.6884719524	-11.055399773207682	47633303.76388065	122.22186414544048	8133.428224126977	-32.691873941076665	66152654.6770253	1068.7586217792475	7338.37857838729	5.235350391561951	27.40889372242788	53851800.15973346	7451.400340851815	5083.990309559215	1.26211	21.328289	0.0585928808506798	0.0350843372145589	-0.0148693508	0.109065949	-0.0879166721	-0.1514980379	-0.0044248013	0.0483578217	-0.0274782241	-0.0303138304	-0.0594946372	-0.1290015189	-0.0215945537	0.0582071476	0.0391804903	-0.0530112172	0.0100844739	-0.0344706884	0.1090903418	-0.0364800944	0.0463988995	-0.0830869441	0.0468855382	-0.0408285929	-0.0228431378	-0.042463151	0.0238230317	0.1493656618	-0.1615892594	0.0210595501	-0.0272488771	0.0217501427	0.0463745487	0.0638565827	0.0685558031	0.0216345775	0.0468005722	-0.0025243125	0.0497848218	-0.0039480154	-0.0066299181	-0.0221800645	0.0757643274	0.0918798762	0.0237922613	-0.0360959061	-0.0701369012	0.0706364512	0.0980181125	-0.0847570567	0.0287663562	0.0717629222	-0.0703155249	-0.0373188467	-0.0773141284	0.0079798222	0.0160861658	0.0001849	0.1025887635	0.0931292061	-0.0967033906	-0.0836458469	-0.0391390876	0.0982761563	0.0991815616	0.0156581724	0.1041759639	0.0222425826	-0.0175708486	0.0125584548	-0.0724058196	0.0569816118	-0.0600403952	-0.0295873655	-0.0577698745	-0.0662802093	-0.0633988496	-0.0215637596	-0.0133014628	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	-0.025214695551881	0.0059217737050971	3.506740381438059e-05	0.000635780871774	0.0448506657034215	-0.00330728060257	1.0938104984135806e-05	0.00201158221404	0.0653519698124824	-2.129268208510282e-05	0.0042708799583716	4.5337831037725853e-10	2.304160959101212e-05	0.0001622261902518	5.309157725446216e-10	2.6317336803617143e-08	7.598740758996136e-05	-0.0006275752455604	5.774086112242918e-09	3.9385068884024483e-07	-0.0010950003954847	-0.0001970492414062	1.1990258661116492e-06	3.8828403538798275e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6918.409037328862	16.72056537646222	47864383.60779367	279.5773065085471	8156.245874611728	22.81765048475154	66524346.76712083	520.6451736442822	7334.033885782	-4.34469260529022	18.87635383446352	53788053.03779862	7429.246006804436	5200.310325391365	1.363432	23.040504	0.0877421159399436	0.0421719138455257	0.0283002462	-0.0317581796	-0.0293881796	0.0554584602	-0.0615524663	-0.02713888	-0.0515619769	0.0227540556	0.0142401312	0.0126612492	0.0817813855	0.0093923484	0.0072723637	0.0876744905	-0.0023676069	-0.0144830499	-0.0874833922	0.0812806182	-0.0276660795	-0.0332103628	0.0431154467	-0.0205258492	0.052421754	0.1429957161	-0.0307293349	0.041390176	-0.0598723123	0.0564921211	0.054499669	-0.045649596	-0.0562562826	0.0650323326	-0.0841866615	-0.0584044104	-0.0400858306	0.0609792514	-0.0135112067	0.0225458315	0.0066118467	0.1182223714	-0.0339671471	-0.0907275385	-0.0519270212	0.005209385	0.0422407073	0.0151131725	0.0250404978	-0.007845214	0.0141038763	0.0199246808	-0.0275922442	0.0067506115	0.093765032	0.0027649022	0.008739538	0.0142094894	-0.0066669718	-0.0108437969	0.0014762657	0.0958513591	-0.0084559368	-0.0304685415	-0.0275578061	-0.06800003	-0.0419324335	0.0555581028	0.0455268797	0.0259297507	0.0444958889	-0.0341728557	-0.0013703166	0.059249341	0.0501537024	0.0155052501	-0.0977981258	-0.0848794739	0.0557395001	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	-0.0211687074761073	0.0040459880757737	1.637001950930297e-05	0.000448114176209	0.011722087259983	-0.0331285784434385	0.001097502709683	0.0001374073297306	0.0833632688841063	0.0180112990716239	0.0069494345990438	0.0003244068942474	-0.0002974058536834	-0.0003204474632744	8.845024180515193e-08	1.026865767190057e-07	0.0002096334578318	0.0001336460502418	4.394618664251708e-08	1.786126674524406e-08	-0.0008979689020188	0.0001970314934658	8.063481489928492e-07	3.8821409417402976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6936.126706685105	17.717669356243277	48109853.69119036	313.91580741716206	8167.374563194183	11.128688582454744	66706007.25551137	123.84770956525855	7332.133881566621	-1.900004215378431	3.610016018455806	53760187.257217206	7449.996256930443	5248.418375281131	1.239686	20.949343	0.0793725424852231	0.038359465908006	-0.0290146917	0.0002650656	0.0123300828	-0.0838303657	0.1142735617	-0.0520333836	0.1125711599	0.0231203301	0.1058302682	-0.074371508	-0.1028686469	0.0114621252	0.0430466534	-0.1348769242	-0.0510802637	0.0206682829	0.0549150327	-0.0393568592	0.1077048535	-0.0291986486	0.0230323999	0.0605001552	0.000127731	-0.0007603697	-0.0277871566	0.0207889528	-0.0585712629	0.0611008834	0.0026127627	-0.0031818055	-0.0348209178	0.0457432474	-0.0818909631	-0.0529582286	-0.0824867099	-0.0471658929	-0.0099140955	-0.1101284923	0.0264596992	-0.1153817572	-0.0240071308	0.0869389721	0.0457683029	-0.0163672292	-0.0371656926	0.0320235311	0.0302489116	-0.0365809686	0.0225509624	-0.0365276922	0.0117757213	-0.0489197709	0.0778829934	0.029584759	0.0144759704	0.0131224837	0.0353978593	-0.0091377451	0.0132347524	-0.1270273438	0.0574048739	0.0385904909	0.0213451218	0.0927308025	0.0677824188	0.0262315548	0.0287975013	0.034043001	0.0303286477	-0.1069603766	-0.0305864505	-0.0133380377	0.0876140519	-0.0104299172	-0.0274536511	-0.037366884	0.0742181561	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	-0.0291706911782796	-0.0080019837021723	6.40317431698311e-05	0.0008509292238185	0.0160933906314966	0.0043713033715136	1.9108293165806176e-05	0.0002589972220179	0.054065713820357	-0.0292975550637493	0.0029231014109047	0.0008583467327134	1.302234387523982e-05	0.0003104281975586	1.6958144000499607e-10	9.636566583950593e-08	7.599612718878213e-05	-0.000133637330643	5.775411347693551e-09	1.7858936141391286e-08	-0.0005880004232647	0.0003099684787541	3.457444977594663e-07	9.608045782113097e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6911.6715703884	-24.45513629670495	47771203.89691526	598.0536912904159	8146.305222844503	-21.06934034967981	66362288.78374363	443.9171027706456	7336.515829914194	4.381948347572688	19.20147132079501	53824464.52258156	7439.62171811996	5223.669523343173	1.231752	20.815269	0.0704053744119794	0.0374480712715496	-0.0200910756	0.0266663505	-0.0629593101	0.0532039662	-0.0517365007	-0.0164488249	-0.0153825626	0.0575445219	-0.02475054	0.0252988975	0.0917088968	0.0597033058	0.0302857304	0.1091189526	0.002076058	-0.0049201636	0.0495308315	0.0447628503	0.0012358444	0.0531457604	0.0543911373	0.0201076995	0.0668647137	-0.0561161272	0.168932269	0.0110477185	-0.0702239741	0.0697321793	-0.0234312374	0.0285003128	-0.0097080037	0.0500653928	-0.084302447	-0.1244339454	-0.0578242653	-0.0853057809	0.0284889568	-0.0162104711	0.0010910196	0.1025430886	-0.004094413	-0.098428427	-0.0459578205	-0.1095625775	0.0023858277	0.0388641331	0.0151918767	0.0214485073	0.0584879435	0.0665661792	-0.1007741009	-0.0367918162	0.01012407	0.0244682772	-0.0023412716	-0.0005672495	0.0198079312	-0.0058785919	-0.0315436886	0.1012774219	0.0347256273	-0.0144831197	0.0661183667	-0.0762180511	0.0246565339	0.0546160619	-0.0004335878	0.0421303525	0.04084862	-0.0228778906	-0.0026696914	-0.0778769549	0.0786463236	0.0383248188	-0.0398475017	-0.082937191	0.0372325696	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	-0.0184133355222968	0.0107573556559828	0.0001157207007093	0.0003390509250566	0.0140111471515638	-0.0020822434799328	4.335737909722661e-06	0.0001963122445027	0.0653980136025111	0.0113322997821541	0.0042769001831542	0.0001284210183526	-0.0003509562932315	-0.0003639786371067	1.2317031975879464e-07	1.3248044827007978e-07	7.670142740323627e-05	7.053002144541409e-07	5.883108965693923e-09	4.974483925090573e-13	-0.0011479859958217	-0.000559985572557	1.3178718466027404e-06	3.135838414719913e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6952.476585330841	40.80501494244072	48336930.66957359	1665.0492444528104	8186.315448806947	40.010225962443656	67015760.62737528	1600.8181815658004	7337.434947354616	0.9191174404222692	0.8447768692883837	53837951.60666084	7453.6744887222785	5296.826864993934	1.270937	21.477451	0.0458081290194041	0.0281068044786616	-0.0615318001	0.0116964517	0.0091674114	-0.0994698902	0.0900272903	-0.0700823063	0.0836468536	0.0234313122	0.0670035198	-0.0302052527	-0.0872012311	0.0529920542	0.0084245554	-0.0645533059	-0.0417128519	0.0397198084	-0.0647558252	-0.0961180375	0.0841075189	-0.0083443066	0.0547542759	0.0722122255	0.0014436855	-0.105925749	-0.0021185533	0.0167708622	-0.0455609139	0.125829831	-0.0010684796	0.016416183	-0.085534031	0.1157422373	-0.0339512635	-0.0001819851	0.1175146329	-0.0113171608	-0.0207424455	-0.1105871203	-0.0159170288	-0.0894407928	-0.0091405762	0.0623960013	-0.025648567	0.051608437	0.0304263422	0.0162073983	-0.025424084	-0.0376628675	0.0860029867	-0.0687210001	0.0125207188	0.0080526711	0.0300520409	0.0298092013	0.0206484131	0.0139014142	0.0789810618	-0.0050041264	0.0326515635	-0.1339676897	0.0372331319	0.0209679241	-0.0164295439	0.0960679607	0.0136497994	0.0861909971	-0.0041979727	0.034054439	0.0098973172	-0.1112646092	-0.0521817235	-0.0178367113	0.0436189007	-0.02713175	-0.059743653	-0.0252163714	0.0483387588	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	-0.0222057137223572	-0.0037923782000604	1.4382132412293368e-05	0.0004930937219192	0.0162626337533993	0.0022514866018355	5.069191918244769e-06	0.0002644732565972	0.0479715871253461	-0.017426426477165	0.0023012731713246	0.000303680339764	-0.00030122845384	4.97278393915e-05	9.0738581402837e-08	2.472858010546819e-09	0.0004736729893439	0.0003969715619406	2.243661008339864e-07	1.5758642098961025e-07	-0.001147928642347	5.7353474700169375e-08	1.3177401679206264e-06	3.289421060182968e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
