global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55
2460.439707076235	5.531757643506808	30.60034262649599	6053763.55215739	2920.3554347505506	-5.929785197213278	8528475.865277078	35.16235248508971	2905.6832264360173	-3.8085588202420695	14.505120287243663	8442995.012391623	2925.335582022092	2104.1380962238445	1.03126	25.192841	0.170918003410108	0.0841984830011435	0.0644424509	-0.0562853241	-0.0107026514	0.0248649054	0.0305773515	0.0007951107	0.0246094931	0.0598021439	0.0107352984	-0.0120378544	0.0355149963	-0.031603797	0.0091094335	-0.0102730787	-0.0102339682	0.0375550644	-0.0097397837	0.0289058467	-0.033970342	-0.0334439175	0.0449671431	-0.0976871489	-0.041099444	-0.0325993334	0.0378389107	0.0375592185	-0.0099172182	-0.0217140447	0.033523841	-0.0027248784	-0.0206416419	0.0331611916	0.0211149951	-0.0372249724	-0.0599004662	-0.037368007	-0.0550428127	0.0024883237	-0.0605355566	0.0325068701	-0.0163906309	-0.0486305006	-0.0332068785	-0.0455076754	-0.0508305032	0.0183619171	0.0111597582	-0.0250385304	0.0160668916	-0.0069124646	0.0405616467	0.0077190904	0.0097182475	0.0128746838	-0.0058883555	-0.0285411041	0.0640048806	0.0880785186	-0.0071166905	-0.0289831748	0.0852999203	-0.0038319098	0.0420228879	-0.0716573577	-0.0020534412	0.0007651624	0.0799378539	0.0487121179	0.0053741445	-0.0393001065	-0.0742024108	-0.0906543325	-0.0301541961991063	0.0002824298282888	0.0009092755484141	7.976660790724266e-08	0.0256454437425617	-0.0389227843474487	0.0015149831413579	0.0006576887847528	0.405376692544678	0.0614426047594208	0.0037751936796224	0.1643302628584624	0.0008509109322109	0.0005209107733287	7.240494145560229e-07	2.7134803376990426e-07	-0.0004411720933643	-0.0004341796832777	1.8851199737120745e-07	1.9463281596343866e-07	-0.0004043120769042	-0.0004503132328924	1.6346825553058778e-07	2.027820077180938e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2448.2759897135534	-12.163717362681837	147.95602007920758	5994055.321807879	2937.184299136168	16.828864385617635	8627051.607092023	283.2106765095096	2911.4509045704303	5.767678134413018	33.26611106218603	8476546.369723978	2933.434113371693	2066.272227339311	0.96213	23.50407	0.1623780114824831	0.0918458112308325	0.0067963587	0.0166444817	-0.0491646661	0.0515736384	-0.0197148153	0.0387623891	-0.0763768787	0.0097537113	0.0184819905	-0.0921281941	-0.0346381744	0.0151363626	0.0202259032	0.011756919	-0.013062538	-0.0184897939	-0.0593415804	-0.0141687924	-0.0095760143	-0.0403098852	-0.0089455981	0.072885584	0.0020559149	0.0216638982	-0.0713053611	0.0538098758	-0.0516957641	0.0119643636	-0.0059217779	0.0328018602	-0.0146561527	0.0160956145	0.0227932658	0.0339811453	0.0168327153	-0.0507531024	-0.0135398341	0.0334843295	0.005019015	-0.0989339617	0.0006755675	0.1162440499	-0.0057590279	0.0549048132	-0.010080977	0.0050425001	0.0004140833	-0.0033803653	-0.0185296311	0.0156143256	0.0241109475	0.0162841921	0.0037855275	-0.0020593843	-0.0237573959	-0.0624048076	0.0401317719	0.0146196209	0.0211395923	0.0034087411	-0.0379741141	0.0853332365	0.0210037356	-0.0401802976	-0.0281915762	-0.051320581	0.0793539824	0.0466744595	0.0017923027	-0.0435584361	-0.0775211985	-0.0912167139	-0.0301749563117823	-2.0760112676002085e-05	0.0009105279884179	4.3098227832030246e-10	0.0850944663985302	0.0594490226559685	0.0035341862947498	0.0072410682116505	0.3527638758042855	-0.0526128167403925	0.0027681084853581	0.1244423520724613	-5.811042644512194e-05	-0.000909021358656	3.3768216616339277e-09	8.263198304928402e-07	-0.0004409854389333	1.866544310000066e-07	3.4839876611936226e-14	1.9446815735119524e-07	-0.0005010123032861	-9.67002263819e-05	2.510133280440431e-07	9.35093378231071e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2442.3314962868635	-5.94449342668986	35.33700209995895	5964983.13775483	2918.5974153864304	-18.586883749737808	8518210.873100352	345.4722475262674	2906.904327392578	-4.546577177852214	20.6713640341666	8450092.768613696	2928.239658655343	2070.0668836900404	0.83614	20.426231	0.0252157077369835	0.013649217399768	-0.0241390344	0.0043476122	-0.0085279871	-0.0434086422	-0.0560661059	0.0116788551	-0.0295101514	-0.1043135066	0.0667169624	-0.0624273067	0.0017837179	-0.0215844976	0.0165837391	0.0515504916	-0.0098862743	-0.04650697	-0.0569572603	-0.035328319	0.0902298316	0.0357501721	0.0918628014	-0.0393953887	0.0767922386	0.0346790351	-0.006706256	0.0150079477	0.0323244357	-0.0247450545	-0.0146636476	0.0377195784	-0.0213485806	0.0345538278	-0.0249650393	0.0409196182	0.1036688851	0.0329733741	-0.0035621518	0.0520715139	-0.0597887139	0.1105457855	0.0398042526	0.0514285927	0.0079213621	0.0297429016	-0.0220756323	0.0030193632	0.0082839501	0.012554342	-0.0450723948	-0.0027426485	0.0434422791	0.0092428309	-0.0376677872	-0.0160333094	-0.0295024451	0.0160815761	-0.0525489835	-0.0067596536	0.0298971657	0.0326160474	-0.0450689799	0.0040715805	0.0051533221	-0.0484934754	-0.0281120463	-0.05142852	0.0787565141	0.0446048127	-0.0017923027	-0.047697375	-0.0805080284	-0.0912167139	-0.0302953816723601	-0.0001204253605778	0.0009178101506739	1.4502267470293305e-08	0.0830751446525113	-0.0020193217460189	4.077660313944835e-06	0.0069014796590356	0.3499902854730692	-0.0027735903312162	7.692803325416374e-06	0.1224931999255204	8.394794894159001e-05	0.0001420583753867	7.0472581314998034e-09	2.0180582017511972e-08	-0.0002350186012027	0.0002059668377306	4.242233824474331e-08	5.523374291127373e-08	-0.00044299011042	5.802219286610001e-05	1.962402379299238e-07	3.366574864990907e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2441.365650362144	-0.9658459247193604	0.9328583502969966	5960266.238768175	2913.793077507275	-4.804337879155355	8490190.098529316	23.08166245708697	2906.4133348579867	-0.4909925345914416	0.241073669024528	8447238.473040324	2926.972685873159	2078.9325235860333	0.854967	20.886145	0.0907068531561967	0.0579752300296801	-0.0104828756	0.0003409279	-0.0238114291	-0.0493414977	-0.0306282684	-0.0068162189	0.0729499961	0.0703103905	0.0145103339	-0.0687920806	0.015818669	-0.0266250205	0.018264156	0.0136563015	-0.0125791224	-0.0425530279	-0.1110308219	0.0700599744	0.0027841744	0.0207931438	-0.0483875679	0.0390337311	0.0142426379	-0.0681079647	0.0401788962	0.0129945647	-0.0143086935	-0.019011359	0.0149648971	0.0109632009	-0.0511903459	0.1361832268	0.0352283696	0.0195114709	0.0426804701	0.0070264389	0.008983672	-0.0360396512	-0.0267171233	-0.0634015485	0.0142127546	0.0225186086	-0.0063592452	0.0229721694	-0.0173256529	-0.0058559824	0.0219261314	0.0198908588	-0.0356990215	0.0209034978	0.0540195282	0.0705281779	-0.0393359464	-0.0294844677	-0.0235378035	-0.0664282372	0.0133902194	-0.023080103	-0.057711049	-0.013458911	0.0405657905	0.0435406247	0.0136166122	0.0154908983	-0.0240850814	-0.032948411	0.0781455512	0.042504596	-0.0053741445	-0.0517055788	-0.0831501106	-0.0906543325	-0.0302212805379866	7.410113437350194e-05	0.0009133257973556	5.490978115439791e-09	0.0684494893264968	-0.0146256553260144	0.0002139097937153	0.0046853325890582	0.4042949428475424	0.0543046573744732	0.0029489958125589	0.1634544008120975	0.0002699116032187	0.0001859636542771	7.285227355208895e-08	3.4582480712096495e-08	-0.0004410541029378	-0.0002060355017351	4.2450627975234406e-08	1.945287217182675e-07	-0.0004009404800055	4.204963041450001e-05	1.6075326850704073e-07	1.7681714179960441e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2440.0079231006343	-1.3577272615098082	1.843423316646923	5953638.664793871	2897.908521409003	-15.884556098272242	8397873.798454912	252.3191224391579	2904.1866727162555	-2.22666214173114	4.958024293418707	8434300.229982715	2925.287845803872	2007.9908941095523	0.947672	23.150866	0.1107781499085613	0.0744527181429206	-0.0082952311	0.0340842852	-0.0071438105	0.0433115332	-0.0119501366	-0.0672547546	-0.09253526	0.0098541056	0.0587846331	0.0938881588	0.0215022848	-0.0525350054	-0.0033017853	0.0032363171	0.037017169	0.00027793	0.0277723118	-0.0294076339	0.0743414358	0.0210231525	0.054085213	0.0168650256	0.0800267094	-0.0033770638	-0.0808523833	0.0369363797	0.0080271589	-0.0539466047	0.0038758694	0.0034971019	0.0541691999	-0.0510772452	-0.0293597069	-0.0206296576	0.0474115067	-0.0075069805	0.003100666	0.0075522668	-0.0032270087	0.0605948212	-0.0238983684	0.1216401451	0.0009864247	0.0367015285	0.0112985986	0.0040793308	0.0156016108	0.0203709679	-0.0779932569	-0.0041437411	0.0417654351	-0.0208844376	-0.0332988652	0.0114756165	-0.0338943162	0.043520544	-0.0082344824	-0.0062106926	0.0676598897	0.056242619	-0.0738681378	-0.0746688814	-0.0553838955	0.1427358504	0.0405113834	-0.0325554987	0.0775211985	0.0403752488	-0.0089476998	-0.0555720611	-0.0854361313	-0.089533037	-0.0299370744809124	0.0002842060570741	0.0008962284284756	8.07730828776624e-08	0.0832343506786088	0.014784861352112	0.0002185921252011	0.0069279571328896	0.4016134723022873	-0.0026814705452551	7.190284285070887e-06	0.1612933811347	0.0016752944990554	0.0014053828958367	2.806611658565284e-06	1.9751010839103493e-06	-0.0005521251591915	-0.0001110710562537	1.2336779537312593e-08	3.048421914122393e-07	-0.0007450387669975	-0.000344098286992	5.55082764329155e-07	1.1840363111082877e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2444.973957465491	4.966034364856569	24.661497312936383	5977897.652684464	2899.0105091069368	1.1019876979339642	8404261.931912461	1.214376886397798	2902.5051214379	-1.6815512783555278	2.8276147017391096	8424535.979973238	2920.779922968338	2046.1762063406563	0.846917	20.689499	0.1401024652274441	0.0712825218780906	-0.0244022885	0.0304828486	0.0081911112	-0.0656684018	-0.0506205442	-0.0281380021	0.064174264	-0.0012912481	0.0710029139	0.1226669036	0.0087815808	-0.0593651578	-0.002404193	-0.0033685655	0.0317073858	0.0021552561	-0.0167106457	0.0754084746	0.0197521726	-0.0086179136	-0.0913753232	-0.0297210272	0.0213135961	-0.0246464882	0.0505500999	-0.0339125064	0.0171699957	-0.0586683722	0.0238293383	-0.0118590833	0.0150421167	0.0469632544	0.0317073255	-0.010328837	0.0137870018	0.0421715281	-0.062649017	-0.0675326611	0.0502762209	-0.0017154919	0.0001469357	-0.0754349428	0.0101884473	0.0321258063	0.0049603705	-0.0063077416	-0.0189270266	0.0169241829	-0.0358768727	-0.0029228536	0.0391481001	-0.0079003667	-0.0210684272	0.0329061265	-0.0050719159	-0.0139541363	-0.0630026546	-0.0022433322	-0.041630581	0.0478035822	0.0708276684	-0.0226689242	0.0292152102	0.0449058634	-0.0030622997	0.0245732038	0.0768835629	0.0382182304	-0.0125074584	-0.0592862243	-0.0873563013	-0.0878597406	-0.0302399112058111	-0.0003028367248986	0.0009144522297353	9.171008194736933e-08	0.0663874341112915	-0.0168469165673173	0.0002838185978261	0.004407291407881	0.3695578896553542	-0.032055582646933	0.0010275603788343	0.1365730338065189	0.0005079548980746	-0.0011673396009808	2.5801817847797724e-07	1.3626817440180138e-06	-0.0002031125223942	0.0003490126367973	1.2180982064420404e-07	4.12546967533344e-08	-0.0004434484190097	0.0003015903479877	1.966465003222025e-07	9.095673799940227e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2452.1370957443187	7.163138278827773	51.31055000160772	6012976.336325382	2926.418884072528	27.408374965591065	8563927.4850563	751.219018254439	2906.366842614599	3.86172117669912	14.91289044656644	8446968.223849554	2925.0281607481406	2054.953419804073	0.893653	21.83123	0.1192670169404462	0.0852997411379158	0.0305997035	0.0184982015	-0.0163147955	0.0716581377	0.0527906158	-0.0055773066	-0.0656309537	0.0708384733	0.0228875167	0.0168235945	0.018314833	-0.0225549411	0.0201913073	-0.0523538463	-0.0065436446	0.0276020864	0.0175863024	-0.0311930241	-0.0574293026	-0.0669138097	0.0231673886	0.0623875901	0.0609808901	-0.0344490324	-0.0800490399	0.0222028527	-0.0389980616	-0.0139170734	0.0518123162	-0.0136285271	0.005403871	-0.034795645	0.0323380276	-8.26486e-05	-0.069476389	-0.0383838677	0.0011830165	0.0325176667	0.051508648	-0.0090087865	-0.0746636618	0.0930826328	-0.0245760157	0.0317187556	0.0051289276	-0.0002881497	-0.0164766808	0.0072301188	-0.0203009341	0.0188767084	0.0222222295	0.0189526591	-0.0005068029	-0.0179600491	-0.0077518204	-0.0755161128	0.0410156362	0.021293098	0.0062570046	-0.0451343486	-0.0342625146	0.0517100512	0.0260245573	0.022524806	0.0011471836	0.0189701121	0.0762327537	0.0360350191	-0.0160479313	-0.0628378881	-0.0889023983	-0.0856447597	-0.030335746065063	-9.583485925190176e-05	0.0009202574893239	9.184320247831822e-09	0.0497186519330483	-0.0166687821782431	0.0002778482993057	0.0024719443500396	0.4487527710699908	0.0791948814146366	0.0062718292422783	0.2013790495429955	4.2454934783509697e-05	-0.000465499963291	1.802421487472061e-09	2.166902158240064e-07	-0.0002030093171745	1.032052197000072e-07	1.0651317373326751e-14	4.1212782859656746e-08	-0.0004439956202652	-5.472012554999972e-07	1.971321108146797e-07	2.994292140207733e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2453.9036819902594	1.7665862459407435	3.120826964347009	6021643.2804853525	2913.9948025901845	-12.424081482343354	8491365.709522609	154.35780067990703	2909.019273872835	2.652431258235993	7.035391579667371	8462393.135763638	2929.4952620118333	2064.9277753496503	0.7896189999999998	19.289747	0.075104368640251	0.039892531016042	0.0120281468	0.0041823057	0.0164285573	0.0020485664	0.0214273277	-0.0114874516	-0.0421238504	-0.0807416876	0.0432300842	0.0939686449	0.0423626772	-0.0035814577	0.0210418574	-0.0074571944	0.0152180652	-0.019509561	0.0459018669	-0.0068234648	0.0969795902	-0.0194367449	-0.0263268935	-0.0384689511	0.0497916001	0.014531884	0.0240763511	-0.0191379656	0.0047721598	-0.0041853355	0.0214474252	0.0060939069	0.0397175021	-0.0468649901	-0.0408407595	0.0167984797	0.0657714862	0.0393288495	-0.0815176829	-0.0100019931	0.018473423	0.0646821132	-0.0082232566	-0.0342372392	-0.0110268915	0.0037502547	-0.0089797936	0.0003158527	-0.0159753098	0.016917813	-0.055044577	0.0241190057	0.0103386325	-0.0208309274	-0.0057845141	0.0107473238	-0.0180504976	0.0201075953	-0.0852986737	0.0169222319	0.0226654795	0.0280261042	-0.0574486139	-0.0150921518	0.0351916478	0.0265529397	-0.0430400486	-0.0221437932	0.0755688824	0.0338271112	-0.0195636596	-0.0662173176	-0.0900678015	-0.0829017503	-0.0302081701836414	0.0001275758814216	0.0009125335458438	1.6275605520498195e-08	0.0245612243806903	-0.025157427552358	0.0006328961610521	0.0006032537430786	0.4489265695977877	0.0001737985277969	3.02059282643768e-08	0.2015350648908373	0.000472822563194	0.0004303676284104	2.235611762653441e-07	1.8521629558366986e-07	-0.0005016671654323	-0.0002986578482578	8.919651032597913e-08	2.516699448728787e-07	-0.0007078814771704	-0.0002638858569052	5.010961857209475e-07	6.963574547459169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2456.117150737574	2.2134687473144368	4.8994438953377415	6032511.4581472585	2929.381882635539	15.38708004535465	8581278.214313336	236.76223232215128	2908.4200851256587	-0.599188747176413	0.3590271547428394	8458907.391562345	2928.370961662194	2093.841440395542	0.869241	21.234859	0.0977838707694897	0.0663464382293953	0.0277255385	0.005910506	-0.0076600352	-0.0080827451	0.033691365	0.0331314751	0.0505104454	0.0608098041	0.0254516943	-0.0027284967	-0.0011734363	-0.0007561122	0.0141923928	-0.0158803429	-0.014261055	0.0462605708	-0.0206508961	0.0463037697	-0.038190811	-0.0690757631	-0.019750412	0.0608057867	-0.0521411422	-0.0161063342	0.0121210536	-0.0137817265	-0.0045317931	0.0140434452	0.0307487527	-0.0043497855	-0.0183910439	0.0329052508	0.0319333659	-0.0364728094	-0.0610231162	-0.0047468186	-0.0253227732	0.0281536459	0.0258690836	-0.0898279333	-0.0083134041	0.0048238993	-0.0303340745	-8.10166e-05	0.0047643177	9.30249e-05	0.0015855485	0.021953942	-0.0270803976	0.0481442563	0.0087936929	0.0447249514	0.0110115756	0.0071458651	-0.0044700869	-0.0787171708	0.0190570836	0.0137624904	-0.0452682185	0.0030617131	0.033150483	0.0433832218	0.04313107	0.0422761329	0.0189745847	0.0032533837	0.0748920628	0.0315960199	-0.0230492221	-0.06941525	-0.0908475206	-0.0796476241	-0.0299890041892751	0.0002191659943663	0.0008993403722643	4.803373308656968e-08	0.025167923455811	0.0006066990751207	3.680837677523129e-07	0.0006334243710775	0.5110398157354155	0.0621132461376277	0.0038580553457535	0.2611616932668874	0.0009377409285475	0.0004649183653535	8.793580490731275e-07	2.1614908644297055e-07	-0.0006933510609612	-0.0001916838955288	3.6742715805134236e-08	4.807356937360217e-07	-0.0007481744075355	-4.02929303651e-05	5.597649440910965e-07	1.623520237406797e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2456.674623568223	0.5574728306492034	0.3107759569120354	6035250.206084071	2933.994269659055	4.612387023516021	8608322.374392172	21.27411405469898	2909.052536194583	0.6324510689241833	0.3999943545833421	8462586.658340136	2932.507859868433	2082.5597169462617	0.8915189999999998	21.779089	0.1575037109117903	0.1184887651258287	0.0179976526	-0.0350311534	0.000964655	0.0788392208	0.030257785	0.0153842495	-0.100278084	-0.0341207339	0.0062443801	0.0641783903	0.0108946883	-0.0117340142	-0.0013227976	0.0041403655	0.0246168164	-0.0311310777	0.0647611345	-0.045131468	0.112443353	-0.0096410605	0.0539341328	-0.0556196417	0.0172166173	0.0326744978	0.0202643794	-0.0099585548	-0.0949167398	-0.0142422999	-0.0075194684	0.0117218288	0.059040475	-0.0776254754	-0.0743591488	0.0119082529	0.0402766461	-0.0126512376	-0.0529070363	0.0409798738	-0.0445475452	0.0594701449	-0.0129970455	-0.0004363785	0.0116196126	-0.0222172496	-0.011724706	0.0133502417	-0.0090438653	0.0247199078	-0.0509679207	0.0492922567	0.0253403633	-0.0218577588	0.0100688092	0.0069197328	-0.0387403945	-0.0155820642	-0.0538413556	0.0227730637	0.0329701902	0.0076736015	-0.1040791397	0.0067986508	-0.0028154278	-0.0146237253	0.003552567	-0.0393100566	0.0742024108	0.0293432743	-0.0264992443	-0.0724229201	-0.0912382167	-0.0759024438	-0.0148982203366756	0.0150907838525994	0.0002219569692001	0.0002277317572858	0.0322893782823285	0.0071214548265175	5.071511884612944e-05	0.0010426039498593	0.3958223883782921	-0.1152174273571233	0.013275055566794	0.1566753631414955	0.0009383844090546	6.434805070999706e-07	8.805652991567509e-07	4.1406716301763533e-13	-0.0003203384942804	0.0003730125666808	1.3913837490179825e-07	1.026167509178339e-07	-0.0007203495572124	2.7824850323099988e-05	5.189034845761008e-07	7.742222955029175e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
