global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
2220.2166671256286	-11.33921058459373	4929362.048982435	128.57769668176246	2627.4619569268843	-39.30538358033164	6903556.335098052	1544.9131783970038	2581.983532826835	-8.884259425171877	78.93006553375533	6666638.963788943	2562.78112572842	1967.2613875092047	1.097318	24.319794	0.0479088636863902	0.0249296243058512	-0.0411823132	-0.0124406119	0.0718533171	0.0259184371	-0.0806115729	0.0103268882	0.0231509105	0.0125698631	-0.0262306436	0.03180059	0.0476789856	0.0302934093	0.0442382803	-0.0037755388	-0.0563704491	0.0209396487	-0.0565371807	-0.1433124716	8.4655e-05	-0.0070978369	-0.0275585694	-0.0462110443	-0.0404281236	0.0248582874	-0.0618071068	0.0258084142	-0.0028177872	0.0211514709	-0.0793906258	0.0041530943	0.0213807491	-0.0207825566	-0.0409056701	0.0188691199	-0.0063476938	0.0247769394	-0.0052877225	0.1216956056	-0.0172192196	-0.0102619437	0.0979403223	0.1145186096	0.0506755599	0.0254937555	0.0210545918	0.0563010897	-0.043291435	-0.0468610276	-0.0064992554	0.1182151513	-0.0338079711	0.0462239387	0.0320443639	0.0327279104	0.062403154	-0.0059704615	-0.0705658771	-0.0905061192	-0.0531726956	0.0178092284	0.081678347171433	0.0089195793842833	0.0066713523966571	7.955889639253184e-05	0.2617564257625275	0.0038912772655805	0.0685164264279735	1.5142038757624306e-05	-0.1838410606670208	-0.0016932373114713	2.867052592958581e-06	0.0337975355871752	-0.0041790367889718	0.0003602500064422	1.7464348483579732e-05	1.2978006714160545e-07	-0.0035783391983612	-0.0001636076005063	2.6767446943429106e-08	1.2804511418528275e-05	0.0058800998911176	-0.0001442377875526	2.0804539358069135e-08	3.4575574729521204e-05	0.0	0.0	0.0	0.0	0.0	0.0
2219.1975818030296	-1.0190853225990395	4924837.907080415	1.0385348947367885	2653.6722766206462	26.210319693761903	7041976.551705004	686.9808584492031	2576.3660339915423	-5.617498835292736	31.55629316451524	6637661.941105309	2565.0845368932505	1967.174141005219	1.129419	25.031256	0.0944264187722832	0.050174232524485	-0.0487914317	0.0167272102	-0.077513895	-0.0443360908	0.0847281931	-0.038128161	0.0290252723	0.0612245386	0.0267286851	-0.0482362514	0.0440338209	0.0623612921	-0.1220455789	0.0076022202	-0.0190107435	0.0270438999	0.0383206514	1.26895e-05	0.006398731	0.0304896468	0.0185865593	-0.0690379905	0.0949533087	0.0400770102	0.052708044	-0.0539150813	-0.0480750876	-0.0567311103	-0.0261250575	0.0547009205	0.0211599546	-0.03274386	-0.0369747375	0.0130626412	-0.008834445	-0.0017069996	-0.1124715069	0.0619680728	0.0005066397	0.0249798431	0.0253000543	-0.1114112977	-0.0182446436	0.004637668	0.0437160368	0.1286008761	-0.0026947731	0.0261816432	0.0580434943	0.0456574662	-0.0715155591	0.1506202311	0.0784906151	0.0369349369	0.0615256851	-0.0083529168	-0.0727850846	-0.0897584821	-0.0482057789	0.0247790096	0.0680914219784654	-0.0135869251929676	0.0046364417470494	0.0001846045361992	0.2674631935900464	0.0057067678275188	0.0715365599253866	3.2567199037204654e-05	-0.151012855015729	0.0328282056512918	0.0010776910862835	0.0228048823800015	-0.004292388103583	-0.0001133513146112	1.8424595631780865e-05	1.2848520524087284e-08	-0.0030616976497863	0.0005166415485749	2.669184897138711e-07	9.373992498706952e-06	0.0056640023522936	-0.0002160975388239	4.669814628578996e-08	3.208092264678743e-05	0.0	0.0	0.0	0.0	0.0	0.0
2217.9133425000346	-1.2842393029950472	4919139.594839675	1.6492705873572049	2627.965299417044	-25.70697720360204	6906201.614940115	660.8486769465148	2587.80623185744	11.440197865897517	130.8781272108861	6696741.093640202	2566.4699430872183	1971.8213851053208	1.122152	24.870193	0.1335699544942714	0.0688027503192456	-0.0425732864	-0.0270387847	0.0719612207	0.0657215494	-0.0748478975	0.056678634	0.0180599905	-0.0099473057	-0.0265446199	-0.0214804895	-0.0237475829	0.0329604095	0.038704325	-0.0447677778	-0.0177685781	0.0346327259	0.0222379451	-0.0194092581	-0.0248316833	-0.0566390189	0.0059410953	0.0096730285	-0.0508456277	0.0640056266	-0.017537865	0.0704828915	0.042377575	-0.0018590359	-0.0168874372	0.0129363768	0.0134484793	-0.0433637364	-0.0227652335	-0.0023648963	0.0153807212	-0.0233394668	0.0198219328	0.1413207845	0.0205121721	0.0139794053	0.0879685827	0.0803401534	-0.0613126457	0.004797179	-0.0612490884	0.0517778735	-0.0315800744	-0.0645322274	-0.0149703094	0.0232623911	-0.089430105	0.084363811	-0.0005282075	0.1444607848	0.060637674	-0.0107296473	-0.0748920628	-0.0887648233	-0.0430324377	0.0315960199	0.1058012115544926	0.0377097895760271	0.0111938963663984	0.0014220282298682	0.251579920728517	-0.0158832728615294	0.0632924565137668	0.0002522783567937	-0.1044309457494492	0.0465819092662798	0.0021698742708919	0.0109058224301244	-0.0045250494918601	-0.0002326613882771	2.047607290378335e-05	5.41313215950275e-08	-0.0031870675869898	-0.0001253699372035	1.571762115440961e-08	1.0157399804040986e-05	0.0059738706826217	0.000309868330328	9.601838214032423e-08	3.5687130932687055e-05	0.0	0.0	0.0	0.0	0.0	0.0
2223.265785066413	5.352442566378613	4942910.751046974	28.64864142638168	2647.025949725668	19.06065030862373	7006746.378521075	363.3083901876381	2583.4550389281108	-4.351192929329045	18.93287990824308	6674239.938163046	2570.983069448002	1966.106889668449	1.115779	24.728935	0.0976905310476876	0.0488037901936702	-0.0506375904	-0.02572245	-0.0827453357	-0.0398452012	0.0574093199	-0.0725818262	0.0035359804	0.0895001147	-0.0026218534	0.0245673051	0.024181304	0.0151701679	-0.0675726339	0.0209698374	-0.0151746474	-0.0397936135	-0.0707671531	0.0468377711	0.0053178317	-0.010994996	0.0109753433	-0.0454103351	0.0758177209	-0.0088980875	-0.0095428282	-0.0351420748	-0.0577640194	0.0411503839	0.0271777886	-0.0122189651	0.0116111273	-0.0420466339	0.0121027009	0.020756709	-0.0229924611	0.0833594598	-0.1056140185	0.0368560676	-0.0427878056	-0.0419318033	-0.052376111	-0.0130692194	-0.059067968	-0.0446956344	-0.0406979261	-0.0702352986	0.0712302949	-0.0759899133	-0.1074398446	0.090430118	-0.034230556	0.1148591844	-0.0282170001	0.1231511872	0.059739273	-0.0130990243	-0.0768835629	-0.0875278662	-0.037674825	0.0382182304	0.0931255768289105	-0.0126756347255821	0.0086723730597173	0.0001606717156963	0.2515463084399556	-3.361228856135767e-05	0.0632755452897693	1.1297859423319758e-09	-0.1343833092121684	-0.0299523634627192	0.0008971440770028	0.0180588737948132	-0.0052390059818761	-0.000713956490016	2.744718367813356e-05	5.097338696359666e-07	-0.0034478778795041	-0.0002608102925142	6.802200868139469e-08	1.1887861871973689e-05	0.0058480590537355	-0.0001258116288862	1.5828565962998924e-08	3.419979469597775e-05	0.0	0.0	0.0	0.0	0.0	0.0
2225.7202913712995	2.4545063048863085	4953830.815421943	6.02460120072664	2642.280960199488	-4.744989526179779	6981648.672632729	22.51492560355581	2594.224830557447	10.769791629336396	115.9884117393243	6730002.471480816	2573.7664076508067	1971.4634780821248	1.130167	25.047832	0.0178124567436052	0.0094139854117443	-0.0416709403	-0.0375267905	0.0561903987	0.0550641463	-0.0715440387	0.0489863758	-0.0285155225	0.0473210911	0.0166867068	-0.1015592943	-0.0496955582	-0.0229907153	0.0525995548	-0.0387561681	-0.0677702512	0.1227369875	0.0817424843	0.1091350855	0.0758493509	0.0341371501	0.0124916724	0.0612196027	-0.0368594318	0.0423886915	-0.0668947033	0.0992133852	0.0176514497	-0.1333241901	0.0574276698	-0.0185281236	0.0164702782	-0.0482036779	-0.0048545386	0.0147373393	-0.1123291549	-0.0970756351	0.0918076068	-0.0157465567	-0.0021532078	0.0838370508	-0.0201057934	0.0574700633	-0.0015529734	0.0927946289	-0.0822386622	-0.0329229346	0.0672557088	0.0496725357	-0.1473235041	0.032683496	-0.0503430544	0.1478820622	0.0923572311	-0.0310781532	0.058830636	-0.0154594239	-0.0787565141	-0.0860510014	-0.0321558829	0.0446048127	0.0854835108757186	-0.0076420659531919	0.007307430631639	5.840117203293488e-05	0.2547113407746479	0.0031650323346922	0.0648778671192188	1.0017429679647705e-05	-0.1366933054241244	-0.0023099962119559	5.336082499251019e-06	0.0186850597477729	-0.0052051411528754	3.386482900070032e-05	2.7093494421357045e-05	1.1468266432466735e-09	-0.00341819671609	2.9681163414100112e-05	8.80971461614515e-10	1.168406878988846e-05	0.005817697801275	-3.0361252460500004e-05	9.218056509702175e-10	3.384560770695996e-05	0.0	0.0	0.0	0.0	0.0	0.0
2221.4779136154184	-4.24237775588108	4934964.120681113	17.997769023594586	2632.3264421069894	-9.954518092498802	6929142.497815642	99.09243045388598	2585.277067691908	-8.947762865539062	80.0624602979198	6683657.516733671	2570.9597145956072	1955.090619440548	1.122915	24.887091	0.0677169938450752	0.03441329703659	-0.0385457797	-0.0227619945	-0.0183788982	-0.0916821035	0.0028079716	-0.102314056	0.0452730483	0.0604520759	-0.0233597948	0.0280697013	0.0744686708	-0.0135047496	-0.0702083069	0.081515115	-0.015495934	-0.0512531305	0.0023370897	0.1173065302	-0.0141276316	0.015756939	-0.0092118359	-0.0872954483	0.0939836563	-0.0595455253	-0.035326348	-0.0505614187	0.0153609116	-0.019527324	0.1028481011	0.0108475047	0.0146139162	-0.0336416783	-0.034233565	0.0102429468	-0.0214029068	0.0667061496	-0.0846460638	-0.0017799533	-0.0450087806	0.0506726619	0.1028315875	-0.003414084	-0.070286748	0.0038003568	0.003968575	0.0192257896	0.016935999	0.0705532178	-0.0515174309	-0.0178983843	0.0463364408	0.0457894591	0.1558199898	0.1421827939	0.0579119187	-0.0178092284	-0.0805080284	-0.0843382767	-0.0264992443	0.0507163915	0.0964852015737278	0.0110016906980092	0.0093093941227228	0.0001210371982146	0.2516374911919996	-0.0030738495826483	0.0633214269734036	9.448551256747347e-06	-0.1171236027818167	0.0195697026423076	0.0003829732615083	0.0137179383285927	-0.0053329429643203	-0.0001278018114449	2.8440280660693388e-05	1.6333303008597846e-08	-0.0038883597457513	-0.0004701630296613	2.2105327446029282e-07	1.5119341512379117e-05	0.005734227623939	-8.34701773359996e-05	6.967270504503221e-09	3.288136644314511e-05	0.0	0.0	0.0	0.0	0.0	0.0
2220.3584188930704	-1.1194947223480085	4929991.508349336	1.2532684333650446	2640.659531920921	8.333089813931565	6973082.763524817	69.44038584705001	2587.5969523858585	2.319884693950371	5.381864993225206	6695657.987996583	2570.6310684954533	1980.159214832744	1.107399	24.543213	0.0892252963158509	0.0416282961489365	-0.0350849529	-0.0160309515	0.0699978285	0.0755259704	-0.0583032256	0.0841541769	-0.0209233089	-0.0326632303	0.0095541268	-0.0503989494	-0.076991719	0.0148906065	-0.0549942511	-0.0531604709	-0.0067532161	-0.0170444752	0.0525096082	0.0829117131	-0.0796319484	0.0123350592	0.0197197092	0.0734222423	0.0332173233	0.0603573305	0.0405804807	0.0513784928	0.0839661306	0.0071410871	0.0585871218	0.0120371873	0.0070913448	-0.0274254345	-0.0095315619	0.015341699	0.0117840398	-0.1232462245	-0.0061471748	0.0434924753	0.023386579	0.0201472176	-0.0130612063	0.0463143875	-0.0906110326	-0.0134334182	-0.1162217631	0.0722336106	0.0077196579	-0.0331845417	-0.0305027356	0.1034073137	0.0977709865	0.1060281925	0.059612854	0.0960912877	0.0569832784	-0.0201468273	-0.0821354052	-0.0823943867	-0.0207291319	0.0565152869	0.1193461185877851	0.0228609170140573	0.0142434960219696	0.0005226215267236	0.2428836368524685	-0.008753854339531	0.0589924610506817	7.662996579772703e-05	-0.0939687548651591	0.0231548479166576	0.0005361469820435	0.0088301268909083	-0.0047789557954991	0.0005539871688211	2.283841849533444e-05	3.069017832185285e-07	-0.0038274450660873	6.0914679664000014e-05	3.710598198567737e-09	1.4649335733916018e-05	0.0058084393163659	7.421169242689991e-05	5.507375292864793e-09	3.373796729190516e-05	0.0	0.0	0.0	0.0	0.0	0.0
2219.0798708841653	-1.278548008905091	4924315.473363284	1.6346850110751718	2646.909467624344	6.249935703423034	7006129.729799388	39.06169629692198	2584.975065178827	-2.62188720703125	6.874292526394129	6682096.087596282	2572.936516633581	1974.385198086598	1.134493	25.143698	0.1125621211744184	0.0542783683810932	-0.0453762441	0.0099767112	-0.1043770641	0.0054157271	0.0819599665	0.0126323815	0.0219662632	-0.0178404577	-0.0551362082	0.0025268822	0.1178146697	0.0033346194	0.0172394951	0.0434143535	0.0180435044	0.0755113809	0.0056418037	-0.0183029753	-0.0635482272	0.0485347514	-0.0522053635	-0.1036321059	-0.0029159376	-0.0569584964	0.0086903858	0.031721514	-0.0460416213	-0.0184365492	0.0092435619	0.0548728715	0.0088215229	-0.0254667251	0.0021037645	0.0273412697	-0.0059877784	0.1209722658	0.0343854474	0.0402389826	-0.0083202255	0.0153845794	-0.0491048779	0.0718543539	-0.0921956942	-0.0288568828	-0.0630513512	0.020724128	0.0120730354	-0.0131573584	0.0302670181	0.1478671655	0.0521478294	0.1236995869	0.065068095	0.0102664571	0.0560448744	-0.0224706185	-0.0836361352	-0.0802246594	-0.0148702542	0.0619657467	0.1014741207141298	-0.0178719978736553	0.0102969971747057	0.0003194083079959	0.2316356889118651	-0.0112479479406034	0.0536550923776743	0.0001265163328745	-0.1140487302357939	-0.0200799753706348	0.0004032054108853	0.0130071128683968	-0.0056240028630073	-0.0008450470675081	3.16294082031143e-05	7.141045463042073e-07	-0.0039811672239737	-0.0001537221578863	2.3630501825251136e-08	1.5849692465242455e-05	0.0060769140907618	0.0002684747743959	7.207870448692948e-08	3.692888486649932e-05	0.0	0.0	0.0	0.0	0.0	0.0
2217.254460516917	-1.8254103672484236	4916217.342682164	3.3321230088580243	2629.773085266579	-17.136382357764887	6915706.479992502	293.6556003115157	2588.6773659242403	3.70230074541314	13.707030809486694	6701250.504848463	2568.5506397685067	1940.5661144506737	1.142591	25.323166	0.1657231885125155	0.0743582707634896	-0.0280234458	-0.0323536115	0.103223334	-0.041009348	-0.0861827263	-0.0259057144	0.0047480684	0.030433884	-0.0092518172	-0.0447329476	-0.0302917237	-0.0180305616	-0.0577973691	-0.0058269662	-0.0762401457	-0.0294953823	0.0646065126	-0.0507869721	0.0383924819	0.0084389688	0.0288610518	0.0299934025	0.0713175426	0.0326417799	-0.0616379636	-0.0304546385	0.0445623986	-0.0396708325	-0.0469824995	0.0292258274	0.0075715892	-0.0117162283	-0.0349523424	-0.0076211432	0.0414741639	-0.0810640803	-0.0735295204	-0.0068996573	-0.0519201833	0.0663825112	0.0746868485	0.0407818093	-0.0858536611	0.0230723911	0.0342792969	-0.0025567993	0.0382161712	0.0483852105	0.0565130414	0.1566009867	-0.0368753168	0.0902205694	0.1225192408	0.011103746	0.0550968674	-0.0247790096	-0.0850079043	-0.0778350419	-0.0089476998	0.0670341672	0.1288446084446661	0.0273704877305363	0.0166009331252593	0.0007491435986074	0.2577062219385198	0.0260705330266546	0.0664124968258256	0.0006796726922938	-0.0805415991700044	0.0335071310657894	0.0011227278322599	0.0064869491968616	-0.004703804842267	0.0009201980207402	2.212577999413448e-05	8.467643973743652e-07	-0.0041858003320514	-0.0002046331080777	4.1874708921539854e-08	1.7520924419801613e-05	0.0056262444857891	-0.0004506696049727	2.0310309284624974e-07	3.165462701387225e-05	0.0	0.0	0.0	0.0	0.0	0.0
2221.050191049258	3.795730532341168	4933063.951159946	14.407570274146964	2656.4687844778746	26.695699211295505	7056826.402905356	712.6603563799634	2583.651095049097	-5.026270875143382	25.26339891031462	6675252.980948398	2570.384721999872	1972.63055855798	1.118826	24.796469	0.0841728780802676	0.0372056558865814	-0.0288424896	0.0377442447	-0.0828901679	0.003320572	0.0822316782	0.0663728905	0.0375733499	-0.0324977681	0.0185684188	-0.0503096445	0.0914258729	0.0477078204	0.0551263625	0.0075239687	0.0306288988	0.0452680051	0.0199702489	-0.0062548891	0.0057335468	0.0465436228	-0.0420989831	-0.0873262427	-0.0731974941	0.0033010064	0.0388773278	0.0168110112	-0.0161267377	-0.0102526212	-0.0061811164	0.0430775082	0.0085557909	0.0057245187	-0.0320182496	0.0260822953	0.0623056725	0.0885924612	0.0408571346	0.0449643442	0.0379758126	0.0945108199	0.0448977328	0.0135100047	-0.1022460525	0.027590223	-0.0313108143	0.0456071986	-0.0589222417	-0.0577639052	0.0595589411	0.1287396215	-0.0101129378	0.1081714067	0.0983694643	0.0734531274	0.0541394198	-0.0270704183	-0.0862485974	-0.075232084	-0.00298683	0.0716892996	0.1195882649823119	-0.0092563434623542	0.0143013531214796	8.567989429306754e-05	0.2485103562849531	-0.0091958656535666	0.0617573971808743	8.456394511844716e-05	-0.0939615091266361	-0.0134199099566316	0.0001800939832441	0.0088287651973549	-0.0043631051198856	0.0003406997223814	1.9036686287171933e-05	1.160763008307632e-07	-0.0044143935448772	-0.0002285932128257	5.225485695002128e-08	1.948687036905349e-05	0.0061029667307362	0.0004767222449471	2.2726409882740333e-07	3.7246202916472906e-05	0.0	0.0	0.0	0.0	0.0	0.0
2220.863259952328	-0.1869310969300386	4932233.619406082	0.0349432349994674	2627.0858676124167	-29.3829168654579	6901580.155808884	863.3558035224104	2585.495762816263	1.8446677671659015	3.4027991712208334	6684788.339540849	2567.722755106942	1959.0640115581573	1.087589	24.104177	0.0864547683754421	0.0386237619771139	-0.0221277876	-0.0262682525	0.077419271	-0.0564157441	-0.0532021215	-0.0357307813	0.0400040904	-0.0178186776	0.0076878222	0.0587887043	0.0516754375	0.0139787323	-0.0402946487	0.0568351145	-0.0111981044	-0.0542109084	-0.0386758151	0.0552705149	-0.0055729356	0.0397013202	-0.0005277337	-0.0641300832	0.0576340439	-0.034730599	-0.0239613154	-0.0344134996	0.0237931179	0.0278272599	0.0648286525	-0.0278635791	0.0018018235	0.0006698883	-0.0189028412	0.0504587534	0.0364363847	-0.0147270112	-0.1016927095	-0.0460577511	-0.0782978818	-0.0147942841	-0.0282546266	0.0928765207	-0.0801768529	-0.0463079695	-0.1278058397	0.0303650849	-0.0568803905	0.0126497069	0.0410412927	0.0288133015	0.0039907586	0.1159615604	0.0080612999	0.094381116	0.0531726956	-0.0293432743	-0.0873563013	-0.0724229201	0.00298683	0.0759024438	0.1295351524862411	0.0099468875039291	0.0167793557296337	9.89405710158227e-05	0.2677740562948685	0.0192637000099153	0.0717029452246074	0.000371090138072	-0.1246624464440486	-0.0307009373174124	0.0009425475521676	0.0155407255534152	-0.0047002040519919	-0.0003370989321063	2.2091918130361075e-05	1.1363569002720801e-07	-0.004220918395285	0.0001934751495921	3.7432633509724166e-08	1.78161520996553e-05	0.006102675941551	-2.9078918520070857e-07	8.4558350229692e-14	3.724265364758538e-05	0.0	0.0	0.0	0.0	0.0	0.0
2224.397617327468	3.534357375140189	4947944.759972118	12.491682055207848	2646.5057456911977	19.41987807878104	7003992.661976523	377.1316645947204	2587.151144885142	1.6553820688791347	2.740289793966564	6693351.046480501	2572.202641921747	1998.7820601916703	1.052119	23.318047	0.1315512116153427	0.0702027295524763	-0.0185900376	0.0178917145	-0.0139572649	0.0866533609	0.0183820604	0.0957249206	-0.0084107135	-0.0304784815	0.0046119016	-0.0536138901	-0.0216091154	0.0455733464	0.1001226451	-0.0717651091	0.0869044335	-0.0189250261	-0.0663507658	0.0293216105	0.0219744507	-0.057883121	-0.0057508113	0.0181271237	-0.1191826545	0.0638637615	0.0494369865	0.0490506235	-0.0036089724	0.0887765034	0.019616766	-0.0654680291	0.0055834847	0.0006896323	0.0074173022	0.0199454509	0.0496417075	-0.0205914458	0.0654222992	0.0458653541	0.033083885	0.0669910585	-0.104863438	0.0159046503	-0.0839014803	0.008928444	-0.0529775759	-0.0929942232	0.0826369044	0.1051313423	0.0164424848	0.0191882502	-0.0694274444	0.1278506178	0.1006058613	0.0993074171	0.0521968607	-0.0315960199	-0.0883293083	-0.06941525	0.0089476998	0.0796476241	0.1322608821048021	0.002725729618561	0.0174929409351403	7.429601953500793e-06	0.231997516298378	-0.0357765399964905	0.0538228475686161	0.0012799608141204	-0.0786223515973674	0.0460400948466812	0.0021196903334914	0.0061814741707	-0.0051798480803496	-0.0004796440283577	2.683082613550144e-05	2.300583939392024e-07	-0.0046350160370471	-0.0004140976417621	1.714768569129329e-07	2.1483373663683807e-05	0.0061491112145034	4.643527295240032e-05	2.15623457416392e-09	3.781156872833148e-05	0.0	0.0	0.0	0.0	0.0	0.0
2222.174559411422	-2.2230579160464004	4938059.772495346	4.941986498096564	2626.9187738549617	-19.58697183623599	6900702.244431656	383.64946571350185	2591.070791821961	3.919646936818936	15.363632109314064	6713647.848232884	2575.504658683401	1952.5345670731344	1.122338	24.87431	0.0686015418182922	0.0357100811549178	-0.0138117179	-0.0257990692	0.0300427604	-0.1140097957	-0.0211937563	-0.121593251	0.0235460908	0.0248038706	-0.0565259328	0.0444338728	0.0396152491	-0.0534976067	-0.013821861	0.0474086112	-0.0621438576	-0.1157510022	-0.0749358967	0.0903121936	-0.0030874269	-0.0362135273	-0.0213742058	-0.0266546108	0.0582310126	-0.0616935651	-0.0869921854	-0.0607549188	0.0375030674	0.0691362638	0.0675159734	-0.0311303049	0.0046036909	-0.0011732743	-0.0208686408	0.0017702927	0.0588790014	0.038387989	-0.0949411581	-0.0642731648	-0.0785920999	0.0577785327	0.0528492504	0.0519398386	-0.0598431799	-0.0092408272	0.0173243294	-0.1063443701	0.0171817777	0.0402375006	-0.0177663781	0.0371057948	0.0131313902	0.0103698115	0.0985598867	0.0966748484	0.051212082	-0.0338271112	-0.0891661178	-0.0662173176	0.0148702542	0.0829017503	0.1372736908570431	0.0050128087522409	0.018844066201515	2.5128251586543964e-05	0.2603308611616342	0.0283333448632561	0.067772157273158	0.0008027784311402	-0.0790003723690375	-0.00037802077167	1.4289970381405456e-07	0.0062410588344465	-0.0053292510714587	-0.0001494029911091	2.8400916982643703e-05	2.2321253752345827e-08	-0.0044061208827248	0.0002288951543223	5.239299167222972e-08	1.941390123318357e-05	0.0058298620113123	-0.0003192492031911	1.0192005373815224e-07	3.39872910709423e-05	0.0	0.0	0.0	0.0	0.0	0.0
2221.098093374209	-1.0764660372128674	4933276.740390546	1.1587791292727745	2639.7932324591484	12.874458604186657	6968508.310137119	165.75168435091584	2591.234984231651	0.1641924096902585	0.0269591473998936	6714498.743506006	2574.303985095415	1983.656700909724	1.143845	25.350967	0.0907442653940382	0.0464044687059405	-0.0057312475	0.0351979898	0.0581180535	0.0760365134	-0.052563831	0.1003319277	0.0009037341	-0.0858261754	0.0331968151	-0.0708694746	-0.0114337705	-0.0011326305	0.0355144633	-0.0039928577	0.0435103796	-0.059804962	0.0688918982	0.0926604564	-0.1453891084	0.0035143588	0.0039370427	0.0312519421	-0.0237526988	-0.0065060777	0.0594433562	0.0461636986	0.1234080332	0.0459965638	0.0828317075	0.0534938542	0.0022321507	0.0222066448	-0.0404335084	0.0439257731	0.0931377898	-0.0895683372	0.0653507752	0.0027152783	0.0602078434	0.0703565004	-0.0477207301	0.0356019667	-0.0539199981	0.0410867946	-0.0533122961	-0.0431984614	0.000695469	-0.0088012504	-0.0107683273	-0.0331884381	0.0509523661	0.0481329885	0.0281719622	-0.1138321689	0.0502185284	-0.0360350191	-0.0898654396	-0.0628378881	0.0207291319	0.0856447597	0.1516899001877902	0.014416209330747	0.0230098258189817	0.0002078270914679	0.2606815814020109	0.0003507202403767	0.0679548868822532	1.2300468700992186e-07	-0.1050202305577769	-0.0260198581887394	0.0006770330201621	0.0110292488264086	-0.004908214586047	0.0004210364854117	2.4090570422684525e-05	1.7727172204783674e-07	-0.0047150549556569	-0.000308934072932	9.544026141841603e-08	2.223174323486469e-05	0.006099041005652	0.0002691789943397	7.245733099373232e-08	3.719830118862456e-05	0.0	0.0	0.0	0.0	0.0	0.0
2220.739696971459	-0.3583964027498041	4931684.801704888	0.1284479815039998	2647.858317367903	8.06508490875467	7011153.668854383	65.04559458542234	2584.934205221474	-6.3007790101773935	39.699816135092014	6681884.845323972	2571.5028818599512	1984.968662249456	1.106584	24.525152	0.0572862278938387	0.0372592252187242	-0.0145246742	0.0470841278	-0.0888326404	-0.0037413995	0.0834668325	0.0003445012	0.0110736778	-0.0668535764	-0.0400386337	0.0113892564	0.0898136691	-0.0277096012	0.0184730937	0.0615043317	-0.0008014485	0.032841958	0.0602186894	-0.1045701629	-0.0672339226	0.0723767223	-0.0459871739	-0.0765635287	-0.0028214403	-0.0680521309	-0.0067384746	-0.0271730213	-0.0079420051	-0.0413716632	-0.0464854941	0.109169035	-0.0015745837	0.0189476012	-0.0106903175	0.0620300117	0.0644047798	0.1105911198	0.0242337041	-0.0483901633	-0.0106800708	0.0134455797	-0.1001556027	0.0531626987	-0.0577286952	-0.0165241008	0.01354241	-0.0224946472	0.0611984241	0.0961491283	0.076857256	-0.0106653368	0.1066215978	-0.0449628601	-0.131281351	-0.0333975785	0.0492163702	-0.0382182304	-0.0904261954	-0.0592862243	0.0264992443	0.0878597406	0.1508066048620975	-0.0008832953256927	0.0227426320700328	7.80210632390575e-07	0.2395801580977945	-0.0211014233042164	0.0573986521541642	0.0004452700654637	-0.1023293216381873	0.0026909089195896	7.240990813526894e-06	0.0104712900669315	-0.0054153033691883	-0.0005070887831413	2.932551058034216e-05	2.571390339877246e-07	-0.0048571030176403	-0.0001420480619833	2.0177651913239804e-08	2.3591449723970505e-05	0.0060959658438899	-3.0751617621001957e-06	9.45661986308318e-12	3.71607995698723e-05	0.0	0.0	0.0	0.0	0.0	0.0
