global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
2402.9913960098747	-9.994367096475344	5774367.649297487	99.887373659109	3107.141357421875	-20.23959923946495	9654327.415001452	409.64137737415024	2706.0265596829927	-0.8565132666212776	0.7336149758982518	7322579.741709773	2783.0351438400385	2107.8981212085446	0.974467	25.314945	0.1367532158174998	0.0711544364368301	-0.0021975341	-0.0544393003	-0.0622694488	-0.0727431328	-0.024208712	0.0328316821	0.1445453824	0.012077688	-0.0155915016	0.0289554586	-0.0271211094	0.0130193447	0.107689131	0.0750583176	-0.0979937583	-0.0182392116	0.098990768	0.1019469169	0.0346077117	-0.0173302751	0.0292774291	-0.0577498517	-0.0286937627	-0.0167983842	-0.1450666449	-0.0346210803	-0.009920224	0.0544942847	0.0911690578	-0.1180016392	0.0214125264	0.0367684572	-0.0345701876	0.0019338431	0.0223455674	-0.0108914606	0.1609756028	-0.0403533543	-0.0271305388	0.0924058645	-0.0228189015	-0.0666441099	0.011678452	-0.0148458078	-0.0454650912	0.0648675043	0.0070663009	-0.0372113856	-0.0439393401	0.0866250357	0.051618146	0.1009013659	-0.0056422768	-0.0805740942	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0004869456257807	-0.0069145122842685	4.78104801293e-05	2.3711604246695757e-07	-0.0819304831085219	0.0158938344961113	0.0067126040623957	0.0002526139749897	-0.1389055193948749	0.0574617555236756	0.0192947433183599	0.0033018533478626	-0.0006299466913555	-0.0006257257144974	3.915326697833908e-07	3.968328339497416e-07	-0.0010512335893786	0.000190765365293	3.639142459537178e-08	1.1050920594378147e-06	-0.0008478322156074	0.0003131711904784	9.807619454565837e-08	7.188194658217527e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2398.380384431945	-4.61101157792973	5752228.468427924	21.261427771802023	3094.3283247514205	-12.813032670454504	9574867.781358931	164.1738062141345	2709.808474644958	3.7819149619654127	14.30288077953785	7343061.969257634	2777.5119961399555	2080.2843456647256	0.775723	20.151907	0.1886128904224617	0.1068838431655176	0.0286385895	-0.0495910854	-0.0577275676	-0.0689712994	-0.0311241133	-0.0337362171	0.1260439064	-0.1150575981	-0.0341858049	0.0563740167	-0.0381601791	-0.0032661967	0.1021117991	-0.0168810165	0.025589284	-0.1054615043	-0.110676143	0.0705225283	-0.0011045868	-0.0067678583	0.0490935564	-0.0415194255	-0.0371131648	0.0611111967	-0.0721975352	0.0115499418	-0.0741670864	0.0538528961	-0.0939896556	0.0513622727	0.0335792158	-0.0067451428	-0.0171536144	-0.0458910989	0.0810331095	-0.0230141291	0.1877128851	-0.0331758532	0.006721079	0.0044179159	-0.0213318542	-0.102547442	0.0251421971	-0.0062615772	-0.053740635	0.0671300744	-0.0264082382	-0.0079847548	-0.0575280427	0.0842029827	0.0307085365	0.0868538667	-0.0689738292	-0.000726645	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0045099828986963	0.0040230372729156	1.6184828899268186e-05	2.033994574653308e-05	-0.0477980875065355	0.0341323956019864	0.0022846571692824	0.0011650204295305	-0.0470849265884751	0.0918205928063997	0.002216990311842	0.0084310212633186	-0.0010898413356933	-0.0004598946443378	2.115030838905916e-07	1.187754136985756e-06	-0.0006088912128343	0.0004423423765442	1.9566677808685925e-07	3.707485090668248e-07	-0.0011183324895485	-0.000270500273941	7.317039820221012e-08	1.2506675571797458e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2387.3813183926613	-10.999066039283662	5699589.5594102815	120.97945373652318	3052.215497935902	-42.11282681551848	9316019.445840104	1773.490182393852	2705.8055489111525	-4.002925733805569	16.02341443036285	7321383.668518383	2770.6573176469337	2052.7164833119373	0.720261	18.711124	0.0491756068388453	0.0258045317417759	0.0415584148	-0.0634638447	-0.0505376475	-0.0681553055	0.0353684146	-0.0505328757	0.1237075093	-0.0883210482	-0.0962462982	0.0168003168	-0.0427073959	-0.0144324412	0.0961210768	-0.0289406024	0.0161331796	-0.0315032404	0.0143354971	0.0815209713	0.0010660147	-0.0257600461	0.0011958442	-0.03981473	-0.0036418887	0.0309713577	-0.0805036216	0.0480554557	-0.0167311801	-0.0473037919	-0.0305744522	-0.0026940122	0.0293573331	-0.0130481611	-0.0265111808	-0.0212958487	0.0921638813	-0.0270610638	0.156855808	-0.0323672979	0.0408033972	0.0502546348	0.0415238269	-0.0969047766	0.0178635324	-0.0132445091	-0.0722736875	0.0642281666	0.010908139	0.0015620421	0.0085470057	0.0822140702	-0.0368917177	0.0967629704	-0.0546042762	0.0266243193	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0014389618183088	-0.0030710210803874	9.431170476184406e-06	2.070611114550568e-06	-0.0334405389232586	0.0143575485832768	0.0011182696434779	0.0002061392013211	-0.0276586167914842	0.0194263097969909	0.0007649990828181	0.0003773815123286	-0.00104892846685	4.0912868843299977e-05	1.673862836989066e-09	1.1002509285682915e-06	-0.0007028554667118	-9.396425387750006e-05	8.829281006755286e-09	4.940058070866622e-07	-0.0012298699143915	-0.000111537424843	1.2440597140607889e-08	1.5125800063253556e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2389.897333531821	2.516015139159663	5711609.264822508	6.330332180480617	3060.57051262133	8.35501468542816	9367091.862727191	69.8062703937202	2700.180365064366	-5.625183846786513	31.64269331014791	7290974.003879133	2769.2596771552435	2045.477248943405	0.854726	22.204279	0.1026748540815593	0.0633559122168709	0.0739005791	-0.0277195125	-0.0081268984	0.0637028772	0.0467984321	-0.0972512562	-0.0047660397	-0.1066661945	-0.0182470761	-0.0350723054	0.0478192557	0.0123922306	0.0138773576	0.0174971572	0.056639299	-0.0390576842	-0.1064650346	0.0436971649	-0.0459713387	0.0117979389	-0.0345256975	0.057240107	0.0111049283	-0.0006244462	-0.0278218468	0.0360496142	0.0216102968	0.0099055861	-0.0540220749	0.0579615218	0.0257482117	-0.0417072499	-0.0348310187	0.0500693462	0.0796570118	-0.0036135448	0.0494482639	-0.0465603007	-0.0157074579	-0.025103527	0.0866667392	-0.0774225873	-0.0070010334	-0.0498959065	-0.0403171496	-0.0307120622	0.0451918678	0.0967621822	-0.0398872124	-0.0417421604	-0.0664602803	0.0363217664	-0.0326102358	-0.0177296719	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0158016104986131	0.0143626486803043	0.0002062856771138	0.0002496908943498	-0.0334271477324961	1.3391190762497562e-05	0.0011173742055301	1.7932399003760003e-10	-0.0697055963531667	-0.0420469795616825	0.0048588701629506	0.0017679484902605	-0.000906773374254	0.000142155092596	2.020807035097734e-08	8.222379522559848e-07	-0.0013779924145713	-0.0006751369478595	4.558098983650412e-07	1.8988630946160412e-06	-0.0011221252618708	0.0001077446525206	1.1608910146806363e-08	1.2591651033286116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2398.78365755941	8.886324027589126	5754163.0357741015	78.96675472330782	3091.353086159446	30.782573538115685	9556463.903307533	947.5668336295	2693.842750950864	-6.337614113502241	40.16535265166279	7256788.766850517	2772.0264478912745	2027.5998637470973	1.379063	35.825642	0.1847588296046445	0.0933057477424552	0.0973086891	0.0016160748	0.0498770721	0.2687223428	0.0139214917	-0.1427393602	-0.2002592464	-0.0864923578	-0.0299478196	-0.1204652901	0.1395175829	0.078425193	-0.1377881741	0.0348711497	0.1726405312	0.1346159772	-0.0193598909	-0.1607692358	0.0455493624	-0.1064397758	-0.0889746187	0.1798611792	0.0051614104	-0.1392164266	0.1258636494	0.0931076143	0.1008495757	-0.0042741977	-0.0776272787	0.1999000479	0.0212188086	-0.006461966	0.0299564335	0.2028761968	0.0407788458	-0.0824014262	-0.1944658869	-0.0547959913	-0.0671770904	-0.0295365807	0.0661118036	-0.1170587326	-0.0078996684	0.0190681014	-0.0335990813	0.0982073753	0.0385001467	0.000358591	0.1867495213	-0.07238556	0.0370990756	0.2320944378	0.0509728613	0.069236125	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.003910214545499	-0.0118913959531141	0.0001414052977137	1.528977779183195e-05	-0.1107361343920558	-0.0773089866595597	0.0122624914600954	0.0059766794183279	-0.0713824971120189	-0.0016769007588521	0.0050954608939473	2.8119961550390788e-06	-9.324478510923026e-05	0.0008135285891447	6.618287653558795e-07	8.69458995006653e-09	-0.0008789743177242	0.0004990180968471	2.490190609809017e-07	7.725958512187228e-07	-0.0005570410232003	0.0005650842386705	3.193201967938188e-07	3.102947015280371e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2413.230453510937	14.446795951526838	5823681.221752603	208.70991326505225	3100.984461189039	9.631375029593071	9616104.628535874	92.76338496066896	2707.3640104594983	13.521259508634556	182.8244586998404	7329819.885131339	2776.768064064748	2100.3693051622404	1.583799	41.14431	0.2167898889333774	0.1048483535312222	0.0759729384	-0.022542013	-0.0167496116	-0.0744611001	-0.0198749478	-0.0362509017	0.0113832401	-0.0603499599	-0.006749981	0.0360610298	0.0351124085	-0.011839489	0.0966749782	-0.040839318	-0.0671107491	-0.1294904683	-0.0045518098	-0.0012705269	0.0096372146	-0.0193919618	0.0395272355	0.0295380121	-0.0205587282	0.0969057844	-0.03697537	0.0082521568	-0.1340185471	0.013411244	0.0428562008	0.013262455	0.0386378414	-0.059807519	0.0245939755	-0.0515419584	0.0323996666	-0.0260670631	0.0572081694	0.0186717732	-0.0108944533	-0.0741192126	0.0303234567	0.064467152	-0.0425659451	0.0019791515	-0.0914976087	-0.008789736	0.0168844561	-0.0310729814	0.0478318939	-0.0396759177	-0.0043169338	0.0509600475	-0.0947772915	-0.070229023	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.0188534178863761	0.0149432033408771	0.0002232993260868	0.0003554513659983	-0.016834658234174	0.0939014761578818	0.0002834057178614	0.0088174872246292	-0.0259633519729689	0.04541914513905	0.0006740956456722	0.002062898745162	-0.000602186488772	-0.0005089417036627	2.590216577271625e-07	3.626285672595501e-07	-0.0013414169050849	-0.0004624425873607	2.1385314660485877e-07	1.7993993132475518e-06	-0.0002779040283124	0.0002791369948878	7.791746191504748e-08	7.723064895225922e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2411.505257264084	-1.725196246853102	5815357.605812315	2.976302090156029	3110.0464817856296	9.062020596590628	9672389.118867172	82.12021729303277	2706.796290100345	-0.5677203591535545	0.3223064061974409	7326746.15610099	2777.0265314048515	2084.158438979395	0.79005	20.524115	0.0938917706720378	0.0558499250000279	0.0816058255	-0.0160730593	0.0189690302	0.0309192338	0.0007181976	-0.0368637301	-0.0717174191	0.0235825176	-0.029354338	0.0074391972	0.0121968012	-0.048309464	0.0547737647	-0.0424724617	-0.0026301404	0.0705511585	0.0167723488	-0.0903750176	-0.085048274	0.0001246413	0.0023938356	0.0176110752	0.0294973471	0.03234148	-0.0126112815	0.0569499064	0.004656267	-0.124419577	-0.0521277553	-0.0260105802	0.0249124646	-0.0562296979	-0.0192802294	-0.0083106771	0.0253617885	-0.050581504	-0.0116717026	0.0013741839	0.0169587575	-0.0599198594	0.0753759884	0.0148710919	-0.0078015621	-0.0142732637	-0.1644004061	-0.0631706004	0.0192693297	0.0108721979	-0.1004773711	-0.0665257387	-0.0678164719	-0.0086518321	-0.1130385957	0.0600896384	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.0182653477951646	-0.0005880700912114	3.458264321775016e-07	0.0003336229300783	-0.0425596809188846	-0.0257250226847106	0.0018113264399172	0.0006617767921288	-0.0764208781947246	-0.0504575262217557	0.0058401506240529	0.0025459619524191	-0.0005977531614716	4.433327300399975e-06	1.9654390952471727e-11	3.573088420492927e-07	-0.0011603706369966	0.0001810462680883	3.2777751188700624e-08	1.3464600152038953e-06	-0.0004348474664109	-0.0001569434380985	2.4631242762177704e-08	1.890923190439788e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2408.617313612364	-2.8879436517199792	5801437.363433241	8.34021853550973	3117.8200850053267	7.773603219697179	9720802.082462624	60.42890701728635	2708.014908887114	1.2186187867691842	1.4850317474667984	7333344.746754884	2785.070888938806	2108.0309541209645	0.643339	16.71282	0.1079620741646829	0.0549744420492385	0.0557772107	-0.0177860481	0.0007798775	-0.0139143376	-0.0088701908	0.0253467578	0.0111537523	0.0210111543	0.0259272215	0.0295122213	-0.0184808063	-0.0399443567	0.066385655	-0.0230784819	0.0234003078	0.0125680335	0.083432965	0.0849910326	-0.0405112	0.0409755991	0.0181366735	-0.0347585513	0.0449230725	-0.0389810475	-0.0993413293	0.0168260384	-0.0239287519	-0.0576280123	0.0014947831	-0.0921174696	0.0128731807	-0.0474321096	-0.0203039011	0.0131133328	0.0094376127	-0.0272557377	0.0461466293	0.0090665864	-0.0019519783	0.0006994662	0.0726244257	0.0138009629	-0.0122668426	-0.0237051466	-0.1179064109	-0.0210746638	0.0788579237	-0.0371508145	-0.0779155493	-0.0114809596	-0.0486688613	0.0670784428	-0.083437876	-0.0207372701	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0243220834206994	0.0060567356255348	3.668404643762245e-05	0.0005915637419234	-0.0621881208548273	-0.0196284399359426	0.0038673623754546	0.0003852756543189	-0.11064920893714	-0.0342283307424154	0.0122432474384148	0.0011715786254121	-0.0011059182923987	-0.0005081651309271	2.582318002901568e-07	1.2230552694620567e-06	-0.0014961958860164	-0.0003358252490198	1.1277859787921076e-07	2.2386021293324003e-06	-0.0005518284436798	-0.0001169809772689	1.36845490427869e-08	3.045146312540702e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2403.464641806998	-5.152671805366026	5776642.284416441	26.550026733813983	3109.790963467685	-8.029121537641913	9670799.836465271	64.46679266622525	2707.8906193165644	-0.1242895705495357	0.015447897347388	7332671.606182647	2779.828028764261	2092.1258782645723	1.127933	29.301723	0.1384784466479275	0.0867900010817021	0.099562358	0.011411543	0.073204588	0.183645881	0.0082446606	-0.0623225555	-0.0421283404	-0.0038170851	0.1571369118	0.0033503674	0.1367350834	-0.0546668353	-0.0487849261	0.0263238976	0.1185768039	-0.0424308916	-0.0852491932	-0.0801166707	-0.0123525155	-0.0372066689	0.0086660565	0.142387071	0.0655079614	-0.0030736798	0.0326060481	-0.0319702446	-0.0199837944	0.0715539504	-0.0616620878	0.1261281051	0.0295639028	-0.1147340274	0.0096672299	0.0442885233	0.0087681842	-0.046925247	-0.0126096366	-0.0403575393	-0.0166660689	-0.1296587947	0.066564487	-0.0845102678	-0.0980665482	-0.0709333014	-0.0594719443	0.0256938641	-0.0028920556	0.0149960107	-0.0202445274	-0.071100508	-0.0300896649	0.069701567	-0.0732422011	0.0041982385	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.0152881690320327	-0.0090339143886667	8.161160918175924e-05	0.000233728112352	-0.0419510120308928	0.0202371088239345	0.0017598874104161	0.0004095405735517	-0.0285746746870287	0.0820745342501113	0.0008165120334695	0.0067362291723726	-0.0013982726796079	-0.0002923543872091	8.547108772046679e-08	1.955166486537857e-06	-0.00141373278901	8.246309700640016e-05	6.800162367886963e-09	1.998640398721993e-06	-0.0003839881441911	0.0001678402994887	2.8170366132456512e-08	1.4744689487932504e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2407.4903981969514	4.025756389953585	5796010.017410516	16.206714511252123	3112.354724860914	2.563761393229015	9686751.933364054	6.57287248141158	2701.6782387181333	-6.212380598431082	38.59367269976293	7299065.3055631155	2772.796700714189	2054.7102735658355	1.025414	26.638449	0.2633887721024547	0.1920383824502307	0.1168106098	0.0016994888	0.0525229546	0.1925965296	-0.0056040932	-0.0890657664	-0.0618751022	-0.0422829542	0.0579580922	-0.0399231313	0.126553738	0.0298211393	-0.0730868325	0.0067639632	0.0015715601	-0.0418672935	0.1101266181	-0.0622608552	0.1152059876	0.0270262428	-0.0204738214	0.1485882561	-0.0330504404	0.0306427576	0.1158163453	0.0159589553	-0.0398911118	0.0628591725	0.0187357496	-0.0056822453	0.0435239969	-0.0266608697	0.0487697337	0.0554819256	0.0876127545	-0.0575333141	-0.1143214996	-0.0587762664	0.0454557422	-0.1362687399	0.0431528555	0.1225643317	-0.2318643248	-0.1717408424	-0.0737378791	0.0680444929	0.0073925013	-0.1262817048	-0.0243267888	0.0293242945	0.0309955061	0.0272465705	0.005344892	0.0611466467	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0153741840952079	8.60150631751995e-05	7.39859109303356e-09	0.0002363655365933	0.0732068708094288	0.1151578828403216	0.0053592459337083	0.0132613379802652	-0.0309237072825467	-0.002349032595518	0.0009562756720966	5.517954134806033e-06	0.0010811232290964	0.0024793959087043	6.1474040720996206e-06	1.168827436491827e-06	-0.0018192250640576	-0.0004054922750476	1.6442398512327854e-07	3.309579833695379e-06	-0.000415016792508	-3.1028648316900004e-05	9.627770163738615e-10	1.7223893806362837e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2418.755490431005	11.265092234053554	5850378.122490131	126.9023030417337	3117.8323490027224	5.477624141808519	9720878.556487834	30.00436623892352	2708.66813011015	6.989891392016489	48.858581672186205	7336883.039074415	2779.8244319827963	2082.763802812589	1.341346	34.845798	0.2537900550344877	0.1104336758673062	0.1174751448	-0.0414756155	0.0058645373	0.1530701816	-0.0191673829	-0.09461057	-0.0712956612	0.0102646654	-0.032490744	0.0130752577	0.150244622	-0.00950701	-0.0811851071	0.2035504323	-0.0056038611	-0.0723561282	-0.0513302671	-0.164333513	0.085587091	0.1076528842	0.027215339	0.1413569372	-0.0079566217	0.1100704025	0.1105682208	0.0274339647	0.0914640528	0.1305961368	0.0838107179	0.1112264555	0.0609253361	0.031553998	0.0894286584	0.2163656299	0.033524422	-0.1490746368	-0.1251936707	-0.0800219764	-0.0102066741	-0.2800275351	-0.1093294379	0.2585508591	-0.1064727158	0.1896577697	-0.2385276542	-0.1119899324	0.1060330611	0.1096764838	0.049140814	0.125783702	0.183260396	-0.0285695412	0.1822926393	-0.0199456446	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	-0.0048334797348417	-0.0202076638300496	0.0004083496774682	2.3362526347125398e-05	0.0046120882230553	-0.0685947825863735	2.12713577772454e-05	0.0047052441980718	-0.0204524990047971	0.0104712082777496	0.0004183047155412	0.000109646202796	0.0027207614530072	0.0016396382239107	2.688413505309362e-06	7.4025428841698496e-06	-0.0027912258226048	-0.0009720007585471	9.44785474616332e-07	7.790941592775841e-06	-0.0008937058168563	-0.0004786890243483	2.2914318203152733e-07	7.987100870827865e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2422.767132642256	4.011642211251001	5869800.579011579	16.09327323109082	3120.631766394413	2.79941739169044	9738342.621429913	7.836737732898907	2716.603795101768	7.935664991618069	62.97477885919261	7379936.179561328	2791.802592011669	2089.842019693741	1.438575	37.371635	0.2100835619318805	0.092028437954104	0.0547031877	-0.0705121493	-0.0541215104	-0.0385768152	-0.032412238	0.0558344959	0.0291396997	0.0681212034	-0.1741552502	0.0697870171	-0.1107884236	-0.0067428223	0.0393749539	0.0669968927	0.0451996032	0.0304873323	0.123433822	-0.046179337	-0.0018972312	0.0422361649	0.056730298	-0.1256933813	0.0247248996	-0.0044964669	-0.0153093291	0.1029426837	0.0744790078	-0.074647163	0.0593904088	0.0117024292	0.0235100954	0.0862278751	0.0563397556	0.0521951925	0.0113726272	-0.0749472758	0.0075218708	-0.0608289387	0.1018452115	0.0831893692	-0.0685245373	0.1397433848	-0.0731074205	0.0670845849	-0.0675270095	0.0121156038	-0.0092936476	-0.0988904851	-0.0364178135	0.1409780525	0.0637464586	0.0764663807	-0.0167720594	0.0755786298	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.042673427363141	0.0475069070979827	0.0022569062220163	0.0018210214029172	-0.0190512046587372	-0.0236632928817925	0.000362948398949	0.0005599514300094	-0.0684077009965875	-0.0479552019917903	0.0046796135556385	0.0022997013980734	0.0019998352370797	-0.0007209262159274	5.197346088115438e-07	3.999340975465621e-06	-0.0024486429030123	0.0003425829195924	1.1736305679652128e-07	5.995852066472504e-06	-0.00013805175317	0.0007556540636863	5.710130639656187e-07	1.9058286553310607e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2423.748731704455	0.981599062199166	5874557.914438955	0.963536718910282	3126.430998461174	5.799232066761306	9774570.788138932	33.6310925641526	2713.8398667308484	-2.7639283709195297	7.639300039573885	7364926.822257709	2792.60225659929	2168.079210243477	1.267503	32.92749	0.2399741160961714	0.166584538302856	0.0225072327	-0.0540898819	0.0420665416	-0.095006207	-0.0138670072	0.0406124131	-0.0109275247	0.0281420009	0.0459066322	0.0531605264	-0.0046641187	-0.0511895574	-0.0124603583	0.0654850683	-0.0340547058	-0.105440856	-0.0300497075	0.0236337318	-0.0843729781	-0.0115397178	0.0484019694	-0.0171984633	0.0650771752	0.0209200712	-0.0061620929	-0.0173218403	-0.0447703496	0.0543164534	0.1000936417	0.0206360157	0.0086369513	-0.0354002381	0.0489186977	0.0593734727	-0.0551138615	-0.040002209	0.0789802137	0.0395213052	0.0952047042	-0.1037790177	0.013949437	0.093537649	-0.0131869891	-0.0787307067	0.0452338285	-0.0734338614	0.0337668063	0.0927597689	-0.0907134558	0.0433950458	-0.1413759862	-0.0684769705	-0.0214354037	0.0454035873	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	0.0287378059133374	-0.0139356214498036	0.0001942015451922	0.0008258614887126	-0.0144030231800798	0.0046481814786574	0.0002074470767259	2.160559105853369e-05	-0.0347964817039851	0.0336112192926024	0.0012107951389757	0.0011297140623354	-0.0011174004839539	-0.0031172357210336	9.71715854048787e-06	1.2485838415404097e-06	-0.0028780445711356	-0.0004294016681233	1.843857925870727e-07	8.2831405534431e-06	7.08927351752601e-05	0.0002089444883452	4.365779920986254e-08	5.025779900629561e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
