global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52
4219.727444816875	-2.481939321054597	17806099.70854075	6.160022793396953	5870.516999319698	-2.2938643894840425	34462969.83930155	5.261813837342999	4808.000430291232	-6.6581175963428905	44.33052992673083	23116868.137680672	4906.988419356829	3629.743627262984	0.729187	25.998964	0.1016083801730766	0.0679626636073692	0.0580539599	-0.0248228168	-0.0217458465	-0.0357716234	-0.0494219429	-0.0414478755	0.0621200121	0.0066440046	0.0181399044	0.0505929372	-0.0262099816	-0.0546889708	-0.0027357404	-0.0199355888	0.0929641584	-0.0888220058	-0.0016692903	-0.0044061223	0.0303176104	0.0567203007	0.0061392297	-0.0635126592	-0.0140627141	-0.0052202564	-0.0227118005	-0.0627713442	0.0771054691	-0.0553481513	0.0632343633	0.0602354288	-0.0255066741	-0.0131259919	0.0176749701	-0.0056048706	-0.0224760092	0.0614283054	0.0140808974	0.0203858728	-0.0326241371	4.18951e-05	-0.0011405962	-0.0110456858	0.0292742026	0.0598517516	0.0051142011	0.0901826847	0.0413297124	-0.0186595641	0.0069282173	-0.0287549862	-0.0303189287	0.0706319646	0.0221173682	0.0943343646	0.0634368734	0.019209311	-0.0290547284	0.0062166198578097	-0.005580708356149	3.114430575639129e-05	3.864636245651389e-05	-0.0317130127163807	0.0002963671689855	8.783349885248283e-08	0.0010057151755493	0.0288001640855242	0.0405700237555421	0.0008294494513531	0.0016459268275252	-0.001701031057745	-0.001039993147145	2.893506659413073e-06	1.0815857461085618e-06	0.0002147683764459	-6.314186803699998e-05	4.6125455521207815e-08	3.986895499201921e-09	0.0002721826281574	9.060266600001161e-08	7.408338307066948e-08	8.208843086309659e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4227.513853226418	7.786408409543583	17871873.37922128	60.62815592021103	5915.803176022648	45.28617670294989	34996727.217439644	2050.837800370801	4822.389610042283	14.389179751050506	207.0484939080419	23255441.55104376	4913.787721216294	3658.914094922447	0.760158	27.103228	0.1849680326757884	0.1113192137845685	0.0326943534	-0.0180469736	-0.000679196	-0.0103119667	-0.009656322	-0.0420550087	0.0976148202	-0.0212440576	0.0442575471	0.0187718858	0.0558307007	-0.0111864123	0.0021879805	0.0233226455	-0.0837001589	0.0615750356	0.0240573304	-0.0237601149	-0.0617469444	0.0248091776	0.0738529448	-0.0072814474	0.0120044955	-0.0440803871	0.0533994306	0.0481211207	-0.0417162217	0.0789579782	-0.0337351901	0.0413361993	-0.0184441206	0.0061850827	-0.0142583466	-0.0356963687	-0.0151869177	0.041702889	0.0022126826	0.0479522407	-0.0170504439	0.0008731625	0.0044127625	0.0350245361	-0.0070850146	-0.0690552777	0.0649973644	-0.0503542419	-0.0349749884	0.110917792	-0.0355589378	-0.0256962612	0.0357925884	-0.1248563986	0.0934986123	0.0934991514	0.060460265	0.0137586687	-0.0360520886	0.0127336608565826	0.0065170409987729	4.2471823379686894e-05	0.0001621461188104	0.0553163221446908	0.0870293348610715	0.0075741051263605	0.0030598954956152	0.0856634291762432	0.056863265090719	0.0073382230982332	0.0032334309167773	-0.0010130292975043	0.0006880017602407	1.0262283576020554e-06	4.733464220943016e-07	0.0002178622298107	3.093853364799986e-06	4.7463951178090254e-08	9.571928642884196e-12	0.0002721104072584	-7.222089899998774e-08	7.404407373833232e-08	5.215858252366431e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4207.266016858094	-20.247836368323988	17701087.336608972	409.9748775984235	5851.284955999825	-64.51822002282279	34237535.63630987	4162.600714913371	4820.478439099359	-1.9111709429234909	3.652574373075064	23237012.381821796	4930.4562367852095	3671.105233101913	0.786501	28.042473	0.044019968590944	0.0303882523633828	0.0370106612	-0.0191022543	-0.0033103693	-0.0036425607	-0.0417179406	-0.0230302897	-0.0193783052	-0.0023822865	0.0045180037	0.0321374736	0.0209933005	0.0596684794	0.0070123595	-0.0351094034	0.1066376675	0.0030319559	0.0136793865	0.050671003	0.0060382396	0.0357274789	-0.0259180716	0.0625802593	0.0006765968	0.0162935589	-0.043433274	-0.1020161428	-0.0105171793	-0.0375067909	-0.004243129	0.0401202786	-0.021533798	-0.0011560503	0.0080829004	-0.0251979691	-0.0269161148	0.0377361692	-0.0114971287	0.0221892558	-0.0084868854	-0.0346569914	-0.0203714009	-0.0590843551	0.1043354825	0.0868321679	-0.019431551	-0.0194826084	0.0300234953	0.0030098822	0.0859790542	-0.0326448789	-0.062894778	-0.0546888997	-0.001255905	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	0.0166746747256638	0.0039410138690811	1.5531590316290368e-05	0.0002780447772066	0.0268617574389082	-0.0284545647057826	0.0008096622525955	0.0007215540127067	0.0857847399464404	0.0001213107701971	0.0073590216076784	1.4716302965837181e-08	-0.0011150167801279	-0.0001019874826235	1.2432624199667896e-06	1.04014466118991e-08	8.984836036773913e-05	-0.0001280138694429	8.072727860771116e-09	1.6387550769759428e-08	0.0002720501744073	-6.023285110002413e-08	7.401129739504234e-08	3.627996351637678e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4189.288128211125	-17.977888646969404	17550135.02117067	323.2044802028314	5895.967564957865	44.68260895803997	34762433.52703518	1996.5355432971128	4814.25720744433	-6.221231655029442	38.703723305540365	23177072.459429678	4925.791151979204	3610.562046244489	0.838281	29.88868	0.187357239626447	0.1066016816967391	0.0392167619	0.0606206578	-0.0661125498	-0.0101608689	-0.0063358675	-0.035491364	-0.051329664	-0.0214162993	0.0778861164	0.0517669073	0.0086781241	0.0801836083	0.01769006	-0.0270063793	-0.1123768097	-0.0776771431	-0.0234466759	0.0122493662	-0.0726460144	0.035730258	-0.0370850758	0.0564035278	-0.0197554094	-0.0773401305	0.0191489336	0.1111983791	0.0263584069	-0.0537382131	-0.0253915704	0.0293753209	-0.0167794124	-0.0223693737	-0.0647578618	-0.0222935509	-0.0173020862	0.020667612	0.0381388312	0.0357581764	0.0463028479	-0.0516021854	-0.0401037034	-0.0174252251	-0.0702727135	-0.035881756	0.0861099153	-0.0380944611	0.0324874266	-0.0162296757	-0.0463526798	-0.0497351706	-0.0219477371	0.0021154044	-0.0414646131	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	0.0196798251719201	0.0030051504462563	9.030929204634444e-06	0.0003872955187973	0.0269726295127554	0.0001108720738471	1.229261675917834e-08	0.0007275227428323	0.1713103731756859	0.0855256332292455	0.0293472439575927	0.0073146339392634	-0.0001419298505663	0.0009730869295616	2.014408248177225e-08	9.468981724836222e-07	0.0002440408153137	0.0001541924549459	5.9555919538975433e-08	2.3775313162262168e-08	-0.0005749821186271	-0.0008470322930344	3.306044367409085e-07	7.174637054431138e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4218.357391691305	29.06926348017987	17794539.084036667	845.0220792801191	5957.675325886587	61.70776092872256	35493895.28867786	3807.847758836379	4834.891459632592	20.634252188262508	425.7723633688161	23376175.426428176	4936.318514832814	3491.238525549364	1.34184	47.842918	1.05367641456648	0.5595237805457595	-0.0351907553	0.1754535931	0.0064172418	0.0532184541	0.1340804962	0.0413374043	-0.0037490472	-0.0382078834	0.1332891219	-0.0240285499	0.1154190814	0.1041780071	-0.0414139011	-0.1055474312	0.0142928096	0.0264438241	0.0712005366	-0.1288457617	-0.1505188803	-0.0483297376	0.0563360854	0.1193179875	-0.1253647406	-0.1150433822	0.0798346286	-0.0773990825	-0.0597457233	-0.0285442598	-0.1424384336	-0.0450857457	0.0917744656	0.0092444729	-0.2257518746	-0.061327887	0.0380060017	-0.0897821078	-0.0507955686	0.0231176449	0.1256056619	-0.2271589801	0.0741018487	-0.008503407	0.0453513412	-0.0112675376	0.0056963439	0.0356140254	-0.1395920621	-0.041664983	-0.079325354	0.1191813129	0.0913789149	0.0338615854	-0.04126697	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	0.0826383596939166	0.0629585345219965	0.0039637770691574	0.0068290984929011	0.2318027035679506	0.2048300740551952	0.0419553592374567	0.0537324933814111	0.6373584039093245	0.4660480307336386	0.4062257350338417	0.2172007669507026	0.0039734168859624	0.0041153467365287	1.578804174965114e-05	1.6936078761857427e-05	-7.903463359348883e-05	-0.0003230754489071	6.246473307257034e-09	1.0437774568658157e-07	-0.0025333554383042	-0.0019583733196771	6.417889776785465e-06	3.835226059223105e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4293.622317292071	75.26492560076622	18435192.60354853	5664.8090256888745	6036.724206817284	79.04888093069621	36442039.14917376	6248.725576395387	4871.517246337361	36.62578670476887	1341.448251743224	23731680.281362344	4964.588121971465	3700.072851362092	1.826955	65.139542	1.2111162015172978	0.7140748655989156	-0.0114363602	0.1688318792	0.3406933993	0.0718222564	0.2813414974	0.1423462424	0.2169144469	0.092024014	0.2125184487	-0.1131426826	0.3154202002	0.0762009341	-0.2463539457	-0.0816787884	-0.0206633646	-0.1277869167	-0.0473013645	-0.1104128359	-0.0844893188	-0.1278816249	0.2012734607	0.2372116447	-0.3226499095	0.081417161	0.1073352184	0.055180387	0.0902626281	-0.1398751912	-0.0973809762	-0.0815653653	0.3507690563	0.1301726313	-0.1067652604	-0.1417786368	-0.103350038	-0.1517660146	0.0817179359	0.0602727041	0.0781263338	-0.2723043097	0.2149691248	0.0818429073	0.0822230686	-0.0927396985	-0.1775478572	0.1542097811	-0.0707273636	-0.003047955	-0.1509586043	-0.0355917971	0.1202231205	-0.0391620123	-0.163384436	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.2562390816439972	0.1736007219500806	0.0301372106615892	0.065658466961759	0.4021534054421352	0.1703507018741845	0.0290193616290273	0.1617273615087063	1.2784601164949765	0.641101712585652	1.6344602694683488	0.4110114058802559	0.0005247789656703	-0.0034486379202921	2.7539296280998984e-07	1.1893103505276623e-05	-0.0008677408607675	-0.000788706227174	7.529742014455218e-07	6.220575127830629e-07	-0.0028172725929857	-0.0002839171546815	7.93702486318837e-06	8.060895072243887e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4243.082361241356	-50.53995605071486	18003747.92427752	2554.28715760819	5940.727052152826	-95.9971546644574	35292237.90818041	9215.453703671756	4832.353734874932	-39.16351146242869	1533.7806300677832	23351642.618959703	4955.098499437758	3770.981605678603	2.090063	74.520576	1.6999333498257003	1.097806043559007	-0.0507947385	0.0381136146	-0.0117949491	-0.0249131718	0.0570644084	-0.0634227696	-0.0390420833	-0.0391163468	-0.0346532593	-0.0375517373	0.0846012962	0.0552030284	0.0460108607	0.0443927764	0.0506777542	0.0489817638	-0.0922431114	-0.0148172945	-0.0874436498	-0.0334326889	0.000928687	0.1144094823	0.0556961068	0.0310463332	-0.0194816826	-0.0235841549	0.0634317324	0.0419784257	-0.1343037284	-0.0501874225	-0.002284371	0.0298066115	-0.0620926066	-0.0350806649	-0.1057910678	-0.0626468085	0.0422088208	-0.0195856765	0.1059834342	-0.0866100923	0.0524399181	-0.0644015863	-0.0263646437	0.0931452361	0.0615292881	-0.1210485948	-0.083074154	-0.0092364477	-0.0594829921	0.079324023	0.0018443908	0.0985293485	-0.1402946199	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	0.0996715927886242	-0.156567488855373	0.0245133785664773	0.0099344264090213	0.0786339708842973	-0.3235194345578379	0.1046648245366231	0.0061833013770325	0.2473282553391271	-1.031131861155849	0.0611712658890964	1.0632329150907258	0.002074791525248	0.0015500125595777	4.304759873240922e-06	2.4025389348486134e-06	-0.0016999818723659	-0.0008322410115983	2.889938366372671e-06	6.926251013863281e-07	-0.001425234859029	0.0013920377339567	2.031294403391413e-06	1.9377690527593048e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4227.885628053179	-15.19673318817695	17875016.883898623	230.9406995926388	5678.646173712913	-262.08087843991325	32247022.366224308	68686.38684383659	4811.3765016502	-20.97723322473212	440.04431376480505	23149343.84063172	4896.5234727277575	3750.07443098408	1.325814	47.271507	0.51902194498453	0.2340930570620419	-0.0631098684	-0.1220904236	0.1051589808	-0.0135707923	-0.0841801934	0.1782393129	0.0479545194	0.0153026624	-0.1043514325	0.0049746883	-0.0131839559	-0.0954011331	-0.0011344176	-0.0118907455	0.0075420787	-0.0439529277	0.0597482752	0.0880108749	0.0813551356	0.0197867267	0.0512952803	-0.0968885475	0.0051539889	0.0477085946	-0.061782235	0.0225692575	-0.0504023282	-0.0885785881	0.0547733296	-0.0208385441	-0.0075124924	0.1074228918	0.0868084091	0.0003204264	-0.0345696041	-0.014043687	-0.1417173943	-0.0149740325	0.0234322262	-0.0833123855	0.0120229909	0.0026702633	0.0021265565	0.0654752637	0.1018888727	0.0355914842	0.0462437885	-0.1202881931	0.0348189035	0.0013499093	-0.0836633435	0.0286817306	0.0898108429	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0077889404322348	-0.107460533220859	0.0115477662001113	6.066759305690204e-05	0.0319491183511786	-0.0466848525331187	0.002179475456039	0.0010207461634176	0.0998101653638698	-0.1475180899752573	0.009962069109963	0.0217615868699481	-0.0002171374050186	-0.0022919289302666	4.714865265821153e-08	5.252938221393e-06	-0.0004279300383649	0.001272051834001	1.8312411773498483e-07	1.6181158683853074e-06	-0.0006420462381907	0.0007831886208382	4.1222337197482906e-07	6.133844158105983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4229.994971468962	2.10934341578286	17892857.458652705	4.449329645706502	5837.924393214536	159.27821950162345	34081361.220889315	25369.55120760733	4815.078524839852	3.702023189652209	13.704975696722716	23184981.20037393	4908.101908468122	3665.539379422469	1.298839	46.309738	0.4678777922511511	0.2406721192111334	0.0869051302	-0.0389370163	0.0216843543	0.0070008387	-0.0842321815	-0.0038592838	0.1040686009	0.0528042415	0.00634022	0.0841245327	0.0339153029	-0.013280983	-0.0479280071	0.0704591588	-0.0464329552	0.0932650858	-0.0443603418	0.0020811851	0.0200190158	0.0896512139	0.0357199493	0.0007074075	-0.0050030729	0.0514474301	0.0430860663	0.0533374454	-0.00771967	0.1135710323	-0.0160364081	0.0962032865	0.0072325568	-0.0101248817	0.0251922429	0.0085031927	-0.0221372193	0.0515759751	0.0223630462	0.0430151033	-0.0505295193	-0.0418720938	0.0375638994	0.0250912797	-0.0008395794	-0.078524328	-0.0269577289	-0.0831233163	-0.0339119869	0.0641095705	-0.0463582833	0.0091415723	-0.0054252684	0.0199812683	0.029448726	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0032843113289118	0.004504629103323	2.0291683358504585e-05	1.0786700905218393e-05	-0.0316409617401944	-0.063590080091373	0.0040436982860272	0.0010011504598444	0.0278984776168798	-0.07191168774699	0.0007783250533395	0.0051712908346205	-0.0037310513563784	-0.0035139139513598	1.3920744223933098e-05	1.2347591257561044e-05	0.0019329317565468	0.0023608617949117	3.7362251754670974e-06	5.573668414673693e-06	4.060592172710283e-05	0.0006826521599178	1.6488408793076015e-09	4.660139714404414e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4223.230672410343	-6.7642990586191445	17835677.312387515	45.755741754435846	5802.069368169548	-35.855025044988	33664008.95305138	1285.5828209767164	4810.514799370424	-4.563725469428391	20.827590160309388	23141052.63496187	4904.216124042366	3619.046321635749	0.670993	23.924076	0.0603315658707987	0.0273026674389074	0.0826129454	-0.0141294354	0.0173140331	0.0234566709	-0.0795306778	0.0114383716	0.0714329705	0.0044348315	0.0162804511	0.0793838802	0.0130219334	-0.0054067107	-0.0319534775	-0.037829421	0.1081859085	-0.0585300416	0.0127754896	0.0088279815	0.0083214845	0.0828253885	0.0168807415	-0.0060953202	-0.0407987632	0.0028811453	-0.0076685598	-0.0858860737	0.0497384402	-0.0459376515	0.0467288673	0.0900875907	0.007003491	-0.0184173258	-0.0013053758	0.0008858501	-0.0242214327	0.0390765398	0.0255010832	0.0457055734	-0.0461020402	-0.0263255033	0.0626610256	0.0252478542	0.0700184289	0.0817056746	-0.0320171275	0.0475649911	0.0008409834	-0.0082568192	0.0413025402	-0.0216335026	-0.023189873	-0.0017280979	0.0210758519	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.0074926245125652	0.010776935841477	0.0001161423461313	5.6139422086292905e-05	-0.0243205506860988	0.0073204110540956	5.358841800092508e-05	0.0005914891856751	0.0438671340297958	0.015968656412916	0.001924325447988	0.0002549979876337	-0.0034239185117861	0.0003071328445923	1.172321797535154e-05	9.433058422735796e-08	0.0018576799069056	-7.525184964119998e-05	3.4509746365207986e-06	5.6628408744217695e-09	-0.0001023206352856	-0.0001429265570127	1.0469512405248773e-08	2.0428000699505387e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4224.028417252207	0.797744841864187	17842416.069754183	0.6363968327209167	5836.994051472525	34.92468330297652	34070499.55692564	1219.7335038132069	4809.294142319685	-1.2206570507387369	1.4900036355181911	23129310.14735044	4907.216790740814	3676.6380688651175	0.627758	22.382538	0.1295541772905074	0.0606928600285736	0.0578364036	-0.0176651279	0.0282424949	0.0124990207	-0.0486650539	-0.0087966104	0.0216035171	0.0129638254	0.0728023419	0.0676553716	0.0082133632	0.0091575908	-0.0069824804	-0.0326819492	-0.0850518572	-0.0018188948	-0.0670755694	0.0005994724	-0.0332370242	0.0602547185	0.0142707408	-0.002622401	-0.0407327035	-0.0387923265	0.010766447	0.0768610285	0.0345246037	0.0399892464	-0.0324447158	0.0672399805	0.0032556886	0.0013752048	-0.0002382051	-0.0097896877	-0.0398040018	0.0232209168	0.0326462668	0.0334394639	-0.0258280927	-0.0906196412	0.0496774832	0.029441982	-0.0867649298	0.0156182374	0.0396810772	-0.0667711066	0.0567458539	0.0335311104	0.0513160848	-0.1011418988	-0.0527763752	-0.1730115914	-0.0271997262	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0314064717634181	0.0239138472508528	0.0005718720903371	0.0009863664686263	-0.0031496343424493	0.0211709163436495	0.0004482076988298	9.920196491136036e-06	0.0768506505095558	0.03298351647976	0.0059060224837418	0.0010879123593706	-0.0028899332614746	0.0005339852503114	8.35171425577722e-06	2.8514024755023495e-07	0.0013646550152883	-0.0004930248916173	1.86228331075151e-06	2.430735437542505e-07	-0.0001050284376817	-2.7078023961000028e-06	1.1030972721858742e-08	7.332193816324917e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4215.121587937551	-8.906829314655624	17767250.001097184	79.33160844040877	5870.709113303195	33.71506183067049	34465225.49302119	1136.7053942459345	4811.951558739916	2.657416420231129	7.061862030514031	23154877.80365951	4922.307062131248	3686.390531006653	0.7206639999999999	25.695082	0.0470729417094085	0.0288586374717557	0.0683484693	0.0100452829	0.016709387	-0.0183638983	-0.0051698359	-0.0270868896	-0.0236321571	-0.03313873	0.0701944273	0.0478379775	0.0091344913	0.0496804077	0.0321668029	-0.121722578	0.058927286	0.0363887658	-0.0171076181	0.0412655813	-0.0212805312	0.0389972054	-0.0327154005	0.0547376272	-0.0511529566	-0.0545753789	-0.0752226271	-0.0679770074	-0.0185301774	-0.0027268575	-0.0350479427	0.0622092187	0.0051931625	-0.009931639	-0.0062678646	-0.0198122667	-0.062053612	0.0369808963	0.0300994902	0.0380961516	-0.0457792719	-0.029940128	0.0029525828	-0.0367262699	0.0652421083	0.048624113	-0.0265411018	-0.024804731	0.0317605035	-0.014424404	0.0644904071	-0.0418807936	0.0112536894	-0.0054175971	-0.0313460087	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0314829809410497	7.650917763159931e-05	5.853654261863617e-09	0.0009911780889344	-0.0077093315983347	-0.0045596972558854	2.079083906532885e-05	5.943379369308186e-05	0.0797818946045723	0.0029312440950164	0.006365150706695	8.592191944569066e-06	-0.0028892406684674	6.92593007200256e-07	8.347711640325947e-06	4.796850736226939e-13	0.000999266830163	-0.0003653881851253	9.985341978640095e-07	1.335085258291605e-07	-0.0005290574831667	-0.000424029045485	2.799018204946831e-07	1.7980063141492022e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
