global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
3621.545356354215	0.1110115878982469	13115590.76813078	0.0123235726476902	4444.324088823677	-32.43503986018732	19752016.606498405	1052.03181073194	4077.022626640383	0.7715547419779796	0.5952967198687067	16622113.498137647	4117.2162938914735	3362.012511664311	0.926414	23.914972	0.0751184713053715	0.0347977045331213	-0.012740033	0.0036808738	-0.0473222962	-0.0626162937	0.0623841535	0.0864979302	-0.0195347227	0.0880973598	-0.0317047291	0.0211468015	-0.0243798361	-0.1170869348	-0.0254647392	-0.0165410605	0.0150596314	-0.010980462	0.003000838	-0.0913907499	0.2021219359	-0.0421765635	-0.0234684009	0.0401008853	0.0157015608	-0.0106865228	0.1224040933	-0.0197040981	0.0514130863	-0.1402997626	0.0047371349	0.0448466354	0.107783726	-0.0096466054	0.1007234598	0.0674002449	0.021113816	-0.0058151976	-0.0244180917	0.0321644819	0.0401935375	-0.0196734714	0.1169548801	0.0301655194	-0.0071001498	0.0352293189	0.0293932273	0.009334666	0.131006016	0.0361551078	-0.044257136	0.0894117954	-0.0836910419	-0.0578241224	-0.0683275522	0.027764397	0.0595772004	0.0122816058	-0.0922344575	0.0566608216	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.0266204525572106	0.0141686105267524	0.0007086484943507	0.0002007495242587	0.0591785061781706	0.0052113376994356	0.0035020955934797	2.7158040617558765e-05	0.1454653920754864	0.0302239275112085	0.0211601802916749	0.0009134857942027	-0.0006062572252957	-0.000209469297091	4.387738642383951e-08	3.675478232232411e-07	-0.0005422721986168	8.33626595391e-05	6.949333005431901e-09	2.9405913739269815e-07	0.0008963359052017	0.0002174599547293	4.728883191086921e-08	8.034180549537509e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3608.4645556864166	-13.080800667798483	13021016.449645167	171.1073461106773	4478.250206069191	33.92611724551443	20054724.908158757	1150.9814313563918	4065.026327590312	-11.996299050070776	143.91119089872896	16524439.04400238	4111.641045153799	3420.487319215704	1.023893	26.431347	0.035564351417642	0.0201975089725588	-0.0208935636	-0.0139607177	0.1199640221	-0.0326859306	-0.0375267139	-0.0342074076	0.0150206602	0.1001151259	0.0858077165	0.0190324746	-0.03975287	0.1102814256	-0.0402424084	-0.0314848573	0.0904382469	-0.0656841516	0.0280647684	-0.1049554048	-0.0183973233	-0.014095879	0.0514279419	0.00858165	0.0172847629	-0.0498448766	-0.1041486264	-0.0344933815	0.0315583545	-0.0064200836	0.149325979	-0.0686635453	-0.042112126	0.0334654589	0.0153012104	0.025287775	0.0179730633	-0.0097410262	-0.0232435271	0.0117188064	-0.0055954529	0.0737741879	-0.0741099267	0.020182374	-0.0358547892	-0.0412826296	0.0352144343	-0.1218298317	0.0142005934	0.059086033	0.0288170437	0.1856569518	-0.0662685959	-0.0173029648	0.076911749	0.0793574472	0.0339098798	-0.0233297138	-0.0059202473	-0.0473436642	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	0.0253233753853834	-0.0012970771718271	0.000641273340909	1.6824091896752449e-06	0.0544600380645192	-0.0047184681136514	0.0029658957459888	2.226394133954504e-05	0.1550052621760898	0.0095398701006033	0.0240266313022783	9.100912153638658e-05	-0.0005531226595637	5.313456573200002e-05	2.823282075528231e-09	3.059446765228208e-07	-0.0008657421149775	-0.0003234699163607	1.0463278679039829e-07	7.495094096457149e-07	0.0008727616666632	-2.357423853849999e-05	5.557447226700981e-10	7.617129267967266e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3621.013250901469	12.548695215052248	13111736.963204024	157.4697516002752	4458.324294892868	-19.925911176323098	19876655.51843199	397.0419362067177	4073.372036011751	8.345708421438758	69.6508490556738	16592359.743762515	4117.26600353186	3349.714929604172	1.094976	28.266314	0.0705812183813307	0.0439744990160053	-0.0058396069	0.0317395476	-0.1094462283	-0.0775003544	0.0317068249	0.0557652011	0.078100737	-0.0609568619	-0.0589821306	0.0348912419	0.0775454336	-0.1031072542	-0.0236659053	0.0105851206	-0.0127119639	-0.0164393144	-0.0307361876	-0.0208173156	0.1345118004	0.0882659119	0.0457584373	0.0038446609	0.0313613357	0.0883756082	0.088765199	-0.0178249261	0.0068400539	-0.0762909353	-0.0553685659	0.079455958	0.0174277232	-0.033068267	0.0323475515	0.0700971428	0.0094229921	-0.0214277997	0.0081116633	-0.0055707767	0.025799452	-0.0946908054	0.0563876279	0.0127241172	-0.0090648189	0.0130181912	-0.0209910175	0.0478378967	0.1115591638	0.020949721	-0.0128024607	0.0726205327	-0.0160141665	-0.0779180895	-0.1001666669	0.0608569743	0.034902519	0.0342756672	-0.0631976845	0.0466156891	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.0296630684065917	0.0043396930212082	0.0008798976272941	1.8832935518324004e-05	0.0422206037184196	-0.0122394343460996	0.0017825793783478	0.0001498037531124	0.117012980203782	-0.0379922819723077	0.0136920375361706	0.0014434134894633	-0.0007741567962824	-0.0002210341367187	4.885608959498097e-08	5.993187452302293e-07	-0.0008763036845083	-1.0561569530799984e-05	1.1154675095392261e-10	7.679081474828222e-07	0.0007841611920784	-8.860047458480005e-05	7.8500440966518e-09	6.149087751618173e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3616.190606820309	-4.822644081159979	13076834.504855432	23.25789593354737	4479.620934212562	21.29663931969389	20067003.71423543	453.5468463131321	4071.152469855695	-2.219566156055862	4.926473921108595	16574282.432812126	4112.913191752478	3382.764664844351	0.996047	25.712511	0.0649469953607968	0.0331592877261445	-0.0211191987	-0.0092627972	0.021408766	-0.0155919022	0.0180946608	0.0047307197	-0.0458600234	0.1042433941	0.0102730799	0.008830139	-0.1120703591	0.0453749767	-0.0240376363	-0.0182028525	-0.0353867396	-0.0532142623	-0.0284422113	-0.079775697	0.0828220521	-0.0152446439	-0.0933819506	-0.0264179927	0.0093323362	-0.116688677	-0.0269530851	-0.0257651751	0.0548321941	-0.0887981919	0.0055614474	-0.0568364349	0.0406934569	0.0218674512	0.0683175611	0.0564953332	0.0192160985	-0.0226333683	-0.0047840122	0.0091099627	0.0265675416	0.1170597296	-0.0037362018	0.0247917431	-0.0276289001	-0.0017463493	0.0352153703	-0.1266266731	0.094796257	0.0434669286	0.0124763057	0.0970968379	-0.0586005182	-0.0075810984	0.0183179143	0.0086900723	0.0644867184	-0.0595503487	-0.0667020848	-0.0529851097	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	0.0280948496526463	-0.0015682187539453	0.0007893205770047	2.4593100602260595e-06	0.0640643779804719	0.0218437742620523	0.0041042445260247	0.0004771504740114	0.1390134241798861	0.0220004439761041	0.0193247321022169	0.0004840195351456	-0.0011366534318383	-0.0003624966355559	1.3140381078934701e-07	1.2919810241097849e-06	-0.0008659561707995	1.0347513708800068e-05	1.0707103995380534e-10	7.498800897457328e-07	0.0008020082101876	1.7847018109199992e-05	3.1851605539011245e-10	6.432171692083175e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3621.718058097513	5.527451277204364	13116841.692349622	30.55271762186815	4434.324769275023	-45.29616493753929	19663236.159405984	2051.7425580487634	4071.362763207806	0.2102933521109662	0.0442232939420668	16575994.7496351	4112.275229935327	3329.755193561601	1.011058	26.099998	0.0974453149212781	0.0718935052653129	-0.0022872778	0.0317251021	-0.1246996454	-0.0941483185	0.0659957544	0.1026161667	0.0396280628	-0.087661085	-0.0536631946	0.0109945459	0.1196188137	-0.0215712246	-0.0047714521	-0.0007586532	-0.0467564032	-0.0195455182	-0.1089109503	0.0552305329	-0.0048862895	0.0536710021	-0.0013883367	-0.0747474414	0.0140776929	0.1209534235	0.0013119261	-0.0039404057	0.0173175411	-0.0842620306	-0.0802701909	0.0668624377	-0.0076024122	0.0007120091	0.0049249262	-0.0152452037	0.0082180155	-0.0339831053	0.0264293595	-0.026896767	0.0076194401	-0.1097398797	-0.0409122762	0.009542763	-0.0180243572	0.0219043023	-0.0307932196	0.051040468	0.0969167129	-0.0325996361	-0.0057446209	0.0263657062	0.0228996389	-0.0808103369	-0.0599578995	0.0679334928	-0.0490701928	0.0663126355	0.0021040035	0.0353061343	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.0314009560868697	0.0033061064342234	0.0009860200431695	1.0930339754413363e-05	0.0641542819032991	8.990392282719195e-05	0.0041157718865279	8.082715339717686e-09	0.0749039512574185	-0.0641094729224676	0.0056106019139737	0.0041100245183966	-0.0015632284380994	-0.000426575006261	1.8196623596665746e-07	2.443683149682689e-06	-0.0008659929915495	-3.6820749999997785e-08	1.3557676305623365e-15	7.499438614128523e-07	0.0006298234043635	-0.000172184805824	2.964760735668301e-08	3.966775206840288e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3629.8295871502296	8.111529052716378	13175662.831751209	65.79690357306185	4505.948926264697	71.62415698967379	20303575.726105973	5130.019864481437	4076.10414918001	4.741385972204171	22.480740937414488	16614625.034962494	4122.148316568596	3414.1219510392843	1.03898	26.820795	0.1011088360695851	0.0538215202187499	-0.0001617132	0.0373773027	-0.0285923517	0.0186553595	-0.0366269971	-0.0554801336	0.0486329956	-0.0174619658	-0.0199887479	0.002860731	-0.1198445589	-0.0406601086	0.0022139895	-0.0560121999	-0.0721705267	-0.0026053019	-0.0114542383	-0.066802091	-0.0447032879	-0.0378768671	-0.1353400764	-0.0628405778	0.0022589802	-0.1119518224	0.0533504575	-0.0023471189	0.0193432774	0.0729806747	-0.0554919984	0.0378152531	-0.0467856904	0.0411394561	0.1196249213	0.0094617284	0.0064178469	-0.030571951	0.004468214	-0.0206804004	0.0404196813	0.1006663583	0.0652136359	-0.0027081693	-0.011028503	-0.0385483452	0.0451214812	0.0466979707	-0.0111100874	-0.0410402627	0.030312511	0.0573665725	0.0798271515	0.0476852142	0.0842833857	-0.0675189999	0.0197902459	-0.1010531383	-0.1950515065	0.0278437355	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0222792068983324	-0.0091217491885372	0.0004963630600187	8.320630825858087e-05	0.0643849496304653	0.0002306677271662	0.0041454217389175	5.3207600356023294e-08	0.0951534922882402	0.0202495410308217	0.0090541870946481	0.0004100439119589	-0.0011805991626489	0.0003826292754504	1.464051624317745e-07	1.393814382847284e-06	-0.0005778207222113	0.0002881722693381	8.304325681552803e-08	3.338767870167884e-07	0.001389159422036	0.0007593360176725	5.765911877347312e-07	1.929763899831393e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3609.469753117553	-20.359834032676645	13028271.898670487	414.5228418381381	4459.015543418355	-46.933382846341374	19882819.61644649	2202.742425401251	4067.547110565438	-8.55703861457232	73.22290985128178	16544939.496669242	4114.06569370726	3438.890262212375	1.052642	27.17347	0.1115128560065303	0.0720666432208937	-0.0073841877	0.0379641571	0.0173707871	-0.0736125344	-0.0411491985	-0.073150381	0.0690234382	-0.0719578572	-0.0444363809	0.0234607061	0.0795123796	0.0835841973	-0.0007038508	-0.021425519	-0.0277024741	-0.0591129578	-0.1303442548	0.023547709	-0.0483869219	0.0476321002	-0.0576264036	0.0791085268	0.0250007147	0.0728527844	-0.096632429	-0.0079730488	0.0226109879	-0.0033461038	-0.0879888291	0.0477216233	-0.1142602975	0.0166039325	-0.0668429013	0.0416742822	0.0040893736	-0.0247305799	0.0049086963	-0.0155289177	-0.0084028078	-0.0580576954	-0.1074384464	0.004741026	-0.0201643586	0.0166783149	-0.0295515511	-0.0173739106	0.0865586136	0.0196468551	-0.0169853896	0.0501647692	-0.0607306053	-0.0898655422	-0.0051652635	-0.0030502274	-0.0157489682	0.0479603166	-0.0548121786	-0.0440931847	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0219044348714589	-0.0003747720268735	0.0004798042670379	1.4045407212687317e-07	0.0642985827709452	-8.636685952009837e-05	0.004134307746352	7.459234423364407e-09	0.154849256106992	0.0596957638187517	0.0239782921168887	0.0035635842179041	-0.0006729988999143	0.0005076002627346	2.5765802672823497e-07	4.52927519285858e-07	-0.0008658893215127	-0.0002880685993014	8.298351790347057e-08	7.497643171097241e-07	0.0011577092180443	-0.0002314502039916	5.356919692779948e-08	1.3402906335447448e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3609.142610706848	-0.3271424107051643	13025910.384419842	0.1070221568819864	4475.018827230623	16.00328381226791	20025793.504068542	256.1050927759961	4061.44021001138	-6.106900554058029	37.29423437715426	16495296.57949728	4106.611929882978	3424.0994390234578	0.9639970000000002	24.885153	0.0564881108208971	0.0326520801227953	-0.0034179268	0.0089526387	0.1311295063	-0.0143622617	-0.0317042589	-0.0390858963	-0.0479101066	0.1512266916	0.0468253351	0.0156592883	-0.0402641171	-0.102048182	-0.0763644268	-0.0203564067	0.0413290352	-0.0921753249	0.0511812305	-0.0090464192	0.0342634922	-0.0092193903	0.0947273962	0.0353910577	0.0084012966	-0.0255634075	0.1135531799	-0.0676763882	0.0369722675	-0.0020967152	0.0914147992	-0.1210793863	-0.022643311	-0.0322148755	-0.0534706694	0.0021276934	0.0032672776	-0.0356728209	0.0055387122	-0.0327218798	0.0764939902	0.0173110675	0.1275028054	0.01245627	0.0198722673	-0.0222952335	-0.0052416115	-0.1322186044	-0.0263355567	0.0646267096	-0.0165857927	0.0943968459	-0.0723984655	0.0162432364	-0.0396770412	-0.0490818648	0.0220397602	-0.048959583	-0.1635503787	-0.0259867564	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0234517962646947	0.0015473613932358	0.0005499867480407	2.3943272812766425e-06	0.0753062696003326	0.0110076868293873	0.0056710342411179	0.0001211691693338	0.129429852793443	-0.025419403313549	0.0167520867941323	0.0006461460648168	-0.0009455416032272	-0.0002725427033128	7.427952512910341e-08	8.940489234334638e-07	-0.0008660020259561	-1.1270444339990873e-07	1.2702291562083231e-14	7.499595089600696e-07	0.0010600914401061	-9.761777793820012e-05	9.52923056959175e-09	1.123793861386225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3607.609865001527	-1.532745705320849	13014848.938056337	2.349309397179507	4439.238028044748	-35.78079918587537	19706834.26963862	1280.265590379939	4056.644236162674	-4.795973848705671	23.001365157468687	16456362.458791846	4100.341871007607	3331.4448184158177	1.106	28.550903	0.0701835810822497	0.0340771410002863	0.0042630369	0.0488930014	-0.1279136845	-0.0675209339	-0.0389132088	-0.0244444119	0.0714649553	-0.0397627283	-0.0010194119	0.0237107461	-0.000331982	0.1392409265	-0.0607302956	0.0114216312	0.0328714332	-0.086976187	0.0030727843	0.024746524	-0.0306723041	0.0147392267	-0.065436109	0.1116659361	0.0297832675	-0.0131355872	-0.1334273771	-0.0652021179	-0.0147941014	-0.0195920165	0.0104072328	0.0379135736	-0.0826457045	-0.0815092018	0.0644301982	-0.0007188484	-0.0011837298	-0.0354594886	0.0188281686	-0.0177669405	-0.0159474201	0.0424923466	-0.1190394146	-0.0043490104	-0.0271247806	0.0010046932	-0.028380944	0.0627352379	0.0526429985	-0.0153981392	0.0269829757	0.0940024223	-0.0508957765	-0.0984066972	0.021401582	-0.0281594261	-0.027268605	-0.0472591932	0.0212970916	-0.0603306365	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0115562056768681	-0.0118955905878266	0.000133545889646	0.0001415050754331	0.0611977500839771	-0.0141085195163555	0.0037451646153409	0.0001990503229433	0.1549821273989806	0.0255522746055376	0.0240194598131138	0.0006529187375168	-0.0010071939109799	-6.165230775269999e-05	3.801007051233632e-09	1.0144395743149867e-06	-0.0006080079353845	0.0002579940905715	6.65609507698669e-08	3.696736494905224e-07	0.0010071939109798	-5.289752912629995e-05	2.7981485876677515e-09	1.0144395743147854e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3602.048152070082	-5.561712931445072	12974750.88983149	30.93265073180334	4399.896379225325	-39.34164881942252	19359088.147920128	1547.7653318307691	4052.5222652214616	-4.121970941212567	16.990644440200814	16422936.710115686	4093.270381497164	3414.7835336833905	1.016075	26.229509	0.0566666169653757	0.0244416253339439	-0.0046928143	0.0336307805	0.0210033568	-0.0908828634	0.0361556617	0.078764973	-0.0591827617	0.0798109305	-0.1123821252	0.022789757	0.0208141522	-0.080505788	-0.1179988636	0.0013617764	0.0184478313	-0.1342115796	0.1270499359	0.024783786	0.1820117632	-0.0152399588	-0.0181321693	0.0639838314	0.0192165784	0.0328461269	0.0850913988	-0.1069014381	0.0596748241	-0.1432815144	0.008627692	-0.0279325004	0.0467028466	-0.1621747812	0.0921300955	0.0476598654	-0.0002516026	-0.0331988369	0.0032849851	-0.016235723	0.0390249687	-0.0456136694	0.0917095339	0.0306139227	0.0451920822	0.0578490333	-0.0037458045	-0.0482865679	0.0572964528	0.0151478991	-0.035319353	0.0423840857	-0.1202518705	-0.0404513	-0.0847871457	-0.0574821651	0.0383790808	0.0095938026	-0.0923810391	-0.0495149007	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0227415759768518	0.0111853702999837	0.0005171792779109	0.0001251125087477	0.0687117094883831	0.0075139594044059	0.0047212990208159	5.64595859310613e-05	0.1686442345667416	0.013662107167761	0.0284408778526021	0.0001866531722633	-0.0010072830174076	-8.910642769997813e-08	7.939955457451428e-15	1.014619077157759e-06	-0.0003516234935452	0.0002563844418393	6.573298201724941e-08	1.2363908121293134e-07	0.0012368239645773	0.0002296300535974	5.2729961515190685e-08	1.52973351935271e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3620.86837928825	18.82022721816793	13110687.820129516	354.20095254346893	4447.959656970335	48.063277745010055	19784345.11003566	2310.078667593979	4062.236472642126	9.71420742066448	94.36582581169284	16501765.159663942	4105.268491426295	3319.723043940136	1.130493	29.183174	0.1301165038240401	0.0916784443348378	0.0128809427	0.0559799385	-0.1517666133	-0.0679646537	0.0114542386	0.0208513388	0.1347465696	-0.046870731	-0.033307545	0.0037735839	-0.0774761993	0.0861622666	-0.0526634754	-0.0045273321	-0.0363313212	-0.0142234805	0.0279605199	0.0198546052	0.0175957036	-0.0448274015	-0.12872106	0.0321634797	0.0089034205	-0.0881542974	-0.0710076351	-0.0584291174	-0.0008873548	0.0004997905	-0.0122450881	0.0488924226	0.0184128922	-0.0658312447	0.1414957793	-0.0498138062	-0.0053668627	-0.0514651044	0.0413553845	-0.0378018548	0.0295690534	0.111071935	-0.0662394283	-0.014895062	-0.0457686947	-0.041510053	-0.0349580176	0.0810604261	0.0454178648	-0.0570867936	0.0725143775	0.0437177196	0.0040217934	-0.0576424419	0.0196806042	-0.0629720733	-0.0242599679	-0.1473236197	0.0623888758	-0.0412868946	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0247598232542429	0.0020182472773911	0.0006130488475813	4.07332207269659e-06	0.0697441377496801	0.0010324282612969	0.0048642447504463	1.0659081147247462e-06	0.1008955602807546	-0.067748674285987	0.0101799140843673	0.0045898828675087	-0.0020121842539774	-0.0010049012365698	1.0098264952595132e-06	4.0488854719545865e-06	-0.0005142260458501	-0.0001626025523048	2.643959001606773e-08	2.644284262306291e-07	0.0012179846734647	-1.8839291112599837e-05	3.5491888962528307e-10	1.4834866647949122e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3631.665362955704	10.796983667454242	13188993.308492186	116.57485631527364	4521.324496127591	73.36483915725603	20442375.199283417	5382.399624570047	4069.103000609343	6.866527967216825	47.14920632457083	16557599.229567958	4115.202976734786	3396.371260866095	1.056813	27.281153	0.1252104996867543	0.0646737314850285	0.0184487494	0.0618011681	-0.0220247522	0.0490614499	-0.0422776302	-0.131840204	-0.0676577037	-0.0447225695	-0.0765046117	0.0231943823	0.1026509548	-0.0503900866	0.0070633768	-0.0472188457	-0.0759906187	-0.0026574169	0.0187988556	0.0686937634	-0.032330729	-0.0291491872	-0.0408527157	-0.1040255408	0.0207715237	0.1076061941	0.0346885692	0.0018547207	0.0308996825	0.1060367992	-0.0511393964	-0.0413534801	-0.003775597	-0.0405525384	0.0275889253	-0.0480978856	-0.0200549134	-0.0606350331	0.0307412689	-0.0849986027	0.0223871168	-0.1126798829	0.0148188602	-0.0209154135	0.0057933615	-0.0230267654	0.0235930741	0.0234700126	-0.0898255058	-0.0511299813	0.0304044483	-0.0252757933	0.0961575331	0.0289973919	0.0555279201	0.0155271004	-0.0500886027	0.0633906391	-0.1435515264	0.0748540087	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0248260331114096	6.620985716669983e-05	0.0006163319200488	4.383745186034793e-09	0.0771747735248595	0.0074306357751794	0.0059559456686133	5.521434802337613e-05	0.0580763035526814	-0.0428192567280731	0.0033728570343431	0.0018334887467446	-0.0010300442377638	0.0009821400162136	9.645990114480507e-07	1.0609911317504077e-06	-0.0008660439474859	-0.0003518179016358	1.2377583591141745e-07	7.500321189769603e-07	0.0010540546447874	-0.0001639300286773	2.6873054302140463e-08	1.1110311941978918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3613.994347560439	-17.67101539526493	13060955.144198803	312.2647850996902	4420.835402686997	-100.48909344059392	19543785.657650705	10098.057900512418	4064.119762073864	-4.983238535478904	24.83266630148193	16517069.44047932	4108.257855674996	3449.228158640307	1.07279	27.6936	0.0692045186568422	0.0352113349798733	0.0184770044	0.0669861621	0.0543302205	-0.0916199705	-0.0148343252	0.0407941259	-0.1137515163	-0.0149290417	-0.0801802151	-0.0091357597	-0.1198186831	-0.0045996292	-0.0454750827	-0.051739855	-0.1335042287	-0.0485207365	-0.0619329958	-0.0262896383	0.0686203769	-0.0367872185	-0.125353393	-0.069072966	-0.0054429507	-0.117076047	0.0205333659	-0.0606194771	0.0714877289	-0.0361521673	-0.1589030505	-0.0145085465	-0.0436109146	0.0138436616	0.0167825692	0.0677707619	-0.0272837548	-0.0680033752	0.0358868035	-0.0878544187	0.0496966461	0.1065793742	0.0226426127	-0.0301754216	0.039852598	-0.0272324547	-0.0466642968	-0.0306621266	0.0718510216	0.0396867428	-0.0002245048	-0.0540750687	-0.0030894941	-0.0049553084	0.0128516401	-0.03483857	0.0411910117	-0.1121940607	-0.0207685806	-0.0079165813	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0293757575621782	0.0045497244507685	0.0008629351323518	2.0699992577921615e-05	0.0507472479477684	-0.0264275255770911	0.0025752831742722	0.0006984141081278	0.0755232072179339	0.0174469036652525	0.0057037548284829	0.0003043944475046	-0.0010447251291	-1.4680891336200147e-05	2.155285704253166e-10	1.0914505953730118e-06	-0.0005949827066964	0.0002710612407894	7.347419625834327e-08	3.540044212677744e-07	0.0009241894776385	-0.0001298651671488	1.6864961638611716e-08	8.541261905777235e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
