global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
4672.143970017562	2.823085610617454	7.969812364875325	21828929.276571468	5340.537266322544	-10.299413408552027	28521338.292979877	106.07791656026129	5451.666680941315	-2.6953849033679944	29720669.60008569	7.265099777304092	5488.83599088451	4921.25667266044	1.204975	18.665886	0.1077760010692094	0.0498058303663013	-0.0826650394	-0.0595937185	-0.0103545055	0.040219179	-0.0795800814	-0.0039505155	0.1581602227	-0.0076569018	0.038521783	0.0254059013	0.1051293266	0.0461516994	-0.0247555803	0.0434321697	0.0764587603	-0.0585200238	0.0749952137	0.0770227035	-0.079382619	0.0472801205	-0.0727791515	0.0197858305	0.0665627405	0.0149496397	-0.0094669677	-0.0730087848	-0.0368762977	0.0179172666	0.0948551541	-0.065317953	0.0575329341	0.0093116894	0.0795206609	0.0158933021	-0.0307035097	-0.0021809659	-0.0657922777	-0.1013480957	-0.0975875319	0.0208362911	0.0612756661	-0.0756838754	0.068665918	-0.0661976505	-0.073088434	0.0830843988	0.0683820373	0.0168864398	-0.0717463216	0.0207865832	0.0444197984	-0.0247063671	-0.0271957268	-0.0081385648	-0.0479224156	-0.0109093436	-0.0443167975	-0.1255335588	-0.062000692	0.0338683326	-0.019160683	0.0055856368	-0.0191912245	0.0634196036	-0.0500627765	0.1435888575	0.0261604421	-0.0832923105	-0.0851438052	0.0240444737	0.0560316956	-0.0035685938	0.010116251	-0.0549442501	0.0160591049	-0.1353592138	-0.0073633384	0.0774721616	-0.0057671298	0.014312902	0.1002920309	-0.0098646446	0.0183347556	0.0855897399	0.0484749791	0.0058263361	-0.1116147067	-0.0347907742	0.1170634724	-0.046226746	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.012030458900142	0.0120626203195256	0.000144731941348	0.000145506808973	-0.0044941155859419	-0.0252030032018808	2.0197074899805908e-05	0.000635191370394	-0.0553908156298277	-0.025231283188333	0.0030681424561375	0.0006366176513298	-0.0006471837332317	0.0005584053843387	4.188467845597203e-07	3.1181657325856285e-07	-0.000667821827686	-0.0003471539289949	1.2051585041659606e-07	4.459859935338696e-07	-0.0005512162332644	-2.2573855699959365e-08	5.095789611625879e-16	3.038393358141934e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4674.582002956202	2.438032938639481	5.944004609891061	21851716.90236201	5354.915076119559	14.37780979701438	28675115.47245254	206.72141455912265	5450.325534372175	-1.3411465691397098	29706048.43062933	1.7986741199152143	5487.814809475104	4902.628892086851	0.908276	14.069811	0.0564598433011789	0.0314262258011956	-0.0634901546	-0.0379884683	-0.0703857134	0.0321570594	-0.06391679	-0.0263844608	0.0795760107	-0.000551811	-0.0114273065	-0.0021306376	0.0812713475	0.1312200137	-0.0645684812	-0.003396922	0.1357512775	-0.0771979387	0.0648943501	-0.0413502484	-0.0108031142	-0.0369976029	0.0526904828	-0.1460416663	0.0194515243	0.0377220572	0.0041613886	-0.0130201904	-0.0117254725	0.0091277823	0.1020321843	0.1044394324	0.0227114851	-0.0749264242	-0.1039187748	0.1015873172	0.0297155724	-0.1192240397	-0.0096339475	-0.0553278608	-0.0718682524	-0.0270792131	0.0268274765	-0.0949391352	0.1127820581	-0.0697614515	0.0856696155	0.0035281993	-0.0681171738	0.0207430363	0.0106264963	-0.1135754232	0.0748774998	0.0027570367	-0.0198475603	0.0116017187	-0.0295001887	0.0193970728	-0.0999350827	0.1149261538	-0.095203181	-0.0122308892	-0.0538996692	0.0043507084	0.1042078978	-0.1406873038	-0.0327843343	0.0959174845	0.0485275658	-0.1148470971	-0.0759126875	0.034081681	-0.0529668508	0.0582208976	-0.0707303872	0.1026596898	0.0070245875	0.0465693271	-0.0256881293	0.0512156845	0.0544192674	-0.0622497845	0.015559402	0.0160477824	-0.0230045474	0.0005362636	0.0166039077	-0.0027616382	0.0288727014	-0.0539987307	0.0175430298	0.0138924668	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0178389257084745	0.0058084668083325	0.0003182272704324	3.373828666350034e-05	0.0207254627510167	0.0252195783369586	0.0004295448062437	0.0006360271314939	-0.0602708788080406	-0.0048800631782129	0.0036325788322935	2.381501662334939e-05	-0.0010446879862537	-0.0003975042530219	1.0913729886228107e-06	1.580096311705781e-07	-0.0006812121732633	-1.3390345577300016e-05	1.793013546795181e-10	4.640500250021083e-07	-0.0005513563342186	-1.4010095420000524e-07	1.9628277367751967e-14	3.0399380728297254e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4676.022632440294	1.4406294840919145	2.075413310434936	21865187.659093857	5348.277206420898	-6.6378696986603245	28604069.07672133	44.06131413639291	5457.35565638068	7.030122008504804	29782730.7602302	49.42261545446362	5494.170042925226	4860.771556313109	0.987208	15.292527	0.0295466403437757	0.0146772144246116	0.0669009617	-0.0117131062	-0.082242518	0.0159073075	-0.047831468	-0.0741259266	-0.0447005829	0.0797303562	-0.0343264151	-0.0822101631	0.1023535378	0.1138967426	-0.0685152338	0.0101360847	0.0210358083	-0.0594277463	0.0151555228	-0.0746583028	-0.1093963213	0.0803421104	-0.0487382423	0.0010218905	0.0236068601	-0.0602539196	-0.1838025311	-0.0398266425	0.0360488185	0.1042915617	0.0621019086	0.0091283142	-0.0298891918	0.0303396849	-0.0365214358	0.0403750052	-0.0525533382	-0.0417242515	0.0367843995	0.0620898576	0.0910349655	0.0161678674	0.0040449352	0.0242532984	0.0488323885	-0.0057362219	0.1343623359	0.112735223	0.0810922359	0.0218526199	-0.058338461	-0.046222731	-0.0318628013	-0.0700116265	0.0791383604	-0.0600734437	-0.0523831823	-0.0876306223	-0.0458691304	-0.0839569591	0.0307008415	0.016629491	-0.0261055119	-0.1060919233	0.0449258342	-0.0503436118	-0.0183864021	-0.0292118523	0.0170623364	-0.1000615324	-0.0171137167	-0.0123077661	-0.1087475218	-0.0554602341	0.0572531988	-0.1130004599	-0.0067639137	0.0025767409	0.02186025	0.0514186316	0.0387011618	0.0008360859	-0.0785997797	-0.0223959614	-0.0129955129	0.0352900697	-0.0350242207	-0.0302662529	0.0421995982	-0.0006407896	0.0190379748	-0.0117168634	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0095799980807669	-0.0082589276277076	9.177636322749747e-05	6.820988555971189e-05	0.0103639793591412	-0.0103614833918755	0.0001074120681567	0.0001073603380801	-0.060168405398393	0.0001024734096475	0.0036202370081853	1.0500799684804702e-08	-0.0010741738287825	-2.9485842528800084e-05	1.1538494144412556e-06	8.694149096331956e-10	-0.0007687579097559	-8.754573649259994e-05	7.664255978031744e-09	5.909887238122604e-07	-0.0004519127949491	9.94435392695e-05	9.889017502444586e-09	2.042251742387073e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4684.9710314316535	8.948398991359682	80.07384450856696	21948953.56535377	5377.5744051252095	29.29719870431109	28918306.482657757	858.3258519198872	5461.819810974232	4.464154593551939	29831475.64755059	19.92867623513088	5497.613356906391	4921.847244823876	1.110148	17.196947	0.0900956779050362	0.0447800861313537	0.0083677558	0.0506396638	0.0733545337	-0.0105462797	-0.1156907598	-0.0134954259	-0.0569655666	-0.0833463678	-0.0573471958	-0.0315777318	1.67726e-05	0.0204735902	0.1119884511	-0.0210347832	0.083422745	-0.007221963	-0.0542535048	0.0625225971	0.0358616213	-0.0484932753	-0.006813577	-0.0548831531	-0.0599987156	-0.0032403823	-0.1326632747	-0.0115700706	-0.149259441	-0.0257521568	0.018777022	-0.1086430238	0.1041742062	-0.0512865882	-0.1057436743	-0.1173661556	-0.0359639908	0.0248192952	0.0299597045	-0.0205807771	0.0171894034	-0.0614704117	-0.0104831447	-0.0560536636	0.0608398721	0.0674055595	-0.0476877415	-0.0392047193	-0.0143058054	0.004690456	0.0103124571	-0.1315929621	-0.0313778254	-0.0995559287	0.0229361333	0.0643983262	-0.074057284	0.0791471806	0.0813753141	-0.0334149709	0.008570902	0.0209203176	0.0238584009	-0.180559456	0.0847065445	0.110196305	-0.0294863675	-0.0193363725	0.0114595052	-0.1248367621	0.0824560301	-0.0669429489	0.0637483945	0.0423720884	-0.0293678069	0.0850872236	0.0074204661	-0.0228839686	0.0053945775	0.1273965265	-0.0203965053	0.0568916491	-0.0420567945	-0.1007254394	-0.0639867464	0.1036520677	-0.0271002425	-0.0256472393	0.1414849211	0.0562374204	-0.0242754339	-0.0121743551	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0036025509030821	-0.0059774471776847	1.2978373009297654e-05	3.5729874762011975e-05	-0.0171082752240181	-0.0274722545831593	0.0002926930811407	0.0007547247718819	-0.0797995966158851	-0.019631191217492	0.0063679756200579	0.0003853836686177	-0.0015791000743317	-0.0005049262455492	2.4935570447543804e-06	2.549505134444111e-07	-0.0006832615087857	8.549640097019998e-05	7.309634578857211e-09	4.668462893881112e-07	-0.0003020397429345	0.0001498730520146	2.2461931720171e-08	9.122800631193885e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4693.198202577306	8.227171145652392	67.68634505985528	22026109.368674856	5394.5276609148295	16.953255789620016	29100928.684375223	287.4128818682846	5467.3100038497405	5.49019287550891	29891478.67819545	30.142217810288795	5506.03873828261	4900.726426854442	1.194689	18.506548	0.103077232663384	0.0478264709491473	-0.1024498746	-0.0346905567	-0.0056615633	-0.0099326979	-0.0692199326	-0.0340090099	0.0218323407	-0.1488576369	-0.0417084645	0.0122651538	-0.0136319343	0.016653423	0.0515486911	-0.0019122147	0.010846342	0.1049436729	0.0700843576	0.0077930048	-0.0156421732	-0.0379457356	-0.0882682967	-0.0312755516	-0.0536121384	-0.0186468961	-0.0160711078	-0.0582098138	0.11069864	0.0378314235	0.0237712075	0.0512966288	-0.0107811983	0.067404272	0.0038413074	0.0545342563	-0.0369081274	-0.0236205698	0.0568693345	0.1283190451	0.0437880569	0.0271388387	0.0040728149	-0.0734248857	-0.0992874842	-0.0241326553	-0.0093370818	0.0053273888	0.0376314885	-0.0845642093	-0.0697751512	-0.0796527941	-0.0471342141	-0.0035039659	0.0333888207	-0.0685771515	0.0988023487	-0.0958179595	-0.0457807381	-0.0039273433	0.0525369203	0.0222385479	-0.0739350302	-0.0005784537	0.0703880176	-0.0411612375	-0.0103333802	-0.0012590252	0.0431718776	-0.0694636891	-0.0910190641	0.0161549102	0.0214043915	0.0840934516	-0.0206663434	-0.1063172346	-0.0701768473	-0.0009947542	-0.0054998592	0.084725929	-0.0181479382	0.1378662422	0.0388546649	0.0403217705	0.016188641	0.0167460257	0.0319570874	-0.0813841537	0.0128106154	0.0827985281	-0.0330095174	0.0204696836	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0001539671659855	-0.0034485837370965	2.3705888201606512e-08	1.1892729791767147e-05	0.0113462451345895	0.0284545203586076	0.0001287372786541	0.0008096597288384	-0.0602377968307052	0.0195617997851798	0.0036285921670173	0.0003826640108354	-0.0012830546093405	0.0002960454649912	1.6462291305499031e-06	8.764291734185587e-08	-0.0001961466281912	0.0004871148805944	2.3728090689659398e-07	3.8473499750776864e-08	-0.0005511259729988	-0.0002490862300643	6.20439500076454e-08	3.037398381138741e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4685.947716842219	-7.250485735086841	52.56954339469776	21958106.00497881	5368.007791791643	-26.51986912318625	28815507.6527358	703.3034583109277	5463.2562306630025	-4.053773186737999	29847168.64187812	16.43307704951595	5503.115519489086	4899.851490561891	1.113154	17.243517	0.0762491655487869	0.0399313270061838	0.0154902473	-0.0458614583	-0.0947939903	-0.0028065008	0.0005703468	-0.1403169793	-0.0182203012	0.0547429814	-0.0263245191	0.0506668946	-0.0834254892	0.0514467025	0.1068763455	0.0332202596	-0.0550176094	0.0490428213	-0.0222148152	0.0301161248	0.0001109097	0.0479026506	0.0956743021	-0.0493545187	0.0177298935	-0.0199877019	-0.1172128297	-0.0926878472	0.0121466526	-0.0039946313	0.0636866225	-0.0461049584	0.1284135268	-0.0731051374	-0.0721837577	-0.0307031651	0.0202040284	-0.1674621996	0.0171155474	-0.0662511953	-0.0005027837	0.005355911	0.02322583	0.0400951178	-0.0847396803	-0.0079481109	0.0192445035	-0.008473602	0.0308491097	0.1102061945	0.0496817168	-0.1131370926	0.0006027036	-0.0844445992	0.0420438183	-0.0595830163	-0.0065550165	0.0820979765	0.0412406884	-0.0217436151	-0.0997141253	-0.044658528	0.0105416942	-0.0843007814	0.0749474399	-0.0536032261	0.1034493382	-0.0389250621	-0.0112972879	-0.0726325594	-0.0569251696	-0.0020340898	-0.0533533626	-0.004839783	0.1058643493	0.0636155252	0.0160353279	-0.0317741355	-0.0017367224	0.1879413124	0.069374941	-0.0818087343	-0.0366224905	-0.0215536009	-0.0053080034	0.0280911369	-0.0017570558	0.0156057992	0.0519080879	0.0773546141	0.0134576244	0.0426542958	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0071914487110547	0.0070374815450692	5.17169345637303e-05	4.952614649718957e-05	0.0045528825181406	-0.0067933626164489	2.072873922399029e-05	4.614977563856545e-05	-0.071573804942794	-0.0113360081120887	0.0051228095539891	0.0001285050799173	-0.0007661930399489	0.0005168615693916	5.870517744661366e-07	2.6714588191394775e-07	-0.0007007891902426	-0.0005046425620514	2.546641154338011e-07	4.91105489160879e-07	-0.0005512681070594	-1.4213406060003666e-07	2.0202091182654887e-14	3.038965258608541e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4677.962087837077	-7.985629005142073	63.77027060776637	21883329.295241024	5358.369893755232	-9.63789803641157	28712127.91830245	92.889078560266	5458.054586400175	-5.201644262827358	29790359.868123986	27.05710303700477	5491.882279504973	4906.202256611892	1.003141	15.539341	0.0892859865526728	0.0496108254657459	0.0902696093	0.0540033997	-0.0420416013	0.0392356523	-0.0523257123	-0.0364353206	-0.1028360113	0.1190811342	-0.0616109821	0.0241496662	-0.0745828931	-0.038881464	0.0195946192	0.0009092287	-0.0180132202	0.0333116442	-0.0432507241	-0.1045331735	0.012360517	-0.0266379436	0.0085573685	-0.0292127035	-0.0910725353	0.0422779001	0.0592436167	-0.0771125191	0.041868716	-0.071127932	0.1039753456	0.0084874808	0.0406024998	-0.0125148013	0.0378219143	0.0215701558	0.1011683034	0.0027564093	0.0972031628	0.0026558052	0.0451092659	0.0341143468	-0.0045444319	0.0228437169	-0.0233005846	0.0465144949	0.0669399197	-0.0310479965	-0.1035998696	-0.0004592148	-0.0490576478	0.0090523535	-0.0267151975	0.0002822147	0.0025021773	0.013086836	0.1013099984	0.0444148372	0.0002524485	-0.1042390897	-0.1315668834	0.0133362838	-0.0944949332	0.0756075664	0.0198010302	-0.0867650089	0.0277038658	-0.0740535618	0.0094563312	-0.0947971108	0.0558964243	-0.0296054208	-0.1171125422	-0.0109574808	-0.0308860921	-0.0135182826	0.0006328732	0.0714680352	-0.0097013553	0.0582043174	-0.0660824987	0.13391281	-0.0311457103	-0.0976765527	0.0607827878	0.01385393	0.07655554	0.0540085969	0.0314417515	-0.0020653926	0.0246530929	0.0560468585	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.030971852969273	0.0237804042582183	0.0009592556763502	0.0005655076266842	-0.005446680765047	-0.0099995632831876	2.9666331356332977e-05	9.99912658544736e-05	-0.0600767576053371	0.0114970473374568	0.0036092168043704	0.0001321820974797	-0.0015302263998645	-0.0007640333599156	2.3415928348422686e-06	5.837469750639209e-07	-0.0008160784351398	-0.0001152892448971	1.329160998896654e-08	6.659840123002248e-07	-0.0005521249357228	-8.568286633999769e-07	7.341553584237909e-13	3.0484194464690604e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4689.331539258483	11.369451421405756	129.26442562370536	21989830.28508433	5398.627987452916	40.25809369768467	29145184.14690993	1620.7141081715583	5466.403490725305	8.348904325130206	29881567.123413805	69.70420343017787	5503.079137095502	4855.615284133083	1.294111	20.046659	0.0886289777895242	0.0412588148000016	-0.0579797097	0.055188378	0.1089948454	-0.0448194048	0.0262240568	-0.0785853603	-0.1094797682	-0.0539989786	-0.1089741772	0.0198260735	-0.0267347461	0.0480291559	0.0278990884	-0.0208160814	0.0171562546	0.0280606506	-0.0439122608	0.1319826362	0.0219072007	0.0340406575	-0.110447582	0.0508355178	-0.0025786811	0.0111643306	-0.0765718986	0.0188001111	0.0246677718	0.0199055268	0.0668198919	-0.0552394331	0.0537455588	0.0075101506	0.0163874505	-0.0627626901	0.0003648247	-0.0985278358	-0.0129731482	0.0202269583	-0.0027574019	0.1625876254	-0.0270621141	-0.0229410087	-0.0027375467	0.0561849594	-0.1131763635	-0.0052490859	0.1289636706	0.0149620832	-0.0554145606	-0.0144234985	-0.0044548527	-0.0673869846	0.1119011443	-0.0168962496	-0.0254436537	0.0333960393	-0.0049326134	-0.0438749197	-0.1561637808	0.0234431624	0.0286865117	0.004022953	-0.0240026151	-0.0709415597	0.0512175386	-0.0322559498	0.0131965321	-0.084650074	0.044167919	-0.0136245998	0.0807001022	0.0481361868	0.0460229083	-0.0773734989	-0.0229096704	-0.0484275102	-0.0194650552	0.124314907	0.0533874568	-0.0336772541	-0.1241395612	0.0383513836	0.1165547986	-0.1621752227	-0.0118301805	-0.007926348	0.0588577836	-0.0372676153	-0.0131196219	0.0792238561	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0071637091819241	-0.0238081437873488	5.131872924318365e-05	0.000566827710599	0.0038971803711547	0.0093438611362017	1.5188014845313485e-05	8.730774093262055e-05	-0.0788701368845608	-0.0187933792792236	0.0062204984921893	0.0003531911047327	-0.001938637038992	-0.0004084106391274	3.758313568951669e-06	1.66799250152533e-07	-0.0004909655308718	0.000325112904268	1.0569840052157375e-07	2.410471525042284e-07	-0.0005519766073833	1.4832833949995645e-07	2.2001296298814343e-14	3.0467817509837774e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4680.993821759953	-8.337717498529855	69.51753308529095	21911703.15935485	5359.763368879046	-38.86461857387076	28727063.370377656	1510.45857689246	5461.157330752712	-5.246159972592977	29824239.39123409	27.522194458036747	5498.602724038126	4898.540301054038	1.175727	18.212814	0.0673181366295578	0.0362461181126805	-0.093290785	-0.0406960615	0.0356484546	0.0661675868	-0.0319938093	-0.0597133839	0.0259392805	-0.0012624826	-0.0174512265	0.0878950574	-0.0071030736	0.0641200365	0.0840722322	0.0375825783	0.0157244718	0.0641338906	0.0807795784	0.0191083804	0.0588152257	-0.1134003818	-0.0056350023	-0.0639386625	-0.1096160324	-9.16444e-05	-0.0456346415	0.0723417136	0.0054677236	-0.0120220506	0.1177860495	-0.0731617696	-0.1125138464	0.0826769901	-0.0457860409	0.0177019429	-0.1545833815	0.0031730422	0.0049381497	-0.0492042988	-0.0090692597	0.0104245278	0.054826243	-0.0687561137	-0.0427290885	-0.0610952658	-0.0418161766	-0.1042435936	-0.0933743532	-0.0484855172	-0.0300722657	-0.0723978769	-0.0353788871	-0.0094666411	0.1234153384	0.0736605504	-0.0026589262	0.0929644396	-0.0711332629	-0.1277495944	0.0500180723	-0.031811645	-0.0103463357	-0.0013861632	-0.0593656368	-0.1309105069	-0.0715788497	-0.1208823854	-0.0138553582	-0.088294192	-0.0946405051	0.0142131336	0.0727778887	0.0452062255	-0.0525160583	0.0293729406	0.0043934935	0.0501193492	-0.0212946221	0.0998670578	-0.0754624621	0.1116497121	0.0093196689	-0.0227406286	0.080606451	0.0164721918	0.079228915	-0.0406416407	-0.0384582917	0.0506016523	0.1071075531	0.0842573954	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0126695853581395	0.0055058761762154	0.0001605183931471	3.031467246781631e-05	-0.010124759352962	-0.0140219397241167	0.0001025107519553	0.0001966147936267	-0.078053660683075	0.0008164762014857	0.0060923739460286	6.666333875926755e-07	-0.001302226951664	0.0006364100873279	1.695795033640114e-06	4.050177992528324e-07	-0.0006790660145756	-0.0001881004837038	3.538179196960355e-08	4.61130652151589e-07	-0.0006669429269063	-0.0001149663195229	1.3217254624664521e-08	4.448128677503422e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4670.44764582111	-10.54617593884268	111.22182693302427	21813081.21235595	5355.37548828125	-4.387880597795629	28680046.62048364	19.253496140511327	5457.372883084454	-3.784447668258508	29782918.78502553	14.32204415378726	5493.35801148481	4966.575715126799	0.966679	14.974511	0.0540651940484896	0.0294351630413106	-0.0563866786	-0.0384436166	-0.0327817669	0.0831207701	-0.0864819016	0.0316929879	0.0909170415	0.0070152079	0.0344322802	0.1124888829	-0.098365676	0.0680664149	0.044257267	0.0210427459	0.0004540445	0.0218605378	0.0929057379	0.0855818411	-0.0681759076	0.1040248276	-0.0323656359	0.0011337066	-0.0444057819	0.0868965798	-0.0333796848	-0.0110963175	-0.0708851776	-0.0278694747	-0.0077142277	0.0676281147	-0.0130271618	0.0971728104	0.030220407	0.0135193995	0.1358236316	-0.0404360974	0.0093425942	0.0561213564	-0.140761684	-0.0110340928	0.0397681042	-0.0486102835	-0.030445789	-0.0945013463	-0.0624685691	0.0483252325	0.0164507195	0.1148777707	-0.1233614409	0.0384925827	-0.0042091266	-0.0550946207	-0.0162699222	0.0828586986	-0.0071959233	-0.0249092031	0.0686658731	-0.0159649061	-0.0052770448	0.0622474135	-0.059187544	-0.0595955297	0.0028781833	-0.0858419031	0.1509847103	0.0363328929	0.0028476726	-0.0936581427	-0.0789397179	0.0408324887	-0.0041441783	0.0147213392	-0.0201657145	-0.0569626134	0.0666268572	-0.1010891513	0.0115965922	0.0269686513	-0.0547727884	0.0279562043	-0.0347573381	0.0557262146	0.0808180064	0.1410049782	-0.0010589873	-0.0363055879	0.0009848697	0.0524447238	0.0567269145	0.0317684965	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.013075398622405	0.0004058132642654	0.0001709660491347	1.6468440545382038e-07	-0.0052977042759749	0.0048270550769871	2.8065670595682743e-05	2.330046071626694e-05	-0.0601077966034679	0.017945864079607	0.0036129472125238	0.0003220540375637	-0.0017302091409666	-0.0004279821893026	2.99362367148438e-06	1.8316875436024653e-07	-0.000754023011694	-7.495699711839994e-05	5.618551417007817e-09	5.6855070216409e-07	-0.0005521528807747	0.0001147900461315	1.3176754690894851e-08	3.048728037478001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
