global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
4133.982144548315	-12.301368639604334	151.32367040744097	17089808.371444285	5153.52114679784	-58.89668481143872	3468.8194817779563	26558780.21049252	4827.6131428706985	-5.164869547855233	26.675877446362318	23305848.657217905	4980.421419615204	3568.073639903223	0.982639	23.981821	0.0520304782645292	0.0256363990886422	0.0192669246	0.013873373	-0.0370300521	-0.0155304544	-0.0243104849	0.0051821134	0.024306859	-0.0608326083	0.0066102307	-0.0233849878	0.0038317153	-0.0553170086	0.059424082	0.0018029527	0.076580773	-0.0017380531	-0.000194009	0.0717616172	-0.0232164562	0.0592915764	-0.0269893889	-0.0155141865	0.0081876008	-0.0296762444	-0.0156912563	-0.0607707023	-0.0252655912	0.032206448	-0.0612742621	0.0192514781	-0.0876631263	0.0009641275	0.0414488207	-0.0077703801	0.0019995247	-0.0087543668	-0.0058710126	0.0059933299	-0.0903178417	0.0808910527	-0.0435963304	0.0190124133	0.0229087807	-0.0298704047	0.0930728862	0.074438764	-0.0405785599	-0.0209114096	-0.0483180998	0.1177337449	0.0703996924	-0.0199414571	0.0928311671	0.040395813	-0.0652761994	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.0392809479610747	-0.0027193236839196	7.394721297926087e-06	0.0015429928727206	-0.0254279120591434	-0.0094553330839204	0.0006465787116875	8.940332372788154e-05	-0.1040396363247282	0.0051099631633491	2.6111723530784813e-05	0.0108242459265817	-0.0012927931664184	0.0003520929902411	1.6713141711381132e-06	1.2396947377698966e-07	0.0007973285510496	0.000309438410674	9.575213000051296e-08	6.357328183188546e-07	-0.0005079848804406	-3.338576575150006e-05	2.580486387562507e-07	1.114609354814034e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4137.004751756835	3.02260720851973	9.136154336995435	17114808.31605863	5124.589756341628	-28.93139045621137	837.0253537297586	26261420.17080155	4830.18024200563	2.5670991349315955	6.5899979685665455	23330641.17026157	4973.696263778449	3587.7353671002825	0.895109	21.84561	0.035250101359786	0.0183316945225115	0.0374890062	-0.0018891591	-0.0406651986	-0.0066450878	-0.0153794423	0.0406507915	0.0706369954	-0.0254106315	0.0658269995	-0.0077812632	0.0210038997	0.0076538983	-0.1130454905	0.0017057647	-0.0100336126	0.032561391	0.0610019747	-0.0546204154	0.0266072886	0.0694383764	0.001573562	-0.0064813503	0.0336620667	0.0431582596	-0.030127881	0.0381785043	0.0486464131	-0.086693497	0.0336137922	0.0314060254	0.0227350772	-0.0002872493	0.0474755124	-0.0176948618	-0.0077124612	0.0013350611	-0.0024015048	0.0688633315	0.0870857975	-0.0579772217	0.0304579522	0.0185861806	0.0121976016	-0.0133755386	0.0515388339	0.0034954198	0.0596708992	0.045599291	-0.0528379068	0.0710748527	-0.1026341212	0.0148328931	0.0594253391	0.002197363	-0.1263798699	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.046375689524936	-0.0070947415638612	5.033535785798108e-05	0.0021507045789132	-0.0257721435565372	-0.0003442314973938	0.0006642033834987	1.1849532379797785e-07	-0.0975863570588373	0.0064532792658908	4.164481328357738e-05	0.0095230970840148	-0.001455864719873	-0.0001630715534545	2.119542082570889e-06	2.6592331546096452e-08	0.0005338700403063	-0.0002634585107433	6.941038688307754e-08	2.850172199366503e-07	-0.0005086117968955	-6.269164548999145e-07	2.586859599412693e-07	3.930242414242766e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4160.32900875578	23.3242569989452	544.0209645528442	17308337.46109485	5212.367442189911	87.777685848283	7704.922132879861	27168774.3524014	4838.420828259425	8.2405862537953	67.90726180624006	23410316.111334626	4985.924063565736	3594.654134028739	0.907543	22.149059	0.0385018176321484	0.0201008231937735	0.0392683317	0.0287781514	-0.0162580104	-0.0238667419	0.0220689967	-0.0294614952	0.0437491814	0.0702790238	-0.090178626	0.0150453849	0.0301761955	-0.0065076896	0.1362683648	0.0216690873	0.0037204877	-0.0328863102	-0.0137784768	-0.0377914738	0.054780801	0.0166434659	-0.0690920476	0.0138725775	0.0377341402	-0.0211701393	-0.0320305755	0.0034282985	-0.0981656413	0.0939333721	0.0205637123	0.0106237267	0.0108901839	0.0004476504	0.0406014733	0.0056580019	-0.0039929226	0.0042513692	-0.0283839403	-0.0237540858	-0.0655100738	0.0751356765	0.0747521967	-0.0007759607	0.0173077292	-0.0027738151	-0.00893225	-0.0678321165	-0.0089994055	0.049182659	-0.0307200311	0.0555608658	-0.0956899008	0.0152489847	-0.0501167159	-0.1154117344	-0.0937871331	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	-0.046717057469948	-0.000341367945012	1.1653207388171679e-07	0.0021824834586504	-0.0159951931645565	0.0097769503919806	0.0002558462043714	9.558875896725152e-05	-0.110095544046338	-0.0125091869875007	0.0001564797590882	0.0121210288188591	-0.0017463711557355	-0.0002905064358625	3.0498122135849463e-06	8.439398927753284e-08	0.000506943853433	-2.692618687329996e-05	7.250195395358711e-10	2.5699207053349896e-07	-0.0005085581734782	5.3623417299955047e-08	2.5863141581148295e-07	2.8754708829251183e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4153.270621552909	-7.0583872028710175	49.82082990565335	17249656.855854485	5169.094857675058	-43.272584514853406	1872.5165705951308	26719541.647642728	4838.386847739278	-0.0339805201474519	0.0011546757494913	23409987.28837643	4989.790720372529	3610.228196628319	0.8968469999999998	21.888016	0.0207635057124175	0.0101650363411802	0.0427690754	0.0268101177	-0.0173309774	-0.0053395954	0.0017901767	-0.019069466	0.0305243303	-0.0417075149	-0.0006727014	0.014894898	0.014526336	-0.0114694719	-0.0779045328	-0.0236793177	0.052896665	0.0109960858	-0.0243229089	0.1075848055	0.0851045383	0.0019018453	0.1167133214	0.0102242307	0.0067541235	-0.0370729827	0.0226999139	-0.0014689849	0.0845842954	-0.051591376	-0.0154258206	0.0520653655	-0.0885835716	-0.0019024316	0.0453772717	0.0051106174	-0.0010886116	0.0121105933	-0.0226064207	0.0752401307	0.0125449101	-0.0381684781	-0.0536469668	-0.0448093256	0.0206290931	0.0356870193	0.0581760931	0.0177748316	-0.0326229563	-0.0470134648	-0.0216432928	0.1053604345	0.1465727762	-0.0091980204	0.047613692	-0.1434593146	0.0461470014	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	-0.0538281102699187	-0.0071110527999706	5.056707192397104e-05	0.0028974654552305	-0.0166055010869428	-0.0006103079223862	0.0002757426663484	3.72475760127478e-07	-0.1139609536331036	-0.0038654095867655	1.4941391273459364e-05	0.0129870989529663	-0.0018548918407597	-0.0001085206850241	3.440623740916908e-06	1.17767390781216e-08	0.0004319715010521	-7.497235238089999e-05	5.620853621525839e-09	1.8659937772120446e-07	-0.000508599844139	-4.1670660800002125e-08	2.586738014582151e-07	1.7364439715088329e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4145.223304508936	-8.047317043972726	64.75931160621393	17182876.244243983	5165.873859170042	-3.220998505015814	10.374831369314109	26686252.728856385	4833.715149667099	-4.671698072179424	21.82476287760495	23364802.148121223	4974.932531547971	3613.236075829185	0.911912	22.255693	0.0332082605333445	0.019661025987963	0.0361001109	-0.0124923111	-0.0183528872	0.005040008	-0.0045992919	0.0154761029	0.0286182602	0.0830297455	-0.002464862	0.0012958882	0.0309105338	-0.0135574247	0.0344059223	0.0331936579	-0.0374842078	-0.0643859788	0.0683785387	-0.036882426	0.05177443	-0.04535975	-0.065914058	0.0056074134	0.0429923131	0.0585863516	-0.0192981603	-0.0183451585	-0.0586909013	0.0515641643	0.0451107405	-0.0958578009	0.0138064532	-0.0064343232	0.0341696445	-0.0060752251	-0.003641379	0.0046305726	0.0036285365	0.0224742232	0.0305902772	0.0449607047	0.0989453622	0.0421697194	0.0240278648	-0.0190935121	0.0190350922	-0.0538743763	0.0474709271	0.1053068373	-0.0219854801	0.0901665178	0.0038534293	0.1135502475	0.0738234002	0.0180669534	0.0312935714	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	-0.0555626140945122	-0.0017345038245935	3.008503517529489e-06	0.0030872040850156	-0.0254522986372194	-0.0088467975502766	0.0006478195059182	7.826582689558008e-05	-0.1138000626179192	0.0001608910151844	2.588591876706864e-08	0.0129504542518423	-0.0019939702968237	-0.000139078456064	3.9759175446151946e-06	1.9342816941146005e-08	0.0001220075963461	-0.000309963904706	9.607762222059026e-08	1.4885853566152873e-08	-0.0005088788462348	-2.790020958000437e-07	2.589576801452613e-07	7.784216946081675e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4150.702357693735	5.479053184799341	30.0200238018598	17228330.062164333	5176.194289219232	10.32043004918978	106.5112764002194	26792987.31974579	4833.155076246995	-0.5600734201034356	0.3136822359063595	23359387.9910521	4989.206323296562	3557.95895046658	0.8513309999999998	20.777185	0.0663151601106329	0.0361186070752599	0.0157183051	0.0017059275	-0.0227926672	-0.0578733323	-0.0006197386	-0.0245568293	0.029489934	-0.0918347202	-0.0423665621	-0.0027591975	0.0212192183	-0.0338771899	-0.0043046215	-0.0378523419	0.0678260935	0.0690010873	-0.0431230734	0.0056390211	0.0105629544	0.0610906316	-0.0483397555	-0.0023200336	0.0009206238	-0.090201856	0.0157995728	-0.0049097628	-0.0225041844	-9.09151e-05	-0.0149121182	0.1299318241	-0.0081845065	-0.0045880328	0.0192928838	-0.0023160712	-0.005318617	0.0061926321	-0.0140504695	0.0412546456	-0.0744472037	-0.0266585877	-0.0861828663	-0.0110383852	0.0608613922	-0.0038497734	0.0257117296	-0.028328045	0.1237341441	-0.0618438525	-0.0399114351	0.0701480011	0.0939981533	0.038106774	-0.0672637422	0.0001008539	-0.059409061	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	-0.0578189440480514	-0.0022563299535392	5.09102485923821e-06	0.0033430302908316	-0.0172237364291163	0.008228562208103	0.0002966570965796	6.770923601262254e-05	-0.1345552271129548	-0.0207551644950356	0.0004307768532159	0.0181051091434188	-0.0017873443700973	0.0002066259267264	3.194599897318514e-06	4.269427359554365e-08	0.0006159547559785	0.0004939471596324	2.439837965089156e-07	3.794002614125335e-07	-0.0005079498635145	9.289827203000756e-07	2.580130638443992e-07	8.630088946161287e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4156.049546455542	5.347188761807047	28.59242765439558	17272747.83259332	5164.974555121527	-11.219734097704531	125.88243322319371	26676962.15505282	4834.723959486494	1.5688832394989731	2.4613946191807923	23374555.76443276	4988.502281817668	3643.1264584054425	0.91326	22.288588	0.019940373112492	0.0114580536532687	0.0101997836	-0.0077918163	-0.0392623749	0.0536578462	-0.0020785464	0.0210505415	0.0022110971	-0.0096671322	0.0937897876	-0.0065618842	-0.0107621678	0.0122260473	-0.0476021553	0.0511826027	-0.0475181406	-0.0082825818	0.0756217071	-0.0075835905	0.047271878	-0.0428025109	0.0408912049	-0.0077681536	-0.0070197948	0.0500566468	-0.0208021618	0.0090190753	0.039575818	-0.0686017904	0.0316107887	-0.0644107302	-0.0492995388	-0.0086384285	0.01529713	0.0124429278	-0.0204185678	0.0064475955	-0.0153905344	0.0195147032	0.0920777022	0.0097907493	0.0833775211	0.0125118477	-0.0274024513	-0.0453206889	0.0407476927	-0.0423869235	-0.0577869663	0.028622777	-0.1394980076	0.0817929639	-0.0400445069	0.0715704386	-0.0618116393	0.0486458597	-0.00310796	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	-0.0505419654346326	0.0072769786134187	5.2954417740154576e-05	0.0025544902699955	-0.025263910071672	-0.0080401736425556	0.0006382651521095	6.464439220244734e-05	-0.1308823523089373	0.0036728748040175	1.3490009325986677e-05	0.0171301901459207	-0.0017958471519222	-8.502781824900035e-06	3.225066993067077e-06	7.229729876185037e-11	0.0006054570390172	-1.0497716961300052e-05	1.1020206139956684e-10	3.665782260954752e-07	-0.0005079562857783	-6.422263799975639e-09	2.580195882616859e-07	4.1245472316477526e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4141.749206685365	-14.300339770177745	204.49971754252724	17154086.491078846	5164.325721269773	-0.6488338517547163	0.4209853671828611	26670260.15536856	4825.997828433388	-8.726131053105746	76.1453631559764	23290255.04004378	4977.870749832528	3595.6391709726067	0.8827	21.542772	0.0300825036927083	0.0214765747154436	0.0252940053	0.008278665	-0.0270136881	0.0030427852	-0.0213407098	0.0176787917	-0.0080571713	-0.0377201061	0.024968954	-0.0337480961	0.0087045547	-0.0570109837	0.0560003269	0.0082715199	0.1048637702	-0.0074512225	0.0022868008	0.0344103934	0.004644313	0.012483413	0.128034249	-0.0274926434	0.004450168	0.0189727467	-0.0301793804	-0.0527654574	-0.0224152951	0.0474748742	-0.0642949619	0.014743392	-0.0885814416	-0.0066373841	0.0243684042	0.009142271	0.0002672367	0.0226883508	-0.0209459594	0.0354771267	-0.103852624	0.0662721916	-0.0600569974	-0.014394468	0.0186483405	-0.0176191314	0.0911523669	0.0220963553	-0.0382655257	-0.0267573842	-0.1254022271	0.101054067	0.0439422267	-0.0509663472	0.0110475667	0.0734161558	-0.0499278627	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	-0.0547224487356459	-0.0041804833010132	1.7476440630051028e-05	0.0029945463956253	-0.0254453219060195	-0.0001814118343475	0.0006474644069009	3.2910253641324854e-08	-0.1101150197967797	0.0207673325121575	0.0004312820996705	0.0121253175848451	-0.0017943708225351	1.476329387100099e-06	3.219766648765291e-06	2.179548459215353e-12	0.0005079566647248	-9.750037429239996e-05	9.506322987158088e-09	2.580199732383429e-07	-0.0005080451030026	-8.881722430003487e-08	2.581098266849224e-07	7.888499332362702e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4152.049652088445	10.30044540308063	106.09917550184488	17239516.31340778	5166.267971462674	1.942250192901156	3.772335811824578	26690324.75296105	4829.132105282926	3.134276849537855	9.82369136954894	23320516.89027431	4976.288809115743	3597.370593622264	0.8503849999999998	20.754093	0.0559722783171317	0.036283532545824	0.0058947395	-0.0104983226	-0.021418149	-0.0030947638	-0.0077192661	0.0348252382	0.0164345283	0.0921009593	-0.0072746415	-0.0249918055	0.0170203494	-0.013742485	-0.1017228584	0.024744588	-0.061871161	0.0451013449	0.0640011724	-0.051012004	-0.0509434311	0.004416025	-0.1288455195	-0.0218342622	0.0303447093	0.0886437594	-0.0330679548	0.0157797848	0.0126995742	-0.0618741323	0.0430896638	-0.0096399015	0.0917255864	-0.0106105939	0.0085508058	0.0044928022	-0.018148724	0.0041827558	-0.0015144293	0.0581910177	0.0668452325	-0.0528061531	0.0351679656	-0.0054333408	0.0424731568	-0.0178161369	0.0341323695	-0.0734159946	0.0518067288	0.0447987064	-0.088067065	0.0540754381	-0.0872877786	0.0057358688	0.0088877656	0.0050889477	-0.0445245722	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	-0.0541533680787296	0.0005690806569162	3.238527940762861e-07	0.0029325872742703	-0.024420725683413	0.0010245962226064	0.0005963718429045	1.0497974193795052e-06	-0.1419251751450687	-0.0318101553482889	0.0010118859832822	0.0201427553399584	-0.0018959611303399	-0.0001015903078048	3.594668607759751e-06	1.0320590639874012e-08	0.0001589826984762	-0.0003489739662486	1.21782829119279e-07	2.5275498414774332e-08	-0.0005088497507356	-8.04647733000023e-07	2.5892806882368224e-07	6.474579742220763e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4161.4324025983	9.382750509854304	88.0360071301712	17317519.641395055	5212.603636188272	46.33566472559778	2146.9938255630063	27171236.66800319	4837.34836247865	8.21625719572421	67.50688230628987	23399939.17997488	4990.417744727867	3547.653447705147	0.863221	21.067366	0.0803149050252529	0.0495381822308412	-0.0449106812	-0.0082768952	-0.0769301314	-0.0645872593	0.0233406764	-0.0509570706	0.05181885	-0.0582694837	-0.1298029483	-0.00975323	-0.0080030733	-0.009694585	0.0896922011	0.0210488968	-0.0566461067	-0.0012809287	-0.0426112859	0.0136462413	-0.0121718702	0.0544711144	-0.0096019302	-0.0096202912	-0.0019851744	-0.1143648253	0.0142141649	-0.0093163484	-0.1117934416	-0.0041766941	-0.0073502922	0.0266014903	0.0237247914	-0.0103519308	-0.0172158521	0.0079629249	-0.022160386	-0.0472257408	-0.0365231379	-0.0517175757	-0.0672619569	0.0479349929	0.0403483581	0.0276065874	0.0579917641	-0.0498585582	-0.0139795733	-0.0525822159	0.0523173505	-0.0559968192	-0.1303963003	0.0414498352	-0.0155504821	-0.0212742759	-0.0687882707	-0.0391280569	-0.0055746224	0.0550761846	-0.0478548005	-0.1050843138	-0.0619580057	-0.0496703489581875	0.0044830191205421	2.009746043514608e-05	0.0024671435656281	-0.0331772308913826	-0.0087565052079696	0.0011007286496201	7.667638345719874e-05	-0.1559075126257099	-0.0139823374806412	0.0001955057614225	0.0243071524931358	-0.0010279098910576	0.0008680512392823	1.0565987441340468e-06	7.535129540195369e-07	0.000352761618211	0.0001937789197348	3.7550269733586064e-08	1.2444075928284333e-07	-0.0005088190454307	3.0705304900026035e-08	2.588968209930088e-07	9.428157490035624e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4153.251525762285	-8.18087683601425	66.92674580603452	17249498.23624675	5184.217196240837	-28.386439947434155	805.7899728892857	26876107.937799208	4833.655043629017	-3.693318849633215	13.640604125056017	23364221.080800235	4990.023483718159	3619.597294545878	1.052626	25.689903	0.1990590697940183	0.0981267774500002	-0.039700275	-0.0189343259	-0.0174606295	0.0395529196	-0.0161596392	0.0104200059	-0.0483987606	0.072027804	0.0373073224	-0.0172512456	-0.0254743405	-0.0101744785	-0.1283697724	-0.0085017651	0.0332419304	0.0374897708	-0.0196264187	-0.0321695136	0.1111792697	-0.083842565	-0.0154045406	-0.0201990216	-0.0339837034	0.0701915363	-0.001438926	0.0151241895	0.111372914	-0.0273430074	0.0634632602	0.0092396951	-0.0481720993	-0.0125544352	-0.020231936	0.0035276197	-0.0574949624	0.0078711514	-0.0291716873	0.0907607269	0.0331122059	-0.0733770851	0.0029850186	0.0374489026	-0.1168425354	-0.0006328271	0.0209405168	-0.0722844351	-0.0164678032	-0.0487648142	-0.1195442742	-0.0491898388	-0.1715558028	-0.0363553981	0.1303584688	-0.1172024323	0.0088242222	0.0534992409	-0.0511034211	-0.1053731342	-0.055858395	-0.0358772559567484	0.013793093001439	0.0001902494145463	0.001287177494986	-0.0112117099379673	0.0219655209534153	0.0001257024397331	0.0004824841107549	-0.1788186779823988	-0.0229111653566889	0.0005249214980015	0.0319761195953728	-0.0014801048899367	-0.0004521949988791	2.190710485214531e-06	2.044803170112693e-07	0.0011247051243457	0.0007719435061346	5.958967766635335e-07	1.2649616167294765e-06	0.001074828259205	0.0015836473046357	1.155255786785651e-06	2.5079387854799176e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4157.292200997988	4.04067523570302	16.327056360423658	17283078.444478698	5205.999415268133	21.78221902729547	474.4650657530728	27102429.911772143	4836.932230219667	3.2771865906497624	10.739951949934612	23395913.3997378	4986.150495567406	3575.3020939780017	0.935072	22.820938	0.1027409017649804	0.0533727626044673	0.0046855954	0.002498804	-0.0060704948	-0.0413962679	-0.000944498	-0.0546485378	0.0320319105	-0.0381402119	-0.1050865616	-0.0079048599	0.0081624814	-0.0202662715	0.0649696939	0.0414950194	-0.1074239085	-0.0594318402	0.0384767246	-0.0041059965	-0.0259768239	0.0074029768	-0.0357955288	-0.0107535632	0.0096912602	-0.0740982366	0.004507144	-0.0309817359	-0.0820702825	-0.0189447813	0.0036183708	-0.0808764042	0.0393035008	-0.0169557577	-0.0010193769	0.0140248196	-0.0310020722	0.0052221363	-0.01980979	-0.0279047066	-0.0105603631	0.0690970716	0.0929477721	0.0014343082	-0.0429108083	0.0214659253	-0.012890094	-0.0298701903	0.0367457454	-0.1213255928	-0.0882530791	-0.0509293788	0.026479337	0.0206140048	0.0302737904	-0.115609307	-0.0194294915	0.0519060008	-0.0542897799	-0.1053731342	-0.0494866478	-0.0363123408577621	-0.0004350849010137	1.892988710901041e-07	0.0013185860985702	-0.0132338080609883	-0.0020220981230209	0.000175133675795	4.08888081912505e-06	-0.1527090087249831	0.0261096692574157	0.0006817148287316	0.0233200413457669	-0.0017466199882515	-0.0002665150983148	3.05068138335967e-06	7.103029762974753e-08	0.0005296050377814	-0.0005951000865642	3.541441130288372e-07	2.8048149604343813e-07	0.0004529624544135	-0.0006218658047915	2.051749851083021e-07	3.8671707916898e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4157.699308917323	0.4071079193345213	0.165736857984883	17286463.543371584	5186.19687831549	-19.80253695264309	392.14046976079527	26896638.06064933	4832.064116072558	-4.868114147108827	23.698535349281094	23348843.621836077	4981.618265470577	3632.644701221321	0.925246	22.58112	0.1350552988947778	0.0636872157574136	-0.0546329129	-0.0307769246	-0.0417259841	0.0396608049	-0.0141208174	0.0275489068	-0.0537080505	0.132316012	0.033497124	-0.0275882569	-0.0204174787	-0.0290752435	-0.0525617515	-0.032490774	0.0739579173	0.0595568309	-0.046193333	-0.0148306043	-0.002399129	-0.0416518405	-0.0237348301	-0.0214027094	-0.0154163176	0.1112593733	-0.0223008045	-0.0054149077	0.0514733681	0.0303075767	0.0264388294	0.0946229161	-0.0073539078	-0.0188149865	-0.0335834134	0.0065617456	-0.039811235	-0.0343560146	-0.010099221	0.0445150501	-0.0451094169	-0.0656709127	-0.075867552	0.0043216585	0.0083936353	-0.0327521448	-0.0097473943	-0.0829573114	-0.0303759592	-0.0039320992	-0.0407327326	-0.0480387301	0.0449581952	0.081129549	-0.0025550325	-0.0379231364	0.0476933527	0.0502969496	-0.0574099951	-0.1050843138	-0.0428738067	-0.0588855205665623	-0.0225731797088001	0.0005095484421657	0.003467504532395	-0.0226727032233782	-0.0094388951623899	0.0005140514714553	8.909274188658748e-05	-0.1790939267071536	-0.0263849179821704	0.0006961638969258	0.0320746345833873	-0.0010039659936066	0.0007426539946448	1.0079477163184878e-06	5.515349557620269e-07	0.0007780452963097	0.0002484402585282	6.172256205760851e-08	6.053544831096489e-07	-8.910941324164569e-05	-0.0005420718676551	7.94048752827038e-09	2.9384190970313786e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4151.605756969508	-6.0935519478152855	37.13137534072346	17235830.361302357	5158.48865198206	-27.708226333429597	767.7458065445611	26610005.17262769	4833.7343433704455	1.6702272978873225	2.7896592266079865	23364987.702278912	4983.688524140016	3573.254947023888	0.877451	21.414646	0.0157977971832027	0.0087223518343881	-0.0673363137	-0.0240025379	-0.0610984953	-0.0303652886	-0.0247336055	-0.0091508216	-0.0163260262	-0.1218189206	-0.0121467304	-0.0245102931	-0.0264154124	0.0065925712	0.0382504429	0.062713121	-0.0969851394	-0.0254058839	0.0294002545	0.0377502236	-0.017781542	0.0189160092	0.0507454017	-0.0234082605	-0.0168474147	-0.0453451181	0.0254480456	-0.0373943439	-0.0563294063	-0.0863032349	-0.0293585724	-0.1023232916	-0.0482008341	-0.0191340438	-0.0322971615	-0.0023058878	-0.035557051	-0.0437392725	-0.0023210534	-0.0244604949	0.0155847218	0.0474455108	0.0725052073	0.0530181659	-0.0213507752	-0.0192720503	0.0270754391	0.0306935859	-0.0436150843	-0.088794536	-0.0683219606	-0.0092110151	0.1204512177	0.0490380752	0.0520672015	0.0349079482	0.0518289453	0.0486725775	-0.060460265	-0.1045074645	-0.0360520886	-0.0605133842490346	-0.0016278636824723	2.649940168712281e-06	0.0036618696732713	-0.0267399727673591	-0.0040672695439809	0.0007150261435991	1.6542681543394602e-05	-0.1791696004944611	-7.56737873074953e-05	5.726522085460036e-09	0.0321017457413447	-0.0009369595340865	6.700645952010013e-05	8.778931685155911e-07	4.489865617418817e-09	0.0009115423816765	0.0001334970853668	1.7821471801430688e-08	8.309095135924659e-07	-8.907315473970483e-05	3.6258501940852114e-08	7.934026895283402e-09	1.3146789629947764e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
