global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56
5057.326165072813	14.564591039254992	25576547.93993008	212.1273121407468	7510.283815833132	12.565774689310274	56404362.994365074	157.8986935425107	5652.644806392609	16.309744698660325	266.00777213547855	31952393.30723734	6579.434542838875	4978.491766959817	1.107779	29.373308	0.547189710730356	0.2820815382789802	0.0216546178	0.1486178429	-0.0403714241	0.0509042545	0.0429881341	0.0474106078	0.0844146515	-0.0148027865	0.0658353376	-0.0552935994	0.0694349628	0.0517819486	-0.0319398424	-0.0587081935	0.0349223072	0.0691230724	0.0340573657	-0.1133668911	-0.0580782881	-0.07848344	-0.1190827326	-0.0658300911	-0.0880482302	-0.0169707584	0.0682538996	-0.0421979649	-0.0818170141	-0.0104569343	0.009529541	-0.0044926392	0.0665613781	0.0269317679	-0.1692033833	-0.0208126107	0.0910017171	0.109010408	0.1095484159	0.0410790151	0.0515991671	-0.0241042759	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0390672607130113	-0.104598289939787	0.0109408022583277	0.0015262508596183	-0.1126029501969725	-0.0312424143482275	0.0126794243930618	0.0009760884543063	-0.3299296451979714	0.0557200872099059	0.0031047281186795	0.1088535707804593	-0.0089779134275131	0.0014956921195503	8.060292951192003e-05	2.237094916484869e-06	-0.0048216745271798	0.0041002380626024	2.3248545246054556e-05	1.6811952170014298e-05	-9.81457148336879e-05	0.0015166482024959	2.300221770134081e-06	9.632581340215586e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5050.355729807349	-6.970435265463493	25506092.99759792	48.58696779001712	7556.574307357022	46.290491523889614	57101815.26260826	2142.8096055232963	5657.221951923673	4.577145531064161	20.950261212540624	32004160.21332709	6579.370315434683	4867.821125620127	1.099815	29.162144	0.3495177805366544	0.1732475122638075	0.0419101559	0.1184098334	0.0219437193	0.02187775	-0.0583457621	0.0772030675	0.0063723886	-0.0162625636	0.0966011551	-0.0435037384	-0.1520847258	0.0551580276	-0.071875114	0.0353806347	0.04374919	0.0090520203	0.0651677176	-0.0824189578	-0.0227763364	-0.1261036201	-0.0543684851	-0.0847062099	-0.1665047842	-0.0117820648	0.0540198909	-0.1065297215	0.050351754	-0.0238750299	-0.1397754311	-0.0208026696	-0.0157189783	0.0413100659	-0.0138012334	-0.1366983625	0.0351471382	0.05419353	0.0943811521	-0.066544556	0.0125292898	0.0788811379	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0121866121948244	-0.0512538729078357	0.0026269594880525	0.000148513516787	-0.105550224941652	0.0070527252553204	0.0111408499852333	4.974093352703556e-05	-0.2452242304830676	0.0847054147149038	0.0071750072820238	0.0601349232160126	-0.0071290926745529	0.0018488207529602	5.0823962362363815e-05	3.4181381765763224e-06	-0.0034920912371867	0.0013295832899931	1.2194701208836135e-05	1.7677917250288768e-06	0.0008535655953849	0.0009517113102185	9.057544179979812e-07	7.285742256247789e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5181.687887490073	131.33215768272385	26849889.363361336	17248.13564159984	8367.488190757722	810.9138834006999	70014858.62246993	657581.3262920039	5712.166310143849	54.94435822017567	3018.882500226986	32628843.954742394	7064.350951836237	4981.49233332515	2.890864	76.65271	3.0659247689008096	1.585253776558475	-0.1281992897	-0.0183036412	-0.1335177752	-0.4651627222	0.0458418018	-0.2156844092	-0.0771139047	0.1637047521	-0.0696295251	0.1905387652	0.0205598288	0.0817805274	0.4370414212	0.2007295561	0.0184992752	-0.0329272097	-0.1731069982	0.0468439782	-0.1017767444	0.1611953707	-0.07391393	0.0773855765	0.10322502	-0.0230107354	0.1541779256	0.0986842976	-0.0298356641	-0.0586547446	-0.1020660558	0.2527287094	0.1512031956	-0.0700913903	0.0796853714	0.076128792	0.1519019711	0.0287578495	0.1281491704	0.1872402064	0.0909926446	0.0504508965	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.6541029245207142	0.6662895367155386	0.443941746736607	0.4278506358665511	-0.2507520436244022	-0.1452018186827501	0.062876587381814	0.0210835681487782	-1.0783814414321429	-0.8331572109490752	0.6941509381564419	1.1629065332252662	-0.0182495242677353	-0.0111204315931823	0.0003330451359986	0.0001236639988186	-0.0199233397008979	-0.0164312484637112	0.0003969394648373	0.0002699859260762	-2.027839879041593e-05	-0.0008738439941753	7.636033261562697e-07	4.112134575031423e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5097.365177215553	-84.32271027452043	25983131.749889743	7110.319468040713	7394.133971932311	-973.3542188254104	54673217.1948835	947418.4353052252	5707.726491776723	-4.439818367125554	19.711987133065417	32578141.70492982	6561.912832118666	4936.824737719317	2.650704	70.284744	1.7212515994013142	0.9012990866552664	-0.104251352	-0.0395242505	0.2411781635	0.100686023	0.004273312	-0.1132467828	0.0623671512	0.0900544221	-0.1855090525	0.016512523	-0.1010429497	-0.0771894716	-0.0151144472	-0.0456820499	-0.1551087394	0.0475471923	-0.1172814501	-0.0779922786	0.1678696611	0.1674392649	-0.02434792	-0.0547067413	-0.1084908598	-0.0688685184	-0.0466717166	-0.0157285135	-0.031496852	0.1941235684	-0.0348542199	-0.0831988841	-0.0998512837	-0.1042162718	-0.029375546	-0.0214503783	-0.0575180035	0.0140460506	-0.1566668522	-0.0617066297	-0.020602601	0.0288257093	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.508850115095953	-0.1452528094247611	0.0210983786457859	0.2589284396331646	-0.2176034057544313	0.0331486378699708	0.0473512421959276	0.0010988321926344	-0.9005353374602265	0.1778461039719163	0.0316292366979896	0.810963894014604	-0.0103396384377298	0.0079098858300054	0.0001069081230229	6.256629384372177e-05	-0.0078109138778097	0.0121124258230882	6.101037560656016e-05	0.0001467108593198	0.0072574909108092	0.0072777693095996	5.296592612375007e-05	5.267117432047815e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5050.810297040808	-46.55488017474454	25510684.65669345	2167.356868084822	7414.644312560328	20.51034062801682	54976950.28178322	420.6740726772774	5649.919524662078	-57.806967114644976	3341.6454469936457	31921590.635157768	6540.922432589714	4762.761233622801	1.491834	39.556728	0.4478144388231828	0.2529578743834751	-0.1642985473	-0.0378657699	0.1643442892	0.0939131632	0.0270310956	-0.163911984	0.0818259751	-0.1221813405	-0.0368034526	0.0570913645	-0.0832852138	0.0193728179	-0.0008066071	-0.1082309889	-0.188255453	0.0510516848	-0.1468624601	-0.0413587392	0.1839156907	0.0793917887	0.0529176076	0.053490137	-0.1117127579	-0.071281333	-0.009847664	0.0122782025	-0.0724368496	0.1525834189	0.0087683182	0.0599436631	-0.0187076885	0.0443471987	0.1442376919	0.0517965974	0.010049287	0.0156268722	-0.0180975923	0.0198652534	-0.0156038714	0.1214398224	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.5449206585388993	0.0360705434429462	0.0013010841042694	0.2969385241024676	-0.2041298644927707	0.0134735412616605	0.0416690015778369	0.0001815363141296	-1.0251379633009776	-0.1246026258407511	0.0155258143664102	1.0509078438008763	-0.0104576352141438	-0.0001179967764139	0.0001093621342721	1.3923239244095386e-08	-0.0116562248396239	-0.0038453109618141	0.0001358675775118	1.4786416393048446e-05	0.0057474440834809	-0.0015100468273282	2.280241420724264e-06	3.303311349273961e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5051.849506665489	1.0392096246805522	25521183.437996343	1.0799566440286943	7466.282658286076	51.63834572574797	55745376.7334234	2666.518749291873	5659.230129665799	9.310605003720411	86.68736553530356	32026885.66051717	6560.754495684143	4886.950787251222	1.089987	28.901554	0.3164021102292945	0.1638929597874904	-0.1517543674	-0.0730124836	0.1546744484	0.0711042545	-0.0310351646	-0.1632899062	0.0563725738	-0.0961292309	-0.0446751768	-0.0151150676	0.0390673092	-0.1027701926	-0.0135963456	-0.0619635945	-0.2002674405	0.0277092472	-0.154409613	-0.0101445337	0.1427953935	0.1432930284	0.0060299156	0.0528174035	-0.0839848879	-0.0920718669	-0.02326265	0.0607961769	-0.065730884	0.0891560096	0.0461829626	0.1237123713	-0.0847288117	0.0563090033	-0.1000471545	0.0268721874	0.002310267	0.0617714241	-0.0999358306	-0.0754634601	0.0444350844	0.1070850759	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.6169820806362338	0.0720614220973345	0.0051928485546902	0.3806668878262161	-0.195666590929477	0.0084632735632937	0.0382854148059632	7.162699940714623e-05	-1.0700744302979288	-0.0449364669969511	0.002019286066168	1.145059286377437	-0.0120951565881062	-0.0016375213739624	0.0001462928128908	2.681476250183708e-06	-0.0134745659933968	-0.0018183411537729	0.0001815639287104	3.3063645515041613e-06	0.0053844876597819	-0.0003629564236989	1.317373655043678e-07	2.8992707358343567e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5047.279691519036	-4.569815146453038	25475032.28442049	20.883210472751603	7556.850435117037	90.5677768309606	57105988.49872855	8202.522200102685	5653.729726640005	-5.500403025794185	30.254433446165827	31964659.82189286	6589.325850933104	4794.037847082042	1.021023	27.072937	0.5122514604572097	0.2732154305245556	-0.1159881074	-0.029104267	0.1678188205	0.0116911278	-0.0648705926	-0.1077720914	0.0647210767	-0.0479001858	0.0146965337	0.0866479797	-0.0694814296	0.0110366482	-0.0071380306	0.0104526584	-0.1413758057	0.0702559758	-0.1125419799	-0.0553556297	0.1353728452	0.0973190732	0.0385350326	0.0499451488	-0.1168126053	-0.1048584692	-0.0117775699	-0.0010461492	-0.013672618	0.0840699736	0.037184004	0.0311974753	-0.0260232506	0.0609738382	0.1179351143	-0.0163115381	-0.0040174509	0.0819332772	-0.0598833608	0.0037167596	0.0342695516	0.1005974016	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.4825273503006002	-0.1344547303356336	0.0180780745096279	0.2328326437881181	-0.1859442487389628	0.0097223421905142	0.0345752636390972	9.452393766945264e-05	-0.8916166534762269	0.1784577768217019	0.0318471781081443	0.794980256756146	-0.0114210181592782	0.000674138428828	0.0001304396557945	4.544626212226849e-07	-0.011121307843086	0.0023532581503107	0.0001236834881406	5.537823922004203e-06	0.0061494233028303	0.0007649356430483	5.851265380058687e-07	3.781540695739232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5040.863541952481	-6.41614956655485	25410305.24858571	41.16697526040199	7512.879462400459	-43.97097271657822	56443357.81655861	1933.446441642066	5651.353855678013	-2.3758709619914957	5.644762828034393	31937800.402086742	6584.756361080862	4684.070157923068	1.042276	27.636475	0.3659985536380336	0.1885274134716101	-0.1205829748	-0.0403770494	0.2157534785	0.0383817763	0.0803724644	-0.1261177155	0.1126956788	-0.1222445216	-0.0651674189	-0.0149063475	-0.0279836183	-0.0781546252	0.0252572936	-0.1079745829	-0.1225044305	0.0872347337	-0.090018273	-0.0525035829	0.2185171617	0.0275682203	0.0472775061	0.0764059491	-0.1365547838	-0.1252418027	0.0368661883	0.0548162658	-0.1177974984	0.1247527912	0.0976773274	-0.0564244414	-0.0174056073	-0.0958566768	-0.0433107018	-0.0719441234	-0.0162248058	0.1715653567	-0.0467164028	0.0381295351	0.0794557267	-0.0653718849	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.4386256379561928	-0.0439017123444073	0.001927360346771	0.1923924502724771	-0.1601710697152327	0.02577317902373	0.0256547715737219	0.0006642567569892	-0.8708529489189658	0.020763704557261	0.0004311314269412	0.7583848586408589	-0.0098562316201629	0.0015647865391152	9.7145301750299e-05	2.448556912996437e-06	-0.0086228784500224	0.0024984293930636	7.43540327638607e-05	6.242149432124152e-06	0.0075974065249041	0.0014479832220738	2.096655411407224e-06	5.77205859046554e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5090.71648709038	49.85294513789904	25915394.35193382	2485.3161389223715	7608.616101592664	95.73663919220508	57891038.981415145	9165.504083818458	5655.961571103051	4.607715425037895	21.231041438132152	31989901.29379449	6638.22860241668	4927.454039959046	1.628629	43.183926	0.7243098974309518	0.4084211698326955	-0.0821205114	-0.0604807414	0.124482956	-0.019513685	-0.1002321579	-0.089307055	0.017950424	0.012848075	0.0824747763	0.0304899681	-0.0609396359	-0.0081178476	0.0299959375	0.0550873195	-0.1209107935	0.0249887181	-0.1100500428	-0.0142188928	0.0658585477	0.20577415	0.0407967863	-0.0236140415	-0.06218344	-0.1144476355	-0.019260003	0.0279857224	0.1184042306	0.0809327356	-0.1216668672	0.1509946739	0.0228912628	0.107465668	0.0962389373	0.0768557112	0.0140564313	-0.1237571258	-0.1288877448	-0.0100435919	-0.0164075295	0.0379767756	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.6625958081334318	0.2239701701772389	0.0501626371292213	0.4390332049559955	-0.2048640163746995	-0.0446929466594668	0.0419692652051731	0.0019974594811059	-0.8499889285712499	0.0208640203477159	0.0004353073450699	0.7224811786937013	-0.0125185338471129	-0.00266230222695	0.0001567136896813	7.0878531476229325e-06	-0.013900477506324	-0.0052775990563016	0.0001932232749038	2.7853051799075536e-05	0.0068416526032251	-0.000755753921679	5.711639901331883e-07	4.680821034321679e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5056.780264535331	-33.93622255504852	25571026.64379401	1151.6672013057837	7555.664132254465	-52.95196933819898	57088060.47943661	2803.9110567935645	5650.466440352183	-5.495130750868157	30.19646196913683	31927770.99354627	6584.764434268102	4815.514288705154	1.33013	35.269054	0.6879409081730367	0.3693510446400046	-0.1321812895	-0.0565838377	0.0349583685	0.0044205809	-0.068674973	-0.1252800613	0.0323062807	-0.0522507177	0.0369976384	-0.0508203259	0.0858945625	-0.0154997615	-0.0085546441	0.0256950315	-0.1530577093	0.0227925148	-0.1246417899	0.0312343575	0.0154025327	0.0644838801	0.1043027163	0.1392011868	-0.0129638386	-0.1076738424	0.0153781476	0.0393107822	0.0676018189	-0.0138413708	0.0384486463	0.180246826	0.0974518595	0.0950346474	-0.1181708932	-0.0177797105	0.100599133	-0.0398571182	0.0534008809	0.1697432621	0.0097535316	0.01670886	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.6589321179899059	-0.0036636901435258	1.34226254677685e-05	0.4341915361186633	-0.2083427708904253	-0.0034787545157257	0.0434067101823002	1.2101732980682616e-05	-0.9337682077763249	-0.083779279205075	0.0070189676241219	0.8719230658538097	-0.0163933420688754	-0.0038748082217624	0.0002687416641871	1.5014138755438263e-05	-0.0179397870892763	-0.0040393095829523	0.0003218359608085	1.6316021906930288e-05	0.0028153867217657	-0.0040262658814594	1.6210816948204037e-05	7.926402393094616e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5049.992720761564	-6.787543773767538	25502426.47974478	46.07075048081048	7514.770941421332	-40.8931908331324	56471782.30203046	1672.2530565149832	5661.735802060082	11.269361707899408	126.99851330346944	32055252.292328924	6589.13543841662	4883.171839765552	1.100231	29.173174	0.5102539996497617	0.2885961965759755	-0.0891284396	-0.0065603962	0.0165031247	0.0382601367	0.0385592696	-0.0811767621	0.0374314442	-0.0210599475	0.0013501768	-0.1211696258	0.0783344236	-0.1179025595	0.0063564962	-0.0611061066	-0.0787234171	0.0511886621	-0.0866739952	-0.0082412274	-0.0039246703	0.0480971626	0.0825444998	0.0849051667	0.003228969	-0.0869920149	-0.0851501278	-0.0193686296	0.0836041427	-0.1349082108	0.0106620004	0.0354334893	0.0050565789	-0.0404990719	-0.0222751297	-0.064436749	0.1075617444	0.0874835327	-0.1133476255	0.0380425754	0.021200525	0.0039663839	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.5425455297698107	-0.1163865882200951	0.0135458379175139	0.2943556518732046	-0.2050358759977939	0.0033068948926313	0.0420397104461827	1.0935553830911571e-05	-0.7658340122908598	0.167934195485465	0.0282018940133503	0.5865017343815168	-0.0164144190042134	-2.107693533799984e-05	0.0002694331512458	4.442372032422265e-10	-0.0141924432791467	0.0037473438101296	0.0002014254462317	1.4042585631316631e-05	0.0021312810462019	-0.0006841056755638	4.680005753386034e-07	4.542358897899465e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5117.077851617913	67.08513085634968	26184485.7395186	4500.41478201356	7627.630433307191	112.85949188585892	58180746.02711405	12737.264908734254	5698.517533559648	36.78173149956547	1352.8957721061263	32473102.08028673	6651.049423178749	4960.138447056492	2.170963	57.564186	1.4049444576093035	0.6920273037051288	0.0367531964	-0.04859493	0.120793411	-0.0247814272	-0.0488482319	0.0200546334	-0.0004705891	0.1460590092	-0.1582869844	0.0291768886	-0.1894376381	0.0756954328	0.0011938259	0.063267864	0.0342555884	0.0307602816	-0.0019677301	-0.04077296	0.0629922448	0.1309407561	-0.0151457728	-0.2009438678	-0.089515012	-0.0675414804	-0.1730713988	-0.1546248547	0.2006219544	0.2040109293	-0.2553251736	-0.1909923006	0.2111874638	-0.1337568133	-0.0621066904	-0.0507250633	-0.0079255452	-0.2367592939	-0.1275053328	0.1662599794	-0.2164694191	-0.1056924402	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.3735291181754689	-0.1690164115943418	0.0285665473882279	0.1395240021249434	-0.1339475594963772	0.0710883165014167	0.0179419486950355	0.0050535487430055	-0.4767176249999849	0.2891163872908749	0.0835882854001271	0.2272596939856262	-0.011343430918542	0.0050709880856714	0.0001286734250037	2.5714920165021295e-05	-0.0054689368367231	0.0087235064424236	2.990927012406687e-05	7.609956465100605e-05	0.0058512533625603	0.0037199723163584	1.3838194034472882e-05	3.423716591287322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5107.992001254406	-9.085850363507234	26091582.284878995	82.55267682804454	7729.171168029078	101.54073472188702	59740086.94469199	10310.520807860632	5679.843486483135	-18.67404707651258	348.720034215808	32260622.03094489	6667.828294836957	4915.626026345365	2.893072	76.711258	2.995721695092178	1.6582748000149343	-0.0994446418	-0.0286442413	-0.1368462139	-0.1151216807	-0.1207226285	-0.0632363664	-0.0446491462	0.1104835774	0.0967665574	0.0185685592	0.0477741289	-0.0794640307	0.0422448365	0.185799386	-0.0744195783	-0.0265528149	-0.0754191342	0.0551776082	-0.1405055367	-0.1385709829	0.2041601955	0.1011014549	0.302870336	0.0103918038	0.0677677277	0.2565294607	-0.0367546895	0.2023842983	-0.1039437374	0.0727920654	-0.0298840816	0.1715229937	-0.1314603351	-0.0721122091	-0.0046630661	-0.2669676588	0.0060610296	-0.2093741614	0.0243760157	-0.1135520446	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.5890474445400287	0.2155183263645597	0.0464481489989808	0.3469768919191381	-0.0937116277105616	0.0402359317858156	0.0087818691681628	0.0016189302066728	-0.7432201534900429	-0.266502528490058	0.0710235976915941	0.5523761965537629	-0.0190637561395908	-0.0077203252210487	0.0003634267981497	5.960342151876219e-05	-0.0223117941867319	-0.0168428573500088	0.000497816159831	0.0002836818437127	-0.019054862235417	-0.0249061155979773	0.0006203145941798	0.0003630877748107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
