global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4586.620664465683	11.98957452770992	143.74989735551054	21037089.119703624	5389.691040917266	-4.522781481846323	20.455552332532022	29048769.516543843	5204.388709548002	1.730754477704977	27085661.84007072	2.995511062095828	5354.312945874264	4729.40498821552	1.144571	27.128071	0.1768204376864668	0.1175093221814443	-0.1592127877	0.0275659355	0.0003429812	0.0147446002	0.070860634	0.0154851438	0.1640653172	0.106936904	0.0980940731	-0.0183428109	0.0577133258	-0.1148038044	-0.0061866618	-0.1057742198	-0.0084938973	-0.022124852	-0.0870670667	-0.1016618589	-0.0054559708	-0.024324669	-0.0054074313	-0.0810154844	-0.1019525833	0.0904368535	-0.0421731163	0.0852066884	0.065241094	0.0945136186	0.075586329	-0.0945627106	-0.0587729888	0.133362245	-0.0326115046	0.0619797217	0.1449601712	0.0146254486	-0.0063168622	-0.1313179224	-0.1106512234	-0.0064919577	-0.0146158269	-0.1058806195	0.0221992597	0.0651826457	0.0188267787	0.0244435601	-0.0353904799	-0.0527041617	-0.0990518453	-0.1002365678	0.0376858465	-0.1813495144	0.0340215186	-0.0826406515	-0.0672781104	0.035800251	0.0022864847	-0.0815123641	0.0506503096	-0.0706936572	-0.0725629286	0.06088766	0.0286581366	-0.0631845624	0.050382662	-0.0848508627	-0.1522722207	0.0331089648	0.0109482036	0.052290719	0.0187668065	0.0509930545	0.1498110429	-0.0357193971	-0.0871906634	-0.082844903	0.0006266568	-0.0400449808	-0.0612393902	-0.1095767161	0.1392121571	0.0656239953	0.0721569467	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.0017076447487767	0.0006104018233087	2.916050588024639e-06	3.725903858987073e-07	0.0820200549761978	0.0336191577032565	0.0067272894182985	0.0011302477646764	0.2207369986140008	0.1119819095801375	0.0487248225571173	0.012539948073214	-0.0022519693755583	-0.0001915910241327	3.670712052821693e-08	5.07136606845244e-06	3.18667672212225e-05	-7.465594927227749e-05	5.573510761744871e-09	1.015490853131581e-09	-0.0021019672570722	0.0003459323981902	4.418266349803629e-06	1.1966922411769221e-07	0.0	0.0	0.0
4587.91430357632	1.293639110636832	1.6735021485692534	21048957.65696019	5458.074424249663	68.38338333239699	4676.28711598555	29790576.42064829	5208.556899443418	4.168189895415708	27129064.97473963	17.37380700424561	5353.740867217717	4540.279028331232	1.262507	29.923334	0.0963077180048732	0.0579537394543868	-0.0285038066	-0.1065942082	-0.0067790511	0.0977000564	-0.2131853658	0.0613732705	-0.0068157259	0.0111089076	-0.0640304707	-0.0661555614	-0.0473747542	-0.0001204091	-0.2078428167	0.0933008167	-0.0375292338	0.0136549651	0.019806039	-0.1341841975	-0.0379867014	-0.1029845186	-0.0516310912	0.0449496336	0.1937290768	0.0911697761	0.0369230741	-0.055488278	0.027698373	0.0314228872	-0.0655635259	0.0146777115	0.1510625771	0.0179617323	-0.0750100599	-0.0728141691	0.0506126901	0.0206041176	0.036733572	-0.1195894097	0.0799648364	0.0717037522	-0.0526900085	-0.0034283359	0.0093890078	0.1355109651	-0.119690068	-0.0178959071	0.0058158426	0.1909404596	0.0035819025	0.0674657651	0.0038226344	-0.0313928566	-0.0301442789	0.0319764658	0.0919104237	-0.1461158843	-0.0448361622	-0.1281011782	-0.0360825613	0.0210736411	0.0689311599	0.0929880639	-0.0538980727	0.1314406735	0.1273690773	0.0436595843	-0.0328169964	0.1178248379	-0.0614004282	0.046004747	-0.0823685801	-0.1143527589	-0.0143650991	0.009072703	0.0320139912	-0.1029243835	-0.1679305088	0.019449963	-0.1515999755	-0.0122209539	0.0461671186	0.0111851998	-0.0442045912	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.0130009867104945	-0.0112933419617178	0.0001690256554464	0.0001275395726642	0.0845879688895081	0.0025679139133103	0.0071551244808523	6.594181866172657e-06	0.2365657669769021	0.0158287683629012	0.0559633621053699	0.0002505499078863	-0.0020559382635864	0.0001960311119719	3.842819686093968e-08	4.226882143678661e-06	0.0001280913706898	9.62246034685775e-05	9.259174312684977e-09	1.6407399245191753e-08	-0.0010618690971738	0.0010400981598984	1.1275659795327013e-06	1.0818041822240378e-06	0.0	0.0	0.0
4590.208912978968	2.294609402648348	5.265232310722208	21070017.86479156	5359.2192997555085	-98.85512449415457	9772.335638754796	28721231.502871923	5205.184339381889	-3.372560061528929	27093944.00694647	11.374161368620015	5349.72862172831	4705.255156187764	1.153908	27.349367	0.0990767370112829	0.043925981897448	-0.1533878075	-0.0990689528	-0.0564985683	0.0066761037	-0.0035335356	-0.0681963881	0.1296596214	0.0514553848	0.0718038854	-0.0546971704	-0.1162860305	-0.0087549601	-0.1099894467	-0.07493804	0.0979650253	-0.0173485866	0.0399116674	-0.1129194905	-0.0087385915	-0.0805883144	0.0889327806	-0.0365233628	0.047873771	0.0171384784	-0.0011645232	0.1611759492	-0.0441237821	-0.0728857997	-0.0431014949	-0.0810166145	-0.0602027189	-0.0082979338	0.045842364	-0.0441219931	0.0572596874	0.0049813724	0.0902074349	0.0134873032	-0.0579444057	-0.0861964497	-0.0732748585	-0.0072645407	0.0056359161	0.1016855054	-0.0810967433	0.0895373954	0.0071869416	0.0841156323	-0.0812128438	-0.065327234	0.0955822859	0.0921859204	-0.0329913363	-0.0914909161	-0.0073321652	0.0187908734	0.0335000043	-0.0193104737	0.0745090849	-0.1246016813	-0.0969523071	0.0691710934	-0.0512602048	-0.0173791333	0.1285528938	0.0598750336	-0.0444794993	-0.0020022261	-0.0216628058	0.0298246574	-0.0750378312	-0.0371492058	0.0147107997	-0.0107366022	-0.0101848082	0.0139007496	-0.1297889335	-0.0079764526	0.0468549557	-0.0472007643	-0.0050321121	-0.0703200041	0.195707566	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.0061436818224507	0.0068573048880437	3.774482633551116e-05	4.702263032758938e-05	0.0937273373624947	0.0091393684729865	0.0087848137690628	8.352805608502122e-05	0.2562305023137696	0.0196647353368674	0.0656540703159666	0.000386701815869	-0.0026531401289039	-0.0005972018653175	3.5665006793870175e-07	7.039152543600204e-06	-0.0001916251254874	-0.0003197164961771	1.0221863792782553e-07	3.672018871806179e-08	-0.0014132573019468	-0.000351388204773	1.997296201505949e-06	1.234736704535918e-07	0.0	0.0	0.0
4582.519342546987	-7.689570431981338	59.12949342840165	20999483.52481727	5410.552252241176	51.33295248566719	2635.0720108957657	29274075.67423206	5209.358003115606	4.173663733717149	27137410.804624617	17.41946896214577	5355.526242713553	4610.351380240725	0.964605	22.8626	0.0765807323931707	0.0469307322129456	-0.004342464	-0.1053580054	0.0143630229	0.0453186583	-0.0561338603	0.0652244916	0.035068395	-0.0069410169	0.034964457	-0.0502696583	-0.0078309917	0.0372092645	-0.1509343096	0.0470868714	-0.0944597898	-0.0474505338	0.0547302979	-0.083515129	-0.0611341775	-0.0315520289	-0.0146857777	0.0478993493	0.0740476568	-0.1297036283	-0.0485387681	-0.0845872796	0.0186445884	0.0178713463	0.0073253135	0.1172313471	-0.0326490087	0.1156507266	0.037190366	-0.0658451653	0.1095775291	0.0754016726	-0.0126490335	-0.0764652262	0.019428689	0.1174189486	-0.04980667	0.0113776752	0.0362458479	0.0495263347	-0.036196423	0.0329595687	-0.0345356428	0.0662981345	0.1164327564	0.0786650302	0.0278543524	-0.0102137451	0.1303165998	-0.0799846701	0.0370371381	-0.0771689214	-0.0711902493	-0.0048576445	0.0040429873	0.0074614294	0.0797946284	0.0397765776	0.0712888151	0.0897817079	0.1154185714	0.0384444959	-0.0471500094	-0.0104543473	0.0718353609	-0.0205333315	-0.0566771336	-0.0763149194	0.0020084176	0.0717368194	0.0412384729	0.003464377	0.0094148195	-0.0791242493	-0.1110669425	-0.128153832	0.0788730473	-0.0159916932	0.060010395	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	-0.0117082363801159	-0.0055645545576651	0.0001370827991326	3.0964267425232536e-05	0.0951244269553228	0.0013970895928281	0.0090486566035785	1.951859330388615e-06	0.2166698659038672	-0.0395606364099024	0.0469458307907997	0.0015650439531564	-0.0021281180179675	0.0005250221109364	2.7564821697211377e-07	4.52888629839792e-06	-0.000169053797145	2.2571328342399996e-05	5.094648631404292e-10	2.8579186329142813e-08	-0.0013596817045701	5.357559737670012e-05	1.8487343377426528e-06	2.870344634270277e-09	0.0	0.0	0.0
4578.932140623709	-3.5872019232783714	12.868017638372049	20966619.548436817	5372.082392191715	-38.46986004946029	1479.9301322250612	28859269.228496265	5206.385664884457	-2.972338231149479	27106451.691514365	8.834794560352812	5351.914612760691	4592.450603041538	0.83498	19.790293	0.0798163216966464	0.0454693764556077	0.0073368187	-0.0999048791	-0.0251697753	0.0619092869	-0.0177728294	-0.0501331829	-0.0166809314	-0.0797372734	0.0576914676	-0.0110439402	-0.1411693461	0.0131697999	-0.0217649857	-0.0108127464	0.1048952288	-0.0200104854	0.1110447028	-0.0250133207	-0.0896095099	0.0261849541	0.0021190531	0.0278794289	-0.0055502364	-0.1282531587	0.0073014096	-0.0090130768	-0.003222144	-0.075676281	0.1477608915	0.1817650412	0.0724963431	-0.0123850855	-0.0033879083	-0.0692950673	0.01652497	-0.0035589205	-0.1230441545	0.0516401704	0.0025701419	-0.0960562574	-0.0308935331	0.0845617707	0.088340818	0.0360764446	0.0178185227	0.0685000642	0.061309478	-0.0226236819	0.0663303007	0.1191716348	0.0349018092	0.1407549974	0.0072711761	-0.0901055357	-0.0130452429	0.0888441317	-0.0511732359	-4.707e-06	-0.0724871273	0.0133469921	-0.0262643587	0.0565963345	-0.0684731477	-0.0511916945	0.0855162452	0.1285830625	0.0262276251	0.0956929159	-0.1261873028	-0.0228388045	-0.0237212913	0.0020207121	0.0562287819	-0.0170100171	0.0183252414	0.0780987876	-0.0742303538	-0.0870305347	-0.1225264547	0.0184644563	0.1423423587	-0.0026028434	0.0329875917	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	-0.0125853782771372	-0.0008771418970213	0.0001583917463786	7.69377907510126e-07	0.0854137912792794	-0.0097106356760434	0.0072955157407003	9.429644523284708e-05	0.256184446485264	0.0395145805813968	0.0656304706209611	0.0015614020785237	-0.0018280493361054	0.000300068681862	9.004121383445813e-08	3.341764375235394e-06	-8.294786053220093e-05	8.610593661279907e-05	7.414232319967369e-09	6.880347566869457e-09	-0.0011515770522013	0.0002081046523688	1.3261297071566354e-06	4.33075463375391e-08	0.0	0.0	0.0
4609.1335202501095	30.20137962640092	912.1233313379848	21244111.807493165	5413.3430588536985	41.26066666198312	1702.4426133912857	29304283.07283952	5218.48772936498	12.10206448052304	27232614.181532864	146.4599646907374	5365.265589117165	4704.474818630594	1.099749	26.065708	0.246194221290443	0.1597121127956927	-0.1417089485	-0.0736842449	-0.1699274318	-0.0246750268	-0.1091891425	-0.0516274002	0.0949236462	0.0238694964	-0.1046193063	-0.1166645365	-0.1093593816	0.2153022353	0.0347121225	-0.0760004191	-0.0996556818	-0.1522698516	0.0705780307	-0.1076492484	0.0767373559	0.0356199982	0.1513163449	0.0337155599	-0.0335500778	-0.0283645567	0.0570228583	0.0089930029	0.0287750503	-0.0173161618	-0.0522779189	-0.0264948399	0.0424260263	-0.0535561198	-0.0248577148	0.0078016205	-0.0459329179	0.0404902094	-0.0492297137	-0.0050762234	-0.1096764252	0.1100058193	-0.1221974171	0.0131388318	-0.0636983257	-0.0194752527	0.0230317236	0.191074488	0.1193756474	0.0132965064	0.0265622567	-0.0129241751	-0.0487055868	0.0388016914	-0.0438904106	-0.0104958484	-0.0238369192	-0.0220719458	0.0089004875	-0.0189364012	0.0317538198	-0.2147470308	0.0312210491	0.1178077121	0.0615445058	0.0505827269	0.0132214999	0.061509357	0.0312624445	-0.0243724966	-0.0056596573	0.0291737307	-0.1004689922	0.0748184963	-0.02540279	0.0557415399	-0.0075982182	-0.0427505504	0.0512076567	-0.0740460993	-0.0663300936	0.0848039589	0.0325941131	0.0025298339	-0.0317657735	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	-0.012026964994078	0.0005584132830592	0.0001446478869687	3.1182539469695425e-07	0.1366494669446893	0.0512356756654099	0.0186730768162677	0.002625094460891	0.404106342304388	0.147921895819124	0.1633019358906312	0.0218808872627237	-0.0027015712313535	-0.0008735218952481	7.630405014778326e-07	7.298487118076866e-06	-0.0001144113907032	-3.146353017099907e-05	9.899537308213688e-10	1.3089966322640282e-08	-0.0011761563572392	-2.4579305037900154e-05	1.3833437766741848e-06	6.041422361461438e-10	0.0	0.0	0.0
4593.614943574349	-15.518576675760414	240.82622204145517	21101298.24982957	5444.380773311039	31.03771445734037	963.3397187353956	29641282.004798904	5214.470849902931	-4.016879462048564	27190706.2444874	16.135320612627563	5348.75918755082	4571.657678703076	1.241445	29.424122	0.2840462195939651	0.1670815272215803	0.1233467348	-0.0358910508	-0.0577050564	0.0665335025	-0.0491134678	-0.0392158688	-0.1228744998	-0.1365204828	-0.1559732977	-0.0611418414	-0.1019635421	-0.0746673641	0.0532814566	0.070481025	0.0715654267	-0.0088502169	0.1191657915	0.0768799472	0.0233888325	-0.0587284485	0.059952677	0.1401188198	-0.0311723894	0.0596679444	0.0635872383	-0.0952573536	-0.0143307301	-0.0981184093	-0.0453265907	-0.1128130053	0.0475326338	0.0335792733	0.0526368329	0.0020455987	-0.1051407174	-0.057819463	0.1675654884	-0.0492682287	0.0888237993	-0.0607274303	-0.0376816434	0.1212143103	-0.0444408318	-0.0368527756	-0.0998271975	0.02690414	0.0758362236	-0.0358488818	0.0185719464	0.0510417661	-0.0751355167	0.0011665535	0.0354623718	0.126294543	-0.0257185928	-0.1080998888	-0.1040475985	0.0946489814	-0.0088606811	0.0661107924	0.0327696242	0.0293962701	-0.0911136519	0.0138988005	-0.0407188076	0.1424413388	0.0692963099	0.078498579	-0.0083093874	-0.0571587357	-0.0300116082	-0.1067086716	0.0117967611	-0.0806847623	-0.0685247489	0.0525850604	0.0200451791	0.0455386461	0.002208656	0.0667752653	-0.032869913	0.0637273815	-0.0736420362	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	-0.0122612725271835	-0.0002343075331055	0.0001503388039858	5.490002006998511e-08	0.0922713397882262	-0.044378127156463	0.0085140001463142	0.0019694181699152	0.2566999899160365	-0.1474063523883515	0.0658948848228932	0.0217286327244388	-0.0012650900280932	0.0014364812032603	2.063478247320159e-06	1.6004527791808537e-06	-0.0002069535980306	-9.25422073274e-05	8.564060137027489e-09	4.2829791737811175e-08	-0.000864631117506	0.0003115252397332	7.475869693596743e-07	9.704797499082778e-08	0.0	0.0	0.0
4596.675455760467	3.0605121861181037	9.366734841377411	21129425.245590694	5373.359624409847	-71.02114890119174	5044.003591245249	28872993.65323793	5206.157175190224	-8.313674712707325	27104072.53278465	69.11718722870923	5348.086269888361	4719.737081619836	1.065464	25.253096	0.069654631869569	0.039809510944648	-0.0305663045	-0.0222684647	-0.1476435954	-0.0112338732	0.1096745072	-0.0958042499	0.0512627825	-0.0387096501	0.0159869846	-0.0876050811	0.0538918007	0.0289459503	0.1349873843	-0.123681458	-0.0312634893	0.0094604357	0.0444857676	0.0707639407	0.065454797	0.0412766545	0.1491412534	-0.0521414412	-0.0184710289	0.0404384496	0.0635673228	-0.0545062156	-0.0667919682	0.0616798647	-0.0723702873	-0.0388065774	-0.0762044718	0.1300465529	-0.0322015152	-0.0546422864	-0.0038164472	-0.0727413962	0.0101716596	0.079645987	-0.119789105	-0.0177100414	0.0421353035	0.1016843676	-0.0548683309	-0.0739556274	0.086389694	0.0968159053	0.0330658662	0.0270060508	-0.0516169188	0.0364732001	-0.0301432244	-0.1230996186	3.48879e-05	0.0653491249	0.010965367	0.0695815467	-0.1203931493	0.0337599878	0.1229724729	-0.0947332931	-0.0964773958	0.0414983151	0.0800845639	-0.0396562272	-0.0752732476	0.0766315035	0.0008426729	-0.0491504289	0.0170934957	-0.0226092352	-0.0462655946	0.0984127875	-0.0003946272	0.0520625265	-0.0193102084	-0.0362210495	0.0073948213	0.048531432	-0.0717190131	0.0650242914	-0.0493026123	-0.050504685	-0.0244535468	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	-0.0122222381209979	3.9034406185599335e-05	0.0001493831046863	1.5236848662623555e-09	0.1036798728001713	0.011408533011945	0.0107495160238597	0.0001301546254846	0.2807499344396049	0.0240499445235684	0.0788205256878424	0.0005783998315867	-0.0018866145966238	-0.0006215245685306	3.862927892871485e-07	3.559314636193984e-06	-0.0002631894363605	-5.623583832990001e-05	3.1624695126666514e-09	6.92686794117577e-08	-0.0008592491258091	5.381991696899995e-06	7.383090602037026e-07	2.896583462550049e-11	0.0	0.0	0.0
4580.608322828885	-16.06713293158191	258.1527606411239	20981972.60716925	5413.289323326495	39.929698916647794	1594.380855574144	29303701.29804062	5203.311583616452	-2.845591573772253	27074451.436197147	8.09739140472365	5340.394518716761	4548.0869528099975	0.998098	23.656427	0.0689832138707581	0.0367616617280152	0.1364637427	0.0206748745	-0.0279138734	0.05213685	-0.0113161708	0.0192716669	-0.0228677603	-0.100806738	-0.0361663678	-0.0243337719	0.0043497581	-0.0813917459	-0.0214546843	0.101791619	0.0111089519	0.0186576331	0.0990296567	0.0826825071	0.0708279784	-0.1120503569	0.0475711082	0.0116604634	0.0819095943	-0.0009564306	0.0461528732	-0.064242656	-0.1609692394	0.0554950569	-0.0431882247	-0.131591931	-0.0756833979	0.1432304344	0.0893687819	-0.0474039413	0.0258606071	0.0414309498	0.0549963107	0.0698481663	0.1098236514	0.0035461808	-0.0200622546	0.119721319	-0.0585676539	-0.0219947911	-0.0919205438	-0.0011094766	-0.0635012449	0.0455393341	-0.0092897616	0.0489657388	0.0143621018	-0.1584522103	0.0205376457	0.1319521256	0.0631494238	0.00729078	-0.0314673298	0.048171462	0.0585866949	0.0823960523	0.063900277	-0.0050096771	-0.0371092907	0.0763069966	-0.0763789909	0.0934052798	-0.0107042843	0.0257361635	0.1003732549	-0.0568976884	0.0022454004	-0.1181234714	-0.0248700651	-0.0753331445	-0.006665472	0.0344474244	0.031642442	0.0899575652	-0.0256536966	-0.0089557774	-0.0815668226	-0.06734381	-0.0530574738	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.0018833853198998	0.0141056234408977	3.547140263214072e-06	0.0001989686126564	0.1047599118726907	0.0010800390725193	0.0109746391355739	1.1664843981685618e-06	0.2566912816732838	-0.024058652766321	0.0658904140870731	0.0005788187729304	-0.0017871451400424	9.946945658140012e-05	9.894172792599041e-09	3.1938877515771693e-06	-0.000219329337336	4.386009902450003e-05	1.9237082864389484e-09	4.810535821624888e-08	-0.0013106975420236	-0.0004514484162145	1.7179280466667068e-06	2.038056725025805e-07	0.0	0.0	0.0
4588.406487628276	7.798164799391088	60.81137423846225	21053474.095709257	5386.635883578294	-26.65343974820098	710.40585041098	29015846.142253306	5202.565865128695	-0.745718487756676	27066691.581002284	0.5560960629821038	5347.764514520702	4648.833878846416	1.064862	25.238836	0.0434146615411452	0.0206787765253516	-0.0596722097	0.0917923825	0.0132454717	0.0315121973	0.1045858208	-0.0426006834	-0.0734439916	0.0433084888	0.0837326412	-0.0297841833	0.0180070016	-0.0123048373	0.1559608505	-0.0881676362	0.0489631699	0.0988648383	-0.0971091558	-0.0353636648	0.0216995799	-0.0256305735	0.0698414512	-0.07661454	0.0408702091	0.045119313	-0.0390695774	-0.075058453	0.0816124199	0.0296096798	-0.08714853	-0.0376085471	-0.1245082406	-0.0011074776	0.080924797	0.1763087182	0.0227540259	0.0381784138	-0.1099855808	0.1029546396	-0.0690411984	-0.0883974081	0.0905548839	-0.070294002	-0.0291669059	0.0522131032	0.0131006631	-0.006750508	-0.0241860711	0.0489182335	-0.0921037174	0.0143751044	-0.1818328184	-0.011832025	0.046482968	-0.0282150883	-0.0381540432	0.008181627	0.1426009567	0.1439633039	0.0485333216	0.0104271698	-0.0773120557	0.0336864879	0.0120331126	-0.0798133667	-0.0439968291	-0.0837305069	-0.0425594354	0.0483624358	-0.068518553	-0.1126697529	-0.0151784912	0.0776526624	0.0453643325	0.0391254756	-0.0073796976	-0.0103589006	0.046323436	0.0407201146	-0.0081120365	-0.0057001543	-0.0205130488	-0.0653025892	0.0381257929	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	-0.0016214644401202	-0.00350484976002	2.629146930574314e-06	1.2283971840312253e-05	0.0942328459032921	-0.0105270659693985	0.0088798292470335	0.000110819117924	0.2647485472335305	0.0080572655602466	0.0700917932622649	6.491952830833696e-05	-0.0020421077764027	-0.0002549626363603	6.50059459397946e-08	4.17020417044438e-06	-0.0001787959045795	4.05334327565e-05	1.642959171025707e-09	3.1967975494401664e-08	-0.0011796840061108	0.0001310135359127	1.391654354273626e-06	1.7164546592374526e-08	0.0	0.0	0.0
4590.875085767814	2.4685981395377894	6.093976774529435	21076134.053123634	5428.961842928002	42.32595934970777	1791.486834873115	29473626.691968206	5206.820770447144	4.254905318449346	27110982.535559792	18.10421926896853	5362.901723440522	4646.690168390974	0.969565	22.980152	0.1893473914537815	0.1050234982326753	-0.0298808269	0.0990576407	-0.0482149691	0.0355364864	-0.0697217049	0.027496318	0.0349180614	0.1127303191	-0.0347403807	-0.1245862781	0.005830247	0.0506258325	0.0196131578	0.0441363778	-0.0780840908	-0.0272784961	-0.0931737919	-0.0414718371	0.0922335377	-0.0800142982	0.006443436	-0.0122784629	-0.0538917816	-0.0618459977	-0.1205051034	-0.017199349	-0.0270482653	0.0457201699	0.072242545	0.1456082715	0.02627204	-0.1109935346	0.0289695125	0.1223990832	0.0305355035	-0.0341250188	0.0450297028	0.0053337561	0.0249026242	0.1004173727	-0.0001399302	-0.1305522991	-0.0733090521	-0.0294772708	-0.0341598509	0.0664417474	-0.0884158806	-0.0669501312	0.0348602056	-0.0478340869	-0.0655133365	0.0680644803	-0.010031421	-0.028885522	0.0205556783	0.2084281985	0.015915353	0.0879607136	-0.0455054775	-0.0496260267	0.0412004837	0.0596242544	0.0081236434	0.1220054981	-0.0845000312	-0.072569742	-0.1000637318	-0.016948408	0.0643970564	-0.0241546367	-0.0168981239	-0.1371616168	0.0144198743	0.0304837912	0.0218605409	0.0658355595	0.0341416518	-0.0318491025	0.12100458	-0.0374653178	-0.1454215781	-0.0236788443	0.0963991053	0.0550761846	-0.0478548005	-0.1050843138	-0.0619580057	0.0045811488750189	0.0062026133151391	2.0986925015086936e-05	3.847241193714087e-05	0.1287034805397695	0.0344706346364773	0.0165645859030508	0.0011882246522415	0.3570532628286855	0.092304715595155	0.1274870324966103	0.0085201605211024	-0.0028421798117413	-0.0008000720353385	6.401152617308498e-07	8.077986082269811e-06	-0.0002419491749829	-6.315327040340001e-05	3.9883355626449604e-09	5.853940327490597e-08	-0.001443847258509	-0.0002641632523982	2.0846949059039554e-06	6.97822239175951e-08	0.0	0.0	0.0
4590.793627282327	-0.081458485487019	0.0066354848578388	21075386.128296025	5494.087103754497	65.12526082649492	4241.299597718994	30184993.103641476	5210.532514736505	3.711744289360468	27149649.08712632	13.777045669600042	5368.0263002291	4586.795398336831	1.278263	30.296768	0.2531415196503906	0.1681669371128832	-0.0079010009	-0.0033503111	0.1923768516	0.075369928	0.0537301921	0.1387281487	-0.1880117399	-0.0018876865	0.0479687834	0.0242133763	-0.0499230432	-0.0536820888	0.265160688	-0.0372017364	0.0970723826	0.09936394	-0.0941056275	-0.0073433574	-0.1667650252	0.0586429996	0.0702751628	0.0870678341	0.1006731168	-0.1427828824	-0.0079302212	-0.032522867	0.0660021919	0.0312203579	0.0430751297	-0.027460119	-0.069425716	0.057720961	-0.0377763138	0.1551351901	-0.0545322985	0.0278357216	0.0146061933	0.0844140498	-0.000881972	-0.1279208114	0.101225361	-0.0634176984	0.1671783009	0.0076621716	0.0422998198	-0.0184159704	-0.0027980648	0.0743835434	0.1578659376	0.0877877795	-0.0347506269	-0.0980659192	0.074372325	-0.0989270831	-0.0881238213	-0.0172697372	0.0690607817	0.1376954409	0.0150489735	0.1371771261	-0.0923228946	-0.01492244	-0.0353833107	-0.0876890413	0.0893334704	-0.0672811133	-0.0457417033	0.0866965911	-0.1037835087	-0.0997547812	-0.0890460093	0.0845649797	-0.0892768915	-0.0573491172	0.1349479872	-0.076628	0.0004058125	0.114419928	-0.1108435615	-0.0182410789	0.0695767959	-0.0791383547	0.0979438762	0.0534992409	-0.0511034211	-0.1053731342	-0.055858395	2.2108539781129366e-06	-0.0045789380210407	4.887875312537797e-12	2.096667340053292e-05	0.0968843373559735	-0.0318191431837959	0.009386574824906	0.0010124578729509	0.1947335581168516	-0.1623197047118338	0.0379211586568492	0.0263476865377369	-0.0020381015056671	0.0008040783060742	6.465419222991549e-07	4.153857747402499e-06	-0.0001597351432363	8.22140317466e-05	6.759147016030953e-09	2.551531598472128e-08	-0.0012416649216554	0.0002021823368536	1.5417317776695105e-06	4.087769733558263e-08	0.0	0.0	0.0
