global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
2568.532557978829	-6.768097786511135	6597359.501397267	45.80714764777692	3166.478708466138	-76.11926082306854	10026587.411169382	5794.141868250337	3042.6377282639955	-0.7866660276072253	0.6188434389913317	9257644.345455488	3121.2048594373337	2295.440968563682	1.267599	20.952984	0.2084605544037571	0.1250794695919118	0.0685674611	0.0320125717	-0.0658388581	0.0209427487	0.180441005	-0.0021506662	-0.1389015778	0.0214244573	0.0759308396	-0.0878079704	0.17610461	-0.2697640231	-0.0685906607	0.1336406739	-0.0157762122	0.0690495997	-0.035037605	-0.1457836321	-0.0102560195	0.0218346809	-0.097164144	0.0479149777	0.0339736754	0.0130877539	-0.2009870127	0.0045367492	0.0812243244	-0.0566528751	-0.0994635076	-0.0412124508	0.0311313608	0.0355673578	-0.1445570766	0.0316265949	0.0570018052	0.0303374458	0.1121765551	-0.0137200778	0.0782646449	-0.0548741703	0.0704809735	0.0943145888	0.0232192717	-0.0182972914	-0.0256805074	0.1825682543	-0.033351348	-0.1086160403	0.0456508275	0.076640078	0.0617397119	-0.0647105249	-0.0761136828	-0.1219323851	-0.0757502125	0.0644700099	-0.0979562807	0.0992609525	-0.1158879543	0.1370586014	0.0310340437	0.0394796149	0.0560542985	0.2017807333	-0.0549080397	-0.0261505265	-0.1220382092	-0.0281982285	0.0896049622	0.0021976508	0.0533257014	-0.0488571411	-0.0892380881	-0.0367863761	-0.1712036708	0.1232084655	-0.0595213433	-0.0257486502	0.1274968641	0.0769485816	0.1002031975	0.2904492151	-0.025871483	0.0745617756	0.1284858529	-0.0758620954	0.0652200549	0.0149046822	0.0151040661	0.0385108557	0.0985478819	-0.1025769311	-0.0787102089	-0.132801233	0.0779730208	-0.0350441582	0.1196533362	-0.0668153265	0.0276880465	-0.1330025008	-0.0446165193	-0.0113831814	0.0550968674	-0.0247790096	-0.0850079043	-0.0778350419	-0.0089476998	0.0670341672	0.0327950094223723	0.0149589137736256	0.0002237691012867	0.0010755126430134	0.0762045319085018	-0.0012931857174152	1.6723292997266987e-06	0.0058071306833938	0.0719040000969215	-0.1144778416650212	0.005170185229938	0.0131051762322816	-0.0001976502077543	-0.0007008965084272	4.9125591552544e-07	3.906560462531795e-08	0.0023549951017942	-0.0001258572224965	5.546001929474675e-06	1.5840040454533508e-08	0.0001267335081674	0.0007278585340301	5.297780455605917e-07	1.6061382092416443e-08	0.0	0.0	0.0	0.0	0.0	0.0
2574.566919834016	6.034361855186944	6628394.824703613	36.413522999335214	3181.280749549164	14.80204108302587	10120547.20745209	219.10042022358567	3049.860898444989	7.223170180993293	52.17418746359068	9301651.499863677	3128.5823705794965	2337.0557694052063	1.358046	22.448034	0.1981765605753002	0.1050424934416138	-0.083895146	0.0683018379	-0.0039742045	0.0179456132	0.1708107301	-0.0315298354	-0.0787862065	0.0705191636	-0.0657986916	-0.0626624251	0.1855132565	-0.1901839034	0.0043287038	0.1898163896	0.0733489877	-0.0462525701	0.0636714441	-0.1358920859	-0.0403892065	0.1112198073	-0.2063707229	-0.0847836912	-0.0997439852	0.022205184	-0.0467641074	0.0284286474	-0.0055657972	-0.0331367911	-0.1440391413	-0.0193955535	-0.1097782301	-0.048417412	-0.0325894009	0.0176231693	0.1069795603	-0.0832307729	0.1416676886	-0.1206980365	0.0043678034	-0.0177130797	0.1023998004	0.0016579574	-0.0362940349	-0.0084446116	0.0205553431	0.0115986755	-0.0942953696	-0.1879856959	-0.0395208269	0.0807669838	-0.0476918317	-0.0214066558	-0.0840962825	-0.1429768255	0.1260323526	0.0912801951	-0.2247281035	0.0993753871	-0.0029446257	-0.054677631	-0.0040805419	0.006530044	0.0131691356	0.2120724389	-0.0999811649	0.0129800703	0.0201900691	-0.027348928	0.1469796854	-0.0192345555	-0.083937361	-0.0693426896	0.0658049731	0.1152657496	-0.0073670647	-0.0120410098	-0.0309600973	0.0325047386	0.1004062313	0.0411226477	0.1877702186	0.2011719022	-0.0790193932	-0.025019524	-0.1203803761	0.0303997301	-0.0775703144	0.0612463049	0.0932233555	0.0486159281	0.0925107564	0.0507336527	0.0888845014	-0.3145375612	-0.1286539591	0.0260459256	-0.2227732681	0.0983615109	-0.0229956953	-0.2665765231	0.3980751779	0.0550481466	0.0541394198	-0.0270704183	-0.0862485974	-0.075232084	-0.00298683	0.0716892996	0.0062274474520052	-0.026567561970367	0.0007058353490492	3.878110176748606e-05	0.093346465397829	0.0171419334893272	0.0002938458837525	0.008713562602268	-0.0213989480015044	-0.0933029480984258	0.000457914975571	0.0087054401238575	-0.0008647366901588	-0.0006670864824044	4.450043750068092e-07	7.477695433067964e-07	0.0019178951344298	-0.0004370999673644	3.6783217466695e-06	1.9105638146995973e-07	0.0002458293987421	0.0001190958905746	1.4183831151780911e-08	6.043209328590238e-08	0.0	0.0	0.0	0.0	0.0	0.0
2561.794983339171	-12.77193649484525	6562793.536661742	163.12236182835994	3195.9525225118628	14.671772962698924	10214112.526149938	215.2609218689832	3037.8286720697133	-12.032226375275512	144.7744715458757	9228403.040848838	3119.617525271152	2318.811899496908	1.321656	21.846531	0.1193817080838619	0.0704503755270892	-0.080867385	-0.0466537735	-0.0560103181	-0.0607253162	0.1229209899	-0.0351134777	-0.0126479465	0.1160411036	-0.0825243935	0.0180520613	0.0706199081	-0.1163826908	-0.0091457435	0.0738733111	-0.0588311451	0.0398002602	-0.0680700914	-0.1474472297	0.0016470668	-0.0213826465	-0.0029756928	-0.0947347059	-0.125399184	0.014432277	-0.1029665635	-0.0771355738	0.0144368737	-0.0827433118	0.017900101	0.0991419255	0.0992077082	0.0089176104	-0.0093967208	-0.0121891118	-0.0971517397	0.0248584353	-0.0223608556	0.0308269929	-0.0399919449	-0.067868688	0.0012149512	0.1010655979	-0.0020183862	-0.0952149459	0.0403819028	-0.1056838367	-0.1421180794	-0.0174224507	0.1285738137	0.0789339771	0.0276752227	0.0224818337	-0.0916587126	-0.1224890127	0.0653459388	-0.0504204632	-0.1146221007	-0.008935249	-0.1647732673	-0.0297774515	0.0183781319	0.0134071866	0.039218779	-0.0370051634	0.0329708446	-0.0794813414	-0.0945111265	-0.0686052001	0.0098461972	-0.0275790406	0.0207036739	-0.0363647647	-0.0164172326	0.0865537778	0.2143773096	0.1628911962	0.1678288287	-0.0051232668	0.1176762227	-0.0191503449	0.0708019582	0.0331575023	0.1111157106	0.1137197861	-0.0706596569	-0.0018514077	-0.0179131192	0.0069250353	-0.0697053929	0.0478231037	-0.0774779547	0.0553972851	0.1640399903	-0.0628218494	-0.1239881039	0.0263974655	-0.1449141477	0.0412709848	-0.0726035288	0.0010931653	-0.0213164031	-0.0304979442	0.0531726956	-0.0293432743	-0.0873563013	-0.0724229201	0.00298683	0.0759024438	-0.0238915030465847	-0.0301189504985899	0.0009071511791365	0.0005708039178249	0.0990314878755498	0.0056850224777208	3.2319480572190807e-05	0.0098072355908451	-0.0421388030861606	-0.0207398550846562	0.0017756787255342	0.0004301415889325	-0.0008650281840475	-2.914938887000392e-07	8.496868714947086e-14	7.482737591965156e-07	0.0030783578140927	0.0011604626796628	9.476286831585585e-06	1.346673630890398e-06	0.0003418328256484	9.600342690630002e-05	9.216657977753293e-09	1.1684968069076945e-07	0.0	0.0	0.0	0.0	0.0	0.0
2555.449086044705	-6.345897294465885	6530320.031366718	40.270412471909445	3233.491416322673	37.53889381081035	10455466.739432406	1409.1685485392957	3030.4797069338933	-7.348965135819981	54.00728856749759	9183807.254138136	3117.337417537608	2324.6793659585333	1.421976	23.504782	0.2794922001611839	0.1360414604495753	-0.0833019624	-0.1255487846	-0.0900991835	0.0195264495	0.0009315334	-0.0741794247	0.144494897	0.1371469683	-0.0142502748	-0.0302836321	-0.141659835	0.0456924338	-0.0976796191	-0.0564763406	0.1036830997	-0.0513017364	-0.1614191238	-0.0759690626	0.0176625486	0.0194718791	-0.0799040558	0.266295029	0.2728219538	-0.0688968167	0.1732993692	-0.0408367824	-0.0920435997	0.0195715121	0.053744254	0.1603986689	0.2405511693	-0.1166675956	0.0048221623	-0.0498721972	-0.0869763758	-0.1745033227	0.0557595554	0.0021544872	0.1139035586	0.1387969187	-0.0216813755	0.0364599551	-0.066195502	0.0660788095	0.0191149681	0.047418157	0.0172890345	0.1412025872	0.0090848387	0.1839465901	-0.0915781657	0.0542811931	-0.0130131429	-0.0658097909	0.0524454901	0.0137859306	0.0938234908	0.212222685	0.1809278451	0.2835077368	0.2171521603	-0.1181875683	0.2195669368	-0.1767587604	0.12024173	-0.1443900815	-0.0447251658	-0.0141378127	-0.0735766706	0.0765814092	0.0331265016	-0.118708122	-0.0476539631	0.0861098111	0.0667290995	-0.0435014074	-0.097352062	-0.1467138965	0.0514815873	-0.0359052306	-0.0435105048	0.0766845119	0.1379362959	-0.0900977321	-0.0712625129	0.1630254528	-0.1574017767	-0.0244973854	0.2357937702	-0.2494198281	-0.0908459309	-0.1471817927	0.1504457764	0.3764612742	0.0424676325	-0.2390278321	0.4830285272	0.060102302	-0.073714933	-0.1183583906	0.2102913786	0.0076449209	0.0521968607	-0.0315960199	-0.0883293083	-0.06941525	0.0089476998	0.0796476241	0.0729459886725578	0.0968374917191425	0.0093774998024549	0.0053211172634169	0.1056314044362949	0.0065999165607451	4.355889860879744e-05	0.0111579936031841	0.0071681192679307	0.0493069223540913	5.138193383927935e-05	0.0024311725920323	-0.0016982314622529	-0.0008332032782053	6.94227702812225e-07	2.8839900993856228e-06	0.0018308267669271	-0.0012475310471655	3.3519266504967378e-06	1.556333713642098e-06	0.0007960558908215	0.000454223065173	2.063185929352462e-07	6.337049813116118e-07	0.0	0.0	0.0	0.0	0.0	0.0
2553.020689905088	-2.42839613961678	6517914.643083452	5.897107810905678	3169.6331345259778	-63.85828179669534	10046574.207484975	4077.880154026151	3031.6523905561016	1.1726836222082966	1.375186877795571	9190916.217164526	3112.770729616855	2280.326614062872	1.449853	23.965586	0.1426361984385007	0.0722132424124176	0.0015418846	-0.0114410456	-0.2086977803	-0.0095730346	0.0442281148	0.0667646847	-0.0672483682	0.2225786146	0.0309469138	0.0582350288	0.0237304329	-0.001437226	0.0411869235	-0.0359397231	-0.0960865528	-0.0195336823	0.0029370393	-0.0549471267	0.0996479638	0.072981679	-0.0030196285	-0.0314221383	-0.056752766	0.2272757325	0.0447460358	-0.0271156017	0.0819016244	0.0922498287	0.0271409179	-0.0743923823	0.0791799005	-0.0707315845	-0.1956861648	-0.0660489591	-0.029317778	-0.1857409318	-0.113732095	0.0263902916	0.0948753443	0.1027253314	0.0200522935	-0.0057497937	-0.0980465699	0.1028824039	-0.0580859891	-0.0020413575	0.2025031898	0.0642636443	0.1118562585	-0.021395657	-0.0203555241	0.0548899343	-0.0607806584	-0.0151825538	0.0007114074	0.1296956355	-0.0314979765	0.0682268254	-0.1561291989	-0.1042545077	0.1064599489	-0.041948643	0.1589267049	-0.130888821	-0.0012472612	-0.0710986744	-0.0408749635	0.0053507928	0.0330492706	-0.1624708073	0.1772043352	0.0347900058	-0.0717926204	-0.0977231961	0.0406967906	-0.1540830082	-0.1931119521	-0.0348274227	0.0038641247	-0.0102157862	-0.0343178244	0.0867080315	0.0745921296	0.1206826031	-0.1572602509	0.0021463549	-0.1223580389	-0.133846163	0.0992767628	-0.1631310523	0.0748223252	0.0523268089	0.0837286701	0.1757122327	-0.0025387029	0.0016062231	0.1466033137	-0.0276956251	0.1170810932	0.0391398425	0.1182818452	0.1273532156	0.051212082	-0.0338271112	-0.0891661178	-0.0662173176	0.0148702542	0.0829017503	0.0630658157899404	-0.0098801728826174	9.761781619040828e-05	0.0039772971212506	0.1037983084616627	-0.0018330959746322	3.36024085221278e-06	0.0107740888395024	-0.0118044701937805	-0.0189725894617112	0.0001393455165558	0.0003599591508826	-0.0025428209423268	-0.0008445894800738	7.133313898515005e-07	6.465938344735754e-06	0.0014507026657466	-0.0003801241011804	2.104538224404292e-06	1.444943322982829e-07	0.0018103491119579	0.0010142932211363	1.0287907384432537e-06	3.277363907166757e-06	0.0	0.0	0.0	0.0	0.0	0.0
2560.11236064757	7.091670742481711	6554175.299140473	50.291793919771095	3191.038313976826	21.40517945084821	10182725.521268064	458.1817073230145	3029.722183508376	-1.9302070477256168	3.725699247089641	9179216.509242762	3110.8095379768533	2294.3373865777435	1.31197	21.686424	0.097235171444583	0.0555943855131701	-0.0311377847	-0.089576514	-0.0649845405	0.1452719816	0.0577458645	0.0737701454	0.0221623222	0.0853204183	0.0157103702	-0.0204732458	0.1191600771	0.0642853137	-0.0320182368	-0.1050241305	0.0504359617	0.0945000076	0.0433449693	0.0464439788	-0.0103716828	0.0932859122	-0.1500219752	-0.0650486086	-0.1297683575	0.07791688	0.0129653036	0.0178313509	0.0035730146	-0.0474140119	0.0079509665	-0.0633594237	-0.027215794	0.000884201	-0.1067844457	-0.0962919963	0.1376497064	-0.03571928	-0.056125763	-0.0649207793	0.0406475554	-0.0006494428	0.0543622423	0.0427696248	-0.0226780766	0.0308888834	0.0761331935	-0.0214536281	-0.0267830343	0.0817188782	-0.0828315854	-0.0118272601	0.0967404533	0.0008425047	0.0028832744	0.0301546076	0.087941911	0.045838059	-0.2034273164	0.064800379	-0.0143190306	-0.0555095977	0.0043781501	0.0592016213	-0.0083836324	-0.0309982203	-0.0512666254	0.0097185682	-0.0063454529	-0.0260139674	0.0632763608	-0.1696332761	0.0330975859	0.0233104074	-0.0745930758	0.0229500824	0.0384143091	-0.0524497626	-0.0087414852	0.018157977	0.0117195107	-0.0166495301	-0.0875972747	0.1052466074	-0.0034021398	0.022460787	-0.0460880821	0.1611802378	-0.1585685577	-0.0016822544	0.1983547823	-0.0617383871	0.0538144299	0.2650472866	-0.0538121128	-0.1611406349	-0.0034397778	0.0664167365	-0.1108582673	0.1146737569	0.2228765445	0.0559916581	-0.1524388273	-0.2112888583	0.0502185284	-0.0360350191	-0.0898654396	-0.0628378881	0.0207291319	0.0856447597	0.0654913448906455	0.002425529100705	5.883191418367256e-06	0.0042891162555854	0.0931363305059278	-0.0106619779557348	0.0001136777739285	0.0086743760601094	0.0020800405417276	0.0138845107355081	4.326568655230447e-06	0.0001927796383644	-0.0035396690275573	-0.0009968480852305	9.937061050277142e-07	1.252925682464844e-05	0.0011850479254253	-0.0002656547403213	1.4043385855548074e-06	7.057244105517737e-08	0.0019531093594588	0.0001427602475009	2.038048826651823e-08	3.814636170005564e-06	0.0	0.0	0.0	0.0	0.0	0.0
2564.795206732137	4.682846084567245	6578174.452476146	21.92904745174678	3179.751670228923	-11.286643747902872	10110820.684323626	127.388327092075	3032.842037271137	3.119853762761068	9.733487501014393	9198130.82303894	3112.389339106134	2267.341154822352	1.293047	21.373631	0.1724939407485808	0.0923472913602014	0.0806464281	0.0458714344	-0.101819214	0.0021499235	0.0159611629	0.1621476837	-0.1455038521	0.0514523063	0.0642691897	-0.0335901334	-0.0156196731	0.0473116902	-0.0503811078	-0.035855686	0.005181991	-0.0177301054	0.1746748402	0.0598868393	0.0676694773	0.0528054222	-0.1923969141	0.2630316323	-0.0164014187	-0.1229893464	0.0963697041	0.1013062077	-0.0746785258	-0.0394441608	0.0378374191	0.0049370412	-0.0245370634	0.1329877709	0.0090668186	-0.0010815899	0.0854189358	0.0061318875	-0.0783818487	0.1128854258	0.0253392177	-0.0802980413	-0.0824276886	0.0439701412	-0.1604866464	-0.0468183369	0.0374450378	-0.1004587805	0.1092185368	-0.0491576312	-0.0739175616	-0.1315955898	-0.0006810206	0.0630071844	-0.043929793	0.0874437331	-0.0548346351	0.1524126174	-0.1011596381	0.072179996	0.2471660235	0.1816458478	-0.0129448122	0.0715345806	-0.0467915298	-0.0006681986	0.0309587588	0.0924067238	-0.0699596481	0.041577692	-0.0071160271	-0.0280320797	-0.0881544341	0.1703989336	0.0238415391	0.0457375304	0.0070015149	-0.1801680367	0.0536386247	0.0141360261	-0.0380885974	-0.010319079	-0.0073336073	0.027186603	-0.0379617953	0.0388275462	-0.1726436297	-0.0127501294	0.0144720071	-0.0891719545	0.0088271938	0.0334218231	0.0204747432	0.1371343145	-0.0866708356	-0.078564198	0.0616251057	0.0021442159	0.0139919795	0.0451996949	-0.061443472	-0.0805642512	-0.0689112616	-0.030130056	0.0492163702	-0.0382182304	-0.0904261954	-0.0592862243	0.0264992443	0.0878597406	0.0589621427949111	-0.0065292020957343	4.263048000694245e-05	0.0034765342829674	0.1073358580271843	0.0141995275212565	0.0002016265818269	0.0115209864184318	-0.0661202133596674	-0.068200253901395	0.0043718826147279	0.0046512746322147	-0.0023999322894277	0.0011397367381295	1.2989998322422997e-06	5.759674993837682e-06	0.0008594111570709	-0.0003256367683544	7.385875368979432e-07	1.0603930490429717e-07	0.0021590349975787	0.0002059256381199	4.240536843508804e-08	4.661432120769657e-06	0.0	0.0	0.0	0.0	0.0	0.0
2580.839941617796	16.044734885658727	6660734.804249748	257.43351755107415	3241.7405335596004	61.9888633306773	10508881.686923282	3842.619177029389	3040.730927075345	7.888889804207793	62.23458234293366	9246044.570872486	3123.989005620429	2306.997440031691	1.183717	19.566439	0.1333772922772954	0.0788167883282267	0.0055851297	0.0796711635	0.0043563598	0.1179276727	-0.0017163406	0.0969107481	-0.1050136117	-0.1291079227	0.0772765496	-0.1116490147	-0.2243491019	0.0696653023	0.0480481808	0.0493622158	0.0299649791	0.1255834118	0.1538783244	0.0521400102	-0.0286405904	0.0295317592	0.0128770861	0.0636986675	0.0684946481	0.0362089761	0.0992921115	0.0792124694	0.0830234164	0.0301281783	-0.0559819498	-0.0791205963	0.0151122877	0.0073466222	0.0303256088	0.0186022094	0.13818284	0.0684784968	-0.1030940074	0.0869013243	0.1394701441	-0.0455564842	-0.1187255045	0.0146958371	-0.0043936578	0.0674520475	-0.0619928425	0.0541739284	-0.0196036911	-0.1168833994	-0.0823600538	-0.0575094662	0.1513243314	0.0351727601	0.068695583	0.041228016	0.0615146721	0.0476476913	0.0900691642	0.1570845097	0.0042966984	0.0307541782	-0.0059422129	-0.019442559	0.0805503972	-0.1131970577	0.0256129977	0.0997702403	0.0198820845	0.0890818695	-0.0038220465	-0.0279850543	-0.0126629132	0.1472687263	0.0270558821	-0.1234046248	-0.1128486721	0.0309205019	-0.0073366528	0.0150788845	-0.0182876885	-0.0040332671	-0.0328088191	0.0939355952	-0.0718917036	0.0434826701	0.039699847	0.0670496672	-0.0251455772	0.0377466929	-0.002498838	-0.0081570416	-0.1152349414	0.1684502815	-0.0335312898	0.0494949322	0.0716461764	0.0737769051	0.0556614247	0.1612830819	-0.0546678995	0.0183812933	-0.0919105625	-0.1159227281	0.0482057789	-0.0403752488	-0.0908475206	-0.0555720611	0.0321558829	0.089533037	0.0706912346905852	0.0117290918956741	0.0001375715966971	0.0049972506620793	0.1141956971639075	0.0068598391367231	4.705739298171923e-05	0.0130406572507508	0.0019401758863608	0.0680603892460282	3.764282470015916e-06	0.0046322165843208	-0.0031049593035445	-0.0007050270141167	4.970630906344501e-07	9.640772276667548e-06	0.0009428788401804	8.34676831095e-05	8.890205072599363e-07	6.9668541236679115e-09	0.0020129702548276	-0.000146064742751	2.1334909074944955e-08	4.052049246820694e-06	0.0	0.0	0.0	0.0	0.0	0.0
2582.288328731214	1.4483871134179935	6668213.012701445	2.0978252303153075	3242.0717443922545	0.331210832654051	10511029.195786636	0.1097006156673898	3042.036579529932	1.305652454587289	1.7047283321698126	9253986.55119817	3117.4351141747006	2331.3761602597224	1.035153	17.110731	0.0789039886416293	0.0406215770467126	-0.0308943025	0.0616032712	0.0965438943	0.1055733413	-0.0074981985	-0.0238162827	0.0494259164	-0.1341512555	0.0218436369	-0.0092707002	-0.0068308133	0.1125695639	-0.0826621995	0.0813859496	0.0345793741	-0.1016559388	0.0859544138	0.0319696835	-0.1236365318	0.0193649586	-0.0318235561	-0.1210297833	0.0132158087	-0.051178436	0.0168786977	0.0452740886	0.0766423147	0.0313325061	-0.015619108	0.014065289	0.0138417191	0.1088957166	0.0772499571	-0.061205776	0.1064510936	0.0002688947	-0.2037983464	0.081453143	-0.0633054568	0.0157054007	-0.0022120747	-0.0506695983	-0.0465839637	-0.0121549542	-0.1146265171	-0.0730048367	0.1295416478	-0.1247325783	-0.0728248339	-0.0538751856	-0.0820000832	-0.1062375376	0.0369884189	0.0037098114	0.0524317025	-0.0943258474	-0.0785230829	-0.0413008625	0.0027140878	-0.0387738168	-0.0671222233	-0.0525110738	0.0439870463	-0.1761146687	0.0034077976	0.0946149245	-0.0242466733	-0.0101109779	0.0027148866	-0.0530948021	0.0207057849	0.0875428059	0.0991035034	-0.0490959657	-0.01121812	-0.0203435419	0.0158293441	0.0774511243	-0.0224447887	0.0214828448	-0.0262742936	0.0439766148	-0.0642388051	-0.0824253267	-0.0657497861	-0.0154225367	0.0421907219	0.1126176873	-0.0377896258	-0.0234882959	-0.0290548915	0.0665986021	-0.0165856403	0.0413788929	0.0301088564	0.0872611543	-0.0161805105	0.1122299049	0.0710898209	0.005861533	-0.0361893264	0.0292024357	0.0471869279	-0.042504596	-0.0911287655	-0.0517055788	0.037674825	0.0906543325	0.0691868799974599	-0.0015043546931253	2.2630830427281354e-06	0.0047868243637829	0.0935105292965943	-0.0206851678673131	0.0004278761696989	0.0087442190893292	-0.02891157100332	-0.0308517468896808	0.00083587893788	0.0009518302861449	-0.0033062200556141	-0.0002012607520696	4.050589032362106e-08	1.0931091056144904e-05	0.0011309655602929	0.0001880867201124	1.2790830985686332e-06	3.53766142826779e-08	0.0021408771664757	0.0001279069116481	1.6360178047354862e-08	4.583355041937023e-06	0.0	0.0	0.0	0.0	0.0	0.0
2574.733831621469	-7.554497109744716	6629254.303696171	57.07042658114127	3192.3765644471337	-49.6951799451208	10191268.129231283	2469.6109097779363	3039.1468704317244	-2.889709098207732	8.350418672264542	9236413.700054944	3118.0855333693485	2339.0440287074885	1.042988	17.240238	0.0650119545260334	0.0315306237058495	-0.0555621237	0.0600490792	-0.0148697817	0.0373225136	-0.0354665851	-0.0480704251	-0.0671847545	-0.0105277129	-0.1462462722	0.0821800443	0.0568359058	0.0098891736	-0.0306991758	0.0668997927	-0.0461305552	0.0627460465	0.0203007311	0.03619981	-0.0847578283	0.0022790314	0.0058295228	-0.0167679405	-0.1406651665	-0.0664369184	0.0542924932	0.0186488186	-0.0144339541	0.0849639372	-0.0613668084	-0.0365579982	0.0453601138	0.015823498	-0.0380073794	0.0446311202	0.0769663549	-0.014562874	-0.0316536113	-0.0077796416	-0.0916453479	-0.0610522515	-0.1031435528	-0.0698364258	-0.0328038955	0.0649794219	-0.0238818097	-0.0288087379	-0.0365961242	-0.0676390545	0.0683788251	0.0134267169	0.06671266	0.0963363422	0.0858118378	-0.0228247254	-0.0675648595	-0.0377208666	-0.1008611635	-0.040163819	0.0267840602	-0.0597903802	-0.0722081027	-0.1273438493	0.0659407053	0.0669254179	0.0119398929	0.0464921098	-0.0329292015	0.0480572285	-0.0129860073	-0.0536750717	0.0754748608	0.1110972169	0.0737567623	-0.0258178135	-0.0548976019	0.0589436853	0.0194343185	-0.0404073555	-0.0179995486	-0.0093105034	-0.0287744665	-0.0065677027	-0.0761183825	0.0787330864	0.0280005634	-0.0028198225	-0.0825218837	0.0265774337	-0.017129097	-0.0720324342	-0.0310526213	-0.0387452155	-0.0280751546	-0.0099749504	0.0507183151	0.043070888	-0.019987561	0.0690894996	0.0202300054	-0.0253770086	-0.0138898578	-0.1292317717	0.0461599916	-0.0446048127	-0.0912694965	-0.047697375	0.0430324377	0.0912167139	0.0602266720425177	-0.0089602079549422	8.028532659580947e-05	0.0036272520253169	0.0831167622252309	-0.0103937670713634	0.0001080303939337	0.0069083961628055	-0.0389307731362578	-0.0100192021329377	0.0015156050969867	0.0001003844113806	-0.0033990617517109	-9.284169609679976e-05	8.619580534130522e-09	1.1553620791943973e-05	0.0012691849137436	0.0001382193534506	1.610830345274349e-06	1.9104589668329506e-08	0.0016591626686874	-0.0004817144977883	2.320488573794343e-07	2.752820761165895e-06	0.0	0.0	0.0	0.0	0.0	0.0
