global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
2720.1105987483484	-4.804493715263106	23.083159860002688	7399001.669423099	3383.5686235099	14.97025483230027	224.1085297440096	11448536.63000068	3087.898285610985	-6.956810871153266	9535115.82227926	48.39721749699626	3159.952023886804	2985.7185237407684	0.918111	17.733376	0.0879971939411284	0.0463274990293526	-0.0812308055	-0.0267647649	-0.0273652577	-0.105472957	0.0244114979	-0.0908769523	-0.0579921242	-0.0887686755	0.0951659233	0.0368512398	0.0154334989	0.0823430097	0.0191732063	-0.0408871947	0.0022638102	-0.0280652902	-0.0335895327	-0.0488869611	0.013933651	-0.1287702508	0.0092791109	0.0722809714	-0.0022966957	0.0893321741	0.0821478025	0.0046903915	-0.0262650925	0.0905023457	0.0509447976	0.11073942	-0.0346882508	-0.0575178528	0.0565520228	-0.1261164538	-0.0387699254	0.0788519189	0.0442432918	-0.0398142641	-0.0754086109	-0.1028834428	0.0092162221	0.0018271592	-0.0650102103	-0.0686071942	-0.0480903454	0.0241821126	0.0658298371	-0.0340559631	-0.1269873086	-0.0387195609	0.0735123403	0.0645498774	0.0185467362	0.0435255866	0.0844429893	-0.0982698005	0.0534173361	0.0119142319	-0.0171855729	0.0248074944	0.0781709352	0.0059448373	0.0768141762	0.0525682427	-0.1239802575	-0.0678766138	0.0945880202	-0.0790369944	-0.0549232392	-0.066938822	0.0403709635	-0.0881050182	-0.0668699651	0.1688754815	-0.0102105732	0.0351408988	0.0053156338	0.1164234894	0.0640484402	0.080748406	0.042364475	0.0916795335	0.06490768	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0034171670625937	-0.0001025004115292	1.1677030733675255e-05	1.0506334363655397e-08	-0.0255671777462538	0.0194560962780485	0.0006536805779085	0.0003785396823806	-0.0122649357647759	0.0212262724233057	0.000150428649314	0.0004505546409883	0.0018278292678603	0.0006299291342272	3.34095983244672e-06	3.968107141483556e-07	0.0008109010548498	0.000213199578863	6.575605207565184e-07	4.545406042736057e-08	0.0004372597998811	0.0001011177834745	1.9119613259205966e-07	1.0224806134816088e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2719.5432527583907	-0.5673459899576301	0.3218814723210033	7395915.503623689	3351.0079671925514	-32.56065631734873	1060.1963398165017	11229254.396187956	3086.159434078304	-1.7388515326811105	9524380.052550515	3.023604652707446	3156.8536027927703	2958.970569038391	1.284744	24.814922	0.1579778151501558	0.0735403568805487	-0.0334257056	-0.0213908933	0.0021553133	-0.0593385165	0.0848756164	0.0172681416	-0.0473641422	-0.0455324682	-0.0643073894	-0.0832991363	-0.0168456079	0.1346408549	0.0140459208	-0.0704640713	-0.1201461233	-0.0193954608	-0.0808331397	0.0688196945	0.0826650269	0.0121855844	-0.0337765137	0.0396764296	-0.0961861022	0.0326225235	-0.0719990713	-0.0040113409	0.0861971908	0.0075463431	-0.0031315804	0.0399100759	0.0020967702	-0.0001290013	0.0769423513	0.0302774108	-0.0326681333	-0.0406876385	-0.1004857608	-0.010653288	0.0152774037	-0.0857802261	0.0947774388	-0.1145913021	-0.0455484927	-0.1366986743	0.0221458896	0.0143362098	0.028506005	0.0574938687	-0.0400786069	0.054911988	0.0371280445	-0.0725868869	-0.0445540348	-0.0750927716	0.0196509155	0.0529198709	0.160099391	-0.1029065778	-0.0175730476	-0.0098079816	0.0344196718	0.0915342304	-0.0731943393	0.040977138	0.0197166663	-0.1147595713	0.1165979668	0.0210546345	-0.0657956709	0.0920634547	-0.0432087694	-0.1267279013	0.0937535668	-0.0262481965	-0.0377152263	0.0167683661	-0.0967932901	-0.1553546824	-0.1084238493	0.0848208937	-0.139805958	0.0933449678	0.022102578	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.0096424892297193	-0.013059656292313	9.29775985452527e-05	0.0001705546224733	-0.0256088170010997	-4.163925484590089e-05	0.0006558115081958	1.7338275441218811e-09	0.025297789172221	0.0375627249369969	0.0006399781370021	0.0014109583046924	0.0012210282541921	-0.0006068010136682	1.4909099975354076e-06	3.68207470188755e-07	0.0001117540251471	-0.0006991470297026	1.2488962136578661e-08	4.88806569142108e-07	-0.000403068050068	-0.0008403278499491	1.6246385298561978e-07	7.061508954000771e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2724.9679396752363	5.4246869168455305	29.427228145795063	7425450.272257902	3367.4310365874194	16.42306939486798	269.7172083486493	11339591.786172222	3090.4837525345897	4.3243184562857095	9551089.82468028	18.69973011137322	3156.558838422136	2897.721356487274	1.399611	27.033579	0.0678829322513559	0.0364131639832457	0.0724151857	-0.0401571153	0.0580971131	0.0702483386	0.0304231013	0.0705308266	-0.0677585454	0.0360675826	0.0742419095	0.0811458309	-0.0536083116	0.0258733111	0.0253615213	-0.045665489	-0.0791545736	0.0122624911	-0.0408190698	0.0177959657	0.0041224198	-0.0006233576	0.0970632709	0.0508973294	-0.039657091	-0.0741695851	0.0267316961	0.0973656846	0.1816550982	0.0300975971	0.1596049742	-0.0277702308	0.0418064807	0.0500945618	0.0222755821	0.0008307998	-0.0686050837	0.0641765867	0.0898535065	0.0503823999	0.0772233576	-0.0424089726	0.0233255137	-0.0873421557	-0.0145331839	-0.071218788	-0.0226692236	0.0901884686	-0.1026595557	-0.0104477807	-0.0809893867	0.0314222568	0.1268074238	-0.1049441402	-0.2257663916	-0.069974283	-0.0110994951	-0.0311621889	0.0625804556	0.0624539879	0.0385585213	-0.0252640574	0.0865732426	-0.0074845242	0.0795149073	-0.0859419457	-0.016479014	-0.0610279553	0.0398821004	0.0253729446	-0.0209389925	-0.0071832054	-0.0673630267	-0.1757200326	0.0008003446	-0.0738904523	-0.0182416119	0.0812867084	-0.1011870517	-0.174573757	0.0349126761	0.0607035447	-0.0647886893	0.094291368	0.0159810342	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0036544620572982	0.0132969512870175	1.3355092928232192e-05	0.0001768089135293	-0.0033491722132481	0.0222596447878516	1.1216954513993176e-05	0.0004954917860813	0.0003491614702042	-0.0249486277020168	1.2191373227515846e-07	0.0006224340242138	0.0011980526690464	-2.297558514570007e-05	1.4353301978092026e-06	5.278775127873137e-10	0.0002362585937405	0.0001245045685934	5.5818123116238636e-08	1.5501387600628653e-08	-0.0004031420658183	-7.401575030001675e-08	1.6252352523224657e-07	5.478331292474431e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2741.4278894697923	16.459949794555996	270.929947239304	7515426.873162799	3424.8484918002423	57.41745521282292	3296.764163116525	11729587.191786394	3098.384965969406	7.901213434816327	9599989.397345236	62.429173742522025	3165.9376266767395	2932.8763822555543	1.728953	33.394859	0.0942792125648385	0.0510269604980724	-0.0388348115	0.1526024777	0.1034042968	0.0787302065	-0.0981782335	0.1280526446	0.009794429	0.0901675044	0.0079399889	-0.1169049665	0.0066826131	-0.0749707176	0.2179523878	0.0654113921	-0.1181502074	-0.0815767953	-0.103325526	0.0059836986	-0.1253943529	-0.0456895134	0.0627688418	-0.0038909769	-0.0468402185	0.0358102036	-0.1022057751	-0.1208102854	-0.0930437663	-0.0697648692	0.0335414876	0.1134186433	0.0579336745	0.0468069859	0.0882922951	0.0505620853	-0.0344438559	0.0296659054	-0.1080405811	0.0318956008	-0.0513010952	0.1428254387	-0.1273555943	-0.159445309	-0.0693954704	-0.0974853734	0.0589783298	0.0091334007	-0.1420338274	-0.0470526137	-0.0415052949	0.0104290003	-0.0274836951	0.1217043288	0.0041907762	0.0263627772	-0.0647868656	-0.0680918485	0.1506535288	0.0410841309	0.0412561568	-0.0328182828	0.094586175	0.0581424739	-0.1465715278	0.0183354462	-0.0796159542	0.068626512	0.0475313708	0.0122363966	-0.0068499349	-0.0501695822	-0.028918078	-0.0502653056	0.0236749883	-0.0642155388	-0.0635377139	0.0018194559	-0.0148802422	-0.2013517899	-0.0468764914	-0.0256716502	-0.1116706586	0.0174415305	-0.0048711725	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.023251442606849	-0.0269059046641471	0.0005406295832995	0.0007239277057961	-0.0102670679552971	-0.006917895742049	0.0001054126843986	4.785728149785968e-05	-0.0252469779984281	-0.0255961394686323	0.0006374098980531	0.0006551623556976	0.0005550583783267	-0.0006429942907196	3.080898033506661e-07	4.134416578981299e-07	0.0002903881594358	5.41295656953e-05	8.43252831405116e-08	2.9300098823617973e-09	-0.0004030804684331	6.159738520004856e-08	1.624738640322473e-07	3.79423786348316e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2739.298001010668	-2.1298884591242317	4.536424848310593	7503753.538341042	3424.1550545528016	-0.69343724744067	0.480855216138093	11724837.8376195	3093.900695800781	-4.484270168625244	9572221.515476556	20.108678945222277	3160.950606170344	3020.837377214432	1.412558	27.283669	0.1145307372196564	0.0547104116346873	0.038788742	0.1435212699	0.0311593131	-0.0514487733	-0.1091149292	0.1070084071	0.0225518406	0.0500567679	-0.0196609159	0.0906705225	-0.0348145323	-0.1038636864	0.1247734643	0.1044513419	-0.0579295339	-0.0509818872	0.02621543	0.0620463372	-0.0807429147	0.0975169938	-0.0012125188	0.0686590153	-0.1251751879	-0.0239625452	-0.0240161249	0.0895284874	-0.0110345837	-0.0598022829	0.0435298631	-0.0617237305	-0.1023014053	0.0124399596	0.0085401994	-0.0417067825	-0.029619853	-0.0387871152	0.0921906302	0.0792831565	-0.0109793511	0.1449848862	-0.0687562084	-0.0751721157	-0.0079863185	0.0211634417	0.1404649827	0.0100211796	-0.0616011381	-0.0432124995	-0.0112472312	-0.0669180006	0.0927252339	0.033098001	-0.0657801727	-0.1384879457	-0.052533314	-0.0567588689	0.0267899097	-0.101367509	-0.0112318718	-0.0230639813	0.107394477	0.1184259375	-0.0250921078	-0.1430397679	-0.0835503603	0.0756662392	0.0227289202	-0.0068377078	-0.0524260279	-0.0488887264	0.0079066461	0.0399437795	0.0057571381	0.0658296134	0.0087300356	0.0492283687	0.0346237743	-0.1750276178	-0.0837496517	-0.031700948	0.0305476837	0.079485539	-0.0700330064	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0035534781667792	0.0268049207736282	1.2627207081776465e-05	0.0007185037776804	-0.0255542565833621	-0.015287188628065	0.0006530200295283	0.00023369813615	-0.035072491504934	-0.0098255135065059	0.0012300796603636	9.654071566652988e-05	0.001368002641376	0.0008129442630492	1.8714312268117127e-06	6.608783748247693e-07	0.0002369884877759	-5.339967165989999e-05	5.616354333830791e-08	2.8515249333851253e-09	-1.7162116913154108e-05	0.0003859183515199	2.9453825694077027e-10	1.489329740398725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2733.1876288361505	-6.110372174517579	37.33664811111869	7470314.614422979	3427.5079619309	3.35290737809828	11.241987886105882	11747810.829099713	3093.396535159977	-0.5041606408040025	9569102.12373975	0.2541779517359024	3158.7426561153507	3042.3816822052004	0.993665	19.192713	0.0145553528060287	0.0101640504068685	0.038296493	0.1126125758	-0.0016108757	-0.0394917641	-0.0825928762	0.0444930106	0.0452397127	-0.0077202617	0.0831388634	-0.0450478925	0.0058288154	-0.0820349333	0.0694642829	0.12021152	0.0346589287	-0.0219986657	-0.0163899532	-0.0140600995	-0.0217458361	0.0331817892	-0.0456822299	-0.0323337115	-0.0977524178	-0.1411562847	-0.0457860921	-0.1057882002	0.122820658	-0.0289171457	0.0691157377	0.0353683167	-0.0060704212	-0.104310432	0.0821430646	0.1169127226	0.0575892927	0.095498745	-0.0177321579	0.0295354504	-0.0415038524	0.1293425923	-0.0514232487	0.0177793082	0.0246490593	0.021048552	0.1494008837	-0.0260264578	-0.0303491543	0.053001191	-0.0453994138	0.0092239977	0.1084694887	0.0129287253	-0.0383286196	-0.0026253135	-0.1640541231	-0.002583896	-0.0627144795	-0.0478166011	0.0548154436	-0.0135466472	0.1532678961	-0.0179660559	-0.1297421561	-0.0254630135	-0.0867597328	0.0587294329	0.0172567279	-0.0221189369	-0.056408745	-0.0637123351	0.0259874067	0.0256257952	-0.0516576545	0.043227862	0.0139551318	0.0200321864	0.0182800174	-0.0381958293	-0.0761248132	-0.0211680494	0.0336950312	0.1234708538	-0.1078620129	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0035480494428696	-5.428723909599829e-06	1.258865484904728e-05	2.9471043286660854e-11	-0.0254226224888753	0.0001316340944867	0.0006463097342118	1.732753483135949e-08	-0.0340059812536139	0.0010665102513201	0.0011564067610211	1.13744411617087e-06	0.0015449917355526	0.0001769890941766	2.386999462925835e-06	3.132513945745343e-08	0.0002370560136726	6.752589669999197e-08	5.619555361834393e-08	4.559746725137985e-15	7.281685773979094e-05	8.997897465294505e-05	5.302294771096952e-09	8.096215879595327e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2724.0296358085448	-9.157993027605698	83.86883629367459	7420337.456763233	3441.477882122171	13.969920191271283	195.15867015048917	11843770.013136106	3089.1672647490755	-4.229270410901336	9542954.389597284	17.886728208525554	3159.123385447376	3058.680283284187	1.070386	20.674593	0.0845606429843347	0.0415827198194124	0.043436828	0.0830492951	-0.0403044405	0.0018063268	-0.0712290116	0.0002794467	0.0784029809	-0.1070893675	-0.1121360741	0.0758939903	-0.0004484791	-0.0456971736	0.0057207322	0.156453842	0.0052146972	-0.0426514086	-0.0059733529	-0.1317054042	0.1014333516	0.1803385628	-0.0159708982	-0.0333583604	-0.0699498318	-0.0437441205	0.0588530262	0.0337573966	0.0723301455	-0.0226626551	0.0750698959	-0.037240732	-0.0440101888	0.0977309018	-0.0509010314	-0.0292422589	-0.0153619015	-0.1308991342	0.0565913632	0.0430401748	-0.0469638335	0.1138675443	0.034310864	0.0561473581	-0.0292726827	-0.0357303554	0.0819065894	0.0173470194	0.1206487866	0.1181850557	0.020191548	-0.0867568465	0.0186094881	-0.0202531512	-0.0327410024	0.0182418637	-0.0870383083	0.0264114175	-0.0698871062	-0.1113832668	0.0009712367	-0.0171665466	0.0701207608	0.1100065544	-0.0498816754	-0.1035255052	0.0132094478	0.0827338428	0.0132222012	0.0047033045	-0.084450127	-0.0157595521	-0.0215310292	0.013848518	-0.0729018701	0.004656832	0.0112838777	-0.0303585602	0.0225966561	0.0128914263	-0.0788658092	-0.0384949508	0.0281273134	0.0023444058	-0.0351115018	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.026802419137752	-0.0303504685806216	0.0007183696716357	0.0009211509430632	-0.0176556549436099	0.0077669675452654	0.0003117221514878	6.032578484920606e-05	-0.0115874896681944	0.0224184915854194	0.0001342699168105	0.0005025887649655	0.0014410204691557	-0.0001039712663969	2.076539992525714e-06	1.0810024236175146e-08	0.0004519365759647	0.000214880562292	2.0424666869469707e-07	4.6173656050969066e-08	-8.882561903177457e-05	-0.0001616424767715	7.889990596377953e-09	2.6128290296846095e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2715.5731208247744	-8.456514983770376	71.51264567073288	7374337.374546004	3394.6801400020204	-46.797742120150815	2190.028667544137	11523853.252924137	3082.713499345852	-6.453765403223315	9503122.519049147	41.651087879842194	3148.4291414612435	3005.81872253418	1.088574	21.025879	0.132373708855895	0.0624351677366621	0.0513092008	0.0433097075	-0.0492595105	0.0586662939	-0.0277583776	0.0477499633	0.071694112	-0.0225325116	0.09975294	0.0131308682	0.0247433906	0.0264079732	-0.0173675211	0.0968013401	-0.0419943738	-0.0811392671	0.0639044392	-0.179308803	-0.0011981337	0.1408355443	0.0782262716	0.0283174196	0.0484948151	0.1651675116	-0.1496698578	-0.0771097735	-0.0213342286	-0.0469124185	-0.0686497881	0.1045681532	-0.0402124367	0.0697962285	-0.0426113113	0.0278772844	0.0834022437	0.0925188815	0.0359035123	0.0200436499	-0.0486515199	0.0838384298	0.0628320163	-0.0047363797	-0.0979246775	0.0252726432	-0.0843446693	0.0692921705	0.1292354951	0.0687273178	0.0249635504	-0.1777239179	-0.1922020426	-0.0593951795	0.1241369535	0.0607748705	-0.070547986	0.1350192949	0.07261245	-0.029549592	-0.0371743742	0.0118616202	0.0200337205	-0.1203154508	-0.004023958	-0.0231460859	-0.0045849088	0.1304132222	-0.0314609846	0.0442048889	-0.1838935619	-0.0142624294	-0.1798121268	-0.0095560828	-0.0403491861	0.0547499386	0.1448772447	0.0327773227	0.0750925931	-0.0547256469	0.0025058694	0.0277839734	0.0499363166	0.0140011067	0.0638394104	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.0358965690985684	-0.0090941499608163	0.0012885636730482	8.270356350981689e-05	0.0146212569958521	0.032276911939462	0.0002137811561387	0.0010417990443477	0.016373621151736	0.0279611108199304	0.0002680954696205	0.0007818237182844	0.0021710457843708	0.000730025315215	4.713439797834222e-06	5.329369608549061e-07	0.0002360618103673	-0.0002158747655973	5.572517831388711e-08	4.6601914421732386e-08	-0.000403756260933	-0.0003149306419012	1.6301911824259676e-07	9.918130920831788e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2722.065731370599	6.492610545824846	42.153991699756	7409641.845902155	3408.882463126347	14.20232312432654	201.7059821277804	11620479.64741035	3086.071344506649	3.357845160796842	9523836.343385076	11.27512412388677	3155.9682535689176	3005.6854860782623	1.491915	28.81645	0.1628854935636697	0.0755973027589455	-0.0261132175	0.1617336605	-0.0319834221	-0.0060131857	-0.0752968439	0.0256544754	0.1117159798	0.0765355197	-0.0541082632	-0.0552982656	0.0619173545	0.0217692493	0.1423492873	0.1070643832	-0.07806046	-0.0309564181	0.0083536891	-0.0909063937	0.063965893	-0.0969564113	-0.1069747713	0.0151053484	-0.0609505303	-0.1170797821	-0.0254163999	0.114898239	0.0345902499	0.0279790791	-0.0101788056	0.0073682578	0.0097925457	0.0925711743	0.0118429309	0.0989839955	0.0750710223	-0.0488399133	-0.0600100715	-0.0130834838	-0.0983182034	0.134217418	0.0078434432	-0.0990891112	-0.058189579	-0.0535273572	-0.0664811635	-0.150647524	0.0181998967	0.1478331625	-0.0071126361	0.0754872903	0.1116690089	0.1208865803	-0.0198036488	-0.0074736271	0.0277005863	0.0878608346	0.0698503405	0.0813118072	0.0533102915	0.0267767159	0.0467996612	0.1247399285	-0.1128208484	-0.0052301287	-0.0082275262	0.1273050598	-0.0233817245	0.0572688544	-0.0779980216	0.0447480215	-0.0262324675	0.0706669717	0.1286084669	-0.0478137483	-0.1227219784	-0.090023777	0.1014693547	-0.0765805657	-0.0536024529	0.010065711	-0.0176375008	0.0016335628	-0.0096113909	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.0305109106922145	0.0053856584063539	0.0009309156712682	2.900531646993043e-05	-0.0171423766185512	-0.0317636336144033	0.0002938610761322	0.00100892842039	-0.0166662367724015	-0.0330398579241375	0.0002777634481537	0.0010916322116471	0.001291012821111	-0.0008800329632598	1.6667141042729828e-06	7.744580164238246e-07	-0.0002259298981925	-0.0004619917085598	5.1044318897273415e-08	2.134363387780032e-07	0.0001081459396229	0.0005119022005559	1.1695544256919932e-08	2.6204386293397285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2719.4869452193866	-2.5787861512126256	6.650138013686027	7395609.245218671	3411.202129495555	2.31966636920788	5.380852064434069	11636299.968275009	3080.1533133237417	-5.918031182907271	9487344.433579223	35.02309308186283	3146.4628339305154	2999.20135011673	1.044803	20.180437	0.0636269307573154	0.0370105933510563	-0.0048429034	0.1755995575	-0.025419656	-0.05205522	-0.0774398145	0.0100518306	0.0614002951	0.0244668763	0.0825378637	0.0541891461	0.0068908503	0.0789550843	0.1712617849	0.0418160115	-0.0783117083	-0.0833657183	0.0559679974	-0.025903284	0.0486422732	0.0227787186	-0.0160403308	-0.0600430022	0.0148650232	-0.0633820732	0.1136464413	-0.08780533	-0.0319467631	0.1295112168	-0.0665765463	0.0288421252	-0.0461941803	0.0050338503	0.0058166307	-0.038733547	0.1620873686	0.0693885945	0.0683357863	0.0344572471	-0.112401199	0.0448306634	0.0030462447	-0.1597614942	-0.0970670086	-0.0179388639	-0.0266963968	-0.0556397859	0.0570732267	0.0711912804	0.0427320998	0.0125674126	0.0012266843	-0.0144575096	-0.0880615767	-0.0005457024	0.0016197592	-0.0276561082	-0.0600500474	-0.0202031125	0.0305783596	0.0180183306	0.1257305117	0.0307542097	0.0528864855	-0.0297356671	-0.0940376662	0.1126388785	-0.0080119973	0.0919181684	-0.1222072487	-0.0301647915	0.0189981185	0.0227145722	0.1032773562	-0.0875397585	0.0363970944	0.0430792129	0.0414299663	-0.1219986892	0.0650475566	0.0224475925	-0.0621136909	-0.0388913545	-0.0377285748	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.027954611103226	0.0025562995889884	0.0007814602819326	6.534667588662765e-06	-0.017199800967802	-5.7424349250798784e-05	0.000295833153332	3.297555886877715e-09	-0.0164520082994954	0.0002142284729061	0.0002706685770866	4.589383860367964e-08	0.0015335437550569	0.0002425309339459	2.3517564486740176e-06	5.8821253920670576e-08	0.0002361910109891	0.0004621209091816	5.5786193672053165e-08	2.135557347028286e-07	-0.000403181784173	-0.0005113277237959	1.6255555108892353e-07	2.6145604112229615e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2728.659851745556	9.1729065261693	84.14221413783933	7445584.586528079	3460.161747373384	48.95961787782926	2397.0441827430586	11972719.31798603	3082.5711145765	2.4178012527581814	9502244.676421406	5.845762897839031	3154.7075632923056	2972.655123138428	1.813129	35.02071	0.0729656920422296	0.0382814397943925	-0.1493604323	-4.79376e-05	0.0668371026	-0.006022292	-0.1667192979	-0.059128551	-0.1065567311	0.0367027052	-0.0499094681	-0.0675163541	0.0488526075	0.0616614405	0.1431188631	-0.0301016212	-0.0157933424	-0.0129337191	-0.0140438895	0.1479922668	0.0480409798	-0.0039135691	0.0186045846	0.1865503839	0.1001351803	0.0024449475	-0.0173269088	-0.0264859133	0.0071149497	0.0143053277	0.0746251355	0.0883946801	-0.1345760592	-0.0952896768	-0.0780195745	-0.0340192072	0.0687626495	-0.0450244312	-0.0847125316	-0.0469880772	-0.1201791294	-0.0308156095	-0.0700852882	-0.1193165001	-0.0385678324	-0.012496995	-0.0120816691	0.010557619	0.0353123301	-0.1966294071	0.0053489251	-0.0199698517	0.1136057637	-0.0728661377	0.013791949	0.0256817712	-0.0218469274	-0.0220102427	0.0346962362	-0.1148331702	-0.0763024081	0.0429813206	0.0319740563	0.1043630229	-0.1070943916	0.0830956604	-0.1085864995	-0.022385596	-0.0395665154	0.0518299572	-0.0844980269	-0.0579610418	-0.003019431	-0.0636364012	-0.0207689395	-0.0326062676	0.0318284708	0.0605030338	0.0600463775	0.0060225643	0.0215670602	-0.0551805785	-0.0729808708	-0.0457759058	-0.0194582202	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	-0.0269084674570336	0.0010461436461924	0.0007240656208862	1.0944165284687316e-06	-0.0392130573799676	-0.0220132564121656	0.0015376638690846	0.0004845834578677	-0.0109562177694044	0.005495790530091	0.0001200387078106	3.0203713550637927e-05	0.0020170012820769	0.00048345752702	4.068294171899859e-06	2.3373118043229402e-07	0.0002370007423695	8.097313804000079e-07	5.616935188369412e-08	6.556649084045022e-13	7.609865022135086e-07	0.0004039427706752	5.791004565511503e-13	1.6316976198076813e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
