global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
2163.4188000544946	-3.0609812558459453	9.36960624864022	4680380.904429229	2978.917387636836	-17.752107357550358	8873948.80236507	315.1373156339935	2527.893262423002	-3.6992002633901393	13.684082588665676	6390244.346203608	2650.427875790608	2145.6867093872606	1.121253	23.636189	0.1697006192992369	0.0871050056358896	-0.0262631685	-0.0197053466	0.0129749703	-0.056476595	0.0204926726	-0.0126691329	-0.0600747942	-0.1286989349	-0.0349392018	-0.0159375323	-0.0448271919	-0.1189115481	-0.0655390065	-0.0047064445	-0.1051516665	-0.1169665206	0.1761380244	0.0474508167	0.0372964883	0.304372787	-0.0385232386	0.0612831396	0.0768974086	0.0826433463	-0.0322510097	0.0293668245	0.103602492	-0.0658699051	-0.0649141675	0.0040002106	-0.0808026784	0.1842886971	0.0236557484	-0.0171599586	-0.0482227824	0.0391300643	-0.0110684543	-0.009424482	-0.0073561669	0.092459521	-0.0305838789	0.0757256725	0.0135532417	-0.0136206912	0.0434307189	-0.0973080778	0.0019585701	0.0222388034	-0.0756804635	0.0861281388	-0.0629121847	0.1303045277	0.0533442313	-0.2175022634	0.0117159457	0.0309970945	0.1074214195	0.0738372932	-0.0008346277	0.1700585367	0.0816068982	0.0546193134	0.0160479313	-0.0259269352	-0.062403154	-0.0856447597	0.0053717279508873	6.105255819480009e-05	2.8855461178343876e-05	3.727414862129451e-09	0.000577300413866	-0.0171760623801731	3.332757678498548e-07	0.0002950171188875	0.0242505355675888	-0.0532320619117215	0.0028336524153733	0.0005880884753148	-0.0015600011995596	-0.0008421058903187	2.433603742627391e-06	7.091423305094504e-07	-9.862689835049563e-06	0.0006477514138136	9.727265078238998e-11	4.1958189409758316e-07	-0.000176007386645	-0.0004947715448506	3.0978600153602524e-08	2.4479888159384933e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2169.964712189439	6.545912134944501	42.84896567841368	4708746.852147395	3013.273782878579	34.35639524174303	9079818.89058338	1180.3618940068632	2545.419204711914	17.52594228891212	307.1586531142782	6479158.927716233	2667.145072318412	2164.1071505630225	1.23103	25.950315	0.1217701018434981	0.072033665440882	-0.0333481634	-0.0206445449	0.0521718586	-0.0568802369	-0.029078909	0.0130153207	0.0106230258	0.0647716969	-0.0230910669	0.1086172372	0.0154738327	0.095012465	0.0764251364	-0.0003803291	0.1064092732	0.091500995	-0.0288482179	-0.0705733723	-0.0474242211	-0.1010120701	-0.0500793525	0.1064267722	0.003141124	0.0931388206	-0.0187244245	0.0216762873	-0.034920806	0.0716804396	0.0784858196	-0.0182170544	0.0753263151	-0.0573183422	-0.1254231589	0.0781941685	0.1074832473	-0.0444154172	-0.0274449698	0.0302812921	-0.0781805562	-0.0876006405	-0.0223012775	0.0624720177	0.0099205555	0.0523957279	0.0276502759	-0.0460998767	-0.0616605738	0.0307881288	0.0456413529	-0.1266665512	-0.0532633818	0.0951127123	0.1089086196	0.0241552233	-0.0006436606	-0.0502231232	-0.0459124033	0.1061142447	0.0287959427	0.0998643503	0.0810644083	0.0526859066	0.0125074584	-0.0304722578	-0.0666271694	-0.0878597406	0.0086918233188271	0.0033200953679397	7.554779260570653e-05	1.1023033252215312e-05	0.0006435235047916	6.622309092560008e-05	4.141225012192645e-07	4.385497771740295e-09	0.0819803631855151	0.0577298276179263	0.0033327329967954	0.0067207799480289	-0.00238599683247	-0.0008259956329104	5.692980884556873e-06	6.822687855870524e-07	-0.0001361011071674	-0.0001262384173323	1.8523511372192098e-08	1.5936138010576674e-08	8.4837678446378e-05	0.0002608450650913	7.1974316841710314e-09	6.804014798252526e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2169.363102936569	-0.6016092528702757	0.3619336931391313	4706136.272382578	3009.645699324008	-3.628083554570821	9057967.235459495	13.162990278947246	2546.065169701209	0.6459649892949528	0.4172707673948285	6482447.848365646	2666.4084606873607	2158.839248289142	0.832075	17.540268	0.079256438355601	0.0457029512570371	-0.0192371878	0.0017098305	0.063755004	-0.0637351211	-0.037661122	-0.0101283691	0.0931125192	-0.009705782	0.0344341052	0.0077904209	0.0199960582	0.1104337088	-0.0871432936	0.0068402278	0.049513777	0.0357212466	-0.0462783616	-0.0977105818	-0.0243325204	-0.0977924601	3.05937e-05	-0.0234876448	0.0488401964	0.0125300978	-0.0594117196	0.0668477208	-0.0757852656	0.0794986639	-0.0924251489	0.0154208972	0.0867490459	-0.0126882581	-0.0527467095	-0.0146818642	0.0340762553	-0.0726030337	-0.0089777922	0.0113709925	-0.0267018186	0.0779649144	0.0491893814	0.0363088713	0.0196810504	0.0583191891	-0.0173496365	-0.0429262502	-0.0837280327	0.0054478822	0.0569061741	-0.0626431937	0.0391838844	0.0612859327	0.1140876312	-0.0831738406	0.0187098919	-0.0650470107	0.0494022194	-0.0027083216	-0.0248906618	0.0355448783	0.0805080284	0.0507163915	0.0089476998	-0.034934058	-0.0705658771	-0.089533037	0.0053136638424575	-0.0033781594763695	2.8235023430640207e-05	1.1411961447785726e-05	0.0295890292795917	0.0289455057748001	0.0008755106537085	0.0008378423045589	0.0759847371360677	-0.0059956260494474	3.594753172481234e-05	0.0057736802776373	-0.0018990197885993	0.0004869770438707	3.6062761574917305e-06	2.371466412570457e-07	-0.0002068325972119	-7.07314900445e-05	4.277972326942006e-08	5.002943683915202e-09	-0.0001761967287381	-0.0002610344071844	3.104528721800759e-08	6.813896173415187e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2167.154816562421	-2.208286374147974	4.876528710247606	4696559.9989497	2993.144439514526	-16.501259809482235	8958913.635796726	272.2915753000337	2545.8454443124624	-0.2197253887466104	0.048279246459849	6481329.026326519	2662.695156837857	2147.013853246008	0.768602	16.202248	0.0245889129612035	0.0141489259212121	-0.0169741573	-0.040352557	0.0542274342	-0.0455483031	-0.0260432754	0.0036191029	0.0306879561	-0.0441405559	0.0305771068	0.0521642205	-0.0021348298	0.1120584638	0.0911339742	-0.0601141723	0.0635457394	-0.0049023405	-0.1337641225	-0.0421099193	-0.0859246254	-0.0348437856	-0.0291127272	0.0912720466	0.0280170044	0.0611638594	0.0028054953	0.0556808467	-0.0746606758	0.0608206178	0.0653639627	-0.0767310627	0.0610862075	-0.0445208449	-0.0181212594	0.0212789372	0.0903510122	-0.1526083803	-0.0108555626	0.0421263365	-0.0287377638	-0.0558446307	-0.0768669137	0.0359113305	-0.02292981	0.1010203987	0.0038470953	-0.0477617176	-0.0716117867	0.0139057813	0.0967508221	-0.0192065909	-0.066589188	0.0257040354	0.0491281731	-0.0065442567	0.0098571511	0.0077681589	-0.0682348798	0.0912240874	0.0859623801	0.0444445645	0.0799378539	0.0487121179	0.0053741445	-0.0393001065	-0.0742024108	-0.0906543325	0.0052824395485373	-3.122429392020051e-05	2.790416758395095e-05	9.749565308150704e-10	0.0315075881533601	0.0019185588737683	0.0009927281112417	3.680868152115466e-06	0.0787419431096978	0.0027572059736301	7.60218478102154e-06	0.0062002936046908	-0.0019709905277586	-7.197073915929993e-05	3.884803660514124e-06	5.1797872951359885e-09	-0.0002780776450417	-7.124504782980002e-05	7.73271766719377e-08	5.0758568402704925e-09	7.822596067049705e-05	0.0002544226894085	6.119300922822152e-09	6.473090488590347e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2164.8068822985524	-2.34793426386841	5.512795307447293	4686388.837647178	2976.9333605737743	-16.211078940751577	8862132.233297065	262.79908042327924	2530.6432330791768	-15.202211233285652	231.10722638143648	6404155.173129428	2650.726752503791	2160.128274493747	0.83137	17.525421	0.0852151272906464	0.0389189972117167	-0.0151460458	-0.0159480027	0.0760861129	-0.0311458655	-0.0186868381	-0.0145296551	-0.0344715668	-0.0621509415	0.0287564773	-0.0665087383	-0.055260539	-0.0041022646	-0.0686405696	0.0741050477	0.041043732	0.0196689136	-0.0769147442	0.0203140552	-0.0341951021	0.0166246835	0.00748679	-0.0020197864	-0.0464823264	0.0028188962	-0.0421103536	-0.0270793081	0.0173672268	-0.0009811448	-0.0605104168	0.0861924114	0.0349520432	0.0037404501	0.0353260916	0.0519309896	0.0510140109	-0.0635540531	0.0123786788	0.0060804483	0.0406464186	0.0248753728	0.0880673684	0.0086290947	0.0142038862	0.0442637184	-0.0030011219	-0.0189873658	-0.0890680527	-0.0121647246	-0.0480708929	-0.0278082408	0.0307800822	-0.0264034578	0.0493578404	-0.0106687757	0.0726530206	-0.0678897936	0.09307925	0.0057255334	0.03710604	0.0019861043	0.0793539824	0.0466744595	0.0017923027	-0.0435584361	-0.0775211985	-0.0912167139	0.0053518036060751	6.936405753780062e-05	2.8641801837998447e-05	4.8113724781073164e-09	0.0066155770848013	-0.0248920110685588	4.376586016494806e-05	0.0006196122150372	0.0888555700628828	0.010113626953185	0.0001022854501481	0.0078953123311998	-0.0016829857553434	0.0002880047724152	2.8324410526887945e-06	8.29467489339312e-08	0.0001831479445659	0.0004612255896076	3.3543169598713985e-08	2.127290445088783e-07	-0.000175346181534	-0.0002535721422044	3.074628337855448e-08	6.42988313021777e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2166.8503763977933	2.0434940992408883	4.17586813363233	4695240.553695259	2985.637501608112	8.704141034337681	8914031.29100873	75.76207114564103	2530.855321443998	0.2120883648212839	0.044981474492566	6405228.658081403	2656.090194064804	2179.9904318859703	0.810273	17.080681	0.079728543269538	0.046977991767593	-0.0209523353	-0.0198194252	0.0919447966	0.0101510226	-0.0197465407	0.0376563656	-0.0485503752	-0.076666479	0.0204549364	0.0145672523	-0.0270708346	-0.0106406098	0.0193428653	-0.0982687974	0.0184572452	0.0390488839	-0.0335813047	-0.0311300808	-0.0897031073	0.0406073162	-0.0310860053	-0.0240448785	-0.0201837558	0.1084848004	0.0151244528	-0.0337057121	0.0433041553	0.0151860809	0.0041482317	-0.1042601497	0.000201241	0.0065963911	0.0008688755	0.0532168315	0.1120135112	-0.0578099561	-0.0011328959	0.0021237086	-0.0281163932	0.0086429724	-0.104302885	0.073656556	0.0173130532	0.0328901896	0.0135295525	-0.0004615925	-0.1021120214	0.0124966165	-0.0459232242	0.0587046582	-0.0547009246	0.0190637321	-0.018549709	-0.0682591709	0.017012943	0.0132629416	-0.0270536414	0.1518570139	0.0621526512	-0.0322173084	0.0787565141	0.0446048127	-0.0017923027	-0.047697375	-0.0805080284	-0.0912167139	0.0128313601139211	0.007479556507846	0.0001646438023731	5.594376555406144e-05	0.0065305168621989	-8.50602226023997e-05	4.2647650487464166e-05	7.235241469169791e-09	0.0491299843582382	-0.0397255857046446	0.001578122159577	0.0024137553630407	-0.0013860153385919	0.0002969704167515	1.9210385188120192e-06	8.81914284255596e-08	-0.0001678781214911	-0.000351026066057	2.818306367538053e-08	1.2321929905145332e-07	-0.0001761165154144	-7.703338804000064e-07	3.1017027001710594e-08	5.934142872921313e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2167.5784921698587	0.7281157720653937	0.5301525775303844	4698396.519717358	3003.585132347609	17.94763073949707	9021523.647259604	322.11744916134023	2542.8469338050254	11.991612361027364	143.79876701714429	6466070.528761619	2658.2383049442374	2167.427229184156	0.894613	18.858589	0.0453060515483277	0.028385261359018	-0.0044393611	-0.0075582794	0.0691078286	0.0457827675	-0.0211415905	-0.0203172531	0.0796536655	-0.0044675957	0.0160548303	-0.0203988377	-0.0849808116	0.1080155275	0.0022357265	0.0650375213	0.011783599	-0.060481886	-0.0161632568	0.0143372869	-0.0030119451	-0.0729870267	0.0308839019	-0.01802951	0.0414460247	-0.0192555329	-0.102145846	-0.0006789232	-0.0880104128	0.0568088605	0.0003741424	0.0630862973	0.0622407128	-0.0228494016	-0.0019217147	-0.0453818934	0.0348914532	-0.0134295137	0.0166326752	0.004012067	-0.0099325922	-0.0399152892	0.0812212348	0.0591855921	-0.0262547068	0.0985235638	-0.0052191053	0.0756850742	-0.0790869888	0.0291682472	0.0184274051	0.1070668346	0.0701222493	-0.0088698506	0.050210249	0.0400271711	0.0291070448	-0.0438803575	0.0875062983	0.029778754	0.0572516672	0.0564169606	0.0781455512	0.042504596	-0.0053741445	-0.0517055788	-0.0831501106	-0.0906543325	0.0131158769042514	0.0002845167903302	0.0001720262269674	8.094980397985575e-08	0.0281839194794173	0.0216534026172184	0.0007943333172222	0.0004688698449033	0.052313656519118	0.0031836721608798	1.0135768427961062e-05	0.0027367186584002	-0.0012309949828362	0.0001550203557556	1.5153486477678964e-06	2.403131069862377e-08	-0.000177039360816	-9.161239324900002e-06	3.1342935278137834e-08	8.392830596809424e-11	6.339108910298453e-05	0.0002395076045173	4.018430177662524e-09	5.736389262165587e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2174.326550610183	6.748058440324257	45.53629271403145	4727695.948688377	3049.9409110246306	46.35577867702159	9302139.560741754	2148.8582167530094	2530.2541650625376	-12.592768742487806	158.5778246017779	6402186.13981632	2689.5086253023264	2196.6773207257365	1.337511	28.194941	0.2277233035425223	0.1464549709862463	-0.027850039	-0.0454349398	0.0135726054	0.1322615185	0.0570749153	0.3451000756	0.0184054162	0.0227826397	-0.0753457474	-0.0974341759	0.0835206413	-0.0215707732	-0.0455025316	-0.067046344	-0.0024842008	-0.1987152831	0.0680414637	-0.2329663083	-0.1480635256	0.0082245833	-0.0374907396	0.0222398792	-0.1152691567	0.1054945579	-0.0498786243	0.0225639343	0.2170488059	0.2545078842	-0.0389373068	-0.1159165321	-0.1599077923	-0.0240816196	-0.0280816474	-0.1352806572	0.0783208184	0.0437865782	-0.0120909112	-0.1093747565	-0.0189410114	0.0480740981	-0.094711631	0.2453637162	0.0365636099	-0.0564100286	0.12959751	0.0878861164	-0.0459541308	0.0550285123	-0.0531725901	0.106875058	0.0428122085	-0.0973485754	-0.1004407167	-0.1440665243	0.0472333398	-0.0776848938	-0.0607170725	0.1230968984	0.0640924919	-0.126825433	0.0775211985	0.0403752488	-0.0089476998	-0.0555720611	-0.0854361313	-0.089533037	0.0288445785126043	0.0157287016083529	0.0008320097095697	0.0002473920542846	-0.0051845193393091	-0.0333684388187264	2.6879240779670068e-05	0.001113452709199	-0.0847326216076709	-0.1370462781267888	0.0187816823484051	0.0071796171645087	-0.0015660394311111	-0.0003350444482748	2.452479499794777e-06	1.122547823198321e-07	-0.0004338620969854	-0.0002568227361694	1.8823631920056865e-07	6.595791781353723e-08	-0.0001763394262258	-0.0002397305153287	3.1095593241644374e-08	5.74707199798046e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2164.575346932316	-9.751203677867124	95.08597316724934	4685386.432547156	3005.20653894847	-44.734372076160525	9031266.341738643	2001.1640450483703	2531.5533643869253	1.2991993243877005	1.6879188844894573	6408762.43673876	2650.2254211275817	2182.9237869162307	1.243056	26.203827	0.1570162637792636	0.0937492971803956	-0.0298619242	0.0067640512	-0.0483899884	0.1067981827	0.0138934469	0.0004521545	0.0731604098	0.1307272254	0.0390550072	0.0199203884	0.0742814212	0.0045276717	0.0496333197	0.0569439404	0.0216587676	-0.0323709174	0.1229443864	-0.0708135674	-0.079542268	-0.0736826518	-0.1161388672	0.0162223315	-0.0621728574	-0.0549060479	-0.0044175357	0.0162728608	-0.0216035594	-0.0046409406	0.0636756269	0.0332364391	0.0563980173	-0.0815044436	-0.0457532162	-0.1669721381	0.0935840812	0.141155386	-0.010720968	-0.0292817938	-0.0101505578	-0.0996253087	0.0153380737	0.1222534918	0.0261184992	0.0004965131	0.0533538462	0.0806797082	0.0297715375	0.0215516518	0.0194380096	0.0654055131	0.0756936838	-0.038096361	0.0812963933	0.0882351321	0.0397472113	-0.0538842391	-0.0262184388	0.0667575257	-0.0383976232	0.0331787732	0.0768835629	0.0382182304	-0.0125074584	-0.0592862243	-0.0873563013	-0.0878597406	0.0191968431551146	-0.0096477353574896	0.000368518787122	9.307879752815688e-05	0.015441213959761	0.0206257332990701	0.0002384310885511	0.0004254208741243	0.0043025950729429	0.0890352166806137	0.0079272698093638	1.851232436171252e-05	-0.0020860138889335	-0.0005199744578224	4.351453944823465e-06	2.7037343678769895e-07	-0.0001998161330687	0.0002340459639166	3.9926487034528434e-08	5.477751322569723e-08	-0.0001762082791231	1.3114710270000526e-07	3.104935763152432e-08	1.7199562546605727e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2157.7774349706283	-6.797911961687532	46.21160703885443	4656003.458868424	2982.2847534910647	-22.92178545740535	8894022.35090526	525.4082485553193	2532.167293255145	0.613928868219773	0.3769086552336114	6411871.201031088	2647.082263543506	2135.688280100014	0.9724330000000002	20.499035	0.0540275265843577	0.0259237752979544	-0.0266163243	-0.008362978	-0.1042878784	0.0158832658	0.062574984	-0.0568256667	0.0351970112	0.0729428064	0.0111574131	0.0349494522	0.0477650643	0.0315898515	-0.0809820204	-0.018531404	-0.0475829344	-0.0709239885	-0.0352514656	-0.0799138556	0.062550761	-0.0211851425	-0.0550643708	-0.0216507038	0.0426115157	0.005394418	-0.0449338415	0.072709735	-0.0537672284	-0.0100758222	-0.0754572535	-0.0118849076	-0.0022617228	-0.0935579171	-0.0263141333	-0.1375007272	-0.0523867328	-0.0026755223	-0.0051987743	-0.0299118803	0.0361209517	0.0905064061	0.0164712479	0.0900238076	-0.0032334046	0.0622870532	0.0316822143	-0.0067354194	0.0815107361	0.0522371521	0.1121095923	0.1008770088	0.0364609487	-0.0771772053	-0.0015960261	-0.0277817719	0.0855954368	0.0031221914	-0.0642627583	-0.028843298	-0.0045790533	-0.0350533652	0.0762327537	0.0360350191	-0.0160479313	-0.0628378881	-0.0889023983	-0.0856447597	0.0053343416435751	-0.0138625015115395	2.8455200770379496e-05	0.0001921689481574	0.0050670082627561	-0.0103742056970049	2.5674572734838595e-05	0.0001076241438437	0.0175865818316012	0.0132839867586583	0.0001764643042042	0.0003092878605196	-0.0022980248922924	-0.0002120110033589	5.2809184055954975e-06	4.494866554524759e-08	-0.0001781875047424	2.16286283263e-05	3.1750786846322825e-08	4.677975632772266e-10	-0.000272705299781	-9.649702065789996e-05	7.436818052864508e-08	9.311674995851176e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2153.9578378988376	-3.819597071790668	14.589321790831844	4639534.367445835	2963.5105393461126	-18.77421414495211	8782394.716815487	352.4711167605199	2521.090772482065	-11.07652077308012	122.6893124364754	6355898.683094215	2639.788064342752	2135.2871411195274	0.8647099999999999	18.228226	0.0800710124835073	0.0558211556441564	-0.0221939521	-0.0169115311	-0.0835822519	-0.0311272191	0.0629281084	-0.0442313872	-0.0693202073	0.0026216193	0.0182620737	0.0931980324	0.0825092962	-0.0618402243	0.0669605829	0.0032470209	0.0144418078	-0.0234025458	0.0540546736	0.0244482201	-0.0308352102	-0.0850803323	-0.0896124382	0.0521048186	0.017835946	0.0063768552	0.0760079971	0.0647170232	0.0378483182	-0.0630563982	0.078674633	-0.0025150487	0.0294785651	-0.0492294048	-0.0759084604	-0.0183800039	-0.0146273711	0.0751230091	0.0077759738	-0.0086564654	0.0604234156	-0.1019569247	-0.0383218502	0.0287791754	0.0137729699	0.0091100243	0.0143842379	-0.0313745877	0.0354105491	0.0940261187	0.0091085656	0.0045457103	0.0169394511	-0.0874570436	-0.0695489591	0.0943986561	0.0009964689	0.0267434917	-0.1065422351	0.0748392629	0.075250482	0.0399533378	0.0755688824	0.0338271112	-0.0195636596	-0.0662173176	-0.0900678015	-0.0829017503	0.0053258991143536	-8.442529221499954e-06	2.836520137627246e-05	7.127629965588062e-11	0.0049205095321553	-0.0001464987306008	2.4211414056031167e-05	2.1461878067645912e-08	0.0698211285058363	0.0522345466742351	0.0027284478662628	0.0048749899858285	-0.0024615621763498	-0.0001635372840573	6.059288348035963e-06	2.674444327687061e-08	-0.0005237200673466	-0.0003455325626041	2.742827089415272e-07	1.1939275181982536e-07	-0.0002281446554536	4.456064432739997e-05	5.204998381204186e-08	1.9856510228730428e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2157.737659767921	3.7798218690832073	14.287053361999671	4655831.808380744	2974.569725539156	11.059186193043388	8848065.05209409	122.3055992524015	2523.223310323862	2.132537841796875	4.5477176466956735	6366655.873761708	2642.3031244301387	2150.9821461571587	0.886057	18.678215	0.0430422940823445	0.0242622476924788	-0.0232524605	-0.0105869412	-0.003072565	-0.0648986555	0.0005524508	-0.0189120965	-0.0243266662	-0.0186402828	0.0257809134	0.0069175708	0.0907004654	-0.020800711	-0.0884301993	0.0505931829	6.46192e-05	0.0741405349	-0.0203981424	-0.0807167663	0.0170814334	-0.0408276668	0.0400047489	-0.0260764764	-0.0169777122	-0.0123505346	-0.0742314362	0.0128116423	0.0193344029	-0.0173048449	-0.085083748	0.0555301116	0.02986909	0.0225575162	-0.072436482	-0.029157668	0.008907843	-0.0514377063	-0.0030358624	-0.0315165683	0.0131046966	0.05554625	0.069713271	0.0443183005	0.0460507764	-0.0328021655	-0.0096411232	-0.047451466	-0.0477275651	0.0718268216	-0.0133552532	-0.0757375998	0.0209918452	-0.0042467892	0.0359016054	-0.0341365461	0.0846283947	-0.0733368826	-0.0057379461	0.0025515571	-0.0303946055	0.0313630228	0.0748920628	0.0315960199	-0.0230492221	-0.06941525	-0.0908475206	-0.0796476241	0.0052045197930681	-0.0001213793212854	2.708702627643762e-05	1.4732939635728516e-08	0.0139370904139326	0.0090165808817773	0.0001942424892061	8.129873079763192e-05	0.069919269252388	9.81407465517059e-05	9.631606133726174e-09	0.0048887042127879	-0.0028850319682759	-0.0004234697919261	8.323409457973915e-06	1.793266646739347e-07	-0.0003222453063898	0.0002014747609567	1.0384203749025609e-07	4.059207930259968e-08	-0.0001769653456819	5.117930977170001e-05	3.131673357231436e-08	2.619321748707628e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2167.832643721905	10.094983953983956	101.90870103119354	4699498.371186303	3011.8984937839164	37.32876824476034	9071532.536857825	1393.436938671028	2537.355507190411	14.132196866549291	199.71898827490568	6438172.969869508	2654.283286954613	2170.9485047658286	1.06371	22.423168	0.1587218294514656	0.0880676281396872	-0.0027938949	0.0277738715	0.089015779	-0.0829362534	-0.0850505272	-0.0217822204	0.1881017701	0.0011532524	0.0883976643	0.0781491172	0.0167813659	0.098223048	0.0530357901	-0.0848716257	0.0592623208	0.0703109556	-0.031069667	0.0034765615	-0.0363037297	0.0203884386	0.1251299777	-0.0597820177	0.0651471689	-0.0533236996	-0.0578287268	0.0278213349	-0.1114091339	0.0392321397	0.0260922403	-0.097582633	0.108001982	0.0481995005	0.0407445072	-0.0364948308	0.0292197912	-0.0409624662	-0.0171633517	0.0582245963	-0.0950500248	0.0046253628	-0.0743858914	-0.0407000654	0.026604501	0.0109098147	-0.0726875573	-0.011507088	-0.088075255	-0.04158689	0.0487077664	-0.0095524699	-0.0533092008	0.1338069305	0.1084887331	-0.0111992622	-0.0036984018	-0.0015053323	-0.101804491	0.0022367233	-0.0039347585	0.0496884444	0.0742024108	0.0293432743	-0.0264992443	-0.0724229201	-0.0912382167	-0.0759024438	-0.0049368343303513	-0.0101413541234194	2.4372333205335173e-05	0.0001028470634565	0.0269661026578944	0.0130290122439618	0.000727170692556	0.0001697551600533	0.1518293298393374	0.0819100605869493	0.0067092580253577	0.0230521453994623	-0.0034620369608081	-0.0005770049925322	1.1985699918001386e-05	3.329347614070842e-07	-0.0001256754211709	0.0001965698852189	1.57943114864831e-08	3.863971977497152e-08	-0.0004762185178735	-0.0002992531721916	2.2678407676563301e-07	8.95524610667354e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2160.9226645290832	-6.909979192821538	47.74781244522659	4669586.762075473	2990.330970992585	-21.56752279133116	8942079.316077458	465.15803935458894	2534.406803424542	-2.9487037658691406	8.694853898850852	6423217.845244605	2645.968482989937	2154.894673464591	1.021423	21.531769	0.1182805364453143	0.0572735100815025	0.0115605495	0.0027455007	0.1009618089	0.0250923156	-0.0394105149	0.009891831	0.129054799	-0.0301980748	0.1731397062	-0.0799702868	-0.0418682159	0.0904903628	-0.0151030113	0.0554214691	-0.0416583908	-0.023226877	-0.0674758185	0.1126909412	0.1045275701	-0.0293700115	0.1032230595	-0.0516359829	0.0154307705	-0.0822817553	-0.0935553258	-0.0196701497	-0.1259281071	0.0234786108	-0.0173997064	0.0580456628	0.0362584328	0.0511968923	0.1678746729	-0.0709208533	-0.0898323606	-0.0192734608	0.0179478048	0.0682934852	0.0200428046	-0.0061061437	0.0913344657	-0.1256316368	-0.0249908072	0.1013966775	-0.0493595119	0.0627153951	-0.045138422	-0.080636975	0.040874441	0.0194191607	0.0355801392	-0.0232666925	0.125712536	0.0168838262	-0.0256133558	0.0054414369	0.0315693914	-0.1250737419	0.0101178332	0.0981417837	0.0735000446	0.0270704183	-0.0299084066	-0.075232084	-0.0912382167	-0.0716892996	-0.0143505079192607	-0.0094136735889094	0.0002059370775407	8.861725043853041e-05	0.0568096612240367	0.0298435585661423	0.0032273376083898	0.0008906379878907	0.1874457552530302	0.0356164254136928	0.0012685297592491	0.0351359111623789	-0.0033369941085289	0.0001250428522792	1.1135529680356589e-05	1.563571490611784e-08	-0.0003311040966849	-0.0002054286755139	1.0962992284152358e-07	4.220094072343629e-08	6.14475318646971e-05	0.0005376660497381	3.775799172262965e-09	2.890847810410774e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
