global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
5645.954346186825	10.49559802760632	31876800.4792259	110.15757795709368	6492.568182583513	13.554828933189128	183.73338740802112	42153441.60549577	6102.082856276939	5.66038074712651	32.03991020244047	37235415.18486893	6193.826549093291	4501.343307081541	0.956747	17.328976	0.1002417541829891	0.0562467935301975	0.0530080369	0.1428347825	0.0707548768	-0.0224527568	0.1476928577	0.0580191674	-0.0663859865	0.0551110322	0.0499870939	0.0365801964	-0.0585297927	-0.0349530771	-0.0094997081	0.0750771185	0.0088981019	0.1190457775	0.1181104344	-0.1358186815	0.0670223769	-0.0393723036	0.0181589226	-0.1396285206	-0.1084557024	-0.0412914666	0.0318702121	-0.0959634029	0.0434990392	0.1345223515	0.0323849758	-0.0432368088	-0.0291151071	0.0189333908	-0.1165230615	0.048586683	-0.0769199683	0.0271469703	0.0236941769	0.0533294081	-0.0743532306	-0.1075308903	0.018017973	-0.0151402923	0.0500825184	-0.0133388609	-0.0360265895	-0.0513274905	-0.1336623095	0.0006397963	-0.0413120213	0.0021451389	-0.0704617951	0.1027420309	-0.1414359864	-0.0955144763	-0.0465312541	-0.101007211	-0.0719180098	-0.0025853338	0.0686282979	-0.0606228935	-0.0526913616	0.0588382716	-0.0380423841	-0.0003971494	0.1776966056	0.0488355927	-0.0640205195	-0.0025602793	0.080430343	0.1159330579	-0.0735669051	0.0711799388	-0.0220353217	0.1142984376	0.0439007333	-0.0573670586	0.0680545121	0.1422860708	-0.0340488776	0.0160578967	-0.0817419161	-0.0089701993	0.0035817824	-0.0163175595	-0.0022029774	0.0392741093	0.0089002025	0.0636855621	0.062658195	0.1305408207	-0.064609595	-0.0687400898	-0.1408812455	0.0691010042	-0.0506706548	0.0141873025	-0.0754743102	-0.0083224558	0.0943343646	0.0634368734	0.019209311	-0.0290547284	-0.000941913696451	0.016918848380314	8.872014115619865e-07	0.000286247430516	0.0296804156988912	0.0204262188751443	0.0008809270760589	0.0004172304175353	0.0628719540021265	-0.0002348926656808	0.0039528826000455	5.5174564390633294e-08	-0.0007270094933645	0.0007379607370234	5.28542803442107e-07	5.445860493881199e-07	-0.0001539557237	3.322265427000142e-07	2.3702364859990738e-08	1.1037447567440437e-13	-0.0001220560430604	-0.0005149429216709	2.6516621257896264e-07	1.489767764756222e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5653.436097180595	7.48175099377022	31961339.704904564	55.97659793278167	6522.962242389547	30.39405980603442	923.798871492797	42549036.41563967	6099.348806797773	-2.7340494791660603	7.475026554528206	37202055.86698542	6200.253579121351	4522.488936616079	0.8815429999999999	15.966865	0.0230599517520815	0.0195630029652049	0.054898636	0.1154547729	0.046498134	-0.0531268964	0.0879411047	0.044515696	-0.047904407	0.1009374738	0.0192709017	0.0354237515	-0.049016192	-0.0717124465	-0.0213541227	0.1010417327	-0.0311302208	0.030379394	0.137311256	-0.0473109136	-0.132462886	-0.045539332	0.0812074254	-0.0502845129	0.0117396666	-0.0710558646	-0.0865798165	0.0182702514	0.0575070709	-0.0017827697	0.0568989321	-0.0922186492	0.0753157468	0.0940201242	0.0212547166	-0.0480790216	-0.0128088725	-0.1490308639	-0.0309724801	-0.0106674558	0.0119538914	0.0561304568	0.0365971142	-0.0741987791	-0.1074059576	-0.0155814412	0.01134327	-0.026055676	-0.1240726692	0.0379794544	0.0395702004	0.0357773584	-0.0836134407	0.0910367443	-0.0502831121	0.0969717141	-0.0278221185	-0.0452700196	-0.0234301471	-0.1541946364	-0.0123498537	-0.0377335085	-0.0703283933	0.0032627501	-0.077558207	-0.0415428485	0.0627538997	0.0697617484	-0.0269645293	-0.0242611892	-0.0826105732	0.0634058784	-0.0840995764	-0.0608823156	0.0029229589	0.0029624812	0.0404388366	-0.0475062049	0.052823627	0.0917059508	-0.0647641441	0.0208678661	-0.0569526974	0.0250418263	-0.0243916125	-0.0249074615	-0.0030317338	0.1130410509	-0.03772114	0.0319514694	0.0990220252	0.0916583803	-0.0323456925	-0.0367698689	-0.1365681989	0.0367335864	0.0640984259	0.0300844638	0.0357628227	-0.0721936442	0.0934991514	0.060460265	0.0137586687	-0.0360520886	0.0182310509443226	0.0191729646407736	0.0003323712185344	0.0003676025731163	0.0257934487707842	-0.0038869669281069	0.000665301999491	1.5108511900197564e-05	0.0628719741853274	2.0183200902246238e-08	0.0039528851379604	4.073615986604332e-16	-0.0007270094933645	0.0	5.28542803442107e-07	0.0	-0.0001539557237	0.0	2.3702364859990738e-08	0.0	-0.0001220560430604	0.0	0.0	1.489767764756222e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5673.530969914765	20.094872734169257	32188953.66658197	403.8039102024591	6553.688412580819	30.726170191272104	944.0975346230184	42950831.8091961	6112.458246741585	13.109439943811594	171.85741564040293	37362145.81815921	6212.134723450758	4586.780744740354	0.890602	16.130932	0.0477355136714271	0.0277774094189629	0.035095992	0.0755967528	-0.0096728607	-0.0547563692	0.058782956	0.0477102021	-0.0507389018	0.0719868434	-0.045445263	0.0523269526	-0.0404172553	-0.003046969	0.0122718398	0.0909124956	-0.0983512015	0.0266513407	0.0978036467	0.0006584875	0.0971142915	0.0090416651	0.0453933796	-0.1134850473	-0.0810370084	-0.0060816806	-0.0134742575	-0.0347286809	0.1031031798	0.1185585302	0.1670660319	0.0657894701	0.0382055254	0.0176154394	-0.041428299	0.0236175416	0.0234832582	-0.0098044733	-0.0512438427	0.0711563192	0.0022044714	0.0205307194	-0.2533622656	0.001608385	-0.0541013578	0.0893599365	0.0147154303	-0.0213318546	-0.0821855336	-0.025020146	0.0405491312	0.0085809703	-0.0556688531	0.1518407699	-0.0774522479	0.0066996839	-0.0086910919	0.0560135884	-0.0731677394	0.1012004319	0.0700572053	-0.019950696	-0.0339615809	0.0339963711	-0.1442285174	0.0647108185	0.032247724	-0.0031677788	-0.0882114667	-0.0304615322	-0.0383795679	0.0882871094	-0.1174971165	0.0041670416	-0.0726059207	-0.0014379076	0.0348128149	-0.0282237463	0.0384613624	0.0321403633	-0.0971590674	0.0296923135	-0.0555220975	0.0110842032	-0.0654374417	-0.0286337661	-0.0614473941	0.0092738083	0.0445414951	0.0275774527	0.1147963887	0.092948842	-0.0631886823	-0.0355320674	-0.0486416483	-0.0408588683	0.0059754022	-0.010284577	0.0719407411	-0.0977215221	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	0.0117626907899364	-0.0064683601543862	0.0001383608946196	4.183968308685108e-05	0.0302906774058726	0.0044972286350884	0.0009175251377066	2.022506539625908e-05	0.0491551895580499	-0.0137167846272775	0.0024162326604878	0.0001881501805111	-0.0011870088056471	-0.0004599993122826	1.408989904683755e-06	2.11599367300465e-07	-0.000153427497882	5.282258179999794e-07	2.3539997106331123e-08	2.7902251480174733e-13	-0.0001225913100533	-5.35266992900005e-07	2.86510753688214e-13	1.5028629300584335e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5672.45663653211	-1.0743333826549133	32176764.293337177	1.1541922170867485	6557.215682246767	3.5272696659476424	12.441631296314393	42997077.503502935	6101.222986581486	-11.235260160098733	126.2310708651018	37224921.93199031	6207.332486138155	4600.775265333145	0.911508	16.509602	0.0657828423747979	0.0377787932724535	0.0640006792	0.0600980946	-0.0345836684	-0.0662241802	0.0348435728	0.0457569992	-0.0911137224	0.0614259564	-0.0708990896	-0.0144109133	-0.0545011715	-0.0078770453	-0.0133990075	-0.0073090133	0.0928360466	0.0188386619	0.0984753352	-0.005449582	-0.0687979238	-0.0941599114	-0.0364535998	-0.1421827918	0.0138794901	0.0149990225	-0.0294108011	0.0373503313	-0.0792512605	-0.0055540737	0.0715042478	0.0829998889	0.1102146368	-0.0562476502	-0.1035319521	-0.00125955	0.0286369889	-0.0025793289	-0.0531681727	-0.0539079676	-0.0655273752	-0.0094215981	-0.04114125	0.0028560894	0.0500034783	0.0392018026	0.0228291606	-0.0466040196	-0.0243893915	0.036996254	0.0249831174	0.0378961452	-0.0304386775	-0.0147370381	-0.1355412501	0.0154461376	0.0164536403	-0.0430870789	0.105442904	-0.07779825	-0.0081324379	-0.145991131	0.0151114863	-0.0087157405	-0.0368393413	0.0363608851	-0.0555753324	0.0210933996	-0.0275681488	-0.109157488	0.0396808671	0.0621222148	0.024063246	0.045503089	-0.0530311236	0.0084033937	0.0484756938	-0.0475181199	0.0293979009	-0.0019258223	-0.0721961837	0.0230446413	0.0187372885	0.0405076683	-0.0942279296	0.0413588061	0.0494024548	0.0710822591	-0.0026939395	-0.0260726718	0.0851281193	0.043773464	-0.1212841631	-0.0564363048	-0.0514589106	0.1331587952	-0.0261562851	0.0435436515	0.0733496666	-0.093286424	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	-0.0010151346739633	-0.0127778254638997	1.0304984062825755e-06	0.0001632728235858	0.0302391207945049	-5.155661136770073e-05	0.0009144044264246	2.6580841757201286e-09	0.0586499010604555	0.0094947115024056	0.0034398108944012	9.01495465139132e-05	-0.0005699900158669	0.0006170187897802	3.248886181879489e-07	3.807121869418228e-07	-0.0001540362630139	-6.087651318999816e-07	2.3727170323287372e-08	3.705949858172021e-13	0.0001289561109771	0.0002515474210303	6.327610502704531e-08	1.6629678558338133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5684.127031369435	11.670394837325148	32309300.108744703	136.19811565906545	6576.878357354526	19.66267510775924	386.6207923932949	43255328.92743837	6106.235268979629	5.012282398142816	25.122974838732294	37286109.16013072	6221.440525785406	4644.493765271849	0.98485	17.838003	0.1158916468625751	0.0629554680250761	0.0768284998	0.010949799	-0.0491114764	-0.0376559048	0.0055417646	0.0063280918	-0.0862938169	0.0704623734	-0.0919967745	0.0417599596	-0.0490902277	0.0223653815	-0.0315681726	0.026074627	-0.0294159422	0.0945731182	-0.050776109	0.0948601477	0.0299314301	0.1583111641	0.0585276868	-0.0598215207	0.0929010374	0.1214922866	0.116571267	-0.0577407599	-0.0152478309	-0.0622818626	-0.0911577557	0.0476166485	0.06731413	-0.0305536201	0.0097811834	-0.0804892041	-0.0176700988	-0.045545217	-0.0842957712	-0.0392657309	0.0164030377	0.0143096436	0.0944722417	0.0530208508	0.0137310517	0.0916213586	0.0891417853	-0.0402333076	-0.0078232573	0.0037783844	0.091368489	0.0598035731	0.0437921892	0.0661098503	-0.0097439895	-0.0913664385	-0.074633951	0.1077851998	0.0049046973	-0.00892014	-0.0813169042	0.1033915268	0.1242281118	0.0446112931	-0.056191438	-0.0876834746	0.0044959145	-0.0615781409	0.0338716888	-0.0039622984	0.2028498768	0.0198190715	0.0643922646	0.0097313961	-0.0508807911	-0.0133009157	0.0645005371	-0.0195217893	-0.0068233392	-0.0146160787	-0.0327048513	0.022956684	0.0675291602	-0.0369986117	-0.0784357986	0.0023557264	0.0824862773	0.0041586638	-0.0279519814	0.0020098257	0.0873170853	0.1214248433	-0.0308637173	-0.1542914414	-0.1240801905	0.0982609239	-0.1006420363	0.0091950504	-0.0034721667	-0.0705960825	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	-0.0138739285982723	-0.012858793924309	0.0001924858947499	0.0001653485811878	0.0072402274214766	-0.0229988933730283	5.24208931147017e-05	0.0005289490963839	0.0147182683159527	-0.0439316327445028	0.0002166274222203	0.0019299883555978	-0.0011869814548609	-0.000616991438994	1.4089249741836987e-06	3.806784357918869e-07	-0.0001541388722434	-1.0260922949999849e-07	2.3758791936467183e-08	1.0528653978583355e-14	0.0002339085991683	0.0001049524881912	1.1015024777523978e-08	5.4713232764876445e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5688.764454474481	4.637423105045855	32362041.018492337	21.505693055213136	6611.069330886315	34.190973531788586	1169.0226710514676	43706237.69778562	6102.928114416564	-3.307154563064614	10.9372713039991	37245731.56973612	6214.405791030466	4668.5194817949805	0.952045	17.243816	0.0698876912936256	0.0383503433391837	0.0262687544	-0.0287882034	-0.0014991338	0.0183675379	-0.0166937915	-0.0063375584	-0.0359854994	0.0159150728	-0.0736668429	0.0197847072	-0.0340943025	0.0019714562	-0.032384408	0.0052453316	-0.0666596538	0.1077102711	-0.1257169016	-0.1213405727	0.0198638998	-0.0233172692	-0.0309838034	-0.1578515675	-0.0612105169	0.0101998326	-0.040942961	0.0491832879	0.1039098598	-0.0411659175	-0.0168721816	0.0483322233	0.0403802132	-0.0701636614	0.0073516056	0.0434708162	0.0247795065	0.11400296	0.024307454	-0.1015900624	0.0779472158	-0.0894159068	-0.0898066755	-0.0827064185	-0.0112165493	0.1350715062	0.0347290318	-0.0203335613	0.0114179708	-0.0016619915	0.0109205134	0.0648525656	0.0505206008	0.0926625627	0.0510355021	-0.1002356264	-0.0005671307	-0.0953549244	-0.0413547245	0.0051043639	0.0049426822	-0.1549867947	-0.0730410013	0.0883253624	-0.0968337504	-0.0098237173	-0.0033566544	0.036035915	-0.010686894	0.0785851228	0.0541013894	0.013475889	0.024770109	-0.0157807156	-0.065212914	0.1191890648	0.0356439477	0.0156579662	-0.0012295217	-0.0222998537	0.0335704696	0.0180605256	0.0619162567	-0.0715131347	-0.0445261289	0.0227859679	0.0272835609	-0.0245040358	-0.0437839863	0.0363400318	0.1087920189	0.0573754952	-0.0146464438	-0.1287047771	-0.1188260266	0.0159444361	0.0663227393	0.0700159911	0.0062985154	0.0030915516	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	-0.0193222318526551	-0.0054483032543828	0.0003733486437677	2.968400835171822e-05	0.0196531034109312	0.0124128759894546	0.0003862444736807	0.0001540794903295	0.0148268339058859	0.0001085655899332	0.0002198350036727	1.1786487317543944e-08	-0.0018360112468742	-0.0006490297920133	3.3709372986485543e-06	4.212396709208274e-07	-0.0001868881808277	-3.274930858430001e-05	3.4927192133087095e-08	1.072517212749706e-09	-0.0001226712294312	-0.0003565798285995	1.2714917416404878e-07	1.504823053016211e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5690.9212117856405	2.1567573111597085	32386584.238751743	4.651602099240856	6634.119686153017	23.050355266702358	531.318877921193	44011544.01020301	6097.774354731117	-5.153759685447767	26.561238895346666	37182852.08121648	6207.688035155261	4640.035146324169	0.951239	17.229225	0.0397593856190126	0.0218860158223915	0.0266409763	-0.0462751828	0.0598466801	0.0904469261	-0.0357442652	-0.0255335912	-0.023774928	-0.0063026176	-0.0336828864	0.023477969	-0.0504411277	-0.0230625707	0.0229216979	-0.0356988	0.0151295435	0.0300457941	-0.00196602	-0.0853954363	-0.1205264791	0.1181213094	-0.0357536786	0.0204179815	-0.0225274591	0.0643326064	0.0569372714	-0.0398178462	-0.0086451805	0.1328398254	-0.0294640968	-0.0989499309	0.0183854821	0.002735304	-0.0198969145	0.0036900657	-0.0296719312	0.0614322412	0.0371977754	0.074019815	-0.0754219641	-0.0466608145	-0.0572634904	-0.0505882953	-0.0070450485	0.1047956238	0.0169633696	-0.0081230795	0.0090768614	-0.0149267884	-0.0596617204	0.067472047	0.0362796736	0.0378946197	0.0081014018	-0.0094913395	-0.0370021438	0.0161768114	-0.0354510591	-0.1062430779	-0.0052644608	-0.0124572882	-0.0696498284	0.1438860366	0.0176609736	-0.0198297788	0.0814340628	0.0597885791	-0.0419923723	-0.1501851539	-0.0151225467	-0.0838339201	0.0170071034	0.0452111948	0.1437834077	0.0054574796	0.0369080906	0.0279489874	0.0028012678	-0.0202656558	0.0817726043	0.002888138	0.0237052509	-0.0857520228	0.0200842579	-0.0015267912	-0.0138137407	0.0828563881	-0.0273818592	-0.0011401155	0.1272281469	-0.0018485605	-0.0477785031	-0.090824787	0.0144792132	0.0112283164	-0.0053611578	0.0819304952	0.078859511	-0.101183472	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.0194582218410346	-0.0001359899883794	0.0003786223972149	1.8493276939456366e-08	0.0121529015474948	-0.0075002018634364	0.0001476930160231	5.625302799229485e-05	0.0148320733622568	5.239456370900036e-06	0.0002199904002233	2.7451903062564975e-11	-0.0019830011014775	-0.0001469898546032	3.9322933684609775e-06	2.1606017356299255e-08	-3.187391901082748e-06	0.0001837007889266	1.0159467131087891e-11	3.374597985226158e-08	0.0001889972132554	0.0003116684426866	9.713721816669049e-08	3.571994661830715e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5700.081423879078	9.160212093437622	32490928.23885134	83.90948559676086	6632.300015153556	-1.819670999460868	3.3112025462789147	43987403.49100586	6105.559689777042	7.785335045925422	60.61144177731459	37277859.12543033	6204.327371429165	4684.101017188754	0.910008	16.482418	0.0711675864252335	0.0410547965009209	0.015342682	-0.0467323616	0.0280682682	0.077337038	-0.0392764926	0.0039966121	0.0448139909	-0.0043415419	0.0694672364	0.0149081316	0.0078629122	-0.0203877309	0.0248596975	-0.0029763824	-0.0514401779	-0.0013528642	0.0095866259	-0.0461383607	0.1184560029	-0.0268451641	-0.1133560337	-0.0500983275	0.0034769052	0.0468926923	0.1129842434	-0.0789045708	0.0179964696	0.0071361529	-0.0496556887	0.0134520608	0.0600073286	0.0245113364	-0.0389639497	-0.0860077537	0.0503444608	0.0565174934	0.0583416327	0.0439525349	-0.0520134837	0.0135331908	0.0392988219	0.0230824042	0.0847313557	-0.069020967	-0.0512821828	0.0309404408	-0.0243675341	-0.0661518666	-0.1085395717	0.0028054746	-0.0528224145	0.0683135679	0.0654941599	-0.0414363821	-0.026517673	-0.0526014988	0.0454832612	0.0854267421	-0.0093271643	-0.0980431262	0.057546358	0.0585507375	-0.0035442046	0.1391863138	0.0676511087	-0.0373372438	0.0081509572	0.023822906	0.1002898144	0.00744847	0.0464845961	0.0976921849	-0.0611507069	-0.0134412363	0.0211770372	0.019340671	0.0068193636	-0.0090715505	0.0654219359	0.0348551885	-0.0104140906	-0.1235366008	0.0026808634	0.0160333549	-0.0534994309	0.1037776859	-0.0293347778	0.0869386925	-0.1103599206	0.0200321471	0.0657647784	-0.0008414348	0.0199255677	0.0326388802	-0.1085037967	0.0916366897	0.0188237322	-0.0246636089	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0295327126753903	-0.0100744908343556	0.0008721811179671	0.0001014953655715	0.0193071835392402	0.0071542819917453	0.0003727673362179	5.118375081741252e-05	0.0458751010277751	0.0310430276655183	0.0021045248943085	0.0009636695666421	-0.0019830440682546	-4.2966777100226367e-08	3.9324637766397554e-06	1.846143934380537e-15	0.0004137723455954	0.0004169597374964	1.7120755397951914e-07	1.7385542269313578e-07	0.0002299102276541	4.091301439869999e-05	1.6738747471882321e-09	5.285871277996009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5706.248160515851	6.166736636772839	32561268.06939053	38.02864074731639	6576.335755657327	-55.964259496228806	3131.998340961236	43248191.97113703	6099.581841229218	-5.977848547823669	35.73467326071755	37204898.63785322	6201.593491265356	4723.436461531657	0.937948	16.98848	0.1080841582699502	0.0690840905914361	0.0294681879	-0.0525353007	0.026116721	0.0271109067	-0.0085156346	0.061094191	0.0488456509	0.0875127236	0.1186613605	0.0643167192	-0.0090851834	-0.044964378	-0.0079618796	-0.0144931579	-0.0680187799	-0.0772466382	0.0219259196	-0.0250315975	-0.0667003008	0.0580888791	-0.0206736538	-0.0001122307	0.0377385937	0.0088104151	0.0381713127	-0.0890729067	-0.058171213	-0.0056200342	-0.0011493808	0.062203159	-0.1032066437	-0.0264390496	-0.0206785335	-0.1999188286	-0.0505362711	-0.0147687945	-0.0301065235	0.1026283962	0.0351043612	0.1114348071	-0.0371846425	-0.0201669028	0.0209878588	0.1792781007	0.0245426533	0.0244134801	-0.0680959434	-0.0723746647	-0.0120861792	0.0410423109	-0.1102371031	0.0046656853	0.1089307924	0.0186737295	-0.0904692195	0.0382231774	0.099500523	-0.0941059759	-0.0417127373	0.0420877104	0.002911458	-0.0046221086	-0.0633387469	-0.008814734	0.1444126887	-0.0725574056	-0.0466248057	-0.0080073685	0.0854790519	0.0150581416	0.0742705929	-0.0173182836	-0.0334544346	-0.0683217083	0.0438592928	0.0389078887	-0.0004826467	-0.0296696847	-0.0043472482	0.0589826778	-0.1102067296	-0.0582595783	-0.0756740767	0.0473610021	-0.1060124442	0.0327621818	0.024088908	0.0807054638	-0.0531111231	0.0533571163	0.061018989	-0.0633937631	-0.0310684668	0.0071962167	0.023983944	0.0356962965	0.038911597	-0.002195853	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0171604266444518	0.0123722860309384	0.0002944802426196	0.0001530734616313	0.021877642627416	0.0025704590881758	0.0004786312469329	6.607259923985568e-06	-0.0182945602053408	-0.0641696612331159	0.0003346909331068	0.0041177454227728	-0.0019360275786363	4.70164896183001e-05	3.748202785240335e-06	2.2105502960277208e-09	0.0001130533982505	-0.0003007189473448	1.2781070855986158e-08	9.043188529222473e-08	0.0004616098290453	0.0002316996013912	5.3684705284840977e-08	2.130836342712311e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5702.4347752603135	-3.8133852555374688	32517762.366098143	14.541907107150566	6626.148932516164	49.813176858836414	2481.352588769716	43905849.675885096	6097.210838480732	-2.371002748486717	5.621654033331565	37175980.0088869	6213.601790315112	4706.939797917038	0.941151	17.046499	0.0463017256231688	0.023522623715571	0.0200740573	-0.051221999	-0.0428145827	-0.0517505123	-0.0540959164	0.0516026336	0.0205283822	0.0304353365	-0.0195357004	0.0040120509	-0.015472005	-0.0250093517	0.0140518823	-0.0974875035	-0.0573785572	0.0274223529	0.0784778835	-0.1258073374	-0.0117985008	0.0708966383	-0.0517041006	-0.1230431782	-0.0896743894	-0.098032026	-0.1023316917	0.0278668924	0.0479175956	-0.0247943407	-0.0728001513	0.0340862143	0.0258541456	-0.1003198872	-0.0030285915	0.122507141	-0.0382412749	-0.1072145977	-0.1301141063	0.0917716707	-0.0472547323	-0.1202099109	0.0976405567	0.1845096369	0.0661053209	-0.007863063	0.0066518767	0.0042015453	0.0192001253	-0.0560923682	0.0325251766	0.0694536611	-0.0675488003	0.0021792423	-0.0297082246	0.0305337435	-0.0260161865	-0.0359109645	-0.1510981453	-0.0456836684	0.0754312316	-0.0863523119	0.0344712411	-0.0322594745	-0.0496096926	0.0067691518	0.0184355349	0.1541704932	-0.0257509972	0.0041537475	0.0776584078	-0.0024377365	0.037116731	0.0035899924	0.1297209102	-0.1195925256	0.0412173285	0.0379670641	-0.0097632512	-0.0265287014	-0.0779415163	0.0938007974	-0.0265345056	-0.0825107687	-0.0994667623	0.0405133656	-0.1163454683	0.0606144712	0.0686831483	0.0145758038	-0.0339325128	0.0355841653	-0.0162847738	-0.0288622797	0.0981678828	-0.0949650581	0.0094627551	0.0569711576	0.0416177919	-0.0111380632	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0171930255194894	-3.259887503759967e-05	0.0002956001265138	1.062686653717039e-09	0.0398636917534389	0.0179860491260229	0.0015891139202131	0.0003234979631637	-0.0182333281161675	6.123208917330203e-05	0.0003324542541918	3.749368744527211e-09	-0.002248040234878	-0.0003120126562417	5.053684897630333e-06	9.73518976550013e-08	0.0002331300487379	0.0001200766504874	5.4349619624535644e-08	1.441840199227322e-08	0.0003292622251157	-0.0001323476039296	1.7515888265906277e-08	1.084136128881419e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
