global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
3941.0920094980393	13.957654589336473	194.81612163522544	15532206.227329291	5243.374303117583	32.11958332303129	1031.66763284515	27492974.082593795	4554.936091258295	9.65222109932165	20747442.7954474	93.16537215019004	4623.860392165287	3749.223895440655	1.204218	24.808432	0.0528380326144346	0.0305155317077486	-0.0148151363	-0.0913302147	0.0171502112	0.0286528839	0.0676537318	-0.081777206	-0.01635494	0.0146514937	0.0276994797	-0.0046194078	-0.0008001007	0.0503759985	0.0096831995	-0.0290612026	0.0005521674	-0.058348651	0.0896029137	-0.0889249893	0.0079974519	-0.025300643	-0.0112048403	0.0491079511	0.0579774932	0.0537567226	-0.0099124012	0.0228233198	0.094012507	0.0184264086	-0.1201975425	0.0311364032	-0.0087814593	0.0507405432	0.0483172872	-0.0527325641	0.0414024614	0.0425708576	-0.0988570371	0.0086708235	0.057846672	0.016102506	0.0218276863	0.0427152614	0.0321916407	-0.0013308056	-0.0610365262	0.0305758248	-0.0546131108	0.0291659284	-0.0124352519	0.0911842493	-0.0269760528	0.0181223993	-0.0173502362	-0.0014923223	0.0421524016	0.032126308	0.0859352491	0.0856565083	-0.0235856775	-0.0210112311	-0.0432863968	0.0236686469	-0.0554212139	0.0035872655	0.0744500406	-0.0157875478	0.0388909316	0.0487630733	0.1560755429	0.1335591967	0.0200317357	0.0762327537	0.0360350191	-0.0160479313	-0.0628378881	-0.0889023983	-0.0856447597	0.0328002100138746	0.0019666503097254	0.0010758537769542	3.867713440743402e-06	0.0007202118916609	-0.0101057360005825	0.0001021259001134	5.187051688897719e-07	-0.0373546474261132	-0.0264701776924667	0.0013953696843292	0.0007006703070707	-0.0004732472243187	0.000174965849187	3.061304838172804e-08	2.2396293532535402e-07	0.0008931343715294	-9.955355447949993e-05	7.976890056072162e-07	9.910910209502756e-09	-0.0005667888212828	1.138996856669993e-05	3.212495679311459e-07	1.2973138395041243e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3940.2742140973687	-0.8177954006705477	0.6687893173579016	15525760.882280637	5278.108695887312	34.73439276972931	1206.478041081824	27858431.405601263	4550.516513733781	-4.419577524514352	20707200.54176384	19.53266549519241	4629.574559813405	3845.739048135692	1.047051	21.570602	0.0691949218147154	0.0288390739502568	-0.0894251334	-0.0391490564	-0.0457827668	0.0268866318	0.0750059194	0.04511091	0.0050130391	-0.0688560264	-0.0727699657	0.0403607044	0.0530609834	-0.0817087845	-0.0637873322	0.0463223454	0.0770501292	-0.0206307059	0.0157335066	-0.050221817	-0.0086542133	-0.0139941486	0.0286001148	0.0062544805	-0.0098066813	-0.0312810008	-0.0493592292	0.0107076234	-0.0051122659	-0.0138287811	0.0286776314	0.0661733344	-0.0186851148	-0.0966844285	-0.0582027043	-0.0690352333	0.0377831375	0.0137582325	0.0130192022	-0.0242899837	0.0147387149	0.00309678	0.0078525673	-0.0707716998	0.0104072085	-0.0189680329	0.0004987299	-0.0361303917	-0.042031298	0.0281005533	0.0166621106	0.0172772906	-0.082678968	-0.0424176539	0.0794214109	-0.0655866262	-0.0153078032	0.0022504688	-0.0767256291	0.0471293796	0.0284560921	0.086593548	0.023350352	-0.0062002589	-0.0519723534	0.0641086324	0.0924082455	0.055152684	0.0558735963	-0.0096174326	-0.0150153341	-0.0833600742	-0.0407335322	0.0755688824	0.0338271112	-0.0195636596	-0.0662173176	-0.0900678015	-0.0829017503	0.0255563137965566	-0.007243896217318	0.000653125174868	5.247403240727403e-05	-0.0088524546471973	-0.0095726665388582	9.163594466417544e-05	7.836595328068507e-05	-0.0250163189899339	0.0123383284361792	0.0006258162158061	0.000152234348599	-0.0002859426672965	0.0001873045570222	3.5082997081282585e-08	8.176320898063687e-08	0.000677023915516	-0.0002161104560133	4.58361382180616e-07	4.670372919831967e-08	-0.0001694032218712	0.0003973855994116	2.8697451580343016e-08	1.579153146197167e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3940.534871197845	0.2606571004762372	0.0679421240286792	15527815.071126215	5247.5434129932255	-30.56528289408652	934.2365183955382	27536711.871248588	4549.391610848355	-1.1249028854253993	20696964.028857395	1.265406501638389	4623.665100883517	3802.129118629384	1.175935	24.225784	0.0625798448448792	0.0457867883533309	-0.0281626566	0.1084845577	-0.0158038407	-0.0064416753	-0.0463510959	0.0674375038	0.0698683397	0.0127779434	0.0483894915	-0.0676884193	-0.0910291947	-0.0176341142	0.1022394214	-0.0054788417	0.0336178458	0.0767137315	0.0029196803	0.0738051857	0.0165785589	0.028657985	0.0771930877	-0.028312588	-0.02323049	-0.074868129	-0.081810278	0.0006477237	-0.0326032322	0.0363410468	0.0576738259	-0.03368682	0.0755453264	-0.0006164936	0.034634905	0.0204512597	-0.0563287115	0.0374734091	0.1106646653	0.0110069138	-0.0728273222	0.0343000382	0.0283366833	-0.0603356996	-0.0302159096	-0.0774651131	0.055714931	-0.0352364147	-0.0513134468	-0.0133114743	-0.0749119612	-0.0970181112	-0.0474695478	0.0755929474	-0.0211495809	0.0602790557	-0.0510252517	0.0376715555	0.103659817	0.0037893482	0.0107789499	0.0030281367	-0.0544819312	0.048253105	0.0360300388	-0.0606272274	0.038295807	-0.1109716886	0.04494109	0.0444487842	0.0342918399	0.0587758859	0.1368318039	0.0748920628	0.0315960199	-0.0230492221	-0.06941525	-0.0908475206	-0.0796476241	0.0219433059410079	-0.0036130078555486	0.0004815086756206	1.305382576425661e-05	-0.0035201720564685	0.0053322825907288	2.843323762738944e-05	1.2391611307141668e-05	-0.0190416094920422	0.0059747094978917	0.0003625828920474	3.569715358419731e-05	-0.0011589519242281	-0.0008730092569316	7.621451626882645e-07	1.3431695626720154e-06	0.0006080917967306	-6.893211878540009e-05	3.697756332510493e-07	4.751637000244508e-09	-0.000158147699574	1.125552229720001e-05	2.501069488054816e-08	1.2668678218276658e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3934.5416624320337	-5.993208765811232	35.91855131059659	15480618.093413431	5228.634401731853	-18.909011261372143	357.55070688269853	27338617.706973817	4547.228703276669	-2.1629075716864463	20677288.879903216	4.67816916365856	4609.214897057529	3640.451881384775	1.34409	27.689983	0.1737556302586709	0.099081345846622	0.0794817878	0.0542367396	0.1253176156	-0.0805629354	-0.1066329078	-0.119006868	0.0242631876	-0.0071055466	0.0384819595	0.0404412792	0.0826262264	-0.0663106287	-0.1137869163	-0.012152904	0.0088553395	0.014967413	0.0192730984	0.0481326141	0.0390992367	0.0538295369	-0.057911627	-0.0061913714	0.1536066835	0.0629492455	0.057774523	0.0198522964	0.0043243974	0.03747349	0.021965725	-0.0161408932	-0.1112204808	-0.0865404069	-0.0043759599	0.0825169571	0.023484968	0.0129161213	0.0191740294	-0.0968062936	-0.020180267	-0.0231511874	-0.0323292561	0.1105936118	0.0446946545	0.0145791798	-0.0552039062	0.0704920656	-0.043852654	-0.0466282371	-0.0816991817	-0.0273035701	0.1117182115	0.0545705224	0.0371493971	0.0022817496	0.0990721213	0.0059791407	-0.0360767994	0.1089461762	0.0642760374	0.0879512886	0.0699671182	0.1087201651	-0.0697620821	0.0507715017	-0.0872136626	-0.0691962171	0.0627738129	-0.1252315161	0.0769149676	0.0698884798	-0.0103164155	0.0742024108	0.0293432743	-0.0264992443	-0.0724229201	-0.0912382167	-0.0759024438	0.0258197781624716	0.0038764722214637	0.0006666609443592	1.5027036883779715e-05	0.0076028047570844	0.0111229768135529	0.0001237206131948	5.780264017434518e-05	0.0435055760540521	0.0625471855460943	0.0018927351477949	0.0039121504197375	-0.0024928552748633	-0.0013339033506352	1.7792981488358137e-06	6.214327421413779e-06	0.0010733539685328	0.0004652621718022	1.152088741765111e-06	2.1646888851009986e-07	-0.0002831620906878	-0.0001250143911138	8.018076960268586e-08	1.5628597985554156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3941.167438431703	6.6257759996692585	43.90090759779317	15532800.77775431	5227.890675991396	-0.7437257404571938	0.5531279770186012	27330840.920117777	4553.253091803065	6.024388526396251	20732113.718014173	36.29325711697479	4623.764788582601	3766.76036755792	1.232327	25.387516	0.064665144700457	0.0300088778845987	-0.0449267397	-0.032943365	0.112726246	-0.0378910693	0.0444716885	-0.0816521142	-0.0627522905	0.0346443548	0.0617963294	-0.0308674862	-0.1043292018	0.0738798892	-0.0116407853	-0.0084461959	0.0820859935	0.0758644587	0.0341183224	-0.0517027907	-0.1191992995	-0.0414083677	-0.0390053684	0.0258417864	0.0211863142	-0.0405083915	-0.0239853689	-0.0569292743	-0.0419151111	-0.021717934	0.0200236258	-0.0075544117	-0.0317516449	0.0631707751	-0.0227355207	-0.0911288093	-0.049211622	0.1247644989	-0.0435216915	-0.0131595962	-0.0083588162	-0.1060210834	0.0054876356	0.0391953052	0.0104062098	-0.0160171949	0.0054367238	-0.0916586819	0.0172793873	-0.0517484934	-0.1109264127	0.0689724771	0.0019685453	-0.0070085625	-0.0520237949	0.0752213599	-0.0466458577	0.0547375014	-0.0255871861	0.1135517962	0.0541676232	-0.047303138	0.0322352523	0.0719195295	0.0305162548	0.0304262139	-0.0898455392	-0.031123329	-0.0124400079	0.0093644253	0.0142292182	0.1010790073	0.0513432827	0.0735000446	0.0270704183	-0.0299084066	-0.075232084	-0.0912382167	-0.0716892996	0.0200282023097742	-0.0057915758526973	0.0004011288877612	3.3542350857547603e-05	-0.011674722749845	-0.0192775275069294	0.0003716230667804	0.0001362991512857	0.0416090835367768	-0.0018964925172752	0.0017313158327704	3.596683868081199e-06	-0.0022409409135976	0.0002519143612656	6.346084541190554e-08	5.021816178235647e-06	0.0006776984245679	-0.0003956555439649	4.592751546618136e-07	1.5654330947016092e-07	-0.0001767410194473	0.0001064210712404	3.1237387955270885e-08	1.1325444403975572e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3937.565734656113	-3.6017037755900674	12.972270087099746	15504423.914737934	5246.928832235216	19.038156243819685	362.45139316409046	27530262.170541205	4543.826607536401	-9.426484266664374	20646360.23935576	88.85860562967099	4618.681008793254	3742.143755945666	1.21095	24.947126	0.0796176690856909	0.0565377201659591	-0.0172700407	0.102733851	-0.0291785528	-0.0584531698	-0.0708341235	0.0515483389	0.0414239353	-0.0510102685	0.0369414027	0.0305073242	0.0076923971	-0.0903818867	0.0690147416	-0.0316186219	-0.0598834548	-0.0360498041	-0.0237089594	0.0781006567	0.0258994609	-0.0470836554	-0.0868509983	-0.0700064881	-0.0733395207	-0.0016779279	-0.0936368917	0.0085500166	-0.0307620295	0.0242162462	0.0546680523	-0.0395534032	0.0906940848	-0.0730461063	0.0208767338	0.0387727266	-0.0348623653	-0.0504586844	0.040142279	0.0893099043	0.0637941115	0.007085444	-0.0809967916	0.0346967426	-0.0596333412	-0.0213556523	0.0352752182	-0.0294307916	0.0159177218	-0.0338348626	-0.0302773211	-0.1228757264	0.0051554841	-0.0514579951	-0.0093490423	0.0648350371	0.0731957877	-0.0407101017	-0.0080584073	0.1372926712	0.0663820666	-0.0036634749	-0.1052643436	-0.0213532429	-0.0306291522	-0.0223820433	-0.0389928227	0.0547883698	0.0001430639	-0.0029810937	0.0064090397	0.0450327068	0.0759383728	0.0727850846	0.0247790096	-0.0332714524	-0.0778350419	-0.0908475206	-0.0670341672	0.0201081649078815	7.996259810729919e-05	0.0004043382959625	6.394017096069448e-09	-0.0004877010887724	0.0111870216610726	0.0001251494536453	2.378523519897844e-07	0.0320055331543258	-0.009603550382451	0.0010243541524926	9.222817994827484e-05	-0.0012239195615215	0.0010170213520761	1.034332430578699e-06	1.497979093074981e-06	0.0006091630346074	-6.853538996049997e-05	3.710796027320964e-07	4.6970996770378005e-09	-0.0002661269662919	-8.93859468446e-05	7.082356218773008e-08	7.989847493305656e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3938.5308280779473	0.9650934218343536	0.9314053128679416	15512025.083720362	5234.936282387263	-11.992549847952432	143.8212518556239	27404557.88065458	4556.070452174748	12.243844638347582	20757777.965179816	149.91173152799283	4624.383778322408	3659.496891512019	1.204827	24.820992	0.092345029010955	0.0483195838443443	0.0598580787	-0.0481772631	0.0424353457	-0.0258851488	-0.0109900787	-0.0787532946	-0.0033512974	0.0193533392	0.0522208721	0.0358061769	-0.0003394395	0.0827389917	-0.0163302796	0.025181995	0.0468395811	-0.0608055597	-0.0313357942	-0.0246751809	0.015249646	0.1412896356	-0.0535093408	-0.102903754	0.0036466615	-0.0498194501	0.0407460316	-0.0514776549	0.0152191047	-0.0205926665	-0.0088942741	0.0015486483	-0.0321047749	0.0830079782	-0.019113583	-0.0351013425	0.0708582663	-0.0594865607	-0.0244266618	-0.1016666989	-0.0536748127	0.0339818081	-0.073637737	0.0075495863	-0.0494319859	-0.0773576905	0.0987560257	0.0414376274	0.0480809402	0.0295981769	0.0103000652	0.0470880541	0.1299760334	-0.0380041072	0.020785645	0.0320385321	-0.0435609654	0.0279275002	-0.0816612813	0.0836259495	0.065800992	0.0650799058	-0.0932691103	0.0366549776	-0.0531710255	-0.1003929171	0.0152749509	0.0783476994	-0.0264299643	-0.0220112356	0.0043290894	-0.0362072278	-0.0315235237	0.0720576532	0.0224706185	-0.036583196	-0.0802246594	-0.0900678015	-0.0619657467	0.0427656545110721	0.0226574896031906	0.0018289012057603	0.0005133618351186	0.0086121911826069	0.0090998922713793	8.28080393507087e-05	7.416983696577204e-05	-0.0093827855801293	-0.0413883187344551	8.803666524268232e-05	0.0017129929276648	-0.0013523469459752	-0.0001284273844536	1.6493593077618454e-08	1.8288422622884505e-06	0.0006778068193835	6.864378477610008e-05	4.594220844027768e-07	4.7119691883875484e-09	-0.0004530423651007	-0.0001869153988088	2.05247384576036e-07	3.4937366311852763e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3948.5297742193407	9.99894614139339	99.97892393848576	15590887.377896637	5267.719384688366	32.78310230110219	1074.7317964845315	27748867.51582157	4560.079780977615	4.009328802866548	20794327.60888085	16.07471744949531	4633.551221200836	3807.885641881291	1.240782	25.561697	0.0822377414790647	0.0386395521662632	-0.0628877144	-0.0372428454	0.0730207033	-0.0026031463	0.0796562596	-0.0241811045	0.0191475606	-0.0151039441	-0.0537301641	-0.0478110134	-0.0445678792	-0.0308158289	0.1045696343	-0.0420434471	0.069938429	-0.079047936	0.0053395834	0.0099919455	-0.0756603092	0.0461516629	-0.027996698	-0.0811280402	-0.0252417316	0.0658511752	-0.0136203588	0.0232454875	0.0261695832	0.0393226945	0.0261868298	0.1180866157	0.1034918852	-0.0221375388	0.0559853018	-0.1058838356	0.0201136214	-0.0155929719	-0.0263017582	0.00730149	-0.051815282	-0.0372827206	-0.0811362725	-0.0241219917	-0.0395453429	-0.0259814002	-0.0768013662	0.0068506012	0.0133270992	0.0049750538	-0.1017008912	0.0665509457	-0.0432340814	0.0046866912	-0.0113111965	0.0135270971	0.0723917516	-0.0020797559	0.0678059202	0.0997270668	0.0173228593	-0.0269260146	0.0914785299	0.0738933203	0.0640576341	-0.0390127285	0.0005062344	0.0586304289	0.0385473725	-0.0255431298	-0.045359789	0.0842162071	0.1172024594	0.0713178751	0.0201468273	-0.0398385309	-0.0823943867	-0.0889023983	-0.0565152869	0.0361083310979779	-0.0066573234130942	0.0013038115746811	4.431995502653227e-05	-0.0046672690441624	-0.0132794602267693	0.0001763440639143	2.178340033059661e-05	-0.0369366593210855	-0.0275538737409562	0.0013643168018019	0.0007592159581325	-0.0017119609788808	-0.0003596140329056	1.2932225266262994e-07	2.930810393210507e-06	0.0006776012549551	-2.0556442840004386e-07	4.5914346071672643e-07	4.225673422343674e-14	-0.0001179202804698	0.0003351220846309	1.3905192546076294e-08	1.1230681160736013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3932.7817631091466	-15.748011110194057	247.99985392679545	15466772.396243889	5282.518759425682	14.799374737316612	219.02149261552512	27905004.44368425	4556.426607304255	-3.653173673359561	20761023.427750167	13.345677887727389	4633.354328073657	3835.900859820805	1.028679	21.192116	0.1371397998875928	0.079728772687166	-0.0955955282	-0.0090421255	-0.0187848544	0.0035171168	0.0623687198	0.0573063461	0.0182385982	-0.0713663662	-0.1035469543	0.0529008331	-0.0996400119	-0.0073197353	-0.0663664788	0.005267041	0.0860501136	-0.07752828	-0.0586268969	0.0274820726	-0.0436859674	-0.0067859933	-0.0010626107	-0.0121036681	-0.0051475847	0.0189623434	-0.0646064886	0.0177705218	0.0099037806	-0.0068739029	0.065439662	0.0659219795	-0.0398089561	-0.0371336341	-0.0227076679	-0.1009916059	0.042900503	-0.0720691924	0.0531621504	0.0080861407	-0.0333195721	-0.0374535071	-0.0373552563	-0.0761654414	0.0716087109	0.0396193383	-0.0181450294	-0.0063435107	-0.0261178681	-0.0251917635	0.0152851994	0.003730575	-0.0512741835	-0.0925945951	0.0579458564	-0.0494582566	-0.0245090312	0.0304325304	-0.1157168702	0.0072147006	-0.0564727111	0.0617568252	0.0447052612	0.0240934694	0.0193346544	0.0055202067	-0.0244721184	0.0251332107	0.0831083971	-0.051164218	-0.1513489236	-0.0186725767	0.0211198304	0.0705658771	0.0178092284	-0.0430324377	-0.0843382767	-0.0873563013	-0.0507163915	0.0341179280111845	-0.0019904030867933	0.0011640330117763	3.9617044479166695e-06	0.0167793240932638	0.0214465931374262	0.0004599563572022	0.0002815457170267	0.0065649340332427	0.0435015933543282	4.309835886082826e-05	0.0018923886243653	-0.0004359164065079	0.0012760445723729	1.6282897506823372e-06	1.9002311346276075e-07	0.000677553723388	-4.753156709999713e-08	4.590790480769425e-07	2.2592498709815297e-15	-0.0002458523827107	-0.0001279321022409	6.044339408452851e-08	1.63666227837761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3926.327609898017	-6.454153211129778	41.65609367273683	15416048.500247473	5223.515037053748	-59.0037223719346	3481.4392537443355	27285109.34232661	4550.306793067799	-6.119814236456477	20705291.91103896	37.45212628873538	4622.884510351353	3825.376749212092	0.97309	20.046913	0.0784243153617345	0.0458098024001814	-0.0737761639	0.0823163421	-0.0171507813	0.0020730424	-0.0059901631	0.0834232213	-0.0380809088	-0.0620608544	0.0431045645	-0.0845361377	-0.0773894222	0.0399072309	0.0536081722	-0.0143603626	0.0106668944	0.0645805545	0.0019664151	0.103054347	0.0139503428	0.0017692233	0.0830915141	-0.0258711639	-0.0150461316	-0.0522415827	-0.0127541918	0.0673399279	0.1422145539	-0.0084642175	-0.0012056989	-0.0326344096	0.0209297333	0.0377951007	0.0561234349	0.0044724319	-0.0286679732	0.0268729518	0.0999357327	0.0609132102	-0.077201863	0.0459174545	-0.0139224913	-0.061853569	0.0759215833	-0.0331246301	0.0713608665	0.0334603628	0.0084552751	-0.050969751	-0.013930343	-0.066921355	-0.048683713	-0.0365603321	-0.0102942899	-0.0242813933	-0.0217499026	0.0757762679	0.1078630164	-0.0120618614	-0.0467916419	0.0753546735	-0.1061165045	0.029725718	0.0259778617	-0.028085824	-0.1092712589	-0.0580156033	0.0344322711	-0.0657413295	-0.0719932488	-0.0103093339	0.0494982066	0.0698017879	0.0154594239	-0.0461599916	-0.0860510014	-0.0854361313	-0.0446048127	0.0396985710946751	0.0055806430834905	0.0015759765469589	3.114357722531147e-05	0.0027590520520419	-0.0140202720412219	0.0001965680281098	7.612368225876619e-06	0.0376433678149297	0.0310784337816869	0.00141702314045	0.0009658690463227	-0.0009348975320557	-0.0004989811255478	2.489821636529494e-07	8.740333954438386e-07	0.0006776409079636	8.718457559999011e-08	4.591972001457322e-07	7.601150222550392e-15	-0.000301683401694	-5.5831018983300014e-05	9.101287485766337e-08	3.117102680713606e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3930.1461392541946	3.818529356177805	14.581166443991684	15446048.675894652	5212.399655885334	-11.115381168413478	123.55169851912098	27169110.17267355	4540.01420697244	-10.292586095359184	20611728.999511592	105.9373285303812	4611.937236474819	3647.0505630828	1.368772	28.198458	0.0318143515481064	0.0160734577269796	0.0791527318	0.0961896504	0.0265464393	-0.0367665112	-0.0927424736	-0.022742299	-0.0087330727	0.0141066208	0.0049033455	-0.0445645549	0.0563709964	-0.065904996	-0.0930199321	-0.0141977853	-0.0688059772	0.001708224	0.0249471067	0.0531721131	-0.018481288	-0.0255076511	0.0548815522	-0.0426099208	0.0792740032	0.0271682331	0.0428772907	-0.0321686793	-0.0887586164	-0.1003911558	-0.0602035167	0.04902208	-0.0690663219	-0.0849031985	0.0123593076	0.0713500256	0.0108883007	-0.0199499335	0.0149494932	0.0372687478	0.0238699168	-0.0576994918	0.0271236168	-0.0106725565	-0.0391730295	-0.0440985104	-0.1257059915	-0.0602512435	-0.0249567132	-0.0422428993	-0.0159974333	-0.0588641573	0.0588992971	0.0814748126	0.0121418462	-0.028337362	0.0568624525	-0.036419488	-0.0622486352	0.0146202985	-0.0418456266	-0.0143166502	0.0782971631	0.0153603674	-0.030019626	0.0640929069	-0.0626935562	-0.0629763839	-0.0457718527	-0.0962397556	0.0628252544	-0.05765388	0.006384413	0.0690257386	0.0130990243	-0.0492163702	-0.0875278662	-0.0831501106	-0.0382182304	0.0302980014061517	-0.0094005696885234	0.0009179688892071	8.837071046878498e-05	0.0047426608030036	0.0019836087509617	3.934703676891837e-06	2.2492831492346754e-05	0.0270884566282134	-0.0105549111867162	0.0007337844824985	0.0001114061501594	-0.0010153578336982	-8.046030164250001e-05	6.473860140402091e-09	1.0309515304523015e-06	0.0006777123943422	7.14863785999725e-08	4.5929408944503766e-07	5.110302325338606e-15	-0.000418656852111	-0.0001169734504169	1.752735598194917e-07	1.3682788102458349e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3930.393063698884	0.2469244446892844	0.0609716813851114	15447989.635172298	5188.552986241594	-23.846669643739915	568.6636530976667	26921082.09103657	4540.38097119218	0.3667642197406167	20615059.363564048	0.1345159928819433	4608.426183217585	3667.720750049364	1.017727	20.966492	0.042392584994254	0.0271471832542939	0.0715914483	0.0298078545	0.1064882051	-0.0022615027	-0.0809621412	-0.0176519001	-0.0454404273	0.0689950507	0.0323898602	-0.0791840544	-0.1073597988	-0.0126959477	0.0511983077	-0.0166661983	-0.0861119111	0.075980264	0.0968984704	-0.0028686514	0.0063474113	-0.0026811487	0.0292568607	-0.0278754045	0.0539877097	-0.0401335079	-0.0496200463	-0.0012030032	-0.0322694738	0.1024577369	-0.0147509892	0.0678259104	0.0330301482	0.0181093679	0.0708699401	0.1119443848	-0.0103668866	0.0717319237	-0.011579054	-0.0100631921	0.029942145	-0.0444040099	0.0520809809	-0.0238098367	-0.0308749561	-0.0857074888	0.0691319644	0.0442163383	-0.0773277891	-0.0527552855	-0.0432143338	0.0250566072	0.088196027	0.0789627855	-0.0715727406	0.0511533857	-0.0318005665	0.0289864697	0.0089190338	-0.024364185	0.0311197329	0.0519034142	0.0241208904	0.0342636607	-0.0530431609	0.0099615454	-0.1275979682	-0.0041266499	0.0376752825	-0.0112071068	-0.1063755113	-0.0350535724	0.0474319011	0.0682378621	0.0107296473	-0.0521968607	-0.0887648233	-0.0805080284	-0.0315960199	0.0305592492079256	0.0002612478017738	0.0009338677121521	6.82504139316949e-08	0.0100197453340484	0.0052770845310448	2.7847621147792316e-05	0.0001003952965591	0.022445799125883	-0.0046426575023303	0.0005038138983994	2.155426868394473e-05	-0.0015329021854394	-0.0005175443517412	2.678521560192189e-07	2.3497891101248887e-06	0.0006777242575066	1.1863164400046504e-08	4.593101692128723e-07	1.4073466958253076e-16	-0.0002919811638345	0.0001266756882764	8.525300003414914e-08	1.6046730000324987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
