global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
3220.824483781417	3.603954588139004	12.988488673368176	10373710.35532583	4020.575000793953	45.44245823805886	16165023.337009298	2065.017010717724	3707.191071703097	-2.8480458268109032	8.111365031615001	13743265.642115155	3748.6022154640336	2652.908184904801	0.939764	23.748596	0.3928757115286034	0.2458539642878623	-0.0006150936	-0.0278506029	0.0042471487	0.0139465236	-0.004203409	0.018805485	0.0311566751	0.0332902462	-0.0168596876	0.0316497219	0.0704357989	-0.0495616879	0.0487644291	0.013603382	-0.0015894184	0.062149993	-0.0760064977	-0.0033155788	-0.0010871985	-0.0958964138	-0.0790635053	0.050598272	-0.0072636864	-0.010682484	0.0515241222	0.0234402377	0.0195620218	0.0610280298	-0.0402175317	-0.0143122442	-0.0634214997	-0.013363828	-0.0511443916	-0.0712584175	0.0918000901	0.0148484618	-0.049674283	0.0005927012	-0.0042523458	0.0346829915	-0.0382780524	-0.0006049321	0.0178410137	0.0239838195	0.0246932638	-0.017388783	-0.0733909574	-0.0250578478	-0.0275312027	0.0464721932	-0.0175783736	0.0311966392	-0.0979564222	-0.0277866754	0.0448364795	-0.0458691325	0.0080931292	-0.0001117999	0.0339826722	0.0785110913	-0.0964794166	0.0682378621	0.0107296473	-0.0521968607	-0.0887648233	-0.0805080284	-0.0315960199	0.0416767198459382	0.0104798677470655	0.0017369489771168	0.0001098276279959	-0.1692219873946783	0.0313690997043777	0.0009840204162631	0.0286360810178046	0.9628492045639234	-0.1380513011454951	0.92707859072938	0.0190581617479641	-0.0148556661160491	0.0035055883471972	0.0002206908157515	1.2289149660004798e-05	0.0021719374508801	-0.0001239539244464	1.5364575385663857e-08	4.717312290535546e-06	0.0050759397656251	0.0006299665869896	2.576516450425419e-05	3.968579007234512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3219.399726921388	-1.4247568600289924	2.029932110199674	10364534.601701504	4016.516540031123	-4.0584607628302365	16132405.116343584	16.471103763432584	3709.333303052325	2.142231349228041	4.589155153615392	13759153.55313307	3746.8352824534018	2616.02491820486	0.712834	18.013901	0.107671953524258	0.0546284484952726	-0.0047960713	-0.0263077786	0.0175524513	0.0282729716	-0.0200791802	0.0415459007	0.0509241771	-0.086999907	0.0056799948	0.0182149248	-0.0787756996	0.0215955113	0.0123875375	0.0645579181	-0.0280753437	-0.0441052736	0.047029902	-0.0337248679	-0.0081882742	-0.0519215835	-0.0523684732	0.0408613495	-0.017491121	0.0065811017	0.0097757544	-0.0497857119	0.0347252455	-0.0285344761	0.0870001275	-0.0383312934	-0.0917336788	-0.0002045126	0.079662024	0.050345459	-0.0259796359	0.0941656438	-0.0462158145	0.0015969564	-0.0026514742	0.037707287	-0.0303150127	-0.0051526693	0.0015390668	-0.0042060971	0.0210008772	-0.0395388631	-0.0634180454	-0.026895667	0.028378266	-0.0266669955	-0.0402780362	0.0515560474	0.0502574684	0.027787953	0.1077290011	-0.0588318232	0.0255848482	0.0643500239	0.0902962434	0.0149854434	-0.0330837019	0.0674382934	0.0083529168	-0.0550968674	-0.0897584821	-0.0775211985	-0.0247790096	0.0349721844926591	-0.0067045353532791	0.0012230536881885	4.495079430336937e-05	-0.146876297969186	0.0223456894254923	0.0004993298359005	0.0215726469051331	0.9448850947759267	-0.0179641097879966	0.8928078423297121	0.0003227092404751	-0.0141647733146501	0.0006908928013989	0.0002006408030554	4.773328630249574e-07	0.0025239002815704	0.0003519628306903	1.2387783418752902e-07	6.370072631311145e-06	0.0049056430185646	-0.0001702967470604	2.40653334255916e-05	2.9000982059387826e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3214.7318725643668	-4.667854357021042	21.788864298360327	10334501.0124812	3996.859841447536	-19.65669858358706	15974888.592176022	386.3857992059935	3710.817711681714	1.484408629389236	2.20346897900523	13770168.089330714	3748.925287522043	2624.700195739144	0.7480299999999999	18.903332	0.231623425083304	0.128696761783287	-0.0048449805	-0.0271015537	0.0411910217	-0.0050648864	-0.032942525	0.039023244	0.0182954734	-0.0452260219	-0.0082923704	-0.0065887918	0.0782494144	-0.062590082	-0.0287925968	0.0224676373	-0.0144308002	0.0383178659	-0.1167938691	0.0015239696	0.0255777944	-0.1511141649	-0.095544977	0.0094949652	-0.0957482559	0.00105924	0.0312361397	0.0705836064	0.0066563678	-0.0162332957	-0.058512964	-0.0099374523	-0.0588817245	0.0066712533	-0.0245575787	-0.0949004453	0.0584270013	0.0841194288	-0.1024398055	-0.0035974716	0.0105989649	0.0490557765	-0.0270373791	-0.0325733028	-0.0292852391	-0.0823795733	-0.0112340754	-0.0446228889	-0.0778114969	-0.0497913631	-0.0516158422	0.1020109221	-0.0480734251	-0.0443195644	-0.0560047276	-0.0058378933	0.0395303913	-0.0659779299	0.0778016242	-0.0361747327	-0.0022423546	-0.051207845	-0.0454529474	0.0666271694	0.0059704615	-0.0579119187	-0.0905061192	-0.0742024108	-0.0178092284	0.0049208029161462	-0.0300513815765129	2.4214301339552943e-05	0.0009030855346571	-0.1238190842536539	0.0230572137155321	0.0005316351043237	0.0153311656254134	0.8578919563801577	-0.086993138395769	0.7359786088217743	0.0075678061279454	-0.0127174293212843	0.0014473439933657	0.0001617330085418	2.09480463513206e-06	0.0027409942366318	0.0002170939550614	4.7129785324201166e-08	7.513049405248745e-06	0.004739647139082	-0.0001659958794825	2.2464255003008185e-05	2.7554632005201854e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3221.66312143651	6.931248872143442	48.042210927589736	10379113.26802404	4030.7507701346544	33.8909286871185	16246951.77094111	1148.5950472753518	3712.7630219979874	1.945310316273208	3.784232226598968	13784609.257515628	3752.450831776216	2646.709112267745	0.687997	17.386244	0.086889742716505	0.0482209608314184	-0.0073662576	-0.0237887855	0.0534098385	0.037696202	-0.0008951253	0.0373470732	-0.0230584137	0.0323664676	0.0136430372	-0.0146691689	-0.0383217037	0.0916889719	0.0252347424	0.0455943875	-0.0482160964	-0.1412138121	-0.0198199167	0.0158954085	-0.0889089111	0.0018317499	-0.0965697388	0.0022200067	-0.0889174013	0.011304377	-0.0207427976	-0.0153695655	-0.0267945072	0.0134447394	0.1090151711	0.0432048448	-0.0232664413	0.10902684	0.0104852003	0.0258330154	-0.0379444112	-0.029849725	0.0537071771	-0.0009902453	0.0068561729	0.0548949826	-0.0226681281	-0.0363468473	-0.0373705259	-0.1198986555	-0.024564326	-0.0715582598	-0.0719827221	-0.0489353972	0.0421467227	-0.0092803944	-0.035086376	0.114244594	0.038130726	0.0017017551	0.1153476351	-0.0873230377	0.0914153601	-0.03891169	0.0031941011	-0.0117232943	-0.0553902925	0.0658046293	0.0035839144	-0.060637674	-0.0910056853	-0.0705658771	-0.0107296473	0.0122949273515331	0.0073741244353869	0.0001511652385794	5.437771118857017e-05	-0.1010020884469327	0.0228169958067211	0.0005206152976439	0.010201421870642	0.8494133356410458	-0.0084786207391118	0.7215030147648479	7.1887009637698e-05	-0.0120442638601613	0.000673165461123	0.0001450642919331	4.5315173804894237e-07	0.0029530594177105	0.0002120651810786	4.497164102594172e-08	8.720559924528676e-06	0.004660477746578	-7.916939250400025e-05	2.172005282634875e-05	6.26779270945245e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3218.7171055334165	-2.9460159030936666	8.679009701280792	10360139.805453414	4019.672488328887	-11.078281805767348	16157766.913428146	122.72832776799582	3715.062779080249	2.299757082261749	5.288882637413073	13801691.452507464	3750.599467600424	2637.998777527558	0.681068	17.21113	0.0625212864540825	0.0291119742654913	-0.006102532	-0.0263787887	0.0567592284	0.0201040797	-6.65122e-05	0.02263512	0.0004027248	0.0529260918	0.0061559662	-0.0393003056	0.0515432433	-0.058556182	-0.0799369313	0.0211878328	-0.0183177922	0.012693511	-0.0844829658	0.0531286677	0.0519736378	-0.1117608709	-0.0706055232	0.045548923	-0.1153903121	0.0034816733	0.0076848122	0.0809704511	0.0239545045	-0.0670804064	-0.0460143542	0.0074618252	-0.0086087281	0.0240764347	-0.0256352103	-0.0854201578	0.059196229	-0.0378884591	-0.0934893772	5.76246e-05	0.0083815622	0.0538402703	-0.0187025514	-0.0326527558	-0.0672765412	-0.1260562449	-0.019469968	-0.0218381904	-0.0763519077	-0.0574674948	-0.0484599428	0.1102117627	-0.0644797467	-0.0674096451	-0.007183788	0.0430655102	0.0835011356	-0.134025122	0.0419104213	-0.0757666273	-0.030008866	0.027192427	-0.0621430507	0.0649708138	0.0011949111	-0.0632699305	-0.0912558111	-0.0666271694	-0.0035839144	0.0008251917650738	-0.0114697355864593	6.809414491456135e-07	0.0001315548344232	-0.0833691830383998	0.0176329054085329	0.0003109193531462	0.0069504206804902	0.8537674474903412	0.0043541118492953	0.7289188543941725	1.8958289996174173e-05	-0.0118773604993962	0.000166903360765	0.0001410716924326	2.7856731834684983e-08	0.0026189108111724	-0.000334148606538	1.1165529125135393e-07	6.858693836875678e-06	0.0045802390416853	-8.02387048926996e-05	2.097858967897828e-05	6.438249762857735e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3214.0935996205853	-4.623505912831206	21.37680692598512	10330397.667122012	4016.2289741330032	-3.443514195883836	16130095.172665436	11.8577900172535	3709.319532472887	-5.743246607361925	32.98488159297426	13759051.393984878	3748.064313593186	2648.591474608372	0.710166	17.946474	0.1061025770398046	0.0515802293377975	-0.0024593588	-0.0250819213	0.0623612881	0.0263310703	-0.0024458688	0.0243449321	-0.00031127	0.0429956048	0.0003905787	0.013936574	0.030347942	0.1051772137	0.0452761875	-0.0006742838	-0.0493566179	-0.0842552517	-0.0043158165	0.0395450463	-0.1022440463	0.0194681345	-0.1063339971	-0.023740973	-0.093152327	0.0041161747	0.0005069891	-0.0182339859	-0.0682750218	0.0557122969	0.0566341331	0.0601245986	-0.0358025771	0.0522564958	0.0263792637	0.003895507	0.0016427854	-0.0888778892	0.0866457823	0.0017974281	0.0015029222	0.055781555	-0.0186029611	-0.0344049596	-0.0730114682	-0.1280764285	-0.0166999205	-0.0295135585	-0.0777244988	-0.0593619161	0.0352586851	0.0063802177	-0.0088374013	0.0989685053	-0.0654525626	0.0310291567	0.1002783234	-0.1184176315	0.0558006776	0.0014529992	0.0989730259	0.0636092131	-0.0179837493	0.064125866	-0.0011949111	-0.0658046293	-0.0912558111	-0.062403154	0.0035839144	0.01780665591059	0.0169814641455162	0.0003170769947181	0.0002883701245254	-0.1144734180272308	-0.0311042349888309	0.0009674734342404	0.0131041634348371	0.8910758768488236	0.0373084293584824	0.7940162183018998	0.0013919189011968	-0.0116814607509781	0.000195899748418	0.0001364565252766	3.8376711430274656e-08	0.0025150177509096	-0.0001038930602627	1.0793767970769756e-08	6.325314287390384e-06	0.0044658628794267	-0.0001143761622586	1.9943931257841337e-05	1.30819064930056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3210.929033947245	-3.1645656733403484	10.014475900884053	10310065.261045389	4001.477844734502	-14.751129398501234	16011824.941901077	217.59581853132735	3710.3055212467857	0.985988773898498	0.9721738622538636	13766367.060994385	3748.8789969216496	2625.231766399584	0.714116	18.046278	0.1799605837669534	0.1104234108886265	-0.0110674197	-0.0214139351	0.0499472021	-0.0104626536	-0.0076330997	0.0183918486	-0.0090001393	0.0798082697	0.001094671	-0.0159222092	-0.0402460384	-0.0138533059	-0.0696792495	0.0456717739	-0.0031816797	-0.0811151943	0.0055745571	-0.0355755222	0.0905749086	-0.0177639028	-0.102256206	0.0560908713	-0.1061859957	0.0032694471	-0.0074917392	-0.001334609	0.0185919609	-0.0870003326	0.0186974672	-0.0099283772	0.0054528094	0.0738785992	-0.0447267687	0.0331060342	-0.0216745529	-0.0311162107	-0.093728501	0.0048042647	-0.0056795474	0.0512169605	-0.0161678018	-0.0206560604	-0.0279145842	-0.1006076611	-0.0122572995	-0.0423574886	-0.0881735714	-0.0493893924	-0.0106776739	0.0203072976	-0.0498898433	-0.0361856086	0.0853609642	0.0409627821	0.1004266675	-0.0730269301	0.1035992482	0.0468576786	0.0749319351	-0.0517203953	0.0012171483	0.0632699305	-0.0035839144	-0.0682378621	-0.0910056853	-0.0579119187	0.0107296473	0.0110605788620148	-0.0067460770485752	0.0001223364047628	4.5509555545313095e-05	-0.1313089786510772	-0.0168355606238464	0.0002834361015192	0.017242047874389	0.9620618319045704	0.0709859550557467	0.925562968407578	0.0050390058151765	-0.0131117281893075	-0.0014302674383293	0.0001719174161102	2.0456649451453428e-06	0.0024578974196951	-5.7120331214500185e-05	3.262732238054204e-09	6.04125972574383e-06	0.0046863349306585	0.0002204720512318	2.196173508231001e-05	4.8607925374357553e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3209.2046698464114	-1.7243641008335544	2.9734315522435124	10298994.612964015	3955.6193490377286	-45.85849569677339	15646924.434481664	2103.001627570984	3708.523473313115	-1.782047933670583	3.1756948378995946	13753146.352114372	3743.753312558953	2608.4800876818204	0.7758629999999999	19.606695	0.2832256146758086	0.1612139778188642	-0.0134651816	-0.0235689718	0.0571467095	-0.0511950847	-0.0303097361	0.0364395107	0.0066097084	-0.0634071065	-0.0054116351	0.0257411031	0.0825103099	0.0427436208	-0.0052612829	-0.0123797845	-0.0283093028	0.0023865754	-0.0976187511	-0.0077065244	-0.0888162942	0.0124069966	-0.0494488157	0.0249553415	0.0061767603	-0.0015139359	0.0414807326	0.0333162085	-0.0664365696	0.0256287064	-0.018346572	0.0382584367	-0.0484589417	0.0030193273	0.00254344	-0.0810756575	-0.0281802248	0.046068437	0.0597031089	0.004029279	-0.0047295274	0.0585997837	-0.0217792711	-0.0119288918	-0.0359366652	-0.1036961529	-0.0294062597	0.0305122942	-0.0457128088	-0.0574572241	-0.0005960542	-0.0412284481	0.0196756729	0.0297503941	-0.0979223095	-0.0502511383	0.0873426955	-0.1225061053	0.0772951566	0.0548511118	-0.0275332069	-0.0089634888	0.0225761387	0.062403154	-0.0059704615	-0.0705658771	-0.0905061192	-0.0531726956	0.0178092284	0.067701585417538	0.0566410065555232	0.0045835046680481	0.0032082036236228	-0.1155921101612165	0.0157168684898607	0.0002470199551275	0.0133615359315228	0.9524952122735756	-0.0095666196309948	0.9072471294040838	9.152021116413528e-05	-0.0128772049771188	0.0002345232121886	0.0001658224080227	5.5001137055305664e-08	0.0003793180557762	-0.0020785793639189	4.320492172109499e-06	1.438821874378364e-07	0.0063992547545395	0.001712919823881	4.09504614134964e-05	2.9340943230445165e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3205.35994898638	-3.8447208600314298	14.781878491560818	10274332.40256597	3974.339641291921	18.720292254192373	15795375.584344396	350.4493420823749	3707.132978026472	-1.3904952866432725	1.933477142177156	13742834.916771416	3744.924215161581	2640.328471033197	0.765559	19.346285	0.100203417701093	0.0627546417227608	-0.0032226887	-0.0288416678	0.0606137778	-0.0127808931	-0.0065921447	0.0124353769	-0.075490931	0.0133880751	0.0033019457	-0.0046582384	-0.0566366593	0.0621429494	-0.0514971429	0.0538712031	0.0226709594	-0.1376430918	0.0215944283	-0.0191896489	0.0524164792	0.0237297491	-0.054680162	-0.0005330007	0.0581739202	0.0067640275	-0.0202351714	-0.033315779	-0.0342486104	-0.0710995084	0.0722516472	-0.0169292973	0.0152122893	0.1128902642	-0.0213661222	0.0711164331	-0.042891869	-0.0486629263	-0.050559589	0.0061040932	0.0099209305	0.0578817935	0.006219379	-0.0223538666	-0.0609331251	-0.0815781264	-0.0329924091	0.0237745144	-0.0555966851	-0.0688046644	0.0221867931	-0.0314514291	-0.0238947387	-0.0121454521	0.1007989631	-0.003596496	0.0757366537	-0.1485574778	0.0590148223	0.0130069138	-0.0238578176	-0.0483647969	-0.0007663734	0.0615256851	-0.0083529168	-0.0727850846	-0.0897584821	-0.0482057789	0.0247790096	0.0669042710256491	-0.0007973143918889	0.0044761814814735	6.357102395131721e-07	-0.1219433379243355	-0.0063512277631189	4.033809409901357e-05	0.0148701776641286	0.9444622747771304	-0.0080329374964451	0.8920089884771918	6.452808482179496e-05	-0.0139807454657068	-0.001103540488588	0.0001954612437768	1.2178016099530417e-06	0.0007032158865378	0.0003238978307615	1.0490980477207005e-07	4.94512583079144e-07	0.0061262543128963	-0.0002730004416432	3.753099190628052e-05	7.452924113738233e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3221.8740405803583	16.514091593978264	272.7152211743036	10380472.333365604	4006.417278010671	32.07763671875	16051379.405542435	1028.9747774600985	3715.8338367550873	8.700858728615458	75.7049426153238	13807421.102374032	3752.058090410208	2624.3165740464865	0.847815	21.42498	0.3008694382398083	0.1903231526204463	-0.012443714	-0.0092467448	0.0270475477	0.0020189307	2.02801e-05	0.0122986898	0.0361750711	-0.0242201326	0.0157311378	-0.0251509237	0.0873112687	-0.0533919146	-0.0493981451	-0.0520115702	-0.0279311223	0.0472777843	-0.0358129309	0.0426036078	0.0447316449	-0.0513528431	0.000436182	0.0410541599	0.0319269242	0.0003544829	0.0089776045	0.0740007643	0.002596438	-0.0079957275	-0.086295819	0.0476259071	-0.0091943346	-0.0298332128	-0.0021544471	-0.0587897053	0.0586054756	0.0023612964	-0.0615789479	0.0099543218	-0.0036847532	0.0363094555	0.0102603546	-0.0029522396	-0.0013390506	-0.0230641218	-0.0130950043	0.0205616303	-0.0256770747	-0.0291478609	-0.0432322971	0.0418263826	0.0001501578	-0.0370568509	-0.088302997	-0.0436068388	0.0226505061	-0.108335013	-0.0159684916	0.0030933056	-0.018830982	0.050571143	-0.0529837848	0.060637674	-0.0107296473	-0.0748920628	-0.0887648233	-0.0430324377	0.0315960199	0.06337124119716	-0.003533029828489	0.0040159142108686	1.2482299768993648e-05	-0.144907253185849	-0.0229639152615134	0.0005273414041379	0.0209981120258677	1.0415140442715511	0.0970517694944207	1.0847515044148826	0.0094190459619981	-0.016863588355802	-0.0028828428900952	0.0002843806122339	8.310783128972449e-06	0.001133981289888	0.0004307654033502	1.855588327234605e-07	1.285913565816052e-06	0.0063590604925586	0.0002328061796623	4.043765034801963e-05	5.419871728895517e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3218.098939511676	-3.775101068682488	14.251388078767668	10356160.784486173	4000.989771897231	-5.427506113439904	16007919.154826256	29.45782261142753	3713.897357865608	-1.936478889479531	3.749950489399878	13793033.584761145	3750.355924351009	2643.5794218213937	0.656343	16.586313	0.0545694833972797	0.028339700882725	-0.0079606821	-0.0173402453	0.0371480473	0.0039263131	0.0059024314	0.0113237818	-0.0226219446	0.0104716857	0.0149591258	-0.0301058611	-0.0416882114	0.0800872525	-0.0381906626	-0.0019534078	-0.0604482534	-0.1099183939	0.0727901203	0.0206403376	-0.0553527456	0.0649490705	-0.0080822375	0.0526037565	0.0296909918	0.009038528	-0.040714086	-0.0236513729	-0.0304489769	-0.0423925129	0.0649329232	0.0598849435	-0.019051944	0.0482765263	0.0842159011	0.0783108813	-0.0546918582	-0.0647169277	0.0664741546	0.009793531	0.0017037389	0.0437993942	0.0222356306	-0.0065142029	-0.011342743	-0.0277229859	-0.0220857377	0.0119560529	-0.0338361428	-0.0375987468	0.043735118	-0.0537388069	0.008498303	0.0425457064	0.0474663452	-0.0055101557	0.0691498987	-0.1182423574	-0.0202545169	0.0004257914	0.0394115864	0.0178235149	-0.0425598498	0.059739273	-0.0130990243	-0.0768835629	-0.0875278662	-0.037674825	0.0382182304	0.0630866100540146	-0.0002846311431454	0.0039799203681072	8.101488764826044e-08	-0.1562927665114273	-0.0113855133255783	0.0001296299136869	0.0244274288637955	1.0238311628073902	-0.0176828814641609	1.0482302499355327	0.0003126842968755	-0.0165101114599711	0.0003534768958309	0.0002725837804206	1.249459158862496e-07	0.0011298854902916	-4.095799596399909e-06	1.677557433386966e-11	1.2766412211714891e-06	0.0065058169464192	0.0001467564538605	4.232565414031525e-05	2.1537456749738348e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3209.6094693682026	-8.489470143473227	72.07110331692333	10301592.945858035	4009.790082729929	8.80031083269796	16078416.507559292	77.44547075210106	3712.062309579048	-1.835048286559868	3.3674022140063067	13779406.590197336	3751.9197120165886	2617.3622691505834	0.707174	17.870846	0.0977720221743988	0.0508120515877513	-0.015517152	-0.0117904986	0.0388692473	0.0013546848	0.0199602099	0.0080980185	-0.014162117	0.0304903498	-0.0110922661	-0.0266877818	0.0599407289	-0.046420028	-0.0987893262	-0.0296287292	0.0091025884	0.0068188873	-0.0127331906	0.0031274382	0.0292922885	-0.0036232059	-0.0588023705	0.0538667447	-0.0396314599	-0.0050916459	-0.0059341145	0.0410485722	-0.0146641744	-0.0646701025	-0.0969422637	0.013172548	-0.0384445728	0.014672366	-0.0095098938	-0.027089122	0.0080206443	-0.0628112838	-0.0510198346	0.0139285278	-0.0038162359	0.0427468849	0.0172057264	-0.0059950988	-0.0309211816	-0.0322893827	-0.0126006473	0.0116516009	-0.0396963682	-0.0548016395	-0.0220000085	0.041251372	-0.014919101	-0.0881967281	-0.0277688383	-0.01944248	0.0190395927	-0.0705889219	0.0507283665	0.093744535	0.04589816	-0.049321895	-0.019064158	0.058830636	-0.0154594239	-0.0787565141	-0.0860510014	-0.0321558829	0.0446048127	0.0525545990590217	-0.0105320109949929	0.0027619858822545	0.0001109232555986	-0.1372460156926394	0.0190467508187879	0.0003627787167529	0.0188364688235042	1.0632491474001782	0.039417984592788	1.130498749447206	0.0015537775093572	-0.0166749001602777	-0.0001647887003065	0.0002780522953552	2.7155315748738412e-08	0.0011367223668783	6.83687658670001e-06	4.674288146176678e-11	1.2921377393614045e-06	0.0061019370079559	-0.0004038799384633	3.72336352490618e-05	1.6311900469311929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
