global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
2666.5867046607145	-3.728487233483065	7110684.653473289	13.901617050246202	4198.878841909691	-35.647034352437004	17630583.52903687	1270.711058123824	3037.418057608389	-7.012302048142374	9225908.45668552	49.17238001438173	3249.3374987720736	2767.1880326435485	1.165806	21.669031	0.2164261502664139	0.116084740827489	0.06653709	-0.0636640522	0.0242653014	-0.0503194641	-0.0414786237	0.0817684521	-0.0313660175	-0.0431095637	0.0887037352	0.0066484814	-0.0435937693	-0.0747823199	0.0300880659	0.0489478477	-0.0412455247	0.0225831686	-0.0251951384	0.0048816802	0.0658724188	0.0183417321	-0.1433222144	-0.025118345	0.0153072771	-0.1221038095	0.0244462826	-0.1240318842	0.0049482963	-0.1053372357	0.0471863906	-0.0889513122	0.0093278308	-0.0143063189	0.1060662484	-0.0074880335	0.0117447074	0.041765554	-0.0534850398	0.0668799884	0.0380257782	-0.0152994532	-0.1245446435	-0.016737388	0.0136308219	0.0764236797	-0.0226862235	0.0296197037	0.0005772991	-0.0002347858	0.0833318775	-0.0375751729	0.0418347022	-0.102366831	0.0196075445	-0.0113879378	-0.0175113311	0.0549132587	-0.1467976861	-0.0449621736	0.0032047317	-0.0730598343	0.0092796239	-0.1078873907	0.0262684767	0.0056471163	0.0871215847	0.0566280144	0.0805325751	-0.0149308544	0.031804956	-0.0789998119	0.0781455512	0.042504596	-0.0053741445	-0.0517055788	-0.0831501106	-0.0906543325	0.0205030686180123	0.0398515630749898	0.0004203758227549	0.0015881470795198	0.0086798139688966	-0.000263038105885	7.533917053465254e-05	6.918904514756877e-08	-0.1529507335558975	-0.0967059920072018	0.0233939268952871	0.0093520488900969	-0.000926004481511	0.0001463527246741	2.1419120019562153e-08	8.57484299778456e-07	-0.0008809960201499	-0.0005560241878877	3.091628975161763e-07	7.76153987519963e-07	-9.9079018663472e-06	-0.0008897342290048	9.816651939316636e-11	7.916269982628499e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2667.4869402536942	0.9002355929796977	7115486.576424016	0.8104241228675079	4212.287734269235	13.408892359544552	17743367.95627505	179.79839430985226	3039.181682414837	1.763624806447751	9236625.29872588	3.1103724579178684	3238.507649799776	2822.1432028803333	1.067054	19.833511	0.1114975441605602	0.0657837213115535	0.0968321686	-0.0104163191	0.0862524537	0.0349200576	0.0112038277	-0.0092534819	0.0267523929	0.0298967682	0.0348201693	0.0601469901	-0.0538988848	0.0669103479	0.0027400927	-0.036053737	-0.0587605425	0.0195987917	-0.0804217666	0.039073986	0.0267690734	0.0628979761	-0.0537955089	0.0179463709	0.0788671134	-0.0570795695	0.0374153428	0.0345505194	-0.0243871383	0.0330994818	-0.0478512393	-0.0020447321	0.0630172816	0.0213104636	0.0598593561	-0.0281250655	-0.0639985969	-0.0513717628	0.0367748087	-0.0777313313	0.0405264211	-0.0461681465	-0.0237349303	-0.0075806293	0.0810271901	-0.0101136892	0.0551832278	0.0441702862	-0.0619383053	-0.053518494	-0.0725582034	0.0706399923	-0.0288732746	-0.0777217747	-0.0519369092	-0.0175831188	-0.0210895544	0.0423554953	-0.0883246601	0.0285218824	0.0037943536	0.0513493942	-0.0790013322	-0.1166153446	-0.0020609809	0.0948916076	-0.0182845335	-0.0020365639	0.013345289	0.0194409906	0.0776998374	-0.028497812	0.0775211985	0.0403752488	-0.0089476998	-0.0555720611	-0.0854361313	-0.089533037	0.0115177741090093	-0.008985294509003	0.0001326591204261	8.073551741351948e-05	0.00581911158541	-0.0028607023834866	3.3862059643452885e-05	8.183618126885913e-06	-0.0965395882492856	0.0564111453066119	0.0093198920993416	0.0031822173148036	-0.0003190023488202	0.0006070021326908	3.684515890911796e-07	1.0176249855280457e-07	-0.0006239984910312	0.0002569975291186	6.604772997311702e-08	3.893741168092146e-07	-9.099524446672466e-06	8.083774196747347e-07	8.280134515558985e-11	6.534740526399821e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2658.1199436690263	-9.36699658466796	7065601.634931027	87.7406250171812	4229.856867931379	17.56913366214394	17891689.12318626	308.67445763827936	3035.959492451436	-3.2221899634009787	9217050.03980598	10.382508160242	3239.591711371608	2795.657412649571	1.065271	19.800377	0.0998865439882461	0.0540742413346077	0.0924597195	0.0815051158	-0.0029726537	-0.0387156918	0.0166972987	0.05939359	0.0714834937	0.12380526	-0.0396079425	0.0989904877	-0.0272301078	-0.1017253731	-0.0276286508	0.0278428661	0.0275279801	-0.0519199228	-0.0243472244	0.1257490995	0.0439188132	0.0402698784	-0.0823591554	0.0464545134	0.1248399306	0.0054475994	-0.0202497057	0.120934299	-0.0800692449	-0.0326763981	-0.0141967174	-0.0133879512	0.0457919819	-0.0656478422	-0.0075210781	-0.1349863432	0.0800852686	-0.0335515424	-0.0192660257	0.0772378375	-0.0929296915	-0.1194919165	-0.0234535482	0.0189219701	0.0658676673	0.0576540824	0.0174767522	0.0100793322	0.0284657567	-0.0326765265	0.0234104546	-0.0848935727	0.0400072535	-0.0270387272	-0.1049614997	0.0689946985	-0.0122768871	0.0259846005	-0.0383812661	0.0323555644	0.0146256974	-0.0267827407	-0.104181062	-0.0822175023	-0.0049058981	-0.0050676828	0.0883514119	-0.0612706914	0.0226400909	0.033238597	0.1023112168	0.0566754882	0.0768835629	0.0382182304	-0.0125074584	-0.0592862243	-0.0873563013	-0.0878597406	0.0128658816354061	0.0013481075263968	0.0001655309102562	1.8173939027277005e-06	0.0247105576386417	0.0188914460532317	0.0006106116588126	0.0003568867339821	-0.1398992147809252	-0.0433596265316396	0.0195717902963194	0.0018800572129632	-0.0007790050638023	-0.000460002714982	2.1160249779090306e-07	6.068488894296254e-07	-0.000888996309291	-0.0002649978182598	7.022384368245399e-08	7.903144379330193e-07	-9.846268744333575e-06	-7.467442976611093e-07	9.694900818564028e-11	5.576270460893833e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2657.119588002404	-1.000355666622454	7060284.504946064	1.0007114597436544	4207.994923285199	-21.861944646180746	17707221.274394006	477.944623712671	3038.785274141329	2.82578168989312	9234215.942338193	7.985042158935215	3251.129733836157	2819.2492226787	1.385778	25.757689	0.1040771834010301	0.0610655678006686	-0.053578724	0.0784976054	0.0738191029	-0.1351197067	0.1606404476	0.0574468626	-0.009730632	0.0207129085	-0.1357967213	-0.0598774645	0.0004840891	0.0794472496	0.0650114316	0.0365491506	-0.0053912551	-0.1317364414	-0.0703095968	-0.0432007236	0.0366427111	-0.1240214243	0.0600203818	0.0625401372	0.0545428231	0.1387617681	0.1385468031	-0.1315759449	-0.0399627033	-0.0185004391	0.0075853515	-0.0675041547	-0.0797277784	0.0632328866	0.0589751916	-0.0530141524	-0.0270899151	0.0945182626	-0.0365301745	-0.0913219635	-0.0523403676	0.0056110604	0.0338921135	-0.0832151992	0.0301616247	-0.0793287139	-0.0127134711	0.0124685935	-0.0255887012	0.0739488167	0.0090807298	0.1035796758	0.097585145	0.0897929038	-0.0175477225	0.0046777486	-0.0643076934	-0.1057214608	-0.0048501663	0.0461226018	0.1970308618	0.1226041426	0.0131495182	0.0853152954	0.0589370871	-0.0203259581	-0.0243315326	-0.0704543843	0.0890765756	-0.040576181	0.0294663659	-0.1551210517	0.0762327537	0.0360350191	-0.0160479313	-0.0628378881	-0.0889023983	-0.0856447597	0.0054871198302066	-0.0073787618051995	3.0108484031046503e-05	5.444612577787099e-05	0.0151181541927627	-0.009592403445879	0.0002285585861961	9.201420386851132e-05	-0.1562943594330335	-0.0163951446521082	0.0244279267905822	0.0002688007681635	-0.0007209728482996	5.803221550269996e-05	3.367738036151809e-09	5.19801847985238e-07	0.0001901035636557	0.0010790998729467	1.164456535793584e-06	3.613936491459678e-08	-0.0002869316502518	-0.0002770853815074	8.232977191622127e-08	7.67763086451382e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2655.38035662715	-1.739231375253894	7051044.83836133	3.0249257766675512	4217.376029444946	9.381106159747103	17786260.573736817	88.00515278044509	3033.7318337380348	-5.053440403294189	9203528.83903554	25.53725990964614	3243.5551147460938	2755.041813510588	1.40407	26.097687	0.1359062948712487	0.0719889025111273	-0.0393033208	0.0585817871	-0.05986758	0.0596107612	-0.0599358702	-0.0148813678	-0.0298028778	-0.0090747866	-0.1031544442	0.0119693876	0.000932604	-0.0237945514	-0.0831740727	0.0149773111	0.1103641446	-0.0373856133	-0.1010859145	0.0174214723	-0.0609312875	-0.0663693761	-0.1127345536	-0.045209811	-0.0042981035	-0.0234816689	-0.0279206427	0.0394085371	0.0914424704	0.0827995027	0.1026614354	-0.0805291217	0.0482401429	0.0318852219	-0.0223403717	-0.0220265937	0.0912089763	0.0044555072	0.0469157371	0.0429623214	-0.0935863168	0.0276212175	0.067937514	0.0191729483	-0.0055876356	0.0283305168	-0.0795999215	-0.05417092	0.01813815	0.0475540488	-0.0178539915	-0.1003385679	-0.0491701518	0.1224450303	-0.0690180981	-0.0212157803	0.0906988959	-0.1099925787	-0.0742172781	-0.0090999648	0.0632074629	-0.1649986841	-0.0444756944	0.053189599	0.0093878301	-0.0259774561	-0.1189131423	0.0845324113	0.0877593899	-0.0015359358	0.0326279861	-0.0536482545	0.0755688824	0.0338271112	-0.0195636596	-0.0662173176	-0.0900678015	-0.0829017503	-0.0137958509939437	-0.0192829708241503	0.000190325504647	0.000371832963805	-0.0089652774454407	-0.0240834316382034	8.037619967372774e-05	0.000580011679472	-0.2148285648330485	-0.058534205400015	0.0461513122682273	0.0034262532018111	-0.0012299569037574	-0.0005089840554578	2.590647687102688e-07	1.51279398510049e-06	0.0001907816550668	6.780914111000123e-07	4.59807961807606e-13	3.6397639910027456e-08	-0.0004573832435605	-0.0001704515933087	2.091994314899237e-07	2.9053745661474477e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2656.145707655068	0.765351027917859	7055110.020294441	0.5857621959349234	4215.886765462828	-1.489263982117336	17773701.21920463	2.2179072084319853	3036.999802048142	3.267968310107335	9223367.797640454	10.679616875865792	3242.614677113189	2775.222575001333	1.203769	22.374653	0.1817017569689472	0.1032353094850953	-0.0752317734	-0.0389307074	-0.065707786	0.0989370187	-0.0145582793	-0.0481475002	-0.0798669249	0.062158	-0.0748309055	-0.0836570954	-0.1611305708	0.0093672259	0.1063836179	-0.0762418757	0.0647961797	0.0649996089	-0.0105994939	0.014696554	-0.1005191544	-0.0345676462	0.0528270332	-0.0186641041	0.0311583796	-0.073074371	0.0090266847	-0.1749635694	-0.0069682707	0.0345988967	-0.0225448118	-0.0108918991	0.1954605005	-0.022001125	-0.0675209013	0.0428204868	-0.0817122657	-0.0269556305	-0.0780489786	-0.040117594	0.0477440006	0.0758221006	0.1276824036	0.1006467171	0.0439106182	-0.0281188556	0.1018901309	-0.0412232049	0.0323956733	-0.0500855999	0.062599576	0.0565934306	-0.0678786892	0.0336778276	0.0333815524	-0.0358273432	0.1128483436	-0.0322331217	-0.013182147	0.0046178456	0.0739221152	0.0492517631	0.0152203415	-0.0314042066	-0.0358892478	-0.0137244763	-0.0621567612	-0.0060984757	-0.0986865319	-0.0794437606	0.0559346569	0.0677434535	0.0748920628	0.0315960199	-0.0230492221	-0.06941525	-0.0908475206	-0.0796476241	0.0038516407545898	0.0176474917485335	1.4835136502417084e-05	0.0003114339650145	-0.0091752907864588	-0.000210013341018	8.418596101607574e-05	4.4105603405584515e-08	-0.1241375621689755	0.090691002664073	0.0154101343412562	0.0082248579642148	-0.0007699883077294	0.000459968596028	2.115711093319695e-07	5.928819940399852e-07	-0.0002660339014752	-0.000456815556542	2.086804526987772e-07	7.077403673411642e-08	8.889758817595282e-05	0.0005462808317364	7.902781183501306e-09	2.984227471226707e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2651.1074929519664	-5.038214703101403	7028370.939186061	25.383607394547155	4188.117986906306	-27.768778556522197	17540332.27224813	771.1050625211668	3030.6402480116835	-6.359554036458576	9184780.31286832	40.443927542636565	3243.054839185004	2728.0377781528164	1.076439	20.007954	0.0974266772132883	0.0531852614702551	-0.0282005747	-0.0800005979	-0.129731324	-0.0110057473	-0.0122528188	0.0359757607	-0.1129514024	-0.0436829375	0.0018854015	0.0746232708	-0.0802213541	0.0194612321	-0.0939167192	0.0428468989	0.0703044802	0.090907278	-0.0625549039	0.0074595752	-0.0413093705	0.0685825906	-0.075641109	-0.0913728537	-0.0286709472	-0.0975369617	0.0021672441	0.0632961384	-0.0049385679	-0.0828931314	-0.0220735685	-0.0711456101	0.0186097835	-0.0687437482	-0.067914661	-0.0049696805	0.0329997799	0.0534172093	0.0990254403	0.037469239	0.0776600305	0.0184093113	-0.0187659575	0.1170086316	-0.0095275996	0.1059506191	-0.028255374	-0.0349286124	0.0733108463	0.0143119917	-0.0899319685	-0.0579395074	-0.0399459239	-0.0640707164	0.0545635649	-0.0267760675	0.0280942253	-0.0021267426	-0.0752949807	0.0027201709	0.0301998594	0.0323367011	-0.004505436	-0.0388449581	-0.0114498641	-0.0666423492	0.0228990013	0.0325235833	0.097478756	-0.0755590537	-0.0611679669	0.0905501819	0.0742024108	0.0293432743	-0.0264992443	-0.0724229201	-0.0912382167	-0.0759024438	0.0020027995694675	-0.0018488411851222	4.011206115459204e-06	3.4182137278044302e-06	-0.0091750798729464	2.1091351239989345e-07	8.418209067494612e-05	4.448450971286e-14	-0.1661028596272515	-0.041965297458276	0.0275901599763504	0.0017610861907615	-0.000470612183459	0.0002993761242704	8.962606378316596e-08	2.214758272200475e-07	-0.0004918915987683	-0.000225857697293	5.101169942654159e-08	2.419573449388342e-07	-0.0004581151433881	-0.000547012731564	2.0986948460149945e-07	2.9922292849316644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2658.6633875078787	7.555894555912346	7068491.0080748685	57.091542540065824	4200.596840097585	12.478853191279086	17645013.81303782	155.72177696949623	3036.196350647522	5.55610263583867	9218488.279685332	30.87027649997341	3237.365745318712	2777.5527717984955	1.285285	23.889811	0.0562795624170804	0.031823858949597	0.0839014745	-0.0618127107	0.0294664513	-0.0326765549	-0.0046129997	-0.0278295885	-0.0706778951	0.0298618884	-0.0003741129	-0.0360269822	0.0462562715	-0.0661449755	0.0299678598	0.1314692451	-0.1657675622	-0.0864047949	0.0833215405	-0.0260743619	0.0094037356	0.0102404745	-0.089871876	-0.0628413381	-0.1137850708	-0.0375068147	-0.0468573123	-0.0898496261	-0.0450869313	0.0025259869	-0.0713386227	-0.0416217349	0.0741631533	0.0404370175	-0.0335582369	0.0718093217	0.056879589	-0.0021340561	-0.0604243398	0.0456412682	0.0606523875	-0.1284198515	-0.0292329864	-0.1756153057	-0.1265700012	0.0210432735	-0.048141783	-0.0498457891	0.0019228368	0.047724371	0.0868278601	-0.0190056318	0.1312237512	-0.1144134095	-0.0275111304	-0.006888297	0.014776191	-0.0226367548	-0.0337320065	0.1034832168	-0.1204159399	-0.1872939051	0.0238435855	0.0272481158	-0.1048589526	0.0444538503	-0.1018681844	0.1559918457	0.0244185375	0.0553548701	-0.0588654914	0.040503225	0.0735000446	0.0270704183	-0.0299084066	-0.075232084	-0.0912382167	-0.0716892996	0.0027589736690316	0.0007561740995641	7.611935706409689e-06	5.717992688515776e-07	-0.0092784813910213	-0.0001034015180749	8.609021692352856e-05	1.0691873940193909e-08	-0.1853098378253079	-0.0192069781980564	0.0343397359948419	0.0003689080115006	-0.000789705488058	-0.0003190933045989	1.0182053703991016e-07	6.236347578689239e-07	-0.0008968193638947	-0.0004049277651264	1.6396649497026107e-07	8.042849714564944e-07	-0.0004583542456904	-2.3910230230000896e-07	2.1008861454241563e-07	5.716991096516487e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2657.4915441146377	-1.1718433932410337	7062261.307040801	1.3732169382826591	4217.335330233247	16.738490135661777	17785917.28763357	280.1770520216466	3026.806203811233	-9.390146836289205	9161555.795430169	88.17485760707216	3238.0093350382244	2771.6738439976484	1.191353	22.143885	0.0725662448545209	0.0589839374502729	0.0612778577	0.1151173286	-0.0238416247	-0.1128851719	0.0232973161	0.0870295423	0.082629683	0.0406276766	-0.0607789047	0.0633957453	0.1166328685	0.1179322543	-0.0295497666	0.1399557634	-0.0535298981	-0.0712050899	0.1409951433	-0.0207187964	0.0382402459	0.0415222975	-0.0195405313	0.0201002551	-0.1318244283	-0.0113283397	-0.0456484205	-0.1105851913	0.0520191422	-0.0528672206	0.0322042813	0.0618560824	0.0757642454	0.0541244771	-0.0123926819	0.054420862	-0.0474189035	0.0583892259	0.0613551527	-0.1017786155	-0.0628465062	-0.1337480334	-0.0230121746	-0.1098945702	-0.1084599633	-0.0172331305	0.0224412485	0.0012204936	0.0404319963	0.1240058629	-0.0830328923	0.0286310246	0.1219339094	0.0150449272	-0.0906387195	0.0834555416	0.0346271424	-0.0174670005	0.0656618891	0.0440997494	-0.0679840401	-0.1342741533	0.0465358313	-0.0396518833	-0.0191067835	-0.011467979	0.0129213749	0.0044866448	0.0527236313	0.0777147837	-0.0310343171	0.1368162353	0.0727850846	0.0247790096	-0.0332714524	-0.0778350419	-0.0908475206	-0.0670341672	0.0062240923180354	0.0034651186490037	3.873932518342728e-05	1.2007047251673918e-05	-0.009254435245424	2.404614559729963e-05	8.564457171174599e-05	5.782171180865324e-10	-0.2421793089931228	-0.0568694711678148	0.0586508177043864	0.0032341367509069	-0.0007896499575854	5.5530472599981534e-08	3.0836333871773e-15	6.23547055514624e-07	-0.0006528193234549	0.0002440000404398	5.9536019734624046e-08	4.261730690761134e-07	-0.0004582576387607	9.660692970001355e-08	2.1000006348253227e-07	9.33289886606336e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2656.9350588291263	-0.5564852855113713	7059303.9068353325	0.3096758729906724	4225.895350927911	8.560020694663763	17858191.51699413	73.27395429307188	3035.925165399775	9.11896158854188	9216841.609907651	83.15546045330223	3235.5117538723016	2753.338204723665	1.581797	29.401115	0.3017183047657644	0.1995342962471076	-0.0794067921	0.0213376703	-0.0468189959	0.0785075884	-0.0310534609	-0.0707838003	-0.0194559522	0.0137272309	-0.0941835292	-0.0374567741	-0.0755277598	-0.0728205472	0.0344963626	-0.0763977428	0.0703411008	0.0024174385	0.0922847718	0.086003279	-0.0231973051	0.1626285585	-0.0244811935	0.0113153688	0.0293988537	0.1505003121	0.0139356984	0.0557744828	-0.1053367692	0.1586933019	-0.063696692	0.1436145149	0.0536956169	0.0869044785	0.1030555257	-0.0120741687	-0.0283854064	-0.0654854817	-0.0473719382	0.0524711909	-0.0523749705	0.0528006052	0.0829462995	0.0483335721	-0.0616226693	0.0002068323	0.0717790725	-0.0508902715	0.089901003	-0.1402708405	0.0463268677	-0.0579140498	-0.0118294565	0.0432280013	0.0618723454	-0.0119704368	-0.0927068408	0.0232281433	0.1091281108	0.0716673791	-0.0213801963	0.137084899	-0.0151237207	0.0622638264	0.015278968	0.083380576	-0.135224015	0.0651723515	0.0119344071	0.1214909791	-0.0313332258	0.1031380581	0.0720576532	0.0224706185	-0.036583196	-0.0802246594	-0.0900678015	-0.0619657467	-0.0070640384836906	-0.013288130801726	4.990063969906179e-05	0.0001765744202037	0.0092579480113528	0.0185123832567768	8.570960138091129e-05	0.0003427083338457	-0.0495206578278057	0.192658651165317	0.0024522955516986	0.0371173558688393	4.898656026856938e-05	0.0008386365178539	7.033112090782311e-07	2.3996830869461803e-09	-4.801366890627712e-05	0.0006048056545486	3.657898797739882e-07	2.3053124018416024e-09	-0.000559998257197	-0.0001017406184363	3.135980480636774e-07	1.03511534398008e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2669.3825443105966	12.447485481470268	7125603.167870115	154.93989481141307	4189.827580310808	-36.06777061710272	17554655.15273312	1300.884077287939	3036.90546875	0.9803033502253128	9222794.82612366	0.9609946584629724	3243.3977774896566	2795.61221495442	1.349781	25.088612	0.1983024675889021	0.1059319068304021	-0.0583799026	0.0301420086	0.0992696952	0.022032045	-0.0458168931	0.0104249076	-0.1078639134	-0.0324792568	0.0478165055	-0.0425207788	0.0233302583	0.069352518	0.0427617943	-0.0492390359	0.0875339228	-0.0042903938	0.0096519815	-0.0991154487	0.1562476187	0.0185238363	0.0014172923	0.0443491915	-0.1035117029	0.1647251287	-0.0152492181	0.1670492686	0.0335476185	0.0775232586	0.0354558902	0.105038913	-0.0749919312	0.0407510904	0.0148539274	0.0453037925	0.0360033838	0.0311868957	-0.0134647857	-0.066665002	0.0419025024	0.0937708971	-0.0939584253	0.0895661266	-0.0902691964	-0.115594288	-0.1428157163	0.0309890881	-0.0871339146	-0.008748369	-0.0342672151	0.1041107532	-0.0781937132	0.0698051977	0.0950714535	0.0301900657	-0.2361000369	-0.0108478675	0.0612763319	-0.0576852043	-0.0439956534	-0.0035849367	0.0238066291	0.0917173922	-0.0006387022	0.03806069	-0.047443787	0.0019009769	0.1138933951	0.0726441436	-0.0883053971	-0.0656732574	0.0713178751	0.0201468273	-0.0398385309	-0.0823943867	-0.0889023983	-0.0565152869	0.0110457607750902	0.0181097992587807	0.0001220088311005	0.0003279648291933	-0.0093261847433296	-0.0185841327546824	8.69777218667138e-05	0.0003453699902436	-0.1353079869584093	-0.0857873291306035	0.018308251334737	0.0073594658393625	0.000288899812663	0.0002399132523944	5.755836867447378e-08	8.346310175671649e-08	0.0008743685839431	0.0009223822528493	8.507890203714922e-07	7.645204205866619e-07	-0.0009141268808499	-0.0003541286236528	8.356279542923673e-07	1.2540708209029724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2674.093441829228	4.710897518631555	7150775.735634088	22.19255543104894	4220.144678439474	30.317098128665748	17809621.106961012	919.1264389431482	3041.02123363598	4.115764885979843	9247810.143424898	16.939520596664668	3239.104560806906	2800.3838192073777	1.140418	21.197134	0.0991632968572782	0.0533756833586723	-0.0822495721	-0.0638471054	0.1176274	0.0756446996	-0.0690731608	-0.134716959	0.0033578131	-0.116583193	0.0716363854	0.0338482786	0.0594215981	-0.0831601008	-0.081923432	-0.1385847678	-0.0441422752	0.0453474164	-0.0076934836	-0.1273057007	0.0283919128	-0.0382627708	-0.0052366831	-0.0101333697	-0.064454907	0.1560534859	-0.1004558487	0.090231399	-0.0727482019	-0.0182179629	0.0839156314	0.0933387691	0.0332637601	0.0365750494	-0.0739890201	0.0214049069	0.0514056754	-0.1181159939	0.0590150858	0.0901934669	0.057349091	0.1153983137	-0.0582978196	-0.0560921314	0.0031425323	-0.0655518895	-0.0546189533	0.0055137303	-0.1493441048	-0.1075376211	-0.0113945058	-0.0459508194	-0.0205614263	0.0663620166	0.0765438556	-0.0967983184	-0.0645122854	0.0210699337	0.0712216125	0.0054262354	-0.0343446737	-0.0372592064	0.0055517624	0.0721906664	0.0062535596	-0.0112205287	-0.0142701945	-0.0445435783	-0.0366645582	0.0318809647	0.0389462151	0.0524903326	0.0705658771	0.0178092284	-0.0430324377	-0.0843382767	-0.0873563013	-0.0507163915	0.0055981217950744	-0.0054476389800158	3.133896763248702e-05	2.9676770456587592e-05	-0.0092494500752877	7.673466804189975e-05	8.555232669523965e-05	5.888209279500551e-09	-0.1084262273833687	0.0268817595750405	0.0117562467845899	0.0007226289978502	-0.0004708319333439	-0.0007597317460069	5.771923258906927e-07	2.216827094563547e-07	0.0004271847901333	-0.0004471837938098	1.999733454461257e-07	1.8248684492123158e-07	-0.000785899147983	0.0001282277328668	6.176374708004054e-07	1.644235147618505e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2663.6072640147945	-10.486177814433631	7094803.656912379	109.95992515592008	4189.798468524368	-30.346209915105646	17554411.206849143	920.8924562116564	3035.357786546312	-5.663447089667898	9213396.892347328	32.07463293746778	3234.653602013221	2745.349218039677	1.300476	24.172171	0.0965311577145677	0.0530978988369267	0.0424554751	-0.0837731391	-0.0365960293	-0.0272669242	-0.11056747	0.0682869138	0.0048821797	-0.0192250115	0.1721528712	-0.0048748381	-0.0132965449	0.0340393144	0.070108251	-0.0541604285	-0.0353567128	0.0778099181	-0.0431780644	0.0042263586	0.0318412066	0.0115173243	-0.0271829889	-0.0915282262	0.0009968215	0.0874381732	-0.1162247122	-0.0544724978	0.0020776751	-0.077780868	0.0239481671	0.0593293848	-0.0302102397	0.0541681948	0.0978700745	-0.0223488869	0.0421225256	-0.016682043	-0.0533360623	-0.0674853026	0.0831554552	0.016017246	-0.1622243683	0.046452584	0.0530699147	0.0766631581	-0.0018617146	-0.0866987182	0.0757275426	-0.0417003832	0.0281909238	0.0722086819	-0.0369294463	-0.0497812876	0.0464015223	-0.1328029071	-0.0933017308	0.0993852856	0.0791733469	-0.0049603392	-0.0268962342	-0.0353547268	-0.0193592919	0.0606086171	-0.0427660327	-0.0772537872	-0.0019617725	-0.0989226446	0.0786126432	0.0140655151	0.0442551269	-0.0083932605	0.0698017879	0.0154594239	-0.0461599916	-0.0860510014	-0.0854361313	-0.0446048127	0.0042963510435782	-0.0013017707514961	1.845863228965549e-05	1.6946070894509794e-06	0.0073919970652838	0.0166414471405715	5.464162061316432e-05	0.0002769377629324	-0.1546671647443602	-0.0462409373609915	0.023921931850059	0.0021382242880231	-0.0003850024153641	8.58295179798e-05	7.366706156644811e-09	1.48226859836191e-07	-5.82404816507065e-06	-0.0004330088382983	1.874966540445045e-07	3.3919537029062805e-11	-0.000914000840935	-0.0001281016929519	8.353975372298872e-07	1.6410043737168482e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
