global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
2056.801654353407	0.1976707020476169	4230433.045350911	0.0390737064479977	2570.53180507444	12.86600307248682	165.53403506124027	6607633.760899259	2395.477249145508	0.030459981569038	5738311.251173729	0.0009278104771861	2401.5225798004008	1913.764650180016	0.549344	21.078648	0.1340112603460899	0.062625681538844	-0.028461134	0.0016028838	-0.0191390289	0.0063383177	-0.0392640889	-0.010604964	-0.0905374848	0.0594651183	-0.0993278929	-0.0096539313	0.0117538008	-0.0130780962	-0.007322832	-0.0086936854	0.0135925104	-0.0110016459	-0.0069793789	0.0183713495	0.0313820467	-0.099500976	0.0108030356	-0.0612214722	-0.0089108487	-0.0080145999	-0.0001574773	-0.0076108862	-0.0084534217	0.0072702948	0.0053309628	-0.0176517662	-0.0132751671	0.0061633407	-0.042340448	-0.0411899466	-0.0301152351	-0.0135604171	-0.049046546	0.04676992	-0.0340814679	-0.0187465657	-0.0023207827	0.0735000446	0.0270704183	-0.0299084066	-0.075232084	-0.0912382167	-0.0716892996	0.06087454964117	-0.0287043298953193	0.0037057107940152	0.0008239385547393	-0.4438266768744796	-0.0002247536234136	0.1969821191054437	5.051419123757649e-08	-0.0185430572716569	-0.029575244086402	0.0003438449729799	0.0008746950627702	-0.0641170153417263	0.0003497778212672	1.2234452425049908e-07	0.0041109916563311	0.0033240469135118	0.0006102295274201	3.723800761354805e-07	1.1049287883227325e-05	0.0020250771870824	0.0005501313061316	3.0264445398606025e-07	4.1009376136415656e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2061.203710016065	4.402055662658313	4248560.734183991	19.37809405714212	2571.5834281489533	1.0516230745133726	1.1059110908489582	6613041.327930323	2398.8964951206262	3.4192459751184288	5754704.3943020245	11.691243038363575	2405.6152158852155	1925.8186316313568	0.50177	19.253214	0.1506572224712088	0.0850593846584052	-0.022848652	0.0028154258	-0.0112377407	0.0158365994	-0.0205709409	-0.0133852753	-0.0807021239	0.0143942229	-0.0327693347	-0.0246347642	0.0159483295	0.0024610046	-0.0100364002	-0.0231028883	0.0172745656	0.0046206129	-0.0119141566	0.013226633	0.0292601105	-0.0904854874	0.0138410705	-0.055057704	-0.001203614	-0.0089623646	0.0044889297	-0.0077174001	-0.0157942988	0.0073513127	0.0017120375	-0.0082939099	-0.0159077895	0.0055327842	-0.0419401292	0.0136829723	-0.0387304269	0.0258149343	0.0619071741	0.0092990704	0.0195164619	-0.0075758245	0.023642002	0.0727850846	0.0247790096	-0.0332714524	-0.0778350419	-0.0908475206	-0.0670341672	0.0672125297287351	0.006337980087565	0.004517524152536	4.016999159037164e-05	-0.4339106383636419	0.0099160385108376	0.1882784420851432	9.832781974841568e-05	0.0452585946524095	0.0638016519240664	0.0020483403899111	0.0040706507882397	-0.0649507751343402	-0.0008337597926138	6.951553917795644e-07	0.0042186031905516	0.0033381221639214	1.4075250409600284e-05	1.98112674092953e-10	1.1143059581263292e-05	0.0014608811911311	-0.0005641959959513	3.183171218474795e-07	2.1341738546006214e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2060.266653498813	-0.937056517252131	4244698.683519198	0.8780749165246933	2574.870397027933	3.2869688789796783	10.804164411380922	6629957.561490785	2398.6353448142468	-0.2611503063794771	5753451.51739216	0.0681994825220947	2405.84957975361	1949.0291019486792	0.556148	21.339731	0.4761228403108264	0.216452669844072	-0.0174661436	0.00754107	0.0036939582	0.0142233515	0.0183957793	0.003426258	-0.0330703729	0.0492010226	-0.0282216381	-0.0270629903	0.0191081212	0.000480169	-0.0136169842	-0.0275530446	0.0209694264	0.0056521057	-0.012955536	0.0116780796	0.0319344735	-0.0840544842	0.00942831	-0.0469539333	-0.0090219307	-0.0004788258	-0.0056934204	-0.0095934021	0.0065499808	-0.0053359029	-0.0240816446	0.0045383611	-0.0004457716	0.0024112224	0.0114264832	-0.0393384908	-0.0183204995	-0.0539171391	-0.0663234575	-0.0355511173	-0.0187486167	-0.0508151623	0.011628637	0.0720576532	0.0224706185	-0.036583196	-0.0802246594	-0.0900678015	-0.0619657467	-0.0265265727710755	-0.0937391024998106	0.0007036590629791	0.0087870193374699	-0.4435874102401413	-0.0096767718764994	0.1967697905235554	9.363991394980974e-05	-0.0186609197630218	-0.0639195144154313	0.0003482299264019	0.0040857043231045	-0.0662210245877158	-0.0012702494533756	1.6135336738010155e-06	0.0043852240974468	0.0007569096932313	-0.0025812124706901	6.66265781884609e-06	5.729122837075007e-07	-0.0008634059151849	-0.002324287106316	5.402310552586804e-06	7.454697743762747e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2050.45372000332	-9.81293349549287	4204360.457875454	96.29366378696594	2554.34068672612	-20.529710301812884	421.46900507636207	6524656.343864467	2392.4078448658256	-6.227499948421155	5723615.296175544	38.78175560758549	2398.437301895165	1907.0278501157409	0.612332	23.495525	0.4542435657909884	0.2163534885865706	-0.0125234158	-0.0009132496	-0.0116573214	-0.0223417203	0.0082910382	-0.0201280748	-0.0538338827	-0.0201809199	-0.0382030696	-0.0095672421	0.0314366499	-0.0331106454	-0.0195020545	-0.0078600045	0.030063178	-0.0345820175	-0.0132147543	0.00895274	0.026290947	-0.0770352563	0.0108418867	-0.0419612596	-0.0067153798	-0.0036868866	-0.0069369519	-0.0010315001	-0.0120022484	0.0141445825	-0.0271783771	0.0157570743	-0.0042179359	0.0255671441	-0.020983783	0.0264569844	-0.0306353526	-0.0318869332	0.0126043662	-0.0627558141	0.0414396069	0.0018021019	0.0261589844	0.0713178751	0.0201468273	-0.0398385309	-0.0823943867	-0.0889023983	-0.0565152869	0.0934052377604643	0.1199318105315398	0.0087245384410888	0.0143836391773731	-0.4420426104999819	0.0015447997401594	0.1954016694976387	2.3864062371966097e-06	0.0288533007478122	0.0475142205108339	0.0008325129640437	0.0022576011507521	-0.0674554880663647	-0.0012344634786489	1.5239000801179517e-06	0.0045502428702714	0.0028512663965796	0.0020943567033483	4.38633000085996e-06	8.129720064264018e-06	0.001512828602987	0.0023762345181719	5.646490485351642e-06	2.2886503820155985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2047.7921275446745	-2.6615924586456003	4193452.597633944	7.084074415919132	2560.7134192124854	6.372732486365294	40.61171934277558	6557253.215334898	2392.341800958338	-0.0660439074877103	5723299.292612583	0.0043617977162452	2398.181235170438	1914.2272714685512	0.507212	19.462	0.102995557047849	0.0695909769088471	-0.0041631107	-0.0064605964	-0.0014143137	0.0033215938	-0.0095851336	-0.0132766608	-0.0269371345	-0.000991514	-0.0387501606	-0.0127103831	0.0323858696	-0.0318698458	-0.0022254154	-0.0125639481	0.0302816955	-0.0311562129	0.0041357984	0.0015083397	0.0257736419	-0.0659480852	0.0155832333	-0.0342868492	0.0011279704	-0.0058312498	0.0007088114	-0.0009174114	-0.0265977974	0.0212749632	-0.0248128013	0.0254932441	-0.0194258364	0.0195146923	-0.0533287678	0.0719292539	-0.0434722462	0.0178297777	0.0866505482	-0.0448910479	0.0145171719	-0.0945049833	0.0243062475	0.0705658771	0.0178092284	-0.0430324377	-0.0843382767	-0.0873563013	-0.0507163915	0.1009273111681778	0.0075220734077134	0.0101863221396381	5.658158835103047e-05	-0.4481327851541863	-0.0060901746542044	0.2008229931300481	3.7090227318713887e-05	0.095088287093688	0.0662349863458758	0.0090417823424116	0.0043870734162383	-0.0676919127585962	-0.0002364246922315	5.58966350967629e-08	0.0045821950529173	0.0029607032627627	0.000109436866183	1.1976427679977676e-08	8.765763810133697e-06	0.0013957237086005	-0.0001171048943865	1.371355628927332e-08	1.948044670749534e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2052.228481642585	4.436354097910453	4211641.740865029	19.681237682046863	2555.4608350070016	-5.2525842054838	27.58964083569788	6530380.079254682	2390.3802930805045	-1.9615078778333557	5713917.945547638	3.847513154802314	2396.8417542352927	1912.107740284484	0.544235	20.88261	0.0754195669549091	0.035604283869206	-0.0002626123	-0.0009937224	-0.0007749785	-0.0051250567	0.0117474322	-0.0073680464	-0.0305983126	0.0102848459	-0.1066874574	-0.0053993172	0.0397847941	-0.042764285	-0.0037036656	-0.0047824575	0.0382505635	-0.0431336855	-6.68238e-05	0.000622633	0.0278757641	-0.059434642	0.0133138508	-0.0276781114	-0.0041653967	0.0024901487	-0.0182121327	0.0030285779	-0.0038722341	0.0047121955	-0.0240503852	0.0194996221	0.0011274799	0.0238479522	-0.0066274678	0.0222321504	-0.0183557575	-0.0625197577	-0.0297012297	-0.1012292457	0.0413393138	-0.0350264347	0.0541643258	0.0698017879	0.0154594239	-0.0461599916	-0.0860510014	-0.0854361313	-0.0446048127	0.1018575363702041	0.0009302252020263	0.0103749577154074	8.653189264848803e-07	-0.4281829463819946	0.0199498387721916	0.183340635572366	0.0003979960670364	0.0772558065742714	-0.0178324805194165	0.0059684596494412	0.0003179973614753	-0.068142880497159	-0.0004509677385627	2.0337190122443765e-07	0.00464345216245	0.0027366594159028	-0.0002240438468599	5.0195645315782364e-08	7.489304758649453e-06	0.0014548525724033	5.9128863802799993e-05	3.496222534610071e-09	2.1165960074285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2048.602036882096	-3.626444760488994	4196770.305517472	13.151101600878077	2565.3466900519606	9.885855044959044	97.73012996994218	6581003.64016055	2390.7673404317507	0.3870473512461103	5715768.476075106	0.1498056521066299	2396.886600830456	1910.02569391698	0.556517	21.353863	0.0814006456639958	0.0396372513172547	0.0052675346	-0.0044344549	0.0002091314	0.0087466081	-0.0003425365	-0.0168739019	-0.0323028435	-0.0403537226	-0.0299489558	-0.0049558764	0.0365933585	-0.0277813	-0.0049058114	-0.0037774928	0.035172732	-0.0324361693	0.0010888847	-0.0042344297	0.0229563525	-0.052862724	0.0147309427	-0.0236798341	0.0026933215	-0.0053678711	-0.0062662389	0.0013105346	-0.0236320342	0.0162384089	-0.0331387109	0.0324338323	-0.0089648873	0.0230704551	-0.036691303	0.0592932179	-0.03919919	-0.0080525311	0.0785573588	-0.0575985381	0.039386564	-0.0127845105	0.0219471164	0.0690257386	0.0130990243	-0.0492163702	-0.0875278662	-0.0831501106	-0.0382182304	0.0960089711925746	-0.0058485651776295	0.0092177225494566	3.420571463698048e-05	-0.4394228864354232	-0.0112399400534285	0.1930924731232388	0.0001263362524046	0.0567181887271885	-0.0205376178470829	0.0032169529324929	0.0004217937468328	-0.0683095040398888	-0.0001666235427297	2.776340499182825e-08	0.0046661883421755	0.0032142054112418	0.000477545995339	2.2805017766431647e-07	1.033111642565607e-05	0.0016861734860516	0.0002313209136482	5.3509365091084246e-08	2.8431810250634053e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2052.649609733004	4.047572850908182	4213370.420337054	16.382845983408988	2566.4725756375296	1.1258855855689944	1.2676183517920374	6586781.481499535	2394.2819697420364	3.514629310285727	5732586.150631806	12.352619188719526	2400.274930267098	1932.882546742757	0.52242	20.045563	0.1815668452156363	0.1085296891811648	0.0107451886	-0.0005839784	0.0150555623	0.0047123119	0.0129529361	0.047083409	-0.0231527168	0.0222844487	-0.050556105	-0.0255548566	0.038799218	-0.0223632946	-0.0140615834	-0.0247325043	0.0385435065	-0.023661182	-0.0110364893	-0.0099409346	0.0243794763	-0.0423682924	0.019111423	-0.0158723363	0.002615891	0.0028908521	-0.014327906	0.0050190334	-0.0119627648	0.0078645032	-0.020272238	0.0264468753	-0.007962856	0.0176364159	-0.0228612355	0.0634556145	-0.0190050459	-0.0183595785	0.0307779125	-0.1058396287	0.0431175328	-0.1056987292	0.054919361	0.0682378621	0.0107296473	-0.0521968607	-0.0887648233	-0.0805080284	-0.0315960199	0.0818162691735295	-0.0141927020190451	0.0066939019014754	0.0002014327906014	-0.4423831152617055	-0.0029602288262822	0.1957028206686514	8.76295470395253e-06	0.1500080905945822	0.0932899018673936	0.0225024272438323	0.0087030057904279	-0.0684375100371213	-0.0001280059972325	1.6385535327488176e-08	0.004683692780081	0.002353949426914	-0.0008602559843278	7.400403585717923e-07	5.5410779044687485e-06	0.0012519552175536	-0.000434218268498	1.885455046974012e-07	1.567391866759682e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2053.183049785979	0.5334400529750383	4215560.635928455	0.2845582901180116	2560.142415748452	-6.3301598890775495	40.07092422128629	6554329.18891432	2394.339119709713	0.0571499676766507	5732859.820172284	0.0032661188054422	2401.047837034812	1922.3111118740503	0.496485	19.050426	0.1417652071009583	0.066762618221375	0.0148715444	0.0004164547	0.0149810565	-0.0170736772	0.0061269496	-0.0064037113	-0.0373346518	-0.044470335	0.003928343	-0.0228387436	0.0330038436	-0.0159654722	0.0020520526	-0.0208936536	0.032007729	-0.0171883158	0.0041007825	-0.0112207497	0.023151526	-0.0358791641	0.0204236129	-0.0111970493	0.0017630421	0.0003714911	-0.0183063681	0.0053552677	-0.0073996881	0.0023743087	-0.0264491323	0.0292840651	-0.0007756064	0.0188893894	-0.0094152832	0.0522994355	-0.0128406694	-0.0490406282	0.034032618	-0.1238021663	0.0593325535	0.0084199163	0.0527043978	0.0674382934	0.0083529168	-0.0550968674	-0.0897584821	-0.0775211985	-0.0247790096	0.0965293831689848	0.0147131139954553	0.0093179218149846	0.0002164757234432	-0.4187303476152664	0.023652767646439	0.1753351040140018	0.0005594534173364	0.1027527991534782	-0.047255291441104	0.010558137733875	0.0022330625691836	-0.0685967455839029	-0.0001592355467815	2.535595935883505e-08	0.0047055135047027	0.0031262024083942	0.0007722529814802	5.963746674050585e-07	9.773141498249698e-06	0.001443347369651	0.0001913921520973	3.663095588447424e-08	2.0832516294784603e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2050.592450037868	-2.5905997481113445	4204929.396152305	6.711207054914562	2579.649384120725	19.50696837227269	380.5218150768473	6654590.944994435	2394.3496235592265	0.0105038495134976	5732910.11983821	0.0001103308546022	2399.8487407324674	1929.3898842894	0.499034	19.148233	0.0919606158284	0.0463525717593088	0.0201326494	-0.0062991792	0.0178165252	0.0198322945	0.0274095695	0.0401241069	0.0117931545	0.0610395133	-0.0551784742	-0.0285152578	0.0233786673	-0.0142032408	0.0002742759	-0.027564633	0.0224235273	-0.0151886016	0.0020786391	-0.017481377	0.0225413672	-0.0308610784	0.0207595373	-0.0089958513	0.0040747536	-0.0004837074	-0.0055652585	0.0041247469	-0.0165550365	0.0123726562	-0.0205324236	0.029175117	-0.015243093	0.0165330217	-0.0316110953	0.0583505346	-0.0317365238	-0.0022428709	0.0298123369	-0.0285005244	0.0030104429	-0.1006569972	0.0054944022	0.0666271694	0.0059704615	-0.0579119187	-0.0905061192	-0.0742024108	-0.0178092284	0.0964319995359943	-9.73836329904998e-05	0.00929913053451	9.483571974428362e-09	-0.4424183906933763	-0.0236880430781099	0.1957340324237169	0.0005611233848703	0.0712703775510732	-0.031482421602405	0.0050794667162725	0.0009911428699515	-0.0680296997682451	0.0005670458156577	3.215409570550123e-07	0.0046280400505575	0.0031008433404862	-2.5359067908000372e-05	6.430823251625744e-10	9.615229422237617e-06	0.0013018969029189	-0.000141450466732	2.000823453872887e-08	1.694935545829824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2049.024014262615	-1.568435775252965	4198499.411024881	2.459990781093369	2561.659396189564	-17.989987931160613	323.6396657633045	6562098.862086282	2391.284360643844	-3.065262915382391	5718240.893459839	9.395836740418554	2398.104661048288	1915.051794876287	0.479615	18.403101	0.0366767662618821	0.020740546524938	0.0248798444	-0.0058728536	0.019445486	-0.0084819784	0.0233858347	-0.0001691786	-0.0152310898	-0.0377497439	-0.0203520598	-0.0182374803	0.0339116627	-0.0321779881	-0.0067566815	-0.0174153622	0.0309506254	-0.0336270923	-0.0054357724	-0.0218846776	0.0193028223	-0.0229293372	0.0222280223	-0.0048609878	0.0074830667	0.0009335851	-0.0080504884	0.0118884982	-0.0131052764	0.0046084392	-0.0204687266	0.0230397499	-0.0053195043	0.0203825528	-0.0200110741	0.0545216769	-0.0319027531	-0.0155713074	0.0718661568	-0.0750513731	0.0623992581	0.036885312	0.0268705207	0.0658046293	0.0035839144	-0.060637674	-0.0910056853	-0.0705658771	-0.0107296473	0.0972268785202601	0.0007948789842658	0.0094530659067934	6.318325996274404e-07	-0.4289039500472285	0.0135144406461478	0.1839585983661154	0.0001826401059782	0.0861357086690617	0.0148653311179885	0.0074193603079214	0.0002209780692474	-0.0681127675210848	-8.306775283969947e-05	6.900251561837399e-09	0.0046393490993813	0.003089685129165	-1.115821132119995e-05	1.2450567988855474e-10	9.546154197383342e-06	0.0012460805568102	-5.581634610870006e-05	3.115464492926196e-09	1.5527167540604182e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2053.8979450982124	4.873930835597548	4218496.768878659	23.75520179018861	2570.277329930719	8.617933741154957	74.26878196693707	6606325.552755787	2389.593104402784	-1.6912562410602732	5710155.204609334	2.8603476729253248	2395.8933452623887	1934.788481535735	0.503925	19.335884	0.0562319545143006	0.0280944468533416	0.0291843286	-0.0041058359	0.0314698573	0.0081434527	0.0174127741	-0.0085881645	0.0171950625	-0.0088448951	-0.0602919308	-0.0076102448	0.0427936635	-0.0390417071	-0.0034677835	-0.0066477016	0.0388063327	-0.0438595354	0.0018378005	-0.0242476722	0.0228741719	-0.0170771295	0.0243653093	0.001157969	-0.0006351688	0.0049917916	-0.0250915047	0.0102546167	0.001257407	-0.0010025654	-0.0155074217	0.0211543459	-0.0009058786	0.0145736397	0.0066171732	0.0151469577	-0.0048330551	-0.0589940449	-0.0488747071	-0.0948174715	-0.0040706402	-0.0792065214	0.0261392637	0.0649708138	0.0011949111	-0.0632699305	-0.0912558111	-0.0666271694	-0.0035839144	0.0860747638475487	-0.0111521146727114	0.0074088649714112	0.0001243696616733	-0.4473547901578882	-0.0184508401106597	0.2001263082772081	0.0003404335007891	0.0865440650537863	0.0004083563847245	0.0074898751960339	1.667549369453439e-07	-0.067945711428655	0.0001670560924297	2.7907738017913443e-08	0.004616619701546	0.0033730883156462	0.0002834031864812	8.031736610769785e-08	1.1377724785148918e-05	0.0013200341448233	7.395358801309988e-05	5.4691331800113115e-09	1.7424901434993807e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2049.460747932104	-4.43719716610849	4200289.357314419	19.688718690921213	2565.267988096993	-5.009341833726012	25.09350560711748	6580599.850755195	2390.374040630502	0.7809362277180298	5713888.054120192	0.6098613917624666	2397.8676565367805	1909.7656981385785	0.536436	20.583361	0.1149897350817952	0.0709172875595756	0.0334146305	-0.00741682	0.0216468667	-0.011014667	0.0040197612	-0.0027366398	-0.016511506	-0.0570268636	0.0082967466	-0.0123435307	0.0375432423	-0.0418437559	0.0003924581	-0.0117649044	0.0351308408	-0.0431152496	0.0063237366	-0.0273136192	0.0175682863	-0.0104803316	0.0234408732	0.0052632244	0.0072171765	0.0014171815	-0.0085943505	0.0115594953	-0.0220742178	0.0109570665	-0.0293119782	0.0385309308	-0.0024904293	0.0214534002	-0.0219319925	0.0796124716	-0.0272399356	-0.0075861806	0.0915637819	-0.0610928869	0.0645834263	0.0257614164	0.027129958	0.064125866	-0.0011949111	-0.0658046293	-0.0912558111	-0.062403154	0.0035839144	0.1016040630070307	0.015529299159482	0.0103233856195366	0.0002411591323846	-0.426643336725391	0.0207114534324971	0.1820245367721753	0.0004289643032864	0.0850698217588501	-0.0014742432949362	0.0072368745740825	2.1733932926643453e-06	-0.0692887426583698	-0.0013430312297147	1.8037328839892408e-06	0.0048009298591777	0.0033749298642502	1.8415486040001571e-06	3.391301260894928e-12	1.1390151588607877e-05	0.0015206561504021	0.0002006220055788	4.024918912246012e-08	2.3123951277557345e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2056.3181997107617	6.857451778657833	4228444.538461708	47.024644896617474	2572.7637398197967	7.495751722803561	56.18629388991256	6619113.260931547	2394.5730418890294	4.19900125852746	5733980.052941679	17.631611569115194	2400.7779250461867	1934.0008183467528	0.497801	19.100904	0.0802261573033633	0.039672067484617	0.0367028062	-0.0042902273	0.0360345993	0.0146955445	0.0014013862	0.0310409124	-0.0069816087	0.0035752301	-0.0593927782	-0.0289864481	0.0386955478	-0.0129937053	-0.0032825179	-0.0289592551	0.0387702692	-0.0165050096	-0.0041248972	-0.0303268855	0.0222273932	-0.0056445466	0.0246923757	0.0099116809	0.0066257513	0.0044000401	-0.0191610508	0.0133835309	-0.0091934334	0.0060830854	-0.0221468881	0.0343671352	-0.0028598517	0.0216808458	-0.0097102859	0.0623610828	-0.0116658721	-0.0245262899	0.0208228541	-0.0864566601	0.0254699837	-0.0893769261	0.026993154	0.0632699305	-0.0035839144	-0.0682378621	-0.0910056853	-0.0579119187	0.0107296473	0.0938254555369866	-0.0077786074700441	0.008803216106723	6.0506734173026e-05	-0.4281921278422516	-0.0015487911168605	0.1833484983460751	2.398753923666213e-06	0.1095314354937642	0.0244616137349141	0.0119971353613246	0.0005983705465161	-0.0695044611615633	-0.0002157185031934	4.653447262003997e-08	0.0048308701213592	0.0028906355731617	-0.0004842942910885	2.34540960380913e-07	8.355774016827869e-06	0.0012919260450532	-0.0002287301053489	5.2317461092918935e-08	1.669072905886803e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
