global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
3730.889302850718	-32.579158949665725	13919534.99012592	1061.4015978675843	4371.157934240393	-55.50980026657544	19107021.68607274	3081.3379256350986	4272.036394089512	-6.474367561538202	41.91743532189812	18250294.952425323	4258.42804087046	3380.529939227634	1.180127	42.929691	0.1153127958349765	0.0483492946803492	0.0012585518	-0.069494655	-0.0258854849	-0.0586066325	-0.062893472	-0.0199231065	0.0261994713	-0.0426877364	0.0839735163	0.1078316612	0.0040273463	-0.0164649743	-0.1587539363	0.0667913491	0.0728111889	0.0629915792	0.0536230176	0.0321499711	0.0073023231	0.071010884	0.0750883229	0.0471181795	-0.0127682203	-0.0438053495	0.0699508631	0.1224352694	-0.0012130518	-0.0153985348	0.0913428475	-0.0330797263	-0.0333889573	-0.0655064899	0.0545330896	0.0732679331	0.1115447722	-0.0422694679	-0.0092702408	0.0947608615	0.0145107572	-0.1386542734	0.0133410339	0.0099991394	-0.0185410267	-0.0392493055	-0.0306833883	-0.0877409068	-0.0101952767	-0.1013929566	-0.1293767025	-0.0135356715	0.0755688824	0.0338271112	-0.0195636596	-0.0662173176	-0.0900678015	-0.0829017503	-0.0019909529394794	-0.0113405694660143	3.963893607221663e-06	0.0001286085158134	0.0849473553880102	0.0161788555263343	0.0002617553661419	0.0072160531874169	0.123774799103927	0.0237983226458879	0.0153202008932174	0.0005663601607577	0.0024247788004727	0.0002699677785025	7.288260142962886e-08	5.8795522312218265e-06	-0.000691784541172	0.000540420408025	4.785658514045545e-07	2.920542174099076e-07	-0.000646162313917	0.0004695127774072	2.204422481486229e-07	4.175257359265716e-07
3740.251382536967	9.362079686248762	13989480.404569693	87.64853605167173	4309.05072598844	-62.107208251953125	18567918.1591415	3857.3053168514734	4275.740964892832	3.7045708033201663	13.723844836812225	18281960.79886269	4265.531759561075	3325.9346628189087	0.963966	35.066364	0.0990830331170489	0.0496284912442358	-0.1002882177	-0.0393720198	0.0619696501	0.0189593086	-0.0659574797	-0.0214083446	-0.1186925398	0.1543285207	0.0108311896	0.0695790233	-0.0370335401	0.0969051698	0.0091956481	0.0678920673	0.0150862394	-0.0121545333	0.0753561966	0.0001369371	0.0261446666	0.0127332383	-0.0135310347	0.0702832146	-0.043167991	0.0028033957	-0.0389937714	-0.0289501518	-0.0557328134	0.0399443368	-0.0800335837	-0.0302946437	0.0229380909	-0.1076055204	-0.0116897039	0.1216112579	-0.0392932038	-0.1258316728	0.0829963586	0.0369290366	-0.0617590007	0.0562750181	0.095272033	-0.0137049969	0.0306874468	-0.0251549389	0.028739492	-0.0467887075	-0.1091215589	0.0825350167	-0.0511522261	0.0061968479	0.0748920628	0.0315960199	-0.0230492221	-0.06941525	-0.0908475206	-0.0796476241	-0.004693818218783	-0.0027028652793036	2.2031929470979217e-05	7.305480718064929e-06	0.0610103700044248	-0.0239369853835853	0.0005729792692539	0.0037222652480768	0.160378429816987	0.03660363071306	0.0257212407505622	0.001339825781378	0.0025680466590502	0.0001432678585774	2.0525679301382477e-08	6.594863643058894e-06	-0.0009692126754519	-0.0002774281342799	9.3937321025663e-07	7.696636969002626e-08	-0.0009422573558816	-0.0002960950419646	8.767227387601823e-08	8.878489247129841e-07
3757.702188262012	17.45080572504503	14120325.735669114	304.5306204532644	4379.702377731735	70.65165174329559	19181792.917509016	4991.6558940559225	4267.682010432463	-8.058954460369023	64.94674699430176	18213109.742168877	4258.342607322899	3316.0170681211684	1.061978	38.631756	0.1728649516457626	0.090538986708232	0.0264538982	-0.0167686448	0.1350412175	-0.0451592357	0.0378365391	-0.047231085	0.0588409595	-0.0118512942	0.0680819126	-0.0578235261	0.1356013977	-0.0001314381	0.0079581078	-0.0412890462	-0.1188185582	0.1002876993	-0.0615243746	0.1236275123	0.0059622721	-0.1104319228	0.0983830526	-0.0822171536	-0.0152814452	-0.1197762675	0.0538438924	-0.0655940616	0.0759023049	-0.0453976716	0.0598079173	-0.1037186661	-0.0329544855	0.0413566897	0.0406136685	-0.0089762923	-0.0758550261	-0.0117369319	0.0101824056	0.0284160364	-0.0895937559	0.1140464165	0.0193795754	-0.0325446401	0.0799897025	-0.0259532429	0.1047030213	-0.0208405831	0.0216463617	0.0347684493	-0.0121367663	-0.0027987642	0.0742024108	0.0293432743	-0.0264992443	-0.0724229201	-0.0912382167	-0.0759024438	0.0156097857229724	0.0203036039417554	0.0002436654103171	0.0004122363330236	0.076464487906918	0.0154541179024931	0.0002388297601441	0.0058468179108672	0.0822044327253479	-0.0781739970916391	0.0067575687596962	0.0061111738212835	0.0018258110983779	-0.0007422355606723	5.509136275265235e-07	3.3335861669599134e-06	-0.0012320213720602	-0.0002628086966082	1.5178766612130977e-06	6.906841101295344e-08	-0.0011158777527985	-0.0001736203969168	3.014404222558188e-08	1.24518315919063e-06
3770.4842437696416	12.782055507629591	14216551.432515126	163.380943000124	4425.836658374683	46.13428064294749	19588030.12661318	2128.371850442239	4270.275673481166	2.5936630487030925	6.7270880102078205	18235254.32752503	4265.643203982791	3396.318827788035	1.152492	41.924416	0.1077612633944197	0.0668931709823988	0.1270570229	-0.0064178028	-0.0563994083	-0.119574652	0.0262558153	0.0009289192	-0.1173461835	-0.0442514243	0.0471644709	-0.0094946051	-0.0938904098	-0.1424885396	0.0622315194	-0.1102678131	0.0336914617	-0.126671729	-0.1163021635	0.1034625605	0.0459070712	0.0483502685	-0.1246897198	-0.1253104048	-0.0423622935	-0.0867305789	-0.0375310384	0.0600467812	0.0007721207	0.1905338185	0.0742357809	-0.0622971427	-0.0895250722	0.0086762116	-0.0440864501	-0.0118457122	0.0151518694	0.0081317026	-0.0302333079	-0.0498724446	0.0089728001	-0.0252833805	-0.0324762734	0.0597080765	0.1163179427	0.093637237	-0.0144069195	0.0127330333	0.0130439458	-0.0855764539	-0.0252097004	-0.0515515975	0.0735000446	0.0270704183	-0.0299084066	-0.075232084	-0.0912382167	-0.0716892996	0.0047700512648702	-0.0108397344581021	2.27533890694898e-05	0.0001174998431221	0.0724498795127175	-0.0040146083942004	1.6117080558785074e-05	0.0052489850414072	0.0228317461653659	-0.059372686559982	0.0005212886329597	0.0035251159093498	0.0017249986352694	-0.0001008124631084	1.016315271800266e-08	2.9756202916812923e-06	-0.0018009642822018	-0.0005689429101416	3.243472345766645e-06	3.2369603500039285e-07	-0.0011149484464059	9.293063925998672e-07	8.636103713269783e-13	1.24311003814293e-06
3765.420523065456	-5.063720704185471	14178391.715522531	25.6412673699966	4418.525184425148	-7.311473949534957	19523364.805399287	53.4576513147283	4286.343386327787	16.067712846620452	258.1713961214519	18372739.62551596	4280.669338081979	3398.2823079427085	1.08862	39.600903	0.0963350865719579	0.0556203198085494	0.0243570522	-0.057495481	0.0432882093	0.0514170785	0.0217670744	-0.050667792	-0.0002522273	-0.0476443555	-0.08985652	0.0090428594	0.0150286071	-0.0257572469	-0.1376930354	-0.0545848763	-0.0692506262	0.0027572845	-0.0603483	-0.0334003346	-0.0093866688	-0.0679306998	0.0017469708	-0.063392633	0.0030794011	0.0445374136	0.0079373595	0.0933664403	0.123460688	0.005927394	0.0340902463	-0.0517184764	0.0163542755	-0.0153570054	0.1106124196	0.0755718695	0.0239299331	-0.0746521293	-0.0792644723	-0.0486370428	-0.0002461045	-0.0783769004	0.0373758735	0.0521722788	-0.0374526476	0.0168469866	-0.1185578738	-0.034054019	-0.0155455251	0.0871602103	-0.0168320844	0.0233880318	0.0727850846	0.0247790096	-0.0332714524	-0.0778350419	-0.0908475206	-0.0670341672	0.0159773821219033	0.0112073308570331	0.0002552767394693	0.000125604264939	0.0750125073427767	0.0025626278300592	6.567061395393923e-06	0.0056268762578501	0.0456390122496515	0.0228072660842856	0.0020829194391238	0.0005201713862394	0.0026931299086871	0.0009681312734176	9.372781625693772e-07	7.252948705064986e-06	-0.0015750042362447	0.000225960045957	2.480638344188751e-06	5.1057942368934744e-08	-0.0011138825297691	1.0659166368000642e-06	1.13617827660716e-12	1.2407342901248098e-06
3751.716747665339	-13.703775400117138	14075378.554712588	187.79346021685564	4388.586874472128	-29.9383099530196	19259694.754789043	896.3024028430723	4307.851224638147	21.507838310360057	462.58710878459175	18557582.173616383	4296.374103113123	3386.91844950782	1.023439	37.229816	0.1167015542702455	0.0915851437377339	-0.0635732981	-0.1251000546	-0.0372413115	0.0086930184	-0.0936802453	-0.0805934147	-0.0331587701	0.0065697762	-0.0097778651	0.0981261845	-0.0427160954	0.1285431439	-0.0027667779	-0.0097738973	0.0357931738	-0.0018169322	-0.0735681171	-0.0216979753	0.0228296537	0.0422800925	0.0002838284	-0.0629338296	-0.0110669277	0.0417230903	-0.082590471	-0.0507686604	-0.0809748122	0.0040078184	0.0277018515	-0.0825705912	0.0599872564	-0.1303052323	-0.0164794704	0.0281281109	-0.1082827754	-0.0179177945	-0.0673077572	-2.56307e-05	0.0183204994	0.0023602634	0.0131988334	-0.0162452626	-0.0647431829	-0.039356916	-0.0095838329	-0.1695761357	0.0136816205	-0.1067991816	0.0502964737	0.0074256676	0.0720576532	0.0224706185	-0.036583196	-0.0802246594	-0.0900678015	-0.0619657467	0.0160600042383691	8.262211646579976e-05	0.0002579237361364	6.826414129288179e-09	0.0579807279717528	-0.0170317793710239	0.0002900815085432	0.0033617648161343	0.1352651169666074	0.0896261047169559	0.0182966518679899	0.0080328386467347	0.0025776696780789	-0.0001154602306081	1.333106485209863e-08	6.644380969287381e-06	-0.0014919406151845	8.306362106019999e-05	2.2258867992371047e-06	6.899565143632498e-09	-0.0011145796394167	-6.971096476000513e-07	4.859618607770676e-13	1.242287772602261e-06
3743.011156938356	-8.705590726982791	14010132.520965012	75.78730990572876	4354.593045621305	-33.993828850823775	18962480.59297343	1155.580399939099	4284.42343525746	-23.42778938068659	548.8613152658114	18356284.172583334	4270.26325419658	3299.2177097532485	1.072568	39.01701	0.0805773690714778	0.0423045410397858	-0.0436519013	-0.0357785992	0.1311611112	-0.0362055512	0.0930875768	-0.0314773938	-0.0264730361	0.050619298	-0.0317780743	-0.0080745183	0.0918182756	-0.0544296825	-0.0673328509	-0.1077635007	-0.1189838246	-0.0503016458	0.0802932807	-0.0274277817	0.0256691847	-0.1218775054	-0.0528469975	0.0644657365	-0.0442139156	0.018886341	-0.0863758199	0.0426221153	0.0966035576	0.0243948513	-0.041839245	-0.1054595868	-0.0237178288	-0.0369508214	-0.0297579459	0.0901664838	-0.0109102204	0.1409449263	0.0330328316	0.0911742409	-0.052586258	-0.0808173631	0.0251848962	0.0350217346	-0.0150610654	0.0246962823	0.0153984418	-0.0487831714	0.0373081355	0.0268358046	0.0020860709	-0.0252453533	0.0713178751	0.0201468273	-0.0398385309	-0.0823943867	-0.0889023983	-0.0565152869	0.016265084626923	0.0002050803885538	0.0002645529779209	4.205796576941746e-08	0.079555475500328	0.0215747475285752	0.0004654697309217	0.0063290736820832	0.1585158165621862	0.0232506995955787	0.0251272641003766	0.0005405950316838	0.0023209222124064	-0.0002567474656725	6.591926112925158e-08	5.386679916041419e-06	-0.0019452962188353	-0.0004533556036507	3.7841773790149153e-06	2.055313033615811e-07	-0.0011137458775646	8.337618521000664e-07	6.951588260173332e-13	1.2404298797921409e-06
3747.062258603836	4.051101665480019	14040475.569853282	16.41142470405498	4386.119402911212	31.526357289907537	19238043.416594207	993.911203970906	4270.951978131431	-13.471457126029236	181.48015709844387	18241030.799504783	4257.357016403611	3326.852309385936	1.189604	43.274448	0.0449710132084406	0.0350018443781686	0.010247586	-0.0224627865	0.0134591544	-0.1513459571	-0.1176930998	-0.0559689022	0.0499212411	0.0154219852	0.1543217459	-0.0120563656	0.0223848372	0.0165719042	0.0731057907	-0.0272177357	0.1387180117	0.0798585421	0.0571088515	0.0605218733	-0.0177378371	0.1307086399	0.0883171479	0.0595330206	-0.0003761472	-0.0597412154	0.005389882	0.067743694	-0.060791797	-0.0179954886	0.079894063	-0.1108071242	-0.0119032661	-0.0398558193	-0.0813891465	-0.0628335332	-0.0352470991	-0.0231356081	0.0467266054	0.1429799397	0.0242959459	-0.0627241256	-0.1274172607	-0.0324783678	0.0573148444	0.0425176333	0.0049415781	0.1549336902	-0.0341011538	0.0431736528	-0.0196504362	0.0485693374	0.0705658771	0.0178092284	-0.0430324377	-0.0843382767	-0.0873563013	-0.0507163915	0.0184955369179107	0.0022304522909877	0.0003420848858817	4.97491742237228e-06	0.0449873949693255	-0.0345680805310025	0.0011949521915978	0.002023865706126	0.1584784312052107	-3.7385356975477846e-05	0.0251154131572647	1.39766491618391e-09	0.0022059470259667	-0.0001149751864397	1.3219293496843841e-08	4.8662022813713285e-06	-0.0018977330973251	4.756312151019994e-05	3.601390908683117e-06	2.262250527794044e-09	-0.0011139094702042	-1.635926396000107e-07	2.6762551731298993e-14	1.2407943078106017e-06
3772.563405281551	25.501146677714587	14232234.64686953	650.3084818783137	4417.708619813661	31.589216902449152	19516149.449575923	997.8786245099792	4292.386670725804	21.43469259437279	459.4460466152598	18424583.33102455	4277.195626748575	3436.8771691852144	1.043437	37.957306	0.0994598319226138	0.0491409150430246	0.0672550355	-0.0740637286	-0.0469976811	-0.0081448127	0.0064568272	-0.0508236536	-0.1351904308	-0.0179951903	-0.0369482591	0.0352334569	-0.0657582129	0.0298872565	0.1125859131	-0.0461152912	0.0322525025	-0.0397044522	0.0448770963	0.0059649677	0.0022684011	0.0322676402	-0.0366778332	0.049051012	-0.0053598126	-0.0131173515	0.0563800784	-0.0763771552	-0.0091199934	0.0429853732	-0.0937986328	-0.0693719102	0.1220271156	-0.0606115433	-0.0450873538	-0.096090949	0.0163090623	-0.1072550595	-0.051948433	-0.0067575916	0.0563196359	0.0233761084	-0.0109347858	-0.0490936405	0.0480284066	-0.0593830329	0.0015585413	0.0100288072	0.0974719255	-0.0236491632	-0.106660166	-0.0967953963	0.0698017879	0.0154594239	-0.0461599916	-0.0860510014	-0.0854361313	-0.0446048127	0.0237310718222687	0.005235534904358	0.0005631637698336	2.741082573475095e-05	0.0717867201203716	0.026799325151046	0.0007182038285514	0.0051533331856405	0.131453981970111	-0.0270244492350997	0.0172801493757982	0.0007303208564604	0.002755094346388	0.0005491473204213	3.01562779525894e-07	7.59054485749912e-06	-0.0016390338402625	0.0002586992570626	2.6864319295256385e-06	6.692530560474119e-08	-0.0011137455950459	1.6387515830006832e-07	2.685506750787245e-14	1.2404292504841456e-06
3757.762418231981	-14.800987049569812	14120778.391876666	219.0692176415333	4427.035025931694	9.326406118032535	19598639.120826032	86.98185107847473	4298.132406304159	5.745735578355379	33.01347733637883	18473942.18212198	4284.848434035843	3360.280818250444	0.996701	36.257172	0.0683397721555767	0.0429423937800423	0.0082206711	-0.1091357969	-0.0164121489	-0.0638507387	0.0307787871	-0.1114094911	0.08223832	-0.0875331767	0.1005307156	0.1168118972	0.0471233187	0.0291081612	0.0143156518	-0.0035521977	-0.0040635542	0.0678463656	-0.0048884676	-0.0239764849	-0.0104696643	-0.0088725576	0.0713002936	-0.0022668621	0.0146085116	0.0201652814	0.0664546803	0.0194987867	0.0236727322	-0.1142472857	0.0494231829	-0.0989388178	-0.0175694628	-0.1400102786	-0.041393064	-0.0604790585	0.0479178257	0.0116379385	0.0082076299	-0.029653842	-0.0018811778	0.0323278778	0.0833134774	0.0098453985	0.0740532382	0.0507535948	-0.11447025	-0.0735356344	0.0463746746	0.0701945186	0.0485570415	0.012904653	0.0690257386	0.0130990243	-0.0492163702	-0.0875278662	-0.0831501106	-0.0382182304	0.0284147006699555	0.0046836288476867	0.0008073952141631	2.1936379182883963e-05	0.0868773948605365	0.0150906747401649	0.0002277284641134	0.0075476817377535	0.170085732887216	0.038631750917105	0.0289291565317813	0.0014924121789212	0.0027629903769193	7.896030531300002e-06	6.23472981512218e-11	7.634115822948654e-06	-0.0018290438098615	-0.0001900099695989	3.345401258392671e-06	3.610378854701288e-08	-0.0011129772421638	7.683528820997924e-07	5.903661514310575e-13	1.238718341574538e-06
3765.346006850733	7.583588618751946	14177830.55130676	57.51081633846405	4358.84172676705	-68.19329916464358	18999501.19900556	4650.326050958578	4276.717983516911	-21.41442278724844	458.5775033110253	18290316.710536957	4251.69422458958	3302.1560852792527	1.109656	40.366135	0.1822581444390586	0.098783546843326	-0.0600990294	0.1242410085	-0.0407024472	0.0189612776	-0.0332186136	-0.1829077866	-0.1463461626	0.0916728265	0.0068555693	-0.0381767969	0.0485764811	0.0577404971	0.1499145721	0.0715168513	0.0358060754	-0.0399833986	0.000259559	-0.095946487	-0.1890735724	0.0264658021	-0.0463744906	0.0431585514	0.1729570946	0.0677804583	-0.0285054326	-0.049638871	-0.0561341061	0.0665102479	-0.0174682794	-0.0588877983	-0.0469052106	-0.0327950066	-0.1739916253	0.1375299606	-0.0258852223	-0.10149175	-0.0137921729	-0.1561577786	-0.0713387145	0.0423526363	-0.0750396776	-0.033315117	0.1324655203	0.0100410652	-0.0101316122	-0.0145549237	-0.0091874711	-0.0055745207	0.0995057648	0.0882275162	0.0682378621	0.0107296473	-0.0521968607	-0.0887648233	-0.0805080284	-0.0315960199	-0.0007222772322421	-0.0291369779021976	5.216844002153084e-07	0.0008489634812731	0.0501795260534692	-0.0366978688070672	0.0013467335749807	0.0025179848349507	0.0878634648086773	-0.0822222680785387	0.0077199884481856	0.006760501367979	0.0026900452957717	-7.294508114759997e-05	5.320984863629944e-09	7.236343693303453e-06	-0.001830181874427	-1.138064565500002e-06	3.349565693481127e-06	1.2951909552467089e-12	-0.0005030397948518	0.000609937447312	3.720236896334789e-07	2.5304903520454104e-07
3769.991215581687	4.645208730953982	14212833.765563086	21.577964154131102	4429.456889384502	70.61516261745146	19620088.334915824	4986.501191489114	4269.861524452989	-6.856459063921648	47.01103089523332	18231717.43800401	4252.003129618876	3368.2836938964	1.17047	42.578381	0.100854136851572	0.0455265129674402	0.1037092074	0.0020242473	0.0608821227	-0.0253321041	0.0083714951	-0.1434739452	0.0647609184	-0.0802819373	-0.0188749899	-0.0502925012	0.0936707519	-0.1217579829	0.0007103649	-0.0272020463	-0.1169963194	0.1074275737	-0.085670695	0.1029070107	-0.0254444574	-0.1141789047	0.0996776378	-0.0987171179	0.0483301609	-0.1077009378	0.0466838931	-0.0593280108	0.0929287432	0.0243262024	0.1092769654	-0.0781136415	-0.0616027097	0.0613510065	0.0054993966	0.0534896953	-0.0036908943	-0.0180785832	-0.0886286672	-0.0129646228	-0.0028435981	0.0847065192	-0.0784550256	0.1132940129	0.1012107085	-0.1306906632	0.1110177627	0.0015449408	-0.022946013	-0.0032727101	-0.0513066698	-0.1020762713	0.0674382934	0.0083529168	-0.0550968674	-0.0897584821	-0.0775211985	-0.0247790096	0.0161740149573148	0.0168962921895569	0.0002615987598394	0.0002854846897548	0.075471733202022	0.0252922071485527	0.0006396957424453	0.0056959825125171	0.0596888770324	-0.0281745877762772	0.0035627620413889	0.0007938073963631	0.0024320928920323	-0.0002579524037394	6.653944259493446e-08	5.915075835474036e-06	-0.0020759870440312	-0.0002458051696042	4.3097222069854e-06	6.042018140414965e-08	-0.0003969763734517	0.0001060634214	1.1249449359095184e-08	1.5759024107886358e-07
3795.075452558449	25.084236976761986	14402597.690611716	629.2189447063533	4446.741333832612	17.284444448110662	19773508.49001544	298.7520198798235	4317.899018867797	48.03749441480795	2307.600869652705	18644251.937139485	4303.537223197319	3447.474452230665	1.01043	36.75658	0.0248323669847155	0.0115235894291301	0.1689788718	0.0019609477	0.0467026537	-0.0558524089	-0.0698067501	-0.0170211382	-0.0470022125	-0.1056165521	0.0591425729	-0.0994617398	-0.0623374104	-0.0111824898	-0.0423437677	0.0283137892	0.0658500767	0.0250245208	-0.0275993723	0.0179525496	0.0905941897	0.0670322632	0.0311149485	-0.029784544	-0.0530051926	-9.51272e-05	-0.0588202767	-0.0743276159	-0.0712542114	0.0567288838	0.0421678687	-0.1150760303	-0.0108974452	0.0787034507	0.0223300747	-0.0879258287	0.0102462106	0.0413521703	-0.0741808246	-0.1073929438	0.0524263777	-0.052516693	0.0586274795	-0.0232383865	0.0498503492	-0.0781932605	0.0257873202	-0.0469342488	0.0265507052	0.0635534319	-0.0246206451	-0.0350602962	0.0666271694	0.0059704615	-0.0579119187	-0.0905061192	-0.0742024108	-0.0178092284	0.0198305047490947	0.0036564897917799	0.0003932489186038	1.3369917597390624e-05	0.0835259393447529	0.0080542061427309	6.487023658960424e-05	0.0069765825434233	0.0645587999963197	0.0048699229639196	0.0041678386569648	2.3716149674512365e-05	0.0025081103271295	7.60174350972003e-05	5.778650438757059e-09	6.290617413053648e-06	-0.0019870022035111	8.898484052009999e-05	3.948177756757967e-06	7.918301842387628e-09	-0.0003970090595601	-3.2686108399982226e-08	1.0683816823353881e-15	1.5761619337279501e-07
3770.25614686676	-24.819305691688896	14214831.412986588	615.9979350175008	4437.837892274599	-8.903441558013583	19694405.158108253	79.27127157696333	4309.411264614588	-8.48775425320946	72.04197226287526	18571025.4475871	4302.158659733953	3442.468501249949	1.0339	37.610359	0.0668475497097374	0.0366578421258599	0.0623487992	-0.0609991061	-0.0516924842	-0.0574681647	0.0907769392	-0.0041227244	-0.0337467304	-0.0875540972	-0.0168995947	0.0857992774	-0.0180880123	-0.0863156861	0.0168752451	0.1726532331	-0.0861359809	-0.019082977	0.0018062313	-0.078974367	0.0458105694	-0.0866648059	-0.0225795885	-7.14526e-05	-0.0427978125	0.089215617	-0.0442494138	0.0400860639	0.097839623	-0.0067049718	-0.0383561103	-0.0753691408	-0.0357560979	-0.0176030863	-0.0246064544	-0.0074944173	-0.0371704275	0.0057683081	0.0003453599	-0.0163363813	0.130583209	-0.0709578573	0.1138414954	0.0300777989	0.002465218	-0.0406411606	-0.0083701389	-0.0772302641	0.2221379675	-0.0166673004	0.0761644593	-0.0354320382	0.0658046293	0.0035839144	-0.060637674	-0.0910056853	-0.0705658771	-0.0107296473	0.0109225917697131	-0.0089079129793816	0.0001193030109678	7.935091364823521e-05	0.0874796637276915	0.0039537243829386	1.5631936496243238e-05	0.0076526915659099	0.0786049158615469	0.0140461158652272	0.0061787327976008	0.0001972933708993	0.0031496443957004	0.0006415340685708	4.11565961137132e-07	9.92025981936694e-06	-0.0018301306158596	0.0001568715876515	3.3493780711066387e-06	2.4608695012302317e-08	-0.0003966187861387	3.902734214000108e-07	1.523133434512704e-13	1.5730646151813585e-07
3756.052379643816	-14.203767222943952	14107929.478627972	201.74700332357696	4400.919765987912	-36.91812628668686	19368094.786663096	1362.9480485197591	4294.865980125176	-14.545284489411642	211.5653008779189	18445873.78723659	4282.075222365921	3350.6144523620605	1.074742	39.096081	0.1252760937451656	0.0642153446628677	-0.0550509043	-0.0727152036	0.0970722827	-0.0047439929	-0.0821805763	-0.0676030201	0.0360432797	-0.0074967651	0.0575598058	0.0029357223	-0.0243152578	0.0944854201	-0.0949052529	0.1290094695	0.1295298322	0.1230633613	0.0636193028	0.0492016459	0.0281183907	0.1223267578	0.125326436	0.0563746972	-0.0329694065	-0.0357208863	-0.0358490224	-0.0324094705	-0.05489703	-0.0561031413	0.0567832873	-0.10268316	0.0467420546	-0.0290772495	0.0365565705	0.0606895271	-0.0044474425	-0.0174319338	0.0181320011	0.0785812608	-0.0097188962	-0.0599527126	-0.0502464406	0.0155600471	-0.0317379802	-0.0100783359	-0.0363116786	-0.0631014355	0.0428249389	0.1605190221	0.1231195452	-0.043918453	0.0649708138	0.0011949111	-0.0632699305	-0.0912558111	-0.0666271694	-0.0035839144	0.0217744148866358	0.0108518231169226	0.0004741251436553	0.0001177620649609	0.0713783538686954	-0.0161013098589961	0.0002592521791754	0.0050948694010047	0.1328028233772187	0.0541979075156717	0.0176365898969607	0.0029374131790773	0.0029781100993471	-0.0001715342963533	2.942401482542177e-08	8.869139763833193e-06	-0.0020707962665125	-0.0002406656506529	4.2881971774021095e-06	5.79199554041838e-08	-0.000866919904204	-0.0004703011180653	2.211831416534713e-07	7.515501203050726e-07
3748.839419402148	-7.212960241668043	14053796.992463434	52.02679544788391	4355.905570365288	-45.01419562262345	18973913.337939348	2026.277807551812	4267.163883943079	-27.702096182097197	767.4061328821639	18208687.61242818	4257.832054344383	3301.4893470870124	1.113539	40.507404	0.1333422457473773	0.0758820385026117	0.0052481082	-0.0314499784	0.1158808199	-0.1075098174	0.1079886669	-0.0057063388	0.029788525	0.0562917136	0.0324727568	-0.024776789	-0.0018821216	-0.0715807296	-0.0122221182	-0.0642238948	-0.0242176935	-0.0529990241	0.1449680525	0.0619965685	0.0022540018	-0.0349964759	-0.0525499191	0.139213826	-0.0406623409	-0.0680048918	0.0125884426	0.0211802775	0.0933852122	0.0909013519	-0.0028643461	-0.08710166	0.0211336478	-0.0237517255	-0.0781153884	-0.0919166756	0.0267559799	0.1115169838	0.038717529	0.1120662692	-0.0716383903	0.0382871233	-0.1056264151	-0.1348342409	-0.0178937888	0.0391003488	-0.0412016954	-0.0480442773	-0.1623849731	-0.04207953	0.0108688347	-0.0409074487	0.064125866	-0.0011949111	-0.0658046293	-0.0912558111	-0.062403154	0.0035839144	0.0157450260519311	-0.0060293888347046	0.0002479058453759	3.635352972006168e-05	0.0794164481362571	0.0080380942675617	6.461095945420834e-05	0.0063069722345788	0.1020072423533378	-0.0307955810238808	0.0104054774925325	0.0009483678105984	0.0016656924330545	-0.0013124176662926	1.7224401307969143e-06	2.77453128153502e-06	-0.0016997964836444	0.0003709997828681	2.8893080858098677e-06	1.3764083888817744e-07	-0.0009530860874679	-8.616618326389997e-05	7.424611138267996e-09	9.083730901248696e-07
